date,실손보험
2023-05-28,3.30296
2023-05-29,4.4319
2023-05-30,7.33806
2023-05-31,7.45542
2023-06-01,9.07617
2023-06-02,6.89655
2023-06-03,3.47621
2023-06-04,3.22472
2023-06-05,6.6227
2023-06-06,3.72771
2023-06-07,7.38836
2023-06-08,7.83546
2023-06-09,6.79036
2023-06-10,3.29179
2023-06-11,3.25266
2023-06-12,7.68456
2023-06-13,7.58956
2023-06-14,7.09215
2023-06-15,8.78555
2023-06-16,7.24864
2023-06-17,3.67182
2023-06-18,3.22472
2023-06-19,6.99714
2023-06-20,7.54484
2023-06-21,8.42787
2023-06-22,7.18716
2023-06-23,6.4215
2023-06-24,3.50975
2023-06-25,3.18001
2023-06-26,7.2207
2023-06-27,7.67898
2023-06-28,6.62829
2023-06-29,6.94126
2023-06-30,6.57799
2023-07-01,3.97362
2023-07-02,3.20236
2023-07-03,6.21472
2023-07-04,6.30973
2023-07-05,6.56681
2023-07-06,6.58916
2023-07-07,5.65025
2023-07-08,3.25266
2023-07-09,3.02911
2023-07-10,6.84625
2023-07-11,5.8738
2023-07-12,6.54445
2023-07-13,6.60034
2023-07-14,5.39875
2023-07-15,3.50975
2023-07-16,3.06265
2023-07-17,6.49415
2023-07-18,6.71212
2023-07-19,6.69535
2023-07-20,5.85145
2023-07-21,5.70614
2023-07-22,3.10177
2023-07-23,3.82272
2023-07-24,6.93567
2023-07-25,6.57799
2023-07-26,6.41591
2023-07-27,5.95204
2023-07-28,5.86262
2023-07-29,3.16324
2023-07-30,2.64908
2023-07-31,5.8235
2023-08-01,5.57201
2023-08-02,5.9744
2023-08-03,5.41552
2023-08-04,4.63309
2023-08-05,3.34208
2023-08-06,2.97881
2023-08-07,6.28737
2023-08-08,5.80674
2023-08-09,5.25345
2023-08-10,5.9241
2023-08-11,5.66143
2023-08-12,3.26943
2023-08-13,2.66025
2023-08-14,5.94645
2023-08-15,3.81154
2023-08-16,6.48857
2023-08-17,6.68976
2023-08-18,6.28178
2023-08-19,3.42592
2023-08-20,3.11294
2023-08-21,6.67858
2023-08-22,7.1201
2023-08-23,6.98038
2023-08-24,6.34885
2023-08-25,6.00793
2023-08-26,3.40915
2023-08-27,5.44905
2023-08-28,6.98038
2023-08-29,6.57799
2023-08-30,7.0698
2023-08-31,6.10294
2023-09-01,5.25903
2023-09-02,3.2862
2023-09-03,3.00676
2023-09-04,6.84625
2023-09-05,6.74565
2023-09-06,7.07539
2023-09-07,7.88576
2023-09-08,6.18118
2023-09-09,3.5824
2023-09-10,3.01235
2023-09-11,7.04744
2023-09-12,7.13686
2023-09-13,6.90772
2023-09-14,6.63387
2023-09-15,7.22628
2023-09-16,3.42033
2023-09-17,3.4315
2023-09-18,8.3161
2023-09-19,7.67339
2023-09-20,7.93606
2023-09-21,10.81987
2023-09-22,10.04862
2023-09-23,4.04068
2023-09-24,3.12412
2023-09-25,7.13686
2023-09-26,7.32129
2023-09-27,5.91851
2023-09-28,3.92891
2023-09-29,3.79478
2023-09-30,4.11892
2023-10-01,4.67221
2023-10-02,5.48259
2023-10-03,5.08019
2023-10-04,9.3109
2023-10-05,9.04264
2023-10-06,15.21824
2023-10-07,7.75722
2023-10-08,3.46504
2023-10-09,4.07421
2023-10-10,8.66819
2023-10-11,8.19314
2023-10-12,7.64544
2023-10-13,7.79075
2023-10-14,3.99597
2023-10-15,3.55446
2023-10-16,8.25462
2023-10-17,7.32129
2023-10-18,7.09215
2023-10-19,7.29894
2023-10-20,6.76242
2023-10-21,4.14128
2023-10-22,3.92891
2023-10-23,7.66221
2023-10-24,8.74084
2023-10-25,9.67417
2023-10-26,6.96361
2023-10-27,6.49415
2023-10-28,4.43748
2023-10-29,3.7836
2023-10-30,7.52249
2023-10-31,8.19314
2023-11-01,7.06421
2023-11-02,6.98038
2023-11-03,5.95763
2023-11-04,3.70535
2023-11-05,3.40356
2023-11-06,6.66182
2023-11-07,7.43866
2023-11-08,6.87419
2023-11-09,6.26501
2023-11-10,6.38238
2023-11-11,3.3365
2023-11-12,3.15765
2023-11-13,7.47778
2023-11-14,8.34963
2023-11-15,7.48337
2023-11-16,7.20393
2023-11-17,6.41591
2023-11-18,3.7836
2023-11-19,4.09657
2023-11-20,7.89694
2023-11-21,7.10333
2023-11-22,7.00273
2023-11-23,6.89655
2023-11-24,6.43827
2023-11-25,3.683
2023-11-26,3.72212
2023-11-27,7.82428
2023-11-28,8.27697
2023-11-29,7.57838
2023-11-30,6.48298
2023-12-01,6.34326
2023-12-02,3.82272
2023-12-03,3.63829
2023-12-04,10.68015
2023-12-05,8.7129
2023-12-06,7.44425
2023-12-07,8.04225
2023-12-08,8.22109
2023-12-09,4.24747
2023-12-10,3.94008
2023-12-11,8.03666
2023-12-12,7.83546
2023-12-13,7.6678
2023-12-14,8.00312
2023-12-15,6.75124
2023-12-16,3.84507
2023-12-17,3.45945
2023-12-18,27.63091
2023-12-19,26.41815
2023-12-20,11.16637
2023-12-21,9.45621
2023-12-22,7.13686
2023-12-23,4.44866
2023-12-24,3.683
2023-12-25,4.0798
2023-12-26,9.54563
2023-12-27,9.36679
2023-12-28,10.01508
2023-12-29,10.07097
2023-12-30,5.28139
2023-12-31,6.61711
2024-01-01,7.84664
2024-01-02,14.40228
2024-01-03,11.04342
2024-01-04,9.67417
2024-01-05,8.58995
2024-01-06,4.86223
2024-01-07,4.15246
2024-01-08,8.67937
2024-01-09,8.40552
2024-01-10,7.89694
2024-01-11,8.08696
2024-01-12,7.38277
2024-01-13,4.22511
2024-01-14,3.90655
2024-01-15,9.23266
2024-01-16,9.13765
2024-01-17,9.04264
2024-01-18,8.93645
2024-01-19,11.46258
2024-01-20,5.51612
2024-01-21,4.98518
2024-01-22,10.14363
2024-01-23,10.07656
2024-01-24,10.54043
2024-01-25,10.10451
2024-01-26,8.27139
2024-01-27,5.2255
2024-01-28,4.59956
2024-01-29,10.03744
2024-01-30,9.6071
2024-01-31,8.96998
2024-02-01,10.9037
2024-02-02,10.13245
2024-02-03,5.71173
2024-02-04,5.06902
2024-02-05,9.43944
2024-02-06,9.27737
2024-02-07,8.23785
2024-02-08,6.9692
2024-02-09,3.91214
2024-02-10,4.36483
2024-02-11,4.13569
2024-02-12,4.34248
2024-02-13,10.14922
2024-02-14,10.17157
2024-02-15,9.77477
2024-02-16,9.25501
2024-02-17,4.78399
2024-02-18,5.45464
2024-02-19,10.02067
2024-02-20,8.95881
2024-02-21,10.59073
2024-02-22,9.68535
2024-02-23,8.00312
2024-02-24,4.10775
2024-02-25,4.55485
2024-02-26,8.89733
2024-02-27,9.3612
2024-02-28,8.82468
2024-02-29,7.58397
2024-03-01,4.09657
2024-03-02,3.71653
2024-03-03,3.80595
2024-03-04,8.7632
2024-03-05,9.1097
2024-03-06,8.56759
2024-03-07,8.24344
2024-03-08,7.94724
2024-03-09,4.31453
2024-03-10,3.90655
2024-03-11,8.39993
2024-03-12,8.27139
2024-03-13,8.48935
2024-03-14,8.74084
2024-03-15,8.31051
2024-03-16,4.19717
2024-03-17,6.01352
2024-03-18,8.98116
2024-03-19,8.57318
2024-03-20,9.28295
