date,상한가종목
2020-11-26,46.0927
2020-11-27,24.44933
2020-11-28,10.41945
2020-11-29,9.27983
2020-11-30,22.59145
2020-12-01,27.217
2020-12-02,26.30722
2020-12-03,28.01187
2020-12-04,27.74372
2020-12-05,9.85443
2020-12-06,10.46734
2020-12-07,26.68071
2020-12-08,40.45202
2020-12-09,29.92721
2020-12-10,28.21298
2020-12-11,25.57939
2020-12-12,8.8776
2020-12-13,8.25512
2020-12-14,35.4817
2020-12-15,26.26891
2020-12-16,25.26335
2020-12-17,24.40145
2020-12-18,24.65045
2020-12-19,11.00363
2020-12-20,10.51522
2020-12-21,30.03256
2020-12-22,37.73223
2020-12-23,37.48324
2020-12-24,39.52307
2020-12-25,10.6493
2020-12-26,8.16893
2020-12-27,9.78739
2020-12-28,31.25837
2020-12-29,29.28557
2020-12-30,36.10419
2020-12-31,14.04903
2021-01-01,9.21279
2021-01-02,9.62459
2021-01-03,10.01723
2021-01-04,40.98831
2021-01-05,44.65619
2021-01-06,45.79582
2021-01-07,59.29898
2021-01-08,54.34782
2021-01-09,22.97452
2021-01-10,19.2396
2021-01-11,53.50507
2021-01-12,49.77015
2021-01-13,46.99291
2021-01-14,46.14058
2021-01-15,42.41524
2021-01-16,16.82627
2021-01-17,14.97797
2021-01-18,43.32503
2021-01-19,45.51809
2021-01-20,45.02968
2021-01-21,50.82359
2021-01-22,43.71767
2021-01-23,16.53897
2021-01-24,14.86305
2021-01-25,47.41428
2021-01-26,47.05995
2021-01-27,42.55889
2021-01-28,46.85883
2021-01-29,49.32005
2021-01-30,16.88373
2021-01-31,13.484
2021-02-01,37.20551
2021-02-02,48.34322
2021-02-03,55.71729
2021-02-04,44.08159
2021-02-05,29.05573
2021-02-06,12.55506
2021-02-07,12.55506
2021-02-08,34.64853
2021-02-09,36.60218
2021-02-10,27.25531
2021-02-11,11.27178
2021-02-12,10.6493
2021-02-13,12.3348
2021-02-14,12.60294
2021-02-15,39.23577
2021-02-16,44.23482
2021-02-17,44.06244
2021-02-18,52.03026
2021-02-19,37.33001
2021-02-20,12.55506
2021-02-21,15.38977
2021-02-22,40.87339
2021-02-23,44.08159
2021-02-24,54.43401
2021-02-25,38.63244
2021-02-26,36.76498
2021-02-27,13.39781
2021-02-28,17.64987
2021-03-01,15.01628
2021-03-02,32.37885
2021-03-03,33.07795
2021-03-04,34.23673
2021-03-05,30.48266
2021-03-06,11.82723
2021-03-07,12.57421
2021-03-08,34.21758
2021-03-09,40.39456
2021-03-10,34.21758
2021-03-11,33.88239
2021-03-12,30.68377
2021-03-13,13.93411
2021-03-14,13.81919
2021-03-15,30.82742
2021-03-16,33.0588
2021-03-17,30.39647
2021-03-18,43.46868
2021-03-19,37.72265
2021-03-20,13.37866
2021-03-21,11.18559
2021-03-22,29.16108
2021-03-23,29.55372
2021-03-24,27.84907
2021-03-25,24.62171
2021-03-26,22.81172
2021-03-27,10.28538
2021-03-28,8.70522
2021-03-29,31.76594
2021-03-30,25.50277
2021-03-31,25.75177
2021-04-01,26.63282
2021-04-02,24.24822
2021-04-03,9.34686
2021-04-04,8.65734
2021-04-05,24.50679
2021-04-06,27.12124
2021-04-07,25.93372
2021-04-08,25.33039
2021-04-09,22.02643
2021-04-10,8.29343
2021-04-11,7.83374
2021-04-12,26.33595
2021-04-13,27.60965
2021-04-14,30.06129
2021-04-15,28.96954
2021-04-16,25.61769
2021-04-17,10.2375
2021-04-18,9.26067
2021-04-19,26.25933
2021-04-20,28.33748
2021-04-21,28.27044
2021-04-22,26.6424
2021-04-23,24.11415
2021-04-24,8.98295
2021-04-25,8.37962
2021-04-26,27.59049
2021-04-27,29.71652
2021-04-28,34.77303
2021-04-29,31.11472
2021-04-30,30.3007
2021-05-01,13.49358
2021-05-02,10.22792
2021-05-03,31.99578
2021-05-04,25.10055
2021-05-05,9.44263
2021-05-06,23.60658
2021-05-07,23.75981
2021-05-08,8.61903
2021-05-09,8.51369
2021-05-10,29.71652
2021-05-11,34.99329
2021-05-12,29.06531
2021-05-13,29.37176
2021-05-14,21.35606
2021-05-15,7.83374
2021-05-16,7.51771
2021-05-17,23.32886
2021-05-18,20.75272
2021-05-19,7.58475
2021-05-20,20.84849
2021-05-21,21.11664
2021-05-22,6.56962
2021-05-23,6.37808
2021-05-24,20.7623
2021-05-25,24.67918
2021-05-26,20.5995
2021-05-27,30.48266
2021-05-28,22.77341
2021-05-29,7.59433
2021-05-30,6.08121
2021-05-31,23.75981
2021-06-01,25.61769
2021-06-02,24.02796
2021-06-03,27.30319
2021-06-04,23.17563
2021-06-05,7.98697
2021-06-06,7.3166
2021-06-07,25.22505
2021-06-08,24.23865
2021-06-09,23.38632
2021-06-10,24.96648
2021-06-11,24.29611
2021-06-12,7.23999
2021-06-13,6.76115
2021-06-14,22.65849
2021-06-15,26.86266
2021-06-16,24.92817
2021-06-17,33.12583
2021-06-18,25.12928
2021-06-19,7.18253
2021-06-20,7.41237
2021-06-21,21.88278
2021-06-22,21.64336
2021-06-23,28.54817
2021-06-24,26.26891
2021-06-25,23.65447
2021-06-26,7.73798
2021-06-27,5.97586
2021-06-28,29.276
2021-06-29,22.9841
2021-06-30,19.50775
2021-07-01,18.41601
2021-07-02,21.35606
2021-07-03,6.493
2021-07-04,6.62708
2021-07-05,23.69277
2021-07-06,22.6968
2021-07-07,22.10304
2021-07-08,27.60965
2021-07-09,25.92415
2021-07-10,6.27274
2021-07-11,5.25761
2021-07-12,18.52135
2021-07-13,18.97146
2021-07-14,14.11606
2021-07-15,2.0111
2021-07-16,1.38862
2021-07-17,0.35433
2021-07-18,0.40222
2021-07-19,1.51312
2021-07-20,1.37904
2021-07-21,1.13962
2021-07-22,1.25454
2021-07-23,1.2737
2021-07-24,0.4501
2021-07-25,0.30645
2021-07-26,1.10132
2021-07-27,1.1492
2021-07-28,1.05343
2021-07-29,1.35989
2021-07-30,1.0247
2021-07-31,0.33518
2021-08-01,0.44052
2021-08-02,1.05343
2021-08-03,1.07259
2021-08-04,1.20666
2021-08-05,1.13005
2021-08-06,1.36946
2021-08-07,0.3256
2021-08-08,0.31603
2021-08-09,1.25454
2021-08-10,1.6855
2021-08-11,1.45565
2021-08-12,1.18751
2021-08-13,1.12047
2021-08-14,0.44052
2021-08-15,0.38306
2021-08-16,0.37349
2021-08-17,1.20666
2021-08-18,1.11089
2021-08-19,1.26412
2021-08-20,1.15878
2021-08-21,0.34476
2021-08-22,0.2873
2021-08-23,0.95767
2021-08-24,1.00555
2021-08-25,0.89063
2021-08-26,0.49798
2021-08-27,0.70867
2021-08-28,0.26814
2021-08-29,0.18195
2021-08-30,0.74698
2021-08-31,0.75656
2021-09-01,0.77571
2021-09-02,0.67036
2021-09-03,0.65121
2021-09-04,0.25857
2021-09-05,0.13407
2021-09-06,0.55544
2021-09-07,0.60333
2021-09-08,0.63206
2021-09-09,0.68952
2021-09-10,0.71825
2021-09-11,0.15322
2021-09-12,0.25857
2021-09-13,0.48841
2021-09-14,0.5746
2021-09-15,0.5746
2021-09-16,0.59375
2021-09-17,0.43095
2021-09-18,0.22026
2021-09-19,0.20111
2021-09-20,0.13407
2021-09-21,0.07661
2021-09-22,0.20111
2021-09-23,0.67994
2021-09-24,0.51714
2021-09-25,0.19153
2021-09-26,0.20111
2021-09-27,0.72782
2021-09-28,0.56502
2021-09-29,0.68952
2021-09-30,0.5746
2021-10-01,0.64163
2021-10-02,0.20111
2021-10-03,0.12449
2021-10-04,0.26814
2021-10-05,0.78529
2021-10-06,0.75656
2021-10-07,0.78529
2021-10-08,0.56502
2021-10-09,0.15322
2021-10-10,0.14365
2021-10-11,0.30645
2021-10-12,0.60333
2021-10-13,0.53629
2021-10-14,0.69909
2021-10-15,0.52671
2021-10-16,0.22984
2021-10-17,0.17238
2021-10-18,0.55544
2021-10-19,0.51714
2021-10-20,0.69909
2021-10-21,0.53629
2021-10-22,0.40222
2021-10-23,0.04788
2021-10-24,0.05746
2021-10-25,0.45968
2021-10-26,0.64163
2021-10-27,0.5746
2021-10-28,0.47883
2021-10-29,0.45968
2021-10-30,0.27772
2021-10-31,0.11492
2021-11-01,0.39264
2021-11-02,0.53629
2021-11-03,0.4501
2021-11-04,0.50756
2021-11-05,0.5746
2021-11-06,0.1628
2021-11-07,0.11492
2021-11-08,0.49798
2021-11-09,0.63206
2021-11-10,0.8619
2021-11-11,0.79486
2021-11-12,0.72782
2021-11-13,0.31603
2021-11-14,0.19153
2021-11-15,0.62248
2021-11-16,0.53629
2021-11-17,0.52671
2021-11-18,0.6129
2021-11-19,0.54587
2021-11-20,0.18195
2021-11-21,0.22026
2021-11-22,0.42137
2021-11-23,0.63206
2021-11-24,0.66079
2021-11-25,0.51714
2021-11-26,0.44052
2021-11-27,0.14365
2021-11-28,0.12449
2021-11-29,0.60333
2021-11-30,0.76613
2021-12-01,0.63206
2021-12-02,0.77571
2021-12-03,0.59375
2021-12-04,0.2873
2021-12-05,0.1628
2021-12-06,0.71825
2021-12-07,0.78529
2021-12-08,0.92894
2021-12-09,0.96724
2021-12-10,0.72782
2021-12-11,0.34476
2021-12-12,0.26814
2021-12-13,0.96724
2021-12-14,0.93851
2021-12-15,0.72782
2021-12-16,1.03428
2021-12-17,0.60333
2021-12-18,0.26814
2021-12-19,0.27772
2021-12-20,0.92894
2021-12-21,1.12047
2021-12-22,1.05343
2021-12-23,0.90021
2021-12-24,0.85232
2021-12-25,0.27772
2021-12-26,0.3256
2021-12-27,0.79486
2021-12-28,0.91936
2021-12-29,0.70867
2021-12-30,0.66079
2021-12-31,0.26814
2022-01-01,0.23941
2022-01-02,0.11492
2022-01-03,0.93851
2022-01-04,0.93851
2022-01-05,0.90978
2022-01-06,1.1492
2022-01-07,0.6129
2022-01-08,0.33518
2022-01-09,0.19153
2022-01-10,0.67994
2022-01-11,1.25454
2022-01-12,1.49396
2022-01-13,1.09174
2022-01-14,0.87148
2022-01-15,0.23941
2022-01-16,0.2873
2022-01-17,0.71825
2022-01-18,0.90021
2022-01-19,0.92894
2022-01-20,0.82359
2022-01-21,0.67994
2022-01-22,0.44052
2022-01-23,0.18195
2022-01-24,0.8619
2022-01-25,0.83317
2022-01-26,0.76613
2022-01-27,0.90021
2022-01-28,0.82359
2022-01-29,0.19153
2022-01-30,0.15322
2022-01-31,0.11492
2022-02-01,0.07661
2022-02-02,0.08619
2022-02-03,0.93851
2022-02-04,0.89063
2022-02-05,0.26814
2022-02-06,0.23941
2022-02-07,0.67036
2022-02-08,0.68952
2022-02-09,0.79486
2022-02-10,0.88105
2022-02-11,0.83317
2022-02-12,0.36391
2022-02-13,0.1628
2022-02-14,0.68952
2022-02-15,0.66079
2022-02-16,0.70867
2022-02-17,0.65121
2022-02-18,0.63206
2022-02-19,0.17238
2022-02-20,0.10534
2022-02-21,0.58417
2022-02-22,0.8619
2022-02-23,0.71825
2022-02-24,0.80444
2022-02-25,0.65121
2022-02-26,0.21068
2022-02-27,0.13407
2022-02-28,0.5746
2022-03-01,0.25857
2022-03-02,0.90978
2022-03-03,0.82359
2022-03-04,0.63206
2022-03-05,0.35433
2022-03-06,0.12449
2022-03-07,0.83317
2022-03-08,0.84275
2022-03-09,0.22026
2022-03-10,0.76613
2022-03-11,0.87148
2022-03-12,0.37349
2022-03-13,0.27772
2022-03-14,0.74698
2022-03-15,0.8619
2022-03-16,1.17793
2022-03-17,0.80444
2022-03-18,1.01513
2022-03-19,0.33518
2022-03-20,0.29687
2022-03-21,0.92894
2022-03-22,1.08216
2022-03-23,0.93851
2022-03-24,0.99597
2022-03-25,0.89063
2022-03-26,0.21068
2022-03-27,0.27772
2022-03-28,0.79486
2022-03-29,1.05343
2022-03-30,1.10132
2022-03-31,0.79486
2022-04-01,0.99597
2022-04-02,0.26814
2022-04-03,0.2873
2022-04-04,0.93851
2022-04-05,0.79486
2022-04-06,0.7374
2022-04-07,0.84275
2022-04-08,0.65121
2022-04-09,0.09576
2022-04-10,0.19153
2022-04-11,0.54587
2022-04-12,0.92894
2022-04-13,0.96724
2022-04-14,0.75656
2022-04-15,0.55544
2022-04-16,0.26814
2022-04-17,0.14365
2022-04-18,0.59375
2022-04-19,0.7374
2022-04-20,0.64163
2022-04-21,0.88105
2022-04-22,0.88105
2022-04-23,0.22026
2022-04-24,0.30645
2022-04-25,0.66079
2022-04-26,1.04386
2022-04-27,0.96724
2022-04-28,0.71825
2022-04-29,0.6129
2022-04-30,0.17238
2022-05-01,0.26814
2022-05-02,0.67994
2022-05-03,0.70867
2022-05-04,0.69909
2022-05-05,0.14365
2022-05-06,0.50756
2022-05-07,0.17238
2022-05-08,0.06703
2022-05-09,0.45968
2022-05-10,0.48841
2022-05-11,0.64163
2022-05-12,0.66079
2022-05-13,0.34476
2022-05-14,0.22984
2022-05-15,0.1628
2022-05-16,0.53629
2022-05-17,0.47883
2022-05-18,0.64163
2022-05-19,0.45968
2022-05-20,0.40222
2022-05-21,0.13407
2022-05-22,0.08619
2022-05-23,0.43095
2022-05-24,0.35433
2022-05-25,0.37349
2022-05-26,0.3256
2022-05-27,0.42137
2022-05-28,0.20111
2022-05-29,0.15322
2022-05-30,0.31603
2022-05-31,0.44052
2022-06-01,0.06703
2022-06-02,0.40222
2022-06-03,0.31603
2022-06-04,0.15322
2022-06-05,0.04788
2022-06-06,0.06703
2022-06-07,0.54587
2022-06-08,0.33518
2022-06-09,0.68952
2022-06-10,0.59375
2022-06-11,0.18195
2022-06-12,0.05746
2022-06-13,0.93851
2022-06-14,0.79486
2022-06-15,0.81402
2022-06-16,0.65121
2022-06-17,0.59375
2022-06-18,0.17238
2022-06-19,0.12449
2022-06-20,0.66079
2022-06-21,0.60333
2022-06-22,0.63206
2022-06-23,0.68952
2022-06-24,0.89063
2022-06-25,0.10534
2022-06-26,0.14365
2022-06-27,0.47883
2022-06-28,0.40222
2022-06-29,0.59375
2022-06-30,0.53629
2022-07-01,0.4501
2022-07-02,0.08619
2022-07-03,0.18195
2022-07-04,0.60333
2022-07-05,0.70867
2022-07-06,0.69909
2022-07-07,0.72782
2022-07-08,0.63206
2022-07-09,0.22026
2022-07-10,0.25857
2022-07-11,0.48841
2022-07-12,0.41179
2022-07-13,0.53629
2022-07-14,0.53629
2022-07-15,0.40222
2022-07-17,0.12449
2022-07-18,0.55544
2022-07-19,0.49798
2022-07-20,0.41179
2022-07-21,0.51714
2022-07-22,0.40222
2022-07-23,0.09576
2022-07-24,0.14365
2022-07-25,0.2873
2022-07-26,0.33518
2022-07-27,0.44052
2022-07-28,0.42137
2022-07-29,0.50756
2022-07-30,0.17238
2022-07-31,0.12449
2022-08-01,0.43095
2022-08-02,0.4501
2022-08-03,0.65121
2022-08-04,0.5746
2022-08-05,0.45968
2022-08-06,0.11492
2022-08-07,0.12449
2022-08-08,0.43095
2022-08-09,0.52671
2022-08-10,0.49798
2022-08-11,0.44052
2022-08-12,0.35433
2022-08-13,0.1628
2022-08-14,0.09576
2022-08-15,0.08619
2022-08-16,0.49798
2022-08-17,0.43095
2022-08-18,0.39264
2022-08-19,0.39264
2022-08-20,0.11492
2022-08-21,0.1628
2022-08-22,0.35433
2022-08-23,0.22026
2022-08-24,0.45968
2022-08-25,0.52671
2022-08-26,0.43095
2022-08-27,0.09576
2022-08-28,0.18195
2022-08-29,0.44052
2022-08-30,0.45968
2022-08-31,0.48841
2022-09-01,0.54587
2022-09-02,0.53629
2022-09-03,0.1628
2022-09-04,0.08619
2022-09-05,0.35433
2022-09-06,0.45968
2022-09-07,0.40222
2022-09-08,0.54587
2022-09-09,0.07661
2022-09-10,0.14365
2022-09-11,0.09576
2022-09-12,0.10534
2022-09-13,0.56502
2022-09-14,0.65121
2022-09-15,0.65121
2022-09-16,0.43095
2022-09-17,0.18195
2022-09-18,0.11492
2022-09-19,0.4501
2022-09-20,0.49798
2022-09-21,0.56502
2022-09-22,0.45968
2022-09-23,0.41179
2022-09-24,0.11492
2022-09-25,0.04788
2022-09-26,0.53629
2022-09-27,0.42137
2022-09-28,0.52671
2022-09-29,0.69909
2022-09-30,0.59375
2022-10-01,0.33518
2022-10-02,0.19153
2022-10-03,0.25857
2022-10-04,1.0247
2022-10-05,1.05343
2022-10-06,1.03428
2022-10-07,0.97682
2022-10-08,0.44052
2022-10-09,0.17238
2022-10-10,0.35433
2022-10-11,1.53227
2022-10-12,1.312
2022-10-13,1.76211
2022-10-14,1.83872
2022-10-15,0.72782
2022-10-16,0.42137
2022-10-17,2.29841
2022-10-18,2.39417
2022-10-19,2.10687
2022-10-20,1.79084
2022-10-21,1.29285
2022-10-22,0.48841
2022-10-23,0.30645
2022-10-24,1.48438
2022-10-25,1.9728
2022-10-26,1.75253
2022-10-27,1.74296
2022-10-28,1.17793
2022-10-29,0.38306
2022-10-30,0.34476
2022-10-31,1.52269
2022-11-01,1.88661
2022-11-02,1.69507
2022-11-03,1.561
2022-11-04,1.57058
2022-11-05,0.44052
2022-11-06,0.43095
2022-11-07,1.82915
2022-11-08,2.05899
2022-11-09,2.15475
2022-11-10,2.16433
2022-11-11,2.89216
2022-11-12,0.94809
2022-11-13,0.77571
2022-11-14,2.33671
2022-11-15,2.45163
2022-11-16,2.51867
2022-11-17,2.08772
2022-11-18,2.07814
2022-11-19,0.64163
2022-11-20,0.59375
2022-11-21,1.89618
2022-11-22,2.15475
2022-11-23,1.98237
2022-11-24,2.47079
2022-11-25,1.91534
2022-11-26,0.62248
2022-11-27,0.51714
2022-11-28,1.66634
2022-11-29,2.02068
2022-11-30,2.34629
2022-12-01,2.29841
2022-12-02,1.64719
2022-12-03,0.44052
2022-12-04,0.49798
2022-12-05,1.91534
2022-12-06,1.69507
2022-12-07,1.98237
2022-12-08,2.06856
2022-12-09,1.76211
2022-12-10,0.69909
2022-12-11,0.54587
2022-12-12,2.12602
2022-12-13,2.24095
2022-12-14,2.09729
2022-12-15,2.53782
2022-12-16,2.04941
2022-12-17,0.54587
2022-12-18,0.60333
2022-12-19,2.12602
2022-12-20,2.29841
2022-12-21,2.0111
2022-12-22,2.09729
2022-12-23,1.6855
2022-12-24,0.47883
2022-12-25,0.48841
2022-12-26,1.49396
2022-12-27,1.88661
2022-12-28,2.0111
2022-12-29,1.41735
2022-12-30,0.80444
2022-12-31,0.2873
2023-01-01,0.41179
2023-01-02,2.05899
2023-01-03,1.89618
2023-01-04,2.48036
2023-01-05,2.03983
2023-01-06,2.32714
2023-01-07,0.67994
2023-01-08,0.54587
2023-01-09,2.55698
2023-01-10,2.4229
2023-01-11,2.51867
2023-01-12,2.19306
2023-01-13,2.12602
2023-01-14,0.87148
2023-01-15,0.55544
2023-01-16,2.06856
2023-01-17,2.03026
2023-01-18,1.79084
2023-01-19,1.69507
2023-01-20,1.52269
2023-01-21,0.70867
2023-01-22,0.18195
2023-01-23,0.44052
2023-01-24,0.58417
2023-01-25,2.74851
2023-01-26,2.78682
2023-01-27,2.20264
2023-01-28,0.60333
2023-01-29,0.43095
2023-01-30,2.18348
2023-01-31,2.03983
2023-02-01,2.2601
2023-02-02,2.49952
2023-02-03,2.16433
2023-02-04,0.75656
2023-02-05,0.44052
2023-02-06,2.04941
2023-02-07,2.78682
2023-02-08,2.99751
2023-02-09,3.09327
2023-02-10,2.43248
2023-02-11,0.52671
2023-02-12,0.75656
2023-02-13,2.29841
2023-02-14,2.3846
2023-02-15,1.99195
2023-02-16,2.62401
2023-02-17,2.10687
2023-02-18,0.52671
2023-02-19,0.63206
2023-02-20,2.37502
2023-02-21,2.44206
2023-02-22,2.26968
2023-02-23,1.76211
2023-02-24,1.93449
2023-02-25,0.67994
2023-02-26,0.33518
2023-02-27,1.83872
2023-02-28,2.25052
2023-03-01,0.59375
2023-03-02,2.15475
2023-03-03,1.93449
2023-03-04,0.4501
2023-03-05,0.48841
2023-03-06,2.40375
2023-03-07,2.94962
2023-03-08,2.48036
2023-03-09,2.36544
2023-03-10,2.48036
2023-03-11,0.54587
2023-03-12,0.52671
2023-03-13,2.04941
2023-03-14,2.65274
2023-03-15,2.3846
2023-03-16,2.4229
2023-03-17,2.25052
2023-03-18,0.60333
2023-03-19,0.36391
2023-03-20,2.10687
2023-03-21,2.20264
2023-03-22,2.3846
2023-03-23,2.31756
2023-03-24,2.10687
2023-03-25,0.72782
2023-03-26,0.54587
2023-03-27,2.64317
2023-03-28,2.40375
2023-03-29,2.87301
2023-03-30,2.68147
2023-03-31,2.89216
2023-04-01,0.74698
2023-04-02,0.51714
2023-04-03,2.96877
2023-04-04,3.21777
2023-04-05,3.07412
2023-04-06,2.94004
2023-04-07,2.28883
2023-04-08,0.74698
2023-04-09,0.63206
2023-04-10,2.56655
2023-04-11,3.17946
2023-04-12,2.69105
2023-04-13,2.7102
2023-04-14,2.70063
2023-04-15,0.82359
2023-04-16,0.74698
2023-04-17,2.51867
2023-04-18,3.6966
2023-04-19,4.32867
2023-04-20,3.01666
2023-04-21,2.48994
2023-04-22,0.41179
2023-04-23,0.41179
2023-04-24,2.61444
2023-04-25,3.20819
2023-04-26,3.61041
2023-04-27,2.8347
2023-04-28,2.35587
2023-04-29,0.92894
2023-04-30,0.48841
2023-05-01,0.71825
2023-05-02,2.33671
2023-05-03,2.76766
2023-05-04,2.30798
2023-05-05,0.74698
2023-05-06,0.59375
2023-05-07,0.51714
2023-05-08,2.18348
2023-05-09,2.18348
2023-05-10,2.18348
2023-05-11,2.21221
2023-05-12,2.22179
2023-05-13,0.67994
2023-05-14,0.48841
2023-05-15,2.15475
2023-05-16,2.29841
2023-05-17,2.65274
2023-05-18,2.18348
2023-05-19,2.15475
2023-05-20,0.67036
2023-05-21,0.54587
2023-05-22,2.03983
2023-05-23,2.45163
2023-05-24,2.05899
2023-05-25,2.32714
2023-05-26,2.00153
2023-05-27,0.62248
2023-05-28,0.53629
2023-05-29,0.65121
2023-05-30,2.3846
