date,정기예금특판
2021-01-07,20.61749
2021-01-08,19.00514
2021-01-09,11.97255
2021-01-10,17.90737
2021-01-11,23.01886
2021-01-12,19.89708
2021-01-13,21.3036
2021-01-14,23.77358
2021-01-15,23.49914
2021-01-16,11.52658
2021-01-17,13.68782
2021-01-18,21.81818
2021-01-19,22.57289
2021-01-20,23.67066
2021-01-21,22.6072
2021-01-22,21.88679
2021-01-23,12.69296
2021-01-24,12.76157
2021-01-25,23.29331
2021-01-26,21.06346
2021-01-27,21.16638
2021-01-28,22.50428
2021-01-29,22.26415
2021-01-30,12.79588
2021-01-31,13.48198
2021-02-01,22.95025
2021-02-02,23.12178
2021-02-03,26.79245
2021-02-04,26.82675
2021-02-05,20.27444
2021-02-06,13.96226
2021-02-07,12.9331
2021-02-08,24.49399
2021-02-09,19.72555
2021-02-10,16.02058
2021-02-11,8.78216
2021-02-12,9.60548
2021-02-13,11.38936
2021-02-14,12.07547
2021-02-15,29.7084
2021-02-16,20.41166
2021-02-17,20.0343
2021-02-18,21.3036
2021-02-19,20.0
2021-02-20,10.90909
2021-02-21,12.38421
2021-02-22,23.9108
2021-02-23,23.9108
2021-02-24,22.81303
2021-02-25,24.11663
2021-02-26,22.6072
2021-02-27,13.41337
2021-02-28,11.52658
2021-03-01,17.90737
2021-03-02,29.67409
2021-03-03,32.17838
2021-03-04,25.14579
2021-03-05,22.02401
2021-03-06,12.69296
2021-03-07,13.5849
2021-03-08,23.46483
2021-03-09,22.6072
2021-03-10,23.01886
2021-03-11,21.50943
2021-03-12,22.67581
2021-03-13,11.32075
2021-03-14,13.75643
2021-03-15,25.59176
2021-03-16,25.38593
2021-03-17,24.93996
2021-03-18,20.58319
2021-03-19,21.20068
2021-03-20,10.60034
2021-03-21,12.14408
2021-03-22,23.29331
2021-03-23,25.38593
2021-03-24,27.06689
2021-03-25,26.34648
2021-03-26,20.58319
2021-03-27,13.17324
2021-03-28,15.30017
2021-03-29,27.99313
2021-03-30,25.55746
2021-03-31,24.15094
2021-04-01,23.70497
2021-04-02,21.64665
2021-04-03,10.01715
2021-04-04,11.012
2021-04-05,22.50428
2021-04-06,21.68096
2021-04-07,19.55403
2021-04-08,16.56946
2021-04-09,17.28987
2021-04-10,9.98284
2021-04-11,8.13036
2021-04-12,21.16638
2021-04-13,18.55917
2021-04-14,16.1578
2021-04-15,15.30017
2021-04-16,16.1578
2021-04-17,8.54202
2021-04-18,11.11492
2021-04-19,21.37221
2021-04-20,19.51972
2021-04-21,18.0789
2021-04-22,16.60377
2021-04-23,16.7753
2021-04-24,9.02229
2021-04-25,9.22813
2021-04-26,19.17667
2021-04-27,18.52487
2021-04-28,16.46655
2021-04-29,17.66723
2021-04-30,18.66209
2021-05-01,10.80617
2021-05-02,11.59519
2021-05-03,25.69468
2021-05-04,22.22984
2021-05-05,10.53173
2021-05-06,20.99485
2021-05-07,20.24013
2021-05-08,10.84048
2021-05-09,13.34476
2021-05-10,28.64493
2021-05-11,30.70325
2021-05-12,22.12692
2021-05-13,22.26415
2021-05-14,18.59348
2021-05-15,10.53173
2021-05-16,11.97255
2021-05-17,21.40651
2021-05-18,19.51972
2021-05-19,11.59519
2021-05-20,22.57289
2021-05-21,21.88679
2021-05-22,10.94339
2021-05-23,9.77701
2021-05-24,20.41166
2021-05-25,23.259
2021-05-26,21.02915
2021-05-27,22.6415
2021-05-28,16.53516
2021-05-29,9.81132
2021-05-30,10.94339
2021-05-31,24.90566
2021-06-01,23.9108
2021-06-02,22.40137
2021-06-03,19.27958
2021-06-04,16.08919
2021-06-05,9.0566
2021-06-06,10.77186
2021-06-07,18.55917
2021-06-08,18.25042
2021-06-09,18.38765
2021-06-10,15.16295
2021-06-11,14.8542
2021-06-12,8.4048
2021-06-13,7.1355
2021-06-14,16.56946
2021-06-15,18.7307
2021-06-16,15.57461
2021-06-17,13.37907
2021-06-18,12.89879
2021-06-19,8.61063
2021-06-20,6.65523
2021-06-21,16.67238
2021-06-22,17.01543
2021-06-23,16.46655
2021-06-24,26.27787
2021-06-25,18.42195
2021-06-26,11.012
2021-06-27,11.012
2021-06-28,21.71526
2021-06-29,19.86277
2021-06-30,18.69639
2021-07-01,18.21612
2021-07-02,15.98627
2021-07-03,9.39965
2021-07-04,9.77701
2021-07-05,15.88336
2021-07-06,14.68267
2021-07-07,15.02572
2021-07-08,13.85934
2021-07-09,13.17324
2021-07-10,7.753
2021-07-11,8.26758
2021-07-12,17.32418
2021-07-13,15.57461
2021-07-14,15.19725
2021-07-15,13.75643
2021-07-16,12.76157
2021-07-17,7.85591
2021-07-18,10.29159
2021-07-19,19.3825
2021-07-20,16.56946
2021-07-21,16.60377
2021-07-22,15.23156
2021-07-23,13.24185
2021-07-24,7.16981
2021-07-25,8.02744
2021-07-26,16.05488
2021-07-27,16.50085
2021-07-28,14.8885
2021-07-29,18.45626
2021-07-30,15.60891
2021-07-31,8.4391
2021-08-01,10.56603
2021-08-02,21.92109
2021-08-03,20.0343
2021-08-04,19.27958
2021-08-05,17.94168
2021-08-06,15.67753
2021-08-07,7.95883
2021-08-08,9.22813
2021-08-09,18.52487
2021-08-10,17.25557
2021-08-11,17.49571
2021-08-12,16.50085
2021-08-13,15.43739
2021-08-14,7.68439
2021-08-15,9.0566
2021-08-16,12.55574
2021-08-17,18.93653
2021-08-18,19.62264
2021-08-19,17.94168
2021-08-20,18.49056
2021-08-21,9.26243
2021-08-22,10.42881
2021-08-23,18.7307
2021-08-24,17.04974
2021-08-25,16.94682
2021-08-26,26.92967
2021-08-27,31.32075
2021-08-28,12.9331
2021-08-29,16.05488
2021-08-30,27.89022
2021-08-31,28.85077
2021-09-01,29.53687
2021-09-02,27.68439
2021-09-03,22.6072
2021-09-04,11.11492
2021-09-05,11.14922
2021-09-06,19.58833
2021-09-07,22.19554
2021-09-08,19.48542
2021-09-09,20.6861
2021-09-10,23.05317
2021-09-11,10.94339
2021-09-12,11.25214
2021-09-13,19.45111
2021-09-14,15.12864
2021-09-15,16.39794
2021-09-16,15.95197
2021-09-17,13.89365
2021-09-18,6.89536
2021-09-19,6.68953
2021-09-20,6.24356
2021-09-21,7.61578
2021-09-22,11.49228
2021-09-23,23.259
2021-09-24,19.45111
2021-09-25,10.18867
2021-09-26,9.77701
2021-09-27,19.58833
2021-09-28,19.72555
2021-09-29,18.765
2021-09-30,18.55917
2021-10-01,19.00514
2021-10-02,8.50771
2021-10-03,8.30188
2021-10-04,10.80617
2021-10-05,19.58833
2021-10-06,17.15265
2021-10-07,16.53516
2021-10-08,14.44253
2021-10-09,8.33619
2021-10-10,8.98799
2021-10-11,9.0909
2021-10-12,17.90737
2021-10-13,15.98627
2021-10-14,15.78044
2021-10-15,14.61406
2021-10-16,7.61578
2021-10-17,9.22813
2021-10-18,17.4614
2021-10-19,15.40308
2021-10-20,14.71698
2021-10-21,14.75128
2021-10-22,11.73241
2021-10-23,6.62092
2021-10-24,8.16466
2021-10-25,16.84391
2021-10-26,18.0789
2021-10-27,17.80445
2021-10-28,14.75128
2021-10-29,15.06003
2021-10-30,7.58147
2021-10-31,8.81646
2021-11-01,15.64322
2021-11-02,18.42195
2021-11-03,16.39794
2021-11-04,14.92281
2021-11-05,12.72727
2021-11-06,7.95883
2021-11-07,8.09605
2021-11-08,16.39794
2021-11-09,15.506
2021-11-10,15.36878
2021-11-11,14.8885
2021-11-12,15.74614
2021-11-13,8.37049
2021-11-14,9.77701
2021-11-15,17.53001
2021-11-16,18.38765
2021-11-17,15.02572
2021-11-18,15.19725
2021-11-19,14.13379
2021-11-20,8.23327
2021-11-21,7.82161
2021-11-22,16.63807
2021-11-23,16.22641
2021-11-24,15.06003
2021-11-25,28.02744
2021-11-26,24.87135
2021-11-27,12.52144
2021-11-28,11.6295
2021-11-29,22.22984
2021-11-30,26.00343
2021-12-01,23.80789
2021-12-02,23.05317
2021-12-03,20.24013
2021-12-04,17.87307
2021-12-05,16.91252
2021-12-06,23.80789
2021-12-07,23.15608
2021-12-08,20.75471
2021-12-09,19.58833
2021-12-10,17.87307
2021-12-11,10.87478
2021-12-12,12.41852
2021-12-13,20.72041
2021-12-14,21.3036
2021-12-15,20.06861
2021-12-16,22.6072
2021-12-17,20.48027
2021-12-18,10.77186
2021-12-19,11.45797
2021-12-20,20.85763
2021-12-21,21.20068
2021-12-22,21.54373
2021-12-23,21.26929
2021-12-24,16.7753
2021-12-25,10.42881
2021-12-26,12.48713
2021-12-27,21.9554
2021-12-28,21.74957
2021-12-29,21.3036
2021-12-30,20.24013
2021-12-31,19.79416
2022-01-01,14.54545
2022-01-02,13.92795
2022-01-03,29.84562
2022-01-04,29.77701
2022-01-05,25.45454
2022-01-06,23.84219
2022-01-07,23.36192
2022-01-08,13.31046
2022-01-09,16.02058
2022-01-10,29.22813
2022-01-11,27.40994
2022-01-12,25.8319
2022-01-13,23.60205
2022-01-14,30.80617
2022-01-15,21.92109
2022-01-16,17.77015
2022-01-17,38.66209
2022-01-18,38.01029
2022-01-19,35.84905
2022-01-20,39.00514
2022-01-21,40.24013
2022-01-22,20.92624
2022-01-23,19.45111
2022-01-24,35.78044
2022-01-25,37.28987
2022-01-26,35.30017
2022-01-27,35.78044
2022-01-28,36.70668
2022-01-29,21.02915
2022-01-30,15.33447
2022-01-31,13.85934
2022-02-01,18.25042
2022-02-02,27.06689
2022-02-03,51.93825
2022-02-04,46.38078
2022-02-05,24.08233
2022-02-06,24.93996
2022-02-07,44.08233
2022-02-08,44.35677
2022-02-09,36.94682
2022-02-10,35.47169
2022-02-11,33.68782
2022-02-12,16.53516
2022-02-13,23.46483
2022-02-14,40.99485
2022-02-15,38.04459
2022-02-16,38.52487
2022-02-17,38.86792
2022-02-18,34.61406
2022-02-19,19.00514
2022-02-20,26.10634
2022-02-21,46.79245
2022-02-22,41.88679
2022-02-23,40.85763
2022-02-24,39.31389
2022-02-25,34.06518
2022-02-26,21.37221
2022-02-27,19.79416
2022-02-28,38.62778
2022-03-01,26.14065
2022-03-02,39.79416
2022-03-03,37.35849
2022-03-04,35.09433
2022-03-05,17.63293
2022-03-06,16.1578
2022-03-07,36.32933
2022-03-08,30.49742
2022-03-09,17.4614
2022-03-10,33.72212
2022-03-11,33.5849
2022-03-12,20.72041
2022-03-13,21.16638
2022-03-14,37.73584
2022-03-15,37.35849
2022-03-16,38.0789
2022-03-17,40.99485
2022-03-18,34.8885
2022-03-19,20.30874
2022-03-20,19.93138
2022-03-21,41.44082
2022-03-22,36.56946
2022-03-23,36.50085
2022-03-24,33.41337
2022-03-25,32.41852
2022-03-26,19.17667
2022-03-27,18.04459
2022-03-28,37.11835
2022-03-29,36.91252
2022-03-30,42.88164
2022-03-31,39.75986
2022-04-01,34.03087
2022-04-02,18.62778
2022-04-03,20.92624
2022-04-04,38.42195
2022-04-05,40.96054
2022-04-06,36.02058
2022-04-07,36.32933
2022-04-08,32.83018
2022-04-09,17.87307
2022-04-10,16.60377
2022-04-11,33.10463
2022-04-12,36.8096
2022-04-13,35.74614
2022-04-14,42.05831
2022-04-15,41.57804
2022-04-16,22.57289
2022-04-17,23.39622
2022-04-18,47.47855
2022-04-19,49.84562
2022-04-20,40.0343
2022-04-21,36.87821
2022-04-22,36.70668
2022-04-23,18.93653
2022-04-24,19.21097
2022-04-25,37.83876
2022-04-26,36.53516
2022-04-27,34.68267
2022-04-28,32.14408
2022-04-29,32.52144
2022-04-30,16.29502
2022-05-01,19.03945
2022-05-02,36.7753
2022-05-03,33.34476
2022-05-04,29.29674
2022-05-05,19.45111
2022-05-06,32.69296
2022-05-07,18.49056
2022-05-08,19.31389
2022-05-09,37.90737
2022-05-10,34.40823
2022-05-11,32.2813
2022-05-12,35.88336
2022-05-13,28.09605
2022-05-14,15.98627
2022-05-15,14.81989
2022-05-16,33.5506
2022-05-17,35.95197
2022-05-18,33.85934
2022-05-19,27.37564
2022-05-20,30.42881
2022-05-21,15.64322
2022-05-22,20.51457
2022-05-23,39.3825
2022-05-24,37.59862
2022-05-25,38.45626
2022-05-26,48.13036
2022-05-27,42.36706
2022-05-28,22.40137
2022-05-29,22.84734
2022-05-30,46.89536
2022-05-31,39.45111
2022-06-01,29.33104
2022-06-02,42.88164
2022-06-03,40.41166
2022-06-04,21.47512
2022-06-05,18.79931
2022-06-06,25.04288
2022-06-07,45.52315
2022-06-08,44.87135
2022-06-09,38.86792
2022-06-10,38.66209
2022-06-11,18.55917
2022-06-12,18.01029
2022-06-13,41.85248
2022-06-14,40.85763
2022-06-15,41.50943
2022-06-16,50.66895
2022-06-17,41.50943
2022-06-18,21.9897
2022-06-19,22.67581
2022-06-20,46.07204
2022-06-21,47.1355
2022-06-22,48.88507
2022-06-23,46.4837
2022-06-24,47.23842
2022-06-25,24.08233
2022-06-26,22.29845
2022-06-27,50.56603
2022-06-28,52.00686
2022-06-29,49.29674
2022-06-30,47.95883
2022-07-01,50.46312
2022-07-02,24.69982
2022-07-03,29.87993
2022-07-04,58.38765
2022-07-05,55.64322
2022-07-06,49.63979
2022-07-07,46.10634
2022-07-08,46.31217
2022-07-09,23.46483
2022-07-10,23.97941
2022-07-11,50.08576
2022-07-12,49.43396
2022-07-13,84.63121
2022-07-14,87.06689
2022-07-15,72.38421
2022-07-16,40.54888
2022-07-17,37.39279
2022-07-18,86.86106
2022-07-19,69.0566
2022-07-20,65.72898
2022-07-21,73.37907
2022-07-22,67.23842
2022-07-23,35.5403
2022-07-24,36.70668
2022-07-25,84.5283
2022-07-26,75.12864
2022-07-27,62.50428
2022-07-28,65.42024
2022-07-29,65.42024
2022-07-30,44.87135
2022-07-31,51.25214
2022-08-01,100.0
2022-08-02,74.71698
2022-08-03,75.60891
2022-08-04,71.012
2022-08-05,65.00857
2022-08-06,40.10291
2022-08-07,37.66723
2022-08-08,71.80102
2022-08-09,61.92109
2022-08-10,68.57632
2022-08-11,70.12006
2022-08-12,59.17667
2022-08-13,31.80102
2022-08-14,34.61406
2022-08-15,35.33447
2022-08-16,69.74271
2022-08-17,63.60205
2022-08-18,59.3825
2022-08-19,54.78559
2022-08-20,32.21269
2022-08-21,35.74614
2022-08-22,69.36535
2022-08-23,62.53859
2022-08-24,58.62778
2022-08-25,83.9108
2022-08-26,74.81989
2022-08-27,36.36363
2022-08-28,33.48198
2022-08-29,72.83018
2022-08-30,75.98627
2022-08-31,63.80789
2022-09-01,65.45454
2022-09-02,54.71698
2022-09-03,32.72727
2022-09-04,32.07547
2022-09-05,60.99485
2022-09-06,54.71698
2022-09-07,49.57118
2022-09-08,46.41509
2022-09-09,21.44082
2022-09-10,17.4271
2022-09-11,27.37564
2022-09-12,37.94168
2022-09-13,79.48542
2022-09-14,70.29159
2022-09-15,62.29845
2022-09-16,54.27101
2022-09-17,30.49742
2022-09-18,31.76672
2022-09-19,57.18696
2022-09-20,51.21783
2022-09-21,50.56603
2022-09-22,61.13207
2022-09-23,65.90051
2022-09-24,32.69296
2022-09-25,33.51629
2022-09-26,71.38936
2022-09-27,68.19897
2022-09-28,69.74271
2022-09-29,77.4614
2022-09-30,65.8662
2022-10-01,27.1012
2022-10-02,23.39622
2022-10-03,31.42367
2022-10-04,57.87307
2022-10-05,55.02572
2022-10-06,51.52658
2022-10-07,51.52658
2022-10-08,25.2144
2022-10-09,22.71012
2022-10-10,27.68439
2022-10-11,53.68782
2022-10-12,71.69811
2022-10-13,86.00343
2022-10-14,79.34819
2022-10-15,45.69468
2022-10-16,41.9897
2022-10-17,88.64493
2022-10-18,84.11663
2022-10-19,83.56775
2022-10-20,76.1921
2022-10-21,68.74785
2022-10-22,33.5506
2022-10-23,34.57975
2022-10-24,74.37392
2022-10-25,77.22126
2022-10-26,75.02572
2022-10-27,73.99656
2022-10-28,74.13379
2022-10-29,35.71183
2022-10-30,35.5403
2022-10-31,81.40651
2022-11-01,79.93138
2022-11-02,75.5403
2022-11-03,75.23156
2022-11-04,67.20411
2022-11-05,32.65866
2022-11-06,32.76157
2022-11-07,73.65351
2022-11-08,70.15437
2022-11-09,66.4837
2022-11-10,64.08233
2022-11-11,57.39279
2022-11-12,30.73756
2022-11-13,33.00171
2022-11-14,73.37907
2022-11-15,70.18867
2022-11-16,58.90222
2022-11-17,56.26072
2022-11-18,47.85591
2022-11-19,28.09605
2022-11-20,31.49228
2022-11-21,64.04802
2022-11-22,61.3379
2022-11-23,61.3379
2022-11-24,71.42367
2022-11-25,69.29674
2022-11-26,34.44253
2022-11-27,37.08404
2022-11-28,72.9331
2022-11-29,63.9108
2022-11-30,56.1921
2022-12-01,55.95197
2022-12-02,47.7873
2022-12-03,24.25385
2022-12-04,24.25385
2022-12-05,47.40994
2022-12-06,48.85077
2022-12-07,45.11149
2022-12-08,43.73927
2022-12-09,37.56432
2022-12-10,16.08919
2022-12-11,20.13722
2022-12-12,39.10806
2022-12-13,39.14236
2022-12-14,33.75643
2022-12-15,34.03087
2022-12-16,30.15437
2022-12-17,16.22641
2022-12-18,18.04459
2022-12-19,36.56946
2022-12-20,32.48713
2022-12-21,31.56089
2022-12-22,28.64493
2022-12-23,30.15437
2022-12-24,15.78044
2022-12-25,15.71183
2022-12-26,33.48198
2022-12-27,32.04116
2022-12-28,30.9777
2022-12-29,31.45797
2022-12-30,26.07204
2022-12-31,14.33962
2023-01-01,17.87307
2023-01-02,38.93653
2023-01-03,35.23156
2023-01-04,33.20754
2023-01-05,33.24185
2023-01-06,28.4048
2023-01-07,15.02572
2023-01-08,15.19725
2023-01-09,29.91423
2023-01-10,30.3259
2023-01-11,27.65008
2023-01-12,25.00857
2023-01-13,30.94339
2023-01-14,16.22641
2023-01-15,16.91252
2023-01-16,32.79588
2023-01-17,30.3602
2023-01-18,27.95883
2023-01-19,25.38593
2023-01-20,24.45969
2023-01-21,9.98284
2023-01-22,9.53687
2023-01-23,11.21783
2023-01-24,14.57975
2023-01-25,31.6295
2023-01-26,26.17495
2023-01-27,25.00857
2023-01-28,12.38421
2023-01-29,13.20754
2023-01-30,26.20926
2023-01-31,22.36706
2023-02-01,21.13207
2023-02-02,23.05317
2023-02-03,19.31389
2023-02-04,11.35506
2023-02-05,12.17838
2023-02-06,23.84219
2023-02-07,23.22469
2023-02-08,23.01886
2023-02-09,21.40651
2023-02-10,19.72555
2023-02-11,10.22298
2023-02-12,10.66895
2023-02-13,23.53344
2023-02-14,20.72041
2023-02-15,21.16638
2023-02-16,18.04459
2023-02-17,15.98627
2023-02-18,8.13036
2023-02-19,9.63979
2023-02-20,18.97084
2023-02-21,18.7307
2023-02-22,17.73584
2023-02-23,21.57804
2023-02-24,17.39279
2023-02-25,8.67924
2023-02-26,10.42881
2023-02-27,17.39279
2023-02-28,17.01543
2023-03-01,11.59519
2023-03-02,17.80445
2023-03-03,13.41337
2023-03-04,8.4391
2023-03-05,8.74785
2023-03-06,16.7753
2023-03-07,16.39794
2023-03-08,15.40308
2023-03-09,15.02572
2023-03-10,12.10977
2023-03-11,6.34648
2023-03-12,7.54716
2023-03-13,14.75128
2023-03-14,12.59005
2023-03-15,13.65351
2023-03-16,14.99142
2023-03-17,13.41337
2023-03-18,6.10634
2023-03-19,7.40994
2023-03-20,16.63807
2023-03-21,13.92795
2023-03-22,14.2024
2023-03-23,14.30531
2023-03-24,13.34476
2023-03-25,8.74785
2023-03-26,8.74785
2023-03-27,16.67238
2023-03-28,16.32933
2023-03-29,14.57975
2023-03-30,15.57461
2023-03-31,14.75128
2023-04-01,8.23327
2023-04-02,6.79245
2023-04-03,14.75128
2023-04-04,12.9331
2023-04-05,13.31046
2023-04-06,14.57975
2023-04-07,10.73756
2023-04-08,6.07204
2023-04-09,6.96397
2023-04-10,13.24185
2023-04-11,14.37392
2023-04-12,12.83018
2023-04-13,12.83018
2023-04-14,12.00686
2023-04-15,5.96912
2023-04-16,6.79245
2023-04-17,13.51629
2023-04-18,12.17838
2023-04-19,12.48713
2023-04-20,11.38936
2023-04-21,9.84562
2023-04-22,5.11149
2023-04-23,6.20926
2023-04-24,11.73241
2023-04-25,15.40308
2023-04-26,14.16809
2023-04-27,10.70325
2023-04-28,11.35506
2023-04-29,5.8319
2023-04-30,6.68953
2023-05-01,8.71355
2023-05-02,12.48713
2023-05-03,11.18353
2023-05-04,11.97255
2023-05-05,7.40994
2023-05-06,4.73413
2023-05-07,5.69468
2023-05-08,11.012
2023-05-09,11.56089
2023-05-10,10.39451
2023-05-11,12.38421
2023-05-12,8.33619
2023-05-13,4.87135
2023-05-14,4.66552
2023-05-15,11.6295
2023-05-16,10.90909
2023-05-17,10.66895
2023-05-18,11.38936
2023-05-19,9.22813
2023-05-20,5.38593
2023-05-21,5.76329
2023-05-22,12.24699
2023-05-23,11.38936
2023-05-24,11.76672
2023-05-25,11.42367
2023-05-26,9.63979
2023-05-27,5.93481
2023-05-28,5.04288
2023-05-29,7.68439
