date,캐쉬백카드
2020-12-05,22.80701
2020-12-06,19.29824
2020-12-07,19.29824
2020-12-08,21.05263
2020-12-09,26.31578
2020-12-10,14.03508
2020-12-11,14.03508
2020-12-12,22.80701
2020-12-14,24.5614
2020-12-15,14.03508
2020-12-16,24.5614
2020-12-17,14.03508
2020-12-18,19.29824
2020-12-19,8.77192
2020-12-20,21.05263
2020-12-21,21.05263
2020-12-22,12.2807
2020-12-24,17.54385
2020-12-25,12.2807
2020-12-26,8.77192
2020-12-27,8.77192
2020-12-28,15.78947
2020-12-29,36.8421
2020-12-30,12.2807
2020-12-31,17.54385
2021-01-01,29.82456
2021-01-02,8.77192
2021-01-03,31.57894
2021-01-04,15.78947
2021-01-05,22.80701
2021-01-06,21.05263
2021-01-07,14.03508
2021-01-08,12.2807
2021-01-10,21.05263
2021-01-11,24.5614
2021-01-12,21.05263
2021-01-13,28.07017
2021-01-14,14.03508
2021-01-16,22.80701
2021-01-17,10.52631
2021-01-18,10.52631
2021-01-19,19.29824
2021-01-20,10.52631
2021-01-21,17.54385
2021-01-22,19.29824
2021-01-23,12.2807
2021-01-24,15.78947
2021-01-25,10.52631
2021-01-26,28.07017
2021-01-27,12.2807
2021-01-28,21.05263
2021-01-29,15.78947
2021-01-30,17.54385
2021-01-31,14.03508
2021-02-01,10.52631
2021-02-02,35.08771
2021-02-03,14.03508
2021-02-04,22.80701
2021-02-05,19.29824
2021-02-06,10.52631
2021-02-07,12.2807
2021-02-08,17.54385
2021-02-09,10.52631
2021-02-10,8.77192
2021-02-12,14.03508
2021-02-13,8.77192
2021-02-14,8.77192
2021-02-15,28.07017
2021-02-16,29.82456
2021-02-17,17.54385
2021-02-18,17.54385
2021-02-19,15.78947
2021-02-20,14.03508
2021-02-21,10.52631
2021-02-22,19.29824
2021-02-23,14.03508
2021-02-25,19.29824
2021-02-26,14.03508
2021-02-28,17.54385
2021-03-01,12.2807
2021-03-02,21.05263
2021-03-03,26.31578
2021-03-04,17.54385
2021-03-05,19.29824
2021-03-08,8.77192
2021-03-09,19.29824
2021-03-11,19.29824
2021-03-12,10.52631
2021-03-13,8.77192
2021-03-14,10.52631
2021-03-15,21.05263
2021-03-16,21.05263
2021-03-17,21.05263
2021-03-18,10.52631
2021-03-19,10.52631
2021-03-21,12.2807
2021-03-22,15.78947
2021-03-23,14.03508
2021-03-24,14.03508
2021-03-25,26.31578
2021-03-26,10.52631
2021-03-29,14.03508
2021-03-30,8.77192
2021-04-01,10.52631
2021-04-02,15.78947
2021-04-04,10.52631
2021-04-05,21.05263
2021-04-06,21.05263
2021-04-07,14.03508
2021-04-08,21.05263
2021-04-09,17.54385
2021-04-10,14.03508
2021-04-11,10.52631
2021-04-13,17.54385
2021-04-14,21.05263
2021-04-15,8.77192
2021-04-16,17.54385
2021-04-17,10.52631
2021-04-18,15.78947
2021-04-19,10.52631
2021-04-20,10.52631
2021-04-21,17.54385
2021-04-23,14.03508
2021-04-24,12.2807
2021-04-25,8.77192
2021-04-26,15.78947
2021-04-27,10.52631
2021-04-28,19.29824
2021-04-29,8.77192
2021-04-30,8.77192
2021-05-01,12.2807
2021-05-02,12.2807
2021-05-04,8.77192
2021-05-05,15.78947
2021-05-06,21.05263
2021-05-07,10.52631
2021-05-08,14.03508
2021-05-10,15.78947
2021-05-11,17.54385
2021-05-14,10.52631
2021-05-15,10.52631
2021-05-17,15.78947
2021-05-18,8.77192
2021-05-19,14.03508
2021-05-20,14.03508
2021-05-23,22.80701
2021-05-24,17.54385
2021-05-25,8.77192
2021-05-26,26.31578
2021-05-27,17.54385
2021-05-28,10.52631
2021-05-30,8.77192
2021-06-01,14.03508
2021-06-02,19.29824
2021-06-03,10.52631
2021-06-04,10.52631
2021-06-07,19.29824
2021-06-08,10.52631
2021-06-10,8.77192
2021-06-11,10.52631
2021-06-12,21.05263
2021-06-14,8.77192
2021-06-17,14.03508
2021-06-18,14.03508
2021-06-20,12.2807
2021-06-21,12.2807
2021-06-22,10.52631
2021-06-23,24.5614
2021-06-24,15.78947
2021-06-25,22.80701
2021-06-28,22.80701
2021-06-29,10.52631
2021-07-01,19.29824
2021-07-04,10.52631
2021-07-05,8.77192
2021-07-08,10.52631
2021-07-12,21.05263
2021-07-17,8.77192
2021-07-21,10.52631
2021-07-24,10.52631
2021-07-26,15.78947
2021-07-28,15.78947
2021-07-29,19.29824
2021-07-30,10.52631
2021-07-31,8.77192
2021-08-02,10.52631
2021-08-05,10.52631
2021-08-09,10.52631
2021-08-11,10.52631
2021-08-12,12.2807
2021-08-13,14.03508
2021-08-14,14.03508
2021-08-17,22.80701
2021-08-21,8.77192
2021-08-26,14.03508
2021-08-27,12.2807
2021-08-29,10.52631
2021-08-30,10.52631
2021-09-04,14.03508
2021-09-05,8.77192
2021-09-06,12.2807
2021-09-07,14.03508
2021-09-09,8.77192
2021-09-10,8.77192
2021-09-11,8.77192
2021-09-14,12.2807
2021-09-17,12.2807
2021-09-21,10.52631
2021-09-25,8.77192
2021-09-27,100.0
2021-09-28,45.61403
2021-09-29,17.54385
2021-09-30,38.59649
2021-10-01,82.45614
2021-10-02,17.54385
2021-10-03,17.54385
2021-10-04,15.78947
2021-10-05,24.5614
2021-10-06,15.78947
2021-10-08,19.29824
2021-10-09,21.05263
2021-10-10,10.52631
2021-10-11,8.77192
2021-10-12,12.2807
2021-10-22,10.52631
2021-10-25,8.77192
2021-10-26,10.52631
2021-10-27,24.5614
2021-10-28,10.52631
2021-10-31,12.2807
2021-11-01,10.52631
2021-11-02,22.80701
2021-11-04,19.29824
2021-11-05,19.29824
2021-11-06,14.03508
2021-11-07,14.03508
2021-11-08,8.77192
2021-11-10,10.52631
2021-11-11,8.77192
2021-11-12,14.03508
2021-11-15,8.77192
2021-11-16,10.52631
2021-11-25,10.52631
2021-11-29,14.03508
2021-12-04,8.77192
2021-12-05,8.77192
2021-12-07,12.2807
2021-12-08,8.77192
2021-12-10,10.52631
2021-12-13,10.52631
2021-12-15,22.80701
2021-12-16,15.78947
2021-12-17,26.31578
2021-12-18,8.77192
2021-12-19,12.2807
2021-12-20,12.2807
2021-12-21,14.03508
2021-12-22,19.29824
2021-12-23,14.03508
2021-12-24,8.77192
2021-12-26,14.03508
2021-12-28,15.78947
2021-12-29,12.2807
2021-12-30,8.77192
2021-12-31,12.2807
2022-01-01,10.52631
2022-01-03,21.05263
2022-01-04,24.5614
2022-01-05,10.52631
2022-01-06,14.03508
2022-01-07,19.29824
2022-01-08,10.52631
2022-01-09,14.03508
2022-01-10,29.82456
2022-01-12,14.03508
2022-01-13,8.77192
2022-01-14,8.77192
2022-01-15,12.2807
2022-01-16,14.03508
2022-01-17,31.57894
2022-01-18,21.05263
2022-01-19,12.2807
2022-01-20,14.03508
2022-01-21,21.05263
2022-01-22,15.78947
2022-01-23,15.78947
2022-01-24,19.29824
2022-01-25,15.78947
2022-01-26,15.78947
2022-01-27,10.52631
2022-01-28,14.03508
2022-01-29,10.52631
2022-01-31,15.78947
2022-02-01,10.52631
2022-02-02,12.2807
2022-02-03,17.54385
2022-02-04,19.29824
2022-02-05,14.03508
2022-02-06,14.03508
2022-02-07,14.03508
2022-02-08,21.05263
2022-02-09,12.2807
2022-02-10,21.05263
2022-02-11,26.31578
2022-02-12,10.52631
2022-02-13,19.29824
2022-02-14,10.52631
2022-02-15,10.52631
2022-02-17,12.2807
2022-02-18,14.03508
2022-02-19,19.29824
2022-02-20,10.52631
2022-02-21,14.03508
2022-02-22,15.78947
2022-02-23,12.2807
2022-02-24,17.54385
2022-02-25,8.77192
2022-02-27,19.29824
2022-02-28,12.2807
2022-03-01,12.2807
2022-03-02,24.5614
2022-03-04,14.03508
2022-03-05,12.2807
2022-03-06,10.52631
2022-03-09,12.2807
2022-03-10,28.07017
2022-03-11,31.57894
2022-03-15,12.2807
2022-03-16,15.78947
2022-03-17,26.31578
2022-03-18,22.80701
2022-03-22,15.78947
2022-03-23,19.29824
2022-03-24,14.03508
2022-03-25,10.52631
2022-03-27,8.77192
2022-03-29,21.05263
2022-03-30,21.05263
2022-03-31,12.2807
2022-04-01,28.07017
2022-04-02,8.77192
2022-04-03,17.54385
2022-04-04,21.05263
2022-04-05,21.05263
2022-04-06,12.2807
2022-04-07,8.77192
2022-04-11,14.03508
2022-04-12,14.03508
2022-04-13,21.05263
2022-04-14,12.2807
2022-04-15,26.31578
2022-04-16,22.80701
2022-04-17,10.52631
2022-04-18,21.05263
2022-04-19,12.2807
2022-04-20,10.52631
2022-04-21,17.54385
2022-04-22,15.78947
2022-04-23,19.29824
2022-04-24,10.52631
2022-04-25,19.29824
2022-04-26,14.03508
2022-04-27,12.2807
2022-04-28,14.03508
2022-04-29,10.52631
2022-04-30,17.54385
2022-05-03,10.52631
2022-05-04,26.31578
2022-05-05,8.77192
2022-05-06,21.05263
2022-05-07,24.5614
2022-05-08,12.2807
2022-05-09,12.2807
2022-05-10,28.07017
2022-05-11,8.77192
2022-05-12,10.52631
2022-05-13,17.54385
2022-05-14,12.2807
2022-05-15,8.77192
2022-05-17,28.07017
2022-05-18,10.52631
2022-05-20,17.54385
2022-05-23,29.82456
2022-05-24,10.52631
2022-05-25,17.54385
2022-05-26,17.54385
2022-05-27,8.77192
2022-05-28,12.2807
2022-05-30,10.52631
2022-05-31,14.03508
2022-06-01,19.29824
2022-06-02,29.82456
2022-06-03,17.54385
2022-06-04,10.52631
2022-06-05,15.78947
2022-06-06,12.2807
2022-06-07,8.77192
2022-06-08,15.78947
2022-06-09,22.80701
2022-06-10,14.03508
2022-06-11,10.52631
2022-06-13,26.31578
2022-06-14,24.5614
2022-06-15,14.03508
2022-06-16,8.77192
2022-06-17,26.31578
2022-06-19,14.03508
2022-06-20,10.52631
2022-06-21,8.77192
2022-06-22,28.07017
2022-06-23,19.29824
2022-06-24,22.80701
2022-06-25,17.54385
2022-06-26,8.77192
2022-06-27,19.29824
2022-06-28,12.2807
2022-06-29,24.5614
2022-06-30,40.35087
2022-07-01,22.80701
2022-07-03,22.80701
2022-07-04,33.33333
2022-07-05,21.05263
2022-07-06,8.77192
2022-07-07,12.2807
2022-07-09,10.52631
2022-07-10,12.2807
2022-07-11,8.77192
2022-07-12,8.77192
2022-07-13,8.77192
2022-07-14,17.54385
2022-07-16,10.52631
2022-07-17,8.77192
2022-07-18,28.07017
2022-07-19,14.03508
2022-07-20,15.78947
2022-07-21,12.2807
2022-07-22,8.77192
2022-07-23,15.78947
2022-07-24,15.78947
2022-07-25,33.33333
2022-07-26,28.07017
2022-07-27,12.2807
2022-07-28,17.54385
2022-07-29,24.5614
2022-07-30,15.78947
2022-08-01,8.77192
2022-08-02,26.31578
2022-08-04,15.78947
2022-08-05,21.05263
2022-08-06,21.05263
2022-08-07,21.05263
2022-08-08,22.80701
2022-08-09,17.54385
2022-08-10,22.80701
2022-08-11,21.05263
2022-08-12,15.78947
2022-08-13,19.29824
2022-08-14,12.2807
2022-08-15,8.77192
2022-08-16,21.05263
2022-08-17,22.80701
2022-08-18,22.80701
2022-08-19,12.2807
2022-08-20,10.52631
2022-08-21,21.05263
2022-08-22,10.52631
2022-08-23,24.5614
2022-08-24,28.07017
2022-08-25,8.77192
2022-08-26,19.29824
2022-08-27,8.77192
2022-08-28,24.5614
2022-08-29,19.29824
2022-08-30,12.2807
2022-08-31,21.05263
2022-09-01,17.54385
2022-09-02,17.54385
2022-09-03,14.03508
2022-09-05,10.52631
2022-09-06,10.52631
2022-09-07,24.5614
2022-09-08,21.05263
2022-09-09,12.2807
2022-09-10,15.78947
2022-09-11,12.2807
2022-09-13,14.03508
2022-09-14,15.78947
2022-09-15,10.52631
2022-09-16,15.78947
2022-09-17,10.52631
2022-09-18,10.52631
2022-09-19,26.31578
2022-09-20,33.33333
2022-09-21,15.78947
2022-09-22,21.05263
2022-09-23,31.57894
2022-09-25,15.78947
2022-09-26,35.08771
2022-09-28,26.31578
2022-09-29,19.29824
2022-09-30,24.5614
2022-10-01,22.80701
2022-10-02,29.82456
2022-10-03,42.10526
2022-10-04,57.89473
2022-10-05,66.66666
2022-10-06,47.36842
2022-10-07,14.03508
2022-10-08,28.07017
2022-10-09,28.07017
2022-10-10,15.78947
2022-10-11,45.61403
2022-10-12,38.59649
2022-10-13,28.07017
2022-10-14,31.57894
2022-10-15,28.07017
2022-10-16,17.54385
2022-10-17,42.10526
2022-10-18,42.10526
2022-10-19,52.63157
2022-10-20,33.33333
2022-10-21,45.61403
2022-10-22,24.5614
2022-10-23,17.54385
2022-10-24,33.33333
2022-10-25,40.35087
2022-10-26,49.1228
2022-10-27,29.82456
2022-10-28,26.31578
2022-10-29,8.77192
2022-10-30,14.03508
2022-10-31,19.29824
2022-11-01,52.63157
2022-11-02,45.61403
2022-11-03,36.8421
2022-11-04,21.05263
2022-11-05,40.35087
2022-11-06,24.5614
2022-11-07,29.82456
2022-11-08,26.31578
2022-11-09,43.85964
2022-11-10,38.59649
2022-11-11,29.82456
2022-11-12,22.80701
2022-11-13,28.07017
2022-11-14,42.10526
2022-11-15,45.61403
2022-11-16,22.80701
2022-11-17,19.29824
2022-11-18,15.78947
2022-11-19,24.5614
2022-11-21,17.54385
2022-11-22,40.35087
2022-11-23,10.52631
2022-11-24,14.03508
2022-11-25,22.80701
2022-11-26,8.77192
2022-11-27,15.78947
2022-11-28,31.57894
2022-11-29,31.57894
2022-11-30,40.35087
2022-12-01,28.07017
2022-12-02,33.33333
2022-12-03,14.03508
2022-12-04,12.2807
2022-12-05,17.54385
2022-12-06,42.10526
2022-12-07,35.08771
2022-12-08,29.82456
2022-12-09,15.78947
2022-12-10,14.03508
2022-12-11,10.52631
2022-12-12,15.78947
2022-12-13,31.57894
2022-12-14,29.82456
2022-12-15,24.5614
2022-12-16,47.36842
2022-12-17,21.05263
2022-12-18,15.78947
2022-12-19,45.61403
2022-12-20,28.07017
2022-12-21,28.07017
2022-12-22,35.08771
2022-12-23,21.05263
2022-12-24,21.05263
2022-12-25,21.05263
2022-12-26,24.5614
2022-12-27,42.10526
2022-12-28,40.35087
2022-12-29,29.82456
2022-12-30,22.80701
2022-12-31,21.05263
2023-01-01,15.78947
2023-01-02,43.85964
2023-01-03,33.33333
2023-01-04,42.10526
2023-01-05,38.59649
2023-01-06,8.77192
2023-01-07,22.80701
2023-01-08,42.10526
2023-01-09,26.31578
2023-01-10,35.08771
2023-01-11,52.63157
2023-01-12,36.8421
2023-01-13,19.29824
2023-01-14,19.29824
2023-01-15,15.78947
2023-01-16,42.10526
2023-01-17,43.85964
2023-01-18,26.31578
2023-01-19,19.29824
2023-01-20,17.54385
2023-01-22,10.52631
2023-01-23,12.2807
2023-01-24,29.82456
2023-01-25,42.10526
2023-01-26,42.10526
2023-01-27,45.61403
2023-01-28,14.03508
2023-01-29,24.5614
2023-01-30,26.31578
2023-01-31,24.5614
2023-02-01,56.14035
2023-02-02,42.10526
2023-02-03,68.42105
2023-02-04,42.10526
2023-02-05,28.07017
2023-02-06,45.61403
2023-02-07,59.64912
2023-02-08,70.17543
2023-02-09,68.42105
2023-02-10,42.10526
2023-02-11,45.61403
2023-02-12,45.61403
2023-02-13,84.21052
2023-02-14,63.15789
2023-02-15,64.91228
2023-02-16,43.85964
2023-02-17,56.14035
2023-02-18,36.8421
2023-02-19,35.08771
2023-02-20,40.35087
2023-02-21,54.38596
2023-02-22,52.63157
2023-02-23,50.87719
2023-02-24,47.36842
2023-02-25,15.78947
2023-02-26,31.57894
2023-02-27,56.14035
2023-02-28,49.1228
2023-03-01,26.31578
2023-03-02,24.5614
2023-03-03,43.85964
2023-03-04,31.57894
2023-03-05,12.2807
2023-03-06,35.08771
2023-03-07,33.33333
2023-03-08,21.05263
2023-03-09,28.07017
2023-03-10,17.54385
2023-03-11,19.29824
2023-03-12,19.29824
2023-03-13,29.82456
2023-03-14,24.5614
2023-03-15,21.05263
2023-03-16,35.08771
2023-03-17,29.82456
2023-03-18,22.80701
2023-03-19,19.29824
2023-03-20,35.08771
2023-03-21,38.59649
2023-03-22,12.2807
2023-03-23,21.05263
2023-03-24,12.2807
2023-03-25,17.54385
2023-03-26,21.05263
2023-03-27,31.57894
2023-03-28,17.54385
2023-03-29,43.85964
2023-03-30,21.05263
2023-03-31,19.29824
2023-04-01,24.5614
2023-04-02,8.77192
2023-04-03,35.08771
2023-04-04,21.05263
2023-04-05,31.57894
2023-04-06,22.80701
2023-04-07,36.8421
2023-04-09,24.5614
2023-04-10,36.8421
2023-04-11,33.33333
2023-04-12,33.33333
2023-04-13,22.80701
2023-04-14,17.54385
2023-04-15,21.05263
2023-04-16,28.07017
2023-04-17,31.57894
2023-04-18,28.07017
2023-04-19,26.31578
2023-04-20,15.78947
2023-04-21,21.05263
2023-04-22,8.77192
2023-04-23,17.54385
2023-04-24,21.05263
2023-04-25,29.82456
2023-04-26,10.52631
2023-04-27,31.57894
2023-04-28,43.85964
2023-04-29,8.77192
2023-04-30,14.03508
2023-05-01,36.8421
2023-05-02,36.8421
2023-05-03,15.78947
2023-05-04,21.05263
2023-05-05,14.03508
2023-05-07,14.03508
2023-05-08,26.31578
2023-05-09,19.29824
2023-05-10,22.80701
2023-05-11,36.8421
2023-05-12,14.03508
2023-05-13,15.78947
2023-05-14,24.5614
2023-05-15,24.5614
2023-05-16,43.85964
2023-05-17,35.08771
2023-05-18,14.03508
2023-05-19,17.54385
2023-05-20,14.03508
2023-05-21,8.77192
2023-05-22,21.05263
2023-05-23,29.82456
2023-05-24,24.5614
2023-05-25,21.05263
2023-05-26,24.5614
2023-05-27,10.52631
2023-05-28,21.05263
2023-05-29,8.77192
2023-05-30,17.54385
2023-05-31,17.54385
2023-06-01,42.10526
2023-06-02,33.33333
2023-06-04,12.2807
2023-06-05,28.07017
2023-06-06,12.2807
2023-06-07,14.03508
2023-06-08,15.78947
2023-06-09,47.36842
2023-06-10,14.03508
2023-06-11,26.31578
2023-06-12,29.82456
2023-06-13,12.2807
2023-06-14,35.08771
2023-06-15,49.1228
2023-06-16,63.15789
2023-06-17,10.52631
2023-06-18,29.82456
2023-06-19,42.10526
2023-06-20,29.82456
2023-06-21,47.36842
2023-06-22,47.36842
2023-06-23,21.05263
2023-06-24,19.29824
2023-06-25,10.52631
2023-06-26,12.2807
2023-06-27,35.08771
2023-06-28,24.5614
2023-06-29,17.54385
2023-06-30,24.5614
2023-07-01,8.77192
2023-07-02,17.54385
2023-07-03,8.77192
2023-07-04,31.57894
2023-07-05,29.82456
2023-07-06,33.33333
2023-07-07,15.78947
2023-07-08,12.2807
2023-07-09,19.29824
2023-07-10,28.07017
2023-07-11,28.07017
2023-07-12,26.31578
2023-07-13,15.78947
2023-07-14,24.5614
2023-07-15,14.03508
2023-07-16,14.03508
2023-07-17,43.85964
2023-07-18,21.05263
2023-07-19,15.78947
2023-07-20,15.78947
2023-07-21,12.2807
2023-07-23,17.54385
2023-07-24,14.03508
2023-07-25,17.54385
2023-07-26,15.78947
2023-07-27,17.54385
2023-07-28,12.2807
2023-07-29,26.31578
2023-07-30,10.52631
2023-07-31,33.33333
2023-08-01,40.35087
2023-08-02,35.08771
2023-08-04,15.78947
2023-08-05,21.05263
2023-08-07,15.78947
2023-08-08,29.82456
2023-08-09,10.52631
2023-08-10,14.03508
2023-08-11,21.05263
2023-08-12,17.54385
2023-08-13,19.29824
2023-08-14,24.5614
2023-08-15,17.54385
2023-08-16,15.78947
2023-08-17,22.80701
2023-08-18,17.54385
2023-08-19,8.77192
2023-08-20,22.80701
2023-08-21,19.29824
2023-08-22,22.80701
2023-08-23,21.05263
2023-08-24,14.03508
2023-08-25,24.5614
2023-08-26,21.05263
2023-08-27,19.29824
2023-08-28,14.03508
2023-08-29,15.78947
2023-08-30,31.57894
2023-08-31,28.07017
2023-09-01,40.35087
2023-09-02,29.82456
2023-09-03,10.52631
2023-09-04,22.80701
2023-09-05,19.29824
2023-09-06,24.5614
2023-09-07,22.80701
2023-09-08,22.80701
2023-09-09,12.2807
2023-09-10,15.78947
2023-09-11,31.57894
2023-09-12,24.5614
2023-09-13,28.07017
2023-09-14,26.31578
2023-09-15,14.03508
2023-09-16,26.31578
2023-09-17,19.29824
2023-09-18,24.5614
2023-09-19,31.57894
2023-09-20,33.33333
2023-09-21,21.05263
2023-09-22,19.29824
2023-09-23,14.03508
2023-09-24,19.29824
2023-09-25,15.78947
2023-09-26,12.2807
2023-09-27,21.05263
2023-09-28,17.54385
2023-09-30,17.54385
2023-10-01,24.5614
2023-10-02,17.54385
2023-10-03,17.54385
2023-10-04,33.33333
2023-10-05,45.61403
2023-10-06,28.07017
2023-10-07,31.57894
2023-10-08,19.29824
2023-10-09,22.80701
2023-10-10,17.54385
2023-10-11,59.64912
2023-10-12,10.52631
2023-10-13,19.29824
2023-10-14,29.82456
2023-10-15,10.52631
2023-10-16,17.54385
2023-10-17,22.80701
2023-10-18,17.54385
2023-10-19,19.29824
2023-10-20,8.77192
2023-10-22,29.82456
2023-10-23,28.07017
2023-10-24,26.31578
2023-10-25,21.05263
2023-10-26,26.31578
2023-10-28,14.03508
2023-10-29,12.2807
2023-10-30,10.52631
2023-10-31,29.82456
2023-11-01,54.38596
2023-11-02,14.03508
2023-11-03,26.31578
2023-11-04,10.52631
2023-11-05,14.03508
2023-11-06,21.05263
2023-11-07,14.03508
2023-11-08,33.33333
2023-11-09,29.82456
2023-11-10,21.05263
2023-11-11,19.29824
2023-11-12,47.36842
2023-11-13,42.10526
2023-11-14,42.10526
2023-11-15,24.5614
2023-11-16,40.35087
2023-11-17,24.5614
2023-11-18,26.31578
2023-11-19,28.07017
2023-11-20,35.08771
2023-11-21,36.8421
2023-11-22,24.5614
2023-11-23,50.87719
2023-11-24,14.03508
2023-11-25,14.03508
2023-11-26,47.36842
2023-11-27,38.59649
2023-11-28,35.08771
2023-11-29,38.59649
2023-11-30,36.8421
2023-12-01,59.64912
2023-12-02,24.5614
2023-12-03,24.5614
2023-12-04,38.59649
2023-12-05,26.31578
