date,양도소득세계산
2020-07-31,54.83234
2020-08-01,39.25049
2020-08-02,40.43392
2020-08-03,54.43786
2020-08-04,55.42406
2020-08-05,58.77712
2020-08-06,61.34122
2020-08-07,55.6213
2020-08-08,39.25049
2020-08-09,42.20907
2020-08-10,56.41025
2020-08-11,63.70808
2020-08-12,54.6351
2020-08-13,63.11637
2020-08-14,44.37869
2020-08-15,34.31952
2020-08-16,31.95266
2020-08-17,39.25049
2020-08-18,53.05719
2020-08-19,55.6213
2020-08-20,56.21301
2020-08-21,44.77317
2020-08-22,41.61735
2020-08-23,35.30571
2020-08-24,52.26824
2020-08-25,49.70414
2020-08-26,53.84615
2020-08-27,55.81854
2020-08-28,41.22287
2020-08-29,34.31952
2020-08-30,40.8284
2020-08-31,49.70414
2020-09-01,41.22287
2020-09-02,49.30966
2020-09-03,42.80078
2020-09-04,45.56213
2020-09-05,36.48915
2020-09-06,33.53057
2020-09-07,43.78698
2020-09-08,45.9566
2020-09-09,49.11242
2020-09-10,49.30966
2020-09-11,40.43392
2020-09-12,42.20907
2020-09-13,27.81065
2020-09-14,51.87376
2020-09-15,43.3925
2020-09-16,51.47928
2020-09-17,62.91913
2020-09-18,62.32741
2020-09-19,39.8422
2020-09-20,35.30571
2020-09-21,52.26824
2020-09-22,47.73175
2020-09-23,48.52071
2020-09-24,44.18145
2020-09-25,37.67258
2020-09-26,26.82445
2020-09-27,27.02169
2020-09-28,36.29191
2020-09-29,34.12228
2020-09-30,21.10453
2020-10-01,26.23274
2020-10-02,19.52662
2020-10-03,35.10848
2020-10-04,34.91124
2020-10-05,50.29585
2020-10-06,50.88757
2020-10-07,49.11242
2020-10-08,42.40631
2020-10-09,33.33333
2020-10-10,35.70019
2020-10-11,32.1499
2020-10-12,53.25443
2020-10-13,55.6213
2020-10-14,57.98816
2020-10-15,49.70414
2020-10-16,52.46548
2020-10-17,42.40631
2020-10-18,39.44773
2020-10-19,57.59368
2020-10-20,54.6351
2020-10-21,58.1854
2020-10-22,61.14398
2020-10-23,47.14003
2020-10-24,50.69033
2020-10-25,55.02958
2020-10-26,67.06114
2020-10-27,64.69428
2020-10-28,63.3136
2020-10-29,69.03353
2020-10-30,63.70808
2020-10-31,45.75936
2020-11-01,52.85996
2020-11-02,74.75345
2020-11-03,70.4142
2020-11-04,67.45562
2020-11-05,59.56607
2020-11-06,58.1854
2020-11-07,58.1854
2020-11-08,48.32347
2020-11-09,68.63905
2020-11-10,68.83629
2020-11-11,67.06114
2020-11-12,71.00591
2020-11-13,71.79487
2020-11-14,55.81854
2020-11-15,56.80473
2020-11-16,82.64299
2020-11-17,76.33136
2020-11-18,73.76725
2020-11-19,79.0927
2020-11-20,72.38658
2020-11-21,61.14398
2020-11-22,62.52465
2020-11-23,84.81262
2020-11-24,85.60157
2020-11-25,75.5424
2020-11-26,85.79881
2020-11-27,81.26232
2020-11-28,64.49704
2020-11-29,52.071
2020-11-30,78.69822
2020-12-01,75.34516
2020-12-02,58.77712
2020-12-03,69.82248
2020-12-04,65.48323
2020-12-05,58.1854
2020-12-06,53.64891
2020-12-07,73.17554
2020-12-08,79.88165
2020-12-09,66.8639
2020-12-10,62.13017
2020-12-11,74.16173
2020-12-12,57.00197
2020-12-13,56.80473
2020-12-14,67.65285
2020-12-15,77.31755
2020-12-16,68.44181
2020-12-17,80.47337
2020-12-18,77.12031
2020-12-19,66.27218
2020-12-20,56.41025
2020-12-21,67.65285
2020-12-22,73.37278
2020-12-23,74.75345
2020-12-24,46.54832
2020-12-25,39.05325
2020-12-26,45.56213
2020-12-27,46.74556
2020-12-28,71.79487
2020-12-29,79.68441
2020-12-30,56.01577
2020-12-31,47.14003
2021-01-01,44.57593
2021-01-02,50.88757
2021-01-03,50.49309
2021-01-04,60.55226
2021-01-05,70.80867
2021-01-06,68.24457
2021-01-07,56.80473
2021-01-08,54.04339
2021-01-09,50.09861
2021-01-10,49.5069
2021-01-11,71.40039
2021-01-12,70.21696
2021-01-13,67.45562
2021-01-14,58.38264
2021-01-15,62.72189
2021-01-16,59.17159
2021-01-17,53.05719
2021-01-18,77.51479
2021-01-19,69.428
2021-01-20,62.91913
2021-01-21,60.35502
2021-01-22,60.35502
2021-01-23,45.36489
2021-01-24,61.7357
2021-01-25,67.85009
2021-01-26,69.23076
2021-01-27,62.91913
2021-01-28,67.25838
2021-01-29,57.39644
2021-01-30,44.97041
2021-01-31,44.37869
2021-02-01,59.96055
2021-02-02,61.93293
2021-02-03,52.66272
2021-02-04,45.9566
2021-02-05,54.83234
2021-02-06,48.91518
2021-02-07,42.60355
2021-02-08,58.38264
2021-02-09,54.04339
2021-02-10,46.15384
2021-02-11,32.93885
2021-02-12,30.17751
2021-02-13,36.48915
2021-02-14,34.714
2021-02-15,64.49704
2021-02-16,59.17159
2021-02-17,59.36883
2021-02-18,57.79092
2021-02-19,52.26824
2021-02-20,40.23668
2021-02-21,30.96646
2021-02-22,48.52071
2021-02-23,56.21301
2021-02-24,54.43786
2021-02-25,39.25049
2021-02-26,38.46153
2021-02-27,30.37475
2021-02-28,23.07692
2021-03-01,35.30571
2021-03-02,44.77317
2021-03-03,42.01183
2021-03-04,39.05325
2021-03-05,34.91124
2021-03-06,35.10848
2021-03-07,26.42998
2021-03-08,42.80078
2021-03-09,41.22287
2021-03-10,40.8284
2021-03-11,32.54437
2021-03-12,34.714
2021-03-13,24.85207
2021-03-14,27.81065
2021-03-15,45.36489
2021-03-16,51.47928
2021-03-17,39.25049
2021-03-18,39.25049
2021-03-19,40.23668
2021-03-20,31.1637
2021-03-21,28.5996
2021-03-22,42.99802
2021-03-23,42.01183
2021-03-24,36.09467
2021-03-25,39.44773
2021-03-26,38.85601
2021-03-27,29.98027
2021-03-28,25.64102
2021-03-29,40.63116
2021-03-30,38.46153
2021-03-31,35.10848
2021-04-01,40.23668
2021-04-02,31.36094
2021-04-03,29.38856
2021-04-04,25.24654
2021-04-05,39.44773
2021-04-06,35.50295
2021-04-07,39.05325
2021-04-08,36.88362
2021-04-09,31.95266
2021-04-10,20.71005
2021-04-11,23.66863
2021-04-12,42.80078
2021-04-13,36.68639
2021-04-14,38.06706
2021-04-15,44.37869
2021-04-16,33.13609
2021-04-17,26.23274
2021-04-18,25.83826
2021-04-19,42.40631
2021-04-20,46.9428
2021-04-21,36.09467
2021-04-22,37.86982
2021-04-23,40.03944
2021-04-24,27.21893
2021-04-25,28.20512
2021-04-26,42.40631
2021-04-27,45.16765
2021-04-28,32.34714
2021-04-29,38.06706
2021-04-30,34.51676
2021-05-01,30.76923
2021-05-02,23.86587
2021-05-03,30.76923
2021-05-04,31.55818
2021-05-05,24.45759
2021-05-06,34.31952
2021-05-07,37.67258
2021-05-08,28.40236
2021-05-09,26.82445
2021-05-10,39.64497
2021-05-11,38.85601
2021-05-12,35.70019
2021-05-13,31.75542
2021-05-14,29.78303
2021-05-15,24.26035
2021-05-16,20.71005
2021-05-17,36.68639
2021-05-18,33.13609
2021-05-19,33.33333
2021-05-20,38.65877
2021-05-21,42.60355
2021-05-22,26.62721
2021-05-23,27.61341
2021-05-24,36.29191
2021-05-25,35.89743
2021-05-26,32.34714
2021-05-27,49.70414
2021-05-28,41.22287
2021-05-29,22.4852
2021-05-30,31.55818
2021-05-31,52.26824
2021-06-01,61.14398
2021-06-02,41.22287
2021-06-03,45.9566
2021-06-04,41.42011
2021-06-05,26.0355
2021-06-06,23.4714
2021-06-07,43.58974
2021-06-08,49.30966
2021-06-09,45.36489
2021-06-10,44.18145
2021-06-11,36.48915
2021-06-12,20.90729
2021-06-13,24.06311
2021-06-14,37.47534
2021-06-15,41.42011
2021-06-16,37.2781
2021-06-17,42.60355
2021-06-18,48.91518
2021-06-19,43.58974
2021-06-20,36.09467
2021-06-21,49.30966
2021-06-22,36.88362
2021-06-23,51.87376
2021-06-24,42.01183
2021-06-25,33.13609
2021-06-26,24.45759
2021-06-27,25.24654
2021-06-28,39.05325
2021-06-29,40.43392
2021-06-30,33.13609
2021-07-01,32.54437
2021-07-02,25.64102
2021-07-03,17.15976
2021-07-04,23.86587
2021-07-05,36.09467
2021-07-06,31.36094
2021-07-07,23.27416
2021-07-08,49.11242
2021-07-09,30.17751
2021-07-10,17.94871
2021-07-11,23.27416
2021-07-12,34.91124
2021-07-13,34.51676
2021-07-14,30.37475
2021-07-15,30.37475
2021-07-16,26.23274
2021-07-17,18.54043
2021-07-18,19.9211
2021-07-19,29.98027
2021-07-20,28.99408
2021-07-21,35.70019
2021-07-22,31.55818
2021-07-23,26.42998
2021-07-24,20.31558
2021-07-25,18.73767
2021-07-26,36.68639
2021-07-27,41.61735
2021-07-28,46.9428
2021-07-29,37.47534
2021-07-30,41.81459
2021-07-31,33.92504
2021-08-01,30.76923
2021-08-02,58.77712
2021-08-03,42.40631
2021-08-04,40.43392
2021-08-05,43.78698
2021-08-06,40.03944
2021-08-07,38.06706
2021-08-08,30.37475
2021-08-09,51.47928
2021-08-10,52.66272
2021-08-11,52.071
2021-08-12,42.99802
2021-08-13,44.37869
2021-08-14,34.714
2021-08-15,27.61341
2021-08-16,35.10848
2021-08-17,49.5069
2021-08-18,45.75936
2021-08-19,51.87376
2021-08-20,40.03944
2021-08-21,34.714
2021-08-22,29.78303
2021-08-23,53.45167
2021-08-24,45.56213
2021-08-25,45.9566
2021-08-26,51.08481
2021-08-27,44.18145
2021-08-28,33.53057
2021-08-29,32.1499
2021-08-30,52.26824
2021-08-31,48.32347
2021-09-01,39.25049
2021-09-02,47.73175
2021-09-03,43.78698
2021-09-04,35.50295
2021-09-05,32.54437
2021-09-06,49.5069
2021-09-07,48.12623
2021-09-08,50.09861
2021-09-09,46.15384
2021-09-10,42.20907
2021-09-11,31.75542
2021-09-12,30.17751
2021-09-13,45.9566
2021-09-14,38.85601
2021-09-15,37.2781
2021-09-16,35.89743
2021-09-17,35.89743
2021-09-18,22.09072
2021-09-19,21.49901
2021-09-20,17.75147
2021-09-21,18.73767
2021-09-22,29.38856
2021-09-23,49.11242
2021-09-24,42.40631
2021-09-25,32.1499
2021-09-26,26.82445
2021-09-27,58.77712
2021-09-28,49.5069
2021-09-29,52.85996
2021-09-30,45.56213
2021-10-01,34.714
2021-10-02,28.79684
2021-10-03,27.21893
2021-10-04,34.714
2021-10-05,39.05325
2021-10-06,41.61735
2021-10-07,35.89743
2021-10-08,42.20907
2021-10-09,23.27416
2021-10-10,31.36094
2021-10-11,29.19132
2021-10-12,43.78698
2021-10-13,46.74556
2021-10-14,37.47534
2021-10-15,45.56213
2021-10-16,23.4714
2021-10-17,22.87968
2021-10-18,40.03944
2021-10-19,39.8422
2021-10-20,39.44773
2021-10-21,34.91124
2021-10-22,32.34714
2021-10-23,22.68244
2021-10-24,24.65483
2021-10-25,38.85601
2021-10-26,49.5069
2021-10-27,46.9428
2021-10-28,33.72781
2021-10-29,27.41617
2021-10-30,22.87968
2021-10-31,23.07692
2021-11-01,37.2781
2021-11-02,37.67258
2021-11-03,35.89743
2021-11-04,38.26429
2021-11-05,35.10848
2021-11-06,23.86587
2021-11-07,19.52662
2021-11-08,39.44773
2021-11-09,30.96646
2021-11-10,35.30571
2021-11-11,35.50295
2021-11-12,34.31952
2021-11-13,22.68244
2021-11-14,25.0493
2021-11-15,44.97041
2021-11-16,40.43392
2021-11-17,35.89743
2021-11-18,40.63116
2021-11-19,35.70019
2021-11-20,23.07692
2021-11-21,18.14595
2021-11-22,42.40631
2021-11-23,39.44773
2021-11-24,35.70019
2021-11-25,29.78303
2021-11-26,33.13609
2021-11-27,30.96646
2021-11-28,23.27416
2021-11-29,54.43786
2021-11-30,87.37672
2021-12-01,59.96055
2021-12-02,45.36489
2021-12-03,42.99802
2021-12-04,27.41617
2021-12-05,36.09467
2021-12-06,73.57001
2021-12-07,65.08875
2021-12-08,62.72189
2021-12-09,48.32347
2021-12-10,38.26429
2021-12-11,23.27416
2021-12-12,24.85207
2021-12-13,37.2781
2021-12-14,33.53057
2021-12-15,43.98422
2021-12-16,35.30571
2021-12-17,29.58579
2021-12-18,20.51282
2021-12-19,22.28796
2021-12-20,33.92504
2021-12-21,33.72781
2021-12-22,31.1637
2021-12-23,31.1637
2021-12-24,26.0355
2021-12-25,18.73767
2021-12-26,15.38461
2021-12-27,24.26035
2021-12-28,34.714
2021-12-29,30.17751
2021-12-30,26.82445
2021-12-31,19.72386
2022-01-01,18.34319
2022-01-02,18.54043
2022-01-03,26.0355
2022-01-04,32.1499
2022-01-05,27.02169
2022-01-06,27.41617
2022-01-07,20.11834
2022-01-08,19.13214
2022-01-09,20.71005
2022-01-10,28.99408
2022-01-11,28.5996
2022-01-12,27.41617
2022-01-13,29.38856
2022-01-14,27.61341
2022-01-15,19.52662
2022-01-16,22.68244
2022-01-17,27.61341
2022-01-18,30.37475
2022-01-19,24.06311
2022-01-20,21.49901
2022-01-21,26.42998
2022-01-22,15.38461
2022-01-23,16.76528
2022-01-24,33.13609
2022-01-25,25.83826
2022-01-26,31.1637
2022-01-27,18.54043
2022-01-28,21.49901
2022-01-29,14.99013
2022-01-30,15.18737
2022-01-31,15.38461
2022-02-01,15.77909
2022-02-02,21.69625
2022-02-03,25.24654
2022-02-04,25.0493
2022-02-05,19.9211
2022-02-06,24.06311
2022-02-07,35.10848
2022-02-08,28.99408
2022-02-09,27.41617
2022-02-10,27.61341
2022-02-11,30.17751
2022-02-12,25.0493
2022-02-13,18.54043
2022-02-14,29.58579
2022-02-15,28.20512
2022-02-16,28.40236
2022-02-17,35.50295
2022-02-18,27.61341
2022-02-19,19.72386
2022-02-20,18.14595
2022-02-21,31.1637
2022-02-22,33.13609
2022-02-23,28.20512
2022-02-24,28.00788
2022-02-25,20.51282
2022-02-26,18.14595
2022-02-27,14.20118
2022-02-28,21.89349
2022-03-01,16.3708
2022-03-02,22.09072
2022-03-03,23.4714
2022-03-04,20.11834
2022-03-05,15.18737
2022-03-06,15.77909
2022-03-07,20.71005
2022-03-08,23.27416
2022-03-09,15.97633
2022-03-10,28.99408
2022-03-11,25.64102
2022-03-12,21.89349
2022-03-13,21.89349
2022-03-14,31.36094
2022-03-15,26.82445
2022-03-16,35.10848
2022-03-17,28.79684
2022-03-18,24.06311
2022-03-19,26.0355
2022-03-20,19.9211
2022-03-21,35.30571
2022-03-22,28.20512
2022-03-23,31.75542
2022-03-24,31.1637
2022-03-25,21.30177
2022-03-26,26.0355
2022-03-27,27.41617
2022-03-28,32.54437
2022-03-29,32.54437
2022-03-30,34.31952
2022-03-31,57.00197
2022-04-01,45.16765
2022-04-02,33.53057
2022-04-03,27.41617
2022-04-04,48.52071
2022-04-05,41.22287
2022-04-06,36.09467
2022-04-07,32.74161
2022-04-08,30.37475
2022-04-09,18.54043
2022-04-10,26.62721
2022-04-11,39.44773
2022-04-12,40.43392
2022-04-13,36.29191
2022-04-14,37.08086
2022-04-15,32.1499
2022-04-16,22.4852
2022-04-17,27.21893
2022-04-18,38.85601
2022-04-19,37.08086
2022-04-20,36.29191
2022-04-21,33.92504
2022-04-22,25.64102
2022-04-23,23.86587
2022-04-24,26.23274
2022-04-25,36.88362
2022-04-26,33.13609
2022-04-27,37.08086
2022-04-28,35.89743
2022-04-29,28.00788
2022-04-30,27.02169
2022-05-01,22.68244
2022-05-02,35.70019
2022-05-03,28.79684
2022-05-04,45.75936
2022-05-05,36.29191
2022-05-06,37.2781
2022-05-07,28.79684
2022-05-08,27.81065
2022-05-09,81.26232
2022-05-10,100.0
2022-05-11,74.16173
2022-05-12,63.11637
2022-05-13,55.22682
2022-05-14,42.20907
2022-05-15,33.72781
2022-05-16,62.72189
2022-05-17,49.5069
2022-05-18,51.47928
2022-05-19,37.67258
2022-05-20,31.95266
2022-05-21,33.33333
2022-05-22,28.20512
2022-05-23,46.9428
2022-05-24,45.75936
2022-05-25,39.44773
2022-05-26,39.8422
2022-05-27,34.714
2022-05-28,27.21893
2022-05-29,25.83826
2022-05-30,47.14003
2022-05-31,38.26429
2022-06-01,24.26035
2022-06-02,37.86982
2022-06-03,25.44378
2022-06-04,27.02169
2022-06-05,25.24654
2022-06-06,22.87968
2022-06-07,46.74556
2022-06-08,36.29191
2022-06-09,41.61735
2022-06-10,40.63116
2022-06-11,27.02169
2022-06-12,22.4852
2022-06-13,37.86982
2022-06-14,36.48915
2022-06-15,37.67258
2022-06-16,36.29191
2022-06-17,44.37869
2022-06-18,25.0493
2022-06-19,29.78303
2022-06-20,36.68639
2022-06-21,50.69033
2022-06-22,40.03944
2022-06-23,34.31952
2022-06-24,31.95266
2022-06-25,21.89349
2022-06-26,26.62721
2022-06-27,33.33333
2022-06-28,33.92504
2022-06-29,40.43392
2022-06-30,34.714
2022-07-01,27.41617
2022-07-02,22.28796
2022-07-03,25.0493
2022-07-04,35.89743
2022-07-05,33.33333
2022-07-06,34.51676
2022-07-07,34.51676
2022-07-08,30.17751
2022-07-09,21.49901
2022-07-10,21.69625
2022-07-11,37.08086
2022-07-12,37.67258
2022-07-13,39.05325
2022-07-14,37.08086
2022-07-15,34.31952
2022-07-16,24.85207
2022-07-17,27.21893
2022-07-18,38.65877
2022-07-19,34.714
2022-07-20,36.48915
2022-07-21,35.70019
2022-07-22,35.70019
2022-07-23,20.51282
2022-07-24,23.27416
2022-07-25,33.53057
2022-07-26,29.58579
2022-07-27,36.68639
2022-07-28,29.38856
2022-07-29,29.98027
2022-07-30,17.55424
2022-07-31,22.28796
2022-08-01,30.76923
2022-08-02,25.44378
2022-08-03,25.0493
2022-08-04,29.38856
2022-08-05,28.79684
2022-08-06,27.81065
2022-08-07,25.0493
2022-08-08,36.29191
2022-08-09,32.34714
2022-08-10,30.96646
2022-08-11,30.57199
2022-08-12,30.57199
2022-08-13,18.73767
2022-08-14,27.02169
2022-08-15,21.49901
2022-08-16,38.65877
2022-08-17,29.98027
2022-08-18,30.76923
2022-08-19,27.41617
2022-08-20,30.76923
2022-08-21,23.27416
2022-08-22,40.63116
2022-08-23,33.33333
2022-08-24,29.58579
2022-08-25,33.72781
2022-08-26,29.58579
2022-08-27,22.87968
2022-08-28,24.65483
2022-08-29,35.50295
2022-08-30,30.96646
2022-08-31,33.33333
2022-09-01,30.76923
2022-09-02,27.41617
2022-09-03,20.11834
2022-09-04,21.69625
2022-09-05,22.09072
2022-09-06,30.57199
2022-09-07,29.19132
2022-09-08,21.10453
2022-09-09,12.62327
2022-09-10,15.18737
2022-09-11,17.55424
2022-09-12,24.65483
2022-09-13,33.92504
2022-09-14,32.74161
2022-09-15,38.06706
2022-09-16,31.1637
2022-09-17,22.28796
2022-09-18,26.62721
2022-09-19,49.11242
2022-09-20,36.88362
2022-09-21,49.90138
2022-09-22,42.60355
2022-09-23,34.12228
2022-09-24,21.69625
2022-09-25,22.87968
2022-09-26,39.05325
2022-09-27,35.89743
2022-09-28,40.03944
2022-09-29,46.54832
2022-09-30,33.92504
2022-10-01,28.5996
2022-10-02,22.4852
2022-10-03,31.75542
2022-10-04,34.31952
2022-10-05,34.91124
2022-10-06,40.43392
2022-10-07,33.33333
2022-10-08,24.26035
2022-10-09,25.44378
2022-10-10,26.42998
2022-10-11,34.714
2022-10-12,30.57199
2022-10-13,36.68639
2022-10-14,41.61735
2022-10-15,30.17751
2022-10-16,25.24654
2022-10-17,32.54437
2022-10-18,35.30571
2022-10-19,31.1637
2022-10-20,29.98027
2022-10-21,37.86982
2022-10-22,17.94871
2022-10-23,20.51282
2022-10-24,33.33333
2022-10-25,34.51676
2022-10-26,35.30571
2022-10-27,35.70019
2022-10-28,29.19132
2022-10-29,21.30177
2022-10-30,15.58185
2022-10-31,30.57199
2022-11-01,31.55818
2022-11-02,35.70019
2022-11-03,29.78303
2022-11-04,30.57199
2022-11-05,18.14595
2022-11-06,22.68244
2022-11-07,34.31952
2022-11-08,33.33333
2022-11-09,31.55818
2022-11-10,44.37869
2022-11-11,29.58579
2022-11-12,27.21893
2022-11-13,26.23274
2022-11-14,36.88362
2022-11-15,35.70019
2022-11-16,36.29191
2022-11-17,30.17751
2022-11-18,32.74161
2022-11-19,18.34319
2022-11-20,20.71005
2022-11-21,31.95266
2022-11-22,32.93885
2022-11-23,32.34714
2022-11-24,31.1637
2022-11-25,27.61341
2022-11-26,18.34319
2022-11-27,20.11834
2022-11-28,34.12228
2022-11-29,31.55818
2022-11-30,23.4714
2022-12-01,25.83826
2022-12-02,21.49901
2022-12-03,13.60946
2022-12-04,14.39842
2022-12-05,22.4852
2022-12-06,28.5996
2022-12-07,30.96646
2022-12-08,39.25049
2022-12-09,31.95266
2022-12-10,21.89349
2022-12-11,17.357
2022-12-12,36.09467
2022-12-13,35.30571
2022-12-14,34.91124
2022-12-15,30.57199
2022-12-16,30.17751
2022-12-17,22.87968
2022-12-18,22.4852
2022-12-19,28.20512
2022-12-20,29.78303
2022-12-21,36.48915
2022-12-22,36.29191
2022-12-23,27.41617
2022-12-24,20.11834
2022-12-25,15.58185
2022-12-26,34.714
2022-12-27,33.13609
2022-12-28,23.86587
2022-12-29,27.81065
2022-12-30,22.4852
2022-12-31,18.73767
2023-01-01,17.55424
2023-01-02,32.54437
2023-01-03,39.8422
2023-01-04,39.05325
2023-01-05,30.57199
2023-01-06,29.58579
2023-01-07,21.10453
2023-01-08,27.81065
2023-01-09,46.54832
2023-01-10,44.97041
2023-01-11,36.88362
2023-01-12,38.85601
2023-01-13,30.57199
2023-01-14,27.41617
2023-01-15,25.44378
2023-01-16,34.714
2023-01-17,33.92504
2023-01-18,31.55818
2023-01-19,26.42998
2023-01-20,23.66863
2023-01-21,18.93491
2023-01-22,19.72386
2023-01-23,18.14595
2023-01-24,21.49901
2023-01-25,40.8284
2023-01-26,43.3925
2023-01-27,38.85601
2023-01-28,25.24654
2023-01-29,26.82445
2023-01-30,47.14003
2023-01-31,38.85601
2023-02-01,36.09467
2023-02-02,32.54437
2023-02-03,28.79684
2023-02-04,23.4714
2023-02-05,22.4852
2023-02-06,43.98422
2023-02-07,43.58974
2023-02-08,39.44773
2023-02-09,35.70019
2023-02-10,35.70019
2023-02-11,21.10453
2023-02-12,28.40236
2023-02-13,39.8422
2023-02-14,37.67258
2023-02-15,37.2781
2023-02-16,34.714
2023-02-17,31.36094
2023-02-18,20.11834
2023-02-19,28.00788
2023-02-20,35.89743
2023-02-21,39.44773
2023-02-22,36.09467
2023-02-23,32.74161
2023-02-24,35.89743
2023-02-25,21.89349
2023-02-26,22.87968
2023-02-27,30.17751
2023-02-28,39.44773
2023-03-01,27.02169
2023-03-02,34.91124
2023-03-03,32.34714
2023-03-04,27.81065
2023-03-05,19.13214
2023-03-06,36.48915
2023-03-07,36.68639
2023-03-08,36.29191
2023-03-09,35.70019
2023-03-10,28.00788
2023-03-11,19.52662
2023-03-12,22.09072
2023-03-13,35.89743
2023-03-14,34.31952
2023-03-15,44.77317
2023-03-16,36.09467
2023-03-17,33.33333
2023-03-18,20.71005
2023-03-19,24.06311
2023-03-20,34.91124
2023-03-21,35.50295
2023-03-22,35.50295
2023-03-23,35.70019
2023-03-24,30.57199
2023-03-25,21.69625
2023-03-26,22.09072
2023-03-27,36.88362
2023-03-28,36.29191
2023-03-29,31.36094
2023-03-30,37.08086
2023-03-31,32.74161
2023-04-01,19.72386
2023-04-02,19.52662
2023-04-03,32.34714
2023-04-04,33.92504
2023-04-05,29.19132
2023-04-06,33.33333
2023-04-07,33.92504
2023-04-08,20.71005
2023-04-09,19.9211
2023-04-10,28.79684
2023-04-11,37.67258
2023-04-12,32.93885
2023-04-13,35.89743
2023-04-14,33.53057
2023-04-15,23.66863
2023-04-16,28.40236
2023-04-17,38.06706
2023-04-18,38.46153
2023-04-19,39.44773
2023-04-20,28.00788
2023-04-21,32.93885
2023-04-22,21.89349
2023-04-23,19.72386
2023-04-24,41.42011
2023-04-25,39.05325
2023-04-26,37.86982
2023-04-27,32.93885
2023-04-28,35.50295
2023-04-29,27.21893
2023-04-30,16.3708
2023-05-01,30.57199
2023-05-02,36.29191
2023-05-03,32.54437
2023-05-04,34.714
2023-05-05,27.61341
2023-05-06,20.11834
2023-05-07,22.28796
2023-05-08,33.92504
2023-05-09,38.85601
2023-05-10,36.09467
2023-05-11,44.77317
2023-05-12,33.92504
2023-05-13,26.0355
2023-05-14,21.89349
2023-05-15,36.68639
2023-05-16,41.02564
2023-05-17,37.86982
2023-05-18,36.09467
2023-05-19,36.09467
2023-05-20,22.09072
2023-05-21,18.93491
2023-05-22,37.86982
2023-05-23,39.64497
2023-05-24,36.29191
2023-05-25,41.22287
2023-05-26,35.70019
2023-05-27,19.52662
2023-05-28,18.93491
2023-05-29,26.0355
