date,코카콜라주가
2020-09-28,5.1948
2020-09-29,6.60643
2020-09-30,4.81837
2020-10-01,5.23244
2020-10-02,5.6277
2020-10-03,4.70543
2020-10-04,3.33145
2020-10-05,6.53115
2020-10-06,8.16864
2020-10-07,7.0958
2020-10-08,6.11707
2020-10-09,5.3642
2020-10-10,4.91247
2020-10-11,2.74797
2020-10-12,5.3642
2020-10-13,8.56389
2020-10-14,7.60399
2020-10-15,6.34293
2020-10-16,5.51477
2020-10-17,3.7267
2020-10-18,2.46565
2020-10-19,4.72426
2020-10-20,6.54997
2020-10-21,5.83474
2020-10-22,6.23
2020-10-23,6.15471
2020-10-24,4.08432
2020-10-25,2.91737
2020-10-26,4.81837
2020-10-27,5.77827
2020-10-28,5.23244
2020-10-29,7.69809
2020-10-30,5.96649
2020-10-31,4.63015
2020-11-01,2.27743
2020-11-02,4.25371
2020-11-03,5.96649
2020-11-04,5.43948
2020-11-05,6.24882
2020-11-06,5.87238
2020-11-07,3.8961
2020-11-08,2.44682
2020-11-09,4.96894
2020-11-10,9.63674
2020-11-11,7.94278
2020-11-12,8.58272
2020-11-13,7.37812
2020-11-14,5.10069
2020-11-15,3.59495
2020-11-16,9.84377
2020-11-17,11.97063
2020-11-18,9.0909
2020-11-19,8.41332
2020-11-20,8.03689
2020-11-21,5.51477
2020-11-22,3.68906
2020-11-23,6.43704
2020-11-24,9.12855
2020-11-25,9.18501
2020-11-26,9.0909
2020-11-27,8.35686
2020-11-28,7.07698
2020-11-29,5.27009
2020-11-30,7.49105
2020-12-01,10.37078
2020-12-02,11.04837
2020-12-03,10.95426
2020-12-04,10.42725
2020-12-05,7.77338
2020-12-06,5.28891
2020-12-07,8.01806
2020-12-08,10.89779
2020-12-09,11.04837
2020-12-10,13.11876
2020-12-11,12.17767
2020-12-12,12.23414
2020-12-13,5.77827
2020-12-14,7.32166
2020-12-15,10.05081
2020-12-16,11.8577
2020-12-17,10.9919
2020-12-18,10.14492
2020-12-19,8.33803
2020-12-20,5.96649
2020-12-21,8.30039
2020-12-22,12.62939
2020-12-23,11.61302
2020-12-24,10.9919
2020-12-25,6.36175
2020-12-26,5.32655
2020-12-27,5.32655
2020-12-28,10.14492
2020-12-29,14.09749
2020-12-30,11.44362
2020-12-31,9.76849
2021-01-01,7.77338
2021-01-02,5.87238
2021-01-03,5.7971
2021-01-04,11.10483
2021-01-05,18.44532
2021-01-06,16.84547
2021-01-07,24.6565
2021-01-08,34.87671
2021-01-09,19.68755
2021-01-10,9.90024
2021-01-11,16.50668
2021-01-12,19.44287
2021-01-13,20.49689
2021-01-14,18.5206
2021-01-15,26.10577
2021-01-16,19.42405
2021-01-17,10.1261
2021-01-18,13.53284
2021-01-19,15.79145
2021-01-20,21.83323
2021-01-21,23.28251
2021-01-22,21.21212
2021-01-23,16.84547
2021-01-24,7.98042
2021-01-25,15.39619
2021-01-26,19.31112
2021-01-27,18.10653
2021-01-28,18.67118
2021-01-29,13.57048
2021-01-30,10.80368
2021-01-31,5.43948
2021-02-01,8.88386
2021-02-02,14.0222
2021-02-03,14.17278
2021-02-04,13.09994
2021-02-05,12.51646
2021-02-06,9.29794
2021-02-07,4.91247
2021-02-08,9.24148
2021-02-09,12.93054
2021-02-10,11.4248
2021-02-11,10.01317
2021-02-12,9.67438
2021-02-13,8.73329
2021-02-14,5.91003
2021-02-15,8.94033
2021-02-16,11.01072
2021-02-17,12.51646
2021-02-18,13.34462
2021-02-19,11.83888
2021-02-20,8.63918
2021-02-21,5.0254
2021-02-22,7.03933
2021-02-23,12.17767
2021-02-24,12.42236
2021-02-25,12.15885
2021-02-26,12.21532
2021-02-27,10.52136
2021-02-28,6.00414
2021-03-01,6.26764
2021-03-02,10.9919
2021-03-03,9.5238
2021-03-04,10.01317
2021-03-05,10.84133
2021-03-06,9.44852
2021-03-07,4.46075
2021-03-08,7.71692
2021-03-09,13.90927
2021-03-10,11.65066
2021-03-11,11.34952
2021-03-12,11.76359
2021-03-13,8.80858
2021-03-14,4.68661
2021-03-15,8.3945
2021-03-16,11.76359
2021-03-17,9.56145
2021-03-18,10.40843
2021-03-19,9.91906
2021-03-20,7.13344
2021-03-21,4.72426
2021-03-22,8.20628
2021-03-23,9.58027
2021-03-24,9.37323
2021-03-25,9.71202
2021-03-26,10.84133
2021-03-27,8.97797
2021-03-28,5.30773
2021-03-29,8.35686
2021-03-30,12.93054
2021-03-31,10.01317
2021-04-01,10.18257
2021-04-02,9.22266
2021-04-03,5.43948
2021-04-04,5.38302
2021-04-05,8.63918
2021-04-06,11.87652
2021-04-07,8.63918
2021-04-08,8.50743
2021-04-09,7.88631
2021-04-10,6.41821
2021-04-11,3.57613
2021-04-12,6.68172
2021-04-13,8.9968
2021-04-14,9.58027
2021-04-15,9.12855
2021-04-16,9.39205
2021-04-17,6.54997
2021-04-18,4.14078
2021-04-19,7.88631
2021-04-20,11.93299
2021-04-21,9.31677
2021-04-22,9.4297
2021-04-23,8.43214
2021-04-24,5.57124
2021-04-25,3.70788
2021-04-26,6.85111
2021-04-27,9.82495
2021-04-28,9.20383
2021-04-29,8.56389
2021-04-30,7.5287
2021-05-01,5.4583
2021-05-02,5.6277
2021-05-03,5.92885
2021-05-04,8.75211
2021-05-05,6.4935
2021-05-06,7.49105
2021-05-07,7.66045
2021-05-08,5.49595
2021-05-09,3.2938
2021-05-10,6.83229
2021-05-11,9.76849
2021-05-12,7.7922
2021-05-13,8.75211
2021-05-14,7.56634
2021-05-15,5.0254
2021-05-16,3.95256
2021-05-17,5.66534
2021-05-18,7.32166
2021-05-19,7.47223
2021-05-20,7.82985
2021-05-21,7.18991
2021-05-22,4.17843
2021-05-23,3.27498
2021-05-24,8.03689
2021-05-25,10.65311
2021-05-26,8.52625
2021-05-27,8.8274
2021-05-28,8.54507
2021-05-29,5.87238
2021-05-30,3.38791
2021-05-31,5.72181
2021-06-01,6.41821
2021-06-02,9.01562
2021-06-03,7.99924
2021-06-04,7.41577
2021-06-05,6.54997
2021-06-06,4.5925
2021-06-07,7.49105
2021-06-08,9.07208
2021-06-09,8.48861
2021-06-10,8.24392
2021-06-11,8.30039
2021-06-12,5.94767
2021-06-13,3.78317
2021-06-14,7.56634
2021-06-15,12.2906
2021-06-16,15.60323
2021-06-17,14.07867
2021-06-18,17.46659
2021-06-19,13.13758
2021-06-20,7.77338
2021-06-21,8.69565
2021-06-22,9.90024
2021-06-23,9.03444
2021-06-24,9.82495
2021-06-25,9.44852
2021-06-26,6.07942
2021-06-27,3.93374
2021-06-28,7.67927
2021-06-29,8.20628
2021-06-30,9.54263
2021-07-01,8.48861
2021-07-02,9.90024
2021-07-03,6.70054
2021-07-04,3.85846
2021-07-05,5.91003
2021-07-06,8.31921
2021-07-07,9.67438
2021-07-08,9.18501
2021-07-09,9.59909
2021-07-10,7.11462
2021-07-11,4.70543
2021-07-12,6.45586
2021-07-13,10.01317
2021-07-14,9.9567
2021-07-15,12.74233
2021-07-16,10.74722
2021-07-17,7.5287
2021-07-18,3.8961
2021-07-19,6.94522
2021-07-20,10.65311
2021-07-21,10.20139
2021-07-22,12.0271
2021-07-23,10.06964
2021-07-24,7.77338
2021-07-25,5.21362
2021-07-26,8.62036
2021-07-27,10.14492
2021-07-28,11.65066
2021-07-29,11.19894
2021-07-30,10.16374
2021-07-31,7.45341
2021-08-01,4.34782
2021-08-02,7.0958
2021-08-03,10.25785
2021-08-04,10.97308
2021-08-05,13.13758
2021-08-06,11.31187
2021-08-07,6.38057
2021-08-08,5.11951
2021-08-09,8.58272
2021-08-10,11.82006
2021-08-11,13.08112
2021-08-12,11.87652
2021-08-13,12.12121
2021-08-14,7.50988
2021-08-15,5.57124
2021-08-16,7.28402
2021-08-17,12.53529
2021-08-18,13.08112
2021-08-19,13.0623
2021-08-20,12.87408
2021-08-21,8.58272
2021-08-22,5.42066
2021-08-23,8.78976
2021-08-24,12.70468
2021-08-25,12.64822
2021-08-26,12.74233
2021-08-27,13.47637
2021-08-28,9.4297
2021-08-29,5.91003
2021-08-30,10.67193
2021-08-31,13.81517
2021-09-01,13.17523
2021-09-02,12.74233
2021-09-03,10.57782
2021-09-04,8.77093
2021-09-05,6.4935
2021-09-06,8.58272
2021-09-07,11.18012
2021-09-08,13.28816
2021-09-09,11.40598
2021-09-10,10.61547
2021-09-11,7.15226
2021-09-12,5.1948
2021-09-13,7.69809
2021-09-14,10.16374
2021-09-15,10.18257
2021-09-16,10.38961
2021-09-17,9.5238
2021-09-18,7.43459
2021-09-19,3.67024
2021-09-20,6.23
2021-09-21,9.90024
2021-09-22,9.33559
2021-09-23,10.67193
2021-09-24,12.15885
2021-09-25,9.76849
2021-09-26,5.64652
2021-09-27,9.18501
2021-09-28,14.22924
2021-09-29,14.32335
2021-09-30,11.18012
2021-10-01,10.80368
2021-10-02,7.3593
2021-10-03,5.21362
2021-10-04,7.26519
2021-10-05,13.60813
2021-10-06,11.61302
2021-10-07,11.5942
2021-10-08,8.92151
2021-10-09,5.30773
2021-10-10,3.48202
2021-10-11,4.57368
2021-10-12,8.80858
2021-10-13,8.50743
2021-10-14,9.39205
2021-10-15,8.37568
2021-10-16,5.7971
2021-10-17,3.2938
2021-10-18,6.07942
2021-10-19,8.46979
2021-10-20,7.66045
2021-10-21,7.90513
2021-10-22,6.75701
2021-10-23,5.11951
2021-10-24,3.04912
2021-10-25,5.25127
2021-10-26,10.16374
2021-10-27,10.27667
2021-10-28,10.18257
2021-10-29,9.78731
2021-10-30,6.71936
2021-10-31,3.25616
2021-11-01,6.73818
2021-11-02,9.82495
2021-11-03,8.62036
2021-11-04,9.61791
2021-11-05,8.63918
2021-11-06,6.71936
2021-11-07,4.55486
2021-11-08,6.68172
2021-11-09,10.38961
2021-11-10,8.9968
2021-11-11,8.30039
2021-11-12,9.33559
2021-11-13,9.18501
2021-11-14,5.74063
2021-11-15,8.31921
2021-11-16,11.48127
2021-11-17,10.9919
2021-11-18,10.10728
2021-11-19,10.54018
2021-11-20,7.98042
2021-11-21,4.66779
2021-11-22,7.77338
2021-11-23,9.6932
2021-11-24,9.71202
2021-11-25,9.76849
2021-11-26,6.98287
2021-11-27,7.7922
2021-11-28,4.34782
2021-11-29,7.32166
2021-11-30,10.559
2021-12-01,11.76359
2021-12-02,10.25785
2021-12-03,7.92396
2021-12-04,7.24637
2021-12-05,4.10314
2021-12-06,6.02296
2021-12-07,9.76849
2021-12-08,9.76849
2021-12-09,8.14982
2021-12-10,7.86749
2021-12-11,6.51232
2021-12-12,3.78317
2021-12-13,6.53115
2021-12-14,11.74477
2021-12-15,9.84377
2021-12-16,10.84133
2021-12-17,10.23903
2021-12-18,6.88876
2021-12-19,4.17843
2021-12-20,6.0606
2021-12-21,8.658
2021-12-22,9.10973
2021-12-23,8.01806
2021-12-24,8.09335
2021-12-25,4.5925
2021-12-26,3.27498
2021-12-27,5.81592
2021-12-28,9.03444
2021-12-29,9.63674
2021-12-30,9.03444
2021-12-31,7.00169
2022-01-01,5.13833
2022-01-02,3.63259
2022-01-03,6.79465
2022-01-04,11.46245
2022-01-05,14.17278
2022-01-06,14.92565
2022-01-07,12.94936
2022-01-08,9.24148
2022-01-09,5.0254
2022-01-10,9.0909
2022-01-11,12.32825
2022-01-12,12.06474
2022-01-13,9.91906
2022-01-14,11.68831
2022-01-15,9.14737
2022-01-16,5.68417
2022-01-17,7.94278
2022-01-18,8.60154
2022-01-19,11.48127
2022-01-20,11.93299
2022-01-21,11.18012
2022-01-22,10.01317
2022-01-23,7.17108
2022-01-24,10.03199
2022-01-25,16.01731
2022-01-26,13.43873
2022-01-27,13.81517
2022-01-28,13.0623
2022-01-29,9.88142
2022-01-30,5.92885
2022-01-31,5.74063
2022-02-01,10.84133
2022-02-02,12.49764
2022-02-03,14.21042
2022-02-04,14.28571
2022-02-05,11.14248
2022-02-06,6.51232
2022-02-07,10.82251
2022-02-08,13.70223
2022-02-09,13.98456
2022-02-10,15.35855
2022-02-11,13.41991
2022-02-12,11.02955
2022-02-13,6.4935
2022-02-14,9.12855
2022-02-15,11.98945
2022-02-16,11.04837
2022-02-17,10.80368
2022-02-18,14.54921
2022-02-19,12.32825
2022-02-20,7.94278
2022-02-21,9.07208
2022-02-22,11.93299
2022-02-23,13.66459
2022-02-24,19.66873
2022-02-25,16.14906
2022-02-26,10.57782
2022-02-27,6.45586
2022-02-28,7.9616
2022-03-01,10.25785
2022-03-02,10.74722
2022-03-03,11.55655
2022-03-04,11.82006
2022-03-05,9.54263
2022-03-06,5.40184
2022-03-07,7.75456
2022-03-08,13.17523
2022-03-09,13.1564
2022-03-10,12.10239
2022-03-11,13.09994
2022-03-12,10.16374
2022-03-13,6.23
2022-03-14,10.54018
2022-03-15,13.68341
2022-03-16,12.53529
2022-03-17,13.19405
2022-03-18,11.21776
2022-03-19,9.76849
2022-03-20,6.13589
2022-03-21,8.88386
2022-03-22,11.78242
2022-03-23,10.84133
2022-03-24,10.7284
2022-03-25,11.48127
2022-03-26,6.88876
2022-03-27,5.0254
2022-03-28,7.39695
2022-03-29,10.37078
2022-03-30,11.1613
2022-03-31,11.01072
2022-04-01,10.31432
2022-04-02,6.88876
2022-04-03,5.00658
2022-04-04,8.8274
2022-04-05,11.06719
2022-04-06,11.06719
2022-04-07,11.25541
2022-04-08,10.61547
2022-04-09,7.94278
2022-04-10,5.34537
2022-04-11,8.75211
2022-04-12,11.95181
2022-04-13,12.57293
2022-04-14,12.51646
2022-04-15,11.89535
2022-04-16,6.60643
2022-04-17,4.74308
2022-04-18,8.37568
2022-04-19,12.34707
2022-04-20,12.34707
2022-04-21,18.14417
2022-04-22,16.90193
2022-04-23,9.80613
2022-04-24,6.04178
2022-04-25,11.83888
2022-04-26,14.88801
2022-04-27,17.29719
2022-04-28,23.67777
2022-04-29,20.12045
2022-04-30,10.93544
2022-05-01,7.32166
2022-05-02,11.82006
2022-05-03,14.26689
2022-05-04,12.30942
2022-05-05,12.32825
2022-05-06,15.03858
2022-05-07,9.41087
2022-05-08,6.11707
2022-05-09,10.37078
2022-05-10,16.16789
2022-05-11,13.04347
2022-05-12,16.789
2022-05-13,12.79879
2022-05-14,9.56145
2022-05-15,5.08187
2022-05-16,7.90513
2022-05-17,13.60813
2022-05-18,13.11876
2022-05-19,28.00677
2022-05-20,19.34876
2022-05-21,12.00828
2022-05-22,5.59006
2022-05-23,9.48616
2022-05-24,16.18671
2022-05-25,15.67852
2022-05-26,14.7939
2022-05-27,12.34707
2022-05-28,8.09335
2022-05-29,4.98776
2022-05-30,7.22755
2022-05-31,9.29794
2022-06-01,11.02955
2022-06-02,9.74967
2022-06-03,10.9919
2022-06-04,7.39695
2022-06-05,3.78317
2022-06-06,5.55241
2022-06-07,10.46489
2022-06-08,10.08846
2022-06-09,8.92151
2022-06-10,10.48371
2022-06-11,8.05571
2022-06-12,5.72181
2022-06-13,11.70713
2022-06-14,18.16299
2022-06-15,16.16789
2022-06-16,13.4952
2022-06-17,14.64332
2022-06-18,8.41332
2022-06-19,5.47713
2022-06-20,8.88386
2022-06-21,9.82495
2022-06-22,10.48371
2022-06-23,10.05081
2022-06-24,10.78486
2022-06-25,8.2251
2022-06-26,4.12196
2022-06-27,7.43459
2022-06-28,11.33069
2022-06-29,9.6932
2022-06-30,9.73084
2022-07-01,10.44607
2022-07-02,7.17108
2022-07-03,4.38546
2022-07-04,7.7922
2022-07-05,8.20628
2022-07-06,10.1261
2022-07-07,9.46734
2022-07-08,8.43214
2022-07-09,5.3642
2022-07-10,3.59495
2022-07-11,6.02296
2022-07-12,8.84622
2022-07-13,8.63918
2022-07-14,8.62036
2022-07-15,8.24392
2022-07-16,5.89121
2022-07-17,4.10314
2022-07-18,7.17108
2022-07-19,10.54018
2022-07-20,9.24148
2022-07-21,10.18257
2022-07-22,9.35441
2022-07-23,7.11462
2022-07-24,5.53359
2022-07-25,7.32166
2022-07-26,11.80124
2022-07-27,13.28816
2022-07-28,11.46245
2022-07-29,11.46245
2022-07-30,7.77338
2022-07-31,4.31018
2022-08-01,7.54752
2022-08-02,10.48371
2022-08-03,11.33069
2022-08-04,11.57538
2022-08-05,10.63429
2022-08-06,6.88876
2022-08-07,4.329
2022-08-08,6.86994
2022-08-09,9.90024
2022-08-10,9.4297
2022-08-11,10.7284
2022-08-12,9.12855
2022-08-13,6.96405
2022-08-14,4.1596
2022-08-15,6.45586
2022-08-16,11.38716
2022-08-17,11.72595
2022-08-18,9.48616
2022-08-19,10.03199
2022-08-20,6.62525
2022-08-21,4.36664
2022-08-22,7.69809
2022-08-23,10.37078
2022-08-24,9.76849
2022-08-25,10.80368
2022-08-26,9.74967
2022-08-27,8.52625
2022-08-28,4.12196
2022-08-29,8.05571
2022-08-30,10.46489
2022-08-31,10.37078
2022-09-01,10.61547
2022-09-02,10.42725
2022-09-03,6.73818
2022-09-04,4.329
2022-09-05,6.6629
2022-09-06,7.41577
2022-09-07,11.12365
2022-09-08,10.48371
2022-09-09,7.94278
2022-09-10,6.26764
2022-09-11,4.42311
2022-09-12,6.28646
2022-09-13,11.93299
2022-09-14,15.90438
2022-09-15,12.08356
2022-09-16,11.4248
2022-09-17,8.14982
2022-09-18,5.4583
2022-09-19,8.31921
2022-09-20,11.36834
2022-09-21,10.54018
2022-09-22,13.21287
2022-09-23,13.17523
2022-09-24,9.59909
2022-09-25,6.0606
2022-09-26,10.95426
2022-09-27,14.24807
2022-09-28,16.50668
2022-09-29,13.73988
2022-09-30,13.17523
2022-10-01,9.05326
2022-10-02,4.81837
2022-10-03,7.60399
2022-10-04,12.27178
2022-10-05,12.47882
2022-10-06,12.14003
2022-10-07,13.34462
2022-10-08,9.2603
2022-10-09,6.09824
2022-10-10,8.77093
2022-10-11,13.19405
2022-10-12,13.62695
2022-10-13,14.77507
2022-10-14,12.32825
2022-10-15,9.59909
2022-10-16,7.34048
2022-10-17,9.90024
2022-10-18,13.0623
2022-10-19,10.54018
2022-10-20,10.80368
2022-10-21,10.54018
2022-10-22,7.60399
2022-10-23,4.95012
2022-10-24,9.27912
2022-10-25,14.30453
2022-10-26,14.49275
2022-10-27,13.41991
2022-10-28,13.53284
2022-10-29,10.52136
2022-10-30,4.9313
2022-10-31,10.16374
2022-11-01,12.17767
2022-11-02,11.10483
2022-11-03,13.13758
2022-11-04,11.97063
2022-11-05,8.90269
2022-11-06,6.53115
2022-11-07,9.29794
2022-11-08,12.17767
2022-11-09,12.66704
2022-11-10,14.24807
2022-11-11,16.86429
2022-11-12,10.38961
2022-11-13,5.68417
2022-11-14,8.94033
2022-11-15,14.00338
2022-11-16,12.85526
2022-11-17,10.54018
2022-11-18,10.67193
2022-11-19,7.7922
2022-11-20,5.30773
2022-11-21,8.20628
2022-11-22,11.87652
2022-11-23,11.4248
2022-11-24,11.87652
2022-11-25,9.41087
2022-11-26,7.37812
2022-11-27,5.51477
2022-11-28,6.77583
2022-11-29,10.22021
2022-11-30,9.82495
2022-12-01,11.38716
2022-12-02,9.33559
2022-12-03,7.34048
2022-12-04,4.63015
2022-12-05,7.41577
2022-12-06,11.25541
2022-12-07,11.08601
2022-12-08,10.08846
2022-12-09,10.16374
2022-12-10,6.73818
2022-12-11,4.85601
2022-12-12,7.34048
2022-12-13,12.42236
2022-12-14,12.96819
2022-12-15,11.68831
2022-12-16,13.53284
2022-12-17,8.9968
2022-12-18,6.85111
2022-12-19,9.97553
2022-12-20,13.45755
2022-12-21,13.13758
2022-12-22,13.51402
2022-12-23,12.66704
2022-12-24,8.88386
2022-12-25,7.41577
2022-12-26,10.86015
2022-12-27,10.9919
2022-12-28,19.02879
2022-12-29,14.15396
2022-12-30,11.29305
2022-12-31,8.31921
2023-01-01,7.24637
2023-01-02,9.10973
2023-01-03,10.91661
2023-01-04,16.56314
2023-01-05,13.26933
2023-01-06,13.3258
2023-01-07,11.46245
2023-01-08,7.84867
2023-01-09,10.74722
2023-01-10,15.67852
2023-01-11,15.35855
2023-01-12,13.68341
2023-01-13,16.73254
2023-01-14,12.55411
2023-01-15,8.31921
2023-01-16,12.30942
2023-01-17,14.07867
2023-01-18,13.26933
2023-01-19,17.09015
2023-01-20,14.83154
2023-01-21,11.80124
2023-01-22,8.13099
2023-01-23,9.10973
2023-01-24,16.56314
2023-01-25,18.06888
2023-01-26,17.20308
2023-01-27,18.95351
2023-01-28,15.97967
2023-01-29,9.90024
2023-01-30,12.96819
2023-01-31,17.42894
2023-02-01,16.71372
2023-02-02,20.38396
2023-02-03,22.66139
2023-02-04,17.50423
2023-02-05,9.0909
2023-02-06,14.09749
2023-02-07,16.97722
2023-02-08,17.63598
2023-02-09,18.44532
2023-02-10,19.23583
2023-02-11,12.66704
2023-02-12,8.33803
2023-02-13,13.3258
2023-02-14,19.74402
2023-02-15,22.13438
2023-02-16,22.34142
2023-02-17,18.31357
2023-02-18,14.13514
2023-02-19,9.99435
2023-02-20,11.80124
2023-02-21,16.69489
2023-02-22,17.57952
2023-02-23,16.90193
2023-02-24,17.12779
2023-02-25,11.21776
2023-02-26,7.47223
2023-02-27,13.60813
2023-02-28,16.56314
2023-03-01,13.94692
2023-03-02,15.81027
2023-03-03,15.01976
2023-03-04,11.82006
2023-03-05,8.07453
2023-03-06,10.87897
2023-03-07,15.13269
2023-03-08,14.94447
2023-03-09,14.11631
2023-03-10,14.09749
2023-03-11,10.35196
2023-03-12,7.11462
2023-03-13,12.83643
2023-03-14,16.18671
2023-03-15,15.20798
2023-03-16,15.09504
2023-03-17,17.03369
2023-03-18,9.44852
2023-03-19,7.67927
2023-03-20,15.45266
2023-03-21,19.02879
2023-03-22,16.01731
2023-03-23,17.95595
2023-03-24,16.24317
2023-03-25,10.97308
2023-03-26,11.02955
2023-03-27,12.61057
2023-03-28,15.52795
2023-03-29,14.53039
2023-03-30,15.90438
2023-03-31,17.73009
2023-04-01,12.74233
2023-04-02,8.88386
2023-04-03,14.73743
2023-04-04,18.8594
2023-04-05,20.32749
2023-04-06,18.82175
2023-04-07,16.86429
2023-04-08,9.5238
2023-04-09,7.18991
2023-04-10,13.25051
2023-04-11,17.31601
2023-04-12,17.74891
2023-04-13,17.76773
2023-04-14,17.67363
2023-04-15,11.66948
2023-04-16,7.77338
2023-04-17,11.87652
2023-04-18,16.84547
2023-04-19,16.05495
2023-04-20,16.41257
2023-04-21,14.64332
2023-04-22,10.2955
2023-04-23,7.05815
2023-04-24,16.61961
2023-04-25,22.26613
2023-04-26,18.2571
2023-04-27,16.60079
2023-04-28,16.71372
2023-04-29,11.93299
2023-04-30,7.32166
2023-05-01,10.03199
2023-05-02,15.97967
2023-05-03,16.11142
2023-05-04,15.50912
2023-05-05,14.56804
2023-05-06,12.42236
2023-05-07,7.75456
2023-05-08,12.61057
2023-05-09,16.3561
2023-05-10,15.62205
2023-05-11,14.51157
2023-05-12,15.0574
2023-05-13,9.65556
2023-05-14,6.68172
2023-05-15,10.80368
2023-05-16,15.6597
2023-05-17,15.75381
2023-05-18,16.67607
2023-05-19,16.88311
2023-05-20,11.82006
2023-05-21,7.64163
2023-05-22,14.17278
2023-05-23,25.46583
2023-05-24,17.67363
2023-05-25,22.492
2023-05-26,23.71541
2023-05-27,17.42894
2023-05-28,9.54263
