date,사기
2020-08-08,39.71571
2020-08-09,41.88963
2020-08-10,53.76254
2020-08-11,55.602
2020-08-12,57.94314
2020-08-13,54.34782
2020-08-14,44.39799
2020-08-15,39.29765
2020-08-16,34.36454
2020-08-17,41.88963
2020-08-18,48.32775
2020-08-19,45.73578
2020-08-20,50.7525
2020-08-21,51.4214
2020-08-22,39.54849
2020-08-23,42.14046
2020-08-24,66.7224
2020-08-25,61.8729
2020-08-26,57.19063
2020-08-27,57.60869
2020-08-28,48.99665
2020-08-29,38.54515
2020-08-30,39.6321
2020-08-31,52.00668
2020-09-01,57.77591
2020-09-02,57.6923
2020-09-03,60.03344
2020-09-04,55.01672
2020-09-05,44.81605
2020-09-06,41.47157
2020-09-07,62.62541
2020-09-08,57.02341
2020-09-09,62.12374
2020-09-10,58.27759
2020-09-11,55.76923
2020-09-12,40.71906
2020-09-13,43.56187
2020-09-14,55.01672
2020-09-15,64.29765
2020-09-16,60.53511
2020-09-17,59.28093
2020-09-18,60.03344
2020-09-19,38.79598
2020-09-20,39.79933
2020-09-21,60.95317
2020-09-22,64.04682
2020-09-23,65.88628
2020-09-24,56.52173
2020-09-25,58.3612
2020-09-26,38.37792
2020-09-27,43.56187
2020-09-28,52.25752
2020-09-29,49.91638
2020-09-30,34.28093
2020-10-01,30.51839
2020-10-02,33.11036
2020-10-03,36.62207
2020-10-04,47.15719
2020-10-05,60.36789
2020-10-06,58.02675
2020-10-07,58.02675
2020-10-08,60.11705
2020-10-09,46.98996
2020-10-10,44.64882
2020-10-11,42.97658
2020-10-12,56.10367
2020-10-13,62.5418
2020-10-14,52.67558
2020-10-15,54.59866
2020-10-16,53.67892
2020-10-17,38.54515
2020-10-18,38.71237
2020-10-19,53.67892
2020-10-20,62.45819
2020-10-21,58.61204
2020-10-22,57.44147
2020-10-23,46.48829
2020-10-24,42.80936
2020-10-25,44.81605
2020-10-26,60.4515
2020-10-27,57.6923
2020-10-28,54.09698
2020-10-29,55.26755
2020-10-30,46.98996
2020-10-31,34.53177
2020-11-01,40.88628
2020-11-02,49.83277
2020-11-03,56.77257
2020-11-04,65.38461
2020-11-05,61.1204
2020-11-06,53.42809
2020-11-07,40.80267
2020-11-08,43.47826
2020-11-09,64.96655
2020-11-10,59.69899
2020-11-11,50.08361
2020-11-12,53.92976
2020-11-13,45.81939
2020-11-14,41.30434
2020-11-15,42.47491
2020-11-16,56.18729
2020-11-17,52.25752
2020-11-18,59.61538
2020-11-19,65.46822
2020-11-20,51.33779
2020-11-21,38.96321
2020-11-22,39.96655
2020-11-23,52.17391
2020-11-24,53.17725
2020-11-25,49.08026
2020-11-26,55.18394
2020-11-27,52.00668
2020-11-28,38.87959
2020-11-29,39.38127
2020-11-30,52.0903
2020-12-01,56.77257
2020-12-02,57.60869
2020-12-03,50.7525
2020-12-04,50.7525
2020-12-05,42.22408
2020-12-06,41.47157
2020-12-07,51.00334
2020-12-08,52.25752
2020-12-09,57.02341
2020-12-10,59.36454
2020-12-11,51.83946
2020-12-12,36.95652
2020-12-13,39.13043
2020-12-14,50.91973
2020-12-15,56.85618
2020-12-16,52.50836
2020-12-17,55.01672
2020-12-18,48.16053
2020-12-19,51.00334
2020-12-20,41.30434
2020-12-21,54.01337
2020-12-22,53.67892
2020-12-23,51.92307
2020-12-24,45.31772
2020-12-25,32.52508
2020-12-26,39.13043
2020-12-27,37.62541
2020-12-28,50.83612
2020-12-29,53.67892
2020-12-30,44.98327
2020-12-31,38.04347
2021-01-01,31.43812
2021-01-02,35.03344
2021-01-03,37.20735
2021-01-04,51.33779
2021-01-05,51.50501
2021-01-06,55.76923
2021-01-07,46.23745
2021-01-08,45.06688
2021-01-09,36.78929
2021-01-10,40.13377
2021-01-11,51.58862
2021-01-12,52.42474
2021-01-13,49.08026
2021-01-14,50.91973
2021-01-15,44.39799
2021-01-16,39.88294
2021-01-17,39.46488
2021-01-18,46.98996
2021-01-19,51.00334
2021-01-20,50.25083
2021-01-21,45.90301
2021-01-22,47.74247
2021-01-23,37.70903
2021-01-24,39.04682
2021-01-25,49.74916
2021-01-26,53.42809
2021-01-27,57.60869
2021-01-28,47.74247
2021-01-29,43.31103
2021-01-30,38.96321
2021-01-31,41.97324
2021-02-01,53.26086
2021-02-02,48.82943
2021-02-03,51.83946
2021-02-04,48.74581
2021-02-05,53.84615
2021-02-06,38.12709
2021-02-07,41.22073
2021-02-08,46.5719
2021-02-09,46.90635
2021-02-10,49.66555
2021-02-11,33.02675
2021-02-12,30.51839
2021-02-13,46.32107
2021-02-14,52.92642
2021-02-15,59.19732
2021-02-16,57.6923
2021-02-17,52.34113
2021-02-18,59.53177
2021-02-19,54.93311
2021-02-20,45.56856
2021-02-21,44.23076
2021-02-22,54.26421
2021-02-23,52.92642
2021-02-24,52.25752
2021-02-25,48.91304
2021-02-26,45.23411
2021-02-27,42.47491
2021-02-28,32.60869
2021-03-01,37.20735
2021-03-02,49.74916
2021-03-03,56.52173
2021-03-04,61.28762
2021-03-05,50.25083
2021-03-06,41.13712
2021-03-07,41.80602
2021-03-08,51.17056
2021-03-09,53.17725
2021-03-10,51.08695
2021-03-11,60.4515
2021-03-12,53.67892
2021-03-13,42.05685
2021-03-14,46.90635
2021-03-15,58.86287
2021-03-16,54.68227
2021-03-17,55.602
2021-03-18,51.58862
2021-03-19,51.33779
2021-03-20,40.80267
2021-03-21,42.89297
2021-03-22,54.68227
2021-03-23,53.34448
2021-03-24,53.09364
2021-03-25,55.01672
2021-03-26,46.5719
2021-03-27,39.71571
2021-03-28,41.30434
2021-03-29,46.40468
2021-03-30,59.7826
2021-03-31,53.01003
2021-04-01,50.66889
2021-04-02,52.17391
2021-04-03,40.301
2021-04-04,41.38795
2021-04-05,51.08695
2021-04-06,55.51839
2021-04-07,51.58862
2021-04-08,58.52842
2021-04-09,52.50836
2021-04-10,40.46822
2021-04-11,43.97993
2021-04-12,51.83946
2021-04-13,58.19397
2021-04-14,56.35451
2021-04-15,56.60535
2021-04-16,54.76588
2021-04-17,58.02675
2021-04-18,49.24749
2021-04-19,60.36789
2021-04-20,65.21739
2021-04-21,57.52508
2021-04-22,53.01003
2021-04-23,59.86622
2021-04-24,43.47826
2021-04-25,48.74581
2021-04-26,63.04347
2021-04-27,56.02006
2021-04-28,54.26421
2021-04-29,54.34782
2021-04-30,51.67224
2021-05-01,37.70903
2021-05-02,39.54849
2021-05-03,47.90969
2021-05-04,55.68561
2021-05-05,44.64882
2021-05-06,54.01337
2021-05-07,50.33444
2021-05-08,42.3913
2021-05-09,46.15384
2021-05-10,59.69899
2021-05-11,59.36454
2021-05-12,60.70234
2021-05-13,62.5418
2021-05-14,52.67558
2021-05-15,42.55852
2021-05-16,39.71571
2021-05-17,55.93645
2021-05-18,48.57859
2021-05-19,40.55183
2021-05-20,59.61538
2021-05-21,50.7525
2021-05-22,35.4515
2021-05-23,42.55852
2021-05-24,53.09364
2021-05-25,55.35117
2021-05-26,56.02006
2021-05-27,52.75919
2021-05-28,54.01337
2021-05-29,38.46153
2021-05-30,42.14046
2021-05-31,59.0301
2021-06-01,55.18394
2021-06-02,57.85953
2021-06-03,59.61538
2021-06-04,50.7525
2021-06-05,42.05685
2021-06-06,43.8127
2021-06-07,53.67892
2021-06-08,62.79264
2021-06-09,57.94314
2021-06-10,59.36454
2021-06-11,50.91973
2021-06-12,40.38461
2021-06-13,47.32441
2021-06-14,49.91638
2021-06-15,55.93645
2021-06-16,52.00668
2021-06-17,54.76588
2021-06-18,52.17391
2021-06-19,36.03678
2021-06-20,39.79933
2021-06-21,54.93311
2021-06-22,47.49163
2021-06-23,48.41137
2021-06-24,52.00668
2021-06-25,44.98327
2021-06-26,40.80267
2021-06-27,36.28762
2021-06-28,47.2408
2021-06-29,52.92642
2021-06-30,46.40468
2021-07-01,50.83612
2021-07-02,48.32775
2021-07-03,39.6321
2021-07-04,41.13712
2021-07-05,54.84949
2021-07-06,55.35117
2021-07-07,51.83946
2021-07-08,57.02341
2021-07-09,47.99331
2021-07-10,36.8729
2021-07-11,36.53846
2021-07-12,48.6622
2021-07-13,52.67558
2021-07-14,50.16722
2021-07-15,47.2408
2021-07-16,46.40468
2021-07-17,34.11371
2021-07-18,36.37123
2021-07-19,44.06354
2021-07-20,49.41471
2021-07-21,44.06354
2021-07-22,48.41137
2021-07-23,45.73578
2021-07-24,35.20066
2021-07-25,36.37123
2021-07-26,46.07023
2021-07-27,49.58193
2021-07-28,48.74581
2021-07-29,53.42809
2021-07-30,44.56521
2021-07-31,37.29096
2021-08-01,39.6321
2021-08-02,46.82274
2021-08-03,45.81939
2021-08-04,49.16387
2021-08-05,47.74247
2021-08-06,53.01003
2021-08-07,41.05351
2021-08-08,40.21739
2021-08-09,49.66555
2021-08-10,52.67558
2021-08-11,56.2709
2021-08-12,62.04013
2021-08-13,64.21404
2021-08-14,47.2408
2021-08-15,43.0602
2021-08-16,42.22408
2021-08-17,52.17391
2021-08-18,55.10033
2021-08-19,56.02006
2021-08-20,49.08026
2021-08-21,40.88628
2021-08-22,38.62876
2021-08-23,53.5117
2021-08-24,53.17725
2021-08-25,55.51839
2021-08-26,54.93311
2021-08-27,51.08695
2021-08-28,37.29096
2021-08-29,43.47826
2021-08-30,48.41137
2021-08-31,55.51839
2021-09-01,57.19063
2021-09-02,62.79264
2021-09-03,53.76254
2021-09-04,47.15719
2021-09-05,48.32775
2021-09-06,55.76923
2021-09-07,53.76254
2021-09-08,58.69565
2021-09-09,56.35451
2021-09-10,51.50501
2021-09-11,42.72575
2021-09-12,42.72575
2021-09-13,54.26421
2021-09-14,56.93979
2021-09-15,53.59531
2021-09-16,49.58193
2021-09-17,48.57859
2021-09-18,34.86622
2021-09-19,30.18394
2021-09-20,29.84949
2021-09-21,38.62876
2021-09-22,37.12374
2021-09-23,50.66889
2021-09-24,47.57525
2021-09-25,41.63879
2021-09-26,41.13712
2021-09-27,47.99331
2021-09-28,52.67558
2021-09-29,58.61204
2021-09-30,58.77926
2021-10-01,49.16387
2021-10-02,38.71237
2021-10-03,35.86956
2021-10-04,41.13712
2021-10-05,52.42474
2021-10-06,51.17056
2021-10-07,57.6923
2021-10-08,49.24749
2021-10-09,40.71906
2021-10-10,35.95317
2021-10-11,43.64548
2021-10-12,50.91973
2021-10-13,54.26421
2021-10-14,51.4214
2021-10-15,48.91304
2021-10-16,40.55183
2021-10-17,38.12709
2021-10-18,47.65886
2021-10-19,50.16722
2021-10-20,54.59866
2021-10-21,55.76923
2021-10-22,47.40802
2021-10-23,33.27759
2021-10-24,36.78929
2021-10-25,49.08026
2021-10-26,53.84615
2021-10-27,50.0
2021-10-28,64.46488
2021-10-29,44.56521
2021-10-30,36.78929
2021-10-31,34.61538
2021-11-01,48.91304
2021-11-02,55.26755
2021-11-03,48.32775
2021-11-04,48.74581
2021-11-05,43.97993
2021-11-06,37.12374
2021-11-07,39.46488
2021-11-08,45.65217
2021-11-09,49.16387
2021-11-10,45.56856
2021-11-11,47.32441
2021-11-12,100.0
2021-11-13,73.6622
2021-11-14,46.65551
2021-11-15,59.0301
2021-11-16,61.37123
2021-11-17,56.52173
2021-11-18,52.25752
2021-11-19,51.08695
2021-11-20,37.20735
2021-11-21,36.70568
2021-11-22,46.23745
2021-11-23,48.6622
2021-11-24,47.82608
2021-11-25,48.24414
2021-11-26,42.47491
2021-11-27,35.61872
2021-11-28,40.38461
2021-11-29,47.07357
2021-11-30,51.58862
2021-12-01,49.74916
2021-12-02,47.15719
2021-12-03,48.41137
2021-12-04,38.54515
2021-12-05,48.07692
2021-12-06,49.66555
2021-12-07,50.50167
2021-12-08,47.99331
2021-12-09,49.41471
2021-12-10,54.93311
2021-12-11,39.29765
2021-12-12,41.55518
2021-12-13,48.74581
2021-12-14,50.66889
2021-12-15,51.58862
2021-12-16,48.49498
2021-12-17,52.17391
2021-12-18,40.13377
2021-12-19,38.71237
2021-12-20,49.08026
2021-12-21,48.24414
2021-12-22,51.75585
2021-12-23,50.50167
2021-12-24,42.14046
2021-12-25,32.60869
2021-12-26,36.78929
2021-12-27,46.48829
2021-12-28,47.32441
2021-12-29,44.4816
2021-12-30,47.32441
2021-12-31,43.22742
2022-01-01,36.8729
2022-01-02,40.05016
2022-01-03,50.83612
2022-01-04,50.25083
2022-01-05,52.00668
2022-01-06,59.44816
2022-01-07,52.50836
2022-01-08,40.71906
2022-01-09,46.07023
2022-01-10,51.08695
2022-01-11,50.66889
2022-01-12,49.58193
2022-01-13,49.74916
2022-01-14,47.2408
2022-01-15,45.23411
2022-01-16,41.97324
2022-01-17,48.07692
2022-01-18,47.99331
2022-01-19,45.40133
2022-01-20,44.23076
2022-01-21,44.73244
2022-01-22,40.71906
2022-01-23,47.40802
2022-01-24,48.99665
2022-01-25,47.2408
2022-01-26,52.8428
2022-01-27,49.74916
2022-01-28,45.40133
2022-01-29,42.80936
2022-01-30,40.21739
2022-01-31,37.12374
2022-02-01,37.12374
2022-02-02,39.96655
2022-02-03,47.40802
2022-02-04,50.83612
2022-02-05,48.74581
2022-02-06,43.8127
2022-02-07,52.34113
2022-02-08,53.59531
2022-02-09,57.77591
2022-02-10,50.83612
2022-02-11,49.3311
2022-02-12,49.24749
2022-02-13,46.48829
2022-02-14,51.67224
2022-02-15,50.91973
2022-02-16,51.17056
2022-02-17,53.17725
2022-02-18,50.33444
2022-02-19,39.04682
2022-02-20,45.90301
2022-02-21,58.02675
2022-02-22,57.44147
2022-02-23,48.82943
2022-02-24,50.16722
2022-02-25,44.56521
2022-02-26,39.13043
2022-02-27,43.8127
2022-02-28,51.33779
2022-03-01,43.39464
2022-03-02,54.34782
2022-03-03,52.50836
2022-03-04,51.00334
2022-03-05,40.46822
2022-03-06,41.22073
2022-03-07,52.17391
2022-03-08,55.602
2022-03-09,40.301
2022-03-10,50.50167
2022-03-11,47.90969
2022-03-12,42.55852
2022-03-13,39.21404
2022-03-14,49.91638
2022-03-15,57.10702
2022-03-16,55.18394
2022-03-17,55.68561
2022-03-18,47.40802
2022-03-19,43.47826
2022-03-20,42.47491
2022-03-21,49.91638
2022-03-22,53.09364
2022-03-23,53.42809
2022-03-24,49.58193
2022-03-25,49.74916
2022-03-26,39.46488
2022-03-27,43.64548
2022-03-28,50.66889
2022-03-29,51.00334
2022-03-30,59.94983
2022-03-31,57.27424
2022-04-01,49.74916
2022-04-02,36.45484
2022-04-03,43.89632
2022-04-04,51.4214
2022-04-05,53.59531
2022-04-06,51.92307
2022-04-07,53.84615
2022-04-08,47.99331
2022-04-09,41.88963
2022-04-10,42.14046
2022-04-11,51.25418
2022-04-12,47.74247
2022-04-13,53.67892
2022-04-14,53.84615
2022-04-15,50.25083
2022-04-16,41.55518
2022-04-17,39.71571
2022-04-18,56.60535
2022-04-19,53.92976
2022-04-20,55.51839
2022-04-21,55.18394
2022-04-22,51.17056
2022-04-23,40.63545
2022-04-24,51.17056
2022-04-25,53.17725
2022-04-26,55.26755
2022-04-27,54.76588
2022-04-28,55.51839
2022-04-29,51.00334
2022-04-30,33.69565
2022-05-01,38.96321
2022-05-02,48.99665
2022-05-03,54.68227
2022-05-04,51.33779
2022-05-05,33.11036
2022-05-06,43.8127
2022-05-07,32.94314
2022-05-08,35.4515
2022-05-09,47.90969
2022-05-10,53.17725
2022-05-11,50.66889
2022-05-12,52.0903
2022-05-13,44.73244
2022-05-14,40.55183
2022-05-15,37.04013
2022-05-16,54.09698
2022-05-17,56.35451
2022-05-18,50.83612
2022-05-19,58.27759
2022-05-20,50.0
2022-05-21,34.0301
2022-05-22,37.79264
2022-05-23,46.07023
2022-05-24,51.33779
2022-05-25,51.58862
2022-05-26,50.41806
2022-05-27,49.83277
2022-05-28,36.1204
2022-05-29,39.71571
2022-05-30,49.08026
2022-05-31,51.92307
2022-06-01,46.07023
2022-06-02,51.00334
2022-06-03,48.99665
2022-06-04,34.0301
2022-06-05,37.95986
2022-06-06,41.80602
2022-06-07,50.25083
2022-06-08,48.24414
2022-06-09,54.43143
2022-06-10,48.82943
2022-06-11,41.80602
2022-06-12,44.89966
2022-06-13,47.82608
2022-06-14,56.43812
2022-06-15,52.50836
2022-06-16,53.01003
2022-06-17,43.8127
2022-06-18,35.61872
2022-06-19,38.2107
2022-06-20,47.99331
2022-06-21,51.25418
2022-06-22,49.16387
2022-06-23,47.82608
2022-06-24,45.48494
2022-06-25,35.20066
2022-06-26,38.54515
2022-06-27,45.40133
2022-06-28,54.59866
2022-06-29,59.11371
2022-06-30,50.41806
2022-07-01,45.56856
2022-07-02,35.86956
2022-07-03,36.8729
2022-07-04,47.40802
2022-07-05,47.99331
2022-07-06,46.07023
2022-07-07,46.40468
2022-07-08,43.89632
2022-07-09,33.44481
2022-07-10,40.13377
2022-07-11,47.32441
2022-07-12,53.5117
2022-07-13,49.41471
2022-07-14,56.43812
2022-07-15,45.40133
2022-07-16,35.70234
2022-07-17,37.87625
2022-07-18,48.07692
2022-07-19,50.7525
2022-07-20,52.0903
2022-07-21,51.75585
2022-07-22,48.57859
2022-07-23,39.04682
2022-07-24,32.77591
2022-07-25,46.73913
2022-07-26,46.90635
2022-07-27,46.65551
2022-07-28,49.41471
2022-07-29,43.8127
2022-07-30,36.03678
2022-07-31,34.44816
2022-08-01,46.40468
2022-08-02,46.5719
2022-08-03,48.91304
2022-08-04,44.89966
2022-08-05,45.90301
2022-08-06,34.11371
2022-08-07,33.52842
2022-08-08,42.97658
2022-08-09,47.99331
2022-08-10,50.83612
2022-08-11,48.91304
2022-08-12,46.15384
2022-08-13,38.12709
2022-08-14,37.79264
2022-08-15,41.80602
2022-08-16,47.49163
2022-08-17,45.56856
2022-08-18,49.74916
2022-08-19,45.31772
2022-08-20,33.86287
2022-08-21,39.54849
2022-08-22,45.90301
2022-08-23,52.42474
2022-08-24,51.17056
2022-08-25,50.25083
2022-08-26,40.55183
2022-08-27,35.78595
2022-08-28,33.3612
2022-08-29,53.84615
2022-08-30,52.34113
2022-08-31,48.74581
2022-09-01,46.40468
2022-09-02,51.4214
2022-09-03,34.94983
2022-09-04,34.36454
2022-09-05,48.6622
2022-09-06,52.59197
2022-09-07,46.82274
2022-09-08,42.30769
2022-09-09,31.60535
2022-09-10,35.53511
2022-09-11,33.69565
2022-09-12,44.39799
2022-09-13,51.50501
2022-09-14,59.28093
2022-09-15,54.93311
2022-09-16,50.41806
2022-09-17,39.21404
2022-09-18,38.54515
2022-09-19,52.75919
2022-09-20,54.59866
2022-09-21,51.75585
2022-09-22,55.10033
2022-09-23,48.74581
2022-09-24,32.60869
2022-09-25,38.37792
2022-09-26,49.16387
2022-09-27,47.49163
2022-09-28,55.85284
2022-09-29,55.76923
2022-09-30,51.67224
2022-10-01,38.87959
2022-10-02,36.70568
2022-10-03,43.0602
2022-10-04,48.24414
2022-10-05,48.57859
2022-10-06,54.1806
2022-10-07,46.40468
2022-10-08,35.20066
2022-10-09,35.36789
2022-10-10,42.47491
2022-10-11,53.01003
2022-10-12,54.93311
2022-10-13,48.57859
2022-10-14,46.15384
2022-10-15,37.70903
2022-10-16,41.97324
2022-10-17,53.5117
2022-10-18,54.34782
2022-10-19,61.62207
2022-10-20,50.0
2022-10-21,45.48494
2022-10-22,35.53511
2022-10-23,35.53511
2022-10-24,51.25418
2022-10-25,52.50836
2022-10-26,47.82608
2022-10-27,51.83946
2022-10-28,45.65217
2022-10-29,32.52508
2022-10-30,31.43812
2022-10-31,45.48494
2022-11-01,47.99331
2022-11-02,49.66555
2022-11-03,49.58193
2022-11-04,47.15719
2022-11-05,34.53177
2022-11-06,37.87625
2022-11-07,45.48494
2022-11-08,50.08361
2022-11-09,52.67558
2022-11-10,47.65886
2022-11-11,48.32775
2022-11-12,36.45484
2022-11-13,38.37792
2022-11-14,53.42809
2022-11-15,50.33444
2022-11-16,47.99331
2022-11-17,50.16722
2022-11-18,49.49832
2022-11-19,37.20735
2022-11-20,38.37792
2022-11-21,49.08026
2022-11-22,50.16722
2022-11-23,51.75585
2022-11-24,51.33779
2022-11-25,47.32441
2022-11-26,36.95652
2022-11-27,37.62541
2022-11-28,59.44816
2022-11-29,48.49498
2022-11-30,46.48829
2022-12-01,47.74247
2022-12-02,46.5719
2022-12-03,39.46488
2022-12-04,44.4816
2022-12-05,48.41137
2022-12-06,55.26755
2022-12-07,49.49832
2022-12-08,49.49832
2022-12-09,49.16387
2022-12-10,35.78595
2022-12-11,36.62207
2022-12-12,46.5719
2022-12-13,50.83612
2022-12-14,49.41471
2022-12-15,49.91638
2022-12-16,45.40133
2022-12-17,35.36789
2022-12-18,35.78595
2022-12-19,48.91304
2022-12-20,54.09698
2022-12-21,46.90635
2022-12-22,44.23076
2022-12-23,40.13377
2022-12-24,31.85618
2022-12-25,29.26421
2022-12-26,40.88628
2022-12-27,44.89966
2022-12-28,53.76254
2022-12-29,41.88963
2022-12-30,43.22742
2022-12-31,28.5117
2023-01-01,27.75919
2023-01-02,45.56856
2023-01-03,44.14715
2023-01-04,46.5719
2023-01-05,48.99665
2023-01-06,40.21739
2023-01-07,33.11036
2023-01-08,36.45484
2023-01-09,47.82608
2023-01-10,53.84615
2023-01-11,48.16053
2023-01-12,46.90635
2023-01-13,47.74247
2023-01-14,39.6321
2023-01-15,32.27424
2023-01-16,47.2408
2023-01-17,45.56856
2023-01-18,51.83946
2023-01-19,47.07357
2023-01-20,47.32441
2023-01-21,30.51839
2023-01-22,30.85284
2023-01-23,32.44147
2023-01-24,36.37123
2023-01-25,46.40468
2023-01-26,50.41806
2023-01-27,42.64214
2023-01-28,39.13043
2023-01-29,38.96321
2023-01-30,46.5719
2023-01-31,51.67224
2023-02-01,48.99665
2023-02-02,47.82608
2023-02-03,45.90301
2023-02-04,37.87625
2023-02-05,37.5418
2023-02-06,48.6622
2023-02-07,50.41806
2023-02-08,56.35451
2023-02-09,50.25083
2023-02-10,51.4214
2023-02-11,39.96655
2023-02-12,42.97658
2023-02-13,51.67224
2023-02-14,56.2709
2023-02-15,54.09698
2023-02-16,56.02006
2023-02-17,44.81605
2023-02-18,37.70903
2023-02-19,50.50167
2023-02-20,50.50167
2023-02-21,60.78595
2023-02-22,51.17056
2023-02-23,46.90635
2023-02-24,47.65886
2023-02-25,45.40133
2023-02-26,36.45484
2023-02-27,47.82608
2023-02-28,47.99331
2023-03-01,46.15384
2023-03-02,48.99665
2023-03-03,46.98996
2023-03-04,37.70903
2023-03-05,35.36789
2023-03-06,46.82274
2023-03-07,49.66555
2023-03-08,50.91973
2023-03-09,49.91638
2023-03-10,51.92307
2023-03-11,39.54849
2023-03-12,42.55852
2023-03-13,50.58528
2023-03-14,51.75585
2023-03-15,51.75585
2023-03-16,56.10367
2023-03-17,55.01672
2023-03-18,37.70903
2023-03-19,37.79264
2023-03-20,49.24749
2023-03-21,57.77591
2023-03-22,52.59197
2023-03-23,50.58528
2023-03-24,46.48829
2023-03-25,40.55183
2023-03-26,37.45819
2023-03-27,50.25083
2023-03-28,48.74581
2023-03-29,49.49832
2023-03-30,51.50501
2023-03-31,50.58528
2023-04-01,40.05016
2023-04-02,40.21739
2023-04-03,55.51839
2023-04-04,55.602
2023-04-05,56.85618
2023-04-06,53.01003
2023-04-07,50.16722
2023-04-08,42.72575
2023-04-09,43.0602
2023-04-10,52.59197
2023-04-11,53.67892
2023-04-12,53.5117
2023-04-13,59.53177
2023-04-14,48.91304
2023-04-15,39.54849
2023-04-16,43.56187
2023-04-17,57.19063
2023-04-18,58.61204
2023-04-19,67.72575
2023-04-20,69.98327
2023-04-21,66.30434
2023-04-22,49.16387
2023-04-23,43.97993
2023-04-24,60.86956
2023-04-25,61.45484
2023-04-26,61.53846
2023-04-27,56.85618
2023-04-28,52.59197
2023-04-29,40.80267
2023-04-30,33.52842
2023-05-01,51.17056
2023-05-02,51.08695
2023-05-03,55.76923
2023-05-04,50.50167
2023-05-05,35.28428
2023-05-06,36.53846
2023-05-07,44.23076
2023-05-08,51.67224
2023-05-09,48.99665
2023-05-10,54.1806
2023-05-11,56.18729
2023-05-12,48.32775
2023-05-13,37.29096
2023-05-14,38.71237
2023-05-15,56.43812
2023-05-16,48.82943
2023-05-17,57.52508
2023-05-18,53.59531
2023-05-19,49.74916
2023-05-20,35.78595
2023-05-21,35.86956
2023-05-22,51.4214
2023-05-23,55.68561
2023-05-24,54.51505
2023-05-25,55.35117
2023-05-26,50.16722
2023-05-27,38.29431
2023-05-28,37.29096
2023-05-29,54.34782
