date,주식선물
2020-09-07,32.3318
2020-09-08,44.93794
2020-09-09,55.58458
2020-09-10,45.65643
2020-09-11,32.3318
2020-09-12,14.63096
2020-09-13,12.99804
2020-09-14,28.73938
2020-09-15,27.82495
2020-09-16,25.93076
2020-09-17,33.18092
2020-09-18,24.10189
2020-09-19,12.54082
2020-09-20,9.27498
2020-09-21,21.61985
2020-09-22,32.98497
2020-09-23,27.17178
2020-09-24,34.09536
2020-09-25,22.9915
2020-09-26,12.0836
2020-09-27,11.43043
2020-09-28,18.22338
2020-09-29,16.13324
2020-09-30,11.03853
2020-10-01,11.16917
2020-10-02,30.56825
2020-10-03,12.34487
2020-10-04,8.68713
2020-10-05,20.44415
2020-10-06,18.35401
2020-10-07,20.37883
2020-10-08,17.76616
2020-10-09,9.86283
2020-10-10,7.44611
2020-10-11,7.64206
2020-10-12,12.0836
2020-10-13,13.91247
2020-10-14,13.38994
2020-10-15,17.17831
2020-10-16,19.0725
2020-10-17,7.57674
2020-10-18,5.87851
2020-10-19,13.91247
2020-10-20,19.79098
2020-10-21,15.15349
2020-10-22,15.80666
2020-10-23,12.21423
2020-10-24,6.66231
2020-10-25,7.77269
2020-10-26,16.19856
2020-10-27,11.75702
2020-10-28,17.43958
2020-10-29,21.88112
2020-10-30,20.83605
2020-10-31,9.20966
2020-11-01,8.49118
2020-11-02,17.37426
2020-11-03,13.78184
2020-11-04,23.25277
2020-11-05,19.92161
2020-11-06,16.45983
2020-11-07,6.79294
2020-11-08,9.92815
2020-11-09,22.92619
2020-11-10,20.77073
2020-11-11,19.39908
2020-11-12,21.61985
2020-11-13,15.67602
2020-11-14,8.09928
2020-11-15,7.70738
2020-11-16,18.02743
2020-11-17,17.43958
2020-11-18,18.35401
2020-11-19,18.02743
2020-11-20,13.84715
2020-11-21,10.45068
2020-11-22,14.56564
2020-11-23,21.68517
2020-11-24,25.27759
2020-11-25,31.74395
2020-11-26,29.13128
2020-11-27,20.70542
2020-11-28,14.63096
2020-11-29,24.42847
2020-11-30,24.62442
2020-12-01,24.88569
2020-12-02,24.49379
2020-12-03,25.40822
2020-12-04,27.82495
2020-12-05,16.26387
2020-12-06,23.70999
2020-12-07,30.69888
2020-12-08,36.25081
2020-12-09,41.2802
2020-12-10,41.93337
2020-12-11,24.42847
2020-12-12,12.93272
2020-12-13,11.62638
2020-12-14,19.52971
2020-12-15,21.4239
2020-12-16,21.68517
2020-12-17,18.6806
2020-12-18,19.66035
2020-12-19,12.27955
2020-12-20,14.23905
2020-12-21,29.84977
2020-12-22,29.26192
2020-12-23,24.95101
2020-12-24,22.66492
2020-12-25,13.78184
2020-12-26,11.75702
2020-12-27,14.89222
2020-12-28,23.77531
2020-12-29,27.10646
2020-12-30,29.71913
2020-12-31,21.4239
2021-01-01,13.97779
2021-01-02,14.435
2021-01-03,15.67602
2021-01-04,31.87459
2021-01-05,36.12018
2021-01-06,45.32984
2021-01-07,37.03461
2021-01-08,45.5258
2021-01-09,35.46701
2021-01-10,53.75571
2021-01-11,67.3416
2021-01-12,69.62769
2021-01-13,60.94056
2021-01-14,59.76485
2021-01-15,49.24885
2021-01-16,24.68974
2021-01-17,26.84519
2021-01-18,38.79817
2021-01-19,42.91312
2021-01-20,37.81841
2021-01-21,37.68778
2021-01-22,31.548
2021-01-23,20.90137
2021-01-24,20.96668
2021-01-25,34.94448
2021-01-26,48.85695
2021-01-27,41.21489
2021-01-28,58.06662
2021-01-29,60.15676
2021-01-30,29.26192
2021-01-31,24.10189
2021-02-01,46.3096
2021-02-02,46.76681
2021-02-03,43.63161
2021-02-04,42.45591
2021-02-05,36.83866
2021-02-06,19.20313
2021-02-07,23.31809
2021-02-08,32.13585
2021-02-09,33.57282
2021-02-10,31.74395
2021-02-11,22.07707
2021-02-12,21.22795
2021-02-13,17.11299
2021-02-14,19.79098
2021-02-15,30.17635
2021-02-16,32.78902
2021-02-17,31.22142
2021-02-18,34.09536
2021-02-19,33.63814
2021-02-20,16.91704
2021-02-21,15.21881
2021-02-22,31.87459
2021-02-23,40.30045
2021-02-24,41.80274
2021-02-25,35.33638
2021-02-26,37.49183
2021-02-27,22.92619
2021-02-28,19.39908
2021-03-01,25.14696
2021-03-02,30.89483
2021-03-03,31.41737
2021-03-04,30.82952
2021-03-05,32.7237
2021-03-06,16.06792
2021-03-07,16.06792
2021-03-08,36.18549
2021-03-09,38.99412
2021-03-10,40.95362
2021-03-11,36.5774
2021-03-12,31.22142
2021-03-13,19.92161
2021-03-14,30.7642
2021-03-15,27.89026
2021-03-16,24.03657
2021-03-17,24.10189
2021-03-18,28.73938
2021-03-19,23.51404
2021-03-20,16.26387
2021-03-21,11.43043
2021-03-22,22.2077
2021-03-23,20.50947
2021-03-24,21.4239
2021-03-25,19.92161
2021-03-26,19.79098
2021-03-27,11.49575
2021-03-28,13.58589
2021-03-29,19.0725
2021-03-30,18.87655
2021-03-31,23.64467
2021-04-01,18.2887
2021-04-02,17.83148
2021-04-03,10.64663
2021-04-04,13.12867
2021-04-05,18.54996
2021-04-06,19.13781
2021-04-07,18.2887
2021-04-08,22.2077
2021-04-09,18.74591
2021-04-10,10.1241
2021-04-11,9.47093
2021-04-12,17.37426
2021-04-13,19.72566
2021-04-14,22.01175
2021-04-15,27.49836
2021-04-16,25.66949
2021-04-17,13.45525
2021-04-18,11.95297
2021-04-19,21.61985
2021-04-20,27.10646
2021-04-21,28.0209
2021-04-22,27.04114
2021-04-23,28.93533
2021-04-24,17.11299
2021-04-25,15.67602
2021-04-26,22.40365
2021-04-27,22.40365
2021-04-28,28.21685
2021-04-29,22.33834
2021-04-30,24.42847
2021-05-01,12.60613
2021-05-02,11.03853
2021-05-03,21.88112
2021-05-04,24.23252
2021-05-05,19.00718
2021-05-06,21.35858
2021-05-07,21.61985
2021-05-08,13.91247
2021-05-09,11.43043
2021-05-10,24.23252
2021-05-11,30.24167
2021-05-12,33.18092
2021-05-13,36.18549
2021-05-14,23.25277
2021-05-15,11.16917
2021-05-16,9.60156
2021-05-17,19.39908
2021-05-18,20.83605
2021-05-19,17.43958
2021-05-20,23.44872
2021-05-21,20.18288
2021-05-22,12.93272
2021-05-23,12.0836
2021-05-24,18.35401
2021-05-25,20.2482
2021-05-26,21.09732
2021-05-27,18.41933
2021-05-28,20.2482
2021-05-29,9.99346
2021-05-30,10.1241
2021-05-31,14.95754
2021-06-01,20.6401
2021-06-02,19.66035
2021-06-03,24.10189
2021-06-04,19.92161
2021-06-05,9.86283
2021-06-06,8.29523
2021-06-07,19.72566
2021-06-08,24.68974
2021-06-09,25.27759
2021-06-10,25.73481
2021-06-11,15.21881
2021-06-12,8.22991
2021-06-13,7.38079
2021-06-14,14.30437
2021-06-15,14.10842
2021-06-16,14.435
2021-06-17,15.21881
2021-06-18,13.84715
2021-06-19,8.49118
2021-06-20,7.90333
2021-06-21,16.78641
2021-06-22,14.89222
2021-06-23,19.33376
2021-06-24,17.30894
2021-06-25,14.36969
2021-06-26,9.47093
2021-06-27,6.72762
2021-06-28,13.84715
2021-06-29,12.14892
2021-06-30,14.17374
2021-07-01,14.56564
2021-07-02,12.41018
2021-07-03,9.01371
2021-07-04,8.16459
2021-07-05,12.80209
2021-07-06,14.17374
2021-07-07,18.09274
2021-07-08,26.45329
2021-07-09,18.87655
2021-07-10,8.62181
2021-07-11,5.61724
2021-07-12,12.93272
2021-07-13,14.17374
2021-07-14,14.36969
2021-07-15,13.45525
2021-07-16,14.82691
2021-07-17,6.59699
2021-07-18,7.96864
2021-07-19,18.15806
2021-07-20,19.52971
2021-07-21,15.34944
2021-07-22,21.4239
2021-07-23,15.48007
2021-07-24,9.01371
2021-07-25,7.11952
2021-07-26,16.98236
2021-07-27,18.61528
2021-07-28,18.74591
2021-07-29,17.83148
2021-07-30,21.48922
2021-07-31,9.01371
2021-08-01,8.16459
2021-08-02,16.26387
2021-08-03,18.2887
2021-08-04,19.66035
2021-08-05,19.33376
2021-08-06,15.93729
2021-08-07,10.32005
2021-08-08,10.516
2021-08-09,20.77073
2021-08-10,24.16721
2021-08-11,22.66492
2021-08-12,23.97126
2021-08-13,25.40822
2021-08-14,11.82233
2021-08-15,8.68713
2021-08-16,13.58589
2021-08-17,23.18745
2021-08-18,23.12214
2021-08-19,25.80013
2021-08-20,30.11103
2021-08-21,14.0431
2021-08-22,9.92815
2021-08-23,24.23252
2021-08-24,22.46897
2021-08-25,20.18288
2021-08-26,21.8158
2021-08-27,22.53429
2021-08-28,18.41933
2021-08-29,10.71195
2021-08-30,18.15806
2021-08-31,20.90137
2021-09-01,20.77073
2021-09-02,20.44415
2021-09-03,16.32919
2021-09-04,10.9079
2021-09-05,9.01371
2021-09-06,17.11299
2021-09-07,20.05225
2021-09-08,28.60875
2021-09-09,33.50751
2021-09-10,21.48922
2021-09-11,9.7322
2021-09-12,11.23448
2021-09-13,16.39451
2021-09-14,17.96211
2021-09-15,15.74134
2021-09-16,16.65578
2021-09-17,53.69039
2021-09-18,99.73873
2021-09-19,93.59895
2021-09-20,83.21358
2021-09-21,87.52449
2021-09-22,76.61659
2021-09-23,69.49706
2021-09-24,55.78053
2021-09-25,51.14304
2021-09-26,46.83213
2021-09-27,45.72175
2021-09-28,56.76028
2021-09-29,58.0013
2021-09-30,42.58654
2021-10-01,46.24428
2021-10-02,38.79817
2021-10-03,31.87459
2021-10-04,36.70803
2021-10-05,48.53037
2021-10-06,57.93598
2021-10-07,42.25996
2021-10-08,34.68321
2021-10-09,25.08164
2021-10-10,27.30241
2021-10-11,32.85434
2021-10-12,36.05486
2021-10-13,28.60875
2021-10-14,27.89026
2021-10-15,25.93076
2021-10-16,19.0725
2021-10-17,18.09274
2021-10-18,24.82037
2021-10-19,28.8047
2021-10-20,26.58393
2021-10-21,22.14239
2021-10-22,19.39908
2021-10-23,12.93272
2021-10-24,15.61071
2021-10-25,23.12214
2021-10-26,26.45329
2021-10-27,20.96668
2021-10-28,18.74591
2021-10-29,20.83605
2021-10-30,14.30437
2021-10-31,13.06335
2021-11-01,19.39908
2021-11-02,21.94644
2021-11-03,23.64467
2021-11-04,20.6401
2021-11-05,18.48465
2021-11-06,9.99346
2021-11-07,10.64663
2021-11-08,19.0725
2021-11-09,22.46897
2021-11-10,19.98693
2021-11-11,21.16263
2021-11-12,19.33376
2021-11-13,14.435
2021-11-14,12.0836
2021-11-15,21.8158
2021-11-16,21.16263
2021-11-17,21.8158
2021-11-18,19.4644
2021-11-19,16.98236
2021-11-20,10.05878
2021-11-21,12.14892
2021-11-22,17.04768
2021-11-23,18.74591
2021-11-24,21.35858
2021-11-25,22.33834
2021-11-26,26.84519
2021-11-27,13.52057
2021-11-28,15.28412
2021-11-29,25.01632
2021-11-30,33.44219
2021-12-01,30.04572
2021-12-02,28.93533
2021-12-03,22.01175
2021-12-04,14.17374
2021-12-05,12.73677
2021-12-06,21.88112
2021-12-07,26.84519
2021-12-08,28.28216
2021-12-09,31.48269
2021-12-10,20.50947
2021-12-11,10.84258
2021-12-12,12.01828
2021-12-13,19.39908
2021-12-14,20.50947
2021-12-15,16.26387
2021-12-16,16.65578
2021-12-17,18.09274
2021-12-18,9.7322
2021-12-19,9.79751
2021-12-20,21.8158
2021-12-21,20.37883
2021-12-22,17.37426
2021-12-23,16.13324
2021-12-24,16.06792
2021-12-25,10.25473
2021-12-26,10.45068
2021-12-27,15.54539
2021-12-28,18.48465
2021-12-29,18.15806
2021-12-30,13.91247
2021-12-31,10.25473
2022-01-01,8.55649
2022-01-02,9.27498
2022-01-03,17.57021
2022-01-04,15.87197
2022-01-05,20.18288
2022-01-06,24.29784
2022-01-07,16.26387
2022-01-08,10.77726
2022-01-09,11.23448
2022-01-10,22.86087
2022-01-11,20.77073
2022-01-12,24.10189
2022-01-13,18.35401
2022-01-14,19.33376
2022-01-15,12.01828
2022-01-16,12.0836
2022-01-17,19.4644
2022-01-18,22.07707
2022-01-19,23.90594
2022-01-20,23.84062
2022-01-21,21.29327
2022-01-22,12.4755
2022-01-23,13.78184
2022-01-24,30.04572
2022-01-25,38.99412
2022-01-26,36.31613
2022-01-27,41.6721
2022-01-28,31.1561
2022-01-29,14.89222
2022-01-30,11.43043
2022-01-31,13.58589
2022-02-01,19.4644
2022-02-02,18.09274
2022-02-03,35.53233
2022-02-04,27.10646
2022-02-05,12.80209
2022-02-06,12.93272
2022-02-07,23.64467
2022-02-08,20.11757
2022-02-09,18.74591
2022-02-10,22.27302
2022-02-11,20.96668
2022-02-12,10.64663
2022-02-13,10.38536
2022-02-14,23.97126
2022-02-15,24.95101
2022-02-16,25.08164
2022-02-17,24.95101
2022-02-18,22.53429
2022-02-19,10.58131
2022-02-20,11.36512
2022-02-21,21.032
2022-02-22,22.86087
2022-02-23,22.86087
2022-02-24,35.27106
2022-02-25,23.25277
2022-02-26,10.516
2022-02-27,9.7322
2022-02-28,22.66492
2022-03-01,14.17374
2022-03-02,20.2482
2022-03-03,19.39908
2022-03-04,17.17831
2022-03-05,10.25473
2022-03-06,9.66688
2022-03-07,27.43305
2022-03-08,28.8047
2022-03-09,13.71652
2022-03-10,20.83605
2022-03-11,17.17831
2022-03-12,9.47093
2022-03-13,10.77726
2022-03-14,17.50489
2022-03-15,16.32919
2022-03-16,18.2887
2022-03-17,18.61528
2022-03-18,18.41933
2022-03-19,10.64663
2022-03-20,8.81776
2022-03-21,16.19856
2022-03-22,16.59046
2022-03-23,16.72109
2022-03-24,17.04768
2022-03-25,15.93729
2022-03-26,8.62181
2022-03-27,6.92357
2022-03-28,14.0431
2022-03-29,14.36969
2022-03-30,14.69627
2022-03-31,15.67602
2022-04-01,13.91247
2022-04-02,7.70738
2022-04-03,7.05421
2022-04-04,11.49575
2022-04-05,14.10842
2022-04-06,14.76159
2022-04-07,17.50489
2022-04-08,15.21881
2022-04-09,6.53167
2022-04-10,7.05421
2022-04-11,14.17374
2022-04-12,15.80666
2022-04-13,16.98236
2022-04-14,16.19856
2022-04-15,14.17374
2022-04-16,7.18484
2022-04-17,7.70738
2022-04-18,15.67602
2022-04-19,16.32919
2022-04-20,14.50032
2022-04-21,15.15349
2022-04-22,13.19399
2022-04-23,9.07903
2022-04-24,6.33572
2022-04-25,18.35401
2022-04-26,14.30437
2022-04-27,23.31809
2022-04-28,19.20313
2022-04-29,15.74134
2022-04-30,10.25473
2022-05-01,8.36054
2022-05-02,15.15349
2022-05-03,14.435
2022-05-04,14.89222
2022-05-05,11.2998
2022-05-06,15.54539
2022-05-07,8.36054
2022-05-08,9.01371
2022-05-09,20.18288
2022-05-10,27.23709
2022-05-11,21.55453
2022-05-12,27.49836
2022-05-13,24.36316
2022-05-14,10.71195
2022-05-15,11.49575
2022-05-16,25.01632
2022-05-17,23.77531
2022-05-18,18.94186
2022-05-19,30.04572
2022-05-20,20.77073
2022-05-21,10.05878
2022-05-22,10.1241
2022-05-23,19.66035
2022-05-24,18.22338
2022-05-25,17.70084
2022-05-26,16.59046
2022-05-27,13.97779
2022-05-28,8.88308
2022-05-29,8.88308
2022-05-30,15.41476
2022-05-31,12.41018
2022-06-01,8.94839
2022-06-02,12.54082
2022-06-03,12.67145
2022-06-04,6.46636
2022-06-05,7.51143
2022-06-06,7.90333
2022-06-07,17.04768
2022-06-08,17.17831
2022-06-09,16.78641
2022-06-10,14.56564
2022-06-11,8.62181
2022-06-12,8.55649
2022-06-13,23.31809
2022-06-14,25.66949
2022-06-15,22.5996
2022-06-16,25.21227
2022-06-17,22.2077
2022-06-18,10.25473
2022-06-19,9.53625
2022-06-20,20.83605
2022-06-21,20.57478
2022-06-22,22.86087
2022-06-23,26.71456
2022-06-24,22.27302
2022-06-25,8.62181
2022-06-26,9.99346
2022-06-27,17.04768
2022-06-28,16.72109
2022-06-29,18.41933
2022-06-30,19.72566
2022-07-01,17.04768
2022-07-02,7.11952
2022-07-03,8.03396
2022-07-04,15.28412
2022-07-05,18.15806
2022-07-06,16.26387
2022-07-07,14.63096
2022-07-08,14.17374
2022-07-09,5.87851
2022-07-10,6.66231
2022-07-11,12.21423
2022-07-12,13.38994
2022-07-13,20.77073
2022-07-14,17.43958
2022-07-15,15.48007
2022-07-16,7.38079
2022-07-17,6.27041
2022-07-18,14.17374
2022-07-19,14.56564
2022-07-20,14.82691
2022-07-21,13.19399
2022-07-22,13.91247
2022-07-23,7.70738
2022-07-24,7.96864
2022-07-25,15.61071
2022-07-26,11.23448
2022-07-27,13.78184
2022-07-28,12.34487
2022-07-29,10.64663
2022-07-30,6.40104
2022-07-31,6.59699
2022-08-01,11.6917
2022-08-02,13.58589
2022-08-03,12.21423
2022-08-04,13.6512
2022-08-05,10.77726
2022-08-06,6.20509
2022-08-07,5.35597
2022-08-08,10.64663
2022-08-09,12.21423
2022-08-10,12.21423
2022-08-11,12.14892
2022-08-12,10.97322
2022-08-13,6.33572
2022-08-14,6.13977
2022-08-15,8.55649
2022-08-16,14.17374
2022-08-17,12.73677
2022-08-18,14.23905
2022-08-19,9.92815
2022-08-20,7.57674
2022-08-21,5.94382
2022-08-22,14.30437
2022-08-23,15.80666
2022-08-24,14.89222
2022-08-25,15.93729
2022-08-26,11.23448
2022-08-27,8.94839
2022-08-28,7.64206
2022-08-29,16.91704
2022-08-30,17.17831
2022-08-31,12.21423
2022-09-01,14.435
2022-09-02,14.82691
2022-09-03,8.16459
2022-09-04,8.09928
2022-09-05,13.6512
2022-09-06,13.6512
2022-09-07,15.21881
2022-09-08,14.56564
2022-09-09,8.75244
2022-09-10,6.72762
2022-09-11,7.05421
2022-09-12,10.71195
2022-09-13,21.61985
2022-09-14,20.83605
2022-09-15,16.26387
2022-09-16,15.34944
2022-09-17,10.18941
2022-09-18,9.14435
2022-09-19,15.54539
2022-09-20,13.38994
2022-09-21,17.04768
2022-09-22,15.02286
2022-09-23,14.89222
2022-09-24,9.53625
2022-09-25,9.92815
2022-09-26,24.75506
2022-09-27,21.032
2022-09-28,21.16263
2022-09-29,21.75048
2022-09-30,18.2887
2022-10-01,8.36054
2022-10-02,7.44611
2022-10-03,12.01828
2022-10-04,19.26845
2022-10-05,24.29784
2022-10-06,19.33376
2022-10-07,13.38994
2022-10-08,9.66688
2022-10-09,14.56564
2022-10-10,16.91704
2022-10-11,18.87655
2022-10-12,17.50489
2022-10-13,22.14239
2022-10-14,17.63553
2022-10-15,10.84258
2022-10-16,12.27955
2022-10-17,18.09274
2022-10-18,18.81123
2022-10-19,13.45525
2022-10-20,15.67602
2022-10-21,15.34944
2022-10-22,8.16459
2022-10-23,7.38079
2022-10-24,17.43958
2022-10-25,11.43043
2022-10-26,18.2887
2022-10-27,15.21881
2022-10-28,12.60613
2022-10-29,6.79294
2022-10-30,5.68256
2022-10-31,12.27955
2022-11-01,12.80209
2022-11-02,10.97322
2022-11-03,12.60613
2022-11-04,15.67602
2022-11-05,7.64206
2022-11-06,6.66231
2022-11-07,15.28412
2022-11-08,15.08817
2022-11-09,12.4755
2022-11-10,18.81123
2022-11-11,20.31352
2022-11-12,8.22991
2022-11-13,10.32005
2022-11-14,16.59046
2022-11-15,13.91247
2022-11-16,12.4755
2022-11-17,12.8674
2022-11-18,10.58131
2022-11-19,6.33572
2022-11-20,5.0947
2022-11-21,11.82233
2022-11-22,9.79751
2022-11-23,14.435
2022-11-24,8.29523
2022-11-25,9.14435
2022-11-26,6.07446
2022-11-27,5.22534
2022-11-28,9.99346
2022-11-29,9.47093
2022-11-30,12.01828
2022-12-01,11.43043
2022-12-02,9.92815
2022-12-03,4.89875
2022-12-04,6.27041
2022-12-05,11.16917
2022-12-06,11.88765
2022-12-07,11.88765
2022-12-08,13.71652
2022-12-09,11.43043
2022-12-10,6.53167
2022-12-11,6.85826
2022-12-12,11.95297
2022-12-13,13.38994
2022-12-14,12.73677
2022-12-15,11.95297
2022-12-16,14.56564
2022-12-17,5.48661
2022-12-18,5.22534
2022-12-19,8.81776
2022-12-20,11.56107
2022-12-21,9.14435
2022-12-22,11.82233
2022-12-23,11.2998
2022-12-24,5.74787
2022-12-25,5.61724
2022-12-26,9.3403
2022-12-27,10.64663
2022-12-28,12.80209
2022-12-29,12.99804
2022-12-30,11.10385
2022-12-31,7.70738
2023-01-01,5.94382
2023-01-02,11.62638
2023-01-03,16.13324
2023-01-04,14.95754
2023-01-05,13.97779
2023-01-06,14.0431
2023-01-07,6.85826
2023-01-08,6.72762
2023-01-09,14.82691
2023-01-10,10.58131
2023-01-11,13.45525
2023-01-12,14.63096
2023-01-13,12.54082
2023-01-14,8.94839
2023-01-15,8.36054
2023-01-16,11.75702
2023-01-17,13.78184
2023-01-18,13.84715
2023-01-19,12.0836
2023-01-20,10.9079
2023-01-21,8.68713
2023-01-22,8.75244
2023-01-23,9.01371
2023-01-24,9.66688
2023-01-25,15.67602
2023-01-26,16.19856
2023-01-27,14.95754
2023-01-28,8.68713
2023-01-29,8.36054
2023-01-30,14.89222
2023-01-31,16.39451
2023-02-01,17.89679
2023-02-02,19.79098
2023-02-03,26.71456
2023-02-04,11.16917
2023-02-05,8.75244
2023-02-06,15.34944
2023-02-07,14.23905
2023-02-08,13.91247
2023-02-09,16.78641
2023-02-10,17.96211
2023-02-11,7.70738
2023-02-12,10.64663
2023-02-13,13.06335
2023-02-14,14.10842
2023-02-15,16.91704
2023-02-16,20.44415
2023-02-17,16.32919
2023-02-18,9.20966
2023-02-19,7.31548
2023-02-20,14.89222
2023-02-21,20.50947
2023-02-22,20.96668
2023-02-23,15.28412
2023-02-24,13.2593
2023-02-25,8.49118
2023-02-26,8.09928
2023-02-27,11.6917
2023-02-28,11.88765
2023-03-01,8.55649
2023-03-02,11.10385
2023-03-03,11.56107
2023-03-04,8.16459
2023-03-05,9.40561
2023-03-06,10.64663
2023-03-07,12.99804
2023-03-08,13.19399
2023-03-09,14.50032
2023-03-10,11.95297
2023-03-11,7.11952
2023-03-12,13.38994
2023-03-13,22.53429
2023-03-14,28.15153
2023-03-15,20.70542
2023-03-16,16.06792
2023-03-17,14.36969
2023-03-18,9.60156
2023-03-19,11.03853
2023-03-20,15.61071
2023-03-21,14.82691
2023-03-22,15.74134
2023-03-23,19.72566
2023-03-24,16.19856
2023-03-25,9.53625
2023-03-26,7.51143
2023-03-27,14.30437
2023-03-28,12.27955
2023-03-29,14.69627
2023-03-30,14.50032
2023-03-31,12.60613
2023-04-01,8.55649
2023-04-02,8.03396
2023-04-03,14.30437
2023-04-04,12.54082
2023-04-05,15.93729
2023-04-06,20.6401
2023-04-07,15.28412
2023-04-08,6.72762
2023-04-09,7.90333
2023-04-10,16.52514
2023-04-11,17.04768
2023-04-12,17.57021
2023-04-13,16.52514
2023-04-14,14.23905
2023-04-15,8.16459
2023-04-16,7.05421
2023-04-17,12.27955
2023-04-18,14.82691
2023-04-19,12.54082
2023-04-20,14.0431
2023-04-21,12.60613
2023-04-22,6.66231
2023-04-23,7.64206
2023-04-24,12.34487
2023-04-25,16.19856
2023-04-26,15.74134
2023-04-27,14.89222
2023-04-28,14.23905
2023-04-29,10.05878
2023-04-30,7.51143
2023-05-01,10.45068
2023-05-02,14.63096
2023-05-03,16.45983
2023-05-04,13.58589
2023-05-05,11.43043
2023-05-06,8.29523
2023-05-07,8.16459
2023-05-08,13.58589
2023-05-09,13.06335
2023-05-10,13.45525
2023-05-11,13.38994
2023-05-12,12.01828
2023-05-13,8.42586
2023-05-14,5.22534
2023-05-15,11.88765
2023-05-16,11.03853
2023-05-17,11.23448
2023-05-18,11.10385
2023-05-19,10.84258
2023-05-20,5.81319
2023-05-21,5.22534
2023-05-22,9.01371
2023-05-23,12.01828
2023-05-24,10.71195
2023-05-25,9.14435
2023-05-26,9.79751
2023-05-27,6.46636
2023-05-28,5.22534
2023-05-29,7.77269
