date,아모레퍼시픽주가
2020-09-26,3.21841
2020-09-27,2.47946
2020-09-28,26.97803
2020-09-29,23.76477
2020-09-30,2.66484
2020-10-01,2.10098
2020-10-02,1.92332
2020-10-03,2.47431
2020-10-04,1.88727
2020-10-05,28.84214
2020-10-06,27.80195
2020-10-07,25.96101
2020-10-08,26.49398
2020-10-09,4.14789
2020-10-10,2.80388
2020-10-11,2.90687
2020-10-12,33.07242
2020-10-13,30.28141
2020-10-14,27.44663
2020-10-15,25.71899
2020-10-16,28.4791
2020-10-17,3.84149
2020-10-18,3.39864
2020-10-19,30.50799
2020-10-20,27.063
2020-10-21,27.75818
2020-10-22,24.18445
2020-10-23,23.26269
2020-10-24,2.90687
2020-10-25,2.25546
2020-10-26,23.36826
2020-10-27,24.25139
2020-10-28,27.68093
2020-10-29,32.46221
2020-10-30,31.00749
2020-10-31,3.98568
2020-11-01,3.0768
2020-11-02,27.35394
2020-11-03,27.44148
2020-11-04,29.01207
2020-11-05,29.406
2020-11-06,26.67421
2020-11-07,3.30338
2020-11-08,2.89399
2020-11-09,30.37668
2020-11-10,39.87229
2020-11-11,41.06696
2020-11-12,47.16908
2020-11-13,45.41311
2020-11-14,6.85136
2020-11-15,5.77769
2020-11-16,40.51082
2020-11-17,58.08079
2020-11-18,50.55742
2020-11-19,42.40582
2020-11-20,57.01485
2020-11-21,8.26746
2020-11-22,6.40593
2020-11-23,52.36489
2020-11-24,48.18095
2020-11-25,50.30768
2020-11-26,53.85566
2020-11-27,52.48075
2020-11-28,10.34012
2020-11-29,7.01099
2020-11-30,42.6427
2020-12-01,45.21486
2020-12-02,51.68516
2020-12-03,53.23515
2020-12-04,51.67486
2020-12-05,7.01871
2020-12-06,6.06606
2020-12-07,42.78174
2020-12-08,42.02476
2020-12-09,85.20816
2020-12-10,73.2923
2020-12-11,66.87607
2020-12-12,8.80043
2020-12-13,6.99812
2020-12-14,54.80316
2020-12-15,47.80246
2020-12-16,50.62952
2020-12-17,46.05679
2020-12-18,42.48564
2020-12-19,6.13816
2020-12-20,4.85594
2020-12-21,41.36048
2020-12-22,38.89389
2020-12-23,40.84811
2020-12-24,40.73997
2020-12-25,5.89098
2020-12-26,4.36417
2020-12-27,4.46715
2020-12-28,40.15293
2020-12-29,40.63183
2020-12-30,41.31156
2020-12-31,10.90398
2021-01-01,5.34256
2021-01-02,6.09953
2021-01-03,5.34256
2021-01-04,44.27765
2021-01-05,46.12631
2021-01-06,45.94865
2021-01-07,44.86984
2021-01-08,55.8073
2021-01-09,10.64651
2021-01-10,8.59445
2021-01-11,62.48101
2021-01-12,65.72259
2021-01-13,76.84801
2021-01-14,70.60943
2021-01-15,86.19686
2021-01-16,13.03844
2021-01-17,12.4205
2021-01-18,68.25355
2021-01-19,74.71098
2021-01-20,76.71155
2021-01-21,75.16156
2021-01-22,96.03233
2021-01-23,17.66265
2021-01-24,15.28103
2021-01-25,95.59463
2021-01-26,80.07157
2021-01-27,71.11666
2021-01-28,64.6927
2021-01-29,62.63549
2021-01-30,10.40449
2021-01-31,8.37302
2021-02-01,57.66883
2021-02-02,55.26403
2021-02-03,61.85277
2021-02-04,62.2879
2021-02-05,50.94878
2021-02-06,8.86737
2021-02-07,10.74692
2021-02-08,54.75424
2021-02-09,49.0718
2021-02-10,42.78174
2021-02-11,6.82046
2021-02-12,6.7046
2021-02-13,8.02286
2021-02-14,7.70617
2021-02-15,50.64239
2021-02-16,46.0156
2021-02-17,44.83637
2021-02-18,55.77383
2021-02-19,48.21442
2021-02-20,7.44097
2021-02-21,7.34055
2021-02-22,45.11444
2021-02-23,48.4307
2021-02-24,47.08154
2021-02-25,45.75298
2021-02-26,38.40727
2021-02-27,6.59131
2021-02-28,6.08666
2021-03-01,7.12428
2021-03-02,38.34547
2021-03-03,36.80836
2021-03-04,42.8667
2021-03-05,39.99588
2021-03-06,7.59288
2021-03-07,6.62735
2021-03-08,37.92837
2021-03-09,38.37637
2021-03-10,35.95355
2021-03-11,35.23777
2021-03-12,33.33247
2021-03-13,5.81889
2021-03-14,5.28077
2021-03-15,31.36023
2021-03-16,33.20373
2021-03-17,38.78833
2021-03-18,38.3223
2021-03-19,33.86286
2021-03-20,5.58974
2021-03-21,4.66541
2021-03-22,39.83367
2021-03-23,40.7477
2021-03-24,38.63899
2021-03-25,42.54743
2021-03-26,39.00203
2021-03-27,7.3663
2021-03-28,7.22212
2021-03-29,39.74098
2021-03-30,48.665
2021-03-31,47.64283
2021-04-01,39.03808
2021-04-02,38.59265
2021-04-03,7.04704
2021-04-04,5.30652
2021-04-05,35.1631
2021-04-06,32.20216
2021-04-07,32.40299
2021-04-08,31.38855
2021-04-09,31.38597
2021-04-10,5.79057
2021-04-11,4.88169
2021-04-12,35.62656
2021-04-13,43.64684
2021-04-14,38.36092
2021-04-15,34.24393
2021-04-16,30.91737
2021-04-17,5.50735
2021-04-18,4.12986
2021-04-19,31.02294
2021-04-20,29.98789
2021-04-21,31.93954
2021-04-22,27.58309
2021-04-23,28.62071
2021-04-24,4.10412
2021-04-25,3.8106
2021-04-26,30.74229
2021-04-27,28.31432
2021-04-28,44.15922
2021-04-29,39.79247
2021-04-30,37.48036
2021-05-01,6.46515
2021-05-02,6.05319
2021-05-03,35.40513
2021-05-04,33.44318
2021-05-05,6.09181
2021-05-06,31.55848
2021-05-07,31.20317
2021-05-08,4.9615
2021-05-09,3.72048
2021-05-10,38.20901
2021-05-11,41.53556
2021-05-12,36.13635
2021-05-13,34.49625
2021-05-14,33.97873
2021-05-15,5.15976
2021-05-16,4.67828
2021-05-17,35.17083
2021-05-18,30.97659
2021-05-19,6.06606
2021-05-20,29.41888
2021-05-21,36.8856
2021-05-22,8.63564
2021-05-23,4.66798
2021-05-24,29.58624
2021-05-25,30.34578
2021-05-26,33.13679
2021-05-27,40.14264
2021-05-28,36.37838
2021-05-29,5.58459
2021-05-30,4.86881
2021-05-31,33.15739
2021-06-01,33.17026
2021-06-02,33.83969
2021-06-03,37.05553
2021-06-04,29.6609
2021-06-05,4.81217
2021-06-06,4.03975
2021-06-07,34.53487
2021-06-08,30.29171
2021-06-09,32.3412
2021-06-10,30.80151
2021-06-11,30.06256
2021-06-12,4.69631
2021-06-13,3.90844
2021-06-14,28.21648
2021-06-15,28.58209
2021-06-16,29.182
2021-06-17,26.69996
2021-06-18,26.04598
2021-06-19,3.95736
2021-06-20,3.43726
2021-06-21,27.22521
2021-06-22,28.05427
2021-06-23,63.63191
2021-06-24,50.45958
2021-06-25,40.78889
2021-06-26,6.68915
2021-06-27,5.12114
2021-06-28,33.43803
2021-06-29,31.16197
2021-06-30,33.3196
2021-07-01,34.61469
2021-07-02,30.8942
2021-07-03,6.01714
2021-07-04,4.66541
2021-07-05,32.24336
2021-07-06,35.99474
2021-07-07,31.8726
2021-07-08,34.4911
2021-07-09,33.91693
2021-07-10,4.7478
2021-07-11,4.30495
2021-07-12,34.16153
2021-07-13,31.8829
2021-07-14,28.40186
2021-07-15,28.98117
2021-07-16,26.09747
2021-07-17,3.63552
2021-07-18,3.08195
2021-07-19,25.39972
2021-07-20,24.8925
2021-07-21,24.64275
2021-07-22,28.40701
2021-07-23,30.81181
2021-07-24,4.84564
2021-07-25,3.37547
2021-07-26,25.07016
2021-07-27,24.57066
2021-07-28,32.86902
2021-07-29,38.13692
2021-07-30,32.20731
2021-07-31,4.5341
2021-08-01,3.16434
2021-08-02,27.99505
2021-08-03,30.43075
2021-08-04,34.45505
2021-08-05,33.5333
2021-08-06,29.2438
2021-08-07,4.75037
2021-08-08,3.68186
2021-08-09,28.09547
2021-08-10,25.92239
2021-08-11,27.20461
2021-08-12,25.86317
2021-08-13,25.97389
2021-08-14,3.62264
2021-08-15,2.66484
2021-08-16,4.56242
2021-08-17,24.81268
2021-08-18,25.77563
2021-08-19,26.3498
2021-08-20,25.66234
2021-08-21,3.70246
2021-08-22,3.29308
2021-08-23,25.82713
2021-08-24,28.35809
2021-08-25,26.19531
2021-08-26,25.31476
2021-08-27,24.28744
2021-08-28,3.47588
2021-08-29,2.5567
2021-08-30,24.61185
2021-08-31,25.43577
2021-09-01,25.09333
2021-09-02,25.16027
2021-09-03,23.37083
2021-09-04,3.37547
2021-09-05,2.57473
2021-09-06,22.29717
2021-09-07,20.95316
2021-09-08,50.44156
2021-09-09,62.34712
2021-09-10,40.4619
2021-09-11,6.31839
2021-09-12,4.91258
2021-09-13,34.23363
2021-09-14,35.53129
2021-09-15,32.24078
2021-09-16,27.5213
2021-09-17,33.62341
2021-09-18,5.11084
2021-09-19,3.61492
2021-09-20,2.94806
2021-09-21,3.03818
2021-09-22,3.83635
2021-09-23,32.66819
2021-09-24,33.26553
2021-09-25,5.77254
2021-09-26,4.13501
2021-09-27,29.81024
2021-09-28,32.33605
2021-09-29,33.65946
2021-09-30,29.29272
2021-10-01,29.69952
2021-10-02,4.18651
2021-10-03,3.42439
2021-10-04,6.53981
2021-10-05,37.89489
2021-10-06,33.65689
2021-10-07,33.14966
2021-10-08,29.10219
2021-10-09,4.80959
2021-10-10,2.93004
2021-10-11,4.46715
2021-10-12,28.9992
2021-10-13,28.49712
2021-10-14,29.45492
2021-10-15,30.78606
2021-10-16,4.91773
2021-10-17,3.94706
2021-10-18,29.31074
2021-10-19,30.05999
2021-10-20,31.30873
2021-10-21,29.65575
2021-10-22,26.21334
2021-10-23,3.22613
2021-10-24,3.49133
2021-10-25,33.13422
2021-10-26,31.83655
2021-10-27,30.79893
2021-10-28,30.23507
2021-10-29,28.4791
2021-10-30,5.20095
2021-10-31,3.39092
2021-11-01,36.48652
2021-11-02,32.51113
2021-11-03,27.34879
2021-11-04,27.40029
2021-11-05,23.89608
2021-11-06,3.30338
2021-11-07,3.01243
2021-11-08,26.53518
2021-11-09,24.50629
2021-11-10,24.88993
2021-11-11,24.86933
2021-11-12,25.46152
2021-11-13,3.46558
2021-11-14,2.96094
2021-11-15,25.32248
2021-11-16,22.70655
2021-11-17,21.0304
2021-11-18,24.2102
2021-11-19,23.43778
2021-11-20,3.56857
2021-11-21,3.20811
2021-11-22,26.23651
2021-11-23,22.86876
2021-11-24,22.91768
2021-11-25,21.81312
2021-11-26,24.73029
2021-11-27,3.68444
2021-11-28,3.02016
2021-11-29,25.02639
2021-11-30,32.46736
2021-12-01,30.66247
2021-12-02,32.24078
2021-12-03,29.03782
2021-12-04,3.82605
2021-12-05,3.34715
2021-12-06,31.74386
2021-12-07,30.41272
2021-12-08,30.55176
2021-12-09,28.92968
2021-12-10,26.52745
2021-12-11,3.72563
2021-12-12,3.11799
2021-12-13,26.39099
2021-12-14,26.86217
2021-12-15,36.6307
2021-12-16,33.80107
2021-12-17,28.36839
2021-12-18,3.49648
2021-12-19,2.97124
2021-12-20,25.22207
2021-12-21,25.11393
2021-12-22,24.29516
2021-12-23,23.99134
2021-12-24,22.73487
2021-12-25,3.20554
2021-12-26,2.85795
2021-12-27,23.12366
2021-12-28,23.21892
2021-12-29,23.01037
2021-12-30,25.55421
2021-12-31,7.69072
2022-01-01,2.91202
2022-01-02,3.05363
2022-01-03,25.03154
2022-01-04,24.87448
2022-01-05,27.84572
2022-01-06,28.59496
2022-01-07,28.51
2022-01-08,4.28435
2022-01-09,3.64839
2022-01-10,49.81848
2022-01-11,38.36865
2022-01-12,33.44833
2022-01-13,28.0208
2022-01-14,25.67264
2022-01-15,3.84664
2022-01-16,3.16434
2022-01-17,25.11393
2022-01-18,23.35796
2022-01-19,23.99392
2022-01-20,30.54404
2022-01-21,28.73915
2022-01-22,4.15304
2022-01-23,3.5145
2022-01-24,27.01665
2022-01-25,27.38741
2022-01-26,27.58824
2022-01-27,29.04039
2022-01-28,28.40186
2022-01-29,3.63552
2022-01-30,2.85795
2022-01-31,2.67514
2022-02-01,2.65454
2022-02-02,3.00728
2022-02-03,28.13924
2022-02-04,28.51515
2022-02-05,5.42495
2022-02-06,3.98568
2022-02-07,29.4575
2022-02-08,27.29215
2022-02-09,31.73356
2022-02-10,56.32225
2022-02-11,44.78745
2022-02-12,5.61548
2022-02-13,4.38991
2022-02-14,33.47923
2022-02-15,43.99958
2022-02-16,39.75643
2022-02-17,49.85452
2022-02-18,48.49506
2022-02-19,7.907
2022-02-20,6.13301
2022-02-21,45.13761
2022-02-22,40.43615
2022-02-23,38.34805
2022-02-24,38.16782
2022-02-25,36.67447
2022-02-26,4.83019
2022-02-27,3.94706
2022-02-28,33.01578
2022-03-01,6.07379
2022-03-02,30.71139
2022-03-03,29.57851
2022-03-04,27.32562
2022-03-05,3.93418
2022-03-06,4.25088
2022-03-07,29.56306
2022-03-08,26.67936
2022-03-09,4.23543
2022-03-10,30.51314
2022-03-11,30.4256
2022-03-12,4.40536
2022-03-13,3.77713
2022-03-14,47.61193
2022-03-15,37.47521
2022-03-16,36.12863
2022-03-17,40.43873
2022-03-18,40.95883
2022-03-19,6.91572
2022-03-20,5.83691
2022-03-21,40.0345
2022-03-22,37.66574
2022-03-23,36.61268
2022-03-24,33.19858
2022-03-25,32.22276
2022-03-26,4.83534
2022-03-27,4.26375
2022-03-28,34.29799
2022-03-29,41.23432
2022-03-30,39.37537
2022-03-31,35.18628
2022-04-01,44.78488
2022-04-02,7.95334
2022-04-03,7.4178
2022-04-04,47.27979
2022-04-05,39.79247
2022-04-06,40.11174
2022-04-07,37.99531
2022-04-08,36.07971
2022-04-09,5.04389
2022-04-10,4.32554
2022-04-11,37.10703
2022-04-12,36.07971
2022-04-13,41.92177
2022-04-14,40.2276
2022-04-15,35.82224
2022-04-16,5.27819
2022-04-17,5.27047
2022-04-18,57.0509
2022-04-19,52.01472
2022-04-20,43.8451
2022-04-21,42.31313
2022-04-22,37.68377
2022-04-23,5.28077
2022-04-24,5.39663
2022-04-25,44.08455
2022-04-26,40.45418
2022-04-27,42.91047
2022-04-28,82.94497
2022-04-29,76.25582
2022-04-30,9.60632
2022-05-01,8.21854
2022-05-02,55.8382
2022-05-03,50.22786
2022-05-04,45.17109
2022-05-05,7.75251
2022-05-06,40.55717
2022-05-07,5.06964
2022-05-08,5.24472
2022-05-09,37.88717
2022-05-10,41.17253
2022-05-11,44.5892
2022-05-12,43.51553
2022-05-13,40.57004
2022-05-14,4.89199
2022-05-15,3.63294
2022-05-16,37.13535
2022-05-17,66.26586
2022-05-18,51.44056
2022-05-19,43.8554
2022-05-20,41.50982
2022-05-21,5.30652
2022-05-22,4.46973
2022-05-23,39.83882
2022-05-24,35.47722
2022-05-25,34.33147
2022-05-26,33.78562
2022-05-27,31.45807
2022-05-28,3.92904
2022-05-29,3.19524
2022-05-30,38.39954
2022-05-31,37.05553
2022-06-01,5.93218
2022-06-02,29.35708
2022-06-03,33.72898
2022-06-04,4.4723
2022-06-05,3.24673
2022-06-06,4.01143
2022-06-07,30.36895
2022-06-08,35.99217
2022-06-09,32.05798
2022-06-10,28.45078
2022-06-11,3.8106
2022-06-12,3.09225
2022-06-13,32.13779
2022-06-14,33.33762
2022-06-15,31.87002
2022-06-16,38.72138
2022-06-17,35.54159
2022-06-18,4.43368
2022-06-19,3.69473
2022-06-20,33.5436
2022-06-21,29.13566
2022-06-22,46.31942
2022-06-23,35.62913
2022-06-24,31.30101
2022-06-25,3.87239
2022-06-26,2.89142
2022-06-27,30.29686
2022-06-28,27.29215
2022-06-29,32.17899
2022-06-30,34.5323
2022-07-01,30.59038
2022-07-02,3.93676
2022-07-03,2.62365
2022-07-04,27.69381
2022-07-05,26.97031
2022-07-06,28.22678
2022-07-07,28.60269
2022-07-08,25.51816
2022-07-09,3.03303
2022-07-10,2.74466
2022-07-11,24.08661
2022-07-12,22.98205
2022-07-13,26.62529
2022-07-14,24.68652
2022-07-15,22.29202
2022-07-16,2.69831
2022-07-17,1.86925
2022-07-18,24.60156
2022-07-19,21.07932
2022-07-20,24.1278
2022-07-21,22.08347
2022-07-22,24.59898
2022-07-23,2.62365
2022-07-24,1.87697
2022-07-25,21.46296
2022-07-26,19.6246
2022-07-27,23.32706
2022-07-28,48.19897
2022-07-29,36.80063
2022-07-30,4.00113
2022-07-31,3.08195
2022-08-01,26.79265
2022-08-02,24.08146
2022-08-03,25.26069
2022-08-04,25.94042
2022-08-05,25.82455
2022-08-06,3.46043
2022-08-07,2.28378
2022-08-08,26.94199
2022-08-09,28.7443
2022-08-10,24.96202
2022-08-11,26.65619
2022-08-12,23.73645
2022-08-13,3.07937
2022-08-14,2.29408
2022-08-15,3.08967
2022-08-16,24.31576
2022-08-17,23.81626
2022-08-18,21.15914
2022-08-19,19.35683
2022-08-20,2.60562
2022-08-21,2.10098
2022-08-22,20.66994
2022-08-23,21.23381
2022-08-24,32.16354
2022-08-25,28.0311
2022-08-26,24.55264
2022-08-27,2.65969
2022-08-28,1.99284
2022-08-29,22.09119
2022-08-30,21.78995
2022-08-31,21.57625
2022-09-01,19.96704
2022-09-02,20.69569
2022-09-03,2.44084
2022-09-04,2.14475
2022-09-05,21.06645
2022-09-06,23.49185
2022-09-07,21.13339
2022-09-08,20.59012
2022-09-09,2.33785
2022-09-10,1.58088
2022-09-11,1.76626
2022-09-12,2.13702
2022-09-13,23.32191
2022-09-14,20.90682
2022-09-15,22.01395
2022-09-16,21.69726
2022-09-17,3.36002
2022-09-18,2.33013
2022-09-19,21.59427
2022-09-20,20.27086
2022-09-21,21.99078
2022-09-22,21.39087
2022-09-23,29.09704
2022-09-24,3.49648
2022-09-25,2.62365
2022-09-26,25.16542
2022-09-27,24.72514
2022-09-28,25.03668
2022-09-29,24.3724
2022-09-30,22.01138
2022-10-01,2.93776
2022-10-02,2.05206
2022-10-03,2.5876
2022-10-04,22.85074
2022-10-05,21.78737
2022-10-06,20.46139
2022-10-07,18.90367
2022-10-08,2.34815
2022-10-09,1.671
2022-10-10,2.28378
2022-10-11,23.45837
2022-10-12,22.96403
2022-10-13,22.37956
2022-10-14,22.82757
2022-10-15,3.41924
2022-10-16,2.31983
2022-10-17,22.60614
2022-10-18,21.5608
2022-10-19,20.49228
2022-10-20,18.51746
2022-10-21,17.22495
2022-10-22,2.19109
2022-10-23,1.64525
2022-10-24,18.88823
2022-10-25,18.28316
2022-10-26,27.91781
2022-10-27,23.25755
2022-10-28,24.51401
2022-10-29,3.45528
2022-10-30,1.94649
2022-10-31,21.37799
2022-11-01,27.41316
2022-11-02,25.3817
2022-11-03,23.87291
2022-11-04,38.79863
2022-11-05,5.90128
2022-11-06,3.38319
2022-11-07,28.19331
2022-11-08,34.93138
2022-11-09,30.62128
2022-11-10,25.26841
2022-11-11,36.13378
2022-11-12,5.12371
2022-11-13,3.73336
2022-11-14,36.93709
2022-11-15,33.89634
2022-11-16,30.59038
2022-11-17,25.12165
2022-11-18,23.28072
2022-11-19,2.48204
2022-11-20,1.97224
2022-11-21,21.3265
2022-11-22,20.99693
2022-11-23,23.14683
2022-11-24,23.17773
2022-11-25,22.30489
2022-11-26,2.49234
2022-11-27,1.96709
2022-11-28,24.73544
2022-11-29,31.33963
2022-11-30,29.2232
2022-12-01,27.54705
2022-12-02,29.34936
2022-12-03,3.68701
2022-12-04,3.18494
2022-12-05,38.41242
2022-12-06,29.55276
2022-12-07,31.88547
2022-12-08,29.76904
2022-12-09,34.05854
2022-12-10,4.49033
2022-12-11,3.95993
2022-12-12,30.63158
2022-12-13,28.53317
2022-12-14,26.89564
2022-12-15,24.09433
2022-12-16,24.6788
2022-12-17,3.01758
2022-12-18,2.5979
2022-12-19,22.4671
2022-12-20,22.49542
2022-12-21,21.32392
2022-12-22,22.89966
2022-12-23,20.94801
2022-12-24,2.61335
2022-12-25,2.38935
2022-12-26,21.03555
2022-12-27,33.63371
2022-12-28,32.67849
2022-12-29,26.35495
2022-12-30,9.50333
2022-12-31,2.25803
2023-01-01,2.03661
2023-01-02,24.09948
2023-01-03,23.24982
2023-01-04,23.19575
2023-01-05,25.69839
2023-01-06,25.28901
2023-01-07,3.54798
2023-01-08,2.75753
2023-01-09,32.93854
2023-01-10,31.42459
2023-01-11,29.81024
2023-01-12,27.65261
2023-01-13,27.12994
2023-01-14,3.24158
2023-01-15,2.37905
2023-01-16,27.19174
2023-01-17,25.38942
2023-01-18,23.67208
2023-01-19,26.82097
2023-01-20,27.76075
2023-01-21,3.36517
2023-01-22,2.30695
2023-01-23,2.52323
2023-01-24,3.07422
2023-01-25,28.54089
2023-01-26,27.85859
2023-01-27,32.78663
2023-01-28,4.83277
2023-01-29,4.50578
2023-01-30,32.36952
2023-01-31,30.30201
2023-02-01,34.5323
2023-02-02,49.76956
2023-02-03,33.86544
2023-02-04,3.91359
2023-02-05,2.91202
2023-02-06,28.2139
2023-02-07,28.12379
2023-02-08,28.46365
2023-02-09,32.97973
2023-02-10,32.26396
2023-02-11,3.84407
2023-02-12,3.06135
2023-02-13,28.0414
2023-02-14,29.64545
2023-02-15,27.07587
2023-02-16,28.96058
2023-02-17,24.40845
2023-02-18,3.05105
2023-02-19,2.26576
2023-02-20,28.12636
2023-02-21,25.18087
2023-02-22,24.09691
2023-02-23,24.09948
2023-02-24,20.88364
2023-02-25,2.27863
2023-02-26,1.96709
2023-02-27,23.62316
2023-02-28,23.15713
2023-03-01,4.38476
2023-03-02,28.32977
2023-03-03,24.33636
2023-03-04,3.39607
2023-03-05,2.94806
2023-03-06,24.34151
2023-03-07,22.67566
2023-03-08,23.82399
2023-03-09,23.72872
2023-03-10,25.21434
2023-03-11,2.98153
2023-03-12,2.34043
2023-03-13,25.24781
2023-03-14,23.50214
2023-03-15,24.15613
2023-03-16,22.17873
2023-03-17,21.47583
2023-03-18,2.57215
2023-03-19,2.03146
2023-03-20,24.19475
2023-03-21,23.08761
2023-03-22,24.20505
2023-03-23,22.93313
2023-03-24,19.99279
2023-03-25,2.28121
2023-03-26,1.76369
2023-03-27,21.46038
2023-03-28,22.56237
2023-03-29,25.07531
2023-03-30,23.03869
2023-03-31,24.07374
2023-04-01,2.6082
2023-04-02,2.0675
2023-04-03,21.37799
2023-04-04,21.5505
2023-04-05,22.43621
2023-04-06,20.36355
2023-04-07,21.26728
2023-04-08,2.5876
2023-04-09,2.05721
2023-04-10,20.33523
2023-04-11,24.59898
2023-04-12,21.83629
2023-04-13,21.29045
2023-04-14,20.99436
2023-04-15,2.3636
2023-04-16,1.93362
2023-04-17,19.04786
2023-04-18,25.50014
2023-04-19,25.80653
2023-04-20,20.89137
2023-04-21,28.89621
2023-04-22,3.88526
2023-04-23,2.82448
2023-04-24,24.18187
2023-04-25,22.71943
2023-04-26,22.59584
2023-04-27,20.96861
2023-04-28,21.39087
2023-04-29,2.1499
2023-04-30,1.6195
2023-05-01,5.03874
2023-05-02,19.28988
2023-05-03,23.13653
2023-05-04,20.88107
2023-05-05,3.17206
2023-05-06,1.94392
2023-05-07,1.87697
2023-05-08,18.96547
2023-05-09,17.97935
2023-05-10,19.55766
2023-05-11,18.55609
2023-05-12,16.21051
2023-05-13,1.98769
2023-05-14,1.78686
2023-05-15,17.14513
2023-05-16,16.16931
2023-05-17,16.55552
2023-05-18,15.7522
2023-05-19,16.93143
2023-05-20,1.88212
2023-05-21,1.53196
2023-05-22,18.57926
2023-05-23,16.89538
2023-05-24,16.20021
2023-05-25,15.47156
2023-05-26,15.54107
2023-05-27,1.62723
2023-05-28,1.29766
