date,소개팅앱
2020-07-18,10.02892
2020-07-19,9.25747
2020-07-20,9.54676
2020-07-21,9.3539
2020-07-22,7.71456
2020-07-23,9.83606
2020-07-24,9.73963
2020-07-25,8.58244
2020-07-26,9.45033
2020-07-27,10.41465
2020-07-28,8.67888
2020-07-29,8.10028
2020-07-30,8.77531
2020-07-31,8.77531
2020-08-01,8.58244
2020-08-02,9.25747
2020-08-03,8.87174
2020-08-04,8.96817
2020-08-05,9.0646
2020-08-06,7.03953
2020-08-07,8.87174
2020-08-08,10.12536
2020-08-09,12.72902
2020-08-10,11.18611
2020-08-11,8.38958
2020-08-12,8.48601
2020-08-13,9.73963
2020-08-14,8.96817
2020-08-15,7.81099
2020-08-16,9.6432
2020-08-17,9.83606
2020-08-18,10.60752
2020-08-19,9.3539
2020-08-20,9.54676
2020-08-21,9.93249
2020-08-22,8.87174
2020-08-23,12.24686
2020-08-24,10.89681
2020-08-25,9.0646
2020-08-26,10.89681
2020-08-27,10.51108
2020-08-28,8.77531
2020-08-29,10.60752
2020-08-30,10.31822
2020-08-31,8.87174
2020-09-01,9.16104
2020-09-02,10.99324
2020-09-03,9.54676
2020-09-04,9.45033
2020-09-05,9.73963
2020-09-06,10.70395
2020-09-07,8.87174
2020-09-08,8.29315
2020-09-09,9.73963
2020-09-10,10.22179
2020-09-11,10.89681
2020-09-12,9.54676
2020-09-13,9.54676
2020-09-14,8.87174
2020-09-15,7.52169
2020-09-16,10.70395
2020-09-17,8.29315
2020-09-18,8.96817
2020-09-19,9.6432
2020-09-20,13.40405
2020-09-21,13.21118
2020-09-22,13.88621
2020-09-23,9.3539
2020-09-24,8.10028
2020-09-25,6.46094
2020-09-26,9.3539
2020-09-27,23.62584
2020-09-28,15.42912
2020-09-29,10.31822
2020-09-30,10.89681
2020-10-01,11.4754
2020-10-02,12.24686
2020-10-03,13.30761
2020-10-04,11.4754
2020-10-05,10.60752
2020-10-06,11.18611
2020-10-07,8.58244
2020-10-08,8.00385
2020-10-09,8.67888
2020-10-10,11.66827
2020-10-11,11.28254
2020-10-12,13.11475
2020-10-13,14.1755
2020-10-14,12.82545
2020-10-15,11.37897
2020-10-16,9.25747
2020-10-17,11.66827
2020-10-18,14.65766
2020-10-19,11.7647
2020-10-20,10.60752
2020-10-21,9.54676
2020-10-22,9.93249
2020-10-23,8.00385
2020-10-24,8.58244
2020-10-25,11.86113
2020-10-26,9.73963
2020-10-27,9.83606
2020-10-28,8.48601
2020-10-29,10.12536
2020-10-30,10.99324
2020-10-31,11.86113
2020-11-01,12.24686
2020-11-02,11.08968
2020-11-03,12.24686
2020-11-04,11.28254
2020-11-05,11.57184
2020-11-06,11.57184
2020-11-07,10.99324
2020-11-08,13.59691
2020-11-09,11.08968
2020-11-10,9.25747
2020-11-11,10.80038
2020-11-12,10.12536
2020-11-13,7.61812
2020-11-14,11.18611
2020-11-15,14.56123
2020-11-16,13.50048
2020-11-17,11.4754
2020-11-18,12.53616
2020-11-19,11.66827
2020-11-20,11.4754
2020-11-21,13.78977
2020-11-22,12.43972
2020-11-23,12.53616
2020-11-24,12.82545
2020-11-25,10.99324
2020-11-26,9.45033
2020-11-27,9.83606
2020-11-28,11.4754
2020-11-29,11.66827
2020-11-30,9.93249
2020-12-01,8.38958
2020-12-02,8.48601
2020-12-03,7.90742
2020-12-04,8.00385
2020-12-05,8.87174
2020-12-06,9.83606
2020-12-07,7.52169
2020-12-08,9.6432
2020-12-09,10.51108
2020-12-10,9.16104
2020-12-11,7.32883
2020-12-12,9.54676
2020-12-13,12.054
2020-12-14,9.83606
2020-12-15,8.48601
2020-12-16,6.46094
2020-12-17,7.81099
2020-12-18,8.58244
2020-12-19,10.70395
2020-12-20,10.51108
2020-12-21,9.3539
2020-12-22,7.81099
2020-12-23,8.67888
2020-12-24,8.19672
2020-12-25,7.52169
2020-12-26,11.08968
2020-12-27,12.43972
2020-12-28,11.37897
2020-12-29,8.87174
2020-12-30,11.57184
2020-12-31,9.3539
2021-01-01,13.40405
2021-01-02,11.28254
2021-01-03,12.53616
2021-01-04,8.48601
2021-01-05,8.10028
2021-01-06,8.29315
2021-01-07,7.71456
2021-01-08,8.48601
2021-01-09,8.67888
2021-01-10,11.4754
2021-01-11,8.29315
2021-01-12,8.77531
2021-01-13,7.13596
2021-01-14,7.52169
2021-01-15,8.77531
2021-01-16,10.12536
2021-01-17,8.77531
2021-01-18,8.67888
2021-01-19,10.99324
2021-01-20,9.0646
2021-01-21,7.61812
2021-01-22,7.32883
2021-01-23,8.58244
2021-01-24,9.54676
2021-01-25,8.00385
2021-01-26,24.20443
2021-01-27,22.37222
2021-01-28,7.13596
2021-01-29,7.71456
2021-01-30,8.19672
2021-01-31,9.3539
2021-02-01,8.29315
2021-02-02,8.67888
2021-02-03,7.52169
2021-02-04,8.87174
2021-02-05,7.61812
2021-02-06,7.90742
2021-02-07,9.73963
2021-02-08,7.71456
2021-02-09,7.90742
2021-02-10,14.36837
2021-02-11,10.31822
2021-02-12,11.28254
2021-02-13,14.85053
2021-02-14,19.2864
2021-02-15,10.99324
2021-02-16,10.41465
2021-02-17,11.66827
2021-02-18,7.90742
2021-02-19,8.00385
2021-02-20,7.71456
2021-02-21,10.31822
2021-02-22,9.16104
2021-02-23,8.77531
2021-02-24,8.10028
2021-02-25,8.48601
2021-02-26,6.6538
2021-02-27,9.83606
2021-02-28,10.51108
2021-03-01,9.73963
2021-03-02,8.87174
2021-03-03,9.45033
2021-03-04,9.54676
2021-03-05,8.00385
2021-03-06,9.45033
2021-03-07,11.28254
2021-03-08,7.90742
2021-03-09,6.26808
2021-03-10,8.58244
2021-03-11,7.03953
2021-03-12,9.3539
2021-03-13,10.51108
2021-03-14,9.54676
2021-03-15,8.87174
2021-03-16,8.10028
2021-03-17,7.90742
2021-03-18,7.42526
2021-03-19,8.38958
2021-03-20,8.29315
2021-03-21,9.0646
2021-03-22,7.52169
2021-03-23,10.22179
2021-03-24,7.52169
2021-03-25,9.45033
2021-03-26,8.19672
2021-03-27,10.80038
2021-03-28,11.57184
2021-03-29,8.67888
2021-03-30,8.29315
2021-03-31,6.6538
2021-04-01,7.13596
2021-04-02,7.52169
2021-04-03,9.45033
2021-04-04,10.89681
2021-04-05,7.81099
2021-04-06,9.16104
2021-04-07,9.54676
2021-04-08,7.61812
2021-04-09,8.19672
2021-04-10,8.10028
2021-04-11,10.89681
2021-04-12,10.12536
2021-04-13,7.52169
2021-04-14,9.93249
2021-04-15,7.90742
2021-04-16,9.25747
2021-04-17,7.32883
2021-04-18,11.95756
2021-04-19,8.96817
2021-04-20,11.4754
2021-04-21,12.34329
2021-04-22,11.18611
2021-04-23,15.13982
2021-04-24,13.21118
2021-04-25,11.57184
2021-04-26,15.62198
2021-04-27,10.80038
2021-04-28,9.73963
2021-04-29,8.87174
2021-04-30,7.61812
2021-05-01,7.90742
2021-05-02,9.54676
2021-05-03,8.38958
2021-05-04,10.12536
2021-05-05,10.02892
2021-05-06,8.96817
2021-05-07,6.75024
2021-05-08,9.25747
2021-05-09,9.6432
2021-05-10,8.48601
2021-05-11,9.73963
2021-05-12,8.38958
2021-05-13,9.54676
2021-05-14,8.67888
2021-05-15,7.32883
2021-05-16,10.80038
2021-05-17,11.95756
2021-05-18,7.90742
2021-05-19,9.54676
2021-05-20,8.87174
2021-05-21,7.90742
2021-05-22,9.25747
2021-05-23,13.01832
2021-05-24,7.90742
2021-05-25,7.2324
2021-05-26,7.81099
2021-05-27,7.71456
2021-05-28,6.26808
2021-05-29,7.2324
2021-05-30,7.71456
2021-05-31,21.31147
2021-06-01,11.57184
2021-06-02,10.02892
2021-06-03,8.29315
2021-06-04,8.00385
2021-06-05,9.45033
2021-06-06,11.95756
2021-06-07,8.48601
2021-06-08,9.25747
2021-06-09,8.77531
2021-06-10,9.54676
2021-06-11,6.75024
2021-06-12,8.67888
2021-06-13,10.31822
2021-06-14,10.02892
2021-06-15,9.93249
2021-06-16,4.5323
2021-06-17,8.00385
2021-06-18,8.00385
2021-06-19,7.32883
2021-06-20,9.73963
2021-06-21,8.19672
2021-06-22,8.29315
2021-06-23,8.58244
2021-06-24,7.61812
2021-06-25,9.3539
2021-06-26,7.81099
2021-06-27,8.58244
2021-06-28,7.32883
2021-06-29,7.61812
2021-06-30,8.96817
2021-07-01,7.32883
2021-07-02,6.84667
2021-07-03,10.12536
2021-07-04,10.70395
2021-07-05,8.96817
2021-07-06,7.52169
2021-07-07,8.29315
2021-07-08,8.29315
2021-07-09,7.13596
2021-07-10,6.9431
2021-07-11,10.99324
2021-07-12,9.25747
2021-07-13,10.22179
2021-07-14,7.03953
2021-07-15,7.32883
2021-07-16,8.00385
2021-07-17,6.55737
2021-07-18,8.29315
2021-07-19,10.80038
2021-07-20,6.84667
2021-07-21,11.4754
2021-07-22,8.67888
2021-07-23,8.10028
2021-07-24,6.84667
2021-07-25,10.60752
2021-07-26,8.67888
2021-07-27,11.4754
2021-07-28,9.25747
2021-07-29,6.84667
2021-07-30,8.67888
2021-07-31,9.73963
2021-08-01,19.47926
2021-08-02,15.71841
2021-08-03,12.53616
2021-08-04,9.25747
2021-08-05,14.07907
2021-08-06,10.99324
2021-08-07,12.53616
2021-08-08,10.89681
2021-08-09,10.99324
2021-08-10,9.54676
2021-08-11,12.63259
2021-08-12,9.45033
2021-08-13,7.90742
2021-08-14,11.08968
2021-08-15,11.08968
2021-08-16,10.12536
2021-08-17,10.31822
2021-08-18,9.0646
2021-08-19,9.16104
2021-08-20,7.90742
2021-08-21,10.51108
2021-08-22,11.08968
2021-08-23,8.29315
2021-08-24,10.70395
2021-08-25,10.31822
2021-08-26,8.29315
2021-08-27,8.10028
2021-08-28,8.10028
2021-08-29,10.51108
2021-08-30,10.89681
2021-08-31,9.25747
2021-09-01,7.42526
2021-09-02,7.81099
2021-09-03,7.61812
2021-09-04,7.42526
2021-09-05,9.45033
2021-09-06,9.83606
2021-09-07,9.3539
2021-09-08,7.81099
2021-09-09,7.90742
2021-09-10,6.36451
2021-09-11,7.71456
2021-09-12,9.25747
2021-09-13,8.00385
2021-09-14,7.32883
2021-09-15,5.68948
2021-09-16,9.25747
2021-09-17,7.2324
2021-09-18,48.89103
2021-09-19,14.75409
2021-09-20,10.60752
2021-09-21,11.28254
2021-09-22,9.73963
2021-09-23,10.89681
2021-09-24,8.38958
2021-09-25,8.58244
2021-09-26,10.12536
2021-09-27,9.25747
2021-09-28,9.25747
2021-09-29,8.87174
2021-09-30,7.32883
2021-10-01,7.52169
2021-10-02,10.12536
2021-10-03,10.41465
2021-10-04,10.51108
2021-10-05,10.31822
2021-10-06,9.6432
2021-10-07,6.75024
2021-10-08,7.42526
2021-10-09,7.81099
2021-10-10,10.12536
2021-10-11,11.08968
2021-10-12,10.80038
2021-10-13,7.61812
2021-10-14,9.0646
2021-10-15,14.07907
2021-10-16,9.83606
2021-10-17,9.45033
2021-10-18,10.02892
2021-10-19,7.13596
2021-10-20,10.12536
2021-10-21,5.88235
2021-10-22,7.81099
2021-10-23,8.19672
2021-10-24,10.31822
2021-10-25,8.29315
2021-10-26,6.46094
2021-10-27,7.03953
2021-10-28,7.32883
2021-10-29,7.32883
2021-10-30,5.40019
2021-10-31,7.90742
2021-11-01,7.2324
2021-11-02,6.84667
2021-11-03,7.42526
2021-11-04,8.10028
2021-11-05,7.03953
2021-11-06,7.2324
2021-11-07,7.61812
2021-11-08,7.61812
2021-11-09,9.3539
2021-11-10,7.03953
2021-11-11,6.55737
2021-11-12,6.26808
2021-11-13,8.48601
2021-11-14,7.90742
2021-11-15,6.55737
2021-11-16,7.32883
2021-11-17,7.13596
2021-11-18,7.52169
2021-11-19,9.83606
2021-11-20,8.10028
2021-11-21,9.3539
2021-11-22,7.71456
2021-11-23,6.75024
2021-11-24,8.00385
2021-11-25,10.12536
2021-11-26,8.58244
2021-11-27,7.32883
2021-11-28,9.73963
2021-11-29,8.96817
2021-11-30,12.15043
2021-12-01,9.93249
2021-12-02,7.42526
2021-12-03,6.26808
2021-12-04,6.55737
2021-12-05,7.52169
2021-12-06,8.96817
2021-12-07,11.18611
2021-12-08,8.77531
2021-12-09,9.45033
2021-12-10,7.42526
2021-12-11,6.55737
2021-12-12,10.31822
2021-12-13,9.45033
2021-12-14,7.32883
2021-12-15,7.2324
2021-12-16,7.2324
2021-12-17,6.75024
2021-12-18,6.55737
2021-12-19,8.00385
2021-12-20,8.96817
2021-12-21,9.73963
2021-12-22,8.58244
2021-12-23,5.20732
2021-12-24,6.75024
2021-12-25,6.75024
2021-12-26,8.87174
2021-12-27,10.12536
2021-12-28,8.58244
2021-12-29,7.32883
2021-12-30,7.81099
2021-12-31,6.6538
2022-01-01,6.9431
2022-01-02,7.61812
2022-01-03,7.71456
2022-01-04,6.84667
2022-01-05,8.29315
2022-01-06,7.32883
2022-01-07,8.58244
2022-01-08,6.17164
2022-01-09,9.83606
2022-01-10,10.02892
2022-01-11,8.19672
2022-01-12,8.77531
2022-01-13,8.19672
2022-01-14,6.9431
2022-01-15,7.81099
2022-01-16,8.67888
2022-01-17,8.10028
2022-01-18,8.29315
2022-01-19,6.9431
2022-01-20,7.03953
2022-01-21,6.9431
2022-01-22,6.9431
2022-01-23,9.73963
2022-01-24,19.38283
2022-01-25,17.74349
2022-01-26,14.75409
2022-01-27,10.89681
2022-01-28,10.02892
2022-01-29,9.54676
2022-01-30,10.89681
2022-01-31,8.48601
2022-02-01,12.34329
2022-02-02,12.43972
2022-02-03,7.61812
2022-02-04,10.70395
2022-02-05,8.29315
2022-02-06,11.57184
2022-02-07,10.70395
2022-02-08,9.54676
2022-02-09,9.16104
2022-02-10,9.45033
2022-02-11,6.84667
2022-02-12,7.81099
2022-02-13,8.29315
2022-02-14,8.19672
2022-02-15,7.2324
2022-02-16,7.32883
2022-02-17,9.16104
2022-02-18,5.97878
2022-02-19,7.61812
2022-02-20,10.12536
2022-02-21,8.58244
2022-02-22,7.03953
2022-02-23,10.02892
2022-02-24,8.10028
2022-02-25,5.97878
2022-02-26,10.02892
2022-02-27,7.32883
2022-02-28,5.78592
2022-03-01,7.52169
2022-03-02,5.88235
2022-03-03,5.97878
2022-03-04,5.59305
2022-03-05,4.91803
2022-03-06,6.36451
2022-03-07,5.97878
2022-03-08,5.97878
2022-03-09,6.9431
2022-03-10,6.46094
2022-03-11,8.48601
2022-03-12,6.9431
2022-03-13,8.77531
2022-03-14,8.58244
2022-03-15,6.6538
2022-03-16,10.31822
2022-03-17,8.58244
2022-03-18,8.38958
2022-03-19,7.71456
2022-03-20,11.08968
2022-03-21,8.67888
2022-03-22,7.81099
2022-03-23,6.36451
2022-03-24,6.84667
2022-03-25,7.32883
2022-03-26,6.55737
2022-03-27,9.3539
2022-03-28,9.16104
2022-03-29,8.87174
2022-03-30,6.84667
2022-03-31,6.6538
2022-04-01,5.97878
2022-04-02,9.73963
2022-04-03,9.16104
2022-04-04,7.61812
2022-04-05,8.87174
2022-04-06,8.58244
2022-04-07,8.00385
2022-04-08,6.6538
2022-04-09,18.61137
2022-04-10,15.71841
2022-04-11,8.48601
2022-04-12,5.88235
2022-04-13,9.93249
2022-04-14,45.99807
2022-04-15,44.74445
2022-04-16,11.95756
2022-04-17,11.66827
2022-04-18,10.31822
2022-04-19,8.67888
2022-04-20,8.10028
2022-04-21,11.57184
2022-04-22,8.96817
2022-04-23,7.2324
2022-04-24,10.22179
2022-04-25,8.48601
2022-04-26,6.07521
2022-04-27,7.32883
2022-04-28,8.48601
2022-04-29,8.96817
2022-04-30,8.00385
2022-05-01,9.0646
2022-05-02,8.19672
2022-05-03,8.38958
2022-05-04,8.29315
2022-05-05,7.71456
2022-05-06,18.51494
2022-05-07,8.96817
2022-05-08,8.77531
2022-05-09,7.81099
2022-05-10,6.9431
2022-05-11,6.6538
2022-05-12,6.6538
2022-05-13,5.49662
2022-05-14,8.77531
2022-05-15,6.75024
2022-05-16,6.26808
2022-05-17,7.42526
2022-05-18,7.32883
2022-05-19,13.98264
2022-05-20,10.60752
2022-05-21,7.52169
2022-05-22,11.08968
2022-05-23,8.29315
2022-05-24,7.03953
2022-05-25,7.32883
2022-05-26,7.42526
2022-05-27,6.46094
2022-05-28,4.62873
2022-05-29,8.00385
2022-05-30,7.71456
2022-05-31,7.03953
2022-06-01,7.03953
2022-06-02,5.49662
2022-06-03,5.40019
2022-06-04,8.29315
2022-06-05,9.6432
2022-06-06,8.10028
2022-06-07,7.42526
2022-06-08,6.75024
2022-06-09,5.68948
2022-06-10,7.90742
2022-06-11,5.68948
2022-06-12,7.71456
2022-06-13,6.84667
2022-06-14,7.32883
2022-06-15,9.3539
2022-06-16,6.75024
2022-06-17,6.9431
2022-06-18,5.40019
2022-06-19,7.81099
2022-06-20,6.6538
2022-06-21,6.55737
2022-06-22,7.2324
2022-06-23,5.01446
2022-06-24,6.36451
2022-06-25,7.81099
2022-06-26,8.38958
2022-06-27,8.77531
2022-06-28,7.61812
2022-06-29,6.07521
2022-06-30,6.17164
2022-07-01,8.19672
2022-07-02,7.13596
2022-07-03,7.81099
2022-07-04,8.87174
2022-07-05,5.78592
2022-07-06,5.01446
2022-07-07,9.25747
2022-07-08,5.49662
2022-07-09,8.19672
2022-07-10,7.71456
2022-07-11,7.81099
2022-07-12,7.52169
2022-07-13,6.55737
2022-07-14,7.61812
2022-07-15,5.68948
2022-07-16,3.47155
2022-07-17,7.32883
2022-07-18,7.90742
2022-07-19,6.6538
2022-07-20,7.52169
2022-07-21,5.20732
2022-07-22,7.81099
2022-07-23,7.03953
2022-07-24,9.45033
2022-07-25,10.41465
2022-07-26,7.2324
2022-07-27,7.03953
2022-07-28,7.52169
2022-07-29,7.71456
2022-07-30,7.81099
2022-07-31,12.24686
2022-08-01,9.3539
2022-08-02,10.99324
2022-08-03,9.6432
2022-08-04,8.48601
2022-08-05,8.67888
2022-08-06,9.54676
2022-08-07,10.89681
2022-08-08,8.38958
2022-08-09,9.16104
2022-08-10,7.81099
2022-08-11,9.0646
2022-08-12,7.71456
2022-08-13,10.51108
2022-08-14,12.15043
2022-08-15,11.4754
2022-08-16,11.37897
2022-08-17,8.00385
2022-08-18,7.90742
2022-08-19,9.25747
2022-08-20,10.02892
2022-08-21,9.25747
2022-08-22,12.92189
2022-08-23,11.18611
2022-08-24,7.61812
2022-08-25,9.16104
2022-08-26,6.9431
2022-08-27,7.61812
2022-08-28,8.38958
2022-08-29,9.45033
2022-08-30,6.9431
2022-08-31,7.03953
2022-09-01,6.75024
2022-09-02,6.9431
2022-09-03,6.9431
2022-09-04,7.90742
2022-09-05,9.45033
2022-09-06,16.5863
2022-09-07,9.73963
2022-09-08,7.32883
2022-09-09,7.2324
2022-09-10,7.42526
2022-09-11,10.70395
2022-09-12,10.89681
2022-09-13,9.6432
2022-09-14,8.48601
2022-09-15,8.00385
2022-09-16,6.9431
2022-09-17,5.97878
2022-09-18,6.75024
2022-09-19,9.3539
2022-09-20,5.49662
2022-09-21,7.2324
2022-09-22,7.03953
2022-09-23,5.78592
2022-09-24,7.32883
2022-09-25,9.25747
2022-09-26,7.2324
2022-09-27,6.9431
2022-09-28,5.59305
2022-09-29,7.2324
2022-09-30,5.49662
2022-10-01,6.6538
2022-10-02,7.2324
2022-10-03,8.19672
2022-10-04,7.03953
2022-10-05,4.5323
2022-10-06,7.52169
2022-10-07,6.17164
2022-10-08,7.42526
2022-10-09,7.42526
2022-10-10,8.19672
2022-10-11,7.2324
2022-10-12,6.46094
2022-10-13,7.61812
2022-10-14,5.40019
2022-10-15,6.17164
2022-10-16,5.49662
2022-10-17,6.84667
2022-10-18,5.88235
2022-10-19,6.17164
2022-10-20,4.62873
2022-10-21,5.40019
2022-10-22,7.03953
2022-10-23,6.6538
2022-10-24,6.26808
2022-10-25,5.11089
2022-10-26,6.84667
2022-10-27,5.88235
2022-10-28,3.76084
2022-10-29,4.33944
2022-10-30,6.07521
2022-10-31,5.68948
2022-11-01,5.30376
2022-11-02,4.5323
2022-11-03,4.62873
2022-11-04,5.49662
2022-11-05,5.30376
2022-11-06,5.20732
2022-11-07,5.59305
2022-11-08,4.243
2022-11-09,5.88235
2022-11-10,6.26808
2022-11-11,5.11089
2022-11-12,5.68948
2022-11-13,6.55737
2022-11-14,5.68948
2022-11-15,5.59305
2022-11-16,6.17164
2022-11-17,4.8216
2022-11-18,5.20732
2022-11-19,6.17164
2022-11-20,8.10028
2022-11-21,9.16104
2022-11-22,6.84667
2022-11-23,6.84667
2022-11-24,5.49662
2022-11-25,5.20732
2022-11-26,5.88235
2022-11-27,6.55737
2022-11-28,8.67888
2022-11-29,5.30376
2022-11-30,5.68948
2022-12-01,4.8216
2022-12-02,7.2324
2022-12-03,5.88235
2022-12-04,5.30376
2022-12-05,5.40019
2022-12-06,4.8216
2022-12-07,6.84667
2022-12-08,5.30376
2022-12-09,5.01446
2022-12-10,5.01446
2022-12-11,8.19672
2022-12-12,4.43587
2022-12-13,6.46094
2022-12-14,5.01446
2022-12-15,5.20732
2022-12-16,5.20732
2022-12-17,5.30376
2022-12-18,6.75024
2022-12-19,4.62873
2022-12-20,5.30376
2022-12-21,6.36451
2022-12-22,6.36451
2022-12-23,6.84667
2022-12-24,7.13596
2022-12-25,8.19672
2022-12-26,5.01446
2022-12-27,6.46094
2022-12-28,7.52169
2022-12-29,5.97878
2022-12-30,4.243
2022-12-31,5.49662
2023-01-01,6.6538
2023-01-02,6.36451
2023-01-03,5.20732
2023-01-04,4.8216
2023-01-05,8.29315
2023-01-06,6.36451
2023-01-07,5.78592
2023-01-08,9.3539
2023-01-09,7.2324
2023-01-10,4.91803
2023-01-11,6.07521
2023-01-12,6.55737
2023-01-13,4.91803
2023-01-14,7.2324
2023-01-15,8.38958
2023-01-16,7.81099
2023-01-17,5.68948
2023-01-18,6.75024
2023-01-19,6.55737
2023-01-20,6.26808
2023-01-21,6.84667
2023-01-22,7.03953
2023-01-23,6.9431
2023-01-24,10.12536
2023-01-25,7.13596
2023-01-26,5.78592
2023-01-27,4.8216
2023-01-28,6.75024
2023-01-29,5.49662
2023-01-30,5.97878
2023-01-31,5.01446
2023-02-01,5.88235
2023-02-02,4.33944
2023-02-03,5.59305
2023-02-04,5.40019
2023-02-05,8.58244
2023-02-06,5.49662
2023-02-07,6.36451
2023-02-08,5.78592
2023-02-09,6.36451
2023-02-10,5.30376
2023-02-11,6.36451
2023-02-12,7.71456
2023-02-13,10.31822
2023-02-14,8.29315
2023-02-15,5.97878
2023-02-16,6.46094
2023-02-17,5.30376
2023-02-18,8.10028
2023-02-19,8.19672
2023-02-20,8.38958
2023-02-21,7.03953
2023-02-22,6.75024
2023-02-23,5.49662
2023-02-24,6.36451
2023-02-25,6.36451
2023-02-26,8.29315
2023-02-27,6.75024
2023-02-28,6.46094
2023-03-01,6.17164
2023-03-02,5.97878
2023-03-03,4.43587
2023-03-04,5.97878
2023-03-05,7.81099
2023-03-06,7.61812
2023-03-07,5.88235
2023-03-08,5.88235
2023-03-09,5.78592
2023-03-10,5.01446
2023-03-11,4.8216
2023-03-12,7.52169
2023-03-13,6.9431
2023-03-14,6.6538
2023-03-15,5.59305
2023-03-16,4.8216
2023-03-17,5.30376
2023-03-18,4.72516
2023-03-19,7.52169
2023-03-20,6.36451
2023-03-21,5.68948
2023-03-22,6.46094
2023-03-23,6.84667
2023-03-24,5.40019
2023-03-25,6.9431
2023-03-26,6.84667
2023-03-27,9.45033
2023-03-28,6.07521
2023-03-29,6.17164
2023-03-30,6.26808
2023-03-31,5.49662
2023-04-01,5.97878
2023-04-02,7.90742
2023-04-03,7.32883
2023-04-04,6.75024
2023-04-05,15.13982
2023-04-06,8.10028
2023-04-07,6.75024
2023-04-08,8.10028
2023-04-09,6.55737
2023-04-10,8.19672
2023-04-11,6.6538
2023-04-12,6.75024
2023-04-13,5.01446
2023-04-14,5.49662
2023-04-15,4.62873
2023-04-16,7.81099
2023-04-17,6.9431
2023-04-18,5.11089
2023-04-19,7.32883
2023-04-20,4.62873
2023-04-21,5.11089
2023-04-22,4.14657
2023-04-23,5.88235
2023-04-24,4.62873
2023-04-25,6.07521
2023-04-26,4.243
2023-04-27,4.72516
2023-04-28,6.07521
2023-04-29,5.68948
2023-04-30,7.32883
2023-05-01,7.03953
2023-05-02,5.11089
2023-05-03,6.46094
2023-05-04,4.72516
2023-05-05,6.36451
2023-05-06,8.10028
2023-05-07,10.89681
2023-05-08,8.00385
2023-05-09,7.03953
2023-05-10,5.59305
2023-05-11,5.88235
2023-05-12,5.20732
2023-05-13,4.91803
2023-05-14,6.46094
2023-05-15,6.84667
2023-05-16,6.75024
2023-05-17,6.9431
2023-05-18,5.40019
2023-05-19,4.8216
2023-05-20,5.30376
2023-05-21,7.42526
2023-05-22,14.27193
2023-05-23,9.83606
2023-05-24,6.07521
2023-05-25,4.5323
2023-05-26,12.054
2023-05-27,6.55737
2023-05-28,8.96817
