date,중국환율
2020-11-13,27.84826
2020-11-14,15.10427
2020-11-15,14.08208
2020-11-16,33.46003
2020-11-17,31.39254
2020-11-18,30.79669
2020-11-19,30.57838
2020-11-20,28.51859
2020-11-21,15.59482
2020-11-22,14.25159
2020-11-23,31.54664
2020-11-24,30.51931
2020-11-25,30.80696
2020-11-26,29.29679
2020-11-27,30.40117
2020-11-28,15.91586
2020-11-29,14.6805
2020-11-30,32.71522
2020-12-01,30.23679
2020-12-02,29.65122
2020-12-03,34.63375
2020-12-04,42.20772
2020-12-05,21.4814
2020-12-06,17.76505
2020-12-07,39.81148
2020-12-08,36.88617
2020-12-09,34.34353
2020-12-10,36.08999
2020-12-11,32.8385
2020-12-12,18.70505
2020-12-13,16.73515
2020-12-14,35.32463
2020-12-15,33.31364
2020-12-16,31.55948
2020-12-17,32.12194
2020-12-18,29.9928
2020-12-19,17.1204
2020-12-20,15.58968
2020-12-21,33.22888
2020-12-22,32.62533
2020-12-23,31.87538
2020-12-24,28.93723
2020-12-25,18.61516
2020-12-26,15.79001
2020-12-27,15.36624
2020-12-28,33.65522
2020-12-29,32.17331
2020-12-30,32.02948
2020-12-31,27.09831
2021-01-01,15.9364
2021-01-02,16.02116
2021-01-03,16.59389
2021-01-04,35.86141
2021-01-05,40.18132
2021-01-06,36.69098
2021-01-07,31.94472
2021-01-08,34.07386
2021-01-09,19.53462
2021-01-10,18.1092
2021-01-11,36.63704
2021-01-12,36.13365
2021-01-13,34.56184
2021-01-14,33.64752
2021-01-15,31.49527
2021-01-16,18.01931
2021-01-17,16.42438
2021-01-18,35.37343
2021-01-19,32.09112
2021-01-20,31.29237
2021-01-21,30.85319
2021-01-22,30.18029
2021-01-23,17.52619
2021-01-24,16.0905
2021-01-25,32.77172
2021-01-26,30.52188
2021-01-27,31.34631
2021-01-28,41.60673
2021-01-29,40.4099
2021-01-30,20.19724
2021-01-31,18.8951
2021-02-01,40.40733
2021-02-02,33.9249
2021-02-03,32.73577
2021-02-04,31.73412
2021-02-05,33.10304
2021-02-06,17.72395
2021-02-07,17.24625
2021-02-08,33.03369
2021-02-09,29.74881
2021-02-10,27.26782
2021-02-11,15.55116
2021-02-12,14.67279
2021-02-13,14.10519
2021-02-14,14.737
2021-02-15,28.29001
2021-02-16,27.85853
2021-02-17,27.46558
2021-02-18,29.71799
2021-02-19,27.9587
2021-02-20,16.89439
2021-02-21,16.09307
2021-02-22,31.67762
2021-02-23,35.2219
2021-02-24,31.83686
2021-02-25,31.05609
2021-02-26,34.53359
2021-02-27,19.0903
2021-02-28,17.23597
2021-03-01,25.88093
2021-03-02,36.34425
2021-03-03,33.15183
2021-03-04,34.29987
2021-03-05,36.75775
2021-03-06,17.29247
2021-03-07,16.48859
2021-03-08,35.01643
2021-03-09,38.13694
2021-03-10,41.99969
2021-03-11,38.72508
2021-03-12,32.63047
2021-03-13,16.65553
2021-03-14,15.53831
2021-03-15,35.25015
2021-03-16,32.60992
2021-03-17,30.90969
2021-03-18,32.0115
2021-03-19,29.10417
2021-03-20,15.33028
2021-03-21,14.43651
2021-03-22,31.41822
2021-03-23,28.68296
2021-03-24,28.87559
2021-03-25,30.53472
2021-03-26,28.08968
2021-03-27,15.55116
2021-03-28,14.22847
2021-03-29,30.14433
2021-03-30,28.86274
2021-03-31,29.36613
2021-04-01,29.24799
2021-04-02,27.46301
2021-04-03,15.32771
2021-04-04,15.33799
2021-04-05,30.51674
2021-04-06,34.94966
2021-04-07,34.31014
2021-04-08,32.49434
2021-04-09,30.6657
2021-04-10,17.29504
2021-04-11,16.12646
2021-04-12,34.18687
2021-04-13,33.30593
2021-04-14,31.70073
2021-04-15,30.79926
2021-04-16,29.45603
2021-04-17,16.61701
2021-04-18,15.73864
2021-04-19,32.1656
2021-04-20,29.32761
2021-04-21,29.86696
2021-04-22,27.54006
2021-04-23,27.10858
2021-04-24,14.52126
2021-04-25,15.31487
2021-04-26,28.63673
2021-04-27,27.12656
2021-04-28,25.52907
2021-04-29,25.02825
2021-04-30,23.08146
2021-05-01,14.62656
2021-05-02,13.19601
2021-05-03,23.06862
2021-05-04,23.67217
2021-05-05,16.87384
2021-05-06,30.45253
2021-05-07,26.71563
2021-05-08,15.20957
2021-05-09,13.24481
2021-05-10,29.96455
2021-05-11,31.21019
2021-05-12,31.27183
2021-05-13,34.41031
2021-05-14,30.6092
2021-05-15,15.33285
2021-05-16,14.85257
2021-05-17,37.31251
2021-05-18,36.14136
2021-05-19,22.8837
2021-05-20,34.01993
2021-05-21,29.25056
2021-05-22,15.7823
2021-05-23,13.78159
2021-05-24,32.13992
2021-05-25,32.1579
2021-05-26,32.22981
2021-05-27,31.99866
2021-05-28,28.4852
2021-05-29,15.80028
2021-05-30,14.62656
2021-05-31,34.94452
2021-06-01,36.91442
2021-06-02,32.26576
2021-06-03,30.08013
2021-06-04,26.71049
2021-06-05,14.61372
2021-06-06,14.0076
2021-06-07,31.32319
2021-06-08,33.11331
2021-06-09,30.6169
2021-06-10,30.3575
2021-06-11,28.49034
2021-06-12,14.07694
2021-06-13,12.83901
2021-06-14,25.19005
2021-06-15,29.50482
2021-06-16,27.31662
2021-06-17,31.87538
2021-06-18,28.13077
2021-06-19,13.91
2021-06-20,12.6053
2021-06-21,31.7521
2021-06-22,28.5828
2021-06-23,28.6958
2021-06-24,27.18306
2021-06-25,26.46137
2021-06-26,13.56585
2021-06-27,12.48972
2021-06-28,28.73946
2021-06-29,26.31241
2021-06-30,29.17351
2021-07-01,26.49732
2021-07-02,24.33737
2021-07-03,13.11125
2021-07-04,12.43065
2021-07-05,27.57859
2021-07-06,26.54869
2021-07-07,27.32689
2021-07-08,31.92418
2021-07-09,30.46794
2021-07-10,14.8988
2021-07-11,13.82011
2021-07-12,33.02599
2021-07-13,31.99352
2021-07-14,32.36079
2021-07-15,30.34723
2021-07-16,27.01612
2021-07-17,14.4288
2021-07-18,14.95531
2021-07-19,31.10489
2021-07-20,30.69139
2021-07-21,32.24008
2021-07-22,30.48592
2021-07-23,28.09225
2021-07-24,13.92541
2021-07-25,12.34846
2021-07-26,29.58958
2021-07-27,29.64865
2021-07-28,29.56646
2021-07-29,27.09061
2021-07-30,25.66005
2021-07-31,14.65738
2021-08-01,13.75847
2021-08-02,28.78826
2021-08-03,26.85689
2021-08-04,25.62666
2021-08-05,26.21224
2021-08-06,23.90846
2021-08-07,13.59923
2021-08-08,13.06759
2021-08-09,26.79011
2021-08-10,27.28837
2021-08-11,28.98346
2021-08-12,31.87281
2021-08-13,38.13694
2021-08-14,17.41319
2021-08-15,15.25837
2021-08-16,25.56246
2021-08-17,44.91216
2021-08-18,38.67885
2021-08-19,37.64382
2021-08-20,38.11896
2021-08-21,17.71111
2021-08-22,16.17269
2021-08-23,37.25087
2021-08-24,35.76381
2021-08-25,34.73392
2021-08-26,32.84877
2021-08-27,28.80624
2021-08-28,15.64105
2021-08-29,14.5341
2021-08-30,31.34888
2021-08-31,33.72457
2021-09-01,32.43014
2021-09-02,29.82073
2021-09-03,27.68645
2021-09-04,14.36202
2021-09-05,14.44935
2021-09-06,30.16231
2021-09-07,27.75323
2021-09-08,28.95007
2021-09-09,31.19221
2021-09-10,30.32412
2021-09-11,15.82083
2021-09-12,14.29782
2021-09-13,35.34518
2021-09-14,31.71614
2021-09-15,32.00893
2021-09-16,30.57838
2021-09-17,29.44832
2021-09-18,16.504
2021-09-19,13.22426
2021-09-20,16.79422
2021-09-21,18.271
2021-09-22,24.12163
2021-09-23,42.1204
2021-09-24,36.72179
2021-09-25,17.90373
2021-09-26,17.57242
2021-09-27,36.19272
2021-09-28,36.84764
2021-09-29,36.95294
2021-09-30,33.2032
2021-10-01,30.70166
2021-10-02,17.66488
2021-10-03,15.64875
2021-10-04,20.76998
2021-10-05,34.95736
2021-10-06,35.76124
2021-10-07,33.365
2021-10-08,36.80912
2021-10-09,20.59533
2021-10-10,17.0716
2021-10-11,29.31734
2021-10-12,44.66817
2021-10-13,38.46311
2021-10-14,37.47688
2021-10-15,36.27234
2021-10-16,17.98849
2021-10-17,15.91072
2021-10-18,36.15677
2021-10-19,34.41288
2021-10-20,34.64403
2021-10-21,33.8273
2021-10-22,29.21717
2021-10-23,14.67536
2021-10-24,14.18481
2021-10-25,36.00523
2021-10-26,35.92818
2021-10-27,33.24943
2021-10-28,31.36942
2021-10-29,28.69067
2021-10-30,15.06831
2021-10-31,14.67022
2021-11-01,35.13714
2021-11-02,32.50975
2021-11-03,32.2632
2021-11-04,31.25385
2021-11-05,30.39089
2021-11-06,15.50493
2021-11-07,14.12831
2021-11-08,32.96692
2021-11-09,39.25159
2021-11-10,32.20156
2021-11-11,33.88124
2021-11-12,27.68389
2021-11-13,14.4853
2021-11-14,13.41432
2021-11-15,31.96784
2021-11-16,31.00986
2021-11-17,28.56739
2021-11-18,26.3047
2021-11-19,26.79268
2021-11-20,15.06318
2021-11-21,13.95366
2021-11-22,31.69817
2021-11-23,30.90456
2021-11-24,28.86274
2021-11-25,31.10232
2021-11-26,29.4098
2021-11-27,16.57078
2021-11-28,15.51006
2021-11-29,35.14742
2021-11-30,33.61413
2021-12-01,33.83757
2021-12-02,32.57139
2021-12-03,29.14526
2021-12-04,16.6016
2021-12-05,15.4099
2021-12-06,32.09882
2021-12-07,30.7068
2021-12-08,30.658
2021-12-09,28.58793
2021-12-10,29.73084
2021-12-11,15.85165
2021-12-12,16.06739
2021-12-13,29.474
2021-12-14,28.23351
2021-12-15,28.51345
2021-12-16,27.94329
2021-12-17,25.64721
2021-12-18,13.50421
2021-12-19,13.24994
2021-12-20,30.20341
2021-12-21,30.67341
2021-12-22,27.71727
2021-12-23,26.74388
2021-12-24,24.63786
2021-12-25,11.78857
2021-12-26,12.4024
2021-12-27,26.49219
2021-12-28,26.19426
2021-12-29,25.89891
2021-12-30,25.67546
2021-12-31,22.2596
2022-01-01,13.50678
2022-01-02,13.65574
2022-01-03,28.3234
2022-01-04,31.56718
2022-01-05,34.13293
2022-01-06,36.37507
2022-01-07,33.51397
2022-01-08,17.45685
2022-01-09,16.35761
2022-01-10,35.3837
2022-01-11,31.79319
2022-01-12,31.41051
2022-01-13,30.55783
2022-01-14,28.02034
2022-01-15,15.6128
2022-01-16,14.67279
2022-01-17,31.1845
2022-01-18,29.11958
2022-01-19,27.6505
2022-01-20,26.96476
2022-01-21,28.90897
2022-01-22,15.48181
2022-01-23,14.39541
2022-01-24,33.05167
2022-01-25,36.15677
2022-01-26,32.3685
2022-01-27,33.1955
2022-01-28,31.73926
2022-01-29,19.00554
2022-01-30,15.34055
2022-01-31,15.00924
2022-02-01,15.90045
2022-02-02,16.83788
2022-02-03,27.20104
2022-02-04,26.41514
2022-02-05,16.25487
2022-02-06,15.98263
2022-02-07,33.07478
2022-02-08,31.08691
2022-02-09,30.94822
2022-02-10,31.02527
2022-02-11,28.77285
2022-02-12,16.34733
2022-02-13,15.20957
2022-02-14,30.74018
2022-02-15,30.02106
2022-02-16,29.80788
2022-02-17,29.16837
2022-02-18,27.78919
2022-02-19,15.09656
2022-02-20,14.54951
2022-02-21,30.74018
2022-02-22,29.45603
2022-02-23,27.89192
2022-02-24,41.70176
2022-02-25,38.72508
2022-02-26,17.58013
2022-02-27,15.40219
2022-02-28,38.07273
2022-03-01,26.88257
2022-03-02,36.29289
2022-03-03,33.12101
2022-03-04,37.69776
2022-03-05,20.09194
2022-03-06,16.69406
2022-03-07,54.94401
2022-03-08,58.03112
2022-03-09,30.48335
2022-03-10,44.925
2022-03-11,40.02722
2022-03-12,19.7221
2022-03-13,18.16313
2022-03-14,42.52106
2022-03-15,41.974
2022-03-16,37.06338
2022-03-17,46.2708
2022-03-18,42.29504
2022-03-19,19.9815
2022-03-20,16.35761
2022-03-21,36.17217
2022-03-22,33.8196
2022-03-23,33.90435
2022-03-24,31.86511
2022-03-25,31.86511
2022-03-26,15.45613
2022-03-27,14.04612
2022-03-28,33.56276
2022-03-29,31.45418
2022-03-30,34.06615
2022-03-31,31.03554
2022-04-01,27.86881
2022-04-02,15.20443
2022-04-03,12.65153
2022-04-04,25.96568
2022-04-05,25.67033
2022-04-06,27.40908
2022-04-07,27.28066
2022-04-08,26.54099
2022-04-09,13.36552
2022-04-10,11.86048
2022-04-11,31.71871
2022-04-12,32.70752
2022-04-13,29.71799
2022-04-14,28.80881
2022-04-15,26.67711
2022-04-16,13.42973
2022-04-17,12.00945
2022-04-18,29.51767
2022-04-19,31.21532
2022-04-20,33.01058
2022-04-21,35.16796
2022-04-22,31.32833
2022-04-23,16.35761
2022-04-24,16.58362
2022-04-25,48.73895
2022-04-26,43.35576
2022-04-27,39.71645
2022-04-28,39.40825
2022-04-29,37.68748
2022-04-30,16.52968
2022-05-01,13.5453
2022-05-02,31.73155
2022-05-03,30.04674
2022-05-04,28.8499
2022-05-05,20.00975
2022-05-06,31.14598
2022-05-07,16.10334
2022-05-08,14.0564
2022-05-09,37.01201
2022-05-10,37.28939
2022-05-11,32.20156
2022-05-12,34.47195
2022-05-13,31.98068
2022-05-14,15.86192
2022-05-15,13.73022
2022-05-16,33.47287
2022-05-17,31.40538
2022-05-18,33.02599
2022-05-19,31.87538
2022-05-20,32.87446
2022-05-21,14.50071
2022-05-22,13.26535
2022-05-23,31.99609
2022-05-24,31.20248
2022-05-25,29.31734
2022-05-26,31.63139
2022-05-27,34.83922
2022-05-28,14.80634
2022-05-29,13.28333
2022-05-30,39.41853
2022-05-31,37.60016
2022-06-01,23.29206
2022-06-02,32.89757
2022-06-03,27.27809
2022-06-04,14.49044
2022-06-05,13.01623
2022-06-06,20.11762
2022-06-07,32.59965
2022-06-08,30.15461
2022-06-09,29.26597
2022-06-10,30.86346
2022-06-11,16.00318
2022-06-12,13.35524
2022-06-13,38.39891
2022-06-14,39.54951
2022-06-15,40.28405
2022-06-16,37.49743
2022-06-17,36.24922
2022-06-18,16.95089
2022-06-19,15.06831
2022-06-20,42.74193
2022-06-21,36.64731
2022-06-22,38.5376
2022-06-23,45.6467
2022-06-24,39.80634
2022-06-25,16.03143
2022-06-26,14.99126
2022-06-27,38.86377
2022-06-28,34.28189
2022-06-29,33.82987
2022-06-30,35.55064
2022-07-01,32.56369
2022-07-02,14.62656
2022-07-03,13.21142
2022-07-04,34.32812
2022-07-05,36.9966
2022-07-06,39.95787
2022-07-07,35.40938
2022-07-08,32.74347
2022-07-09,15.06831
2022-07-10,13.35268
2022-07-11,36.21584
2022-07-12,39.98356
2022-07-13,36.3648
2022-07-14,35.37343
2022-07-15,44.27522
2022-07-16,17.58526
2022-07-17,14.75498
2022-07-18,38.19858
2022-07-19,33.5602
2022-07-20,32.1091
2022-07-21,31.2333
2022-07-22,28.31826
2022-07-23,13.94596
2022-07-24,12.58218
2022-07-25,32.94894
2022-07-26,30.12122
2022-07-27,28.92438
2022-07-28,33.01828
2022-07-29,29.64351
2022-07-30,14.0076
2022-07-31,13.22169
2022-08-01,30.90712
2022-08-02,30.22909
2022-08-03,29.08876
2022-08-04,27.77891
2022-08-05,28.44925
2022-08-06,13.9665
2022-08-07,12.45633
2022-08-08,28.93723
2022-08-09,26.06071
2022-08-10,28.68039
2022-08-11,28.80624
2022-08-12,24.68666
2022-08-13,12.99054
2022-08-14,12.36387
2022-08-15,18.90538
2022-08-16,32.04232
2022-08-17,29.76422
2022-08-18,28.93723
2022-08-19,33.41123
2022-08-20,16.73258
2022-08-21,15.17361
2022-08-22,48.69015
2022-08-23,45.14588
2022-08-24,37.60786
2022-08-25,36.87333
2022-08-26,33.21347
2022-08-27,16.09821
2022-08-28,14.55208
2022-08-29,42.18717
2022-08-30,34.70567
2022-08-31,33.63981
2022-09-01,37.12502
2022-09-02,39.85001
2022-09-03,19.03636
2022-09-04,16.97657
2022-09-05,50.0
2022-09-06,43.77953
2022-09-07,54.54078
2022-09-08,42.10756
2022-09-09,26.45623
2022-09-10,18.73844
2022-09-11,18.2068
2022-09-12,22.73474
2022-09-13,48.8725
2022-09-14,66.90209
2022-09-15,61.79371
2022-09-16,52.21132
2022-09-17,22.76556
2022-09-18,18.76669
2022-09-19,47.62687
2022-09-20,41.4475
2022-09-21,41.1958
2022-09-22,54.13499
2022-09-23,43.45335
2022-09-24,22.37004
2022-09-25,18.64341
2022-09-26,66.43209
2022-09-27,56.36172
2022-09-28,56.78035
2022-09-29,55.57838
2022-09-30,61.72436
2022-10-01,24.39901
2022-10-02,20.36932
2022-10-03,25.55989
2022-10-04,45.72375
2022-10-05,43.80521
2022-10-06,44.36768
2022-10-07,39.80121
2022-10-08,21.30419
2022-10-09,18.74101
2022-10-10,27.99979
2022-10-11,46.44288
2022-10-12,43.11434
2022-10-13,39.77039
2022-10-14,37.52311
2022-10-15,19.83254
2022-10-16,17.08187
2022-10-17,40.94154
2022-10-18,43.8797
2022-10-19,45.78539
2022-10-20,46.03194
2022-10-21,47.81436
2022-10-22,19.77347
2022-10-23,16.74029
2022-10-24,43.8797
2022-10-25,57.72292
2022-10-26,54.80788
2022-10-27,48.61054
2022-10-28,40.84394
2022-10-29,19.09543
2022-10-30,15.74378
2022-10-31,41.85586
2022-11-01,48.9136
2022-11-02,42.62122
2022-11-03,44.11598
2022-11-04,39.18224
2022-11-05,20.97544
2022-11-06,17.13324
2022-11-07,47.64228
2022-11-08,61.64988
2022-11-09,70.65183
2022-11-10,62.38442
2022-11-11,77.84055
2022-11-12,29.93373
2022-11-13,23.75179
2022-11-14,66.49886
2022-11-15,59.0379
2022-11-16,49.97174
2022-11-17,47.62173
2022-11-18,40.7746
2022-11-19,19.65276
2022-11-20,16.84045
2022-11-21,45.23833
2022-11-22,42.20772
2022-11-23,39.13344
2022-11-24,45.6955
2022-11-25,44.75292
2022-11-26,19.05948
2022-11-27,16.61958
2022-11-28,45.47976
2022-11-29,43.50729
2022-11-30,45.77254
2022-12-01,49.45551
2022-12-02,40.39449
2022-12-03,18.37887
2022-12-04,16.88668
2022-12-05,46.62266
2022-12-06,48.06348
2022-12-07,47.7707
2022-12-08,44.00554
2022-12-09,41.83531
2022-12-10,19.79402
2022-12-11,17.49537
2022-12-12,42.15635
2022-12-13,39.19252
2022-12-14,39.41082
2022-12-15,38.12923
2022-12-16,35.20906
2022-12-17,16.43466
2022-12-18,15.58198
2022-12-19,35.41966
2022-12-20,39.38
2022-12-21,40.38422
2022-12-22,43.85401
2022-12-23,38.67115
2022-12-24,16.974
2022-12-25,14.98869
2022-12-26,39.78837
2022-12-27,42.65204
2022-12-28,41.6093
2022-12-29,39.78323
2022-12-30,37.13273
2022-12-31,19.5603
2023-01-01,16.31138
2023-01-02,40.0452
2023-01-03,45.12533
2023-01-04,41.22919
2023-01-05,39.85001
2023-01-06,38.87148
2023-01-07,19.5603
2023-01-08,16.85329
2023-01-09,43.56636
2023-01-10,43.66909
2023-01-11,40.14536
2023-01-12,38.06759
2023-01-13,37.30737
2023-01-14,18.97472
2023-01-15,17.00739
2023-01-16,38.83809
2023-01-17,37.06081
2023-01-18,36.32114
2023-01-19,33.58331
2023-01-20,29.48941
2023-01-21,15.0529
2023-01-22,14.13344
2023-01-23,14.63427
2023-01-24,16.28313
2023-01-25,31.03811
2023-01-26,30.98417
2023-01-27,30.25734
2023-01-28,18.27871
2023-01-29,17.56985
2023-01-30,37.56163
2023-01-31,37.68235
2023-02-01,35.72529
2023-02-02,38.77131
2023-02-03,33.80675
2023-02-04,18.74357
2023-02-05,16.87384
2023-02-06,44.57057
2023-02-07,45.92664
2023-02-08,42.08444
2023-02-09,41.22405
2023-02-10,40.59225
2023-02-11,20.12533
2023-02-12,17.65718
2023-02-13,44.27778
2023-02-14,43.07838
2023-02-15,44.87363
2023-02-16,43.63314
2023-02-17,46.17063
2023-02-18,23.07889
2023-02-19,19.84795
2023-02-20,46.94883
2023-02-21,43.10149
2023-02-22,43.8951
2023-02-23,41.28569
2023-02-24,39.41853
2023-02-25,20.52599
2023-02-26,17.74964
2023-02-27,45.36161
2023-02-28,46.05249
2023-03-01,30.7068
2023-03-02,44.2444
2023-03-03,38.20885
2023-03-04,19.88134
2023-03-05,17.91914
2023-03-06,41.05968
2023-03-07,39.67279
2023-03-08,41.861
2023-03-09,37.45377
2023-03-10,39.07181
2023-03-11,18.59461
2023-03-12,17.03051
2023-03-13,45.52085
2023-03-14,44.5038
2023-03-15,41.26772
2023-03-16,41.54766
2023-03-17,37.06852
2023-03-18,18.17084
2023-03-19,16.39613
2023-03-20,41.7069
2023-03-21,38.47339
2023-03-22,34.27162
2023-03-23,43.34805
2023-03-24,37.54366
2023-03-25,18.09122
2023-03-26,16.35761
2023-03-27,38.91771
2023-03-28,37.03513
2023-03-29,35.53523
2023-03-30,35.91791
2023-03-31,33.37785
2023-04-01,17.52362
2023-04-02,16.73772
2023-04-03,43.77696
2023-04-04,40.37394
2023-04-05,34.47965
2023-04-06,41.07509
2023-04-07,36.64731
2023-04-08,18.19395
2023-04-09,16.93034
2023-04-10,42.65718
2023-04-11,38.72251
2023-04-12,40.64362
2023-04-13,42.10499
2023-04-14,39.52897
2023-04-15,18.84374
2023-04-16,17.39007
2023-04-17,39.87826
2023-04-18,39.60858
2023-04-19,39.22077
2023-04-20,39.75241
2023-04-21,37.62071
2023-04-22,19.06205
2023-04-23,19.49352
2023-04-24,43.04756
2023-04-25,43.71532
2023-04-26,40.85422
2023-04-27,40.03236
2023-04-28,36.4136
2023-04-29,18.82576
2023-04-30,16.69663
2023-05-01,22.80665
2023-05-02,36.36737
2023-05-03,35.87682
2023-05-04,39.74214
2023-05-05,24.14731
2023-05-06,19.89418
2023-05-07,17.08701
2023-05-08,40.85165
2023-05-09,38.25765
2023-05-10,37.80562
2023-05-11,37.5565
2023-05-12,34.73392
2023-05-13,18.03729
2023-05-14,16.8199
2023-05-15,38.53503
2023-05-16,37.34333
2023-05-17,37.02486
2023-05-18,40.67957
2023-05-19,42.97822
2023-05-20,19.3497
2023-05-21,18.92336
2023-05-22,50.32103
2023-05-23,54.98253
2023-05-24,46.3273
2023-05-25,45.40784
2023-05-26,38.78672
2023-05-27,18.8874
2023-05-28,17.20002
2023-05-29,25.96568
2023-05-30,45.63899
