date,근저당설정
2022-02-20,40.48843
2022-02-21,75.70694
2022-02-22,67.35218
2022-02-23,66.19537
2022-02-24,67.86632
2022-02-25,59.25449
2022-02-26,36.24678
2022-02-27,29.94858
2022-02-28,56.04113
2022-03-01,46.27249
2022-03-02,58.48329
2022-03-03,57.32647
2022-03-04,57.84061
2022-03-05,34.31876
2022-03-06,33.80462
2022-03-07,59.76863
2022-03-08,57.45501
2022-03-09,36.24678
2022-03-10,51.02827
2022-03-11,55.78406
2022-03-12,36.63239
2022-03-13,32.77634
2022-03-14,68.12339
2022-03-15,71.46529
2022-03-16,59.12596
2022-03-17,59.6401
2022-03-18,50.7712
2022-03-19,37.01799
2022-03-20,32.51928
2022-03-21,58.22622
2022-03-22,66.06683
2022-03-23,64.13881
2022-03-24,57.96915
2022-03-25,50.7712
2022-03-26,38.56041
2022-03-27,30.97686
2022-03-28,64.78149
2022-03-29,59.89717
2022-03-30,58.99742
2022-03-31,62.08226
2022-04-01,53.3419
2022-04-02,30.07712
2022-04-03,32.90488
2022-04-04,64.78149
2022-04-05,64.78149
2022-04-06,61.95372
2022-04-07,59.38303
2022-04-08,55.91259
2022-04-09,38.68894
2022-04-10,30.71979
2022-04-11,60.79691
2022-04-12,57.19794
2022-04-13,64.26735
2022-04-14,60.0257
2022-04-15,49.74293
2022-04-16,30.97686
2022-04-17,34.06169
2022-04-18,56.6838
2022-04-19,64.65295
2022-04-20,76.47814
2022-04-21,72.6221
2022-04-22,65.16709
2022-04-23,39.20308
2022-04-24,34.4473
2022-04-25,61.82519
2022-04-26,67.09511
2022-04-27,62.5964
2022-04-28,65.16709
2022-04-29,58.48329
2022-04-30,34.8329
2022-05-01,25.06426
2022-05-02,61.31105
2022-05-03,58.74035
2022-05-04,55.52699
2022-05-05,30.84832
2022-05-06,50.3856
2022-05-07,26.73521
2022-05-08,34.4473
2022-05-09,76.73521
2022-05-10,64.01028
2022-05-11,61.82519
2022-05-12,58.99742
2022-05-13,54.62724
2022-05-14,30.84832
2022-05-15,28.79177
2022-05-16,70.30848
2022-05-17,68.25192
2022-05-18,59.12596
2022-05-19,57.71208
2022-05-20,50.89974
2022-05-21,34.31876
2022-05-22,30.07712
2022-05-23,58.09768
2022-05-24,56.81233
2022-05-25,65.16709
2022-05-26,63.75321
2022-05-27,59.89717
2022-05-28,33.80462
2022-05-29,28.5347
2022-05-30,61.95372
2022-05-31,54.75578
2022-06-01,33.80462
2022-06-02,57.45501
2022-06-03,51.79948
2022-06-04,31.491
2022-06-05,20.95115
2022-06-06,29.94858
2022-06-07,56.42673
2022-06-08,61.18251
2022-06-09,53.59897
2022-06-10,47.55784
2022-06-11,33.41902
2022-06-12,28.02056
2022-06-13,60.0257
2022-06-14,58.09768
2022-06-15,56.16966
2022-06-16,53.85604
2022-06-17,56.81233
2022-06-18,28.5347
2022-06-19,28.40616
2022-06-20,64.13881
2022-06-21,59.51156
2022-06-22,61.82519
2022-06-23,58.74035
2022-06-24,54.75578
2022-06-25,32.39074
2022-06-26,27.89203
2022-06-27,54.24164
2022-06-28,55.39845
2022-06-29,58.09768
2022-06-30,50.3856
2022-07-01,43.44473
2022-07-02,32.77634
2022-07-03,22.49357
2022-07-04,61.05398
2022-07-05,62.33933
2022-07-06,50.25706
2022-07-07,47.81491
2022-07-08,42.80205
2022-07-09,23.00771
2022-07-10,23.77892
2022-07-11,51.54241
2022-07-12,55.78406
2022-07-13,49.87146
2022-07-14,48.45758
2022-07-15,50.7712
2022-07-16,25.44987
2022-07-17,30.07712
2022-07-18,52.82776
2022-07-19,58.74035
2022-07-20,52.57069
2022-07-21,48.07197
2022-07-22,53.21336
2022-07-23,28.27763
2022-07-24,26.34961
2022-07-25,57.71208
2022-07-26,50.3856
2022-07-27,53.7275
2022-07-28,51.28534
2022-07-29,39.20308
2022-07-30,23.39331
2022-07-31,22.6221
2022-08-01,47.30077
2022-08-02,45.37275
2022-08-03,44.98714
2022-08-04,46.14395
2022-08-05,55.14138
2022-08-06,30.07712
2022-08-07,21.72236
2022-08-08,52.44215
2022-08-09,43.95886
2022-08-10,46.40102
2022-08-11,48.97172
2022-08-12,47.17223
2022-08-13,24.55012
2022-08-14,20.43701
2022-08-15,26.73521
2022-08-16,53.21336
2022-08-17,58.09768
2022-08-18,51.67095
2022-08-19,45.62982
2022-08-20,30.71979
2022-08-21,28.40616
2022-08-22,56.2982
2022-08-23,55.14138
2022-08-24,57.19794
2022-08-25,54.49871
2022-08-26,45.37275
2022-08-27,29.56298
2022-08-28,24.42159
2022-08-29,54.88431
2022-08-30,49.10025
2022-08-31,52.44215
2022-09-01,50.3856
2022-09-02,42.54498
2022-09-03,32.00514
2022-09-04,21.33676
2022-09-05,45.88688
2022-09-06,43.18766
2022-09-07,38.04627
2022-09-08,36.37532
2022-09-09,17.35218
2022-09-10,18.38046
2022-09-11,19.53727
2022-09-12,26.09254
2022-09-13,60.53984
2022-09-14,63.62467
2022-09-15,58.09768
2022-09-16,56.2982
2022-09-17,31.8766
2022-09-18,26.34961
2022-09-19,70.17994
2022-09-20,56.55526
2022-09-21,53.7275
2022-09-22,49.61439
2022-09-23,47.4293
2022-09-24,26.60668
2022-09-25,25.32133
2022-09-26,55.91259
2022-09-27,54.88431
2022-09-28,51.02827
2022-09-29,52.95629
2022-09-30,47.17223
2022-10-01,22.75064
2022-10-02,20.82262
2022-10-03,29.56298
2022-10-04,49.87146
2022-10-05,51.02827
2022-10-06,43.31619
2022-10-07,49.10025
2022-10-08,25.1928
2022-10-09,18.76606
2022-10-10,23.13624
2022-10-11,52.69922
2022-10-12,53.7275
2022-10-13,52.95629
2022-10-14,48.58611
2022-10-15,25.06426
2022-10-16,25.06426
2022-10-17,55.65552
2022-10-18,58.35475
2022-10-19,58.48329
2022-10-20,49.22879
2022-10-21,41.25964
2022-10-22,25.32133
2022-10-23,21.07969
2022-10-24,47.0437
2022-10-25,52.18508
2022-10-26,52.05655
2022-10-27,50.64267
2022-10-28,43.83033
2022-10-29,22.10796
2022-10-30,16.70951
2022-10-31,47.17223
2022-11-01,52.31362
2022-11-02,45.75835
2022-11-03,51.54241
2022-11-04,44.60154
2022-11-05,26.09254
2022-11-06,21.46529
2022-11-07,51.54241
2022-11-08,48.97172
2022-11-09,52.05655
2022-11-10,47.68637
2022-11-11,45.88688
2022-11-12,26.47814
2022-11-13,24.03598
2022-11-14,50.0
2022-11-15,51.79948
2022-11-16,52.31362
2022-11-17,50.51413
2022-11-18,46.01542
2022-11-19,25.5784
2022-11-20,23.90745
2022-11-21,54.11311
2022-11-22,53.08483
2022-11-23,47.55784
2022-11-24,46.27249
2022-11-25,43.31619
2022-11-26,23.90745
2022-11-27,26.34961
2022-11-28,54.11311
2022-11-29,57.19794
2022-11-30,46.14395
2022-12-01,48.07197
2022-12-02,41.5167
2022-12-03,21.20822
2022-12-04,23.00771
2022-12-05,48.84318
2022-12-06,56.94087
2022-12-07,47.0437
2022-12-08,49.61439
2022-12-09,41.25964
2022-12-10,26.22107
2022-12-11,33.03341
2022-12-12,59.6401
2022-12-13,53.21336
2022-12-14,51.02827
2022-12-15,52.57069
2022-12-16,50.3856
2022-12-17,29.30591
2022-12-18,30.07712
2022-12-19,48.97172
2022-12-20,57.0694
2022-12-21,48.45758
2022-12-22,48.07197
2022-12-23,49.35732
2022-12-24,23.39331
2022-12-25,27.89203
2022-12-26,56.16966
2022-12-27,60.0257
2022-12-28,58.35475
2022-12-29,53.7275
2022-12-30,40.10282
2022-12-31,22.87917
2023-01-01,20.43701
2023-01-02,48.45758
2023-01-03,54.88431
2023-01-04,50.89974
2023-01-05,56.6838
2023-01-06,45.24421
2023-01-07,29.82005
2023-01-08,25.96401
2023-01-09,56.04113
2023-01-10,58.61182
2023-01-11,61.43958
2023-01-12,50.25706
2023-01-13,54.11311
2023-01-14,36.88946
2023-01-15,32.39074
2023-01-16,65.80976
2023-01-17,64.01028
2023-01-18,55.26992
2023-01-19,53.47043
2023-01-20,40.35989
2023-01-21,21.59383
2023-01-22,17.99485
2023-01-23,23.39331
2023-01-24,24.67866
2023-01-25,59.51156
2023-01-26,55.78406
2023-01-27,52.18508
2023-01-28,36.76092
2023-01-29,29.17737
2023-01-30,63.3676
2023-01-31,64.39588
2023-02-01,62.21079
2023-02-02,57.45501
2023-02-03,49.22879
2023-02-04,34.70437
2023-02-05,28.5347
2023-02-06,62.982
2023-02-07,63.62467
2023-02-08,59.6401
2023-02-09,56.04113
2023-02-10,53.21336
2023-02-11,38.1748
2023-02-12,29.94858
2023-02-13,78.9203
2023-02-14,84.96143
2023-02-15,67.60925
2023-02-16,54.88431
2023-02-17,49.22879
2023-02-18,38.04627
2023-02-19,26.60668
2023-02-20,62.982
2023-02-21,59.12596
2023-02-22,55.78406
2023-02-23,60.28277
2023-02-24,49.48586
2023-02-25,26.60668
2023-02-26,25.5784
2023-02-27,49.10025
2023-02-28,58.61182
2023-03-01,33.03341
2023-03-02,47.68637
2023-03-03,52.31362
2023-03-04,32.26221
2023-03-05,28.5347
2023-03-06,60.28277
2023-03-07,59.6401
2023-03-08,67.60925
2023-03-09,60.53984
2023-03-10,52.18508
2023-03-11,31.36246
2023-03-12,31.8766
2023-03-13,62.08226
2023-03-14,62.85347
2023-03-15,57.19794
2023-03-16,56.55526
2023-03-17,58.61182
2023-03-18,32.39074
2023-03-19,27.24935
2023-03-20,59.6401
2023-03-21,60.66838
2023-03-22,53.7275
2023-03-23,57.58354
2023-03-24,52.31362
2023-03-25,31.74807
2023-03-26,29.56298
2023-03-27,54.37017
2023-03-28,63.75321
2023-03-29,55.65552
2023-03-30,53.98457
2023-03-31,49.35732
2023-04-01,23.13624
2023-04-02,25.70694
2023-04-03,53.47043
2023-04-04,48.84318
2023-04-05,54.75578
2023-04-06,49.61439
2023-04-07,41.1311
2023-04-08,25.32133
2023-04-09,23.77892
2023-04-10,58.48329
2023-04-11,52.95629
2023-04-12,55.26992
2023-04-13,52.44215
2023-04-14,50.3856
2023-04-15,27.89203
2023-04-16,25.96401
2023-04-17,60.79691
2023-04-18,85.08997
2023-04-19,83.93316
2023-04-20,83.16195
2023-04-21,71.59383
2023-04-22,34.19023
2023-04-23,32.51928
2023-04-24,73.13624
2023-04-25,71.59383
2023-04-26,66.96658
2023-04-27,61.69665
2023-04-28,54.37017
2023-04-29,30.07712
2023-04-30,25.5784
2023-05-01,39.97429
2023-05-02,57.0694
2023-05-03,57.58354
2023-05-04,47.68637
2023-05-05,23.65038
2023-05-06,23.13624
2023-05-07,25.70694
2023-05-08,60.0257
2023-05-09,56.6838
2023-05-10,51.54241
2023-05-11,58.86889
2023-05-12,52.05655
2023-05-13,32.39074
2023-05-14,30.20565
2023-05-15,72.87917
2023-05-16,67.22365
2023-05-17,67.99485
2023-05-18,59.25449
2023-05-19,45.11568
2023-05-20,22.87917
2023-05-21,22.2365
2023-05-22,53.08483
2023-05-23,53.98457
2023-05-24,54.24164
2023-05-25,51.54241
2023-05-26,50.7712
2023-05-27,23.90745
2023-05-28,24.55012
2023-05-29,32.39074
