date,산티아고순례길
2021-03-17,16.3825
2021-03-18,10.52631
2021-03-19,10.45218
2021-03-20,10.42747
2021-03-21,12.92315
2021-03-22,11.88534
2021-03-23,29.45391
2021-03-24,10.94638
2021-03-25,9.16728
2021-03-26,9.58734
2021-03-27,9.83444
2021-03-28,13.88682
2021-03-29,11.34173
2021-03-30,12.87373
2021-03-31,11.88534
2021-04-01,15.27057
2021-04-02,14.6034
2021-04-03,16.28366
2021-04-04,13.51618
2021-04-05,20.92908
2021-04-06,14.5787
2021-04-07,12.33012
2021-04-08,10.37805
2021-04-09,12.75018
2021-04-10,12.52779
2021-04-11,14.47986
2021-04-12,25.89572
2021-04-13,25.25327
2021-04-14,11.68766
2021-04-15,10.08154
2021-04-16,10.64986
2021-04-17,9.88386
2021-04-18,37.97874
2021-04-19,19.9654
2021-04-20,13.59031
2021-04-21,12.05831
2021-04-22,11.66296
2021-04-23,24.16604
2021-04-24,13.07141
2021-04-25,14.72695
2021-04-26,11.56412
2021-04-27,23.91895
2021-04-28,11.41586
2021-04-29,9.36496
2021-04-30,10.97108
2021-05-01,9.85915
2021-05-02,12.45366
2021-05-03,9.09315
2021-05-04,9.85915
2021-05-05,11.53941
2021-05-06,9.7356
2021-05-07,12.05831
2021-05-08,14.80108
2021-05-09,16.03657
2021-05-10,17.42031
2021-05-11,20.36076
2021-05-12,18.65579
2021-05-13,15.04818
2021-05-14,11.06992
2021-05-15,9.88386
2021-05-16,14.52928
2021-05-17,12.37954
2021-05-18,10.00741
2021-05-19,13.8127
2021-05-20,10.62515
2021-05-21,10.89696
2021-05-22,12.05831
2021-05-23,12.89844
2021-05-24,12.35483
2021-05-25,10.5016
2021-05-26,11.0205
2021-05-27,10.97108
2021-05-28,9.90857
2021-05-29,11.19347
2021-05-30,12.37954
2021-05-31,14.72695
2021-06-01,11.16876
2021-06-02,12.37954
2021-06-03,11.31702
2021-06-04,10.15567
2021-06-05,10.84754
2021-06-06,12.87373
2021-06-07,12.33012
2021-06-08,34.07462
2021-06-09,12.45366
2021-06-10,12.77489
2021-06-11,12.05831
2021-06-12,11.63825
2021-06-13,13.21966
2021-06-14,11.29231
2021-06-15,11.14405
2021-06-16,14.28218
2021-06-17,16.25895
2021-06-18,14.70224
2021-06-19,13.5656
2021-06-20,14.25747
2021-06-21,12.45366
2021-06-22,10.72399
2021-06-23,12.37954
2021-06-24,10.72399
2021-06-25,10.64986
2021-06-26,10.32863
2021-06-27,12.84902
2021-06-28,10.5016
2021-06-29,11.21818
2021-06-30,10.40276
2021-07-01,9.9827
2021-07-02,8.57425
2021-07-03,9.53792
2021-07-04,14.99876
2021-07-05,10.87225
2021-07-06,9.71089
2021-07-07,8.99431
2021-07-08,9.38967
2021-07-09,8.82134
2021-07-10,9.66147
2021-07-11,11.14405
2021-07-12,9.76031
2021-07-13,10.30392
2021-07-14,9.38967
2021-07-15,7.21522
2021-07-16,8.42599
2021-07-17,10.2545
2021-07-18,10.89696
2021-07-19,9.9827
2021-07-20,10.00741
2021-07-21,8.9696
2021-07-22,9.14257
2021-07-23,48.80158
2021-07-24,33.85223
2021-07-25,19.4465
2021-07-26,15.81418
2021-07-27,12.42895
2021-07-28,10.60044
2021-07-29,8.89547
2021-07-30,8.77192
2021-07-31,10.03212
2021-08-01,14.50457
2021-08-02,11.29231
2021-08-03,26.48875
2021-08-04,11.56412
2021-08-05,17.71682
2021-08-06,13.46676
2021-08-07,11.66296
2021-08-08,16.35779
2021-08-09,13.5656
2021-08-10,14.80108
2021-08-11,11.06992
2021-08-12,11.39115
2021-08-13,10.99579
2021-08-14,12.60192
2021-08-15,17.12379
2021-08-16,21.32443
2021-08-17,22.06572
2021-08-18,20.36076
2021-08-19,17.3956
2021-08-20,17.02495
2021-08-21,22.28811
2021-08-22,24.26488
2021-08-23,17.3956
2021-08-24,14.72695
2021-08-25,12.92315
2021-08-26,13.24437
2021-08-27,16.40721
2021-08-28,12.0336
2021-08-29,19.37237
2021-08-30,22.36224
2021-08-31,19.00172
2021-09-01,22.48579
2021-09-02,55.62144
2021-09-03,17.51914
2021-09-04,14.13392
2021-09-05,43.66197
2021-09-06,15.71534
2021-09-07,13.0467
2021-09-08,13.07141
2021-09-09,12.67605
2021-09-10,13.02199
2021-09-11,70.64492
2021-09-12,67.2844
2021-09-13,24.98146
2021-09-14,21.91746
2021-09-15,14.99876
2021-09-16,87.39807
2021-09-17,100.0
2021-09-18,61.25525
2021-09-19,33.18507
2021-09-20,36.96565
2021-09-21,24.26488
2021-09-22,29.84927
2021-09-23,25.99456
2021-09-24,23.37533
2021-09-25,23.47417
2021-09-26,24.63553
2021-09-27,21.91746
2021-09-28,19.34766
2021-09-29,29.62688
2021-09-30,19.66889
2021-10-01,17.19792
2021-10-02,19.86656
2021-10-03,22.16456
2021-10-04,23.89424
2021-10-05,49.39461
2021-10-06,32.44378
2021-10-07,35.97726
2021-10-08,21.59624
2021-10-09,37.48455
2021-10-10,21.76921
2021-10-11,43.95848
2021-10-12,21.12676
2021-10-13,19.00172
2021-10-14,20.36076
2021-10-15,18.35927
2021-10-16,19.34766
2021-10-17,20.9785
2021-10-18,20.9785
2021-10-19,18.80405
2021-10-20,18.4334
2021-10-21,20.90437
2021-10-22,21.02792
2021-10-23,19.12527
2021-10-24,21.02792
2021-10-25,19.02643
2021-10-26,21.52211
2021-10-27,20.06424
2021-10-28,17.1485
2021-10-29,17.3956
2021-10-30,17.46973
2021-10-31,23.5483
2021-11-01,19.4465
2021-11-02,19.59476
2021-11-03,19.79243
2021-11-04,16.75315
2021-11-05,22.04101
2021-11-06,19.52063
2021-11-07,20.31134
2021-11-08,18.06276
2021-11-09,31.9743
2021-11-10,19.79243
2021-11-11,17.17321
2021-11-12,16.70373
2021-11-13,20.2125
2021-11-14,23.22708
2021-11-15,19.64418
2021-11-16,18.6805
2021-11-17,16.30837
2021-11-18,16.60489
2021-11-19,15.66592
2021-11-20,17.04966
2021-11-21,19.79243
2021-11-22,18.08747
2021-11-23,17.61798
2021-11-24,15.59179
2021-11-25,14.62811
2021-11-26,15.0976
2021-11-27,16.58018
2021-11-28,19.22411
2021-11-29,16.9014
2021-11-30,15.27057
2021-12-01,15.51766
2021-12-02,14.3316
2021-12-03,18.26043
2021-12-04,18.4334
2021-12-05,25.0803
2021-12-06,18.26043
2021-12-07,17.56856
2021-12-08,17.19792
2021-12-09,15.93773
2021-12-10,16.53076
2021-12-11,15.71534
2021-12-12,17.22263
2021-12-13,13.49147
2021-12-14,14.6034
2021-12-15,13.44205
2021-12-16,14.30689
2021-12-17,13.36792
2021-12-18,16.01186
2021-12-19,13.63973
2021-12-20,12.97257
2021-12-21,14.3316
2021-12-22,15.14702
2021-12-23,12.40425
2021-12-24,11.56412
2021-12-25,12.84902
2021-12-26,14.6034
2021-12-27,10.89696
2021-12-28,11.76179
2021-12-29,15.76476
2021-12-30,11.98418
2021-12-31,11.61354
2022-01-01,13.29379
2022-01-02,12.7996
2022-01-03,13.98566
2022-01-04,11.95947
2022-01-05,12.10773
2022-01-06,12.10773
2022-01-07,16.50605
2022-01-08,19.54534
2022-01-09,20.50901
2022-01-10,14.65282
2022-01-11,47.78848
2022-01-12,12.67605
2022-01-13,12.7996
2022-01-14,15.34469
2022-01-15,13.98566
2022-01-16,35.11242
2022-01-17,13.54089
2022-01-18,12.65134
2022-01-19,13.12083
2022-01-20,11.76179
2022-01-21,14.8505
2022-01-22,17.79095
2022-01-23,16.16011
2022-01-24,13.09612
2022-01-25,13.09612
2022-01-26,79.0462
2022-01-27,42.17939
2022-01-28,35.33481
2022-01-29,20.9785
2022-01-30,30.86236
2022-01-31,31.03533
2022-02-01,23.77069
2022-02-02,26.53817
2022-02-03,17.76624
2022-02-04,28.49023
2022-02-05,18.30985
2022-02-06,22.80701
2022-02-07,16.06127
2022-02-08,16.65431
2022-02-09,15.71534
2022-02-10,19.61947
2022-02-11,14.99876
2022-02-12,16.06127
2022-02-13,21.17617
2022-02-14,17.42031
2022-02-15,19.89127
2022-02-16,16.9014
2022-02-17,20.11366
2022-02-18,16.20953
2022-02-19,17.71682
2022-02-20,21.05263
2022-02-21,17.56856
2022-02-22,18.72992
2022-02-23,16.11069
2022-02-24,16.75315
2022-02-25,15.74005
2022-02-26,15.88831
2022-02-27,20.75611
2022-02-28,15.49295
2022-03-01,20.55843
2022-03-02,17.07437
2022-03-03,19.52063
2022-03-04,61.70002
2022-03-05,27.30417
2022-03-06,28.49023
2022-03-07,17.22263
2022-03-08,18.40869
2022-03-09,18.26043
2022-03-10,18.55695
2022-03-11,17.37089
2022-03-12,27.23004
2022-03-13,19.52063
2022-03-14,21.12676
2022-03-15,19.74301
2022-03-16,17.6674
2022-03-17,17.81566
2022-03-18,22.36224
2022-03-19,19.00172
2022-03-20,21.89276
2022-03-21,18.23573
2022-03-22,20.78082
2022-03-23,16.67902
2022-03-24,17.00024
2022-03-25,17.24734
2022-03-26,20.38547
2022-03-27,24.85791
2022-03-28,21.7445
2022-03-29,44.08203
2022-03-30,22.75759
2022-03-31,18.33456
2022-04-01,18.55695
2022-04-02,17.19792
2022-04-03,28.61378
2022-04-04,24.8085
2022-04-05,19.39708
2022-04-06,24.33901
2022-04-07,18.06276
2022-04-08,16.80256
2022-04-09,18.50753
2022-04-10,22.21398
2022-04-11,18.95231
2022-04-12,18.70521
2022-04-13,19.02643
2022-04-14,19.39708
2022-04-15,19.37237
2022-04-16,20.9785
2022-04-17,24.28959
2022-04-18,23.00469
2022-04-19,28.11959
2022-04-20,21.00321
2022-04-21,20.87966
2022-04-22,20.03953
2022-04-23,20.33605
2022-04-24,23.59772
2022-04-25,23.35063
2022-04-26,21.2503
2022-04-27,22.04101
2022-04-28,23.05411
2022-04-29,25.99456
2022-04-30,26.43933
2022-05-01,25.03088
2022-05-02,23.30121
2022-05-03,20.65727
2022-05-04,20.28663
2022-05-05,23.37533
2022-05-06,21.81863
2022-05-07,19.84185
2022-05-08,24.61082
2022-05-09,21.12676
2022-05-10,23.7954
2022-05-11,25.8463
2022-05-12,60.6375
2022-05-13,24.06721
2022-05-14,23.17766
2022-05-15,64.36866
2022-05-16,26.88411
2022-05-17,27.97133
2022-05-18,25.94514
2022-05-19,25.67333
2022-05-20,23.40004
2022-05-21,29.25623
2022-05-22,29.33036
2022-05-23,25.99456
2022-05-24,25.25327
2022-05-25,27.87249
2022-05-26,27.82307
2022-05-27,24.61082
2022-05-28,24.88262
2022-05-29,34.39584
2022-05-30,29.84927
2022-05-31,27.35359
2022-06-01,28.61378
2022-06-02,23.49888
2022-06-03,23.25179
2022-06-04,25.54978
2022-06-05,28.9103
2022-06-06,38.94242
2022-06-07,28.78675
2022-06-08,46.18235
2022-06-09,34.12404
2022-06-10,27.8972
2022-06-11,25.8463
2022-06-12,40.59797
2022-06-13,27.82307
2022-06-14,29.05856
2022-06-15,38.02816
2022-06-16,27.18062
2022-06-17,25.40153
2022-06-18,24.5614
2022-06-19,38.59649
2022-06-20,44.10674
2022-06-21,32.19668
2022-06-22,27.35359
2022-06-23,24.36372
2022-06-24,25.8463
2022-06-25,24.58611
2022-06-26,26.16753
2022-06-27,23.86953
2022-06-28,24.70966
2022-06-29,29.1574
2022-06-30,22.75759
2022-07-01,18.97702
2022-07-02,17.86508
2022-07-03,25.00617
2022-07-04,22.46108
2022-07-05,22.23869
2022-07-06,21.7445
2022-07-07,19.61947
2022-07-08,26.6123
2022-07-09,22.38695
2022-07-10,24.63553
2022-07-11,22.83172
2022-07-12,24.33901
2022-07-13,21.10205
2022-07-14,20.68198
2022-07-15,19.12527
2022-07-16,20.83024
2022-07-17,23.25179
2022-07-18,34.0252
2022-07-19,22.93056
2022-07-20,22.55992
2022-07-21,19.74301
2022-07-22,18.28514
2022-07-23,18.53224
2022-07-24,24.41314
2022-07-25,23.94366
2022-07-26,21.2503
2022-07-27,19.47121
2022-07-28,61.03286
2022-07-29,22.55992
2022-07-30,29.62688
2022-07-31,28.09488
2022-08-01,24.53669
2022-08-02,32.78972
2022-08-03,30.7141
2022-08-04,31.18359
2022-08-05,26.29107
2022-08-06,25.87101
2022-08-07,31.85075
2022-08-08,24.8332
2022-08-09,23.67185
2022-08-10,25.74746
2022-08-11,24.98146
2022-08-12,23.40004
2022-08-13,25.82159
2022-08-14,25.03088
2022-08-15,28.29256
2022-08-16,28.49023
2022-08-17,49.78996
2022-08-18,28.83617
2022-08-19,31.87546
2022-08-20,28.29256
2022-08-21,60.53867
2022-08-22,31.67778
2022-08-23,29.9234
2022-08-24,45.86113
2022-08-25,31.40597
2022-08-26,25.5992
2022-08-27,23.20237
2022-08-28,26.06869
2022-08-29,22.31282
2022-08-30,24.70966
2022-08-31,28.61378
2022-09-01,24.09191
2022-09-02,42.87126
2022-09-03,24.06721
2022-09-04,50.43241
2022-09-05,27.10649
2022-09-06,27.25475
2022-09-07,25.47566
2022-09-08,25.20385
2022-09-09,22.0163
2022-09-10,22.95527
2022-09-11,32.19668
2022-09-12,32.09785
2022-09-13,29.18211
2022-09-14,30.56585
2022-09-15,26.80998
2022-09-16,27.23004
2022-09-17,26.63701
2022-09-18,30.17049
2022-09-19,27.82307
2022-09-20,27.25475
2022-09-21,33.67926
2022-09-22,31.45539
2022-09-23,22.46108
2022-09-24,25.37682
2022-09-25,29.99752
2022-09-26,29.65159
2022-09-27,24.41314
2022-09-28,28.19372
2022-09-29,27.60069
2022-09-30,22.0163
2022-10-01,33.67926
2022-10-02,28.58907
2022-10-03,43.39016
2022-10-04,30.66468
2022-10-05,25.89572
2022-10-06,27.30417
2022-10-07,22.73288
2022-10-08,20.9785
2022-10-09,31.80133
2022-10-10,23.47417
2022-10-11,21.07734
2022-10-12,24.14133
2022-10-13,40.425
2022-10-14,22.7823
2022-10-15,40.9439
2022-10-16,26.43933
2022-10-17,28.09488
2022-10-18,44.62564
2022-10-19,30.56585
2022-10-20,27.15591
2022-10-21,22.65875
2022-10-22,21.39856
2022-10-23,29.77514
2022-10-24,24.48727
2022-10-25,22.33753
2022-10-26,33.95107
2022-10-27,33.45688
2022-10-28,20.50901
2022-10-29,48.72745
2022-10-30,24.16604
2022-10-31,18.97702
2022-11-01,24.43785
2022-11-02,21.99159
2022-11-03,38.39881
2022-11-04,21.94217
2022-11-05,21.00321
2022-11-06,22.80701
2022-11-07,24.93204
2022-11-08,22.16456
2022-11-09,22.21398
2022-11-10,25.03088
2022-11-11,22.18927
2022-11-12,27.47714
2022-11-13,23.2765
2022-11-14,22.21398
2022-11-15,20.63256
2022-11-16,18.77934
2022-11-17,17.49444
2022-11-18,18.72992
2022-11-19,20.83024
2022-11-20,19.79243
2022-11-21,19.59476
2022-11-22,19.00172
2022-11-23,20.65727
2022-11-24,21.52211
2022-11-25,17.61798
2022-11-26,17.3956
2022-11-27,21.12676
2022-11-28,20.08895
2022-11-29,16.25895
2022-11-30,17.12379
2022-12-01,18.18631
2022-12-02,15.74005
2022-12-03,16.18482
2022-12-04,21.39856
2022-12-05,15.04818
2022-12-06,15.96244
2022-12-07,16.95082
2022-12-08,18.35927
2022-12-09,18.77934
2022-12-10,21.52211
2022-12-11,23.47417
2022-12-12,23.10353
2022-12-13,21.17617
2022-12-14,19.12527
2022-12-15,22.83172
2022-12-16,18.28514
2022-12-17,19.49592
2022-12-18,20.53372
2022-12-19,19.94069
2022-12-20,19.66889
2022-12-21,18.45811
2022-12-22,18.97702
2022-12-23,16.60489
2022-12-24,15.12231
2022-12-25,21.39856
2022-12-26,20.16308
2022-12-27,19.42179
2022-12-28,26.11811
2022-12-29,22.70817
2022-12-30,21.39856
2022-12-31,19.86656
2023-01-01,22.21398
2023-01-02,21.02792
2023-01-03,19.52063
2023-01-04,23.40004
2023-01-05,18.40869
2023-01-06,19.37237
2023-01-07,20.41018
2023-01-08,26.46404
2023-01-09,20.58314
2023-01-10,17.76624
2023-01-11,18.80405
2023-01-12,20.03953
2023-01-13,19.84185
2023-01-14,19.76772
2023-01-15,22.65875
2023-01-16,20.18779
2023-01-17,27.79836
2023-01-18,20.01482
2023-01-19,17.6674
2023-01-20,16.16011
2023-01-21,18.11218
2023-01-22,22.23869
2023-01-23,26.76056
2023-01-24,33.90165
2023-01-25,26.95824
2023-01-26,27.84778
2023-01-27,24.8332
2023-01-28,22.41166
2023-01-29,22.83172
2023-01-30,23.77069
2023-01-31,19.49592
2023-02-01,19.27353
2023-02-02,22.13985
2023-02-03,17.79095
2023-02-04,20.2125
2023-02-05,23.82011
2023-02-06,26.51346
2023-02-07,20.33605
2023-02-08,21.05263
2023-02-09,21.42327
2023-02-10,19.84185
2023-02-11,19.39708
2023-02-12,21.81863
2023-02-13,20.87966
2023-02-14,19.14998
2023-02-15,17.96392
2023-02-16,19.52063
2023-02-17,19.00172
2023-02-18,24.24017
2023-02-19,23.5483
2023-02-20,23.05411
2023-02-21,26.31578
2023-02-22,18.75463
2023-02-23,19.17469
2023-02-24,19.05114
2023-02-25,19.79243
2023-02-26,21.2503
2023-02-27,21.59624
2023-02-28,23.22708
2023-03-01,33.72868
2023-03-02,26.83469
2023-03-03,21.62095
2023-03-04,20.87966
2023-03-05,23.86953
2023-03-06,27.20533
2023-03-07,27.57598
2023-03-08,24.14133
2023-03-09,25.74746
2023-03-10,21.52211
2023-03-11,24.16604
2023-03-12,25.45095
2023-03-13,24.51198
2023-03-14,24.28959
2023-03-15,24.14133
2023-03-16,25.69804
2023-03-17,21.71979
2023-03-18,22.21398
2023-03-19,30.1952
2023-03-20,24.21546
2023-03-21,23.72127
2023-03-22,33.62984
2023-03-23,25.64862
2023-03-24,29.13269
2023-03-25,29.57746
2023-03-26,36.8421
2023-03-27,24.75908
2023-03-28,88.01581
2023-03-29,29.30565
2023-03-30,29.45391
2023-03-31,25.30269
2023-04-01,22.63404
2023-04-02,27.47714
2023-04-03,25.12972
2023-04-04,27.65011
2023-04-05,46.40474
2023-04-06,32.93797
2023-04-07,27.60069
2023-04-08,30.56585
2023-04-09,30.49172
2023-04-10,30.4423
2023-04-11,28.36669
2023-04-12,27.69953
2023-04-13,33.43217
2023-04-14,29.57746
2023-04-15,32.76501
2023-04-16,35.85371
2023-04-17,30.12107
2023-04-18,31.60365
2023-04-19,27.1312
2023-04-20,31.01062
2023-04-21,25.20385
2023-04-22,26.31578
2023-04-23,31.52952
2023-04-24,30.17049
2023-04-25,28.9103
2023-04-26,27.50185
2023-04-27,30.61527
2023-04-28,26.34049
2023-04-29,27.42772
2023-04-30,62.91079
2023-05-01,35.45836
2023-05-02,28.36669
2023-05-03,27.18062
2023-05-04,28.68791
2023-05-05,32.29552
2023-05-06,37.38571
2023-05-07,56.16506
2023-05-08,31.70249
2023-05-09,28.71262
2023-05-10,29.9481
2023-05-11,27.55127
2023-05-12,24.28959
2023-05-13,25.37682
2023-05-14,42.89597
2023-05-15,28.88559
2023-05-16,29.10798
2023-05-17,27.60069
2023-05-18,26.34049
2023-05-19,25.40153
2023-05-20,26.56288
2023-05-21,28.41611
2023-05-22,30.29404
2023-05-23,26.98295
2023-05-24,29.84927
2023-05-25,27.10649
2023-05-26,27.69953
2023-05-27,35.063
2023-05-28,32.59204
