date,세금
2021-05-17,46.81188
2021-05-18,44.59405
2021-05-19,28.35643
2021-05-20,42.0198
2021-05-21,35.28712
2021-05-22,22.13861
2021-05-23,24.39603
2021-05-24,41.54455
2021-05-25,42.17821
2021-05-26,41.0693
2021-05-27,39.56435
2021-05-28,39.56435
2021-05-29,25.98019
2021-05-30,29.42574
2021-05-31,51.52475
2021-06-01,52.51485
2021-06-02,41.58415
2021-06-03,39.84158
2021-06-04,34.21782
2021-06-05,23.24752
2021-06-06,26.0198
2021-06-07,39.20792
2021-06-08,37.10891
2021-06-09,39.76237
2021-06-10,35.48514
2021-06-11,29.98019
2021-06-12,19.52475
2021-06-13,23.80198
2021-06-14,34.13861
2021-06-15,40.51485
2021-06-16,36.47524
2021-06-17,31.24752
2021-06-18,30.0594
2021-06-19,20.19801
2021-06-20,20.55445
2021-06-21,33.14851
2021-06-22,32.79207
2021-06-23,32.87128
2021-06-24,30.099
2021-06-25,28.83168
2021-06-26,19.68316
2021-06-27,19.96039
2021-06-28,28.71287
2021-06-29,31.0891
2021-06-30,33.38613
2021-07-01,30.099
2021-07-02,25.66336
2021-07-03,17.0693
2021-07-04,19.32673
2021-07-05,31.28712
2021-07-06,31.12871
2021-07-07,28.91089
2021-07-08,36.59405
2021-07-09,36.0
2021-07-10,19.64356
2021-07-11,21.30693
2021-07-12,35.68316
2021-07-13,38.65346
2021-07-14,33.90099
2021-07-15,42.17821
2021-07-16,31.88118
2021-07-17,20.83168
2021-07-18,21.14851
2021-07-19,33.0297
2021-07-20,30.73267
2021-07-21,31.68316
2021-07-22,31.0891
2021-07-23,36.15841
2021-07-24,22.29702
2021-07-25,22.0594
2021-07-26,37.34653
2021-07-27,31.80198
2021-07-28,26.17821
2021-07-29,29.66336
2021-07-30,27.28712
2021-07-31,19.60396
2021-08-01,18.93069
2021-08-02,30.17821
2021-08-03,25.30693
2021-08-04,23.56435
2021-08-05,26.73267
2021-08-06,21.0693
2021-08-07,14.49504
2021-08-08,17.10891
2021-08-09,26.0594
2021-08-10,36.39603
2021-08-11,30.0594
2021-08-12,28.15841
2021-08-13,27.52475
2021-08-14,19.40594
2021-08-15,18.73267
2021-08-16,21.46534
2021-08-17,41.14851
2021-08-18,30.41584
2021-08-19,29.94059
2021-08-20,29.86138
2021-08-21,18.0198
2021-08-22,19.36633
2021-08-23,29.26732
2021-08-24,32.55445
2021-08-25,32.75247
2021-08-26,33.82178
2021-08-27,32.0792
2021-08-28,19.32673
2021-08-29,20.67326
2021-08-30,34.17821
2021-08-31,41.74257
2021-09-01,35.56435
2021-09-02,31.92079
2021-09-03,28.91089
2021-09-04,20.35643
2021-09-05,24.31683
2021-09-06,39.32673
2021-09-07,37.34653
2021-09-08,32.75247
2021-09-09,32.0396
2021-09-10,38.21782
2021-09-11,21.54455
2021-09-12,22.97029
2021-09-13,32.67326
2021-09-14,35.12871
2021-09-15,36.79207
2021-09-16,30.099
2021-09-17,29.34653
2021-09-18,18.53465
2021-09-19,18.65346
2021-09-20,16.59405
2021-09-21,16.23762
2021-09-22,20.19801
2021-09-23,33.94059
2021-09-24,36.39603
2021-09-25,19.12871
2021-09-26,23.76237
2021-09-27,36.31683
2021-09-28,36.55445
2021-09-29,34.53465
2021-09-30,46.29702
2021-10-01,31.64356
2021-10-02,17.30693
2021-10-03,16.87128
2021-10-04,20.11881
2021-10-05,30.77227
2021-10-06,29.34653
2021-10-07,30.53465
2021-10-08,31.12871
2021-10-09,22.33663
2021-10-10,19.96039
2021-10-11,22.099
2021-10-12,35.0495
2021-10-13,36.67326
2021-10-14,27.84158
2021-10-15,30.33663
2021-10-16,19.72277
2021-10-17,19.0099
2021-10-18,29.22772
2021-10-19,29.78217
2021-10-20,30.93069
2021-10-21,33.10891
2021-10-22,26.53465
2021-10-23,18.49504
2021-10-24,19.96039
2021-10-25,35.20792
2021-10-26,31.92079
2021-10-27,32.11881
2021-10-28,30.17821
2021-10-29,27.44554
2021-10-30,20.71287
2021-10-31,21.30693
2021-11-01,35.0099
2021-11-02,35.64356
2021-11-03,32.0396
2021-11-04,30.53465
2021-11-05,28.31683
2021-11-06,17.30693
2021-11-07,20.23762
2021-11-08,30.0594
2021-11-09,32.87128
2021-11-10,34.41584
2021-11-11,30.25742
2021-11-12,26.89108
2021-11-13,18.0198
2021-11-14,22.0594
2021-11-15,31.76237
2021-11-16,35.64356
2021-11-17,37.58415
2021-11-18,37.66336
2021-11-19,32.23762
2021-11-20,20.0
2021-11-21,25.42574
2021-11-22,45.10891
2021-11-23,42.61386
2021-11-24,38.69306
2021-11-25,43.84158
2021-11-26,37.0693
2021-11-27,23.64356
2021-11-28,21.66336
2021-11-29,37.46534
2021-11-30,39.68316
2021-12-01,32.23762
2021-12-02,28.55445
2021-12-03,28.0792
2021-12-04,19.96039
2021-12-05,20.79207
2021-12-06,32.67326
2021-12-07,31.44554
2021-12-08,31.20792
2021-12-09,31.0099
2021-12-10,31.0495
2021-12-11,19.16831
2021-12-12,22.0594
2021-12-13,30.77227
2021-12-14,31.40594
2021-12-15,33.62376
2021-12-16,31.68316
2021-12-17,26.73267
2021-12-18,17.82178
2021-12-19,18.29702
2021-12-20,32.95049
2021-12-21,32.11881
2021-12-22,30.21782
2021-12-23,30.21782
2021-12-24,28.83168
2021-12-25,16.15841
2021-12-26,19.40594
2021-12-27,30.29702
2021-12-28,35.88118
2021-12-29,31.0099
2021-12-30,31.84158
2021-12-31,32.23762
2022-01-01,22.81188
2022-01-02,24.0792
2022-01-03,35.32673
2022-01-04,32.31683
2022-01-05,36.55445
2022-01-06,33.0297
2022-01-07,31.24752
2022-01-08,22.53465
2022-01-09,21.54455
2022-01-10,67.0099
2022-01-11,42.97029
2022-01-12,38.89108
2022-01-13,41.42574
2022-01-14,38.81188
2022-01-15,28.75247
2022-01-16,24.87128
2022-01-17,44.39603
2022-01-18,43.56435
2022-01-19,38.73267
2022-01-20,41.94059
2022-01-21,44.63366
2022-01-22,26.85148
2022-01-23,24.67326
2022-01-24,46.37623
2022-01-25,50.85148
2022-01-26,37.78217
2022-01-27,36.79207
2022-01-28,41.90099
2022-01-29,23.28712
2022-01-30,20.0
2022-01-31,18.17821
2022-02-01,19.96039
2022-02-02,22.73267
2022-02-03,38.21782
2022-02-04,37.86138
2022-02-05,23.52475
2022-02-06,26.81188
2022-02-07,43.12871
2022-02-08,34.65346
2022-02-09,34.21782
2022-02-10,41.0693
2022-02-11,35.48514
2022-02-12,26.0594
2022-02-13,24.0396
2022-02-14,34.89108
2022-02-15,33.26732
2022-02-16,32.91089
2022-02-17,32.23762
2022-02-18,27.80198
2022-02-19,22.97029
2022-02-20,22.85148
2022-02-21,35.32673
2022-02-22,38.37623
2022-02-23,37.50495
2022-02-24,37.18811
2022-02-25,40.0792
2022-02-26,24.39603
2022-02-27,25.74257
2022-02-28,35.56435
2022-03-01,28.27722
2022-03-02,33.66336
2022-03-03,28.59405
2022-03-04,30.37623
2022-03-05,23.28712
2022-03-06,19.80198
2022-03-07,29.82178
2022-03-08,29.34653
2022-03-09,27.84158
2022-03-10,49.70297
2022-03-11,34.41584
2022-03-12,20.99009
2022-03-13,23.44554
2022-03-14,31.52475
2022-03-15,33.70297
2022-03-16,32.91089
2022-03-17,28.75247
2022-03-18,29.86138
2022-03-19,21.86138
2022-03-20,22.57425
2022-03-21,31.68316
2022-03-22,30.69306
2022-03-23,33.66336
2022-03-24,32.0792
2022-03-25,33.34653
2022-03-26,20.15841
2022-03-27,19.76237
2022-03-28,27.36633
2022-03-29,31.0891
2022-03-30,31.0891
2022-03-31,36.87128
2022-04-01,29.78217
2022-04-02,18.13861
2022-04-03,19.88118
2022-04-04,29.18811
2022-04-05,34.41584
2022-04-06,32.31683
2022-04-07,29.70297
2022-04-08,31.56435
2022-04-09,19.20792
2022-04-10,22.17821
2022-04-11,29.46534
2022-04-12,28.27722
2022-04-13,28.0792
2022-04-14,28.39603
2022-04-15,28.79207
2022-04-16,17.94059
2022-04-17,19.0495
2022-04-18,28.0
2022-04-19,27.72277
2022-04-20,29.46534
2022-04-21,31.88118
2022-04-22,27.68316
2022-04-23,18.81188
2022-04-24,22.93069
2022-04-25,36.79207
2022-04-26,32.19801
2022-04-27,28.23762
2022-04-28,30.49504
2022-04-29,28.71287
2022-04-30,20.79207
2022-05-01,21.98019
2022-05-02,34.77227
2022-05-03,34.25742
2022-05-04,33.10891
2022-05-05,21.26732
2022-05-06,26.0594
2022-05-07,20.71287
2022-05-08,24.63366
2022-05-09,43.76237
2022-05-10,48.43564
2022-05-11,41.10891
2022-05-12,40.35643
2022-05-13,35.0099
2022-05-14,24.63366
2022-05-15,26.21782
2022-05-16,41.22772
2022-05-17,39.64356
2022-05-18,39.40594
2022-05-19,41.62376
2022-05-20,36.99009
2022-05-21,24.47524
2022-05-22,25.74257
2022-05-23,36.27722
2022-05-24,38.49504
2022-05-25,43.0099
2022-05-26,38.65346
2022-05-27,31.28712
2022-05-28,23.12871
2022-05-29,27.24752
2022-05-30,49.46534
2022-05-31,45.90099
2022-06-01,25.98019
2022-06-02,34.0594
2022-06-03,29.46534
2022-06-04,19.28712
2022-06-05,19.20792
2022-06-06,22.97029
2022-06-07,32.99009
2022-06-08,33.58415
2022-06-09,28.31683
2022-06-10,34.41584
2022-06-11,19.84158
2022-06-12,23.24752
2022-06-13,37.18811
2022-06-14,37.66336
2022-06-15,38.0198
2022-06-16,39.48514
2022-06-17,37.66336
2022-06-18,21.86138
2022-06-19,24.71287
2022-06-20,36.39603
2022-06-21,34.57425
2022-06-22,32.47524
2022-06-23,30.13861
2022-06-24,32.71287
2022-06-25,18.77227
2022-06-26,19.92079
2022-06-27,32.79207
2022-06-28,30.0594
2022-06-29,33.42574
2022-06-30,34.93069
2022-07-01,25.46534
2022-07-02,19.0891
2022-07-03,19.76237
2022-07-04,29.34653
2022-07-05,31.24752
2022-07-06,28.99009
2022-07-07,30.25742
2022-07-08,32.11881
2022-07-09,17.78217
2022-07-10,26.57425
2022-07-11,45.14851
2022-07-12,39.40594
2022-07-13,38.93069
2022-07-14,35.24752
2022-07-15,41.26732
2022-07-16,24.0396
2022-07-17,23.60396
2022-07-18,39.80198
2022-07-19,37.86138
2022-07-20,38.69306
2022-07-21,71.36633
2022-07-22,89.98019
2022-07-23,30.37623
2022-07-24,27.72277
2022-07-25,56.0396
2022-07-26,42.0594
2022-07-27,33.70297
2022-07-28,31.52475
2022-07-29,33.18811
2022-07-30,22.13861
2022-07-31,23.0495
2022-08-01,33.58415
2022-08-02,25.66336
2022-08-03,25.86138
2022-08-04,27.48514
2022-08-05,27.56435
2022-08-06,18.89108
2022-08-07,18.25742
2022-08-08,26.73267
2022-08-09,26.73267
2022-08-10,36.75247
2022-08-11,27.60396
2022-08-12,27.60396
2022-08-13,18.0198
2022-08-14,16.55445
2022-08-15,20.0396
2022-08-16,28.0396
2022-08-17,30.0594
2022-08-18,28.19801
2022-08-19,29.34653
2022-08-20,19.36633
2022-08-21,21.10891
2022-08-22,27.72277
2022-08-23,30.49504
2022-08-24,31.0891
2022-08-25,32.27722
2022-08-26,32.0396
2022-08-27,17.90099
2022-08-28,20.99009
2022-08-29,28.27722
2022-08-30,35.20792
2022-08-31,37.78217
2022-09-01,31.52475
2022-09-02,23.56435
2022-09-03,17.90099
2022-09-04,18.099
2022-09-05,28.95049
2022-09-06,28.67326
2022-09-07,29.98019
2022-09-08,28.0396
2022-09-09,17.86138
2022-09-10,14.65346
2022-09-11,16.71287
2022-09-12,20.0396
2022-09-13,31.16831
2022-09-14,34.37623
2022-09-15,34.77227
2022-09-16,30.93069
2022-09-17,20.35643
2022-09-18,23.24752
2022-09-19,35.0891
2022-09-20,35.68316
2022-09-21,33.22772
2022-09-22,34.49504
2022-09-23,36.39603
2022-09-24,20.39603
2022-09-25,23.20792
2022-09-26,34.97029
2022-09-27,33.0297
2022-09-28,33.46534
2022-09-29,34.69306
2022-09-30,38.33663
2022-10-01,21.90099
2022-10-02,16.35643
2022-10-03,21.66336
2022-10-04,31.80198
2022-10-05,34.0198
2022-10-06,32.0
2022-10-07,34.45544
2022-10-08,19.24752
2022-10-09,17.50495
2022-10-10,22.37623
2022-10-11,34.97029
2022-10-12,31.16831
2022-10-13,28.75247
2022-10-14,29.14851
2022-10-15,20.15841
2022-10-16,17.58415
2022-10-17,30.77227
2022-10-18,29.50495
2022-10-19,28.35643
2022-10-20,33.50495
2022-10-21,28.99009
2022-10-22,17.82178
2022-10-23,20.91089
2022-10-24,32.35643
2022-10-25,39.0891
2022-10-26,34.57425
2022-10-27,29.46534
2022-10-28,26.57425
2022-10-29,17.82178
2022-10-30,28.67326
2022-10-31,57.58415
2022-11-01,43.92079
2022-11-02,35.32673
2022-11-03,32.39603
2022-11-04,29.26732
2022-11-05,18.099
2022-11-06,18.25742
2022-11-07,34.65346
2022-11-08,30.57425
2022-11-09,32.71287
2022-11-10,38.0594
2022-11-11,28.0
2022-11-12,19.36633
2022-11-13,19.76237
2022-11-14,30.25742
2022-11-15,29.70297
2022-11-16,28.91089
2022-11-17,28.91089
2022-11-18,26.41584
2022-11-19,16.87128
2022-11-20,20.63366
2022-11-21,37.42574
2022-11-22,35.64356
2022-11-23,32.83168
2022-11-24,31.92079
2022-11-25,32.19801
2022-11-26,20.0396
2022-11-27,19.52475
2022-11-28,31.40594
2022-11-29,31.68316
2022-11-30,36.51485
2022-12-01,30.17821
2022-12-02,27.0099
2022-12-03,16.75247
2022-12-04,20.51485
2022-12-05,31.12871
2022-12-06,29.62376
2022-12-07,31.56435
2022-12-08,28.75247
2022-12-09,31.92079
2022-12-10,20.43564
2022-12-11,21.50495
2022-12-12,32.51485
2022-12-13,31.84158
2022-12-14,31.88118
2022-12-15,44.15841
2022-12-16,40.55445
2022-12-17,25.94059
2022-12-18,23.20792
2022-12-19,31.76237
2022-12-20,34.49504
2022-12-21,34.099
2022-12-22,34.93069
2022-12-23,33.10891
2022-12-24,20.83168
2022-12-25,18.45544
2022-12-26,33.42574
2022-12-27,32.95049
2022-12-28,32.79207
2022-12-29,32.31683
2022-12-30,31.96039
2022-12-31,24.75247
2023-01-01,24.91089
2023-01-02,41.66336
2023-01-03,39.88118
2023-01-04,39.0495
2023-01-05,40.27722
2023-01-06,33.66336
2023-01-07,21.46534
2023-01-08,25.22772
2023-01-09,35.16831
2023-01-10,44.67326
2023-01-11,37.0693
2023-01-12,38.099
2023-01-13,39.76237
2023-01-14,24.79207
2023-01-15,26.93069
2023-01-16,50.81188
2023-01-17,42.41584
2023-01-18,45.54455
2023-01-19,41.54455
2023-01-20,40.31683
2023-01-21,23.44554
2023-01-22,23.12871
2023-01-23,23.40594
2023-01-24,25.94059
2023-01-25,52.51485
2023-01-26,42.41584
2023-01-27,41.26732
2023-01-28,24.19801
2023-01-29,26.53465
2023-01-30,44.23762
2023-01-31,48.43564
2023-02-01,38.85148
2023-02-02,35.0495
2023-02-03,32.79207
2023-02-04,21.90099
2023-02-05,23.0495
2023-02-06,32.11881
2023-02-07,34.37623
2023-02-08,30.89108
2023-02-09,35.12871
2023-02-10,44.23762
2023-02-11,22.61386
2023-02-12,22.53465
2023-02-13,33.54455
2023-02-14,31.96039
2023-02-15,34.13861
2023-02-16,29.42574
2023-02-17,27.68316
2023-02-18,18.53465
2023-02-19,19.48514
2023-02-20,30.73267
2023-02-21,33.78217
2023-02-22,30.69306
2023-02-23,32.35643
2023-02-24,33.10891
2023-02-25,21.18811
2023-02-26,21.82178
2023-02-27,30.61386
2023-02-28,35.80198
2023-03-01,31.28712
2023-03-02,36.99009
2023-03-03,32.0
2023-03-04,22.29702
2023-03-05,23.20792
2023-03-06,30.81188
2023-03-07,30.33663
2023-03-08,30.33663
2023-03-09,31.76237
2023-03-10,35.52475
2023-03-11,17.82178
2023-03-12,20.59405
2023-03-13,29.18811
2023-03-14,29.58415
2023-03-15,29.18811
2023-03-16,30.85148
2023-03-17,25.62376
2023-03-18,18.37623
2023-03-19,18.41584
2023-03-20,29.0693
2023-03-21,29.42574
2023-03-22,30.77227
2023-03-23,27.76237
2023-03-24,35.88118
2023-03-25,19.60396
2023-03-26,20.91089
2023-03-27,29.34653
2023-03-28,31.64356
2023-03-29,30.97029
2023-03-30,32.27722
2023-03-31,34.37623
2023-04-01,21.0297
2023-04-02,22.89108
2023-04-03,34.41584
2023-04-04,34.0594
2023-04-05,35.64356
2023-04-06,35.64356
2023-04-07,32.39603
2023-04-08,22.89108
2023-04-09,22.17821
2023-04-10,39.24752
2023-04-11,34.65346
2023-04-12,33.78217
2023-04-13,31.20792
2023-04-14,29.42574
2023-04-15,21.18811
2023-04-16,19.92079
2023-04-17,32.19801
2023-04-18,32.47524
2023-04-19,29.38613
2023-04-20,32.39603
2023-04-21,29.98019
2023-04-22,19.60396
2023-04-23,19.80198
2023-04-24,30.41584
2023-04-25,35.92079
2023-04-26,29.22772
2023-04-27,29.90099
2023-04-28,29.14851
2023-04-29,18.65346
2023-04-30,19.88118
2023-05-01,33.10891
2023-05-02,44.79207
2023-05-03,38.69306
2023-05-04,43.12871
2023-05-05,25.78217
2023-05-06,24.0396
2023-05-07,25.54455
2023-05-08,38.33663
2023-05-09,38.93069
2023-05-10,47.12871
2023-05-11,34.85148
2023-05-12,32.0396
2023-05-13,20.0
2023-05-14,22.53465
2023-05-15,39.48514
2023-05-16,38.29702
2023-05-17,38.13861
2023-05-18,36.15841
2023-05-19,33.90099
2023-05-20,21.22772
2023-05-21,22.89108
2023-05-22,41.78217
2023-05-23,42.0594
2023-05-24,45.58415
2023-05-25,47.52475
2023-05-26,33.74257
2023-05-27,24.83168
2023-05-28,22.13861
2023-05-29,29.70297
2023-05-30,42.49504
