date,공모
2023-05-29,7.0626
2023-05-30,14.82075
2023-05-31,20.33172
2023-06-01,14.87426
2023-06-02,17.92402
2023-06-03,8.45371
2023-06-04,6.95559
2023-06-05,13.0016
2023-06-06,8.88175
2023-06-07,16.05136
2023-06-08,16.31888
2023-06-09,15.4093
2023-06-10,6.63456
2023-06-11,6.58105
2023-06-12,16.90743
2023-06-13,16.21187
2023-06-14,15.62332
2023-06-15,16.80042
2023-06-16,12.19903
2023-06-17,6.31353
2023-06-18,6.79507
2023-06-19,16.26538
2023-06-20,18.51257
2023-06-21,20.0642
2023-06-22,15.51631
2023-06-23,13.26912
2023-06-24,6.74157
2023-06-25,4.7619
2023-06-26,16.05136
2023-06-27,17.81701
2023-06-28,14.28571
2023-06-29,17.17495
2023-06-30,15.14178
2023-07-01,5.56447
2023-07-02,6.31353
2023-07-03,11.50347
2023-07-04,15.08828
2023-07-05,15.94435
2023-07-06,20.0107
2023-07-07,13.75066
2023-07-08,5.61797
2023-07-09,6.68806
2023-07-10,17.38897
2023-07-11,15.94435
2023-07-12,14.1252
2023-07-13,15.3023
2023-07-14,15.4093
2023-07-15,6.26003
2023-07-16,6.09951
2023-07-17,16.5329
2023-07-18,16.80042
2023-07-19,16.10486
2023-07-20,15.19529
2023-07-21,12.62707
2023-07-22,5.02942
2023-07-23,6.90208
2023-07-24,15.56982
2023-07-25,15.3023
2023-07-26,16.15837
2023-07-27,17.6565
2023-07-28,13.75066
2023-07-29,5.35045
2023-07-30,5.56447
2023-07-31,14.55323
2023-08-01,15.94435
2023-08-02,12.30604
2023-08-03,14.01819
2023-08-04,14.71375
2023-08-05,5.02942
2023-08-06,5.18994
2023-08-07,13.0016
2023-08-08,13.80417
2023-08-09,12.89459
2023-08-10,12.73408
2023-08-11,11.71749
2023-08-12,4.97592
2023-08-13,5.18994
2023-08-14,12.03852
2023-08-15,6.52755
2023-08-16,12.19903
2023-08-17,13.42964
2023-08-18,13.69716
2023-08-19,4.22685
2023-08-20,5.13643
2023-08-21,14.82075
2023-08-22,15.4093
2023-08-23,15.14178
2023-08-24,16.5329
2023-08-25,11.34296
2023-08-26,4.60139
2023-08-27,5.29695
2023-08-28,13.26912
2023-08-29,15.67683
2023-08-30,13.59015
2023-08-31,14.92776
2023-09-01,11.98501
2023-09-02,5.51096
2023-09-03,5.77849
2023-09-04,13.21562
2023-09-05,14.87426
2023-09-06,14.60674
2023-09-07,13.75066
2023-09-08,11.93151
2023-09-09,5.72498
2023-09-10,5.56447
2023-09-11,13.69716
2023-09-12,15.08828
2023-09-13,15.08828
2023-09-14,14.98127
2023-09-15,12.30604
2023-09-16,5.45746
2023-09-17,7.97217
2023-09-18,16.4794
2023-09-19,19.63616
2023-09-20,17.97752
2023-09-21,20.0107
2023-09-22,17.81701
2023-09-23,4.86891
2023-09-24,6.04601
2023-09-25,15.03477
2023-09-26,13.48314
2023-09-27,9.89834
2023-09-28,5.02942
2023-09-29,3.5848
2023-09-30,4.01284
2023-10-01,4.11985
2023-10-02,5.72498
2023-10-03,5.35045
2023-10-04,15.3023
2023-10-05,16.42589
2023-10-06,16.5329
2023-10-07,5.29695
2023-10-08,5.939
2023-10-09,7.1696
2023-10-10,15.08828
2023-10-11,14.55323
2023-10-12,14.28571
2023-10-13,12.57356
2023-10-14,5.67148
2023-10-15,5.45746
2023-10-16,12.41305
2023-10-17,14.71375
2023-10-18,15.62332
2023-10-19,16.21187
2023-10-20,12.30604
2023-10-21,5.67148
2023-10-22,6.04601
2023-10-23,13.85767
2023-10-24,14.76725
2023-10-25,16.37239
2023-10-26,13.85767
2023-10-27,11.93151
2023-10-28,7.1161
2023-10-29,6.42054
2023-10-30,13.91118
2023-10-31,16.31888
2023-11-01,15.19529
2023-11-02,15.14178
2023-11-03,13.37613
2023-11-04,5.29695
2023-11-05,8.3467
2023-11-06,14.92776
2023-11-07,17.38897
2023-11-08,18.8336
2023-11-09,18.67308
2023-11-10,16.05136
2023-11-11,6.74157
2023-11-12,7.27661
2023-11-13,15.46281
2023-11-14,16.05136
2023-11-15,14.39272
2023-11-16,13.75066
2023-11-17,14.28571
2023-11-18,5.29695
2023-11-19,5.24344
2023-11-20,14.44622
2023-11-21,15.03477
2023-11-22,15.14178
2023-11-23,13.53665
2023-11-24,12.19903
2023-11-25,7.0626
2023-11-26,6.36704
2023-11-27,13.75066
2023-11-28,14.87426
2023-11-29,15.62332
2023-11-30,16.90743
2023-12-01,13.59015
2023-12-02,6.58105
2023-12-03,8.2932
2023-12-04,17.92402
2023-12-05,16.15837
2023-12-06,16.05136
2023-12-07,14.76725
2023-12-08,13.37613
2023-12-09,6.42054
2023-12-10,7.22311
2023-12-11,14.28571
2023-12-12,17.28196
2023-12-13,17.28196
2023-12-14,18.67308
2023-12-15,15.89085
2023-12-16,5.45746
2023-12-17,6.09951
2023-12-18,12.9481
2023-12-19,12.89459
2023-12-20,13.0016
2023-12-21,10.86142
2023-12-22,12.03852
2023-12-23,5.13643
2023-12-24,4.49438
2023-12-25,4.44087
2023-12-26,10.21936
2023-12-27,10.75441
2023-12-28,10.7009
2023-12-29,8.61423
2023-12-30,4.06634
2023-12-31,4.38737
2024-01-01,5.67148
2024-01-02,12.57356
2024-01-03,14.39272
2024-01-04,14.55323
2024-01-05,13.64365
2024-01-06,5.13643
2024-01-07,6.90208
2024-01-08,13.16211
2024-01-09,17.01444
2024-01-10,15.14178
2024-01-11,17.54949
2024-01-12,15.08828
2024-01-13,5.40395
2024-01-14,5.13643
2024-01-15,16.15837
2024-01-16,20.33172
2024-01-17,18.03103
2024-01-18,17.81701
2024-01-19,12.89459
2024-01-20,5.72498
2024-01-21,5.939
2024-01-22,13.75066
2024-01-23,14.33921
2024-01-24,15.46281
2024-01-25,14.33921
2024-01-26,14.1787
2024-01-27,5.83199
2024-01-28,7.38362
2024-01-29,13.21562
2024-01-30,12.73408
2024-01-31,14.01819
2024-02-01,14.92776
2024-02-02,12.03852
2024-02-03,5.02942
2024-02-04,6.52755
2024-02-05,14.39272
2024-02-06,13.85767
2024-02-07,13.91118
2024-02-08,11.07544
2024-02-09,4.01284
2024-02-10,3.5313
2024-02-11,5.08293
2024-02-12,5.8855
2024-02-13,22.25789
2024-02-14,24.39807
2024-02-15,25.09363
2024-02-16,18.8871
2024-02-17,6.63456
2024-02-18,5.72498
2024-02-19,15.3023
2024-02-20,13.59015
2024-02-21,16.15837
2024-02-22,15.3023
2024-02-23,13.59015
2024-02-24,6.36704
2024-02-25,5.77849
2024-02-26,14.92776
2024-02-27,15.3023
2024-02-28,13.59015
2024-02-29,11.18245
2024-03-01,5.18994
2024-03-02,5.40395
2024-03-03,5.51096
2024-03-04,14.33921
2024-03-05,16.21187
2024-03-06,17.87051
2024-03-07,15.94435
2024-03-08,14.87426
2024-03-09,5.939
2024-03-10,7.1696
2024-03-11,14.71375
2024-03-12,16.74692
2024-03-13,16.4794
2024-03-14,16.5864
2024-03-15,14.60674
2024-03-16,7.00909
2024-03-17,6.58105
2024-03-18,16.80042
2024-03-19,14.44622
2024-03-20,15.46281
