date,미국주식사는법
2021-06-26,6.41936
2021-06-27,5.73533
2021-06-28,7.18232
2021-06-29,7.4191
2021-06-30,6.94554
2021-07-01,5.39331
2021-07-02,9.68166
2021-07-03,4.68297
2021-07-04,5.31439
2021-07-05,6.78768
2021-07-06,6.07734
2021-07-07,5.97211
2021-07-08,5.97211
2021-07-09,5.78795
2021-07-10,5.41962
2021-07-11,5.18284
2021-07-12,6.47198
2021-07-13,6.8403
2021-07-14,6.2352
2021-07-15,8.0242
2021-07-16,7.36648
2021-07-17,5.84056
2021-07-18,5.18284
2021-07-19,6.99815
2021-07-20,8.07682
2021-07-21,6.12996
2021-07-22,5.99842
2021-07-23,6.44567
2021-07-24,5.60378
2021-07-25,5.10392
2021-07-26,6.8403
2021-07-27,6.86661
2021-07-28,6.86661
2021-07-29,5.63009
2021-07-30,6.86661
2021-07-31,6.26151
2021-08-01,5.10392
2021-08-02,5.70902
2021-08-03,10.47092
2021-08-04,16.75874
2021-08-05,14.07524
2021-08-06,15.57484
2021-08-07,14.70665
2021-08-08,13.20705
2021-08-09,14.31202
2021-08-10,13.18074
2021-08-11,15.49592
2021-08-12,15.49592
2021-08-13,13.10181
2021-08-14,10.54985
2021-08-15,8.52407
2021-08-16,12.81241
2021-08-17,18.65298
2021-08-18,15.99579
2021-08-19,14.15416
2021-08-20,12.15469
2021-08-21,10.49723
2021-08-22,9.68166
2021-08-23,13.0755
2021-08-24,20.57353
2021-08-25,18.65298
2021-08-26,17.57432
2021-08-27,18.60036
2021-08-28,15.91686
2021-08-29,12.70718
2021-08-30,14.96974
2021-08-31,19.25808
2021-09-01,18.46882
2021-09-02,19.28439
2021-09-03,16.86398
2021-09-04,12.52302
2021-09-05,16.15364
2021-09-06,16.20626
2021-09-07,15.39068
2021-09-08,15.02236
2021-09-09,13.68061
2021-09-10,11.6022
2021-09-11,8.44514
2021-09-12,11.2865
2021-09-13,11.31281
2021-09-14,11.62851
2021-09-15,11.36543
2021-09-16,14.07524
2021-09-17,11.76006
2021-09-18,10.83925
2021-09-19,7.7348
2021-09-20,9.31333
2021-09-21,12.23362
2021-09-22,12.04946
2021-09-23,15.54853
2021-09-24,13.68061
2021-09-25,9.15548
2021-09-26,8.39252
2021-09-27,10.9971
2021-09-28,11.86529
2021-09-29,13.33859
2021-09-30,11.65482
2021-10-01,8.39252
2021-10-02,8.78716
2021-10-03,8.81347
2021-10-04,9.78689
2021-10-05,11.10234
2021-10-06,12.15469
2021-10-07,11.12865
2021-10-08,10.36569
2021-10-09,6.31412
2021-10-10,7.76111
2021-10-11,7.28755
2021-10-12,17.94264
2021-10-13,11.54959
2021-10-14,12.36516
2021-10-15,10.89187
2021-10-16,7.4191
2021-10-17,9.62904
2021-10-18,10.91817
2021-10-19,13.25966
2021-10-20,10.28676
2021-10-21,12.41778
2021-10-22,13.81215
2021-10-23,10.91817
2021-10-24,9.97106
2021-10-25,12.52302
2021-10-26,23.7569
2021-10-27,18.23204
2021-10-28,17.54801
2021-10-29,28.8082
2021-10-30,19.91581
2021-10-31,13.86477
2021-11-01,20.65245
2021-11-02,25.5196
2021-11-03,18.10049
2021-11-04,23.44119
2021-11-05,29.51854
2021-11-06,23.25703
2021-11-07,17.36385
2021-11-08,25.41436
2021-11-09,27.598
2021-11-10,23.09918
2021-11-11,20.83662
2021-11-12,21.9679
2021-11-13,14.28571
2021-11-14,12.73349
2021-11-15,19.15285
2021-11-16,21.9679
2021-11-17,29.93948
2021-11-18,24.09892
2021-11-19,19.28439
2021-11-20,15.65377
2021-11-21,14.02262
2021-11-22,17.46908
2021-11-23,17.73217
2021-11-24,14.44356
2021-11-25,14.49618
2021-11-26,10.54985
2021-11-27,10.04998
2021-11-28,9.39226
2021-11-29,10.78663
2021-11-30,16.96921
2021-12-01,12.89134
2021-12-02,12.94396
2021-12-03,8.33991
2021-12-04,9.31333
2021-12-05,7.36648
2021-12-06,9.62904
2021-12-07,10.60247
2021-12-08,10.36569
2021-12-09,10.89187
2021-12-10,8.20836
2021-12-11,7.68218
2021-12-12,7.84004
2021-12-13,10.15522
2021-12-14,9.89213
2021-12-15,9.78689
2021-12-16,9.55011
2021-12-17,8.39252
2021-12-18,6.91923
2021-12-19,5.49855
2021-12-20,8.60299
2021-12-21,8.52407
2021-12-22,8.26098
2021-12-23,10.12891
2021-12-24,9.15548
2021-12-25,6.44567
2021-12-26,8.47145
2021-12-27,8.44514
2021-12-28,10.36569
2021-12-29,9.83951
2021-12-30,8.36621
2021-12-31,7.81373
2022-01-01,6.89292
2022-01-02,9.60273
2022-01-03,12.39147
2022-01-04,18.57405
2022-01-05,14.68034
2022-01-06,13.54906
2022-01-07,10.26045
2022-01-08,8.39252
2022-01-09,8.41883
2022-01-10,10.26045
2022-01-11,9.65535
2022-01-12,9.70797
2022-01-13,9.55011
2022-01-14,8.81347
2022-01-15,7.81373
2022-01-16,10.02367
2022-01-17,10.44461
2022-01-18,10.81294
2022-01-19,11.47066
2022-01-20,10.81294
2022-01-21,9.8132
2022-01-22,8.49776
2022-01-23,8.68192
2022-01-24,9.99736
2022-01-25,13.81215
2022-01-26,12.28624
2022-01-27,13.0755
2022-01-28,15.1539
2022-01-29,10.47092
2022-01-30,8.07682
2022-01-31,8.39252
2022-02-01,17.83741
2022-02-02,23.70428
2022-02-03,20.33675
2022-02-04,15.70639
2022-02-05,11.33912
2022-02-06,12.54932
2022-02-07,14.33833
2022-02-08,12.44409
2022-02-09,9.31333
2022-02-10,10.26045
2022-02-11,9.31333
2022-02-12,9.36595
2022-02-13,8.99763
2022-02-14,9.28702
2022-02-15,10.1026
2022-02-16,10.68139
2022-02-17,10.07629
2022-02-18,8.65561
2022-02-19,6.94554
2022-02-20,7.36648
2022-02-21,9.39226
2022-02-22,9.41857
2022-02-23,8.6293
2022-02-24,16.31149
2022-02-25,11.78637
2022-02-26,6.73506
2022-02-27,6.20889
2022-02-28,8.49776
2022-03-01,8.12943
2022-03-02,6.70876
2022-03-03,6.91923
2022-03-04,6.73506
2022-03-05,6.28781
2022-03-06,5.57747
2022-03-07,6.10365
2022-03-08,7.52433
2022-03-09,5.02499
2022-03-10,5.57747
2022-03-11,6.62983
2022-03-12,6.97184
2022-03-13,6.81399
2022-03-14,7.4454
2022-03-15,9.73428
2022-03-16,9.18179
2022-03-17,9.91844
2022-03-18,8.9187
2022-03-19,6.26151
2022-03-20,6.86661
2022-03-21,7.07708
2022-03-22,7.57695
2022-03-23,9.12917
2022-03-24,8.47145
2022-03-25,8.20836
2022-03-26,6.78768
2022-03-27,5.70902
2022-03-28,7.15601
2022-03-29,10.41831
2022-03-30,13.3649
2022-03-31,10.1026
2022-04-01,7.68218
2022-04-02,5.23546
2022-04-03,5.49855
2022-04-04,10.18153
2022-04-05,9.97106
2022-04-06,7.89265
2022-04-07,8.6293
2022-04-08,6.41936
2022-04-09,4.1568
2022-04-10,3.10444
2022-04-11,5.13022
2022-04-12,7.65588
2022-04-13,6.41936
2022-04-14,6.02473
2022-04-15,4.73559
2022-04-16,3.78847
2022-04-17,3.99894
2022-04-18,5.55117
2022-04-19,5.84056
2022-04-20,6.81399
2022-04-21,8.44514
2022-04-22,5.31439
2022-04-23,4.41988
2022-04-24,5.70902
2022-04-25,6.65614
2022-04-26,6.5509
2022-04-27,8.9187
2022-04-28,6.12996
2022-04-29,5.47224
2022-04-30,4.7619
2022-05-01,3.15706
2022-05-02,4.78821
2022-05-03,5.91949
2022-05-04,5.23546
2022-05-05,4.7619
2022-05-06,5.55117
2022-05-07,3.578
2022-05-08,3.05182
2022-05-09,4.28834
2022-05-10,7.05077
2022-05-11,5.31439
2022-05-12,6.10365
2022-05-13,4.70928
2022-05-14,3.34122
2022-05-15,3.02551
2022-05-16,4.97237
2022-05-17,5.18284
2022-05-18,4.65666
2022-05-19,8.68192
2022-05-20,6.26151
2022-05-21,5.47224
2022-05-22,4.52512
2022-05-23,4.86714
2022-05-24,5.55117
2022-05-25,6.34043
2022-05-26,5.63009
2022-05-27,4.89344
2022-05-28,4.4725
2022-05-29,2.73612
2022-05-30,4.97237
2022-05-31,5.44593
2022-06-01,3.81478
2022-06-02,3.10444
2022-06-03,3.31491
2022-06-04,3.36753
2022-06-05,2.28887
2022-06-06,3.15706
2022-06-07,3.89371
2022-06-08,3.55169
2022-06-09,3.49907
2022-06-10,4.05156
2022-06-11,3.97263
2022-06-12,2.81504
2022-06-13,4.28834
2022-06-14,5.68271
2022-06-15,4.44619
2022-06-16,4.20941
2022-06-17,4.44619
2022-06-18,2.99921
2022-06-19,3.39384
2022-06-20,3.73585
2022-06-21,3.36753
2022-06-22,3.97263
2022-06-23,4.07787
2022-06-24,3.23599
2022-06-25,2.28887
2022-06-26,2.34148
2022-06-27,2.89397
2022-06-28,3.49907
2022-06-29,2.73612
2022-06-30,2.81504
2022-07-01,2.44672
2022-07-02,1.68376
2022-07-03,1.76269
2022-07-04,2.52565
2022-07-05,3.13075
2022-07-06,2.52565
2022-07-07,2.18363
2022-07-08,2.15732
2022-07-09,1.52591
2022-07-10,1.36806
2022-07-11,2.31518
2022-07-12,2.52565
2022-07-13,2.34148
2022-07-14,2.52565
2022-07-15,2.15732
2022-07-16,1.99947
2022-07-17,1.73638
2022-07-18,2.6835
2022-07-19,2.1047
2022-07-20,3.20968
2022-07-21,3.42015
2022-07-22,3.42015
2022-07-23,1.63114
2022-07-24,1.76269
2022-07-25,2.34148
2022-07-26,2.34148
2022-07-27,2.47303
2022-07-28,3.15706
2022-07-29,2.6835
2022-07-30,2.28887
2022-07-31,2.18363
2022-08-01,2.60457
2022-08-02,3.578
2022-08-03,2.52565
2022-08-04,3.26229
2022-08-05,2.86766
2022-08-06,2.52565
2022-08-07,2.86766
2022-08-08,3.10444
2022-08-09,2.73612
2022-08-10,3.76216
2022-08-11,3.02551
2022-08-12,3.49907
2022-08-13,2.92028
2022-08-14,2.52565
2022-08-15,3.10444
2022-08-16,3.8674
2022-08-17,4.31465
2022-08-18,3.2886
2022-08-19,2.9729
2022-08-20,2.31518
2022-08-21,2.15732
2022-08-22,3.02551
2022-08-23,4.02525
2022-08-24,3.31491
2022-08-25,3.13075
2022-08-26,3.84109
2022-08-27,3.05182
2022-08-28,2.34148
2022-08-29,3.05182
2022-08-30,2.9729
2022-08-31,3.42015
2022-09-01,2.49934
2022-09-02,2.49934
2022-09-03,3.05182
2022-09-04,2.52565
2022-09-05,2.23625
2022-09-06,2.84135
2022-09-07,2.63088
2022-09-08,2.9729
2022-09-09,1.4996
2022-09-10,1.789
2022-09-11,1.63114
2022-09-12,3.81478
2022-09-13,5.28808
2022-09-14,5.367
2022-09-15,3.89371
2022-09-16,3.31491
2022-09-17,2.1047
2022-09-18,2.44672
2022-09-19,2.31518
2022-09-20,3.578
2022-09-21,3.20968
2022-09-22,2.89397
2022-09-23,2.81504
2022-09-24,1.47329
2022-09-25,1.65745
2022-09-26,2.49934
2022-09-27,2.44672
2022-09-28,2.44672
2022-09-29,2.65719
2022-09-30,2.42041
2022-10-01,2.47303
2022-10-02,1.47329
2022-10-03,2.73612
2022-10-04,2.94659
2022-10-05,2.99921
2022-10-06,2.20994
2022-10-07,2.23625
2022-10-08,1.34175
2022-10-09,1.789
2022-10-10,2.42041
2022-10-11,2.49934
2022-10-12,2.89397
2022-10-13,2.63088
2022-10-14,2.65719
2022-10-15,2.05209
2022-10-16,1.4996
2022-10-17,2.34148
2022-10-18,2.44672
2022-10-19,2.28887
2022-10-20,2.34148
2022-10-21,2.02578
2022-10-22,1.65745
2022-10-23,1.28913
2022-10-24,2.02578
2022-10-25,2.1047
2022-10-26,3.26229
2022-10-27,2.9729
2022-10-28,2.57826
2022-10-29,2.26256
2022-10-30,1.63114
2022-10-31,2.18363
2022-11-01,2.26256
2022-11-02,2.55196
2022-11-03,2.47303
2022-11-04,2.92028
2022-11-05,2.0784
2022-11-06,1.60484
2022-11-07,3.15706
2022-11-08,3.52538
2022-11-09,2.81504
2022-11-10,3.31491
2022-11-11,4.20941
2022-11-12,2.49934
2022-11-13,1.84162
2022-11-14,2.70981
2022-11-15,2.60457
2022-11-16,2.94659
2022-11-17,2.47303
2022-11-18,1.97316
2022-11-19,1.68376
2022-11-20,1.65745
2022-11-21,1.99947
2022-11-22,1.97316
2022-11-23,2.26256
2022-11-24,2.1047
2022-11-25,1.65745
2022-11-26,1.47329
2022-11-27,1.05235
2022-11-28,1.60484
2022-11-29,1.65745
2022-11-30,1.94685
2022-12-01,2.42041
2022-12-02,1.31544
2022-12-03,1.15759
2022-12-04,1.47329
2022-12-05,1.789
2022-12-06,1.84162
2022-12-07,1.34175
2022-12-08,1.44698
2022-12-09,2.28887
2022-12-10,1.07866
2022-12-11,1.34175
2022-12-12,1.36806
2022-12-13,2.26256
2022-12-14,2.3941
2022-12-15,1.789
2022-12-16,1.99947
2022-12-17,1.86792
2022-12-18,1.26282
2022-12-19,2.44672
2022-12-20,1.789
2022-12-21,2.63088
2022-12-22,3.42015
2022-12-23,3.39384
2022-12-24,1.84162
2022-12-25,1.94685
2022-12-26,2.44672
2022-12-27,2.89397
2022-12-28,4.86714
2022-12-29,3.44646
2022-12-30,3.10444
2022-12-31,2.18363
2023-01-01,2.18363
2023-01-02,2.23625
2023-01-03,2.31518
2023-01-04,5.02499
2023-01-05,3.2886
2023-01-06,3.07813
2023-01-07,2.6835
2023-01-08,1.81531
2023-01-09,3.23599
2023-01-10,2.92028
2023-01-11,3.02551
2023-01-12,3.02551
2023-01-13,2.81504
2023-01-14,2.1047
2023-01-15,2.34148
2023-01-16,2.63088
2023-01-17,2.31518
2023-01-18,2.52565
2023-01-19,2.0784
2023-01-20,2.0784
2023-01-21,1.36806
2023-01-22,1.55222
2023-01-23,2.05209
2023-01-24,3.70955
2023-01-25,3.34122
2023-01-26,3.73585
2023-01-27,4.05156
2023-01-28,4.91975
2023-01-29,2.73612
2023-01-30,4.41988
2023-01-31,2.9729
2023-02-01,3.63062
2023-02-02,4.1568
2023-02-03,5.15653
2023-02-04,3.60431
2023-02-05,2.26256
2023-02-06,3.18337
2023-02-07,3.84109
2023-02-08,3.47277
2023-02-09,4.4725
2023-02-10,4.07787
2023-02-11,3.10444
2023-02-12,2.3941
2023-02-13,3.05182
2023-02-14,3.68324
2023-02-15,3.65693
2023-02-16,4.05156
2023-02-17,2.57826
2023-02-18,2.05209
2023-02-19,1.89423
2023-02-20,2.78873
2023-02-21,2.20994
2023-02-22,3.10444
2023-02-23,3.10444
2023-02-24,3.07813
2023-02-25,2.84135
2023-02-26,2.3941
2023-02-27,2.6835
2023-02-28,2.84135
2023-03-01,2.34148
2023-03-02,3.02551
2023-03-03,1.99947
2023-03-04,1.86792
2023-03-05,2.05209
2023-03-06,2.18363
2023-03-07,2.6835
2023-03-08,2.76243
2023-03-09,1.92054
2023-03-10,2.36779
2023-03-11,1.39436
2023-03-12,2.1047
2023-03-13,1.55222
2023-03-14,2.02578
2023-03-15,2.23625
2023-03-16,1.63114
2023-03-17,2.31518
2023-03-18,1.34175
2023-03-19,1.97316
2023-03-20,1.97316
2023-03-21,2.34148
2023-03-22,2.6835
2023-03-23,2.63088
2023-03-24,2.18363
2023-03-25,1.31544
2023-03-26,1.65745
2023-03-27,2.73612
2023-03-28,1.86792
2023-03-29,1.789
2023-03-30,2.55196
2023-03-31,1.89423
2023-04-01,1.71007
2023-04-02,1.10497
2023-04-03,1.73638
2023-04-04,1.97316
2023-04-05,2.26256
2023-04-06,2.28887
2023-04-07,2.23625
2023-04-08,0.8945
2023-04-09,1.31544
2023-04-10,2.0784
2023-04-11,2.26256
2023-04-12,1.44698
2023-04-13,1.84162
2023-04-14,2.05209
2023-04-15,1.15759
2023-04-16,1.02604
2023-04-17,2.52565
2023-04-18,1.76269
2023-04-19,2.28887
2023-04-20,2.20994
2023-04-21,2.63088
2023-04-22,1.44698
2023-04-23,1.2102
2023-04-24,1.34175
2023-04-25,1.86792
2023-04-26,2.26256
2023-04-27,1.99947
2023-04-28,2.28887
2023-04-29,1.63114
2023-04-30,1.07866
2023-05-01,1.68376
2023-05-02,1.4996
2023-05-03,1.42067
2023-05-04,1.55222
2023-05-05,1.4996
2023-05-06,1.36806
2023-05-07,1.47329
2023-05-08,1.84162
2023-05-09,1.34175
2023-05-10,1.81531
2023-05-11,1.71007
2023-05-12,1.55222
2023-05-13,1.07866
2023-05-14,1.36806
2023-05-15,1.73638
2023-05-16,1.28913
2023-05-17,1.47329
2023-05-18,2.78873
2023-05-19,1.86792
2023-05-20,1.18389
2023-05-21,1.10497
2023-05-22,1.23651
2023-05-23,2.23625
2023-05-24,2.18363
2023-05-25,2.49934
2023-05-26,2.73612
2023-05-27,2.15732
2023-05-28,1.52591
2023-05-29,1.57853
