date,한국항공우주주가
2021-12-11,2.1258
2021-12-12,1.83409
2021-12-13,17.22438
2021-12-14,14.71633
2021-12-15,14.2402
2021-12-16,14.91751
2021-12-17,16.97626
2021-12-18,2.27668
2021-12-19,2.14256
2021-12-20,15.0181
2021-12-21,19.67542
2021-12-22,18.22693
2021-12-23,21.45252
2021-12-24,19.26971
2021-12-25,2.70587
2021-12-26,2.78299
2021-12-27,20.07778
2021-12-28,18.69299
2021-12-29,23.08878
2021-12-30,21.12728
2021-12-31,6.32041
2022-01-01,2.09898
2022-01-02,2.77628
2022-01-03,22.01582
2022-01-04,21.58328
2022-01-05,20.06773
2022-01-06,19.38707
2022-01-07,28.42006
2022-01-08,5.42516
2022-01-09,4.88868
2022-01-10,29.70091
2022-01-11,25.51636
2022-01-12,23.34026
2022-01-13,30.99852
2022-01-14,32.04801
2022-01-15,5.36815
2022-01-16,4.43602
2022-01-17,28.6883
2022-01-18,26.22049
2022-01-19,23.78621
2022-01-20,46.56987
2022-01-21,34.39176
2022-01-22,5.30445
2022-01-23,5.05968
2022-01-24,31.3707
2022-01-25,27.66563
2022-01-26,26.29761
2022-01-27,25.69071
2022-01-28,30.89458
2022-01-29,4.10407
2022-01-30,3.40665
2022-01-31,2.86011
2022-02-01,3.76542
2022-02-02,4.77803
2022-02-03,29.92556
2022-02-04,27.3471
2022-02-05,4.99932
2022-02-06,4.24155
2022-02-07,35.85367
2022-02-08,31.62888
2022-02-09,27.13921
2022-02-10,25.96231
2022-02-11,23.65209
2022-02-12,3.64806
2022-02-13,2.9104
2022-02-14,23.4442
2022-02-15,21.52964
2022-02-16,23.70909
2022-02-17,23.86668
2022-02-18,21.03339
2022-02-19,3.09146
2022-02-20,2.45439
2022-02-21,19.80619
2022-02-22,19.51448
2022-02-23,19.40383
2022-02-24,20.16496
2022-02-25,23.64538
2022-02-26,4.32872
2022-02-27,3.17529
2022-02-28,35.24007
2022-03-01,7.50067
2022-03-02,33.66751
2022-03-03,28.1317
2022-03-04,33.58369
2022-03-05,5.58275
2022-03-06,4.16107
2022-03-07,29.38908
2022-03-08,25.80136
2022-03-09,3.58436
2022-03-10,25.38894
2022-03-11,29.15437
2022-03-12,4.63049
2022-03-13,4.21807
2022-03-14,30.27092
2022-03-15,25.65048
2022-03-16,25.57336
2022-03-17,33.58033
2022-03-18,37.65423
2022-03-19,5.48886
2022-03-20,4.20131
2022-03-21,32.85944
2022-03-22,56.0354
2022-03-23,44.46418
2022-03-24,38.2276
2022-03-25,38.07001
2022-03-26,6.6423
2022-03-27,5.82752
2022-03-28,50.42247
2022-03-29,54.92221
2022-03-30,42.64686
2022-03-31,42.17744
2022-04-01,39.13626
2022-04-02,6.86359
2022-04-03,5.54251
2022-04-04,35.48149
2022-04-05,32.87956
2022-04-06,38.53607
2022-04-07,34.90812
2022-04-08,30.20721
2022-04-09,5.42851
2022-04-10,5.0295
2022-04-11,30.57939
2022-04-12,27.91376
2022-04-13,33.05726
2022-04-14,31.06558
2022-04-15,37.28205
2022-04-16,5.29774
2022-04-17,4.83503
2022-04-18,37.26864
2022-04-19,34.432
2022-04-20,31.33382
2022-04-21,30.18039
2022-04-22,24.69822
2022-04-23,3.84924
2022-04-24,3.11158
2022-04-25,26.04613
2022-04-26,29.36225
2022-04-27,29.98256
2022-04-28,28.42677
2022-04-29,28.25912
2022-04-30,3.75536
2022-05-01,4.59026
2022-05-02,57.13519
2022-05-03,47.84066
2022-05-04,47.58918
2022-05-05,8.40262
2022-05-06,43.63935
2022-05-07,5.96499
2022-05-08,5.01609
2022-05-09,46.78782
2022-05-10,41.09106
2022-05-11,40.61829
2022-05-12,40.19246
2022-05-13,37.97612
2022-05-14,6.23658
2022-05-15,5.36815
2022-05-16,36.97357
2022-05-17,33.96258
2022-05-18,32.63479
2022-05-19,30.05633
2022-05-20,32.60796
2022-05-21,5.19715
2022-05-22,5.57939
2022-05-23,47.16
2022-05-24,37.48994
2022-05-25,61.84281
2022-05-26,50.76783
2022-05-27,42.21097
2022-05-28,5.26086
2022-05-29,4.50308
2022-05-30,42.15396
2022-05-31,41.19165
2022-06-01,7.66161
2022-06-02,42.37191
2022-06-03,42.32497
2022-06-04,6.51153
2022-06-05,4.91885
2022-06-06,7.06478
2022-06-07,99.3931
2022-06-08,64.69957
2022-06-09,62.87888
2022-06-10,51.6262
2022-06-11,7.40678
2022-06-12,9.64994
2022-06-13,62.93924
2022-06-14,59.69353
2022-06-15,63.41537
2022-06-16,54.42931
2022-06-17,42.56638
2022-06-18,6.46459
2022-06-19,5.21392
2022-06-20,49.40651
2022-06-21,97.4953
2022-06-22,76.59267
2022-06-23,45.30579
2022-06-24,40.10528
2022-06-25,5.46539
2022-06-26,4.6875
2022-06-27,39.13626
2022-06-28,43.93441
2022-06-29,40.77923
2022-06-30,35.96767
2022-07-01,58.28862
2022-07-02,6.63894
2022-07-03,7.57443
2022-07-04,66.14136
2022-07-05,49.15504
2022-07-06,41.14471
2022-07-07,37.842
2022-07-08,33.98269
2022-07-09,5.12003
2022-07-10,4.16778
2022-07-11,33.02709
2022-07-12,29.64055
2022-07-13,28.93978
2022-07-14,31.40423
2022-07-15,27.84334
2022-07-16,3.89283
2022-07-17,3.32282
2022-07-18,34.65665
2022-07-19,44.21271
2022-07-20,49.60434
2022-07-21,33.49315
2022-07-22,39.11614
2022-07-23,8.55686
2022-07-24,4.31196
2022-07-25,50.04694
2022-07-26,39.08597
2022-07-27,41.43978
2022-07-28,47.50536
2022-07-29,52.06545
2022-07-30,7.24248
2022-07-31,6.85018
2022-08-01,55.04627
2022-08-02,46.19098
2022-08-03,42.05337
2022-08-04,39.3475
2022-08-05,49.40987
2022-08-06,6.33382
2022-08-07,5.52239
2022-08-08,84.2174
2022-08-09,70.3125
2022-08-10,46.66711
2022-08-11,42.79104
2022-08-12,38.53272
2022-08-13,5.06638
2022-08-14,3.59442
2022-08-15,5.31115
2022-08-16,40.55793
2022-08-17,37.1144
2022-08-18,41.11453
2022-08-19,37.97277
2022-08-20,4.16443
2022-08-21,3.56089
2022-08-22,33.99946
2022-08-23,37.83194
2022-08-24,46.03339
2022-08-25,39.72304
2022-08-26,41.57725
2022-08-27,6.63559
2022-08-28,4.87862
2022-08-29,64.92086
2022-08-30,44.18253
2022-08-31,46.23792
2022-09-01,45.13143
2022-09-02,38.5696
2022-09-03,4.53996
2022-09-04,3.8526
2022-09-05,41.83878
2022-09-06,39.44809
2022-09-07,39.80351
2022-09-08,59.34146
2022-09-09,10.18642
2022-09-10,4.82497
2022-09-11,4.61373
2022-09-12,5.57604
2022-09-13,53.13841
2022-09-14,41.73819
2022-09-15,40.62835
2022-09-16,38.93508
2022-09-17,12.58047
2022-09-18,7.70185
2022-09-19,54.99597
2022-09-20,44.18924
2022-09-21,37.44635
2022-09-22,39.29385
2022-09-23,36.35997
2022-09-24,4.89538
2022-09-25,3.58436
2022-09-26,38.83449
2022-09-27,36.9434
2022-09-28,40.89324
2022-09-29,53.46365
2022-09-30,35.90061
2022-10-01,4.42596
2022-10-02,3.6883
2022-10-03,3.97666
2022-10-04,39.87728
2022-10-05,35.87379
2022-10-06,32.60796
2022-10-07,40.92341
2022-10-08,6.32376
2022-10-09,3.50724
2022-10-10,3.89283
2022-10-11,31.55847
2022-10-12,29.69755
2022-10-13,35.33731
2022-10-14,33.05056
2022-10-15,4.12754
2022-10-16,3.31276
2022-10-17,32.79908
2022-10-18,34.51582
2022-10-19,32.37996
2022-10-20,29.23819
2022-10-21,25.03688
2022-10-22,2.88358
2022-10-23,2.22639
2022-10-24,27.14256
2022-10-25,25.23806
2022-10-26,25.52977
2022-10-27,26.93133
2022-10-28,27.10233
2022-10-29,3.06129
2022-10-30,2.09898
2022-10-31,31.3707
2022-11-01,33.91563
2022-11-02,31.72947
2022-11-03,28.26917
2022-11-04,30.36145
2022-11-05,3.69165
2022-11-06,2.78634
2022-11-07,30.25751
2022-11-08,28.45694
2022-11-09,28.89283
2022-11-10,27.0185
2022-11-11,30.69004
2022-11-12,4.05378
2022-11-13,2.82322
2022-11-14,29.56343
2022-11-15,26.96486
2022-11-16,26.13666
2022-11-17,22.64954
2022-11-18,24.92288
2022-11-19,3.05793
2022-11-20,2.37057
2022-11-21,23.79627
2022-11-22,23.05861
2022-11-23,21.70399
2022-11-24,21.93535
2022-11-25,20.59415
2022-11-26,2.30016
2022-11-27,2.20627
2022-11-28,24.77534
2022-11-29,36.93669
2022-11-30,35.88049
2022-12-01,28.23229
2022-12-02,23.93709
2022-12-03,2.50134
2022-12-04,2.17274
2022-12-05,22.89431
2022-12-06,20.55391
2022-12-07,19.78607
2022-12-08,19.02829
2022-12-09,19.76596
2022-12-10,2.72934
2022-12-11,2.18951
2022-12-12,21.78446
2022-12-13,26.32443
2022-12-14,23.14243
2022-12-15,24.3931
2022-12-16,21.73082
2022-12-17,2.61199
2022-12-18,2.36722
2022-12-19,25.34871
2022-12-20,25.35877
2022-12-21,28.81571
2022-12-22,23.39726
2022-12-23,21.1038
2022-12-24,2.31692
2022-12-25,2.18951
2022-12-26,24.53057
2022-12-27,29.50308
2022-12-28,27.3538
2022-12-29,24.84911
2022-12-30,9.57953
2022-12-31,2.9104
2023-01-01,2.49463
2023-01-02,26.03607
2023-01-03,25.96901
2023-01-04,26.39484
2023-01-05,29.11413
2023-01-06,25.85166
2023-01-07,3.52736
2023-01-08,2.95399
2023-01-09,26.57926
2023-01-10,23.74262
2023-01-11,28.06129
2023-01-12,28.43347
2023-01-13,43.1431
2023-01-14,8.99946
2023-01-15,7.26931
2023-01-16,43.49517
2023-01-17,31.71942
2023-01-18,27.13251
2023-01-19,25.81813
2023-01-20,25.21459
2023-01-21,2.93387
2023-01-22,2.58181
2023-01-23,2.63881
2023-01-24,3.3027
2023-01-25,27.00844
2023-01-26,26.45185
2023-01-27,26.43843
2023-01-28,3.28259
2023-01-29,2.7964
2023-01-30,26.9548
2023-01-31,25.285
2023-02-01,25.91201
2023-02-02,24.30257
2023-02-03,23.35702
2023-02-04,2.63546
2023-02-05,3.01099
2023-02-06,23.8365
2023-02-07,22.3813
2023-02-08,29.37231
2023-02-09,24.59093
2023-02-10,26.6195
2023-02-11,3.70506
2023-02-12,3.44018
2023-02-13,25.18441
2023-02-14,28.66818
2023-02-15,34.67341
2023-02-16,30.22398
2023-02-17,26.02937
2023-02-18,3.08141
2023-02-19,2.68575
2023-02-20,25.85166
2023-02-21,23.34696
2023-02-22,23.09549
2023-02-23,23.4375
2023-02-24,27.10233
2023-02-25,5.18039
2023-02-26,4.36225
2023-02-27,26.47532
2023-02-28,24.36628
2023-03-01,4.02695
2023-03-02,23.89686
2023-03-03,20.77521
2023-03-04,2.69246
2023-03-05,2.34039
2023-03-06,21.78782
2023-03-07,20.87915
2023-03-08,20.21861
2023-03-09,19.18253
2023-03-10,17.78098
2023-03-11,2.61199
2023-03-12,1.80726
2023-03-13,20.39297
2023-03-14,18.65276
2023-03-15,21.91858
2023-03-16,19.47089
2023-03-17,19.41389
2023-03-18,2.56169
2023-03-19,2.0688
2023-03-20,23.6085
2023-03-21,24.25563
2023-03-22,22.23377
2023-03-23,21.23457
2023-03-24,20.2622
2023-03-25,2.80311
2023-03-26,2.00174
2023-03-27,19.17247
2023-03-28,28.54747
2023-03-29,23.84656
2023-03-30,26.83409
2023-03-31,27.13251
2023-04-01,3.296
2023-04-02,2.74946
2023-04-03,27.28674
2023-04-04,29.16778
2023-04-05,38.85796
2023-04-06,31.47129
2023-04-07,28.67489
2023-04-08,3.99342
2023-04-09,3.02105
2023-04-10,27.91376
2023-04-11,29.20131
2023-04-12,31.72612
2023-04-13,30.40504
2023-04-14,26.8978
2023-04-15,3.88948
2023-04-16,3.36306
2023-04-17,36.47733
2023-04-18,37.83865
2023-04-19,35.62567
2023-04-20,54.26502
2023-04-21,36.95681
2023-04-22,4.4092
2023-04-23,4.22143
2023-04-24,37.11775
2023-04-25,46.19769
2023-04-26,38.02977
2023-04-27,33.00026
2023-04-28,30.05968
2023-04-29,3.45359
2023-04-30,2.5114
2023-05-01,6.478
2023-05-02,27.98752
2023-05-03,24.12151
2023-05-04,22.75013
2023-05-05,3.36641
2023-05-06,2.48792
2023-05-07,2.38063
2023-05-08,29.30525
2023-05-09,28.78889
2023-05-10,25.21123
2023-05-11,26.31437
2023-05-12,23.04184
2023-05-13,3.04452
2023-05-14,2.72934
2023-05-15,23.29667
2023-05-16,21.69393
2023-05-17,21.48605
2023-05-18,22.87754
2023-05-19,24.18521
2023-05-20,3.48041
2023-05-21,3.16188
2023-05-22,27.48122
2023-05-23,27.45439
2023-05-24,30.25751
2023-05-25,32.5342
2023-05-26,32.41349
2023-05-27,3.1887
2023-05-28,2.61534
2023-05-29,3.9163
