date,연금계좌
2020-09-08,3.44537
2020-09-09,1.68067
2020-09-10,1.7647
2020-09-11,1.42857
2020-09-12,1.17647
2020-09-13,0.58823
2020-09-14,2.18487
2020-09-15,2.35294
2020-09-16,1.5126
2020-09-17,3.94957
2020-09-18,2.43697
2020-09-19,1.2605
2020-09-20,3.52941
2020-09-21,2.2689
2020-09-22,2.18487
2020-09-23,2.43697
2020-09-24,0.92436
2020-09-25,2.2689
2020-09-26,1.34453
2020-09-27,0.92436
2020-09-28,1.93277
2020-09-29,2.60504
2020-09-30,1.42857
2020-10-01,0.42016
2020-10-02,0.84033
2020-10-03,1.42857
2020-10-04,2.2689
2020-10-05,2.94117
2020-10-06,3.86554
2020-10-07,2.68907
2020-10-08,2.68907
2020-10-09,2.60504
2020-10-10,1.93277
2020-10-11,2.0168
2020-10-12,3.10924
2020-10-13,3.44537
2020-10-14,4.11764
2020-10-15,3.02521
2020-10-16,2.68907
2020-10-17,0.7563
2020-10-18,1.2605
2020-10-19,1.68067
2020-10-20,2.0168
2020-10-21,1.84873
2020-10-22,1.68067
2020-10-23,1.59663
2020-10-24,0.7563
2020-10-25,1.09243
2020-10-26,1.68067
2020-10-27,1.93277
2020-10-28,1.5126
2020-10-29,2.2689
2020-10-30,2.18487
2020-10-31,1.09243
2020-11-01,1.7647
2020-11-02,2.7731
2020-11-03,3.44537
2020-11-04,3.44537
2020-11-05,4.95798
2020-11-06,4.36974
2020-11-07,2.35294
2020-11-08,3.02521
2020-11-09,3.69747
2020-11-10,3.61344
2020-11-11,3.36134
2020-11-12,6.21848
2020-11-13,6.30252
2020-11-14,3.44537
2020-11-15,3.44537
2020-11-16,4.87394
2020-11-17,3.52941
2020-11-18,4.53781
2020-11-19,4.53781
2020-11-20,4.11764
2020-11-21,2.521
2020-11-22,2.521
2020-11-23,3.78151
2020-11-24,4.11764
2020-11-25,4.53781
2020-11-26,3.69747
2020-11-27,6.30252
2020-11-28,1.7647
2020-11-29,3.36134
2020-11-30,4.36974
2020-12-01,5.63025
2020-12-02,4.70588
2020-12-03,4.87394
2020-12-04,2.85714
2020-12-05,1.68067
2020-12-06,2.35294
2020-12-07,6.55462
2020-12-08,6.38655
2020-12-09,6.21848
2020-12-10,6.05042
2020-12-11,4.95798
2020-12-12,1.5126
2020-12-13,2.43697
2020-12-14,13.10924
2020-12-15,6.47058
2020-12-16,6.47058
2020-12-17,5.46218
2020-12-18,4.53781
2020-12-19,3.36134
2020-12-20,4.28571
2020-12-21,5.12605
2020-12-22,5.46218
2020-12-23,6.21848
2020-12-24,7.47899
2020-12-25,9.24369
2020-12-26,5.88235
2020-12-27,6.38655
2020-12-28,6.89075
2020-12-29,8.15126
2020-12-30,10.5042
2020-12-31,9.32773
2021-01-01,3.44537
2021-01-02,4.28571
2021-01-03,3.61344
2021-01-04,8.82352
2021-01-05,8.15126
2021-01-06,5.12605
2021-01-07,7.56302
2021-01-08,6.30252
2021-01-09,5.04201
2021-01-10,4.87394
2021-01-11,7.22689
2021-01-12,6.89075
2021-01-13,5.54621
2021-01-14,5.79831
2021-01-15,8.82352
2021-01-16,4.62184
2021-01-17,12.43697
2021-01-18,12.43697
2021-01-19,10.67226
2021-01-20,11.7647
2021-01-21,12.7731
2021-01-22,13.27731
2021-01-23,9.07563
2021-01-24,9.24369
2021-01-25,15.46218
2021-01-26,12.7731
2021-01-27,11.34453
2021-01-28,9.32773
2021-01-29,6.47058
2021-01-30,5.46218
2021-01-31,5.21008
2021-02-01,13.86554
2021-02-02,9.49579
2021-02-03,10.42016
2021-02-04,7.89915
2021-02-05,8.90756
2021-02-06,5.96638
2021-02-07,6.89075
2021-02-08,12.0168
2021-02-09,12.60504
2021-02-10,9.32773
2021-02-11,5.96638
2021-02-12,4.70588
2021-02-13,7.89915
2021-02-14,9.49579
2021-02-15,11.59663
2021-02-16,12.68907
2021-02-17,10.92436
2021-02-18,10.7563
2021-02-19,8.48739
2021-02-20,4.62184
2021-02-21,5.71428
2021-02-22,7.98319
2021-02-23,6.97478
2021-02-24,6.97478
2021-02-25,7.22689
2021-02-26,7.31092
2021-02-27,3.94957
2021-02-28,5.04201
2021-03-01,5.46218
2021-03-02,8.23529
2021-03-03,7.05882
2021-03-04,5.96638
2021-03-05,4.95798
2021-03-06,3.36134
2021-03-07,3.52941
2021-03-08,6.13445
2021-03-09,6.38655
2021-03-10,5.29411
2021-03-11,5.04201
2021-03-12,5.54621
2021-03-13,2.94117
2021-03-14,3.10924
2021-03-15,5.71428
2021-03-16,4.28571
2021-03-17,4.62184
2021-03-18,4.62184
2021-03-19,2.43697
2021-03-20,2.60504
2021-03-21,1.59663
2021-03-22,3.94957
2021-03-23,4.95798
2021-03-24,4.87394
2021-03-25,4.03361
2021-03-26,3.36134
2021-03-27,2.60504
2021-03-28,2.43697
2021-03-29,3.19327
2021-03-30,3.19327
2021-03-31,2.94117
2021-04-01,3.94957
2021-04-02,3.61344
2021-04-03,2.0168
2021-04-04,2.2689
2021-04-05,4.87394
2021-04-06,5.79831
2021-04-07,5.04201
2021-04-08,5.46218
2021-04-09,6.80672
2021-04-10,4.36974
2021-04-11,2.7731
2021-04-12,6.63865
2021-04-13,4.62184
2021-04-14,5.79831
2021-04-15,4.11764
2021-04-16,6.05042
2021-04-17,3.10924
2021-04-18,2.521
2021-04-19,5.29411
2021-04-20,4.20168
2021-04-21,4.03361
2021-04-22,4.20168
2021-04-23,3.86554
2021-04-24,1.68067
2021-04-25,2.43697
2021-04-26,3.02521
2021-04-27,4.62184
2021-04-28,4.28571
2021-04-29,3.61344
2021-04-30,2.7731
2021-05-01,1.7647
2021-05-02,2.2689
2021-05-03,3.61344
2021-05-04,5.37815
2021-05-05,3.44537
2021-05-06,3.19327
2021-05-07,3.61344
2021-05-08,1.93277
2021-05-09,1.2605
2021-05-10,4.62184
2021-05-11,6.38655
2021-05-12,4.36974
2021-05-13,4.28571
2021-05-14,3.27731
2021-05-15,2.0168
2021-05-16,2.43697
2021-05-17,4.11764
2021-05-18,2.521
2021-05-19,2.0168
2021-05-20,3.61344
2021-05-21,3.69747
2021-05-22,1.5126
2021-05-23,2.43697
2021-05-24,4.28571
2021-05-25,3.86554
2021-05-26,3.86554
2021-05-27,5.46218
2021-05-28,4.28571
2021-05-29,2.35294
2021-05-30,2.68907
2021-05-31,3.27731
2021-06-01,3.19327
2021-06-02,3.27731
2021-06-03,3.02521
2021-06-04,3.10924
2021-06-05,1.34453
2021-06-06,1.7647
2021-06-07,3.44537
2021-06-08,3.10924
2021-06-09,2.2689
2021-06-10,2.7731
2021-06-11,2.2689
2021-06-12,0.84033
2021-06-13,1.42857
2021-06-14,2.60504
2021-06-15,5.37815
2021-06-16,2.7731
2021-06-17,3.52941
2021-06-18,2.94117
2021-06-19,1.84873
2021-06-20,1.09243
2021-06-21,2.521
2021-06-22,3.36134
2021-06-23,4.95798
2021-06-24,4.70588
2021-06-25,5.12605
2021-06-26,2.10084
2021-06-27,2.10084
2021-06-28,3.94957
2021-06-29,3.69747
2021-06-30,4.20168
2021-07-01,2.60504
2021-07-02,3.10924
2021-07-03,2.0168
2021-07-04,2.18487
2021-07-05,4.11764
2021-07-06,3.69747
2021-07-07,4.03361
2021-07-08,2.68907
2021-07-09,2.521
2021-07-10,1.5126
2021-07-11,1.34453
2021-07-12,2.521
2021-07-13,3.61344
2021-07-14,3.78151
2021-07-15,3.44537
2021-07-16,3.36134
2021-07-17,1.68067
2021-07-18,1.59663
2021-07-19,4.11764
2021-07-20,3.27731
2021-07-21,3.19327
2021-07-22,2.68907
2021-07-23,2.521
2021-07-24,1.93277
2021-07-25,3.02521
2021-07-26,5.71428
2021-07-27,7.56302
2021-07-28,5.96638
2021-07-29,5.46218
2021-07-30,4.11764
2021-07-31,3.19327
2021-08-01,2.7731
2021-08-02,4.36974
2021-08-03,4.36974
2021-08-04,5.79831
2021-08-05,6.47058
2021-08-06,5.04201
2021-08-07,4.03361
2021-08-08,4.78991
2021-08-09,7.31092
2021-08-10,8.90756
2021-08-11,4.78991
2021-08-12,5.96638
2021-08-13,5.54621
2021-08-14,3.10924
2021-08-15,5.12605
2021-08-16,5.54621
2021-08-17,6.30252
2021-08-18,5.21008
2021-08-19,4.70588
2021-08-20,4.20168
2021-08-21,2.94117
2021-08-22,2.2689
2021-08-23,4.28571
2021-08-24,4.70588
2021-08-25,4.95798
2021-08-26,4.87394
2021-08-27,4.03361
2021-08-28,4.45378
2021-08-29,4.36974
2021-08-30,6.55462
2021-08-31,6.38655
2021-09-01,5.04201
2021-09-02,4.11764
2021-09-03,4.70588
2021-09-04,2.94117
2021-09-05,3.52941
2021-09-06,4.70588
2021-09-07,6.30252
2021-09-08,4.87394
2021-09-09,4.20168
2021-09-10,3.94957
2021-09-11,3.69747
2021-09-12,4.70588
2021-09-13,3.10924
2021-09-14,5.37815
2021-09-15,4.53781
2021-09-16,4.36974
2021-09-17,3.52941
2021-09-18,3.27731
2021-09-19,2.94117
2021-09-20,5.04201
2021-09-21,3.02521
2021-09-22,3.86554
2021-09-23,5.12605
2021-09-24,5.21008
2021-09-25,4.78991
2021-09-26,4.45378
2021-09-27,5.46218
2021-09-28,4.53781
2021-09-29,4.20168
2021-09-30,3.94957
2021-10-01,3.69747
2021-10-02,1.7647
2021-10-03,3.02521
2021-10-04,3.19327
2021-10-05,4.11764
2021-10-06,3.69747
2021-10-07,4.20168
2021-10-08,3.44537
2021-10-09,2.60504
2021-10-10,2.60504
2021-10-11,2.521
2021-10-12,3.52941
2021-10-13,3.86554
2021-10-14,4.87394
2021-10-15,4.20168
2021-10-16,2.0168
2021-10-17,2.7731
2021-10-18,3.52941
2021-10-19,4.11764
2021-10-20,3.27731
2021-10-21,4.03361
2021-10-22,4.11764
2021-10-23,2.85714
2021-10-24,2.7731
2021-10-25,6.55462
2021-10-26,7.56302
2021-10-27,4.78991
2021-10-28,4.78991
2021-10-29,5.79831
2021-10-30,6.21848
2021-10-31,4.95798
2021-11-01,7.47899
2021-11-02,5.71428
2021-11-03,6.47058
2021-11-04,6.05042
2021-11-05,6.30252
2021-11-06,4.95798
2021-11-07,3.86554
2021-11-08,6.55462
2021-11-09,6.21848
2021-11-10,6.63865
2021-11-11,4.95798
2021-11-12,4.70588
2021-11-13,3.27731
2021-11-14,3.10924
2021-11-15,4.45378
2021-11-16,5.96638
2021-11-17,10.0
2021-11-18,7.56302
2021-11-19,6.21848
2021-11-20,4.45378
2021-11-21,4.03361
2021-11-22,7.98319
2021-11-23,5.04201
2021-11-24,5.12605
2021-11-25,4.78991
2021-11-26,4.28571
2021-11-27,3.19327
2021-11-28,3.36134
2021-11-29,6.21848
2021-11-30,7.31092
2021-12-01,5.63025
2021-12-02,5.46218
2021-12-03,5.12605
2021-12-04,2.521
2021-12-05,4.95798
2021-12-06,6.05042
2021-12-07,7.31092
2021-12-08,6.63865
2021-12-09,8.15126
2021-12-10,7.31092
2021-12-11,4.28571
2021-12-12,5.63025
2021-12-13,5.37815
2021-12-14,4.45378
2021-12-15,4.28571
2021-12-16,5.29411
2021-12-17,7.89915
2021-12-18,2.7731
2021-12-19,2.521
2021-12-20,5.71428
2021-12-21,6.47058
2021-12-22,7.47899
2021-12-23,5.37815
2021-12-24,4.03361
2021-12-25,3.44537
2021-12-26,4.28571
2021-12-27,8.06722
2021-12-28,8.57142
2021-12-29,6.89075
2021-12-30,17.47899
2021-12-31,9.57983
2022-01-01,4.45378
2022-01-02,4.28571
2022-01-03,5.71428
2022-01-04,6.47058
2022-01-05,5.63025
2022-01-06,4.36974
2022-01-07,3.52941
2022-01-08,2.85714
2022-01-09,3.02521
2022-01-10,5.63025
2022-01-11,5.12605
2022-01-12,4.11764
2022-01-13,5.71428
2022-01-14,5.04201
2022-01-15,4.36974
2022-01-16,4.53781
2022-01-17,8.23529
2022-01-18,9.24369
2022-01-19,10.33613
2022-01-20,9.07563
2022-01-21,10.2521
2022-01-22,5.21008
2022-01-23,7.22689
2022-01-24,12.0168
2022-01-25,11.84873
2022-01-26,10.0
2022-01-27,9.57983
2022-01-28,6.72268
2022-01-29,3.86554
2022-01-30,3.19327
2022-01-31,3.10924
2022-02-01,3.69747
2022-02-02,4.45378
2022-02-03,8.15126
2022-02-04,9.49579
2022-02-05,7.05882
2022-02-06,6.55462
2022-02-07,8.06722
2022-02-08,6.89075
2022-02-09,7.05882
2022-02-10,7.22689
2022-02-11,9.57983
2022-02-12,8.40336
2022-02-13,6.72268
2022-02-14,8.57142
2022-02-15,10.42016
2022-02-16,8.06722
2022-02-17,6.63865
2022-02-18,6.72268
2022-02-19,5.29411
2022-02-20,4.36974
2022-02-21,6.55462
2022-02-22,7.98319
2022-02-23,7.31092
2022-02-24,5.46218
2022-02-25,9.83193
2022-02-26,11.7647
2022-02-27,5.37815
2022-02-28,5.63025
2022-03-01,5.54621
2022-03-02,7.39495
2022-03-03,4.78991
2022-03-04,6.89075
2022-03-05,3.27731
2022-03-06,4.20168
2022-03-07,7.89915
2022-03-08,4.87394
2022-03-09,4.03361
2022-03-10,4.62184
2022-03-11,5.29411
2022-03-12,3.02521
2022-03-13,4.87394
2022-03-14,5.79831
2022-03-15,5.46218
2022-03-16,7.05882
2022-03-17,4.36974
2022-03-18,4.78991
2022-03-19,4.20168
2022-03-20,4.95798
2022-03-21,4.20168
2022-03-22,3.61344
2022-03-23,5.46218
2022-03-24,7.31092
2022-03-25,5.71428
2022-03-26,3.10924
2022-03-27,2.35294
2022-03-28,3.69747
2022-03-29,5.88235
2022-03-30,4.28571
2022-03-31,4.36974
2022-04-01,4.20168
2022-04-02,3.52941
2022-04-03,3.36134
2022-04-04,4.45378
2022-04-05,4.45378
2022-04-06,4.70588
2022-04-07,3.27731
2022-04-08,4.53781
2022-04-09,2.43697
2022-04-10,2.35294
2022-04-11,2.60504
2022-04-12,3.69747
2022-04-13,3.69747
2022-04-14,3.10924
2022-04-15,4.03361
2022-04-16,2.94117
2022-04-17,1.17647
2022-04-18,2.43697
2022-04-19,2.85714
2022-04-20,2.68907
2022-04-21,3.19327
2022-04-22,2.10084
2022-04-23,2.43697
2022-04-24,1.34453
2022-04-25,3.10924
2022-04-26,1.34453
2022-04-27,2.94117
2022-04-28,3.36134
2022-04-29,2.35294
2022-04-30,1.17647
2022-05-01,1.09243
2022-05-02,2.521
2022-05-03,2.18487
2022-05-04,3.61344
2022-05-05,1.7647
2022-05-06,3.02521
2022-05-07,1.34453
2022-05-08,2.7731
2022-05-09,4.28571
2022-05-10,3.52941
2022-05-11,3.52941
2022-05-12,3.78151
2022-05-13,2.43697
2022-05-14,1.59663
2022-05-15,1.7647
2022-05-16,1.7647
2022-05-17,3.69747
2022-05-18,3.78151
2022-05-19,2.521
2022-05-20,3.52941
2022-05-21,1.84873
2022-05-22,1.17647
2022-05-23,3.02521
2022-05-24,3.36134
2022-05-25,3.86554
2022-05-26,3.19327
2022-05-27,3.27731
2022-05-28,1.09243
2022-05-29,2.68907
2022-05-30,3.78151
2022-05-31,2.94117
2022-06-01,3.02521
2022-06-02,2.521
2022-06-03,1.59663
2022-06-04,0.92436
2022-06-05,1.2605
2022-06-06,1.17647
2022-06-07,2.7731
2022-06-08,2.85714
2022-06-09,2.0168
2022-06-10,3.19327
2022-06-11,1.34453
2022-06-12,0.92436
2022-06-13,2.521
2022-06-14,2.68907
2022-06-15,2.7731
2022-06-16,1.68067
2022-06-17,2.60504
2022-06-18,2.18487
2022-06-19,0.84033
2022-06-20,3.36134
2022-06-21,2.60504
2022-06-22,2.43697
2022-06-23,2.521
2022-06-24,3.19327
2022-06-25,1.84873
2022-06-26,1.84873
2022-06-27,3.78151
2022-06-28,3.69747
2022-06-29,2.35294
2022-06-30,2.18487
2022-07-01,1.84873
2022-07-02,1.5126
2022-07-03,0.67226
2022-07-04,1.93277
2022-07-05,2.18487
2022-07-06,1.93277
2022-07-07,2.7731
2022-07-08,1.84873
2022-07-09,1.09243
2022-07-10,1.17647
2022-07-11,1.5126
2022-07-12,1.34453
2022-07-13,1.93277
2022-07-14,1.5126
2022-07-15,2.521
2022-07-16,1.34453
2022-07-17,1.0084
2022-07-18,2.2689
2022-07-19,1.68067
2022-07-20,2.68907
2022-07-21,4.53781
2022-07-22,3.61344
2022-07-23,3.86554
2022-07-24,8.99159
2022-07-25,8.65546
2022-07-26,7.64705
2022-07-27,3.86554
2022-07-28,2.85714
2022-07-29,3.27731
2022-07-30,2.0168
2022-07-31,1.17647
2022-08-01,3.44537
2022-08-02,3.78151
2022-08-03,3.10924
2022-08-04,4.03361
2022-08-05,2.60504
2022-08-06,2.60504
2022-08-07,3.27731
2022-08-08,4.36974
2022-08-09,3.78151
2022-08-10,3.36134
2022-08-11,3.36134
2022-08-12,2.85714
2022-08-13,2.18487
2022-08-14,3.36134
2022-08-15,2.10084
2022-08-16,4.53781
2022-08-17,3.52941
2022-08-18,3.19327
2022-08-19,4.20168
2022-08-20,2.85714
2022-08-21,2.94117
2022-08-22,4.28571
2022-08-23,3.69747
2022-08-24,2.85714
2022-08-25,3.78151
2022-08-26,4.45378
2022-08-27,0.92436
2022-08-28,2.35294
2022-08-29,3.27731
2022-08-30,3.36134
2022-08-31,4.62184
2022-09-01,3.36134
2022-09-02,2.85714
2022-09-03,8.82352
2022-09-04,2.85714
2022-09-05,3.52941
2022-09-06,4.36974
2022-09-07,3.78151
2022-09-08,4.20168
2022-09-09,1.84873
2022-09-10,2.0168
2022-09-11,1.59663
2022-09-12,2.10084
2022-09-13,4.78991
2022-09-14,2.68907
2022-09-15,3.02521
2022-09-16,2.521
2022-09-17,1.7647
2022-09-18,2.10084
2022-09-19,3.10924
2022-09-20,4.28571
2022-09-21,1.5126
2022-09-22,2.85714
2022-09-23,3.78151
2022-09-24,1.93277
2022-09-25,1.42857
2022-09-26,4.62184
2022-09-27,2.2689
2022-09-28,2.35294
2022-09-29,2.521
2022-09-30,2.60504
2022-10-01,1.17647
2022-10-02,1.34453
2022-10-03,2.35294
2022-10-04,2.43697
2022-10-05,4.62184
2022-10-06,2.60504
2022-10-07,2.7731
2022-10-08,2.2689
2022-10-09,1.84873
2022-10-10,2.10084
2022-10-11,2.521
2022-10-12,2.94117
2022-10-13,2.85714
2022-10-14,3.10924
2022-10-15,2.10084
2022-10-16,1.59663
2022-10-17,3.44537
2022-10-18,4.36974
2022-10-19,2.18487
2022-10-20,2.7731
2022-10-21,3.19327
2022-10-22,1.42857
2022-10-23,1.84873
2022-10-24,4.36974
2022-10-25,2.7731
2022-10-26,2.35294
2022-10-27,3.44537
2022-10-28,3.10924
2022-10-29,0.84033
2022-10-30,1.84873
2022-10-31,3.78151
2022-11-01,2.68907
2022-11-02,2.7731
2022-11-03,2.68907
2022-11-04,2.68907
2022-11-05,2.10084
2022-11-06,2.60504
2022-11-07,4.28571
2022-11-08,2.7731
2022-11-09,2.85714
2022-11-10,3.10924
2022-11-11,2.68907
2022-11-12,1.68067
2022-11-13,4.11764
2022-11-14,3.94957
2022-11-15,5.04201
2022-11-16,4.78991
2022-11-17,2.94117
2022-11-18,2.2689
2022-11-19,1.84873
2022-11-20,12.35294
2022-11-21,7.89915
2022-11-22,3.86554
2022-11-23,3.86554
2022-11-24,3.61344
2022-11-25,4.20168
2022-11-26,3.02521
2022-11-27,3.36134
2022-11-28,3.36134
2022-11-29,5.29411
2022-11-30,5.12605
2022-12-01,3.44537
2022-12-02,3.69747
2022-12-03,2.2689
2022-12-04,3.94957
2022-12-05,4.87394
2022-12-06,4.78991
2022-12-07,3.86554
2022-12-08,5.29411
2022-12-09,3.44537
2022-12-10,3.36134
2022-12-11,4.03361
2022-12-12,4.78991
2022-12-13,5.29411
2022-12-14,5.46218
2022-12-15,4.70588
2022-12-16,4.70588
2022-12-17,3.27731
2022-12-18,2.94117
2022-12-19,3.69747
2022-12-20,4.95798
2022-12-21,6.13445
2022-12-22,3.78151
2022-12-23,3.10924
2022-12-24,2.68907
2022-12-25,3.19327
2022-12-26,6.05042
2022-12-27,5.96638
2022-12-28,6.21848
2022-12-29,8.57142
2022-12-30,4.87394
2022-12-31,3.36134
2023-01-01,3.69747
2023-01-02,6.72268
2023-01-03,4.20168
2023-01-04,7.73109
2023-01-05,30.08403
2023-01-06,7.39495
2023-01-07,3.52941
2023-01-08,3.86554
2023-01-09,5.88235
2023-01-10,5.79831
2023-01-11,7.05882
2023-01-12,6.21848
2023-01-13,4.45378
2023-01-14,5.88235
2023-01-15,4.20168
2023-01-16,9.15966
2023-01-17,10.0
2023-01-18,13.36134
2023-01-19,10.58823
2023-01-20,10.42016
2023-01-21,3.69747
2023-01-22,100.0
2023-01-23,29.15966
2023-01-24,12.85714
2023-01-25,16.80672
2023-01-26,15.29411
2023-01-27,15.96638
2023-01-28,6.55462
2023-01-29,6.55462
2023-01-30,10.2521
2023-01-31,11.42857
2023-02-01,9.83193
2023-02-02,9.57983
2023-02-03,7.31092
2023-02-04,3.86554
2023-02-05,5.12605
2023-02-06,10.42016
2023-02-07,8.73949
2023-02-08,7.98319
2023-02-09,8.31932
2023-02-10,8.31932
2023-02-11,4.20168
2023-02-12,4.53781
2023-02-13,8.31932
2023-02-14,8.48739
2023-02-15,8.31932
2023-02-16,9.41176
2023-02-17,10.33613
2023-02-18,6.38655
2023-02-19,4.70588
2023-02-20,9.15966
2023-02-21,7.89915
2023-02-22,7.39495
2023-02-23,7.81512
2023-02-24,8.48739
2023-02-25,2.60504
2023-02-26,4.95798
2023-02-27,7.89915
2023-02-28,6.72268
2023-03-01,5.79831
2023-03-02,7.89915
2023-03-03,7.39495
2023-03-04,2.94117
2023-03-05,4.53781
2023-03-06,7.47899
2023-03-07,6.21848
2023-03-08,4.62184
2023-03-09,6.38655
2023-03-10,5.12605
2023-03-11,2.10084
2023-03-12,2.68907
2023-03-13,3.69747
2023-03-14,5.12605
2023-03-15,5.96638
2023-03-16,3.86554
2023-03-17,4.03361
2023-03-18,3.27731
2023-03-19,2.7731
2023-03-20,6.38655
2023-03-21,7.05882
2023-03-22,6.13445
2023-03-23,4.87394
2023-03-24,5.04201
2023-03-25,2.7731
2023-03-26,3.78151
2023-03-27,6.47058
2023-03-28,5.88235
2023-03-29,4.95798
2023-03-30,5.46218
2023-03-31,4.11764
2023-04-01,3.27731
2023-04-02,2.68907
2023-04-03,4.53781
2023-04-04,5.21008
2023-04-05,6.13445
2023-04-06,5.96638
2023-04-07,3.94957
2023-04-08,3.78151
2023-04-09,3.86554
2023-04-10,4.36974
2023-04-11,4.87394
2023-04-12,6.13445
2023-04-13,5.29411
2023-04-14,4.95798
2023-04-15,4.53781
2023-04-16,5.46218
2023-04-17,6.80672
2023-04-18,6.38655
2023-04-19,6.21848
2023-04-20,6.30252
2023-04-21,5.88235
2023-04-22,3.10924
2023-04-23,4.20168
2023-04-24,4.45378
2023-04-25,5.46218
2023-04-26,4.95798
2023-04-27,4.87394
2023-04-28,6.13445
2023-04-29,3.44537
2023-04-30,3.94957
2023-05-01,4.70588
2023-05-02,11.5126
2023-05-03,16.63865
2023-05-04,17.98319
2023-05-05,14.28571
2023-05-06,13.10924
2023-05-07,14.87394
2023-05-08,15.71428
2023-05-09,13.36134
2023-05-10,11.5126
2023-05-11,9.66386
2023-05-12,9.66386
2023-05-13,5.54621
2023-05-14,6.89075
2023-05-15,9.83193
2023-05-16,9.74789
2023-05-17,12.43697
2023-05-18,9.57983
2023-05-19,11.42857
2023-05-20,7.39495
2023-05-21,7.98319
2023-05-22,10.08403
2023-05-23,10.5042
2023-05-24,10.58823
2023-05-25,10.67226
2023-05-26,8.48739
2023-05-27,7.39495
2023-05-28,8.15126
2023-05-29,8.65546
2023-05-30,12.2689
