date,인탑스주가
2020-11-19,4.01222
2020-11-20,3.23642
2020-11-21,0.62691
2020-11-22,0.65041
2020-11-23,2.56249
2020-11-24,2.4136
2020-11-25,2.93864
2020-11-26,3.55771
2020-11-27,3.65958
2020-11-28,0.76012
2020-11-29,0.47801
2020-11-30,2.33524
2020-12-01,2.40576
2020-12-02,2.26471
2020-12-03,2.3274
2020-12-04,2.14716
2020-12-05,0.33696
2020-12-06,0.28994
2020-12-07,1.9826
2020-12-08,1.93558
2020-12-09,2.52331
2020-12-10,1.95125
2020-12-11,2.2412
2020-12-12,0.2821
2020-12-13,0.32912
2020-12-14,2.21769
2020-12-15,1.88073
2020-12-16,1.93558
2020-12-17,3.07185
2020-12-18,3.04051
2020-12-19,0.62691
2020-12-20,0.48585
2020-12-21,2.68787
2020-12-22,1.82587
2020-12-23,2.23336
2020-12-24,2.88378
2020-12-25,0.6034
2020-12-26,0.42316
2020-12-27,0.83065
2020-12-28,5.15633
2020-12-29,4.81937
2020-12-30,5.61868
2020-12-31,1.28516
2021-01-01,0.59556
2021-01-02,0.44667
2021-01-03,0.40749
2021-01-04,3.64391
2021-01-05,3.21291
2021-01-06,3.38531
2021-01-07,2.68787
2021-01-08,2.78191
2021-01-09,0.58772
2021-01-10,0.55638
2021-01-11,2.54682
2021-01-12,4.98393
2021-01-13,3.35396
2021-01-14,2.95431
2021-01-15,2.47629
2021-01-16,0.55638
2021-01-17,0.49369
2021-01-18,2.38225
2021-01-19,2.45278
2021-01-20,2.82109
2021-01-21,2.90729
2021-01-22,2.17851
2021-01-23,0.46234
2021-01-24,0.32129
2021-01-25,2.46062
2021-01-26,2.08447
2021-01-27,2.37442
2021-01-28,2.10798
2021-01-29,2.30389
2021-01-30,0.44667
2021-01-31,0.4545
2021-02-01,2.04529
2021-02-02,2.47629
2021-02-03,4.741
2021-02-04,4.55293
2021-02-05,2.86027
2021-02-06,0.5172
2021-02-07,0.32912
2021-02-08,2.4136
2021-02-09,3.29127
2021-02-10,2.46062
2021-02-11,0.39965
2021-02-12,0.32129
2021-02-13,0.29778
2021-02-14,1.34002
2021-02-15,4.96042
2021-02-16,3.50286
2021-02-17,2.79758
2021-02-18,2.48413
2021-02-19,3.7928
2021-02-20,1.08925
2021-02-21,0.86983
2021-02-22,2.82893
2021-02-23,2.89945
2021-02-24,2.43711
2021-02-25,2.46845
2021-02-26,2.00611
2021-02-27,0.39965
2021-02-28,0.3683
2021-03-01,0.3448
2021-03-02,2.04529
2021-03-03,2.14716
2021-03-04,1.77102
2021-03-05,1.81803
2021-03-06,0.47018
2021-03-07,0.49369
2021-03-08,1.56727
2021-03-09,1.77885
2021-03-10,1.8964
2021-03-11,1.60645
2021-03-12,1.77885
2021-03-13,0.27427
2021-03-14,0.18023
2021-03-15,2.6722
2021-03-16,3.89467
2021-03-17,2.18634
2021-03-18,2.25687
2021-03-19,2.12365
2021-03-20,0.47801
2021-03-21,0.30561
2021-03-22,1.8964
2021-03-23,1.68482
2021-03-24,1.43405
2021-03-25,2.13149
2021-03-26,2.02178
2021-03-27,0.431
2021-03-28,0.4545
2021-03-29,2.07663
2021-03-30,1.59078
2021-03-31,2.0688
2021-04-01,2.42144
2021-04-02,1.94342
2021-04-03,0.32129
2021-04-04,0.32912
2021-04-05,1.87289
2021-04-06,2.00611
2021-04-07,2.28822
2021-04-08,2.31956
2021-04-09,3.24425
2021-04-10,0.31345
2021-04-11,0.3448
2021-04-12,2.10014
2021-04-13,2.05313
2021-04-14,1.86505
2021-04-15,2.37442
2021-04-16,1.95125
2021-04-17,0.431
2021-04-18,0.2821
2021-04-19,1.83371
2021-04-20,2.87595
2021-04-21,2.2412
2021-04-22,2.04529
2021-04-23,4.56077
2021-04-24,0.88551
2021-04-25,0.46234
2021-04-26,2.69571
2021-04-27,2.39793
2021-04-28,2.24904
2021-04-29,3.49502
2021-04-30,2.7584
2021-05-01,0.3683
2021-05-02,0.2821
2021-05-03,2.39009
2021-05-04,2.60951
2021-05-05,0.862
2021-05-06,3.1032
2021-05-07,2.77407
2021-05-08,0.3683
2021-05-09,0.28994
2021-05-10,2.35874
2021-05-11,2.29605
2021-05-12,2.78975
2021-05-13,3.1894
2021-05-14,2.81325
2021-05-15,1.00305
2021-05-16,0.58772
2021-05-17,11.3549
2021-05-18,8.78457
2021-05-19,3.19724
2021-05-20,5.32873
2021-05-21,6.38664
2021-05-22,1.01089
2021-05-23,0.65041
2021-05-24,3.13455
2021-05-25,3.31478
2021-05-26,3.39315
2021-05-27,7.01355
2021-05-28,8.41626
2021-05-29,2.42144
2021-05-30,1.8964
2021-05-31,5.17984
2021-06-01,4.37269
2021-06-02,3.9652
2021-06-03,4.27866
2021-06-04,3.33829
2021-06-05,0.62691
2021-06-06,0.42316
2021-06-07,3.50286
2021-06-08,3.13455
2021-06-09,3.11104
2021-06-10,2.59384
2021-06-11,2.83676
2021-06-12,0.32912
2021-06-13,0.35263
2021-06-14,3.11104
2021-06-15,4.36486
2021-06-16,3.84766
2021-06-17,3.24425
2021-06-18,3.45584
2021-06-19,0.95603
2021-06-20,0.76012
2021-06-21,3.71444
2021-06-22,3.25209
2021-06-23,3.98871
2021-06-24,3.73011
2021-06-25,4.10626
2021-06-26,0.99521
2021-06-27,0.67392
2021-06-28,9.44283
2021-06-29,5.65786
2021-06-30,4.16111
2021-07-01,5.37575
2021-07-02,4.71749
2021-07-03,0.72094
2021-07-04,0.44667
2021-07-05,3.58122
2021-07-06,4.21597
2021-07-07,5.97131
2021-07-08,15.11637
2021-07-09,12.35012
2021-07-10,1.1206
2021-07-11,2.39009
2021-07-12,11.83292
2021-07-13,10.28916
2021-07-14,8.43194
2021-07-15,6.93519
2021-07-16,8.14199
2021-07-17,1.02656
2021-07-18,0.88551
2021-07-19,6.39448
2021-07-20,6.33962
2021-07-21,5.36008
2021-07-22,8.10281
2021-07-23,7.46023
2021-07-24,1.01089
2021-07-25,0.78363
2021-07-26,5.25037
2021-07-27,6.24559
2021-07-28,5.10931
2021-07-29,4.73317
2021-07-30,4.56077
2021-07-31,0.78363
2021-08-01,0.37614
2021-08-02,4.52158
2021-08-03,4.78018
2021-08-04,6.14371
2021-08-05,5.64219
2021-08-06,6.05751
2021-08-07,0.43883
2021-08-08,0.3448
2021-08-09,4.16111
2021-08-10,4.12193
2021-08-11,3.58906
2021-08-12,4.86638
2021-08-13,4.20813
2021-08-14,0.52503
2021-08-15,0.26643
2021-08-16,0.53287
2021-08-17,3.65175
2021-08-18,4.63913
2021-08-19,4.17678
2021-08-20,3.67526
2021-08-21,0.27427
2021-08-22,0.15672
2021-08-23,4.54509
2021-08-24,4.74884
2021-08-25,3.63607
2021-08-26,4.16895
2021-08-27,4.88206
2021-08-28,0.40749
2021-08-29,0.24292
2021-08-30,5.27388
2021-08-31,5.01528
2021-09-01,4.89773
2021-09-02,5.43844
2021-09-03,8.29088
2021-09-04,0.56421
2021-09-05,0.37614
2021-09-06,4.64697
2021-09-07,3.50286
2021-09-08,3.49502
2021-09-09,2.64085
2021-09-10,3.13455
2021-09-11,0.21941
2021-09-12,0.13321
2021-09-13,2.9308
2021-09-14,2.69571
2021-09-15,1.91991
2021-09-16,2.39009
2021-09-17,2.14716
2021-09-18,0.25076
2021-09-19,0.13321
2021-09-20,0.13321
2021-09-21,0.12538
2021-09-22,0.18807
2021-09-23,2.56249
2021-09-24,2.30389
2021-09-25,0.23509
2021-09-26,0.21941
2021-09-27,2.83676
2021-09-28,2.25687
2021-09-29,2.37442
2021-09-30,2.95431
2021-10-01,2.86027
2021-10-02,0.16456
2021-10-03,0.10187
2021-10-04,0.29778
2021-10-05,3.04051
2021-10-06,3.17373
2021-10-07,2.70354
2021-10-08,2.69571
2021-10-09,0.16456
2021-10-10,0.10187
2021-10-11,0.21158
2021-10-12,2.53114
2021-10-13,2.46845
2021-10-14,2.95431
2021-10-15,2.31956
2021-10-16,0.18807
2021-10-17,0.13321
2021-10-18,1.76318
2021-10-19,2.17851
2021-10-20,1.84938
2021-10-21,1.69265
2021-10-22,1.92774
2021-10-23,0.10187
2021-10-24,0.0862
2021-10-25,1.66914
2021-10-26,1.95909
2021-10-27,1.83371
2021-10-28,2.10798
2021-10-29,1.64563
2021-10-30,0.13321
2021-10-31,0.0862
2021-11-01,2.06096
2021-11-02,1.82587
2021-11-03,1.64563
2021-11-04,2.00611
2021-11-05,1.95909
2021-11-06,0.21941
2021-11-07,0.12538
2021-11-08,1.74751
2021-11-09,1.44189
2021-11-10,1.3792
2021-11-11,1.28516
2021-11-12,1.65347
2021-11-13,0.30561
2021-11-14,0.15672
2021-11-15,1.92774
2021-11-16,1.95909
2021-11-17,1.73183
2021-11-18,1.4654
2021-11-19,2.02178
2021-11-20,0.40749
2021-11-21,0.2586
2021-11-22,2.7584
2021-11-23,2.11582
2021-11-24,2.30389
2021-11-25,2.02962
2021-11-26,1.99043
2021-11-27,0.30561
2021-11-28,0.33696
2021-11-29,2.22553
2021-11-30,2.28038
2021-12-01,3.42449
2021-12-02,3.30695
2021-12-03,4.09058
2021-12-04,0.52503
2021-12-05,0.39181
2021-12-06,5.2582
2021-12-07,9.19206
2021-12-08,8.43977
2021-12-09,5.44628
2021-12-10,4.19246
2021-12-11,1.64563
2021-12-12,1.293
2021-12-13,4.92124
2021-12-14,5.46195
2021-12-15,5.28171
2021-12-16,4.15327
2021-12-17,3.42449
2021-12-18,0.53287
2021-12-19,0.26643
2021-12-20,2.60951
2021-12-21,2.50764
2021-12-22,2.31956
2021-12-23,5.21902
2021-12-24,4.37269
2021-12-25,0.79147
2021-12-26,0.96387
2021-12-27,4.20813
2021-12-28,4.54509
2021-12-29,3.29127
2021-12-30,5.73622
2021-12-31,1.84154
2022-01-01,1.47323
2022-01-02,1.16762
2022-01-03,6.14371
2022-01-04,4.92908
2022-01-05,4.68615
2022-01-06,5.09364
2022-01-07,10.04623
2022-01-08,1.94342
2022-01-09,1.43405
2022-01-10,6.01833
2022-01-11,5.21902
2022-01-12,6.95086
2022-01-13,6.25342
2022-01-14,5.72839
2022-01-15,0.862
2022-01-16,0.73661
2022-01-17,4.5686
2022-01-18,6.38664
2022-01-19,5.24253
2022-01-20,4.26298
2022-01-21,4.61562
2022-01-22,0.90901
2022-01-23,0.57989
2022-01-24,4.62346
2022-01-25,6.41015
2022-01-26,7.65613
2022-01-27,11.53514
2022-01-28,16.46422
2022-01-29,3.06402
2022-01-30,2.99349
2022-01-31,1.79453
2022-02-01,1.31651
2022-02-02,2.46062
2022-02-03,17.16166
2022-02-04,15.41415
2022-02-05,4.30217
2022-02-06,3.38531
2022-02-07,11.19818
2022-02-08,9.46634
2022-02-09,10.47723
2022-02-10,9.07452
2022-02-11,8.00877
2022-02-12,1.37136
2022-02-13,1.02656
2022-02-14,6.5277
2022-02-15,6.22991
2022-02-16,7.62479
2022-02-17,7.35835
2022-02-18,7.39753
2022-02-19,1.15194
2022-02-20,0.99521
2022-02-21,8.5103
2022-02-22,6.23775
2022-02-23,6.45717
2022-02-24,6.67659
2022-02-25,7.24081
2022-02-26,1.16762
2022-02-27,0.90901
2022-02-28,5.6657
2022-03-01,1.21463
2022-03-02,5.61084
2022-03-03,5.4306
2022-03-04,5.10148
2022-03-05,2.90729
2022-03-06,1.12843
2022-03-07,5.89295
2022-03-08,5.22686
2022-03-09,0.66609
2022-03-10,5.28955
2022-03-11,4.5686
2022-03-12,0.65825
2022-03-13,0.65041
2022-03-14,4.4824
2022-03-15,4.34135
2022-03-16,4.36486
2022-03-17,12.39714
2022-03-18,10.51641
2022-03-19,1.30867
2022-03-20,1.15194
2022-03-21,6.46501
2022-03-22,5.14849
2022-03-23,7.78935
2022-03-24,7.01355
2022-03-25,6.5277
2022-03-26,1.0344
2022-03-27,1.34785
2022-03-28,8.00877
2022-03-29,6.76279
2022-03-30,6.034
2022-03-31,5.39142
2022-04-01,5.32089
2022-04-02,0.54854
2022-04-03,0.50152
2022-04-04,5.89295
2022-04-05,5.26604
2022-04-06,5.21119
2022-04-07,4.67048
2022-04-08,5.23469
2022-04-09,0.86983
2022-04-10,0.79147
2022-04-11,6.91168
2022-04-12,5.86944
2022-04-13,5.65786
2022-04-14,4.9134
2022-04-15,5.97915
2022-04-16,0.90901
2022-04-17,0.81498
2022-04-18,5.21119
2022-04-19,4.94475
2022-04-20,5.603
2022-04-21,8.73755
2022-04-22,5.95564
2022-04-23,0.67392
2022-04-24,0.6034
2022-04-25,4.61562
2022-04-26,4.66264
2022-04-27,3.93386
2022-04-28,4.53726
2022-04-29,4.08275
2022-04-30,0.39965
2022-05-01,0.39965
2022-05-02,3.49502
2022-05-03,3.879
2022-05-04,3.69093
2022-05-05,0.76012
2022-05-06,2.90729
2022-05-07,0.49369
2022-05-08,0.57205
2022-05-09,3.86333
2022-05-10,3.51853
2022-05-11,3.22075
2022-05-12,3.69093
2022-05-13,4.19246
2022-05-14,0.54854
2022-05-15,0.44667
2022-05-16,3.34613
2022-05-17,3.25993
2022-05-18,2.81325
2022-05-19,2.53898
2022-05-20,3.86333
2022-05-21,0.3448
2022-05-22,0.22725
2022-05-23,3.29127
2022-05-24,2.8446
2022-05-25,3.04051
2022-05-26,3.61256
2022-05-27,3.30695
2022-05-28,0.32912
2022-05-29,0.24292
2022-05-30,3.43233
2022-05-31,3.04835
2022-06-01,0.58772
2022-06-02,3.59689
2022-06-03,3.61256
2022-06-04,0.5172
2022-06-05,0.54854
2022-06-06,0.47801
2022-06-07,3.80847
2022-06-08,3.61256
2022-06-09,4.12977
2022-06-10,3.35396
2022-06-11,0.32912
2022-06-12,0.31345
2022-06-13,2.79758
2022-06-14,2.97782
2022-06-15,4.05924
2022-06-16,3.98871
2022-06-17,2.86027
2022-06-18,0.46234
2022-06-19,0.35263
2022-06-20,3.39315
2022-06-21,3.45584
2022-06-22,4.16111
2022-06-23,4.06707
2022-06-24,3.51853
2022-06-25,0.73661
2022-06-26,1.17545
2022-06-27,4.19246
2022-06-28,3.49502
2022-06-29,3.68309
2022-06-30,3.06402
2022-07-01,3.12671
2022-07-02,0.38398
2022-07-03,0.43883
2022-07-04,3.9652
2022-07-05,5.36791
2022-07-06,4.93691
2022-07-07,3.83982
2022-07-08,4.12193
2022-07-09,0.54854
2022-07-10,0.46234
2022-07-11,4.21597
2022-07-12,4.77235
2022-07-13,5.4306
2022-07-14,4.31
2022-07-15,4.52158
2022-07-16,0.83065
2022-07-17,0.38398
2022-07-18,3.97304
2022-07-19,5.3444
2022-07-20,4.46673
2022-07-21,4.81153
2022-07-22,4.33351
2022-07-23,0.862
2022-07-24,0.5407
2022-07-25,3.83198
2022-07-26,5.76757
2022-07-27,6.9587
2022-07-28,9.52119
2022-07-29,8.93346
2022-07-30,1.53592
2022-07-31,1.19896
2022-08-01,6.33962
2022-08-02,8.43194
2022-08-03,8.83159
2022-08-04,8.72188
2022-08-05,7.82854
2022-08-06,1.36352
2022-08-07,0.9482
2022-08-08,7.17812
2022-08-09,7.59344
2022-08-10,6.22208
2022-08-11,5.62651
2022-08-12,6.42582
2022-08-13,1.15194
2022-08-14,0.89334
2022-08-15,1.14411
2022-08-16,5.01528
2022-08-17,6.20641
2022-08-18,5.53248
2022-08-19,5.83026
2022-08-20,1.05007
2022-08-21,0.7758
2022-08-22,4.16111
2022-08-23,4.59995
2022-08-24,5.20335
2022-08-25,5.65786
2022-08-26,5.54031
2022-08-27,0.59556
2022-08-28,0.39965
2022-08-29,3.80847
2022-08-30,4.57644
2022-08-31,5.31306
2022-09-01,4.43538
2022-09-02,5.43844
2022-09-03,0.54854
2022-09-04,0.44667
2022-09-05,4.55293
2022-09-06,4.88206
2022-09-07,3.89467
2022-09-08,4.12193
2022-09-09,0.3448
2022-09-10,0.27427
2022-09-11,0.26643
2022-09-12,0.40749
2022-09-13,4.43538
2022-09-14,3.39315
2022-09-15,3.879
2022-09-16,6.20641
2022-09-17,0.83849
2022-09-18,0.54854
2022-09-19,9.09803
2022-09-20,14.52864
2022-09-21,16.20562
2022-09-22,13.8312
2022-09-23,11.95831
2022-09-24,2.23336
2022-09-25,1.99827
2022-09-26,10.97876
2022-09-27,14.0898
2022-09-28,10.95525
2022-09-29,9.10586
2022-09-30,8.22819
2022-10-01,2.08447
2022-10-02,1.73183
2022-10-03,1.79453
2022-10-04,8.36925
2022-10-05,7.1311
2022-10-06,8.86294
2022-10-07,8.14983
2022-10-08,0.80714
2022-10-09,0.65825
2022-10-10,0.89334
2022-10-11,5.42277
2022-10-12,7.11542
2022-10-13,6.24559
2022-10-14,6.02617
2022-10-15,0.95603
2022-10-16,0.88551
2022-10-17,4.87422
2022-10-18,5.64219
2022-10-19,6.10453
2022-10-20,5.47762
2022-10-21,4.64697
2022-10-22,0.65825
2022-10-23,0.59556
2022-10-24,5.03095
2022-10-25,4.59211
2022-10-26,3.91035
2022-10-27,4.5686
2022-10-28,4.23947
2022-10-29,0.72094
2022-10-30,0.53287
2022-10-31,4.45106
2022-11-01,4.44322
2022-11-02,4.33351
2022-11-03,3.74578
2022-11-04,7.80503
2022-11-05,1.35569
2022-11-06,0.862
2022-11-07,5.3444
2022-11-08,5.21119
2022-11-09,7.55426
2022-11-10,5.21902
2022-11-11,5.4306
2022-11-12,0.862
2022-11-13,0.7758
2022-11-14,4.29433
2022-11-15,7.53075
2022-11-16,7.06841
2022-11-17,8.10281
2022-11-18,7.3897
2022-11-19,1.15194
2022-11-20,1.01872
2022-11-21,6.15155
2022-11-22,5.15633
2022-11-23,5.27388
2022-11-24,6.034
2022-11-25,5.6892
2022-11-26,1.5516
2022-11-27,1.32434
2022-11-28,5.87728
2022-11-29,5.42277
2022-11-30,5.71271
2022-12-01,6.37097
2022-12-02,6.82548
2022-12-03,0.91685
2022-12-04,0.61123
2022-12-05,5.54031
2022-12-06,5.0858
2022-12-07,5.78324
2022-12-08,5.10148
2022-12-09,5.03095
2022-12-10,0.55638
2022-12-11,0.5407
2022-12-12,5.02311
2022-12-13,7.53859
2022-12-14,7.24864
2022-12-15,6.53553
2022-12-16,5.50113
2022-12-17,0.76796
2022-12-18,1.73967
2022-12-19,10.93174
2022-12-20,9.31745
2022-12-21,7.17028
2022-12-22,6.46501
2022-12-23,5.79108
2022-12-24,0.6034
2022-12-25,0.58772
2022-12-26,7.78152
2022-12-27,8.04795
2022-12-28,9.06668
2022-12-29,7.92257
2022-12-30,1.70833
2022-12-31,1.00305
2023-01-01,0.79931
2023-01-02,6.32395
2023-01-03,11.11981
2023-01-04,14.08196
2023-01-05,11.45678
2023-01-06,10.90823
2023-01-07,1.90423
2023-01-08,1.43405
2023-01-09,25.53091
2023-01-10,28.54008
2023-01-11,26.92578
2023-01-12,20.2727
2023-01-13,18.01582
2023-01-14,5.07797
2023-01-15,4.32567
2023-01-16,18.07068
2023-01-17,15.04584
2023-01-18,16.71499
2023-01-19,12.25609
2023-01-20,12.40498
2023-01-21,2.39009
2023-01-22,2.16283
2023-01-23,1.73967
2023-01-24,2.17851
2023-01-25,18.54086
2023-01-26,17.64751
2023-01-27,14.61484
2023-01-28,2.64085
2023-01-29,2.14716
2023-01-30,13.95658
2023-01-31,14.3484
2023-02-01,13.32183
2023-02-02,13.43938
2023-02-03,12.5382
2023-02-04,2.05313
2023-02-05,2.06096
2023-02-06,11.0963
2023-02-07,10.61829
2023-02-08,10.86905
2023-02-09,9.39581
2023-02-10,8.61217
2023-02-11,1.37136
2023-02-12,1.15194
2023-02-13,9.3723
2023-02-14,9.69359
2023-02-15,9.29394
2023-02-16,8.72188
2023-02-17,7.67181
2023-02-18,1.07358
2023-02-19,1.02656
2023-02-20,8.11848
2023-02-21,6.99004
2023-02-22,7.09975
2023-02-23,8.11064
2023-02-24,6.5277
2023-02-25,1.02656
2023-02-26,0.84632
2023-02-27,7.36619
2023-02-28,8.18901
2023-03-01,1.71616
2023-03-02,9.99137
2023-03-03,10.98659
2023-03-04,1.8964
2023-03-05,1.74751
2023-03-06,12.89867
2023-03-07,29.54313
2023-03-08,19.61445
2023-03-09,17.92962
2023-03-10,13.68231
2023-03-11,1.62996
2023-03-12,1.42622
2023-03-13,13.99576
2023-03-14,11.73105
2023-03-15,15.24958
2023-03-16,19.1521
2023-03-17,56.59431
2023-03-18,11.9348
2023-03-19,10.35968
2023-03-20,38.50795
2023-03-21,32.86576
2023-03-22,40.83535
2023-03-23,42.82579
2023-03-24,32.95196
2023-03-25,4.70966
2023-03-26,3.93386
2023-03-27,26.44777
2023-03-28,26.50262
2023-03-29,25.70331
2023-03-30,27.15304
2023-03-31,27.12953
2023-04-01,6.7001
2023-04-02,5.36008
2023-04-03,25.10775
2023-04-04,24.50434
2023-04-05,63.4433
2023-04-06,35.70253
2023-04-07,29.03377
2023-04-08,5.31306
2023-04-09,3.73011
2023-04-10,24.06551
2023-04-11,23.9558
2023-04-12,27.30977
2023-04-13,23.90878
2023-04-14,22.60794
2023-04-15,3.25993
2023-04-16,2.49196
2023-04-17,17.8591
2023-04-18,16.44855
2023-04-19,15.65708
2023-04-20,19.17561
2023-04-21,16.05673
2023-04-22,1.96693
2023-04-23,1.40271
2023-04-24,12.47551
2023-04-25,12.76545
2023-04-26,11.91912
2023-04-27,12.77329
2023-04-28,11.95831
2023-04-29,1.88073
2023-04-30,1.81803
2023-05-01,2.60951
2023-05-02,12.27176
2023-05-03,10.54776
2023-05-04,10.35968
2023-05-05,1.88856
2023-05-06,1.19896
2023-05-07,0.862
2023-05-08,11.98965
2023-05-09,12.34229
2023-05-10,9.93652
2023-05-11,10.09325
2023-05-12,8.66703
2023-05-13,0.862
2023-05-14,0.83065
2023-05-15,9.90517
2023-05-16,10.47723
2023-05-17,9.93652
2023-05-18,11.28438
2023-05-19,11.11981
2023-05-20,2.4998
2023-05-21,1.724
2023-05-22,12.16989
2023-05-23,9.68576
2023-05-24,8.61217
2023-05-25,8.72188
2023-05-26,8.92563
2023-05-27,0.82281
2023-05-28,0.71311
2023-05-29,1.23031
2023-05-30,12.20123
2023-05-31,11.77807
2023-06-01,8.63568
2023-06-02,8.43194
2023-06-03,1.47323
2023-06-04,0.97171
