date,배당금
2021-11-21,4.3411
2021-11-22,9.04289
2021-11-23,8.06389
2021-11-24,7.83202
2021-11-25,8.38593
2021-11-26,6.68555
2021-11-27,4.13499
2021-11-28,5.02383
2021-11-29,8.07677
2021-11-30,8.8239
2021-12-01,8.95272
2021-12-02,8.56627
2021-12-03,8.25711
2021-12-04,5.2557
2021-12-05,6.45369
2021-12-06,8.92696
2021-12-07,12.05719
2021-12-08,10.75615
2021-12-09,10.11207
2021-12-10,8.69509
2021-12-11,5.13976
2021-12-12,5.48756
2021-12-13,11.29717
2021-12-14,10.25376
2021-12-15,9.39069
2021-12-16,10.45987
2021-12-17,10.15071
2021-12-18,4.98518
2021-12-19,5.62926
2021-12-20,10.48563
2021-12-21,11.61921
2021-12-22,12.34058
2021-12-23,15.31624
2021-12-24,17.35153
2021-12-25,6.17029
2021-12-26,7.57439
2021-12-27,25.8534
2021-12-28,44.40293
2021-12-29,39.10859
2021-12-30,19.16784
2021-12-31,11.79956
2022-01-01,6.50521
2022-01-02,6.38928
2022-01-03,14.63351
2022-01-04,12.6111
2022-01-05,10.61445
2022-01-06,8.57915
2022-01-07,9.68697
2022-01-08,4.86925
2022-01-09,4.9723
2022-01-10,8.48898
2022-01-11,8.91407
2022-01-12,7.96083
2022-01-13,7.90931
2022-01-14,6.33775
2022-01-15,4.49568
2022-01-16,3.92889
2022-01-17,6.45369
2022-01-18,7.25235
2022-01-19,7.14929
2022-01-20,7.9866
2022-01-21,7.12353
2022-01-22,3.91601
2022-01-23,4.14788
2022-01-24,6.95607
2022-01-25,8.57915
2022-01-26,11.56769
2022-01-27,14.7108
2022-01-28,14.24706
2022-01-29,6.74996
2022-01-30,4.71467
2022-01-31,4.93365
2022-02-01,5.22993
2022-02-02,5.9513
2022-02-03,13.08772
2022-02-04,12.30194
2022-02-05,6.7242
2022-02-06,5.70655
2022-02-07,11.9799
2022-02-08,11.85108
2022-02-09,14.54334
2022-02-10,13.11348
2022-02-11,15.39353
2022-02-12,7.27811
2022-02-13,6.08012
2022-02-14,10.88496
2022-02-15,10.0863
2022-02-16,10.98802
2022-02-17,12.28906
2022-02-18,9.00425
2022-02-19,5.30722
2022-02-20,4.9723
2022-02-21,10.12495
2022-02-22,9.63545
2022-02-23,11.01378
2022-02-24,11.87685
2022-02-25,17.84104
2022-02-26,7.18794
2022-02-27,5.68079
2022-02-28,11.51616
2022-03-01,6.90454
2022-03-02,12.09583
2022-03-03,11.86397
2022-03-04,10.0863
2022-03-05,5.73231
2022-03-06,5.84825
2022-03-07,9.57104
2022-03-08,9.89308
2022-03-09,5.97707
2022-03-10,10.39546
2022-03-11,11.12971
2022-03-12,5.9513
2022-03-13,5.20417
2022-03-14,10.98802
2022-03-15,10.35682
2022-03-16,10.80767
2022-03-17,11.01378
2022-03-18,9.95749
2022-03-19,7.22658
2022-03-20,5.42316
2022-03-21,10.67886
2022-03-22,9.42934
2022-03-23,10.5114
2022-03-24,10.60157
2022-03-25,11.01378
2022-03-26,5.24281
2022-03-27,4.77908
2022-03-28,10.93649
2022-03-29,11.55481
2022-03-30,12.08295
2022-03-31,13.68027
2022-04-01,12.58534
2022-04-02,6.27334
2022-04-03,5.57774
2022-04-04,14.74945
2022-04-05,17.35153
2022-04-06,15.11013
2022-04-07,15.57387
2022-04-08,19.97938
2022-04-09,7.30387
2022-04-10,6.02859
2022-04-11,13.68027
2022-04-12,14.94267
2022-04-13,14.54334
2022-04-14,19.9665
2022-04-15,42.97307
2022-04-16,9.49375
2022-04-17,6.81437
2022-04-18,14.46605
2022-04-19,16.10202
2022-04-20,17.0939
2022-04-21,20.1082
2022-04-22,27.85005
2022-04-23,7.39404
2022-04-24,6.31199
2022-04-25,11.31006
2022-04-26,10.20224
2022-04-27,13.79621
2022-04-28,15.26471
2022-04-29,12.58534
2022-04-30,4.89501
2022-05-01,4.54721
2022-05-02,7.30387
2022-05-03,7.53574
2022-05-04,5.9513
2022-05-05,3.81295
2022-05-06,5.9513
2022-05-07,3.5682
2022-05-08,3.42651
2022-05-09,5.57774
2022-05-10,7.43269
2022-05-11,5.55197
2022-05-12,5.29434
2022-05-13,6.50521
2022-05-14,3.73566
2022-05-15,3.14311
2022-05-16,5.42316
2022-05-17,25.69882
2022-05-18,8.1927
2022-05-19,6.26046
2022-05-20,5.66791
2022-05-21,3.65837
2022-05-22,3.05294
2022-05-23,4.08347
2022-05-24,5.04959
2022-05-25,4.86925
2022-05-26,4.98518
2022-05-27,4.58585
2022-05-28,2.70513
2022-05-29,3.0787
2022-05-30,5.33298
2022-05-31,4.75331
2022-06-01,3.82584
2022-06-02,4.8306
2022-06-03,4.66314
2022-06-04,2.5892
2022-06-05,2.76954
2022-06-06,3.29769
2022-06-07,4.36686
2022-06-08,4.77908
2022-06-09,4.74043
2022-06-10,4.66314
2022-06-11,3.18175
2022-06-12,3.2204
2022-06-13,5.2557
2022-06-14,5.43604
2022-06-15,6.73708
2022-06-16,5.47468
2022-06-17,5.65503
2022-06-18,3.55532
2022-06-19,3.47803
2022-06-20,6.20893
2022-06-21,5.52621
2022-06-22,5.114
2022-06-23,5.20417
2022-06-24,4.58585
2022-06-25,2.57632
2022-06-26,3.65837
2022-06-27,5.37163
2022-06-28,6.51809
2022-06-29,6.26046
2022-06-30,4.77908
2022-07-01,4.49568
2022-07-02,2.43462
2022-07-03,2.97565
2022-07-04,4.86925
2022-07-05,4.53432
2022-07-06,4.41839
2022-07-07,4.45703
2022-07-08,4.18652
2022-07-09,2.13834
2022-07-10,2.39598
2022-07-11,3.82584
2022-07-12,3.28481
2022-07-13,4.03194
2022-07-14,3.82584
2022-07-15,3.45227
2022-07-16,2.3058
2022-07-17,2.51191
2022-07-18,4.16076
2022-07-19,4.22517
2022-07-20,4.00618
2022-07-21,4.95942
2022-07-22,4.03194
2022-07-23,1.89359
2022-07-24,2.22851
2022-07-25,3.45227
2022-07-26,3.94177
2022-07-27,3.83872
2022-07-28,4.35398
2022-07-29,3.63261
2022-07-30,1.99665
2022-07-31,2.21563
2022-08-01,4.6245
2022-08-02,4.98518
2022-08-03,4.90789
2022-08-04,4.54721
2022-08-05,4.57297
2022-08-06,2.55056
2022-08-07,2.21563
2022-08-08,4.41839
2022-08-09,5.79672
2022-08-10,5.43604
2022-08-11,5.07535
2022-08-12,6.93031
2022-08-13,3.29769
2022-08-14,2.83395
2022-08-15,3.18175
2022-08-16,28.66159
2022-08-17,9.04289
2022-08-18,6.5825
2022-08-19,5.28146
2022-08-20,3.33633
2022-08-21,3.5682
2022-08-22,5.04959
2022-08-23,5.3201
2022-08-24,4.94654
2022-08-25,5.6035
2022-08-26,4.94654
2022-08-27,2.61496
2022-08-28,3.04006
2022-08-29,5.12688
2022-08-30,4.70179
2022-08-31,4.86925
2022-09-01,4.72755
2022-09-02,4.25093
2022-09-03,2.83395
2022-09-04,2.52479
2022-09-05,3.58108
2022-09-06,5.86113
2022-09-07,4.53432
2022-09-08,4.46992
2022-09-09,2.75666
2022-09-10,2.8726
2022-09-11,2.7309
2022-09-12,2.937
2022-09-13,5.15264
2022-09-14,5.47468
2022-09-15,6.29911
2022-09-16,5.03671
2022-09-17,3.01429
2022-09-18,3.69702
2022-09-19,5.66791
2022-09-20,8.7595
2022-09-21,6.50521
2022-09-22,5.38451
2022-09-23,4.94654
2022-09-24,3.34922
2022-09-25,3.16887
2022-09-26,6.28622
2022-09-27,6.65979
2022-09-28,6.49233
2022-09-29,6.65979
2022-09-30,5.97707
2022-10-01,3.69702
2022-10-02,4.10923
2022-10-03,5.20417
2022-10-04,6.94319
2022-10-05,6.8659
2022-10-06,6.51809
2022-10-07,5.64214
2022-10-08,3.65837
2022-10-09,3.54244
2022-10-10,4.03194
2022-10-11,6.10588
2022-10-12,6.54386
2022-10-13,5.86113
2022-10-14,5.61638
2022-10-15,3.82584
2022-10-16,4.8306
2022-10-17,6.32487
2022-10-18,6.13165
2022-10-19,6.20893
2022-10-20,5.69367
2022-10-21,4.50856
2022-10-22,3.01429
2022-10-23,3.16887
2022-10-24,5.29434
2022-10-25,5.84825
2022-10-26,5.52621
2022-10-27,6.59538
2022-10-28,5.114
2022-10-29,3.10446
2022-10-30,2.43462
2022-10-31,4.8306
2022-11-01,5.66791
2022-11-02,6.00283
2022-11-03,5.4618
2022-11-04,5.43604
2022-11-05,2.47327
2022-11-06,2.65361
2022-11-07,5.59062
2022-11-08,6.60826
2022-11-09,6.05436
2022-11-10,5.55197
2022-11-11,7.78049
2022-11-12,3.87736
2022-11-13,3.41362
2022-11-14,7.78049
2022-11-15,35.97835
2022-11-16,10.00901
2022-11-17,6.78861
2022-11-18,5.08823
2022-11-19,3.00141
2022-11-20,3.68414
2022-11-21,5.39739
2022-11-22,6.10588
2022-11-23,6.33775
2022-11-24,7.65168
2022-11-25,6.38928
2022-11-26,3.47803
2022-11-27,3.51668
2022-11-28,8.06389
2022-11-29,7.4971
2022-11-30,7.54862
2022-12-01,7.41981
2022-12-02,6.42792
2022-12-03,4.54721
2022-12-04,4.35398
2022-12-05,7.05912
2022-12-06,6.59538
2022-12-07,6.76284
2022-12-08,6.65979
2022-12-09,6.90454
2022-12-10,3.89024
2022-12-11,4.65026
2022-12-12,6.93031
2022-12-13,9.33917
2022-12-14,8.01236
2022-12-15,7.79337
2022-12-16,7.43269
2022-12-17,3.51668
2022-12-18,4.07059
2022-12-19,7.54862
2022-12-20,8.21847
2022-12-21,9.54527
2022-12-22,9.37781
2022-12-23,9.57104
2022-12-24,4.36686
2022-12-25,4.75331
2022-12-26,14.40164
2022-12-27,23.49607
2022-12-28,22.05332
2022-12-29,11.88973
2022-12-30,8.30864
2022-12-31,4.12211
2023-01-01,4.32822
2023-01-02,10.64021
2023-01-03,8.77238
2023-01-04,7.69032
2023-01-05,7.53574
2023-01-06,7.54862
2023-01-07,3.96753
2023-01-08,3.55532
2023-01-09,8.95272
2023-01-10,8.24423
2023-01-11,7.3554
2023-01-12,7.66456
2023-01-13,6.73708
2023-01-14,4.08347
2023-01-15,3.63261
2023-01-16,7.05912
2023-01-17,7.03336
2023-01-18,6.41504
2023-01-19,7.0076
2023-01-20,6.38928
2023-01-21,4.35398
2023-01-22,3.95465
2023-01-23,4.18652
2023-01-24,4.28957
2023-01-25,9.62256
2023-01-26,13.65451
2023-01-27,13.57722
2023-01-28,6.54386
2023-01-29,5.34587
2023-01-30,10.80767
2023-01-31,12.99755
2023-02-01,13.31959
2023-02-02,11.47752
2023-02-03,11.03954
2023-02-04,6.4408
2023-02-05,5.7452
2023-02-06,10.33105
2023-02-07,12.41787
2023-02-08,12.03143
2023-02-09,11.76091
2023-02-10,11.59345
2023-02-11,5.3201
2023-02-12,4.99806
2023-02-13,10.62733
2023-02-14,13.88638
2023-02-15,11.25853
2023-02-16,11.05242
2023-02-17,12.2633
2023-02-18,5.2557
2023-02-19,4.37975
2023-02-20,11.07819
2023-02-21,12.58534
2023-02-22,11.27141
2023-02-23,12.45652
2023-02-24,10.13783
2023-02-25,4.66314
2023-02-26,5.03671
2023-02-27,9.53239
2023-02-28,10.58868
2023-03-01,5.29434
2023-03-02,9.32629
2023-03-03,8.50186
2023-03-04,4.56009
2023-03-05,4.30246
2023-03-06,10.24088
2023-03-07,10.43411
2023-03-08,9.1073
2023-03-09,9.57104
2023-03-10,8.72085
2023-03-11,4.03194
2023-03-12,3.47803
2023-03-13,8.08965
2023-03-14,8.72085
2023-03-15,9.63545
2023-03-16,9.39069
2023-03-17,8.55339
2023-03-18,4.22517
2023-03-19,4.3411
2023-03-20,8.87543
2023-03-21,9.04289
2023-03-22,8.97848
2023-03-23,8.6178
2023-03-24,8.17982
2023-03-25,4.12211
2023-03-26,4.23805
2023-03-27,9.5968
2023-03-28,10.58868
2023-03-29,10.03478
2023-03-30,11.60633
2023-03-31,10.24088
2023-04-01,5.34587
2023-04-02,4.8306
2023-04-03,10.24088
2023-04-04,11.76091
2023-04-05,12.14736
2023-04-06,11.46463
2023-04-07,14.54334
2023-04-08,5.68079
2023-04-09,4.74043
2023-04-10,11.31006
2023-04-11,12.59822
2023-04-12,10.55004
2023-04-13,12.39211
2023-04-14,31.5342
2023-04-15,7.9866
2023-04-16,6.85302
2023-04-17,13.64163
2023-04-18,11.10395
2023-04-19,11.19412
2023-04-20,12.85585
2023-04-21,25.77611
2023-04-22,7.96083
2023-04-23,5.82249
2023-04-24,8.83678
2023-04-25,11.88973
2023-04-26,11.24565
2023-04-27,10.0863
2023-04-28,11.9799
2023-04-29,4.50856
2023-04-30,4.32822
2023-05-01,4.04482
2023-05-02,5.69367
2023-05-03,6.63403
2023-05-04,5.51333
2023-05-05,3.60685
2023-05-06,3.46515
2023-05-07,3.01429
2023-05-08,5.79672
2023-05-09,5.79672
2023-05-10,5.70655
2023-05-11,5.78384
2023-05-12,5.08823
2023-05-13,2.937
2023-05-14,2.85971
2023-05-15,4.92077
2023-05-16,4.93365
2023-05-17,14.59487
2023-05-18,6.69844
2023-05-19,8.11541
2023-05-20,3.19464
2023-05-21,3.43939
2023-05-22,5.68079
2023-05-23,5.30722
2023-05-24,5.44892
2023-05-25,5.41027
2023-05-26,4.90789
2023-05-27,2.7309
2023-05-28,2.89836
2023-05-29,3.25904
