date,삼천리주가
2021-03-09,0.12546
2021-03-10,0.19112
2021-03-11,0.18057
2021-03-12,0.12663
2021-03-13,0.05862
2021-03-14,0.04455
2021-03-15,0.13953
2021-03-16,0.13015
2021-03-17,0.13366
2021-03-18,0.14187
2021-03-19,0.11959
2021-03-20,0.02931
2021-03-21,0.03048
2021-03-22,0.12194
2021-03-23,0.13015
2021-03-24,0.11139
2021-03-25,0.10083
2021-03-26,0.11021
2021-03-27,0.03517
2021-03-28,0.04455
2021-03-29,0.15125
2021-03-30,0.18291
2021-03-31,0.15712
2021-04-01,0.13132
2021-04-02,0.14539
2021-04-03,0.04455
2021-04-04,0.04338
2021-04-05,0.14539
2021-04-06,0.15243
2021-04-07,0.19346
2021-04-08,0.1747
2021-04-09,0.19229
2021-04-10,0.04455
2021-04-11,0.0469
2021-04-12,0.19346
2021-04-13,0.16181
2021-04-14,0.14304
2021-04-15,0.17236
2021-04-16,0.16181
2021-04-17,0.07152
2021-04-18,0.03986
2021-04-19,0.19933
2021-04-20,0.19815
2021-04-21,0.22864
2021-04-22,0.36348
2021-04-23,0.27085
2021-04-24,0.068
2021-04-25,0.05041
2021-04-26,0.2216
2021-04-27,0.20284
2021-04-28,0.18174
2021-04-29,0.19229
2021-04-30,0.1876
2021-05-01,0.06448
2021-05-02,0.0469
2021-05-03,0.21105
2021-05-04,0.14656
2021-05-05,0.06214
2021-05-06,0.18995
2021-05-07,0.20284
2021-05-08,0.03986
2021-05-09,0.05276
2021-05-10,0.18057
2021-05-11,0.19698
2021-05-12,0.1876
2021-05-13,0.17939
2021-05-14,0.11842
2021-05-15,0.03752
2021-05-16,0.05159
2021-05-17,0.18877
2021-05-18,0.25092
2021-05-19,0.07856
2021-05-20,0.28375
2021-05-21,0.20871
2021-05-22,0.06331
2021-05-23,0.03869
2021-05-24,0.20402
2021-05-25,0.19229
2021-05-26,0.42328
2021-05-27,0.32362
2021-05-28,0.28375
2021-05-29,0.05979
2021-05-30,0.08559
2021-05-31,0.31893
2021-06-01,0.17822
2021-06-02,0.23919
2021-06-03,0.19933
2021-06-04,0.14187
2021-06-05,0.03283
2021-06-06,0.04103
2021-06-07,0.18174
2021-06-08,0.20519
2021-06-09,0.1665
2021-06-10,0.18995
2021-06-11,0.13953
2021-06-12,0.05745
2021-06-13,0.04455
2021-06-14,0.17588
2021-06-15,0.20519
2021-06-16,0.24857
2021-06-17,0.32244
2021-06-18,0.36583
2021-06-19,0.06448
2021-06-20,0.04455
2021-06-21,0.21691
2021-06-22,0.19815
2021-06-23,0.17705
2021-06-24,0.26264
2021-06-25,0.15477
2021-06-26,0.03986
2021-06-27,0.03283
2021-06-28,0.2005
2021-06-29,0.15477
2021-06-30,0.13835
2021-07-01,0.13601
2021-07-02,0.13601
2021-07-03,0.03986
2021-07-04,0.05041
2021-07-05,0.12663
2021-07-06,0.17236
2021-07-07,0.25092
2021-07-08,0.17588
2021-07-09,0.14304
2021-07-10,0.04455
2021-07-11,0.02462
2021-07-12,0.11608
2021-07-13,0.13015
2021-07-14,0.15477
2021-07-15,0.15712
2021-07-16,0.14304
2021-07-17,0.03165
2021-07-18,0.02696
2021-07-19,0.11256
2021-07-20,0.08794
2021-07-21,0.09497
2021-07-22,0.10787
2021-07-23,0.0938
2021-07-24,0.02462
2021-07-25,0.02814
2021-07-26,0.08911
2021-07-27,0.09614
2021-07-28,0.08442
2021-07-29,0.07035
2021-07-30,0.07386
2021-07-31,0.02579
2021-08-01,0.01055
2021-08-02,0.07152
2021-08-03,0.10552
2021-08-04,0.068
2021-08-05,0.07386
2021-08-06,0.07152
2021-08-07,0.01758
2021-08-08,0.02345
2021-08-09,0.07621
2021-08-10,0.09028
2021-08-11,0.07738
2021-08-12,0.08325
2021-08-13,0.1149
2021-08-14,0.02696
2021-08-15,0.02462
2021-08-16,0.03986
2021-08-17,0.10201
2021-08-18,0.10083
2021-08-19,0.10787
2021-08-20,0.13835
2021-08-21,0.03283
2021-08-22,0.01758
2021-08-23,0.11842
2021-08-24,0.11139
2021-08-25,0.11725
2021-08-26,0.0938
2021-08-27,0.09849
2021-08-28,0.01758
2021-08-29,0.0082
2021-08-30,0.08325
2021-08-31,0.09028
2021-09-01,0.09614
2021-09-02,0.07738
2021-09-03,0.09145
2021-09-04,0.01993
2021-09-05,0.01758
2021-09-06,0.1067
2021-09-07,0.13249
2021-09-08,0.08442
2021-09-09,0.11842
2021-09-10,0.10904
2021-09-11,0.01641
2021-09-12,0.03986
2021-09-13,0.13015
2021-09-14,0.11021
2021-09-15,0.21105
2021-09-16,0.22043
2021-09-17,0.2263
2021-09-18,0.03048
2021-09-19,0.01876
2021-09-20,0.02227
2021-09-21,0.10904
2021-09-22,0.20519
2021-09-23,0.38928
2021-09-24,0.367
2021-09-25,0.17588
2021-09-26,0.16298
2021-09-27,0.47839
2021-09-28,0.54992
2021-09-29,0.49246
2021-09-30,0.41038
2021-10-01,0.39866
2021-10-02,0.07621
2021-10-03,0.07856
2021-10-04,0.19112
2021-10-05,0.60385
2021-10-06,0.47839
2021-10-07,0.39045
2021-10-08,0.38693
2021-10-09,0.07152
2021-10-10,0.05628
2021-10-11,0.10787
2021-10-12,0.401
2021-10-13,0.33182
2021-10-14,0.33417
2021-10-15,0.26616
2021-10-16,0.06097
2021-10-17,0.05979
2021-10-18,0.30251
2021-10-19,0.39514
2021-10-20,0.30134
2021-10-21,0.26264
2021-10-22,0.2134
2021-10-23,0.0469
2021-10-24,0.03752
2021-10-25,0.2474
2021-10-26,0.21926
2021-10-27,0.19933
2021-10-28,0.19229
2021-10-29,0.1665
2021-10-30,0.03634
2021-10-31,0.02931
2021-11-01,0.19112
2021-11-02,0.2005
2021-11-03,0.18057
2021-11-04,0.1747
2021-11-05,0.2005
2021-11-06,0.02931
2021-11-07,0.04103
2021-11-08,0.15829
2021-11-09,0.15594
2021-11-10,0.19346
2021-11-11,0.18057
2021-11-12,0.13366
2021-11-13,0.03634
2021-11-14,0.02462
2021-11-15,0.16767
2021-11-16,0.12897
2021-11-17,0.15125
2021-11-18,0.11959
2021-11-19,0.11725
2021-11-20,0.03752
2021-11-21,0.04221
2021-11-22,0.14539
2021-11-23,0.12663
2021-11-24,0.12077
2021-11-25,0.14304
2021-11-26,0.08911
2021-11-27,0.04338
2021-11-28,0.02696
2021-11-29,0.11608
2021-11-30,0.14304
2021-12-01,0.09732
2021-12-02,0.11842
2021-12-03,0.08676
2021-12-04,0.03752
2021-12-05,0.03048
2021-12-06,0.13484
2021-12-07,0.10201
2021-12-08,0.1278
2021-12-09,0.12311
2021-12-10,0.11608
2021-12-11,0.01876
2021-12-12,0.02931
2021-12-13,0.0938
2021-12-14,0.09732
2021-12-15,0.07504
2021-12-16,0.09614
2021-12-17,0.10083
2021-12-18,0.04807
2021-12-19,0.03048
2021-12-20,0.13249
2021-12-21,0.09263
2021-12-22,0.2005
2021-12-23,0.19815
2021-12-24,0.09614
2021-12-25,0.03165
2021-12-26,0.03869
2021-12-27,0.17119
2021-12-28,0.18526
2021-12-29,0.14773
2021-12-30,0.12546
2021-12-31,0.05393
2022-01-01,0.02462
2022-01-02,0.03283
2022-01-03,0.15712
2022-01-04,0.1747
2022-01-05,0.16884
2022-01-06,0.1278
2022-01-07,0.10787
2022-01-08,0.02696
2022-01-09,0.02696
2022-01-10,0.12663
2022-01-11,0.11139
2022-01-12,0.11725
2022-01-13,0.11608
2022-01-14,0.11725
2022-01-15,0.034
2022-01-16,0.01993
2022-01-17,0.09966
2022-01-18,0.08442
2022-01-19,0.12194
2022-01-20,0.12311
2022-01-21,0.15477
2022-01-22,0.03048
2022-01-23,0.03283
2022-01-24,0.13484
2022-01-25,0.13366
2022-01-26,0.15946
2022-01-27,0.16767
2022-01-28,0.1278
2022-01-29,0.03986
2022-01-30,0.03165
2022-01-31,0.03048
2022-02-01,0.02462
2022-02-02,0.02579
2022-02-03,0.18057
2022-02-04,0.13601
2022-02-05,0.03517
2022-02-06,0.03986
2022-02-07,0.12194
2022-02-08,0.15008
2022-02-09,0.11608
2022-02-10,0.10787
2022-02-11,0.16532
2022-02-12,0.07973
2022-02-13,0.07035
2022-02-14,0.24154
2022-02-15,0.15477
2022-02-16,0.11021
2022-02-17,0.14656
2022-02-18,0.13015
2022-02-19,0.04338
2022-02-20,0.05393
2022-02-21,0.17353
2022-02-22,0.31658
2022-02-23,0.25326
2022-02-24,0.67421
2022-02-25,0.30837
2022-02-26,0.05159
2022-02-27,0.05745
2022-02-28,0.21105
2022-03-01,0.06097
2022-03-02,0.27671
2022-03-03,0.19229
2022-03-04,0.15829
2022-03-05,0.03517
2022-03-06,0.06448
2022-03-07,0.17939
2022-03-08,0.18408
2022-03-09,0.05041
2022-03-10,0.12077
2022-03-11,0.13484
2022-03-12,0.03517
2022-03-13,0.02814
2022-03-14,0.11139
2022-03-15,0.11959
2022-03-16,0.11608
2022-03-17,0.09614
2022-03-18,0.09263
2022-03-19,0.04103
2022-03-20,0.03752
2022-03-21,0.08559
2022-03-22,0.08442
2022-03-23,0.1067
2022-03-24,0.07973
2022-03-25,0.07504
2022-03-26,0.04221
2022-03-27,0.01524
2022-03-28,0.07738
2022-03-29,0.0809
2022-03-30,0.07621
2022-03-31,0.09849
2022-04-01,0.08911
2022-04-02,0.02462
2022-04-03,0.0211
2022-04-04,0.07504
2022-04-05,0.0809
2022-04-06,0.08325
2022-04-07,0.08559
2022-04-08,0.09028
2022-04-09,0.03048
2022-04-10,0.01641
2022-04-11,0.10552
2022-04-12,0.15125
2022-04-13,0.10435
2022-04-14,0.09497
2022-04-15,0.13718
2022-04-16,0.01993
2022-04-17,0.03048
2022-04-18,0.08442
2022-04-19,0.09849
2022-04-20,0.10083
2022-04-21,0.07738
2022-04-22,0.10552
2022-04-23,0.02227
2022-04-24,0.03165
2022-04-25,0.10083
2022-04-26,0.08676
2022-04-27,0.17705
2022-04-28,0.14422
2022-04-29,0.16884
2022-04-30,0.05393
2022-05-01,0.05159
2022-05-02,0.1536
2022-05-03,0.14539
2022-05-04,0.15125
2022-05-05,0.03752
2022-05-06,0.15712
2022-05-07,0.03869
2022-05-08,0.03048
2022-05-09,0.1876
2022-05-10,0.14539
2022-05-11,0.19112
2022-05-12,0.28258
2022-05-13,0.33182
2022-05-14,0.05745
2022-05-15,0.04103
2022-05-16,0.18291
2022-05-17,0.2732
2022-05-18,0.41976
2022-05-19,0.48543
2022-05-20,0.38459
2022-05-21,0.08676
2022-05-22,0.08911
2022-05-23,0.44908
2022-05-24,0.33886
2022-05-25,0.2732
2022-05-26,0.30486
2022-05-27,0.29196
2022-05-28,0.06448
2022-05-29,0.05276
2022-05-30,0.32831
2022-05-31,0.28375
2022-06-01,0.07152
2022-06-02,0.23333
2022-06-03,0.20519
2022-06-04,0.05159
2022-06-05,0.06566
2022-06-06,0.068
2022-06-07,0.31541
2022-06-08,0.30017
2022-06-09,0.23333
2022-06-10,0.2814
2022-06-11,0.06331
2022-06-12,0.08676
2022-06-13,0.37169
2022-06-14,0.27671
2022-06-15,0.36114
2022-06-16,0.30837
2022-06-17,0.26264
2022-06-18,0.04455
2022-06-19,0.04572
2022-06-20,0.32362
2022-06-21,0.26968
2022-06-22,0.29547
2022-06-23,0.27085
2022-06-24,0.30837
2022-06-25,0.08559
2022-06-26,0.04221
2022-06-27,0.46198
2022-06-28,0.734
2022-06-29,0.52647
2022-06-30,0.37755
2022-07-01,0.23802
2022-07-02,0.04807
2022-07-03,0.05628
2022-07-04,0.34355
2022-07-05,0.34589
2022-07-06,0.2943
2022-07-07,0.28258
2022-07-08,0.29196
2022-07-09,0.04572
2022-07-10,0.03986
2022-07-11,0.30837
2022-07-12,0.31541
2022-07-13,0.36817
2022-07-14,0.3072
2022-07-15,0.2732
2022-07-16,0.03986
2022-07-17,0.04455
2022-07-18,0.33182
2022-07-19,0.38928
2022-07-20,0.3072
2022-07-21,0.26499
2022-07-22,0.28961
2022-07-23,0.03283
2022-07-24,0.02227
2022-07-25,0.27554
2022-07-26,0.32244
2022-07-27,0.2943
2022-07-28,0.22512
2022-07-29,0.22395
2022-07-30,0.02931
2022-07-31,0.02931
2022-08-01,0.28727
2022-08-02,0.27085
2022-08-03,0.25913
2022-08-04,0.28258
2022-08-05,0.21574
2022-08-06,0.02227
2022-08-07,0.04338
2022-08-08,0.37052
2022-08-09,0.27202
2022-08-10,0.26147
2022-08-11,0.31775
2022-08-12,0.43618
2022-08-13,0.07152
2022-08-14,0.0551
2022-08-15,0.09145
2022-08-16,0.3928
2022-08-17,0.45377
2022-08-18,0.38928
2022-08-19,0.33651
2022-08-20,0.07152
2022-08-21,0.10904
2022-08-22,0.34941
2022-08-23,0.41156
2022-08-24,0.35879
2022-08-25,0.30955
2022-08-26,0.28258
2022-08-27,0.05276
2022-08-28,0.06214
2022-08-29,0.34472
2022-08-30,0.30017
2022-08-31,0.31306
2022-09-01,0.26851
2022-09-02,0.25795
2022-09-03,0.04807
2022-09-04,0.03165
2022-09-05,0.27437
2022-09-06,0.2943
2022-09-07,0.36583
2022-09-08,0.27202
2022-09-09,0.03752
2022-09-10,0.03752
2022-09-11,0.03517
2022-09-12,0.04221
2022-09-13,0.24154
2022-09-14,0.28375
2022-09-15,0.27906
2022-09-16,0.30603
2022-09-17,0.05745
2022-09-18,0.06097
2022-09-19,0.31775
2022-09-20,0.30837
2022-09-21,0.28961
2022-09-22,0.51591
2022-09-23,0.90637
2022-09-24,0.21222
2022-09-25,0.12663
2022-09-26,0.4995
2022-09-27,0.39983
2022-09-28,0.38928
2022-09-29,0.63551
2022-09-30,0.75746
2022-10-01,0.09497
2022-10-02,0.09263
2022-10-03,0.11139
2022-10-04,0.49129
2022-10-05,0.52529
2022-10-06,0.45963
2022-10-07,0.53936
2022-10-08,0.07269
2022-10-09,0.07504
2022-10-10,0.09497
2022-10-11,0.48425
2022-10-12,0.47136
2022-10-13,0.42094
2022-10-14,0.367
2022-10-15,0.07035
2022-10-16,0.05979
2022-10-17,0.33534
2022-10-18,0.4479
2022-10-19,0.35058
2022-10-20,0.34472
2022-10-21,0.28023
2022-10-22,0.03752
2022-10-23,0.05393
2022-10-24,0.30017
2022-10-25,0.31658
2022-10-26,0.32948
2022-10-27,0.31189
2022-10-28,0.34238
2022-10-29,0.07504
2022-10-30,0.03869
2022-10-31,0.26616
2022-11-01,0.24271
2022-11-02,0.26968
2022-11-03,0.26264
2022-11-04,0.30486
2022-11-05,0.05041
2022-11-06,0.04221
2022-11-07,0.2814
2022-11-08,0.24271
2022-11-09,0.2943
2022-11-10,0.28727
2022-11-11,0.39397
2022-11-12,0.05745
2022-11-13,0.07973
2022-11-14,0.37052
2022-11-15,0.367
2022-11-16,0.39983
2022-11-17,0.55226
2022-11-18,0.48191
2022-11-19,0.0469
2022-11-20,0.09966
2022-11-21,0.72814
2022-11-22,0.98727
2022-11-23,0.74221
2022-11-24,0.80905
2022-11-25,1.28041
2022-11-26,0.44204
2022-11-27,0.87002
2022-11-28,1.78108
2022-11-29,1.05763
2022-11-30,1.17957
2022-12-01,1.00369
2022-12-02,0.82194
2022-12-03,0.17236
2022-12-04,0.92278
2022-12-05,0.88526
2022-12-06,0.67538
2022-12-07,0.73635
2022-12-08,0.60503
2022-12-09,0.58392
2022-12-10,0.13953
2022-12-11,0.84071
2022-12-12,1.20419
2022-12-13,0.77856
2022-12-14,0.72697
2022-12-15,0.61323
2022-12-16,0.98727
2022-12-17,0.21926
2022-12-18,0.16298
2022-12-19,0.77973
2022-12-20,0.66951
2022-12-21,0.74573
2022-12-22,0.5675
2022-12-23,0.59213
2022-12-24,0.17236
2022-12-25,0.11608
2022-12-26,0.63199
2022-12-27,0.58861
2022-12-28,1.44456
2022-12-29,0.94741
2022-12-30,0.3201
2022-12-31,0.13718
2023-01-01,0.13132
2023-01-02,0.84891
2023-01-03,0.95913
2023-01-04,0.96851
2023-01-05,1.00252
2023-01-06,0.98258
2023-01-07,0.21457
2023-01-08,0.20871
2023-01-09,1.31207
2023-01-10,1.37656
2023-01-11,1.32379
2023-01-12,1.05645
2023-01-13,1.06701
2023-01-14,0.76449
2023-01-15,0.53702
2023-01-16,1.40235
2023-01-17,1.19481
2023-01-18,1.13853
2023-01-19,1.2382
2023-01-20,1.43401
2023-01-21,0.37052
2023-01-22,0.21926
2023-01-23,0.26147
2023-01-24,0.44087
2023-01-25,1.43167
2023-01-26,1.50788
2023-01-27,1.41994
2023-01-28,0.81139
2023-01-29,1.03769
2023-01-30,1.73301
2023-01-31,1.48326
2023-02-01,1.33317
2023-02-02,1.28158
2023-02-03,1.17136
2023-02-04,0.61792
2023-02-05,0.55461
2023-02-06,1.15612
2023-02-07,0.92982
2023-02-08,0.92161
2023-02-09,0.89464
2023-02-10,0.96734
2023-02-11,0.26264
2023-02-12,0.25913
2023-02-13,0.89933
2023-02-14,0.81843
2023-02-15,0.76801
2023-02-16,0.71876
2023-02-17,0.67186
2023-02-18,0.14187
2023-02-19,0.14187
2023-02-20,0.68359
2023-02-21,0.73635
2023-02-22,0.69648
2023-02-23,0.6191
2023-02-24,0.8196
2023-02-25,0.13835
2023-02-26,0.15243
2023-02-27,0.72931
2023-02-28,0.93451
2023-03-01,0.24857
2023-03-02,0.71524
2023-03-03,0.64489
2023-03-04,0.13484
2023-03-05,0.15008
2023-03-06,0.63434
2023-03-07,0.61441
2023-03-08,0.58978
2023-03-09,0.54523
2023-03-10,0.4995
2023-03-11,0.12311
2023-03-12,0.13366
2023-03-13,0.51122
2023-03-14,0.57571
2023-03-15,0.45963
2023-03-16,0.56868
2023-03-17,0.55578
2023-03-18,0.13484
2023-03-19,0.11139
2023-03-20,0.51122
2023-03-21,0.53585
2023-03-22,0.52295
2023-03-23,0.47839
2023-03-24,0.42445
2023-03-25,0.11725
2023-03-26,0.08911
2023-03-27,0.43852
2023-03-28,0.49363
2023-03-29,0.5206
2023-03-30,0.49832
2023-03-31,0.4995
2023-04-01,0.10435
2023-04-02,0.09145
2023-04-03,0.50888
2023-04-04,0.47018
2023-04-05,0.46667
2023-04-06,0.43149
2023-04-07,0.37638
2023-04-08,0.08911
2023-04-09,0.10435
2023-04-10,0.38811
2023-04-11,0.45142
2023-04-12,0.38107
2023-04-13,0.42914
2023-04-14,0.36114
2023-04-15,0.08794
2023-04-16,0.08911
2023-04-17,0.31541
2023-04-18,0.30837
2023-04-19,0.32127
2023-04-20,0.37521
2023-04-21,0.3201
2023-04-22,0.06917
2023-04-23,0.04338
2023-04-24,7.754
2023-04-25,47.61915
2023-04-26,88.10693
2023-04-27,100.0
2023-04-28,98.00082
2023-04-29,18.05358
2023-04-30,11.23292
2023-05-01,19.3293
2023-05-02,44.41109
2023-05-03,35.06478
2023-05-04,25.14158
2023-05-05,5.92953
2023-05-06,3.84475
2023-05-07,3.01577
2023-05-08,15.75071
2023-05-09,16.24552
2023-05-10,15.23597
2023-05-11,13.4713
2023-05-12,12.13578
2023-05-13,1.93351
2023-05-14,1.665
2023-05-15,11.1825
2023-05-16,9.76725
2023-05-17,9.00627
2023-05-18,8.81163
2023-05-19,8.48683
2023-05-20,1.18895
2023-05-21,0.93803
2023-05-22,7.89705
2023-05-23,7.17711
2023-05-24,6.44192
2023-05-25,6.16403
2023-05-26,6.06319
2023-05-27,0.97907
2023-05-28,0.71759
2023-05-29,1.12329
