date,소득세계산법
2020-09-12,10.99078
2020-09-13,9.51612
2020-09-14,20.6682
2020-09-15,24.47004
2020-09-16,23.15668
2020-09-17,23.20276
2020-09-18,23.57142
2020-09-19,9.95391
2020-09-20,8.5023
2020-09-21,26.19815
2020-09-22,23.06451
2020-09-23,25.29953
2020-09-24,32.37327
2020-09-25,55.41474
2020-09-26,15.62211
2020-09-27,10.96774
2020-09-28,37.53456
2020-09-29,36.45161
2020-09-30,11.24423
2020-10-01,7.02764
2020-10-02,7.44239
2020-10-03,7.9493
2020-10-04,8.57142
2020-10-05,34.79262
2020-10-06,26.49769
2020-10-07,26.79723
2020-10-08,39.88479
2020-10-09,17.18894
2020-10-10,11.91244
2020-10-11,10.32258
2020-10-12,26.82027
2020-10-13,22.88018
2020-10-14,22.02764
2020-10-15,29.30875
2020-10-16,21.86635
2020-10-17,9.65437
2020-10-18,7.71889
2020-10-19,19.90783
2020-10-20,25.3917
2020-10-21,25.78341
2020-10-22,24.7235
2020-10-23,37.5576
2020-10-24,11.15207
2020-10-25,9.79262
2020-10-26,21.68202
2020-10-27,20.6682
2020-10-28,19.74654
2020-10-29,18.01843
2020-10-30,24.51612
2020-10-31,11.72811
2020-11-01,10.18433
2020-11-02,21.0599
2020-11-03,20.41474
2020-11-04,19.447
2020-11-05,30.25345
2020-11-06,18.2258
2020-11-07,10.0
2020-11-08,9.49308
2020-11-09,23.59447
2020-11-10,41.65898
2020-11-11,23.70967
2020-11-12,19.447
2020-11-13,18.43317
2020-11-14,9.88479
2020-11-15,9.47004
2020-11-16,18.13364
2020-11-17,20.41474
2020-11-18,18.08755
2020-11-19,19.97695
2020-11-20,24.30875
2020-11-21,10.02304
2020-11-22,9.05529
2020-11-23,21.65898
2020-11-24,26.6129
2020-11-25,38.70967
2020-11-26,26.29032
2020-11-27,20.59907
2020-11-28,11.12903
2020-11-29,9.58525
2020-11-30,29.97695
2020-12-01,31.10599
2020-12-02,25.25345
2020-12-03,21.72811
2020-12-04,24.60829
2020-12-05,13.2258
2020-12-06,12.23502
2020-12-07,24.67741
2020-12-08,23.04147
2020-12-09,25.34562
2020-12-10,44.21658
2020-12-11,25.87557
2020-12-12,12.48847
2020-12-13,11.01382
2020-12-14,21.68202
2020-12-15,27.44239
2020-12-16,24.28571
2020-12-17,23.04147
2020-12-18,26.86635
2020-12-19,13.15668
2020-12-20,12.11981
2020-12-21,30.06912
2020-12-22,28.64055
2020-12-23,38.47926
2020-12-24,50.16129
2020-12-25,16.08294
2020-12-26,13.08755
2020-12-27,14.447
2020-12-28,34.28571
2020-12-29,34.86175
2020-12-30,36.03686
2020-12-31,38.59447
2021-01-01,14.81566
2021-01-02,13.31797
2021-01-03,12.90322
2021-01-04,33.41013
2021-01-05,44.33179
2021-01-06,31.77419
2021-01-07,29.81566
2021-01-08,47.30414
2021-01-09,17.21198
2021-01-10,15.96774
2021-01-11,34.74654
2021-01-12,27.14285
2021-01-13,28.96313
2021-01-14,30.0
2021-01-15,72.76497
2021-01-16,29.07834
2021-01-17,23.41013
2021-01-18,79.63133
2021-01-19,78.7788
2021-01-20,87.99539
2021-01-21,90.41474
2021-01-22,74.79262
2021-01-23,33.13364
2021-01-24,29.74654
2021-01-25,98.24884
2021-01-26,67.9493
2021-01-27,59.8387
2021-01-28,52.97235
2021-01-29,57.2811
2021-01-30,19.90783
2021-01-31,18.98617
2021-02-01,42.39631
2021-02-02,39.95391
2021-02-03,37.21198
2021-02-04,40.57603
2021-02-05,52.67281
2021-02-06,19.81566
2021-02-07,14.28571
2021-02-08,40.82949
2021-02-09,47.41935
2021-02-10,63.94009
2021-02-11,16.15207
2021-02-12,10.87557
2021-02-13,8.894
2021-02-14,11.0599
2021-02-15,36.42857
2021-02-16,37.39631
2021-02-17,35.25345
2021-02-18,39.58525
2021-02-19,47.76497
2021-02-20,20.02304
2021-02-21,14.70046
2021-02-22,34.70046
2021-02-23,37.11981
2021-02-24,47.41935
2021-02-25,70.23041
2021-02-26,45.27649
2021-02-27,16.91244
2021-02-28,12.62672
2021-03-01,14.28571
2021-03-02,32.07373
2021-03-03,29.12442
2021-03-04,25.82949
2021-03-05,34.26267
2021-03-06,12.9493
2021-03-07,10.73732
2021-03-08,23.06451
2021-03-09,24.95391
2021-03-10,47.02764
2021-03-11,24.67741
2021-03-12,18.17972
2021-03-13,10.04608
2021-03-14,8.43317
2021-03-15,24.30875
2021-03-16,21.45161
2021-03-17,20.64516
2021-03-18,21.72811
2021-03-19,25.20737
2021-03-20,10.3917
2021-03-21,8.43317
2021-03-22,18.06451
2021-03-23,20.52995
2021-03-24,29.58525
2021-03-25,43.96313
2021-03-26,19.33179
2021-03-27,10.3917
2021-03-28,7.9493
2021-03-29,18.70967
2021-03-30,19.1705
2021-03-31,27.51152
2021-04-01,21.52073
2021-04-02,18.5023
2021-04-03,9.67741
2021-04-04,9.70046
2021-04-05,27.9493
2021-04-06,22.64976
2021-04-07,19.33179
2021-04-08,21.01382
2021-04-09,31.42857
2021-04-10,15.59907
2021-04-11,9.95391
2021-04-12,24.40092
2021-04-13,18.66359
2021-04-14,18.15668
2021-04-15,21.79723
2021-04-16,19.12442
2021-04-17,8.68663
2021-04-18,8.57142
2021-04-19,16.47465
2021-04-20,23.11059
2021-04-21,30.73732
2021-04-22,26.40552
2021-04-23,44.26267
2021-04-24,12.18894
2021-04-25,9.28571
2021-04-26,20.78341
2021-04-27,19.07834
2021-04-28,20.43778
2021-04-29,22.25806
2021-04-30,28.01843
2021-05-01,14.7235
2021-05-02,11.35944
2021-05-03,28.87096
2021-05-04,25.92165
2021-05-05,14.12442
2021-05-06,28.20276
2021-05-07,22.60368
2021-05-08,10.69124
2021-05-09,8.64055
2021-05-10,40.57603
2021-05-11,27.05069
2021-05-12,21.31336
2021-05-13,21.17511
2021-05-14,22.39631
2021-05-15,11.86635
2021-05-16,9.63133
2021-05-17,22.81105
2021-05-18,19.19354
2021-05-19,12.11981
2021-05-20,26.24423
2021-05-21,24.26267
2021-05-22,10.69124
2021-05-23,10.18433
2021-05-24,26.15207
2021-05-25,36.68202
2021-05-26,22.37327
2021-05-27,20.20737
2021-05-28,20.0
2021-05-29,9.447
2021-05-30,8.7788
2021-05-31,25.43778
2021-06-01,17.5576
2021-06-02,19.42396
2021-06-03,19.67741
2021-06-04,26.0599
2021-06-05,12.05069
2021-06-06,8.08755
2021-06-07,22.23502
2021-06-08,21.17511
2021-06-09,21.54377
2021-06-10,38.66359
2021-06-11,21.03686
2021-06-12,9.79262
2021-06-13,7.74193
2021-06-14,13.57142
2021-06-15,18.7788
2021-06-16,16.01382
2021-06-17,14.53917
2021-06-18,15.02304
2021-06-19,6.54377
2021-06-20,6.31336
2021-06-21,16.95852
2021-06-22,14.81566
2021-06-23,14.07834
2021-06-24,18.2258
2021-06-25,33.66359
2021-06-26,11.0599
2021-06-27,8.59447
2021-06-28,19.14746
2021-06-29,19.67741
2021-06-30,26.56682
2021-07-01,25.32258
2021-07-02,20.3917
2021-07-03,9.00921
2021-07-04,9.58525
2021-07-05,31.38248
2021-07-06,21.47465
2021-07-07,19.23963
2021-07-08,21.17511
2021-07-09,29.47004
2021-07-10,13.04147
2021-07-11,8.894
2021-07-12,20.27649
2021-07-13,17.78801
2021-07-14,16.82027
2021-07-15,19.93087
2021-07-16,17.46543
2021-07-17,7.48847
2021-07-18,7.23502
2021-07-19,16.79723
2021-07-20,20.82949
2021-07-21,24.26267
2021-07-22,22.18894
2021-07-23,39.00921
2021-07-24,13.04147
2021-07-25,9.23963
2021-07-26,21.82027
2021-07-27,17.78801
2021-07-28,15.6682
2021-07-29,18.04147
2021-07-30,25.80645
2021-07-31,10.32258
2021-08-01,8.57142
2021-08-02,16.54377
2021-08-03,15.52995
2021-08-04,13.61751
2021-08-05,22.05069
2021-08-06,17.60368
2021-08-07,7.92626
2021-08-08,6.0599
2021-08-09,18.08755
2021-08-10,36.75115
2021-08-11,19.00921
2021-08-12,15.43778
2021-08-13,15.71428
2021-08-14,7.78801
2021-08-15,5.78341
2021-08-16,8.5023
2021-08-17,14.88479
2021-08-18,14.93087
2021-08-19,16.79723
2021-08-20,20.50691
2021-08-21,7.88018
2021-08-22,7.05069
2021-08-23,14.97695
2021-08-24,18.52534
2021-08-25,31.68202
2021-08-26,17.67281
2021-08-27,16.15207
2021-08-28,7.64976
2021-08-29,7.2811
2021-08-30,19.07834
2021-08-31,22.71889
2021-09-01,19.00921
2021-09-02,17.11981
2021-09-03,20.3917
2021-09-04,8.45622
2021-09-05,9.19354
2021-09-06,20.73732
2021-09-07,19.53917
2021-09-08,16.93548
2021-09-09,17.5576
2021-09-10,29.8387
2021-09-11,10.18433
2021-09-12,7.69585
2021-09-13,16.12903
2021-09-14,16.70506
2021-09-15,23.27188
2021-09-16,21.91244
2021-09-17,32.0046
2021-09-18,10.04608
2021-09-19,6.35944
2021-09-20,5.48387
2021-09-21,5.16129
2021-09-22,5.85253
2021-09-23,26.72811
2021-09-24,43.20276
2021-09-25,12.48847
2021-09-26,8.41013
2021-09-27,17.97235
2021-09-28,15.0
2021-09-29,16.12903
2021-09-30,21.91244
2021-10-01,15.3917
2021-10-02,8.17972
2021-10-03,6.52073
2021-10-04,10.34562
2021-10-05,25.32258
2021-10-06,18.75576
2021-10-07,18.52534
2021-10-08,26.70506
2021-10-09,8.94009
2021-10-10,8.57142
2021-10-11,11.12903
2021-10-12,18.17972
2021-10-13,14.30875
2021-10-14,13.45622
2021-10-15,17.58064
2021-10-16,7.0046
2021-10-17,5.92165
2021-10-18,11.84331
2021-10-19,12.2811
2021-10-20,13.894
2021-10-21,17.09677
2021-10-22,15.62211
2021-10-23,8.08755
2021-10-24,6.47465
2021-10-25,25.1152
2021-10-26,15.6682
2021-10-27,13.80184
2021-10-28,14.67741
2021-10-29,15.89861
2021-10-30,6.65898
2021-10-31,8.29493
2021-11-01,14.60829
2021-11-02,12.39631
2021-11-03,12.60368
2021-11-04,12.85714
2021-11-05,16.93548
2021-11-06,7.25806
2021-11-07,6.26728
2021-11-08,14.88479
2021-11-09,15.85253
2021-11-10,26.86635
2021-11-11,15.04608
2021-11-12,12.90322
2021-11-13,7.14285
2021-11-14,6.17511
2021-11-15,15.62211
2021-11-16,14.79262
2021-11-17,13.52534
2021-11-18,14.07834
2021-11-19,17.78801
2021-11-20,7.07373
2021-11-21,6.12903
2021-11-22,14.60829
2021-11-23,14.79262
2021-11-24,18.54838
2021-11-25,29.97695
2021-11-26,15.71428
2021-11-27,7.78801
2021-11-28,6.38248
2021-11-29,14.93087
2021-11-30,21.26728
2021-12-01,17.88018
2021-12-02,15.80645
2021-12-03,17.92626
2021-12-04,8.45622
2021-12-05,8.96313
2021-12-06,18.84792
2021-12-07,18.01843
2021-12-08,15.96774
2021-12-09,16.10599
2021-12-10,29.28571
2021-12-11,10.64516
2021-12-12,8.61751
2021-12-13,14.97695
2021-12-14,16.26728
2021-12-15,19.00921
2021-12-16,15.32258
2021-12-17,14.63133
2021-12-18,7.21198
2021-12-19,6.65898
2021-12-20,19.37788
2021-12-21,23.5023
2021-12-22,20.29953
2021-12-23,25.48387
2021-12-24,41.01382
2021-12-25,9.76958
2021-12-26,8.80184
2021-12-27,19.63133
2021-12-28,22.85714
2021-12-29,23.11059
2021-12-30,25.46082
2021-12-31,26.17511
2022-01-01,10.89861
2022-01-02,10.9447
2022-01-03,22.46543
2022-01-04,24.37788
2022-01-05,35.62211
2022-01-06,25.43778
2022-01-07,26.31336
2022-01-08,13.87096
2022-01-09,12.39631
2022-01-10,53.20276
2022-01-11,28.11059
2022-01-12,23.894
2022-01-13,21.40552
2022-01-14,24.00921
2022-01-15,26.82027
2022-01-16,19.58525
2022-01-17,52.44239
2022-01-18,59.76958
2022-01-19,55.52995
2022-01-20,63.57142
2022-01-21,59.07834
2022-01-22,22.25806
2022-01-23,21.15207
2022-01-24,70.92165
2022-01-25,93.38709
2022-01-26,59.05529
2022-01-27,58.59447
2022-01-28,66.40552
2022-01-29,20.20737
2022-01-30,13.47926
2022-01-31,11.54377
2022-02-01,12.51152
2022-02-02,12.60368
2022-02-03,37.9493
2022-02-04,48.15668
2022-02-05,18.38709
2022-02-06,15.32258
2022-02-07,39.12442
2022-02-08,38.80184
2022-02-09,40.09216
2022-02-10,72.37327
2022-02-11,38.27188
2022-02-12,15.18433
2022-02-13,12.60368
2022-02-14,28.2258
2022-02-15,38.96313
2022-02-16,35.46082
2022-02-17,32.62672
2022-02-18,34.37788
2022-02-19,14.51612
2022-02-20,11.49769
2022-02-21,34.88479
2022-02-22,35.27649
2022-02-23,29.30875
2022-02-24,36.75115
2022-02-25,53.36405
2022-02-26,16.68202
2022-02-27,12.51152
2022-02-28,34.42396
2022-03-01,15.36866
2022-03-02,23.52534
2022-03-03,24.97695
2022-03-04,29.37788
2022-03-05,13.29493
2022-03-06,10.23041
2022-03-07,22.46543
2022-03-08,20.96774
2022-03-09,11.45161
2022-03-10,39.63133
2022-03-11,22.9493
2022-03-12,11.45161
2022-03-13,8.98617
2022-03-14,15.23041
2022-03-15,21.17511
2022-03-16,19.47004
2022-03-17,18.27188
2022-03-18,17.67281
2022-03-19,9.26267
2022-03-20,7.69585
2022-03-21,22.41935
2022-03-22,16.35944
2022-03-23,17.69585
2022-03-24,22.02764
2022-03-25,42.53456
2022-03-26,10.9447
2022-03-27,7.88018
2022-03-28,18.80184
2022-03-29,14.93087
2022-03-30,17.9493
2022-03-31,25.59907
2022-04-01,17.41935
2022-04-02,8.43317
2022-04-03,7.69585
2022-04-04,15.96774
2022-04-05,27.99539
2022-04-06,18.98617
2022-04-07,20.6682
2022-04-08,29.53917
2022-04-09,10.36866
2022-04-10,9.58525
2022-04-11,19.7235
2022-04-12,17.07373
2022-04-13,15.16129
2022-04-14,13.94009
2022-04-15,17.69585
2022-04-16,8.38709
2022-04-17,6.45161
2022-04-18,13.41013
2022-04-19,13.11059
2022-04-20,19.12442
2022-04-21,21.15207
2022-04-22,17.92626
2022-04-23,8.11059
2022-04-24,8.43317
2022-04-25,39.8387
2022-04-26,18.96313
2022-04-27,14.76958
2022-04-28,16.98156
2022-04-29,22.21198
2022-04-30,11.84331
2022-05-01,10.20737
2022-05-02,20.64516
2022-05-03,21.56682
2022-05-04,24.37788
2022-05-05,13.31797
2022-05-06,18.31797
2022-05-07,9.12442
2022-05-08,10.18433
2022-05-09,23.7788
2022-05-10,45.23041
2022-05-11,26.77419
2022-05-12,19.40092
2022-05-13,20.64516
2022-05-14,9.40092
2022-05-15,9.56221
2022-05-16,19.90783
2022-05-17,19.8387
2022-05-18,20.6682
2022-05-19,21.49769
2022-05-20,28.13364
2022-05-21,10.50691
2022-05-22,9.40092
2022-05-23,21.45161
2022-05-24,23.7788
2022-05-25,29.88479
2022-05-26,17.07373
2022-05-27,15.13824
2022-05-28,7.71889
2022-05-29,7.2811
2022-05-30,17.11981
2022-05-31,19.1705
2022-06-01,10.13824
2022-06-02,14.49308
2022-06-03,17.09677
2022-06-04,7.02764
2022-06-05,6.40552
2022-06-06,5.80645
2022-06-07,15.20737
2022-06-08,14.49308
2022-06-09,15.41474
2022-06-10,26.65898
2022-06-11,9.58525
2022-06-12,6.17511
2022-06-13,12.78801
2022-06-14,13.91705
2022-06-15,18.13364
2022-06-16,13.87096
2022-06-17,12.67281
2022-06-18,6.70506
2022-06-19,6.40552
2022-06-20,19.97695
2022-06-21,22.25806
2022-06-22,16.86635
2022-06-23,19.81566
2022-06-24,34.1705
2022-06-25,9.86175
2022-06-26,8.20276
2022-06-27,19.10138
2022-06-28,17.58064
2022-06-29,18.04147
2022-06-30,22.02764
2022-07-01,18.04147
2022-07-02,8.43317
2022-07-03,6.86635
2022-07-04,18.04147
2022-07-05,28.68663
2022-07-06,19.30875
2022-07-07,19.60829
2022-07-08,29.81566
2022-07-09,11.29032
2022-07-10,17.69585
2022-07-11,28.59447
2022-07-12,20.9447
2022-07-13,17.67281
2022-07-14,16.47465
2022-07-15,20.20737
2022-07-16,7.92626
2022-07-17,7.21198
2022-07-18,15.1152
2022-07-19,15.29953
2022-07-20,22.58064
2022-07-21,46.68202
2022-07-22,43.70967
2022-07-23,15.02304
2022-07-24,14.447
2022-07-25,50.41474
2022-07-26,20.80645
2022-07-27,17.9493
2022-07-28,17.09677
2022-07-29,23.61751
2022-07-30,8.73271
2022-07-31,8.98617
2022-08-01,15.99078
2022-08-02,14.47004
2022-08-03,13.7788
2022-08-04,14.05529
2022-08-05,22.60368
2022-08-06,8.87096
2022-08-07,6.86635
2022-08-08,17.23502
2022-08-09,15.6682
2022-08-10,37.25806
2022-08-11,18.91705
2022-08-12,17.48847
2022-08-13,7.25806
2022-08-14,5.48387
2022-08-15,7.5576
2022-08-16,13.80184
2022-08-17,13.96313
2022-08-18,14.86175
2022-08-19,19.1705
2022-08-20,8.20276
2022-08-21,5.76036
2022-08-22,14.88479
2022-08-23,14.53917
2022-08-24,18.64055
2022-08-25,31.08294
2022-08-26,14.58525
2022-08-27,6.84331
2022-08-28,6.0599
2022-08-29,12.78801
2022-08-30,14.21658
2022-08-31,20.92165
2022-09-01,16.26728
2022-09-02,13.54838
2022-09-03,7.16589
2022-09-04,6.6129
2022-09-05,21.42857
2022-09-06,21.22119
2022-09-07,24.76958
2022-09-08,31.01382
2022-09-09,8.70967
2022-09-10,6.47465
2022-09-11,5.59907
2022-09-12,6.08294
2022-09-13,14.93087
2022-09-14,15.48387
2022-09-15,18.894
2022-09-16,14.97695
2022-09-17,7.21198
2022-09-18,6.08294
2022-09-19,15.76036
2022-09-20,19.28571
2022-09-21,20.9447
2022-09-22,23.894
2022-09-23,32.71889
2022-09-24,9.51612
2022-09-25,7.05069
2022-09-26,14.14746
2022-09-27,14.07834
2022-09-28,13.31797
2022-09-29,14.70046
2022-09-30,20.36866
2022-10-01,8.73271
2022-10-02,6.93548
2022-10-03,7.60368
2022-10-04,18.70967
2022-10-05,32.25806
2022-10-06,21.0599
2022-10-07,34.81566
2022-10-08,10.16129
2022-10-09,7.53456
2022-10-10,11.79723
2022-10-11,20.57603
2022-10-12,16.82027
2022-10-13,15.96774
2022-10-14,16.77419
2022-10-15,8.70967
2022-10-16,6.03686
2022-10-17,14.95391
2022-10-18,13.66359
2022-10-19,14.33179
2022-10-20,17.97235
2022-10-21,17.76497
2022-10-22,6.58986
2022-10-23,6.22119
2022-10-24,18.20276
2022-10-25,31.63594
2022-10-26,17.39631
2022-10-27,15.04608
2022-10-28,13.73271
2022-10-29,6.54377
2022-10-30,5.50691
2022-10-31,19.90783
2022-11-01,17.48847
2022-11-02,16.38248
2022-11-03,14.8387
2022-11-04,18.64055
2022-11-05,9.33179
2022-11-06,6.49769
2022-11-07,14.37788
2022-11-08,16.68202
2022-11-09,17.2811
2022-11-10,32.53456
2022-11-11,16.82027
2022-11-12,8.20276
2022-11-13,6.75115
2022-11-14,15.43778
2022-11-15,18.91705
2022-11-16,16.52073
2022-11-17,15.57603
2022-11-18,15.55299
2022-11-19,6.77419
2022-11-20,6.86635
2022-11-21,17.48847
2022-11-22,15.57603
2022-11-23,14.79262
2022-11-24,19.447
2022-11-25,28.84792
2022-11-26,9.56221
2022-11-27,6.68202
2022-11-28,15.25345
2022-11-29,16.58986
2022-11-30,21.91244
2022-12-01,18.894
2022-12-02,14.21658
2022-12-03,7.0046
2022-12-04,7.46543
2022-12-05,22.97235
2022-12-06,17.44239
2022-12-07,20.89861
2022-12-08,19.93087
2022-12-09,29.74654
2022-12-10,12.90322
2022-12-11,10.32258
2022-12-12,20.80645
2022-12-13,16.12903
2022-12-14,17.07373
2022-12-15,21.47465
2022-12-16,17.53456
2022-12-17,9.88479
2022-12-18,8.20276
2022-12-19,18.80184
2022-12-20,24.26267
2022-12-21,28.5023
2022-12-22,27.60368
2022-12-23,40.50691
2022-12-24,12.9493
2022-12-25,9.19354
2022-12-26,24.47004
2022-12-27,22.21198
2022-12-28,25.57603
2022-12-29,30.29953
2022-12-30,32.35023
2022-12-31,13.66359
2023-01-01,12.18894
2023-01-02,29.05529
2023-01-03,28.17972
2023-01-04,27.5576
2023-01-05,42.97235
2023-01-06,31.93548
2023-01-07,13.31797
2023-01-08,11.24423
2023-01-09,31.95852
2023-01-10,64.10138
2023-01-11,33.45622
2023-01-12,27.44239
2023-01-13,27.14285
2023-01-14,12.90322
2023-01-15,21.6129
2023-01-16,53.36405
2023-01-17,55.09216
2023-01-18,75.92165
2023-01-19,74.8387
2023-01-20,87.2811
2023-01-21,21.82027
2023-01-22,17.2811
2023-01-23,17.78801
2023-01-24,20.09216
2023-01-25,100.0
2023-01-26,72.21198
2023-01-27,56.52073
2023-01-28,21.17511
2023-01-29,17.88018
2023-01-30,54.58525
2023-01-31,67.99539
2023-02-01,49.10138
2023-02-02,47.44239
2023-02-03,52.0046
2023-02-04,16.95852
2023-02-05,14.40092
2023-02-06,43.27188
2023-02-07,38.57142
2023-02-08,39.07834
2023-02-09,43.20276
2023-02-10,72.37327
2023-02-11,20.55299
2023-02-12,12.67281
2023-02-13,36.68202
2023-02-14,35.48387
2023-02-15,45.46082
2023-02-16,35.1152
2023-02-17,30.57603
2023-02-18,14.00921
2023-02-19,11.10599
2023-02-20,36.08294
2023-02-21,39.21658
2023-02-22,31.70506
2023-02-23,35.76036
2023-02-24,47.78801
2023-02-25,15.34562
2023-02-26,10.92165
2023-02-27,29.58525
2023-02-28,34.21658
2023-03-01,15.09216
2023-03-02,24.51612
2023-03-03,27.90322
2023-03-04,11.77419
2023-03-05,11.65898
2023-03-06,22.5576
2023-03-07,20.64516
2023-03-08,20.09216
2023-03-09,20.99078
2023-03-10,36.15207
2023-03-11,11.52073
2023-03-12,9.23963
2023-03-13,18.29493
2023-03-14,18.29493
2023-03-15,20.34562
2023-03-16,17.99539
2023-03-17,14.56221
2023-03-18,7.97235
2023-03-19,9.1705
2023-03-20,23.04147
2023-03-21,21.79723
2023-03-22,18.75576
2023-03-23,22.14285
2023-03-24,43.20276
2023-03-25,9.86175
2023-03-26,8.2258
2023-03-27,19.70046
2023-03-28,16.19815
2023-03-29,15.48387
2023-03-30,16.86635
2023-03-31,22.9493
2023-04-01,9.42396
2023-04-02,7.71889
2023-04-03,17.11981
2023-04-04,18.94009
2023-04-05,26.95852
2023-04-06,23.11059
2023-04-07,19.95391
2023-04-08,9.19354
2023-04-09,8.13364
2023-04-10,37.92626
2023-04-11,18.73271
2023-04-12,15.41474
2023-04-13,15.59907
2023-04-14,18.36405
2023-04-15,8.24884
2023-04-16,6.26728
2023-04-17,15.6682
2023-04-18,15.13824
2023-04-19,12.74193
2023-04-20,19.65437
2023-04-21,19.70046
2023-04-22,6.63594
2023-04-23,6.29032
2023-04-24,21.70506
2023-04-25,37.0046
2023-04-26,17.62672
2023-04-27,16.12903
2023-04-28,19.8387
2023-04-29,10.09216
2023-04-30,9.88479
2023-05-01,13.7788
2023-05-02,21.8894
2023-05-03,22.05069
2023-05-04,27.41935
2023-05-05,11.6129
2023-05-06,9.56221
2023-05-07,8.57142
2023-05-08,20.50691
2023-05-09,21.93548
2023-05-10,38.17972
2023-05-11,21.42857
2023-05-12,16.38248
2023-05-13,8.61751
2023-05-14,8.57142
2023-05-15,20.87557
2023-05-16,18.2258
2023-05-17,19.49308
2023-05-18,18.87096
2023-05-19,25.64516
2023-05-20,10.29953
2023-05-21,8.82488
2023-05-22,19.49308
2023-05-23,18.61751
2023-05-24,22.76497
2023-05-25,34.90783
2023-05-26,19.53917
2023-05-27,8.73271
2023-05-28,8.34101
2023-05-29,9.60829
