date,등기
2021-02-13,21.61383
2021-02-14,26.97406
2021-02-15,86.16714
2021-02-16,85.30259
2021-02-17,77.52161
2021-02-18,73.77521
2021-02-19,69.74063
2021-02-20,33.65994
2021-02-21,29.27953
2021-02-22,83.97694
2021-02-23,79.13544
2021-02-24,72.39193
2021-02-25,68.1268
2021-02-26,63.22766
2021-02-27,26.28242
2021-02-28,21.84438
2021-03-01,28.1268
2021-03-02,76.36887
2021-03-03,83.17002
2021-03-04,74.52449
2021-03-05,64.72622
2021-03-06,30.54755
2021-03-07,26.45533
2021-03-08,77.57925
2021-03-09,75.73487
2021-03-10,70.14409
2021-03-11,67.43515
2021-03-12,65.53314
2021-03-13,25.82132
2021-03-14,26.74351
2021-03-15,74.0634
2021-03-16,68.7608
2021-03-17,69.10662
2021-03-18,64.03458
2021-03-19,64.20749
2021-03-20,27.95389
2021-03-21,23.40057
2021-03-22,66.45533
2021-03-23,66.74351
2021-03-24,73.48703
2021-03-25,62.93948
2021-03-26,59.76945
2021-03-27,31.46974
2021-03-28,26.39769
2021-03-29,70.60518
2021-03-30,70.54755
2021-03-31,62.99711
2021-04-01,56.48414
2021-04-02,52.21902
2021-04-03,25.99423
2021-04-04,27.6657
2021-04-05,67.89625
2021-04-06,62.99711
2021-04-07,65.36023
2021-04-08,59.36599
2021-04-09,56.77233
2021-04-10,25.12968
2021-04-11,24.43804
2021-04-12,65.64841
2021-04-13,65.93659
2021-04-14,63.74639
2021-04-15,63.34293
2021-04-16,55.04322
2021-04-17,24.95677
2021-04-18,25.0144
2021-04-19,69.62536
2021-04-20,63.17002
2021-04-21,65.12968
2021-04-22,63.63112
2021-04-23,50.08645
2021-04-24,24.84149
2021-04-25,22.88184
2021-04-26,64.20749
2021-04-27,61.67146
2021-04-28,58.50144
2021-04-29,58.38616
2021-04-30,52.62247
2021-05-01,23.05475
2021-05-02,24.09221
2021-05-03,66.68587
2021-05-04,56.54178
2021-05-05,24.66858
2021-05-06,61.95965
2021-05-07,55.7925
2021-05-08,24.78386
2021-05-09,23.2853
2021-05-10,61.7291
2021-05-11,61.61383
2021-05-12,59.76945
2021-05-13,59.19308
2021-05-14,50.83573
2021-05-15,24.95677
2021-05-16,24.03458
2021-05-17,61.55619
2021-05-18,56.59942
2021-05-19,28.81844
2021-05-20,59.30835
2021-05-21,57.00288
2021-05-22,24.61095
2021-05-23,22.8242
2021-05-24,63.9193
2021-05-25,59.19308
2021-05-26,61.84438
2021-05-27,59.0778
2021-05-28,54.6974
2021-05-29,23.68876
2021-05-30,21.90201
2021-05-31,61.78674
2021-06-01,56.94524
2021-06-02,63.45821
2021-06-03,58.04034
2021-06-04,55.38904
2021-06-05,25.82132
2021-06-06,23.11239
2021-06-07,66.28242
2021-06-08,65.99423
2021-06-09,62.1902
2021-06-10,66.39769
2021-06-11,55.33141
2021-06-12,23.34293
2021-06-13,24.84149
2021-06-14,68.29971
2021-06-15,63.57348
2021-06-16,63.63112
2021-06-17,58.67435
2021-06-18,52.21902
2021-06-19,22.59365
2021-06-20,19.48126
2021-06-21,61.90201
2021-06-22,56.36887
2021-06-23,57.92507
2021-06-24,56.02305
2021-06-25,51.4121
2021-06-26,22.8242
2021-06-27,22.59365
2021-06-28,58.78962
2021-06-29,53.31412
2021-06-30,53.08357
2021-07-01,53.08357
2021-07-02,50.08645
2021-07-03,20.51873
2021-07-04,19.94236
2021-07-05,57.63688
2021-07-06,53.6023
2021-07-07,57.00288
2021-07-08,53.14121
2021-07-09,53.42939
2021-07-10,21.15273
2021-07-11,22.53602
2021-07-12,59.59654
2021-07-13,63.2853
2021-07-14,58.50144
2021-07-15,59.76945
2021-07-16,51.46974
2021-07-17,22.65129
2021-07-18,21.38328
2021-07-19,61.84438
2021-07-20,63.34293
2021-07-21,53.71757
2021-07-22,56.94524
2021-07-23,52.56484
2021-07-24,20.11527
2021-07-25,19.82708
2021-07-26,63.74639
2021-07-27,55.85014
2021-07-28,54.87031
2021-07-29,57.92507
2021-07-30,47.20461
2021-07-31,21.0951
2021-08-01,20.69164
2021-08-02,55.56195
2021-08-03,52.16138
2021-08-04,50.43227
2021-08-05,57.06051
2021-08-06,49.27953
2021-08-07,21.44092
2021-08-08,19.65417
2021-08-09,61.15273
2021-08-10,59.25072
2021-08-11,59.94236
2021-08-12,55.1585
2021-08-13,52.91066
2021-08-14,20.69164
2021-08-15,18.55907
2021-08-16,26.97406
2021-08-17,67.55043
2021-08-18,59.0778
2021-08-19,58.09798
2021-08-20,58.50144
2021-08-21,22.65129
2021-08-22,25.12968
2021-08-23,68.7608
2021-08-24,59.19308
2021-08-25,62.59365
2021-08-26,61.32564
2021-08-27,54.6974
2021-08-28,25.30259
2021-08-29,23.05475
2021-08-30,62.88184
2021-08-31,59.59654
2021-09-01,61.7291
2021-09-02,61.44092
2021-09-03,57.92507
2021-09-04,25.59077
2021-09-05,24.20749
2021-09-06,58.61671
2021-09-07,62.76657
2021-09-08,61.32564
2021-09-09,58.27089
2021-09-10,63.97694
2021-09-11,25.76368
2021-09-12,26.45533
2021-09-13,76.77233
2021-09-14,68.53025
2021-09-15,65.76368
2021-09-16,62.30547
2021-09-17,46.97406
2021-09-18,22.1902
2021-09-19,16.42651
2021-09-20,14.81268
2021-09-21,16.2536
2021-09-22,21.44092
2021-09-23,65.18731
2021-09-24,67.08933
2021-09-25,25.82132
2021-09-26,24.09221
2021-09-27,68.53025
2021-09-28,64.26512
2021-09-29,73.6023
2021-09-30,59.48126
2021-10-01,57.75216
2021-10-02,24.20749
2021-10-03,22.42074
2021-10-04,31.18155
2021-10-05,68.99135
2021-10-06,68.24207
2021-10-07,64.03458
2021-10-08,57.3487
2021-10-09,23.74639
2021-10-10,20.92219
2021-10-11,29.8559
2021-10-12,70.48991
2021-10-13,66.80115
2021-10-14,65.76368
2021-10-15,66.91642
2021-10-16,24.89913
2021-10-17,23.11239
2021-10-18,62.36311
2021-10-19,60.17291
2021-10-20,60.28818
2021-10-21,54.46685
2021-10-22,47.95389
2021-10-23,20.57636
2021-10-24,21.95965
2021-10-25,55.90778
2021-10-26,59.59654
2021-10-27,53.6023
2021-10-28,55.96541
2021-10-29,52.85302
2021-10-30,24.26512
2021-10-31,19.13544
2021-11-01,60.11527
2021-11-02,57.11815
2021-11-03,55.7925
2021-11-04,56.36887
2021-11-05,48.01152
2021-11-06,19.0778
2021-11-07,18.78962
2021-11-08,50.72046
2021-11-09,57.46397
2021-11-10,55.44668
2021-11-11,53.25648
2021-11-12,48.35734
2021-11-13,17.52161
2021-11-14,18.84726
2021-11-15,52.0461
2021-11-16,52.68011
2021-11-17,54.58213
2021-11-18,48.81844
2021-11-19,44.03458
2021-11-20,19.82708
2021-11-21,18.21325
2021-11-22,54.00576
2021-11-23,53.42939
2021-11-24,53.94812
2021-11-25,51.29682
2021-11-26,50.54755
2021-11-27,18.67435
2021-11-28,20.74927
2021-11-29,58.55907
2021-11-30,57.86743
2021-12-01,55.67723
2021-12-02,50.48991
2021-12-03,55.7925
2021-12-04,21.90201
2021-12-05,20.74927
2021-12-06,59.82708
2021-12-07,60.40345
2021-12-08,63.05475
2021-12-09,57.17579
2021-12-10,48.24207
2021-12-11,22.88184
2021-12-12,23.63112
2021-12-13,62.30547
2021-12-14,61.21037
2021-12-15,57.17579
2021-12-16,63.45821
2021-12-17,56.2536
2021-12-18,19.82708
2021-12-19,18.50144
2021-12-20,60.05763
2021-12-21,61.55619
2021-12-22,61.90201
2021-12-23,56.42651
2021-12-24,44.66858
2021-12-25,14.58213
2021-12-26,19.0778
2021-12-27,54.58213
2021-12-28,55.7925
2021-12-29,53.19884
2021-12-30,53.37175
2021-12-31,43.57348
2022-01-01,17.63688
2022-01-02,20.05763
2022-01-03,62.59365
2022-01-04,64.95677
2022-01-05,62.65129
2022-01-06,64.14985
2022-01-07,60.74927
2022-01-08,24.14985
2022-01-09,23.63112
2022-01-10,65.12968
2022-01-11,59.94236
2022-01-12,61.90201
2022-01-13,60.634
2022-01-14,56.65706
2022-01-15,23.17002
2022-01-16,20.80691
2022-01-17,67.26224
2022-01-18,65.87896
2022-01-19,61.49855
2022-01-20,62.30547
2022-01-21,58.21325
2022-01-22,24.43804
2022-01-23,24.61095
2022-01-24,72.62247
2022-01-25,67.6657
2022-01-26,63.68876
2022-01-27,62.65129
2022-01-28,49.91354
2022-01-29,20.634
2022-01-30,17.06051
2022-01-31,14.58213
2022-02-01,14.6974
2022-02-02,22.24783
2022-02-03,67.78097
2022-02-04,61.90201
2022-02-05,29.56772
2022-02-06,28.7608
2022-02-07,75.10086
2022-02-08,72.44956
2022-02-09,72.96829
2022-02-10,63.51585
2022-02-11,59.48126
2022-02-12,26.10951
2022-02-13,24.72622
2022-02-14,73.83285
2022-02-15,68.18443
2022-02-16,63.51585
2022-02-17,68.93371
2022-02-18,62.01729
2022-02-19,24.32276
2022-02-20,23.40057
2022-02-21,67.31988
2022-02-22,64.09221
2022-02-23,63.45821
2022-02-24,60.34582
2022-02-25,54.52449
2022-02-26,24.20749
2022-02-27,21.67146
2022-02-28,55.21613
2022-03-01,28.18443
2022-03-02,59.71181
2022-03-03,59.25072
2022-03-04,54.92795
2022-03-05,23.40057
2022-03-06,22.93948
2022-03-07,61.95965
2022-03-08,52.73775
2022-03-09,25.18731
2022-03-10,56.54178
2022-03-11,57.40634
2022-03-12,24.61095
2022-03-13,22.76657
2022-03-14,59.36599
2022-03-15,57.06051
2022-03-16,58.90489
2022-03-17,53.94812
2022-03-18,49.39481
2022-03-19,21.67146
2022-03-20,21.44092
2022-03-21,55.38904
2022-03-22,55.56195
2022-03-23,52.91066
2022-03-24,50.83573
2022-03-25,47.78097
2022-03-26,22.36311
2022-03-27,20.46109
2022-03-28,58.4438
2022-03-29,55.90778
2022-03-30,52.56484
2022-03-31,54.75504
2022-04-01,49.51008
2022-04-02,20.28818
2022-04-03,21.78674
2022-04-04,55.73487
2022-04-05,55.96541
2022-04-06,55.1585
2022-04-07,51.46974
2022-04-08,46.91642
2022-04-09,21.32564
2022-04-10,20.05763
2022-04-11,54.87031
2022-04-12,54.6974
2022-04-13,54.46685
2022-04-14,55.1585
2022-04-15,49.27953
2022-04-16,22.59365
2022-04-17,23.11239
2022-04-18,60.69164
2022-04-19,57.86743
2022-04-20,54.63976
2022-04-21,55.21613
2022-04-22,46.91642
2022-04-23,20.05763
2022-04-24,24.95677
2022-04-25,58.78962
2022-04-26,51.64265
2022-04-27,50.54755
2022-04-28,51.75792
2022-04-29,44.03458
2022-04-30,17.40634
2022-05-01,16.94524
2022-05-02,53.31412
2022-05-03,52.62247
2022-05-04,48.47262
2022-05-05,19.59654
2022-05-06,39.25072
2022-05-07,17.29106
2022-05-08,18.78962
2022-05-09,54.81268
2022-05-10,53.89048
2022-05-11,57.00288
2022-05-12,51.18155
2022-05-13,46.74351
2022-05-14,19.0778
2022-05-15,15.56195
2022-05-16,56.71469
2022-05-17,50.37463
2022-05-18,48.06916
2022-05-19,51.46974
2022-05-20,42.99711
2022-05-21,21.26801
2022-05-22,18.90489
2022-05-23,55.38904
2022-05-24,48.87608
2022-05-25,49.2219
2022-05-26,50.54755
2022-05-27,44.55331
2022-05-28,18.15561
2022-05-29,17.63688
2022-05-30,51.23919
2022-05-31,50.14409
2022-06-01,22.59365
2022-06-02,51.81556
2022-06-03,48.24207
2022-06-04,21.21037
2022-06-05,15.33141
2022-06-06,22.30547
2022-06-07,53.54466
2022-06-08,59.13544
2022-06-09,53.65994
2022-06-10,54.23631
2022-06-11,19.48126
2022-06-12,20.57636
2022-06-13,58.90489
2022-06-14,56.19596
2022-06-15,53.6023
2022-06-16,51.46974
2022-06-17,46.51296
2022-06-18,18.90489
2022-06-19,21.15273
2022-06-20,52.96829
2022-06-21,54.23631
2022-06-22,52.91066
2022-06-23,51.46974
2022-06-24,45.30259
2022-06-25,19.02017
2022-06-26,17.23342
2022-06-27,55.67723
2022-06-28,53.89048
2022-06-29,51.81556
2022-06-30,47.37752
2022-07-01,45.87896
2022-07-02,18.32853
2022-07-03,16.94524
2022-07-04,54.87031
2022-07-05,50.14409
2022-07-06,48.87608
2022-07-07,53.19884
2022-07-08,43.63112
2022-07-09,20.17291
2022-07-10,16.19596
2022-07-11,53.89048
2022-07-12,52.85302
2022-07-13,50.43227
2022-07-14,55.73487
2022-07-15,44.84149
2022-07-16,17.80979
2022-07-17,18.04034
2022-07-18,52.91066
2022-07-19,53.19884
2022-07-20,53.65994
2022-07-21,50.72046
2022-07-22,48.29971
2022-07-23,19.19308
2022-07-24,17.75216
2022-07-25,54.92795
2022-07-26,57.69452
2022-07-27,54.00576
2022-07-28,50.20172
2022-07-29,44.3804
2022-07-30,17.92507
2022-07-31,16.08069
2022-08-01,48.06916
2022-08-02,48.1268
2022-08-03,50.48991
2022-08-04,46.10951
2022-08-05,44.84149
2022-08-06,18.21325
2022-08-07,17.69452
2022-08-08,49.68299
2022-08-09,50.60518
2022-08-10,51.98847
2022-08-11,49.51008
2022-08-12,43.97694
2022-08-13,18.27089
2022-08-14,15.90778
2022-08-15,20.69164
2022-08-16,56.82997
2022-08-17,50.14409
2022-08-18,51.87319
2022-08-19,44.26512
2022-08-20,18.84726
2022-08-21,18.27089
2022-08-22,58.78962
2022-08-23,56.19596
2022-08-24,55.27377
2022-08-25,54.29394
2022-08-26,46.74351
2022-08-27,20.05763
2022-08-28,19.13544
2022-08-29,53.77521
2022-08-30,51.52737
2022-08-31,53.83285
2022-09-01,52.27665
2022-09-02,47.43515
2022-09-03,17.86743
2022-09-04,18.32853
2022-09-05,54.23631
2022-09-06,48.24207
2022-09-07,48.47262
2022-09-08,37.69452
2022-09-09,13.37175
2022-09-10,11.18155
2022-09-11,13.02593
2022-09-12,18.55907
2022-09-13,62.1902
2022-09-14,68.18443
2022-09-15,74.46685
2022-09-16,64.03458
2022-09-17,22.59365
2022-09-18,21.0951
2022-09-19,65.53314
2022-09-20,59.13544
2022-09-21,55.33141
2022-09-22,49.16426
2022-09-23,47.55043
2022-09-24,20.97982
2022-09-25,15.96541
2022-09-26,52.39193
2022-09-27,52.62247
2022-09-28,52.39193
2022-09-29,50.08645
2022-09-30,46.62824
2022-10-01,19.65417
2022-10-02,15.85014
2022-10-03,21.26801
2022-10-04,61.84438
2022-10-05,59.5389
2022-10-06,57.57925
2022-10-07,54.98559
2022-10-08,18.15561
2022-10-09,16.59942
2022-10-10,23.2853
2022-10-11,62.65129
2022-10-12,61.67146
2022-10-13,57.92507
2022-10-14,54.00576
2022-10-15,24.3804
2022-10-16,20.86455
2022-10-17,67.0317
2022-10-18,55.85014
2022-10-19,53.77521
2022-10-20,54.52449
2022-10-21,55.10086
2022-10-22,19.5389
2022-10-23,20.69164
2022-10-24,57.00288
2022-10-25,52.0461
2022-10-26,52.85302
2022-10-27,51.98847
2022-10-28,46.97406
2022-10-29,19.5389
2022-10-30,15.44668
2022-10-31,56.19596
2022-11-01,55.33141
2022-11-02,53.77521
2022-11-03,54.29394
2022-11-04,46.80115
2022-11-05,17.92507
2022-11-06,18.61671
2022-11-07,57.86743
2022-11-08,55.73487
2022-11-09,58.61671
2022-11-10,53.6023
2022-11-11,47.6657
2022-11-12,21.49855
2022-11-13,17.63688
2022-11-14,55.21613
2022-11-15,59.94236
2022-11-16,55.27377
2022-11-17,50.08645
2022-11-18,44.95677
2022-11-19,17.69452
2022-11-20,16.77233
2022-11-21,54.87031
2022-11-22,56.82997
2022-11-23,51.81556
2022-11-24,49.10662
2022-11-25,45.59077
2022-11-26,17.29106
2022-11-27,16.8876
2022-11-28,52.62247
2022-11-29,50.14409
2022-11-30,62.53602
2022-12-01,56.08069
2022-12-02,45.64841
2022-12-03,16.71469
2022-12-04,18.55907
2022-12-05,57.29106
2022-12-06,54.35158
2022-12-07,60.11527
2022-12-08,57.63688
2022-12-09,52.39193
2022-12-10,22.70893
2022-12-11,20.97982
2022-12-12,62.70893
2022-12-13,63.63112
2022-12-14,60.86455
2022-12-15,53.48703
2022-12-16,46.68587
2022-12-17,16.48414
2022-12-18,17.69452
2022-12-19,58.90489
2022-12-20,58.04034
2022-12-21,53.31412
2022-12-22,51.70028
2022-12-23,46.28242
2022-12-24,17.86743
2022-12-25,14.81268
2022-12-26,56.13832
2022-12-27,55.1585
2022-12-28,53.54466
2022-12-29,52.0461
2022-12-30,42.8242
2022-12-31,16.94524
2023-01-01,16.08069
2023-01-02,51.70028
2023-01-03,60.0
2023-01-04,57.06051
2023-01-05,56.59942
2023-01-06,54.98559
2023-01-07,20.05763
2023-01-08,20.97982
2023-01-09,61.95965
2023-01-10,65.36023
2023-01-11,69.62536
2023-01-12,57.69452
2023-01-13,52.91066
2023-01-14,20.51873
2023-01-15,23.05475
2023-01-16,70.48991
2023-01-17,69.62536
2023-01-18,67.49279
2023-01-19,60.634
2023-01-20,47.72334
2023-01-21,14.58213
2023-01-22,12.96829
2023-01-23,15.96541
2023-01-24,20.80691
2023-01-25,59.19308
2023-01-26,68.1268
2023-01-27,61.44092
2023-01-28,22.42074
2023-01-29,21.38328
2023-01-30,70.951
2023-01-31,64.55331
2023-02-01,63.2853
2023-02-02,60.74927
2023-02-03,51.75792
2023-02-04,22.88184
2023-02-05,23.22766
2023-02-06,67.95389
2023-02-07,62.01729
2023-02-08,63.68876
2023-02-09,60.80691
2023-02-10,54.00576
2023-02-11,22.07492
2023-02-12,20.05763
2023-02-13,68.01152
2023-02-14,63.22766
2023-02-15,62.93948
2023-02-16,61.84438
2023-02-17,56.08069
2023-02-18,22.01729
2023-02-19,20.57636
2023-02-20,63.57348
2023-02-21,64.32276
2023-02-22,60.0
2023-02-23,62.24783
2023-02-24,57.29106
2023-02-25,24.32276
2023-02-26,24.49567
2023-02-27,61.38328
2023-02-28,61.03746
2023-03-01,25.12968
2023-03-02,58.55907
2023-03-03,54.0634
2023-03-04,23.22766
2023-03-05,21.7291
2023-03-06,58.27089
2023-03-07,59.25072
2023-03-08,56.71469
2023-03-09,59.82708
2023-03-10,46.28242
2023-03-11,22.47838
2023-03-12,24.26512
2023-03-13,62.24783
2023-03-14,58.15561
2023-03-15,55.38904
2023-03-16,60.86455
2023-03-17,54.58213
2023-03-18,22.24783
2023-03-19,22.24783
2023-03-20,65.36023
2023-03-21,65.82132
2023-03-22,54.92795
2023-03-23,58.96253
2023-03-24,54.35158
2023-03-25,20.86455
2023-03-26,22.70893
2023-03-27,57.63688
2023-03-28,63.2853
2023-03-29,55.50432
2023-03-30,58.84726
2023-03-31,46.97406
2023-04-01,21.84438
2023-04-02,20.34582
2023-04-03,62.13256
2023-04-04,58.61671
2023-04-05,58.32853
2023-04-06,55.56195
2023-04-07,50.25936
2023-04-08,22.47838
2023-04-09,19.5389
2023-04-10,61.44092
2023-04-11,56.02305
2023-04-12,51.46974
2023-04-13,56.54178
2023-04-14,51.52737
2023-04-15,26.74351
2023-04-16,23.68876
2023-04-17,59.25072
2023-04-18,62.88184
2023-04-19,65.93659
2023-04-20,56.71469
2023-04-21,51.93083
2023-04-22,26.5706
2023-04-23,26.45533
2023-04-24,64.03458
2023-04-25,64.3804
2023-04-26,55.90778
2023-04-27,55.27377
2023-04-28,52.91066
2023-04-29,21.49855
2023-04-30,19.94236
2023-05-01,31.98847
2023-05-02,62.88184
2023-05-03,56.59942
2023-05-04,52.96829
2023-05-05,22.07492
2023-05-06,19.02017
2023-05-07,18.32853
2023-05-08,57.29106
2023-05-09,59.94236
2023-05-10,49.45244
2023-05-11,55.61959
2023-05-12,50.951
2023-05-13,18.61671
2023-05-14,19.65417
2023-05-15,57.92507
2023-05-16,56.31123
2023-05-17,53.65994
2023-05-18,52.10374
2023-05-19,50.72046
2023-05-20,18.55907
2023-05-21,19.59654
2023-05-22,52.0461
2023-05-23,58.73198
2023-05-24,51.46974
2023-05-25,52.85302
2023-05-26,46.51296
2023-05-27,18.32853
2023-05-28,14.29394
2023-05-29,19.94236
