date,성취
2023-05-29,14.74358
2023-05-30,17.76556
2023-05-31,19.23076
2023-06-01,14.74358
2023-06-02,14.28571
2023-06-03,13.09523
2023-06-04,13.36996
2023-06-05,14.65201
2023-06-06,15.38461
2023-06-07,15.01831
2023-06-08,15.29304
2023-06-09,13.82783
2023-06-10,10.80586
2023-06-11,13.91941
2023-06-12,16.20879
2023-06-13,14.37728
2023-06-14,18.40659
2023-06-15,15.65934
2023-06-16,12.82051
2023-06-17,8.7912
2023-06-18,13.00366
2023-06-19,19.23076
2023-06-20,15.65934
2023-06-21,15.75091
2023-06-22,14.65201
2023-06-23,13.00366
2023-06-24,8.51648
2023-06-25,10.98901
2023-06-26,10.80586
2023-06-27,12.82051
2023-06-28,12.54578
2023-06-29,16.39194
2023-06-30,14.92673
2023-07-01,8.88278
2023-07-02,10.98901
2023-07-03,15.65934
2023-07-04,11.90476
2023-07-05,15.38461
2023-07-06,15.56776
2023-07-07,13.64468
2023-07-08,9.43223
2023-07-09,9.8901
2023-07-10,13.64468
2023-07-11,14.65201
2023-07-12,15.93406
2023-07-13,17.49084
2023-07-14,13.55311
2023-07-15,9.5238
2023-07-16,10.89743
2023-07-17,14.83516
2023-07-18,14.74358
2023-07-19,14.74358
2023-07-20,12.54578
2023-07-21,13.00366
2023-07-22,7.6923
2023-07-23,12.91208
2023-07-24,12.91208
2023-07-25,12.36263
2023-07-26,12.36263
2023-07-27,11.81318
2023-07-28,10.89743
2023-07-29,7.41758
2023-07-30,8.97435
2023-07-31,13.00366
2023-08-01,11.81318
2023-08-02,10.98901
2023-08-03,11.26373
2023-08-04,11.63003
2023-08-05,9.43223
2023-08-06,10.25641
2023-08-07,13.64468
2023-08-08,12.82051
2023-08-09,11.81318
2023-08-10,11.72161
2023-08-11,9.8901
2023-08-12,8.97435
2023-08-13,10.25641
2023-08-14,11.53846
2023-08-15,8.7912
2023-08-16,15.29304
2023-08-17,13.73626
2023-08-18,11.44688
2023-08-19,9.06593
2023-08-20,10.89743
2023-08-21,13.27838
2023-08-22,11.53846
2023-08-23,16.94139
2023-08-24,12.82051
2023-08-25,12.54578
2023-08-26,9.24908
2023-08-27,9.5238
2023-08-28,14.46886
2023-08-29,14.65201
2023-08-30,15.01831
2023-08-31,15.20146
2023-09-01,14.19413
2023-09-02,9.24908
2023-09-03,12.63736
2023-09-04,19.04761
2023-09-05,16.75824
2023-09-06,15.93406
2023-09-07,14.92673
2023-09-08,15.93406
2023-09-09,10.34798
2023-09-10,12.72893
2023-09-11,15.29304
2023-09-12,17.12454
2023-09-13,17.67399
2023-09-14,17.49084
2023-09-15,15.93406
2023-09-16,13.00366
2023-09-17,14.19413
2023-09-18,17.58241
2023-09-19,16.02564
2023-09-20,17.58241
2023-09-21,15.93406
2023-09-22,13.91941
2023-09-23,10.43956
2023-09-24,13.55311
2023-09-25,15.84249
2023-09-26,17.49084
2023-09-27,11.99633
2023-09-28,10.53113
2023-09-29,7.78388
2023-09-30,9.5238
2023-10-01,8.15018
2023-10-02,9.98168
2023-10-03,12.08791
2023-10-04,15.29304
2023-10-05,14.83516
2023-10-06,11.90476
2023-10-07,10.80586
2023-10-08,13.46153
2023-10-09,14.37728
2023-10-10,16.02564
2023-10-11,15.10989
2023-10-12,15.29304
2023-10-13,14.83516
2023-10-14,10.80586
2023-10-15,12.91208
2023-10-16,15.20146
2023-10-17,16.30036
2023-10-18,15.20146
2023-10-19,15.10989
2023-10-20,13.64468
2023-10-21,10.98901
2023-10-22,16.84981
2023-10-23,16.30036
2023-10-24,14.83516
2023-10-25,17.30769
2023-10-26,16.39194
2023-10-27,16.84981
2023-10-28,11.17216
2023-10-29,12.27106
2023-10-30,16.66666
2023-10-31,17.67399
2023-11-01,17.30769
2023-11-02,15.93406
2023-11-03,13.73626
2023-11-04,12.08791
2023-11-05,12.08791
2023-11-06,14.28571
2023-11-07,14.46886
2023-11-08,13.91941
2023-11-09,14.92673
2023-11-10,14.10256
2023-11-11,8.97435
2023-11-12,15.01831
2023-11-13,17.03296
2023-11-14,15.01831
2023-11-15,14.56043
2023-11-16,13.36996
2023-11-17,13.64468
2023-11-18,10.89743
2023-11-19,11.72161
2023-11-20,18.04029
2023-11-21,15.38461
2023-11-22,16.48351
2023-11-23,16.20879
2023-11-24,14.01098
2023-11-25,11.63003
2023-11-26,10.16483
2023-11-27,19.78021
2023-11-28,17.67399
2023-11-29,17.76556
2023-11-30,16.02564
2023-12-01,14.19413
2023-12-02,13.55311
2023-12-03,15.01831
2023-12-04,16.75824
2023-12-05,16.48351
2023-12-06,16.02564
2023-12-07,14.83516
2023-12-08,14.46886
2023-12-09,10.89743
2023-12-10,14.28571
2023-12-11,14.92673
2023-12-12,16.48351
2023-12-13,16.30036
2023-12-14,15.65934
2023-12-15,15.56776
2023-12-16,9.70695
2023-12-17,13.18681
2023-12-18,14.83516
2023-12-19,15.56776
2023-12-20,17.67399
2023-12-21,17.85714
2023-12-22,16.39194
2023-12-23,12.72893
2023-12-24,14.65201
2023-12-25,13.55311
2023-12-26,18.40659
2023-12-27,20.87912
2023-12-28,21.97802
2023-12-29,25.27472
2023-12-30,23.90109
2023-12-31,65.20146
2024-01-01,100.0
2024-01-02,38.73626
2024-01-03,22.89377
2024-01-04,20.87912
2024-01-05,18.04029
2024-01-06,11.99633
2024-01-07,16.57509
2024-01-08,15.29304
2024-01-09,18.49816
2024-01-10,17.58241
2024-01-11,18.58974
2024-01-12,17.85714
2024-01-13,11.26373
2024-01-14,13.91941
2024-01-15,18.95604
2024-01-16,16.02564
2024-01-17,13.36996
2024-01-18,16.75824
2024-01-19,11.53846
2024-01-20,9.79853
2024-01-21,10.98901
2024-01-22,16.30036
2024-01-23,12.27106
2024-01-24,13.82783
2024-01-25,11.72161
2024-01-26,11.81318
2024-01-27,7.87545
2024-01-28,11.26373
2024-01-29,14.28571
2024-01-30,14.83516
2024-01-31,14.28571
2024-02-01,13.82783
2024-02-02,14.65201
2024-02-03,13.55311
2024-02-04,10.07326
2024-02-05,12.91208
2024-02-06,14.92673
2024-02-07,16.75824
2024-02-08,19.13919
2024-02-09,23.90109
2024-02-10,23.53479
2024-02-11,9.34065
2024-02-12,14.74358
2024-02-13,15.10989
2024-02-14,17.12454
2024-02-15,14.01098
2024-02-16,14.10256
2024-02-17,9.43223
2024-02-18,11.81318
2024-02-19,11.90476
2024-02-20,15.01831
2024-02-21,14.92673
2024-02-22,16.30036
2024-02-23,13.09523
2024-02-24,14.83516
2024-02-25,11.53846
2024-02-26,15.20146
2024-02-27,11.99633
2024-02-28,11.99633
2024-02-29,12.82051
2024-03-01,8.97435
2024-03-02,10.43956
2024-03-03,11.81318
2024-03-04,19.59706
2024-03-05,17.67399
2024-03-06,15.10989
2024-03-07,14.56043
2024-03-08,13.55311
2024-03-09,12.82051
2024-03-10,13.27838
2024-03-11,16.94139
2024-03-12,17.12454
2024-03-13,16.20879
2024-03-14,17.94871
2024-03-15,14.74358
2024-03-16,11.35531
2024-03-17,16.30036
2024-03-18,18.49816
2024-03-19,19.50549
2024-03-20,18.58974
