date,벤처기업
2020-07-23,68.43575
2020-07-24,53.21229
2020-07-25,29.7486
2020-07-26,25.83798
2020-07-27,58.10055
2020-07-28,59.07821
2020-07-29,57.82122
2020-07-30,58.65921
2020-07-31,45.94972
2020-08-01,27.93296
2020-08-02,25.41899
2020-08-03,51.67597
2020-08-04,60.75418
2020-08-05,59.63687
2020-08-06,60.89385
2020-08-07,53.91061
2020-08-08,26.53631
2020-08-09,25.97765
2020-08-10,55.02793
2020-08-11,64.94413
2020-08-12,62.43016
2020-08-13,56.00558
2020-08-14,46.64804
2020-08-15,23.32402
2020-08-16,22.06703
2020-08-17,27.93296
2020-08-18,49.16201
2020-08-19,51.11731
2020-08-20,49.72067
2020-08-21,45.53072
2020-08-22,27.09497
2020-08-23,25.69832
2020-08-24,54.18994
2020-08-25,54.7486
2020-08-26,60.75418
2020-08-27,61.8715
2020-08-28,51.81564
2020-08-29,26.53631
2020-08-30,24.16201
2020-08-31,53.07262
2020-09-01,59.21787
2020-09-02,70.11173
2020-09-03,61.45251
2020-09-04,47.34636
2020-09-05,30.02793
2020-09-06,36.73184
2020-09-07,70.39106
2020-09-08,70.25139
2020-09-09,73.74301
2020-09-10,76.81564
2020-09-11,67.0391
2020-09-12,38.54748
2020-09-13,35.19553
2020-09-14,57.96089
2020-09-15,64.24581
2020-09-16,70.67039
2020-09-17,70.94972
2020-09-18,60.33519
2020-09-19,36.03351
2020-09-20,40.50279
2020-09-21,66.34078
2020-09-22,65.36312
2020-09-23,72.76536
2020-09-24,72.2067
2020-09-25,61.8715
2020-09-26,29.7486
2020-09-27,40.64245
2020-09-28,59.4972
2020-09-29,48.46368
2020-09-30,24.02234
2020-10-01,24.581
2020-10-02,26.11731
2020-10-03,28.35195
2020-10-04,38.12849
2020-10-05,63.26815
2020-10-06,74.16201
2020-10-07,68.99441
2020-10-08,67.73743
2020-10-09,44.27374
2020-10-10,37.01117
2020-10-11,43.57541
2020-10-12,73.18435
2020-10-13,65.64245
2020-10-14,72.48603
2020-10-15,74.02234
2020-10-16,74.581
2020-10-17,43.29608
2020-10-18,49.16201
2020-10-19,74.86033
2020-10-20,70.67039
2020-10-21,78.35195
2020-10-22,66.20111
2020-10-23,60.05586
2020-10-24,34.35754
2020-10-25,47.2067
2020-10-26,78.35195
2020-10-27,72.2067
2020-10-28,77.65363
2020-10-29,65.08379
2020-10-30,65.22346
2020-10-31,45.53072
2020-11-01,47.2067
2020-11-02,77.93296
2020-11-03,68.01675
2020-11-04,68.71508
2020-11-05,66.89944
2020-11-06,58.24022
2020-11-07,34.77653
2020-11-08,37.56983
2020-11-09,69.27374
2020-11-10,67.31843
2020-11-11,74.86033
2020-11-12,67.73743
2020-11-13,59.4972
2020-11-14,33.79888
2020-11-15,42.0391
2020-11-16,70.53072
2020-11-17,71.64804
2020-11-18,70.39106
2020-11-19,70.39106
2020-11-20,59.07821
2020-11-21,37.84916
2020-11-22,42.31843
2020-11-23,70.94972
2020-11-24,63.82681
2020-11-25,62.2905
2020-11-26,60.61452
2020-11-27,61.59217
2020-11-28,33.10055
2020-11-29,37.2905
2020-11-30,63.26815
2020-12-01,66.20111
2020-12-02,66.06145
2020-12-03,66.06145
2020-12-04,61.31284
2020-12-05,40.64245
2020-12-06,45.39106
2020-12-07,66.48044
2020-12-08,80.72625
2020-12-09,72.2067
2020-12-10,78.77094
2020-12-11,70.67039
2020-12-12,46.64804
2020-12-13,46.64804
2020-12-14,75.41899
2020-12-15,75.55865
2020-12-16,73.18435
2020-12-17,69.8324
2020-12-18,58.93854
2020-12-19,35.47486
2020-12-20,35.89385
2020-12-21,66.75977
2020-12-22,64.52513
2020-12-23,63.68715
2020-12-24,48.60335
2020-12-25,24.16201
2020-12-26,24.02234
2020-12-27,35.33519
2020-12-28,65.36312
2020-12-29,57.1229
2020-12-30,67.87709
2020-12-31,52.23463
2021-01-01,30.86592
2021-01-02,33.93854
2021-01-03,41.06145
2021-01-04,67.73743
2021-01-05,71.08938
2021-01-06,71.22905
2021-01-07,60.75418
2021-01-08,69.97206
2021-01-09,45.39106
2021-01-10,39.52513
2021-01-11,75.27932
2021-01-12,79.3296
2021-01-13,78.49162
2021-01-14,71.7877
2021-01-15,63.54748
2021-01-16,39.94413
2021-01-17,44.55307
2021-01-18,72.2067
2021-01-19,80.16759
2021-01-20,70.94972
2021-01-21,72.62569
2021-01-22,67.59776
2021-01-23,36.45251
2021-01-24,36.45251
2021-01-25,69.4134
2021-01-26,83.93854
2021-01-27,76.11731
2021-01-28,66.89944
2021-01-29,62.2905
2021-01-30,37.15083
2021-01-31,33.37988
2021-02-01,63.40782
2021-02-02,66.62011
2021-02-03,64.94413
2021-02-04,62.2905
2021-02-05,57.68156
2021-02-06,39.6648
2021-02-07,36.03351
2021-02-08,64.94413
2021-02-09,63.12849
2021-02-10,56.70391
2021-02-11,28.07262
2021-02-12,25.55865
2021-02-13,28.07262
2021-02-14,30.72625
2021-02-15,75.55865
2021-02-16,88.12849
2021-02-17,85.75418
2021-02-18,86.31284
2021-02-19,64.94413
2021-02-20,36.03351
2021-02-21,44.13407
2021-02-22,82.68156
2021-02-23,73.32402
2021-02-24,78.63128
2021-02-25,74.02234
2021-02-26,62.01117
2021-02-27,35.19553
2021-02-28,35.33519
2021-03-01,49.72067
2021-03-02,77.3743
2021-03-03,84.77653
2021-03-04,86.17318
2021-03-05,71.64804
2021-03-06,39.24581
2021-03-07,44.97206
2021-03-08,91.62011
2021-03-09,75.55865
2021-03-10,90.22346
2021-03-11,81.98324
2021-03-12,76.25698
2021-03-13,42.31843
2021-03-14,44.13407
2021-03-15,78.77094
2021-03-16,79.3296
2021-03-17,76.25698
2021-03-18,75.97765
2021-03-19,58.65921
2021-03-20,40.50279
2021-03-21,39.38547
2021-03-22,72.06703
2021-03-23,73.74301
2021-03-24,76.39664
2021-03-25,69.13407
2021-03-26,63.54748
2021-03-27,33.93854
2021-03-28,41.20111
2021-03-29,68.99441
2021-03-30,73.18435
2021-03-31,72.34636
2021-04-01,64.24581
2021-04-02,66.62011
2021-04-03,35.75418
2021-04-04,36.59217
2021-04-05,64.6648
2021-04-06,69.4134
2021-04-07,78.07262
2021-04-08,70.94972
2021-04-09,57.54189
2021-04-10,35.47486
2021-04-11,39.10614
2021-04-12,69.8324
2021-04-13,72.90502
2021-04-14,70.11173
2021-04-15,73.60335
2021-04-16,57.54189
2021-04-17,30.72625
2021-04-18,41.34078
2021-04-19,74.02234
2021-04-20,78.91061
2021-04-21,77.79329
2021-04-22,73.60335
2021-04-23,65.36312
2021-04-24,39.52513
2021-04-25,43.85474
2021-04-26,67.87709
2021-04-27,67.87709
2021-04-28,68.15642
2021-04-29,59.07821
2021-04-30,89.6648
2021-05-01,48.88268
2021-05-02,38.82681
2021-05-03,75.13966
2021-05-04,61.17318
2021-05-05,29.3296
2021-05-06,60.05586
2021-05-07,59.07821
2021-05-08,42.0391
2021-05-09,33.65921
2021-05-10,77.93296
2021-05-11,68.71508
2021-05-12,69.97206
2021-05-13,78.49162
2021-05-14,63.26815
2021-05-15,31.14525
2021-05-16,32.26256
2021-05-17,71.22905
2021-05-18,62.98882
2021-05-19,38.54748
2021-05-20,70.11173
2021-05-21,58.79888
2021-05-22,31.84357
2021-05-23,38.54748
2021-05-24,68.57541
2021-05-25,64.80446
2021-05-26,64.80446
2021-05-27,74.16201
2021-05-28,68.15642
2021-05-29,31.98324
2021-05-30,37.2905
2021-05-31,71.92737
2021-06-01,69.8324
2021-06-02,66.34078
2021-06-03,74.30167
2021-06-04,54.60893
2021-06-05,33.65921
2021-06-06,38.96648
2021-06-07,75.41899
2021-06-08,67.87709
2021-06-09,73.32402
2021-06-10,72.34636
2021-06-11,59.07821
2021-06-12,33.10055
2021-06-13,39.10614
2021-06-14,65.22346
2021-06-15,66.89944
2021-06-16,64.38547
2021-06-17,68.43575
2021-06-18,52.23463
2021-06-19,27.09497
2021-06-20,28.35195
2021-06-21,68.01675
2021-06-22,63.68715
2021-06-23,64.6648
2021-06-24,66.75977
2021-06-25,59.07821
2021-06-26,27.93296
2021-06-27,26.81564
2021-06-28,60.19553
2021-06-29,55.02793
2021-06-30,58.79888
2021-07-01,55.58659
2021-07-02,49.44134
2021-07-03,27.3743
2021-07-04,26.9553
2021-07-05,54.60893
2021-07-06,62.15083
2021-07-07,57.26256
2021-07-08,65.50279
2021-07-09,47.90502
2021-07-10,25.27932
2021-07-11,28.63128
2021-07-12,60.05586
2021-07-13,59.07821
2021-07-14,67.0391
2021-07-15,66.48044
2021-07-16,54.60893
2021-07-17,20.25139
2021-07-18,26.81564
2021-07-19,60.33519
2021-07-20,56.28491
2021-07-21,62.56983
2021-07-22,55.16759
2021-07-23,49.02234
2021-07-24,22.62569
2021-07-25,26.11731
2021-07-26,51.9553
2021-07-27,51.39664
2021-07-28,51.53631
2021-07-29,59.21787
2021-07-30,47.48603
2021-07-31,22.34636
2021-08-01,24.581
2021-08-02,53.77094
2021-08-03,47.2067
2021-08-04,50.83798
2021-08-05,51.25698
2021-08-06,46.7877
2021-08-07,25.27932
2021-08-08,28.63128
2021-08-09,51.81564
2021-08-10,54.46927
2021-08-11,66.48044
2021-08-12,51.67597
2021-08-13,59.21787
2021-08-14,35.33519
2021-08-15,28.21229
2021-08-16,34.9162
2021-08-17,57.82122
2021-08-18,62.98882
2021-08-19,62.01117
2021-08-20,60.33519
2021-08-21,26.9553
2021-08-22,25.97765
2021-08-23,53.49162
2021-08-24,64.24581
2021-08-25,66.89944
2021-08-26,100.0
2021-08-27,84.63687
2021-08-28,33.93854
2021-08-29,30.72625
2021-08-30,65.50279
2021-08-31,74.86033
2021-09-01,62.15083
2021-09-02,58.24022
2021-09-03,56.28491
2021-09-04,34.9162
2021-09-05,32.1229
2021-09-06,66.89944
2021-09-07,72.2067
2021-09-08,67.87709
2021-09-09,71.50837
2021-09-10,63.26815
2021-09-11,34.07821
2021-09-12,38.12849
2021-09-13,62.84916
2021-09-14,61.03351
2021-09-15,65.50279
2021-09-16,62.84916
2021-09-17,45.25139
2021-09-18,24.86033
2021-09-19,20.81005
2021-09-20,17.87709
2021-09-21,23.88268
2021-09-22,29.88826
2021-09-23,63.40782
2021-09-24,56.98324
2021-09-25,29.7486
2021-09-26,32.96089
2021-09-27,63.26815
2021-09-28,64.10614
2021-09-29,64.94413
2021-09-30,70.25139
2021-10-01,53.21229
2021-10-02,30.02793
2021-10-03,28.49162
2021-10-04,35.61452
2021-10-05,57.1229
2021-10-06,63.82681
2021-10-07,65.36312
2021-10-08,58.37988
2021-10-09,26.53631
2021-10-10,30.58659
2021-10-11,43.43575
2021-10-12,59.21787
2021-10-13,67.87709
2021-10-14,65.78212
2021-10-15,56.00558
2021-10-16,28.77094
2021-10-17,33.37988
2021-10-18,67.4581
2021-10-19,71.08938
2021-10-20,67.4581
2021-10-21,61.73184
2021-10-22,46.22905
2021-10-23,28.21229
2021-10-24,29.46927
2021-10-25,57.26256
2021-10-26,63.82681
2021-10-27,61.8715
2021-10-28,61.03351
2021-10-29,51.53631
2021-10-30,23.32402
2021-10-31,28.63128
2021-11-01,49.16201
2021-11-02,61.03351
2021-11-03,59.63687
2021-11-04,62.70949
2021-11-05,53.91061
2021-11-06,27.09497
2021-11-07,25.27932
2021-11-08,58.65921
2021-11-09,61.03351
2021-11-10,60.19553
2021-11-11,59.9162
2021-11-12,47.76536
2021-11-13,23.88268
2021-11-14,28.21229
2021-11-15,57.54189
2021-11-16,59.21787
2021-11-17,59.77653
2021-11-18,55.44692
2021-11-19,46.22905
2021-11-20,27.09497
2021-11-21,43.29608
2021-11-22,65.08379
2021-11-23,59.63687
2021-11-24,61.17318
2021-11-25,66.34078
2021-11-26,53.07262
2021-11-27,30.44692
2021-11-28,28.91061
2021-11-29,57.54189
2021-11-30,55.58659
2021-12-01,55.86592
2021-12-02,56.14525
2021-12-03,51.11731
2021-12-04,30.86592
2021-12-05,26.39664
2021-12-06,51.53631
2021-12-07,63.40782
2021-12-08,85.05586
2021-12-09,76.53631
2021-12-10,55.02793
2021-12-11,27.93296
2021-12-12,30.58659
2021-12-13,57.82122
2021-12-14,59.4972
2021-12-15,53.63128
2021-12-16,54.46927
2021-12-17,46.64804
2021-12-18,26.39664
2021-12-19,35.89385
2021-12-20,59.07821
2021-12-21,59.63687
2021-12-22,59.4972
2021-12-23,62.56983
2021-12-24,39.80446
2021-12-25,17.31843
2021-12-26,29.46927
2021-12-27,52.93296
2021-12-28,56.84357
2021-12-29,52.93296
2021-12-30,49.02234
2021-12-31,36.8715
2022-01-01,20.11173
2022-01-02,28.07262
2022-01-03,57.54189
2022-01-04,66.20111
2022-01-05,61.31284
2022-01-06,62.56983
2022-01-07,65.92178
2022-01-08,26.53631
2022-01-09,32.96089
2022-01-10,64.38547
2022-01-11,61.8715
2022-01-12,62.84916
2022-01-13,65.08379
2022-01-14,59.9162
2022-01-15,27.93296
2022-01-16,27.93296
2022-01-17,61.17318
2022-01-18,65.36312
2022-01-19,59.35754
2022-01-20,63.40782
2022-01-21,50.13966
2022-01-22,27.3743
2022-01-23,29.88826
2022-01-24,53.49162
2022-01-25,62.2905
2022-01-26,61.03351
2022-01-27,61.31284
2022-01-28,46.7877
2022-01-29,20.25139
2022-01-30,21.22905
2022-01-31,27.79329
2022-02-01,31.56424
2022-02-02,35.33519
2022-02-03,86.17318
2022-02-04,73.18435
2022-02-05,39.24581
2022-02-06,36.8715
2022-02-07,62.56983
2022-02-08,60.61452
2022-02-09,69.55307
2022-02-10,61.45251
2022-02-11,58.51955
2022-02-12,24.30167
2022-02-13,25.69832
2022-02-14,67.0391
2022-02-15,61.03351
2022-02-16,65.08379
2022-02-17,62.43016
2022-02-18,52.65363
2022-02-19,27.23463
2022-02-20,28.63128
2022-02-21,83.10055
2022-02-22,65.08379
2022-02-23,64.6648
2022-02-24,75.13966
2022-02-25,57.54189
2022-02-26,30.16759
2022-02-27,25.69832
2022-02-28,44.55307
2022-03-01,36.17318
2022-03-02,78.63128
2022-03-03,71.92737
2022-03-04,61.03351
2022-03-05,32.40223
2022-03-06,29.7486
2022-03-07,69.4134
2022-03-08,62.56983
2022-03-09,29.46927
2022-03-10,67.73743
2022-03-11,56.42458
2022-03-12,32.26256
2022-03-13,31.56424
2022-03-14,78.77094
2022-03-15,70.67039
2022-03-16,72.06703
2022-03-17,63.96648
2022-03-18,63.82681
2022-03-19,29.46927
2022-03-20,33.24022
2022-03-21,66.62011
2022-03-22,63.82681
2022-03-23,69.55307
2022-03-24,64.24581
2022-03-25,61.03351
2022-03-26,31.56424
2022-03-27,32.40223
2022-03-28,70.67039
2022-03-29,68.57541
2022-03-30,66.62011
2022-03-31,65.50279
2022-04-01,55.30726
2022-04-02,26.25698
2022-04-03,26.39664
2022-04-04,67.0391
2022-04-05,66.06145
2022-04-06,68.01675
2022-04-07,62.43016
2022-04-08,50.69832
2022-04-09,29.7486
2022-04-10,27.65363
2022-04-11,67.0391
2022-04-12,66.06145
2022-04-13,68.43575
2022-04-14,73.60335
2022-04-15,58.24022
2022-04-16,30.02793
2022-04-17,32.54189
2022-04-18,63.26815
2022-04-19,67.0391
2022-04-20,65.78212
2022-04-21,74.02234
2022-04-22,60.61452
2022-04-23,26.81564
2022-04-24,33.37988
2022-04-25,63.40782
2022-04-26,60.89385
2022-04-27,64.38547
2022-04-28,58.37988
2022-04-29,75.0
2022-04-30,34.4972
2022-05-01,33.51955
2022-05-02,75.27932
2022-05-03,65.64245
2022-05-04,58.10055
2022-05-05,25.41899
2022-05-06,47.76536
2022-05-07,23.46368
2022-05-08,21.64804
2022-05-09,62.70949
2022-05-10,56.98324
2022-05-11,70.94972
2022-05-12,66.89944
2022-05-13,54.60893
2022-05-14,20.67039
2022-05-15,26.67597
2022-05-16,59.9162
2022-05-17,61.17318
2022-05-18,66.89944
2022-05-19,69.55307
2022-05-20,57.68156
2022-05-21,23.18435
2022-05-22,27.3743
2022-05-23,55.72625
2022-05-24,63.96648
2022-05-25,61.73184
2022-05-26,67.0391
2022-05-27,46.92737
2022-05-28,23.74301
2022-05-29,29.88826
2022-05-30,60.89385
2022-05-31,56.14525
2022-06-01,31.56424
2022-06-02,57.68156
2022-06-03,60.75418
2022-06-04,27.51396
2022-06-05,25.13966
2022-06-06,28.07262
2022-06-07,58.24022
2022-06-08,65.08379
2022-06-09,63.82681
2022-06-10,59.9162
2022-06-11,24.44134
2022-06-12,26.67597
2022-06-13,64.24581
2022-06-14,61.8715
2022-06-15,60.47486
2022-06-16,61.59217
2022-06-17,50.55865
2022-06-18,17.4581
2022-06-19,22.2067
2022-06-20,56.42458
2022-06-21,61.31284
2022-06-22,56.84357
2022-06-23,54.3296
2022-06-24,43.29608
2022-06-25,20.53072
2022-06-26,22.48603
2022-06-27,62.43016
2022-06-28,61.73184
2022-06-29,64.38547
2022-06-30,59.35754
2022-07-01,45.39106
2022-07-02,19.55307
2022-07-03,22.76536
2022-07-04,52.09497
2022-07-05,46.92737
2022-07-06,58.37988
2022-07-07,54.46927
2022-07-08,47.34636
2022-07-09,18.99441
2022-07-10,18.99441
2022-07-11,53.35195
2022-07-12,54.18994
2022-07-13,57.82122
2022-07-14,59.4972
2022-07-15,45.25139
2022-07-16,16.06145
2022-07-17,20.53072
2022-07-18,54.05027
2022-07-19,57.54189
2022-07-20,53.91061
2022-07-21,54.46927
2022-07-22,44.8324
2022-07-23,21.64804
2022-07-24,21.50837
2022-07-25,48.46368
2022-07-26,46.64804
2022-07-27,46.22905
2022-07-28,43.43575
2022-07-29,41.48044
2022-07-30,19.27374
2022-07-31,20.11173
2022-08-01,44.27374
2022-08-02,47.76536
2022-08-03,45.11173
2022-08-04,53.07262
2022-08-05,44.4134
2022-08-06,29.60893
2022-08-07,18.71508
2022-08-08,55.58659
2022-08-09,50.13966
2022-08-10,54.88826
2022-08-11,51.81564
2022-08-12,43.29608
2022-08-13,18.85474
2022-08-14,20.11173
2022-08-15,20.39106
2022-08-16,49.30167
2022-08-17,50.27932
2022-08-18,52.79329
2022-08-19,48.18435
2022-08-20,24.16201
2022-08-21,22.34636
2022-08-22,53.49162
2022-08-23,47.90502
2022-08-24,52.3743
2022-08-25,56.00558
2022-08-26,48.46368
2022-08-27,19.55307
2022-08-28,18.43575
2022-08-29,50.41899
2022-08-30,51.9553
2022-08-31,51.11731
2022-09-01,49.581
2022-09-02,47.34636
2022-09-03,18.29608
2022-09-04,22.2067
2022-09-05,51.81564
2022-09-06,53.21229
2022-09-07,53.91061
2022-09-08,40.64245
2022-09-09,19.97206
2022-09-10,17.17877
2022-09-11,18.43575
2022-09-12,26.53631
2022-09-13,61.45251
2022-09-14,64.10614
2022-09-15,65.64245
2022-09-16,52.79329
2022-09-17,27.3743
2022-09-18,25.55865
2022-09-19,64.6648
2022-09-20,61.59217
2022-09-21,63.96648
2022-09-22,56.70391
2022-09-23,47.2067
2022-09-24,22.62569
2022-09-25,24.86033
2022-09-26,61.73184
2022-09-27,60.19553
2022-09-28,59.21787
2022-09-29,52.51396
2022-09-30,44.13407
2022-10-01,22.06703
2022-10-02,18.43575
2022-10-03,24.44134
2022-10-04,51.81564
2022-10-05,59.63687
2022-10-06,66.20111
2022-10-07,47.76536
2022-10-08,24.581
2022-10-09,22.48603
2022-10-10,28.49162
2022-10-11,53.35195
2022-10-12,59.21787
2022-10-13,58.79888
2022-10-14,49.581
2022-10-15,23.18435
2022-10-16,35.89385
2022-10-17,60.47486
2022-10-18,61.8715
2022-10-19,57.1229
2022-10-20,58.51955
2022-10-21,49.02234
2022-10-22,24.02234
2022-10-23,25.97765
2022-10-24,59.63687
2022-10-25,58.79888
2022-10-26,61.45251
2022-10-27,57.82122
2022-10-28,43.71508
2022-10-29,19.55307
2022-10-30,18.99441
2022-10-31,51.81564
2022-11-01,47.62569
2022-11-02,62.84916
2022-11-03,59.9162
2022-11-04,47.34636
2022-11-05,27.09497
2022-11-06,22.34636
2022-11-07,63.40782
2022-11-08,62.2905
2022-11-09,52.23463
2022-11-10,59.77653
2022-11-11,47.2067
2022-11-12,21.22905
2022-11-13,26.39664
2022-11-14,48.88268
2022-11-15,52.65363
2022-11-16,53.63128
2022-11-17,55.72625
2022-11-18,43.15642
2022-11-19,20.39106
2022-11-20,20.25139
2022-11-21,52.65363
2022-11-22,54.7486
2022-11-23,60.75418
2022-11-24,50.97765
2022-11-25,48.18435
2022-11-26,22.48603
2022-11-27,26.81564
2022-11-28,68.29608
2022-11-29,60.47486
2022-11-30,57.40223
2022-12-01,54.3296
2022-12-02,50.41899
2022-12-03,20.25139
2022-12-04,26.67597
2022-12-05,56.00558
2022-12-06,55.02793
2022-12-07,57.82122
2022-12-08,55.58659
2022-12-09,49.30167
2022-12-10,24.30167
2022-12-11,29.7486
2022-12-12,54.88826
2022-12-13,51.67597
2022-12-14,55.02793
2022-12-15,50.55865
2022-12-16,43.85474
2022-12-17,21.64804
2022-12-18,23.60335
2022-12-19,52.51396
2022-12-20,51.25698
2022-12-21,57.1229
2022-12-22,55.86592
2022-12-23,47.2067
2022-12-24,19.97206
2022-12-25,23.04469
2022-12-26,42.87709
2022-12-27,47.2067
2022-12-28,52.93296
2022-12-29,46.64804
2022-12-30,33.10055
2022-12-31,18.71508
2023-01-01,19.97206
2023-01-02,50.97765
2023-01-03,52.79329
2023-01-04,53.07262
2023-01-05,49.30167
2023-01-06,44.4134
2023-01-07,22.48603
2023-01-08,25.55865
2023-01-09,61.03351
2023-01-10,54.05027
2023-01-11,54.18994
2023-01-12,50.0
2023-01-13,45.94972
2023-01-14,20.81005
2023-01-15,21.7877
2023-01-16,49.86033
2023-01-17,51.25698
2023-01-18,54.88826
2023-01-19,50.97765
2023-01-20,49.44134
2023-01-21,20.67039
2023-01-22,18.71508
2023-01-23,24.16201
2023-01-24,25.55865
2023-01-25,59.35754
2023-01-26,56.84357
2023-01-27,49.581
2023-01-28,24.581
2023-01-29,24.02234
2023-01-30,53.49162
2023-01-31,52.79329
2023-02-01,55.72625
2023-02-02,54.46927
2023-02-03,45.53072
2023-02-04,22.62569
2023-02-05,24.581
2023-02-06,55.16759
2023-02-07,54.46927
2023-02-08,58.10055
2023-02-09,58.51955
2023-02-10,47.2067
2023-02-11,18.71508
2023-02-12,24.86033
2023-02-13,51.39664
2023-02-14,55.44692
2023-02-15,63.54748
2023-02-16,58.37988
2023-02-17,49.72067
2023-02-18,22.34636
2023-02-19,21.64804
2023-02-20,57.68156
2023-02-21,53.07262
2023-02-22,57.1229
2023-02-23,55.86592
2023-02-24,41.48044
2023-02-25,22.76536
2023-02-26,20.25139
2023-02-27,48.88268
2023-02-28,48.04469
2023-03-01,23.46368
2023-03-02,57.26256
2023-03-03,50.0
2023-03-04,22.06703
2023-03-05,21.64804
2023-03-06,52.51396
2023-03-07,57.26256
2023-03-08,60.47486
2023-03-09,56.00558
2023-03-10,50.27932
2023-03-11,25.55865
2023-03-12,34.21787
2023-03-13,73.04469
2023-03-14,68.43575
2023-03-15,61.17318
2023-03-16,62.56983
2023-03-17,48.18435
2023-03-18,27.51396
2023-03-19,18.99441
2023-03-20,76.25698
2023-03-21,76.11731
2023-03-22,62.98882
2023-03-23,64.24581
2023-03-24,60.75418
2023-03-25,22.62569
2023-03-26,25.55865
2023-03-27,59.4972
2023-03-28,62.98882
2023-03-29,61.17318
2023-03-30,69.27374
2023-03-31,49.44134
2023-04-01,26.53631
2023-04-02,28.49162
2023-04-03,55.16759
2023-04-04,49.581
2023-04-05,54.7486
2023-04-06,58.93854
2023-04-07,44.13407
2023-04-08,20.81005
2023-04-09,24.86033
2023-04-10,55.72625
2023-04-11,60.19553
2023-04-12,58.10055
2023-04-13,57.26256
2023-04-14,45.67039
2023-04-15,19.8324
2023-04-16,28.49162
2023-04-17,51.25698
2023-04-18,57.1229
2023-04-19,58.37988
2023-04-20,70.39106
2023-04-21,50.55865
2023-04-22,19.13407
2023-04-23,20.94972
2023-04-24,54.3296
2023-04-25,53.07262
2023-04-26,54.7486
2023-04-27,61.8715
2023-04-28,64.52513
2023-04-29,28.77094
2023-04-30,27.3743
2023-05-01,37.84916
2023-05-02,56.70391
2023-05-03,69.97206
2023-05-04,47.48603
2023-05-05,17.59776
2023-05-06,17.87709
2023-05-07,20.81005
2023-05-08,56.70391
2023-05-09,53.21229
2023-05-10,55.30726
2023-05-11,50.69832
2023-05-12,41.34078
2023-05-13,19.97206
2023-05-14,19.13407
2023-05-15,51.25698
2023-05-16,54.05027
2023-05-17,48.60335
2023-05-18,51.53631
2023-05-19,42.59776
2023-05-20,17.0391
2023-05-21,20.53072
2023-05-22,50.69832
2023-05-23,51.11731
2023-05-24,51.39664
2023-05-25,49.581
2023-05-26,39.52513
2023-05-27,20.94972
2023-05-28,23.74301
2023-05-29,31.56424
