date,CMG
2020-06-25,10.05524
2020-06-26,9.06077
2020-06-27,3.8674
2020-06-28,1.54696
2020-06-29,9.39226
2020-06-30,7.7348
2020-07-01,7.51381
2020-07-02,6.51933
2020-07-03,8.83977
2020-07-04,0.88397
2020-07-05,2.43093
2020-07-06,7.8453
2020-07-07,11.04972
2020-07-08,8.95027
2020-07-09,8.72928
2020-07-10,7.8453
2020-07-11,5.30386
2020-07-12,3.6464
2020-07-13,6.74033
2020-07-14,11.49171
2020-07-15,10.27624
2020-07-16,6.85082
2020-07-17,6.62983
2020-07-18,2.20994
2020-07-19,2.98342
2020-07-20,8.83977
2020-07-21,16.13259
2020-07-22,12.92817
2020-07-23,20.44198
2020-07-24,100.0
2020-07-25,12.70718
2020-07-26,11.6022
2020-07-27,28.39779
2020-07-28,18.45303
2020-07-29,13.03867
2020-07-30,12.59668
2020-07-31,11.16022
2020-08-01,4.19889
2020-08-02,3.31491
2020-08-03,12.15469
2020-08-04,16.57458
2020-08-05,18.45303
2020-08-06,28.39779
2020-08-07,16.02209
2020-08-08,5.19337
2020-08-09,4.75138
2020-08-10,16.90607
2020-08-11,16.68508
2020-08-12,12.59668
2020-08-13,12.04419
2020-08-14,15.13812
2020-08-15,6.18784
2020-08-16,5.08287
2020-08-17,6.96132
2020-08-18,14.69613
2020-08-19,12.26519
2020-08-20,13.14917
2020-08-21,10.93922
2020-08-22,4.41988
2020-08-23,3.9779
2020-08-24,10.49723
2020-08-25,13.25966
2020-08-26,15.24861
2020-08-27,13.81215
2020-08-28,16.35359
2020-08-29,4.64088
2020-08-30,5.74585
2020-08-31,14.03314
2020-09-01,14.36464
2020-09-02,16.46408
2020-09-03,15.58011
2020-09-04,9.83425
2020-09-05,3.8674
2020-09-06,5.63535
2020-09-07,20.22099
2020-09-08,11.7127
2020-09-09,73.03867
2020-09-10,19.8895
2020-09-11,18.12154
2020-09-12,6.29834
2020-09-13,3.31491
2020-09-14,13.59116
2020-09-15,21.76795
2020-09-16,12.70718
2020-09-17,10.71823
2020-09-18,12.04419
2020-09-19,4.53038
2020-09-20,5.52486
2020-09-21,12.70718
2020-09-22,11.7127
2020-09-23,10.05524
2020-09-24,8.83977
2020-09-25,7.7348
2020-09-26,3.20441
2020-09-27,3.09392
2020-09-28,9.94475
2020-09-29,11.27071
2020-09-30,10.27624
2020-10-01,4.19889
2020-10-02,1.54696
2020-10-03,2.98342
2020-10-04,4.19889
2020-10-05,11.49171
2020-10-06,12.15469
2020-10-07,7.29281
2020-10-08,10.82872
2020-10-09,2.87292
2020-10-10,3.53591
2020-10-11,3.42541
2020-10-12,8.72928
2020-10-13,10.27624
2020-10-14,12.04419
2020-10-15,8.17679
2020-10-16,9.06077
2020-10-17,3.53591
2020-10-18,3.6464
2020-10-19,11.38121
2020-10-20,12.81767
2020-10-21,13.14917
2020-10-22,6.85082
2020-10-23,14.80662
2020-10-24,8.95027
2020-10-25,8.95027
2020-10-26,14.80662
2020-10-27,14.58563
2020-10-28,12.59668
2020-10-29,58.23204
2020-10-30,47.51381
2020-10-31,5.63535
2020-11-01,5.52486
2020-11-02,12.59668
2020-11-03,11.9337
2020-11-04,10.71823
2020-11-05,12.04419
2020-11-06,10.27624
2020-11-07,3.7569
2020-11-08,3.31491
2020-11-09,17.45856
2020-11-10,11.49171
2020-11-11,11.9337
2020-11-12,13.25966
2020-11-13,7.40331
2020-11-14,5.96685
2020-11-15,3.6464
2020-11-16,11.04972
2020-11-17,11.04972
2020-11-18,11.49171
2020-11-19,13.48066
2020-11-20,9.50276
2020-11-21,4.30939
2020-11-22,5.52486
2020-11-23,12.37569
2020-11-24,10.38674
2020-11-25,12.15469
2020-11-26,10.27624
2020-11-27,10.93922
2020-11-28,3.7569
2020-11-29,5.41436
2020-11-30,17.67955
2020-12-01,12.48618
2020-12-02,45.30386
2020-12-03,43.6464
2020-12-04,29.28176
2020-12-05,7.40331
2020-12-06,8.28729
2020-12-07,31.7127
2020-12-08,22.32044
2020-12-09,93.25966
2020-12-10,38.23204
2020-12-11,33.03867
2020-12-12,9.72375
2020-12-13,8.17679
2020-12-14,25.19337
2020-12-15,22.65193
2020-12-16,22.09944
2020-12-17,19.33701
2020-12-18,20.33149
2020-12-19,11.16022
2020-12-20,8.72928
2020-12-21,20.22099
2020-12-22,59.33701
2020-12-23,24.97237
2020-12-24,19.11602
2020-12-25,6.07734
2020-12-26,6.96132
2020-12-27,6.74033
2020-12-28,17.90055
2020-12-29,19.22651
2020-12-30,12.59668
2020-12-31,11.27071
2021-01-01,5.30386
2021-01-02,6.07734
2021-01-03,4.75138
2021-01-04,19.6685
2021-01-05,54.80662
2021-01-06,59.00552
2021-01-07,22.09944
2021-01-08,20.88397
2021-01-09,8.72928
2021-01-10,9.94475
2021-01-11,17.34806
2021-01-12,17.67955
2021-01-13,15.35911
2021-01-14,15.13812
2021-01-15,14.58563
2021-01-16,6.62983
2021-01-17,3.42541
2021-01-18,11.6022
2021-01-19,16.02209
2021-01-20,11.6022
2021-01-21,17.01657
2021-01-22,13.48066
2021-01-23,4.97237
2021-01-24,6.62983
2021-01-25,18.12154
2021-01-26,13.14917
2021-01-27,12.92817
2021-01-28,13.48066
2021-01-29,12.48618
2021-01-30,7.18232
2021-01-31,6.62983
2021-02-01,12.48618
2021-02-02,12.15469
2021-02-03,13.48066
2021-02-04,10.60773
2021-02-05,9.50276
2021-02-06,5.30386
2021-02-07,3.9779
2021-02-08,18.34254
2021-02-09,15.9116
2021-02-10,9.28176
2021-02-11,4.30939
2021-02-12,4.08839
2021-02-13,4.19889
2021-02-14,4.30939
2021-02-15,10.16574
2021-02-16,13.92265
2021-02-17,10.60773
2021-02-18,10.49723
2021-02-19,11.16022
2021-02-20,4.97237
2021-02-21,4.86187
2021-02-22,11.8232
2021-02-23,14.03314
2021-02-24,13.25966
2021-02-25,8.50828
2021-02-26,8.50828
2021-02-27,4.64088
2021-02-28,4.53038
2021-03-01,3.7569
2021-03-02,8.83977
2021-03-03,8.06629
2021-03-04,7.29281
2021-03-05,8.06629
2021-03-06,4.41988
2021-03-07,4.08839
2021-03-08,8.61878
2021-03-09,8.50828
2021-03-10,8.06629
2021-03-11,6.74033
2021-03-12,8.95027
2021-03-13,4.53038
2021-03-14,5.41436
2021-03-15,7.7348
2021-03-16,12.04419
2021-03-17,10.71823
2021-03-18,7.9558
2021-03-19,7.9558
2021-03-20,3.31491
2021-03-21,4.08839
2021-03-22,7.9558
2021-03-23,9.28176
2021-03-24,7.6243
2021-03-25,6.62983
2021-03-26,6.18784
2021-03-27,3.31491
2021-03-28,3.6464
2021-03-29,6.62983
2021-03-30,7.8453
2021-03-31,7.18232
2021-04-01,6.96132
2021-04-02,7.40331
2021-04-03,3.7569
2021-04-04,5.74585
2021-04-05,9.72375
2021-04-06,7.9558
2021-04-07,14.80662
2021-04-08,10.49723
2021-04-09,9.61325
2021-04-10,5.19337
2021-04-11,4.08839
2021-04-12,19.55801
2021-04-13,11.04972
2021-04-14,12.26519
2021-04-15,8.28729
2021-04-16,8.17679
2021-04-17,4.64088
2021-04-18,3.7569
2021-04-19,7.6243
2021-04-20,8.39779
2021-04-21,7.8453
2021-04-22,9.83425
2021-04-23,7.07182
2021-04-24,1.54696
2021-04-25,2.20994
2021-04-26,6.62983
2021-04-27,7.9558
2021-04-28,7.8453
2021-04-29,5.85635
2021-04-30,8.06629
2021-05-01,2.87292
2021-05-02,1.65745
2021-05-03,7.51381
2021-05-04,8.28729
2021-05-05,2.54143
2021-05-06,7.07182
2021-05-07,6.74033
2021-05-08,3.7569
2021-05-09,1.65745
2021-05-10,22.20994
2021-05-11,13.48066
2021-05-12,7.8453
2021-05-13,7.8453
2021-05-14,6.85082
2021-05-15,2.87292
2021-05-16,3.8674
2021-05-17,6.74033
2021-05-18,5.41436
2021-05-19,3.42541
2021-05-20,13.81215
2021-05-21,7.9558
2021-05-22,3.7569
2021-05-23,3.42541
2021-05-24,5.85635
2021-05-25,5.63535
2021-05-26,6.96132
2021-05-27,6.51933
2021-05-28,6.18784
2021-05-29,3.53591
2021-05-30,4.08839
2021-05-31,10.82872
2021-06-01,6.29834
2021-06-02,6.18784
2021-06-03,5.96685
2021-06-04,6.40883
2021-06-05,3.6464
2021-06-06,2.54143
2021-06-07,7.07182
2021-06-08,9.94475
2021-06-09,6.40883
2021-06-10,45.96685
2021-06-11,17.23756
2021-06-12,4.97237
2021-06-13,5.19337
2021-06-14,19.33701
2021-06-15,13.14917
2021-06-16,10.93922
2021-06-17,22.09944
2021-06-18,9.28176
2021-06-19,3.31491
2021-06-20,4.97237
2021-06-21,9.17127
2021-06-22,14.36464
2021-06-23,8.72928
2021-06-24,9.17127
2021-06-25,7.7348
2021-06-26,2.54143
2021-06-27,4.86187
2021-06-28,9.72375
2021-06-29,9.61325
2021-06-30,8.17679
2021-07-01,5.96685
2021-07-02,6.40883
2021-07-03,2.20994
2021-07-04,2.20994
2021-07-05,6.18784
2021-07-06,9.94475
2021-07-07,7.29281
2021-07-08,8.28729
2021-07-09,5.85635
2021-07-10,2.98342
2021-07-11,2.09944
2021-07-12,6.51933
2021-07-13,7.8453
2021-07-14,6.96132
2021-07-15,7.18232
2021-07-16,6.74033
2021-07-17,2.54143
2021-07-18,2.87292
2021-07-19,6.51933
2021-07-20,6.07734
2021-07-21,7.07182
2021-07-22,11.16022
2021-07-23,12.81767
2021-07-24,3.7569
2021-07-25,3.42541
2021-07-26,5.52486
2021-07-27,6.40883
2021-07-28,6.18784
2021-07-29,4.19889
2021-07-30,4.41988
2021-07-31,2.54143
2021-08-01,2.20994
2021-08-02,6.51933
2021-08-03,5.41436
2021-08-04,6.62983
2021-08-05,6.29834
2021-08-06,5.08287
2021-08-07,2.98342
2021-08-08,3.6464
2021-08-09,5.74585
2021-08-10,5.52486
2021-08-11,6.96132
2021-08-12,6.29834
2021-08-13,4.53038
2021-08-14,3.42541
2021-08-15,3.42541
2021-08-16,2.09944
2021-08-17,5.85635
2021-08-18,5.63535
2021-08-19,4.75138
2021-08-20,5.08287
2021-08-21,2.76243
2021-08-22,2.54143
2021-08-23,6.51933
2021-08-24,5.08287
2021-08-25,6.96132
2021-08-26,5.41436
2021-08-27,3.6464
2021-08-28,2.09944
2021-08-29,1.98895
2021-08-30,4.30939
2021-08-31,6.85082
2021-09-01,7.6243
2021-09-02,6.18784
2021-09-03,5.52486
2021-09-04,2.09944
2021-09-05,2.87292
2021-09-06,6.85082
2021-09-07,6.40883
2021-09-08,6.29834
2021-09-09,6.07734
2021-09-10,4.97237
2021-09-11,1.98895
2021-09-12,3.09392
2021-09-13,6.29834
2021-09-14,6.07734
2021-09-15,6.18784
2021-09-16,4.19889
2021-09-17,5.08287
2021-09-18,1.43646
2021-09-19,2.09944
2021-09-20,2.43093
2021-09-21,1.87845
2021-09-22,2.98342
2021-09-23,5.41436
2021-09-24,5.85635
2021-09-25,2.76243
2021-09-26,2.43093
2021-09-27,6.62983
2021-09-28,8.50828
2021-09-29,6.74033
2021-09-30,4.41988
2021-10-01,6.51933
2021-10-02,2.76243
2021-10-03,2.32044
2021-10-04,5.52486
2021-10-05,8.17679
2021-10-06,8.72928
2021-10-07,6.74033
2021-10-08,4.97237
2021-10-09,2.09944
2021-10-10,2.20994
2021-10-11,3.09392
2021-10-12,6.62983
2021-10-13,4.41988
2021-10-14,5.96685
2021-10-15,6.29834
2021-10-16,2.20994
2021-10-17,1.54696
2021-10-18,6.29834
2021-10-19,5.74585
2021-10-20,5.52486
2021-10-21,4.97237
2021-10-22,6.96132
2021-10-23,2.43093
2021-10-24,1.21546
2021-10-25,5.74585
2021-10-26,4.30939
2021-10-27,5.74585
2021-10-28,6.40883
2021-10-29,5.74585
2021-10-30,3.42541
2021-10-31,3.31491
2021-11-01,5.63535
2021-11-02,7.07182
2021-11-03,4.41988
2021-11-04,6.18784
2021-11-05,5.63535
2021-11-06,1.65745
2021-11-07,2.65193
2021-11-08,4.97237
2021-11-09,7.51381
2021-11-10,4.97237
2021-11-11,5.41436
2021-11-12,4.41988
2021-11-13,1.65745
2021-11-14,1.87845
2021-11-15,8.17679
2021-11-16,4.86187
2021-11-17,5.19337
2021-11-18,4.53038
2021-11-19,5.08287
2021-11-20,2.65193
2021-11-21,3.53591
2021-11-22,4.64088
2021-11-23,4.41988
2021-11-24,4.30939
2021-11-25,4.64088
2021-11-26,5.08287
2021-11-27,1.43646
2021-11-28,3.09392
2021-11-29,4.30939
2021-11-30,5.41436
2021-12-01,5.63535
2021-12-02,3.8674
2021-12-03,3.8674
2021-12-04,3.09392
2021-12-05,0.88397
2021-12-06,4.08839
2021-12-07,5.30386
2021-12-08,3.31491
2021-12-09,4.08839
2021-12-10,4.19889
2021-12-11,1.87845
2021-12-12,2.76243
2021-12-13,5.08287
2021-12-14,4.19889
2021-12-15,5.08287
2021-12-16,4.64088
2021-12-17,5.52486
2021-12-18,1.65745
2021-12-19,3.09392
2021-12-20,2.87292
2021-12-21,4.75138
2021-12-22,5.96685
2021-12-23,3.9779
2021-12-24,3.20441
2021-12-25,1.10497
2021-12-26,2.20994
2021-12-27,7.9558
2021-12-28,6.18784
2021-12-29,5.08287
2021-12-30,5.85635
2021-12-31,4.08839
2022-01-01,2.09944
2022-01-02,2.76243
2022-01-03,4.97237
2022-01-04,6.74033
2022-01-05,4.41988
2022-01-06,4.30939
2022-01-07,3.09392
2022-01-08,1.65745
2022-01-09,0.99447
2022-01-10,3.31491
2022-01-11,4.19889
2022-01-12,4.30939
2022-01-13,4.08839
2022-01-14,3.9779
2022-01-15,2.76243
2022-01-16,2.65193
2022-01-17,6.29834
2022-01-18,3.9779
2022-01-19,5.08287
2022-01-20,5.19337
2022-01-21,4.86187
2022-01-22,2.32044
2022-01-23,1.98895
2022-01-24,6.18784
2022-01-25,4.53038
2022-01-26,4.30939
2022-01-27,5.85635
2022-01-28,5.30386
2022-01-29,2.20994
2022-01-30,2.43093
2022-01-31,2.43093
2022-02-01,2.09944
2022-02-02,3.53591
2022-02-03,3.20441
2022-02-04,5.19337
2022-02-05,2.43093
2022-02-06,1.32596
2022-02-07,4.08839
2022-02-08,4.86187
2022-02-09,5.52486
2022-02-10,5.30386
2022-02-11,3.7569
2022-02-12,2.65193
2022-02-13,0.88397
2022-02-14,3.8674
2022-02-15,3.9779
2022-02-16,4.08839
2022-02-17,4.64088
2022-02-18,1.98895
2022-02-19,1.54696
2022-02-20,1.10497
2022-02-21,5.85635
2022-02-22,4.53038
2022-02-23,3.20441
2022-02-24,4.19889
2022-02-25,2.43093
2022-02-26,2.20994
2022-02-27,0.77348
2022-02-28,2.65193
2022-03-01,1.87845
2022-03-02,3.20441
2022-03-03,4.86187
2022-03-04,4.75138
2022-03-05,1.98895
2022-03-06,1.10497
2022-03-07,4.41988
2022-03-08,3.7569
2022-03-09,1.65745
2022-03-10,4.75138
2022-03-11,4.53038
2022-03-12,2.54143
2022-03-13,1.54696
2022-03-14,4.53038
2022-03-15,3.9779
2022-03-16,4.08839
2022-03-17,3.9779
2022-03-18,4.08839
2022-03-19,2.98342
2022-03-20,2.43093
2022-03-21,4.19889
2022-03-22,5.19337
2022-03-23,4.30939
2022-03-24,4.53038
2022-03-25,5.30386
2022-03-26,0.99447
2022-03-27,1.76795
2022-03-28,4.75138
2022-03-29,4.86187
2022-03-30,4.19889
2022-03-31,5.30386
2022-04-01,3.53591
2022-04-02,0.99447
2022-04-03,1.87845
2022-04-04,5.63535
2022-04-05,3.6464
2022-04-06,3.31491
2022-04-07,2.76243
2022-04-08,4.53038
2022-04-09,1.54696
2022-04-10,1.65745
2022-04-11,4.30939
2022-04-12,3.8674
2022-04-13,5.41436
2022-04-14,4.53038
2022-04-15,4.97237
2022-04-16,1.54696
2022-04-17,2.20994
2022-04-18,4.19889
2022-04-19,4.41988
2022-04-20,5.19337
2022-04-21,4.86187
2022-04-22,3.53591
2022-04-23,0.99447
2022-04-24,1.65745
2022-04-25,3.7569
2022-04-26,2.87292
2022-04-27,5.74585
2022-04-28,4.41988
2022-04-29,4.53038
2022-04-30,1.87845
2022-05-01,2.09944
2022-05-02,4.19889
2022-05-03,4.19889
2022-05-04,3.20441
2022-05-05,2.54143
2022-05-06,3.8674
2022-05-07,0.88397
2022-05-08,1.43646
2022-05-09,3.8674
2022-05-10,3.8674
2022-05-11,3.8674
2022-05-12,2.87292
2022-05-13,4.97237
2022-05-14,0.88397
2022-05-15,1.87845
2022-05-16,4.41988
2022-05-17,4.19889
2022-05-18,4.97237
2022-05-19,8.28729
2022-05-20,2.87292
2022-05-21,1.32596
2022-05-22,2.09944
2022-05-23,4.97237
2022-05-24,3.9779
2022-05-25,4.41988
2022-05-26,6.07734
2022-05-27,3.53591
2022-05-28,1.98895
2022-05-29,1.10497
2022-05-30,5.63535
2022-05-31,3.7569
2022-06-01,1.98895
2022-06-02,6.62983
2022-06-03,3.9779
2022-06-04,1.87845
2022-06-05,0.55248
2022-06-06,0.77348
2022-06-07,3.42541
2022-06-08,5.08287
2022-06-09,5.19337
2022-06-10,5.30386
2022-06-11,1.65745
2022-06-12,1.98895
2022-06-13,5.63535
2022-06-14,4.53038
2022-06-15,3.7569
2022-06-16,4.19889
2022-06-17,2.87292
2022-06-18,2.65193
2022-06-19,1.43646
2022-06-20,4.19889
2022-06-21,3.09392
2022-06-22,4.64088
2022-06-23,4.64088
2022-06-24,3.8674
2022-06-25,2.09944
2022-06-26,1.87845
2022-06-27,3.9779
2022-06-28,3.7569
2022-06-29,3.7569
2022-06-30,3.7569
2022-07-01,3.53591
2022-07-02,1.54696
2022-07-03,1.65745
2022-07-04,4.08839
2022-07-05,4.75138
2022-07-06,2.54143
2022-07-07,4.08839
2022-07-08,4.64088
2022-07-09,1.21546
2022-07-10,0.99447
2022-07-11,4.08839
2022-07-12,5.19337
2022-07-13,3.42541
2022-07-14,2.87292
2022-07-15,4.19889
2022-07-16,1.54696
2022-07-17,1.21546
2022-07-18,4.53038
2022-07-19,4.08839
2022-07-20,3.8674
2022-07-21,3.53591
2022-07-22,3.53591
2022-07-23,2.20994
2022-07-24,1.10497
2022-07-25,3.53591
2022-07-26,4.08839
2022-07-27,6.40883
2022-07-28,5.74585
2022-07-29,5.30386
2022-07-30,1.21546
2022-07-31,1.54696
2022-08-01,3.20441
2022-08-02,2.98342
2022-08-03,3.31491
2022-08-04,6.40883
2022-08-05,4.53038
2022-08-06,1.87845
2022-08-07,0.99447
2022-08-08,3.31491
2022-08-09,4.53038
2022-08-10,4.30939
2022-08-11,4.19889
2022-08-12,9.39226
2022-08-13,1.65745
2022-08-14,1.98895
2022-08-15,2.32044
2022-08-16,4.97237
2022-08-17,4.19889
2022-08-18,2.65193
2022-08-19,4.64088
2022-08-20,1.87845
2022-08-21,0.99447
2022-08-22,3.42541
2022-08-23,3.6464
2022-08-24,4.75138
2022-08-25,3.31491
2022-08-26,3.6464
2022-08-27,1.98895
2022-08-28,1.76795
2022-08-29,3.7569
2022-08-30,6.29834
2022-08-31,3.9779
2022-09-01,3.9779
2022-09-02,5.85635
2022-09-03,1.43646
2022-09-04,2.43093
2022-09-05,2.65193
2022-09-06,3.8674
2022-09-07,3.9779
2022-09-08,1.87845
2022-09-09,1.87845
2022-09-10,1.65745
2022-09-11,1.87845
2022-09-12,1.76795
2022-09-13,5.30386
2022-09-14,3.8674
2022-09-15,3.09392
2022-09-16,3.20441
2022-09-17,1.76795
2022-09-18,0.55248
2022-09-19,3.6464
2022-09-20,3.53591
2022-09-21,2.98342
2022-09-22,4.41988
2022-09-23,2.65193
2022-09-24,1.54696
2022-09-25,1.87845
2022-09-26,3.42541
2022-09-27,6.18784
2022-09-28,3.8674
2022-09-29,2.65193
2022-09-30,4.08839
2022-10-01,1.54696
2022-10-02,1.98895
2022-10-03,1.21546
2022-10-04,3.53591
2022-10-05,4.41988
2022-10-06,3.6464
2022-10-07,3.9779
2022-10-08,1.76795
2022-10-09,0.99447
2022-10-10,1.87845
2022-10-11,4.75138
2022-10-12,4.08839
2022-10-13,3.20441
2022-10-14,3.9779
2022-10-15,2.20994
2022-10-16,2.09944
2022-10-17,3.09392
2022-10-18,3.8674
2022-10-19,4.86187
2022-10-20,4.08839
2022-10-21,2.87292
2022-10-22,0.77348
2022-10-23,1.65745
2022-10-24,3.9779
2022-10-25,3.6464
2022-10-26,3.31491
2022-10-27,4.75138
2022-10-28,3.53591
2022-10-29,1.54696
2022-10-30,1.32596
2022-10-31,3.31491
2022-11-01,3.53591
2022-11-02,3.6464
2022-11-03,4.19889
2022-11-04,2.43093
2022-11-05,1.21546
2022-11-06,0.88397
2022-11-07,3.31491
2022-11-08,3.53591
2022-11-09,4.19889
2022-11-10,3.6464
2022-11-11,4.19889
2022-11-12,2.20994
2022-11-13,2.54143
2022-11-14,4.19889
2022-11-15,4.86187
2022-11-16,5.63535
2022-11-17,5.08287
2022-11-18,3.9779
2022-11-19,1.32596
2022-11-20,1.65745
2022-11-21,3.9779
2022-11-22,4.19889
2022-11-23,3.09392
2022-11-24,2.76243
2022-11-25,3.53591
2022-11-26,1.54696
2022-11-27,2.09944
2022-11-28,4.08839
2022-11-29,3.42541
2022-11-30,4.75138
2022-12-01,4.19889
2022-12-02,3.42541
2022-12-03,0.99447
2022-12-04,0.77348
2022-12-05,8.72928
2022-12-06,4.41988
2022-12-07,3.42541
2022-12-08,3.7569
2022-12-09,4.41988
2022-12-10,1.43646
2022-12-11,2.09944
2022-12-12,9.72375
2022-12-13,13.14917
2022-12-14,4.86187
2022-12-15,8.39779
2022-12-16,10.27624
2022-12-17,2.87292
2022-12-18,3.9779
2022-12-19,5.41436
2022-12-20,4.30939
2022-12-21,4.41988
2022-12-22,3.20441
2022-12-23,2.65193
2022-12-24,1.98895
2022-12-25,2.09944
2022-12-26,4.64088
2022-12-27,3.09392
2022-12-28,3.8674
2022-12-29,3.31491
2022-12-30,3.42541
2022-12-31,1.10497
2023-01-01,1.65745
2023-01-02,7.51381
2023-01-03,5.52486
2023-01-04,3.6464
2023-01-05,5.52486
2023-01-06,4.19889
2023-01-07,2.76243
2023-01-08,2.32044
2023-01-09,3.9779
2023-01-10,2.87292
2023-01-11,4.86187
2023-01-12,4.86187
2023-01-13,5.30386
2023-01-14,2.20994
2023-01-15,1.76795
2023-01-16,4.08839
2023-01-17,5.41436
2023-01-18,4.08839
2023-01-19,4.41988
2023-01-20,3.9779
2023-01-21,2.09944
2023-01-22,1.87845
2023-01-23,1.43646
2023-01-24,1.32596
2023-01-25,3.53591
2023-01-26,3.8674
2023-01-27,4.97237
2023-01-28,2.09944
2023-01-29,3.09392
2023-01-30,3.6464
2023-01-31,3.8674
2023-02-01,5.30386
2023-02-02,4.75138
2023-02-03,3.6464
2023-02-04,0.66298
2023-02-05,1.10497
2023-02-06,3.7569
2023-02-07,3.20441
2023-02-08,6.07734
2023-02-09,4.19889
2023-02-10,4.08839
2023-02-11,2.76243
2023-02-12,0.66298
2023-02-13,4.19889
2023-02-14,5.85635
2023-02-15,5.41436
2023-02-16,4.30939
2023-02-17,4.08839
2023-02-18,2.54143
2023-02-19,2.54143
2023-02-20,5.63535
2023-02-21,4.53038
2023-02-22,4.64088
2023-02-23,3.9779
2023-02-24,4.53038
2023-02-25,2.20994
2023-02-26,2.20994
2023-02-27,4.19889
2023-02-28,3.8674
2023-03-01,1.54696
2023-03-02,3.20441
2023-03-03,4.64088
2023-03-04,1.43646
2023-03-05,2.54143
2023-03-06,3.42541
2023-03-07,5.85635
2023-03-08,4.30939
2023-03-09,3.53591
2023-03-10,4.30939
2023-03-11,3.20441
2023-03-12,2.32044
2023-03-13,5.85635
2023-03-14,5.30386
2023-03-15,5.63535
2023-03-16,5.52486
2023-03-17,3.9779
2023-03-18,2.76243
2023-03-19,2.54143
2023-03-20,6.18784
2023-03-21,5.08287
2023-03-22,3.8674
2023-03-23,5.41436
2023-03-24,5.08287
2023-03-25,2.09944
2023-03-26,1.54696
2023-03-27,4.30939
2023-03-28,5.19337
2023-03-29,4.97237
2023-03-30,5.96685
2023-03-31,4.30939
2023-04-01,0.99447
2023-04-02,1.87845
2023-04-03,4.53038
2023-04-04,6.51933
2023-04-05,6.96132
2023-04-06,5.08287
2023-04-07,3.42541
2023-04-08,3.6464
2023-04-09,2.76243
2023-04-10,6.51933
2023-04-11,3.20441
2023-04-12,6.40883
2023-04-13,6.96132
2023-04-14,6.40883
2023-04-15,2.76243
2023-04-16,1.98895
2023-04-17,7.18232
2023-04-18,4.97237
2023-04-19,5.52486
2023-04-20,3.20441
2023-04-21,4.19889
2023-04-22,1.54696
2023-04-23,1.76795
2023-04-24,4.75138
2023-04-25,5.85635
2023-04-26,7.40331
2023-04-27,6.85082
2023-04-28,4.86187
2023-04-29,0.99447
2023-04-30,2.32044
2023-05-01,2.54143
2023-05-02,5.30386
2023-05-03,4.19889
2023-05-04,5.85635
2023-05-05,1.76795
2023-05-06,1.87845
2023-05-07,3.09392
2023-05-08,5.30386
2023-05-09,5.85635
2023-05-10,4.08839
2023-05-11,4.97237
2023-05-12,3.53591
2023-05-13,1.87845
2023-05-14,2.20994
2023-05-15,4.75138
2023-05-16,4.08839
2023-05-17,5.74585
2023-05-18,5.08287
2023-05-19,5.30386
2023-05-20,2.65193
2023-05-21,0.99447
2023-05-22,3.8674
2023-05-23,4.30939
2023-05-24,3.8674
2023-05-25,4.97237
2023-05-26,4.97237
2023-05-27,2.54143
2023-05-28,2.87292
