date,일본엔화환율
2021-02-15,9.5512
2021-02-16,11.01841
2021-02-17,8.6306
2021-02-18,10.0115
2021-02-19,7.73878
2021-02-20,5.3222
2021-02-21,4.51668
2021-02-22,8.11277
2021-02-23,8.40046
2021-02-24,7.94016
2021-02-25,9.0046
2021-02-26,8.40046
2021-02-27,4.54545
2021-02-28,3.71116
2021-03-01,5.00575
2021-03-02,8.97583
2021-03-03,8.31415
2021-03-04,7.82508
2021-03-05,7.79631
2021-03-06,5.00575
2021-03-07,3.45224
2021-03-08,7.59493
2021-03-09,9.43613
2021-03-10,8.14154
2021-03-11,9.26352
2021-03-12,10.09781
2021-03-13,4.40161
2021-03-14,4.22899
2021-03-15,9.63751
2021-03-16,10.61565
2021-03-17,8.94706
2021-03-18,8.02646
2021-03-19,8.57307
2021-03-20,4.91944
2021-03-21,4.80437
2021-03-22,9.66628
2021-03-23,8.5443
2021-03-24,8.17031
2021-03-25,7.82508
2021-03-26,7.88262
2021-03-27,4.68929
2021-03-28,3.82623
2021-03-29,8.40046
2021-03-30,8.51553
2021-03-31,9.14844
2021-04-01,8.19907
2021-04-02,6.96202
2021-04-03,4.20023
2021-04-04,3.27963
2021-04-05,7.76754
2021-04-06,8.6306
2021-04-07,8.25661
2021-04-08,7.36478
2021-04-09,7.04833
2021-04-10,4.3153
2021-04-11,3.13578
2021-04-12,7.30724
2021-04-13,7.1634
2021-04-14,7.82508
2021-04-15,6.30034
2021-04-16,6.2428
2021-04-17,3.65362
2021-04-18,3.36593
2021-04-19,6.67433
2021-04-20,6.27157
2021-04-21,4.63176
2021-04-22,5.00575
2021-04-23,4.80437
2021-04-24,2.81933
2021-04-25,3.94131
2021-04-26,5.63866
2021-04-27,6.81818
2021-04-28,6.30034
2021-04-29,5.98388
2021-04-30,5.55235
2021-05-01,2.76179
2021-05-02,2.4741
2021-05-03,4.71806
2021-05-04,4.45914
2021-05-05,3.71116
2021-05-06,5.7825
2021-05-07,5.66743
2021-05-08,3.855
2021-05-09,3.82623
2021-05-10,7.47986
2021-05-11,5.75373
2021-05-12,7.10586
2021-05-13,7.53739
2021-05-14,7.01956
2021-05-15,4.11392
2021-05-16,4.02761
2021-05-17,6.76064
2021-05-18,7.82508
2021-05-19,4.54545
2021-05-20,6.87571
2021-05-21,7.01956
2021-05-22,3.25086
2021-05-23,3.33716
2021-05-24,6.78941
2021-05-25,7.65247
2021-05-26,7.10586
2021-05-27,7.53739
2021-05-28,6.73187
2021-05-29,3.855
2021-05-30,3.16455
2021-05-31,8.34292
2021-06-01,9.14844
2021-06-02,7.1634
2021-06-03,7.24971
2021-06-04,7.73878
2021-06-05,3.76869
2021-06-06,3.71116
2021-06-07,7.36478
2021-06-08,6.76064
2021-06-09,6.6168
2021-06-10,7.73878
2021-06-11,7.33601
2021-06-12,3.53855
2021-06-13,3.42347
2021-06-14,7.10586
2021-06-15,6.67433
2021-06-16,7.22094
2021-06-17,7.85385
2021-06-18,8.25661
2021-06-19,5.14959
2021-06-20,3.79746
2021-06-21,9.78135
2021-06-22,8.74568
2021-06-23,8.28538
2021-06-24,7.36478
2021-06-25,7.53739
2021-06-26,3.99884
2021-06-27,3.99884
2021-06-28,8.42922
2021-06-29,6.64556
2021-06-30,8.97583
2021-07-01,7.45109
2021-07-02,6.12773
2021-07-03,4.05638
2021-07-04,4.57422
2021-07-05,7.36478
2021-07-06,7.50863
2021-07-07,9.49367
2021-07-08,11.07594
2021-07-09,11.68009
2021-07-10,4.40161
2021-07-11,4.11392
2021-07-12,8.11277
2021-07-13,8.31415
2021-07-14,9.43613
2021-07-15,8.86075
2021-07-16,8.22784
2021-07-17,4.48791
2021-07-18,3.88377
2021-07-19,9.49367
2021-07-20,10.67318
2021-07-21,10.98964
2021-07-22,9.11967
2021-07-23,10.0115
2021-07-24,5.86881
2021-07-25,5.14959
2021-07-26,8.34292
2021-07-27,6.09896
2021-07-28,6.76064
2021-07-29,6.07019
2021-07-30,4.86191
2021-07-31,3.82623
2021-08-01,2.15765
2021-08-02,6.35788
2021-08-03,5.49482
2021-08-04,5.2359
2021-08-05,4.94821
2021-08-06,4.45914
2021-08-07,2.90563
2021-08-08,2.07134
2021-08-09,4.68929
2021-08-10,3.855
2021-08-11,4.17146
2021-08-12,4.43037
2021-08-13,5.58112
2021-08-14,3.50978
2021-08-15,2.50287
2021-08-16,3.82623
2021-08-17,6.47295
2021-08-18,4.91944
2021-08-19,4.28653
2021-08-20,4.08515
2021-08-21,2.04257
2021-08-22,2.04257
2021-08-23,3.62485
2021-08-24,3.16455
2021-08-25,3.33716
2021-08-26,2.76179
2021-08-27,3.53855
2021-08-28,1.84119
2021-08-29,1.52474
2021-08-30,3.02071
2021-08-31,2.90563
2021-09-01,2.61795
2021-09-02,3.13578
2021-09-03,2.27272
2021-09-04,1.63981
2021-09-05,1.26582
2021-09-06,2.58918
2021-09-07,2.44533
2021-09-08,2.8481
2021-09-09,3.16455
2021-09-10,2.18642
2021-09-11,1.23705
2021-09-12,0.92059
2021-09-13,2.61795
2021-09-14,3.22209
2021-09-15,2.35903
2021-09-16,2.67548
2021-09-17,2.79056
2021-09-18,1.32336
2021-09-19,1.26582
2021-09-20,1.35212
2021-09-21,1.38089
2021-09-22,1.49597
2021-09-23,3.27963
2021-09-24,2.67548
2021-09-25,1.43843
2021-09-26,1.06444
2021-09-27,2.44533
2021-09-28,2.30149
2021-09-29,3.48101
2021-09-30,2.18642
2021-10-01,2.9344
2021-10-02,1.69735
2021-10-03,1.15074
2021-10-04,1.84119
2021-10-05,2.61795
2021-10-06,3.04948
2021-10-07,2.99194
2021-10-08,2.9344
2021-10-09,1.4672
2021-10-10,1.12197
2021-10-11,1.9275
2021-10-12,2.56041
2021-10-13,2.35903
2021-10-14,2.44533
2021-10-15,3.04948
2021-10-16,1.75489
2021-10-17,1.29459
2021-10-18,3.22209
2021-10-19,2.90563
2021-10-20,3.50978
2021-10-21,3.10701
2021-10-22,1.98504
2021-10-23,1.35212
2021-10-24,1.4672
2021-10-25,2.96317
2021-10-26,2.58918
2021-10-27,2.70425
2021-10-28,2.70425
2021-10-29,2.53164
2021-10-30,1.81242
2021-10-31,2.27272
2021-11-01,3.10701
2021-11-02,3.33716
2021-11-03,4.11392
2021-11-04,4.17146
2021-11-05,3.88377
2021-11-06,2.73302
2021-11-07,2.24395
2021-11-08,3.79746
2021-11-09,12.19792
2021-11-10,4.17146
2021-11-11,4.7756
2021-11-12,2.61795
2021-11-13,2.0138
2021-11-14,2.07134
2021-11-15,3.48101
2021-11-16,3.07825
2021-11-17,4.17146
2021-11-18,3.91254
2021-11-19,4.08515
2021-11-20,2.67548
2021-11-21,2.4741
2021-11-22,3.19332
2021-11-23,4.3153
2021-11-24,4.02761
2021-11-25,3.855
2021-11-26,4.57422
2021-11-27,2.96317
2021-11-28,1.89873
2021-11-29,4.51668
2021-11-30,4.60299
2021-12-01,4.14269
2021-12-02,3.99884
2021-12-03,3.27963
2021-12-04,2.30149
2021-12-05,1.89873
2021-12-06,2.79056
2021-12-07,2.9344
2021-12-08,2.8481
2021-12-09,2.73302
2021-12-10,2.64672
2021-12-11,1.20828
2021-12-12,1.40966
2021-12-13,2.53164
2021-12-14,2.70425
2021-12-15,2.90563
2021-12-16,2.10011
2021-12-17,2.70425
2021-12-18,1.49597
2021-12-19,1.98504
2021-12-20,3.22209
2021-12-21,2.87686
2021-12-22,2.30149
2021-12-23,2.61795
2021-12-24,2.30149
2021-12-25,1.5535
2021-12-26,1.26582
2021-12-27,3.07825
2021-12-28,2.67548
2021-12-29,2.30149
2021-12-30,2.33026
2021-12-31,1.75489
2022-01-01,1.12197
2022-01-02,1.20828
2022-01-03,2.3878
2022-01-04,2.4741
2022-01-05,2.35903
2022-01-06,2.87686
2022-01-07,2.87686
2022-01-08,1.29459
2022-01-09,1.26582
2022-01-10,2.4741
2022-01-11,2.58918
2022-01-12,2.79056
2022-01-13,3.04948
2022-01-14,2.96317
2022-01-15,1.86996
2022-01-16,1.38089
2022-01-17,2.81933
2022-01-18,2.9344
2022-01-19,3.10701
2022-01-20,2.70425
2022-01-21,2.53164
2022-01-22,1.78365
2022-01-23,1.20828
2022-01-24,1.78365
2022-01-25,2.50287
2022-01-26,2.58918
2022-01-27,2.9344
2022-01-28,2.44533
2022-01-29,1.5535
2022-01-30,1.43843
2022-01-31,2.10011
2022-02-01,1.15074
2022-02-02,2.10011
2022-02-03,2.81933
2022-02-04,2.18642
2022-02-05,1.26582
2022-02-06,1.23705
2022-02-07,2.41657
2022-02-08,2.27272
2022-02-09,2.3878
2022-02-10,1.84119
2022-02-11,2.21518
2022-02-12,1.84119
2022-02-13,1.40966
2022-02-14,2.53164
2022-02-15,3.04948
2022-02-16,3.07825
2022-02-17,3.33716
2022-02-18,2.8481
2022-02-19,1.52474
2022-02-20,1.72612
2022-02-21,2.90563
2022-02-22,2.67548
2022-02-23,2.3878
2022-02-24,3.91254
2022-02-25,3.855
2022-02-26,2.24395
2022-02-27,1.63981
2022-02-28,3.19332
2022-03-01,2.24395
2022-03-02,3.13578
2022-03-03,2.3878
2022-03-04,3.71116
2022-03-05,1.89873
2022-03-06,1.58227
2022-03-07,4.63176
2022-03-08,4.80437
2022-03-09,3.3084
2022-03-10,3.68239
2022-03-11,3.76869
2022-03-12,2.4741
2022-03-13,1.86996
2022-03-14,3.62485
2022-03-15,3.04948
2022-03-16,2.4741
2022-03-17,4.28653
2022-03-18,4.22899
2022-03-19,3.50978
2022-03-20,2.99194
2022-03-21,4.02761
2022-03-22,8.83199
2022-03-23,14.84464
2022-03-24,9.57997
2022-03-25,10.15535
2022-03-26,4.89067
2022-03-27,4.54545
2022-03-28,17.26121
2022-03-29,19.4764
2022-03-30,20.79976
2022-03-31,16.59953
2022-04-01,13.20483
2022-04-02,7.99769
2022-04-03,8.19907
2022-04-04,14.75834
2022-04-05,16.02416
2022-04-06,17.95166
2022-04-07,18.26812
2022-04-08,13.72266
2022-04-09,7.65247
2022-04-10,6.47295
2022-04-11,12.80207
2022-04-12,14.21173
2022-04-13,20.22439
2022-04-14,20.22439
2022-04-15,18.84349
2022-04-16,9.89643
2022-04-17,7.85385
2022-04-18,17.89413
2022-04-19,30.66743
2022-04-20,36.73762
2022-04-21,33.74568
2022-04-22,23.76294
2022-04-23,13.75143
2022-04-24,11.27733
2022-04-25,26.78365
2022-04-26,27.35903
2022-04-27,29.25776
2022-04-28,30.84004
2022-04-29,35.9321
2022-04-30,14.64326
2022-05-01,11.33486
2022-05-02,25.97813
2022-05-03,25.94936
2022-05-04,20.3107
2022-05-05,13.83774
2022-05-06,21.92174
2022-05-07,11.13348
2022-05-08,14.44188
2022-05-09,25.86306
2022-05-10,24.1657
2022-05-11,23.76294
2022-05-12,32.94016
2022-05-13,27.15765
2022-05-14,11.19102
2022-05-15,9.11967
2022-05-16,19.9367
2022-05-17,20.91484
2022-05-18,21.34637
2022-05-19,21.43268
2022-05-20,19.79286
2022-05-21,9.60874
2022-05-22,9.34982
2022-05-23,18.4695
2022-05-24,18.55581
2022-05-25,14.75834
2022-05-26,15.99539
2022-05-27,18.26812
2022-05-28,7.71001
2022-05-29,8.28538
2022-05-30,20.02301
2022-05-31,24.30955
2022-06-01,14.38434
2022-06-02,24.48216
2022-06-03,26.35212
2022-06-04,11.01841
2022-06-05,9.75258
2022-06-06,11.27733
2022-06-07,33.42922
2022-06-08,41.68584
2022-06-09,36.99654
2022-06-10,33.34292
2022-06-11,15.70771
2022-06-12,13.55005
2022-06-13,34.0909
2022-06-14,34.0046
2022-06-15,27.35903
2022-06-16,24.91369
2022-06-17,23.96432
2022-06-18,13.60759
2022-06-19,11.44994
2022-06-20,24.28078
2022-06-21,21.02991
2022-06-22,24.0794
2022-06-23,28.10701
2022-06-24,23.82048
2022-06-25,12.3993
2022-06-26,11.99654
2022-06-27,25.0863
2022-06-28,23.36018
2022-06-29,23.01495
2022-06-30,20.8573
2022-07-01,18.87226
2022-07-02,9.83889
2022-07-03,9.26352
2022-07-04,20.42577
2022-07-05,18.69965
2022-07-06,21.26006
2022-07-07,18.38319
2022-07-08,26.5535
2022-07-09,14.2405
2022-07-10,11.16225
2022-07-11,22.09436
2022-07-12,19.33256
2022-07-13,17.75028
2022-07-14,22.2382
2022-07-15,19.62025
2022-07-16,9.95397
2022-07-17,10.24165
2022-07-18,19.50517
2022-07-19,19.15995
2022-07-20,19.53394
2022-07-21,19.79286
2022-07-22,20.45454
2022-07-23,9.0046
2022-07-24,10.55811
2022-07-25,19.64902
2022-07-26,17.75028
2022-07-27,19.15995
2022-07-28,18.21058
2022-07-29,21.92174
2022-07-30,10.21288
2022-07-31,9.81012
2022-08-01,23.64787
2022-08-02,31.78941
2022-08-03,26.35212
2022-08-04,22.38204
2022-08-05,20.397
2022-08-06,10.78826
2022-08-07,8.28538
2022-08-08,23.13003
2022-08-09,22.61219
2022-08-10,20.45454
2022-08-11,23.67663
2022-08-12,20.48331
2022-08-13,9.06214
2022-08-14,10.27042
2022-08-15,10.73072
2022-08-16,20.54085
2022-08-17,17.52013
2022-08-18,18.75719
2022-08-19,19.3901
2022-08-20,8.57307
2022-08-21,7.47986
2022-08-22,24.1657
2022-08-23,23.79171
2022-08-24,21.60529
2022-08-25,18.69965
2022-08-26,18.69965
2022-08-27,7.73878
2022-08-28,8.86075
2022-08-29,20.10932
2022-08-30,18.69965
2022-08-31,17.95166
2022-09-01,18.09551
2022-09-02,22.87111
2022-09-03,10.67318
2022-09-04,8.71691
2022-09-05,21.17376
2022-09-06,21.60529
2022-09-07,27.4741
2022-09-08,23.21634
2022-09-09,12.25546
2022-09-10,13.3199
2022-09-11,14.44188
2022-09-12,15.79401
2022-09-13,26.40966
2022-09-14,33.88952
2022-09-15,35.27042
2022-09-16,29.97698
2022-09-17,16.85845
2022-09-18,15.01726
2022-09-19,30.00575
2022-09-20,27.76179
2022-09-21,28.82623
2022-09-22,45.16685
2022-09-23,60.75949
2022-09-24,28.48101
2022-09-25,21.74913
2022-09-26,54.17146
2022-09-27,46.20253
2022-09-28,46.83544
2022-09-29,41.25431
2022-09-30,32.13463
2022-10-01,15.70771
2022-10-02,15.90909
2022-10-03,17.95166
2022-10-04,31.44418
2022-10-05,29.11392
2022-10-06,36.47871
2022-10-07,27.21518
2022-10-08,15.21864
2022-10-09,13.11852
2022-10-10,17.75028
2022-10-11,35.81703
2022-10-12,33.37169
2022-10-13,33.25661
2022-10-14,36.04718
2022-10-15,21.34637
2022-10-16,16.97353
2022-10-17,33.88952
2022-10-18,46.80667
2022-10-19,51.03567
2022-10-20,48.79171
2022-10-21,55.55235
2022-10-22,31.76064
2022-10-23,21.66283
2022-10-24,40.70771
2022-10-25,35.3855
2022-10-26,29.02761
2022-10-27,33.11277
2022-10-28,27.90563
2022-10-29,19.01611
2022-10-30,12.91714
2022-10-31,28.19332
2022-11-01,29.91944
2022-11-02,28.36593
2022-11-03,27.64672
2022-11-04,23.27387
2022-11-05,13.95281
2022-11-06,14.1542
2022-11-07,33.084
2022-11-08,44.87917
2022-11-09,51.4672
2022-11-10,46.20253
2022-11-11,53.99884
2022-11-12,19.96547
2022-11-13,19.41887
2022-11-14,42.05983
2022-11-15,42.11737
2022-11-16,33.19907
2022-11-17,35.55811
2022-11-18,28.07825
2022-11-19,16.02416
2022-11-20,14.98849
2022-11-21,31.81818
2022-11-22,27.50287
2022-11-23,25.31645
2022-11-24,24.48216
2022-11-25,23.82048
2022-11-26,13.89528
2022-11-27,12.16915
2022-11-28,30.81127
2022-11-29,28.73993
2022-11-30,30.09205
2022-12-01,30.95512
2022-12-02,25.60414
2022-12-03,12.88837
2022-12-04,15.10356
2022-12-05,28.855
2022-12-06,27.18642
2022-12-07,29.60299
2022-12-08,27.56041
2022-12-09,28.19332
2022-12-10,15.39125
2022-12-11,15.33371
2022-12-12,27.64672
2022-12-13,30.66743
2022-12-14,29.43037
2022-12-15,25.31645
2022-12-16,25.57537
2022-12-17,15.39125
2022-12-18,14.1542
2022-12-19,23.84925
2022-12-20,45.8573
2022-12-21,46.92174
2022-12-22,36.47871
2022-12-23,29.08515
2022-12-24,14.41311
2022-12-25,13.43498
2022-12-26,30.95512
2022-12-27,32.27848
2022-12-28,35.70195
2022-12-29,34.43613
2022-12-30,28.88377
2022-12-31,17.83659
2023-01-01,16.80092
2023-01-02,43.61334
2023-01-03,42.43383
2023-01-04,40.56386
2023-01-05,37.94591
2023-01-06,43.58457
2023-01-07,17.05983
2023-01-08,15.96662
2023-01-09,41.51323
2023-01-10,42.98043
2023-01-11,38.20483
2023-01-12,36.10471
2023-01-13,39.44188
2023-01-14,21.7779
2023-01-15,21.17376
2023-01-16,37.42807
2023-01-17,32.30724
2023-01-18,46.17376
2023-01-19,35.98964
2023-01-20,31.55926
2023-01-21,17.26121
2023-01-22,14.55696
2023-01-23,18.98734
2023-01-24,24.45339
2023-01-25,38.3199
2023-01-26,34.72382
2023-01-27,30.75373
2023-01-28,16.85845
2023-01-29,14.7008
2023-01-30,32.85385
2023-01-31,33.05523
2023-02-01,30.09205
2023-02-02,30.60989
2023-02-03,28.33716
2023-02-04,14.03912
2023-02-05,15.47756
2023-02-06,38.89528
2023-02-07,32.73878
2023-02-08,33.22784
2023-02-09,29.63176
2023-02-10,28.73993
2023-02-11,15.04602
2023-02-12,12.88837
2023-02-13,30.95512
2023-02-14,24.30955
2023-02-15,23.27387
2023-02-16,24.71231
2023-02-17,24.65477
2023-02-18,12.8596
2023-02-19,12.91714
2023-02-20,27.27272
2023-02-21,22.84234
2023-02-22,20.79976
2023-02-23,22.81357
2023-02-24,19.67779
2023-02-25,10.04027
2023-02-26,9.98273
2023-02-27,23.13003
2023-02-28,20.91484
2023-03-01,15.30494
2023-03-02,23.64787
2023-03-03,21.49021
2023-03-04,8.77445
2023-03-05,9.06214
2023-03-06,17.95166
2023-03-07,16.542
2023-03-08,17.89413
2023-03-09,17.40506
2023-03-10,21.34637
2023-03-11,13.6939
2023-03-12,11.19102
2023-03-13,27.53164
2023-03-14,25.17261
2023-03-15,26.03567
2023-03-16,34.72382
2023-03-17,28.82623
2023-03-18,13.20483
2023-03-19,12.34177
2023-03-20,37.25546
2023-03-21,32.42232
2023-03-22,24.68354
2023-03-23,26.63981
2023-03-24,29.54545
2023-03-25,13.46375
2023-03-26,12.83084
2023-03-27,25.66168
2023-03-28,24.0794
2023-03-29,23.79171
2023-03-30,25.51783
2023-03-31,23.13003
2023-04-01,10.15535
2023-04-02,10.78826
2023-04-03,21.63406
2023-04-04,22.87111
2023-04-05,29.40161
2023-04-06,43.44073
2023-04-07,31.09896
2023-04-08,12.94591
2023-04-09,11.01841
2023-04-10,27.24395
2023-04-11,25.83429
2023-04-12,27.41657
2023-04-13,27.81933
2023-04-14,26.95627
2023-04-15,15.21864
2023-04-16,10.70195
2023-04-17,25.11507
2023-04-18,22.6985
2023-04-19,21.7779
2023-04-20,22.15189
2023-04-21,21.69159
2023-04-22,9.89643
2023-04-23,9.23475
2023-04-24,20.97238
2023-04-25,23.36018
2023-04-26,35.98964
2023-04-27,34.43613
2023-04-28,33.65937
2023-04-29,13.55005
2023-04-30,12.02531
2023-05-01,19.67779
2023-05-02,34.49367
2023-05-03,25.92059
2023-05-04,23.96432
2023-05-05,14.61449
2023-05-06,17.23245
2023-05-07,9.23475
2023-05-08,28.855
2023-05-09,28.42347
2023-05-10,24.25201
2023-05-11,24.1657
2023-05-12,22.38204
2023-05-13,11.76639
2023-05-14,9.9252
2023-05-15,28.68239
2023-05-16,26.06444
2023-05-17,27.53164
2023-05-18,34.20598
2023-05-19,35.32796
2023-05-20,14.67203
2023-05-21,11.68009
2023-05-22,40.73647
2023-05-23,53.99884
2023-05-24,35.3855
2023-05-25,34.75258
2023-05-26,29.48791
2023-05-27,16.94476
2023-05-28,14.78711
