date,공시
2020-11-09,1.03371
2020-11-10,1.14326
2020-11-11,1.1957
2020-11-12,1.33672
2020-11-13,1.66536
2020-11-14,0.59552
2020-11-15,0.56755
2020-11-16,2.17464
2020-11-17,1.24581
2020-11-18,1.24465
2020-11-19,1.14093
2020-11-20,1.13394
2020-11-21,0.54074
2020-11-22,0.60601
2020-11-23,1.22717
2020-11-24,1.20036
2020-11-25,1.28311
2020-11-26,1.23882
2020-11-27,1.1083
2020-11-28,0.56405
2020-11-29,0.55706
2020-11-30,1.30525
2020-12-01,1.27378
2020-12-02,1.18405
2020-12-03,1.3472
2020-12-04,1.20153
2020-12-05,0.64213
2020-12-06,0.66311
2020-12-07,1.30642
2020-12-08,1.31108
2020-12-09,1.29826
2020-12-10,1.47773
2020-12-11,1.27611
2020-12-12,0.60134
2020-12-13,0.61766
2020-12-14,1.22717
2020-12-15,1.2633
2020-12-16,1.37867
2020-12-17,1.42878
2020-12-18,1.30525
2020-12-19,0.61883
2020-12-20,0.613
2020-12-21,1.23999
2020-12-22,1.37984
2020-12-23,1.60942
2020-12-24,1.35536
2020-12-25,0.55589
2020-12-26,0.56755
2020-12-27,0.82044
2020-12-28,1.65837
2020-12-29,1.78307
2020-12-30,1.3472
2020-12-31,0.8554
2021-01-01,0.78431
2021-01-02,0.72022
2021-01-03,0.72255
2021-01-04,1.49987
2021-01-05,1.55581
2021-01-06,1.51619
2021-01-07,1.6269
2021-01-08,1.62457
2021-01-09,0.71439
2021-01-10,0.72022
2021-01-11,1.57912
2021-01-12,1.51269
2021-01-13,1.76442
2021-01-14,1.52551
2021-01-15,1.53367
2021-01-16,0.65961
2021-01-17,0.65029
2021-01-18,1.43578
2021-01-19,1.5092
2021-01-20,1.83551
2021-01-21,1.64438
2021-01-22,1.65487
2021-01-23,0.68875
2021-01-24,0.69341
2021-01-25,1.6875
2021-01-26,1.73528
2021-01-27,1.74927
2021-01-28,1.84483
2021-01-29,1.42179
2021-01-30,0.60134
2021-01-31,0.6736
2021-02-01,1.47656
2021-02-02,1.49754
2021-02-03,1.50453
2021-02-04,1.43694
2021-02-05,1.53017
2021-02-06,0.74469
2021-02-07,0.75867
2021-02-08,2.60934
2021-02-09,1.77724
2021-02-10,1.35769
2021-02-11,0.57804
2021-02-12,0.53142
2021-02-13,0.48713
2021-02-14,0.58153
2021-02-15,1.6269
2021-02-16,2.12919
2021-02-17,1.87164
2021-02-18,2.55923
2021-02-19,1.8763
2021-02-20,0.67826
2021-02-21,100.0
2021-02-22,3.73745
2021-02-23,2.62915
2021-02-24,2.01964
2021-02-25,2.03596
2021-02-26,1.95788
2021-02-27,1.8798
2021-02-28,1.01973
2021-03-01,4.52177
2021-03-02,3.49505
2021-03-03,2.84126
2021-03-04,2.9881
2021-03-05,2.0581
2021-03-06,1.21551
2021-03-07,1.02439
2021-03-08,2.06976
2021-03-09,1.97186
2021-03-10,2.04761
2021-03-11,1.98119
2021-03-12,1.74577
2021-03-13,0.88337
2021-03-14,0.92999
2021-03-15,2.47532
2021-03-16,3.21535
2021-03-17,2.47066
2021-03-18,2.76084
2021-03-19,2.09773
2021-03-20,1.02206
2021-03-21,0.92999
2021-03-22,2.03363
2021-03-23,2.07791
2021-03-24,2.19212
2021-03-25,1.61641
2021-03-26,1.60359
2021-03-27,0.66894
2021-03-28,0.72954
2021-03-29,1.83085
2021-03-30,2.01964
2021-03-31,1.75743
2021-04-01,1.51852
2021-04-02,3.29227
2021-04-03,1.49638
2021-04-04,1.05469
2021-04-05,2.16882
2021-04-06,2.19445
2021-04-07,1.97419
2021-04-08,1.78889
2021-04-09,1.77025
2021-04-10,0.96495
2021-04-11,1.03371
2021-04-12,1.86698
2021-04-13,1.71198
2021-04-14,1.76442
2021-04-15,1.71314
2021-04-16,1.7178
2021-04-17,1.79822
2021-04-18,0.91833
2021-04-19,1.61758
2021-04-20,1.59893
2021-04-21,1.82968
2021-04-22,1.70848
2021-04-23,1.39965
2021-04-24,0.66777
2021-04-25,0.71672
2021-04-26,1.60709
2021-04-27,1.52085
2021-04-28,1.44859
2021-04-29,1.52551
2021-04-30,1.31807
2021-05-01,0.60601
2021-05-02,0.5792
2021-05-03,1.32157
2021-05-04,1.08033
2021-05-05,0.58503
2021-05-06,1.24698
2021-05-07,1.13743
2021-05-08,0.55123
2021-05-09,0.61999
2021-05-10,1.24931
2021-05-11,1.14442
2021-05-12,1.50337
2021-05-13,1.48822
2021-05-14,1.8425
2021-05-15,0.6468
2021-05-16,0.61999
2021-05-17,2.01265
2021-05-18,1.17239
2021-05-19,0.58503
2021-05-20,0.90785
2021-05-21,1.0745
2021-05-22,0.48713
2021-05-23,0.48597
2021-05-24,1.01856
2021-05-25,1.06634
2021-05-26,1.22134
2021-05-27,1.20852
2021-05-28,1.18055
2021-05-29,0.51977
2021-05-30,0.53841
2021-05-31,1.08615
2021-06-01,1.05702
2021-06-02,1.16307
2021-06-03,1.12112
2021-06-04,1.12811
2021-06-05,1.85998
2021-06-06,0.66544
2021-06-07,1.21668
2021-06-08,1.11995
2021-06-09,1.07566
2021-06-10,0.99059
2021-06-11,1.00224
2021-06-12,0.5792
2021-06-13,0.56988
2021-06-14,1.05818
2021-06-15,1.05935
2021-06-16,1.0477
2021-06-17,0.9463
2021-06-18,0.88687
2021-06-19,0.50578
2021-06-20,0.49762
2021-06-21,0.96845
2021-06-22,1.02672
2021-06-23,1.10713
2021-06-24,1.08848
2021-06-25,0.89736
2021-06-26,0.49296
2021-06-27,0.50345
2021-06-28,1.01739
2021-06-29,1.07333
2021-06-30,1.16424
2021-07-01,1.02905
2021-07-02,0.95912
2021-07-03,0.44168
2021-07-04,0.57221
2021-07-05,1.0442
2021-07-06,1.07566
2021-07-07,1.08033
2021-07-08,0.99991
2021-07-09,0.85191
2021-07-10,0.44285
2021-07-11,0.42886
2021-07-12,1.04536
2021-07-13,1.04187
2021-07-14,1.071
2021-07-15,1.08499
2021-07-16,0.90668
2021-07-17,0.4615
2021-07-18,0.45567
2021-07-19,1.01623
2021-07-20,1.09198
2021-07-21,1.01273
2021-07-22,1.13743
2021-07-23,1.1013
2021-07-24,0.48131
2021-07-25,0.43003
2021-07-26,0.923
2021-07-27,0.99525
2021-07-28,0.99875
2021-07-29,1.06984
2021-07-30,0.96612
2021-07-31,0.42187
2021-08-01,0.40206
2021-08-02,0.84025
2021-08-03,0.87755
2021-08-04,0.94281
2021-08-05,0.94514
2021-08-06,0.95446
2021-08-07,0.56289
2021-08-08,0.56172
2021-08-09,1.18172
2021-08-10,1.15025
2021-08-11,1.19454
2021-08-12,1.37984
2021-08-13,1.66653
2021-08-14,0.73886
2021-08-15,0.5221
2021-08-16,0.62116
2021-08-17,2.19096
2021-08-18,1.29243
2021-08-19,1.23766
2021-08-20,1.07333
2021-08-21,0.58969
2021-08-22,0.54541
2021-08-23,1.05003
2021-08-24,1.00224
2021-08-25,1.06867
2021-08-26,1.17589
2021-08-27,0.916
2021-08-28,0.51977
2021-08-29,0.50345
2021-08-30,1.06518
2021-08-31,1.08615
2021-09-01,1.08615
2021-09-02,1.13394
2021-09-03,1.03138
2021-09-04,0.51977
2021-09-05,0.57687
2021-09-06,1.13743
2021-09-07,1.03254
2021-09-08,0.91367
2021-09-09,1.02555
2021-09-10,0.86822
2021-09-11,0.48131
2021-09-12,0.50229
2021-09-13,0.87755
2021-09-14,0.95796
2021-09-15,1.02439
2021-09-16,0.94281
2021-09-17,0.79364
2021-09-18,0.37642
2021-09-19,0.56405
2021-09-20,0.38574
2021-09-21,0.36011
2021-09-22,0.40905
2021-09-23,0.91251
2021-09-24,0.93465
2021-09-25,0.49296
2021-09-26,0.52792
2021-09-27,0.91367
2021-09-28,0.97661
2021-09-29,0.97894
2021-09-30,1.10247
2021-10-01,0.9463
2021-10-02,0.43935
2021-10-03,0.44168
2021-10-04,0.51161
2021-10-05,0.84142
2021-10-06,0.99176
2021-10-07,0.98593
2021-10-08,0.89619
2021-10-09,0.4545
2021-10-10,0.45101
2021-10-11,0.48597
2021-10-12,0.83326
2021-10-13,0.94397
2021-10-14,0.94864
2021-10-15,0.95097
2021-10-16,0.48947
2021-10-17,0.47082
2021-10-18,0.87405
2021-10-19,0.96379
2021-10-20,0.81928
2021-10-21,0.91367
2021-10-22,0.83909
2021-10-23,0.43353
2021-10-24,0.43935
2021-10-25,0.90202
2021-10-26,0.90552
2021-10-27,0.92649
2021-10-28,0.99176
2021-10-29,1.00807
2021-10-30,0.48247
2021-10-31,0.50811
2021-11-01,0.90668
2021-11-02,0.87055
2021-11-03,0.92183
2021-11-04,0.95679
2021-11-05,0.9195
2021-11-06,0.40672
2021-11-07,0.45334
2021-11-08,0.81578
2021-11-09,0.86589
2021-11-10,0.99642
2021-11-11,1.04653
2021-11-12,1.08615
2021-11-13,0.49413
2021-11-14,0.49296
2021-11-15,1.53833
2021-11-16,1.15375
2021-11-17,1.14442
2021-11-18,1.13976
2021-11-19,0.9195
2021-11-20,0.44984
2021-11-21,0.55939
2021-11-22,0.97661
2021-11-23,0.97311
2021-11-24,0.93232
2021-11-25,1.04653
2021-11-26,0.92183
2021-11-27,0.43702
2021-11-28,0.46616
2021-11-29,0.95213
2021-11-30,1.00108
2021-12-01,0.87055
2021-12-02,0.87288
2021-12-03,0.81694
2021-12-04,0.44168
2021-12-05,0.43003
2021-12-06,0.74819
2021-12-07,0.88221
2021-12-08,0.83209
2021-12-09,0.83909
2021-12-10,0.85657
2021-12-11,0.40672
2021-12-12,0.4545
2021-12-13,0.82161
2021-12-14,0.80762
2021-12-15,0.84258
2021-12-16,0.90435
2021-12-17,0.79014
2021-12-18,0.49995
2021-12-19,0.44984
2021-12-20,0.90318
2021-12-21,0.97427
2021-12-22,0.97777
2021-12-23,0.99875
2021-12-24,0.66777
2021-12-25,0.3636
2021-12-26,0.35311
2021-12-27,0.85424
2021-12-28,1.0407
2021-12-29,0.86939
2021-12-30,0.83792
2021-12-31,0.56871
2022-01-01,0.44285
2022-01-02,0.45217
2022-01-03,0.95097
2022-01-04,0.96495
2022-01-05,1.07683
2022-01-06,0.93465
2022-01-07,0.81228
2022-01-08,0.4277
2022-01-09,0.49296
2022-01-10,1.05585
2022-01-11,1.09664
2022-01-12,0.95679
2022-01-13,0.90085
2022-01-14,0.75168
2022-01-15,0.38108
2022-01-16,0.43702
2022-01-17,0.79364
2022-01-18,0.90901
2022-01-19,0.84258
2022-01-20,0.92183
2022-01-21,0.89969
2022-01-22,0.45916
2022-01-23,0.43586
2022-01-24,0.85657
2022-01-25,0.97194
2022-01-26,0.916
2022-01-27,1.09548
2022-01-28,0.74003
2022-01-29,0.35661
2022-01-30,0.35661
2022-01-31,0.35544
2022-02-01,0.38808
2022-02-02,0.40323
2022-02-03,0.86473
2022-02-04,0.79131
2022-02-05,0.48364
2022-02-06,0.47198
2022-02-07,0.89037
2022-02-08,0.96961
2022-02-09,1.06168
2022-02-10,1.0442
2022-02-11,0.93815
2022-02-12,0.4615
2022-02-13,0.4312
2022-02-14,0.87871
2022-02-15,0.97311
2022-02-16,0.98243
2022-02-17,0.91018
2022-02-18,0.81228
2022-02-19,0.39274
2022-02-20,0.39274
2022-02-21,0.85307
2022-02-22,0.83792
2022-02-23,1.0442
2022-02-24,0.78664
2022-02-25,0.78664
2022-02-26,0.44052
2022-02-27,0.44168
2022-02-28,0.79597
2022-03-01,0.51277
2022-03-02,0.84025
2022-03-03,0.92067
2022-03-04,0.71905
2022-03-05,0.41371
2022-03-06,0.4312
2022-03-07,0.75285
2022-03-08,0.75867
2022-03-09,0.4242
2022-03-10,0.92649
2022-03-11,0.87988
2022-03-12,0.44285
2022-03-13,0.44285
2022-03-14,0.82394
2022-03-15,1.03371
2022-03-16,0.99176
2022-03-17,1.03371
2022-03-18,0.99292
2022-03-19,0.52326
2022-03-20,0.44868
2022-03-21,0.99991
2022-03-22,1.24814
2022-03-23,1.53833
2022-03-24,1.23066
2022-03-25,1.04653
2022-03-26,0.53025
2022-03-27,0.49995
2022-03-28,1.11878
2022-03-29,1.18288
2022-03-30,1.09431
2022-03-31,1.08965
2022-04-01,0.96379
2022-04-02,1.04187
2022-04-03,0.55356
2022-04-04,1.00341
2022-04-05,0.96728
2022-04-06,0.9801
2022-04-07,1.17123
2022-04-08,0.91717
2022-04-09,0.46499
2022-04-10,0.43353
2022-04-11,0.89619
2022-04-12,0.84258
2022-04-13,0.87871
2022-04-14,0.84841
2022-04-15,0.75518
2022-04-16,0.7342
2022-04-17,0.49995
2022-04-18,0.81578
2022-04-19,0.89852
2022-04-20,0.86006
2022-04-21,0.82277
2022-04-22,0.80879
2022-04-23,0.3974
2022-04-24,0.38225
2022-04-25,0.86589
2022-04-26,0.75751
2022-04-27,0.87172
2022-04-28,0.8251
2022-04-29,0.74819
2022-04-30,0.37059
2022-05-01,0.41138
2022-05-02,0.73653
2022-05-03,0.70507
2022-05-04,0.66428
2022-05-05,0.35195
2022-05-06,0.50578
2022-05-07,0.34379
2022-05-08,0.303
2022-05-09,0.7074
2022-05-10,0.75984
2022-05-11,0.81578
2022-05-12,0.85074
2022-05-13,0.82044
2022-05-14,0.30999
2022-05-15,0.3636
2022-05-16,1.20269
2022-05-17,0.86006
2022-05-18,0.80762
2022-05-19,0.76916
2022-05-20,0.80063
2022-05-21,0.31815
2022-05-22,0.31349
2022-05-23,0.7645
2022-05-24,0.78781
2022-05-25,0.75984
2022-05-26,0.69108
2022-05-27,0.6398
2022-05-28,0.34262
2022-05-29,0.31582
2022-05-30,0.70973
2022-05-31,0.77499
2022-06-01,0.40905
2022-06-02,0.7342
2022-06-03,0.65029
2022-06-04,0.3368
2022-06-05,0.29601
2022-06-06,0.40206
2022-06-07,0.64796
2022-06-08,0.7377
2022-06-09,0.83093
2022-06-10,0.65262
2022-06-11,0.46499
2022-06-12,0.45101
2022-06-13,0.78431
2022-06-14,0.91251
2022-06-15,0.87988
2022-06-16,0.92882
2022-06-17,1.02788
2022-06-18,1.31574
2022-06-19,0.56172
2022-06-20,0.83209
2022-06-21,0.82044
2022-06-22,0.83443
2022-06-23,0.82743
2022-06-24,0.70623
2022-06-25,0.3368
2022-06-26,0.30999
2022-06-27,0.87521
2022-06-28,0.85307
2022-06-29,0.75518
2022-06-30,0.79364
2022-07-01,0.68875
2022-07-02,0.31932
2022-07-03,0.29135
2022-07-04,0.7074
2022-07-05,0.68642
2022-07-06,0.75984
2022-07-07,0.80413
2022-07-08,0.70273
2022-07-09,0.23657
2022-07-10,0.29368
2022-07-11,0.7004
2022-07-12,0.73653
2022-07-13,0.69691
2022-07-14,0.76916
2022-07-15,0.67943
2022-07-16,0.30999
2022-07-17,0.32048
2022-07-18,0.70157
2022-07-19,0.72954
2022-07-20,0.71206
2022-07-21,0.6771
2022-07-22,0.73653
2022-07-23,0.37059
2022-07-24,0.33913
2022-07-25,0.65029
2022-07-26,0.72954
2022-07-27,0.72371
2022-07-28,0.67477
2022-07-29,0.60834
2022-07-30,0.29368
2022-07-31,0.28552
2022-08-01,0.62232
2022-08-02,0.87755
2022-08-03,0.69458
2022-08-04,0.65146
2022-08-05,0.62465
2022-08-06,0.26105
2022-08-07,0.30999
2022-08-08,0.61999
2022-08-09,0.69458
2022-08-10,0.6398
2022-08-11,0.76567
2022-08-12,0.89386
2022-08-13,0.35894
2022-08-14,0.29834
2022-08-15,0.38691
2022-08-16,1.42179
2022-08-17,0.92649
2022-08-18,0.81928
2022-08-19,0.82277
2022-08-20,0.39856
2022-08-21,0.31465
2022-08-22,0.75634
2022-08-23,0.72721
2022-08-24,0.72488
2022-08-25,0.76683
2022-08-26,0.58969
2022-08-27,0.32747
2022-08-28,0.32631
2022-08-29,0.66777
2022-08-30,0.73304
2022-08-31,0.74352
2022-09-01,0.65262
2022-09-02,0.60368
2022-09-03,0.29368
2022-09-04,0.35311
2022-09-05,0.61416
2022-09-06,0.70623
2022-09-07,0.68642
2022-09-08,0.51161
2022-09-09,0.26804
2022-09-10,0.23308
2022-09-11,0.28086
2022-09-12,0.36011
2022-09-13,0.77266
2022-09-14,0.7377
2022-09-15,0.69225
2022-09-16,0.66544
2022-09-17,0.3333
2022-09-18,0.35544
2022-09-19,0.7074
2022-09-20,0.67826
2022-09-21,0.69574
2022-09-22,0.64563
2022-09-23,0.57454
2022-09-24,0.29601
2022-09-25,0.30417
2022-09-26,0.65029
2022-09-27,0.66544
2022-09-28,0.75634
2022-09-29,0.7342
2022-09-30,0.6095
2022-10-01,0.32514
2022-10-02,0.2727
2022-10-03,0.39157
2022-10-04,0.81578
2022-10-05,0.81928
2022-10-06,0.74935
2022-10-07,0.66428
2022-10-08,0.3636
2022-10-09,0.35078
2022-10-10,0.38341
2022-10-11,0.77499
2022-10-12,0.75984
2022-10-13,0.768
2022-10-14,0.75401
2022-10-15,0.38458
2022-10-16,0.39041
2022-10-17,0.77732
2022-10-18,0.79713
2022-10-19,0.77382
2022-10-20,0.74702
2022-10-21,0.6736
2022-10-22,0.34379
2022-10-23,0.38108
2022-10-24,0.80529
2022-10-25,0.83559
2022-10-26,0.8286
2022-10-27,0.80179
2022-10-28,0.71206
2022-10-29,0.37176
2022-10-30,0.27736
2022-10-31,0.74935
2022-11-01,0.73187
2022-11-02,0.76567
2022-11-03,0.78082
2022-11-04,0.68176
2022-11-05,0.35311
2022-11-06,0.32281
2022-11-07,0.80762
2022-11-08,0.79713
2022-11-09,0.78431
2022-11-10,0.81694
2022-11-11,0.80879
2022-11-12,0.34146
2022-11-13,0.35078
2022-11-14,1.18987
2022-11-15,0.99409
2022-11-16,0.83326
2022-11-17,0.7948
2022-11-18,0.78082
2022-11-19,0.34146
2022-11-20,0.39157
2022-11-21,0.80413
2022-11-22,0.78315
2022-11-23,0.86006
2022-11-24,0.80762
2022-11-25,0.67127
2022-11-26,0.38924
2022-11-27,0.38225
2022-11-28,0.69458
2022-11-29,0.76101
2022-11-30,0.72138
2022-12-01,0.71322
2022-12-02,0.68992
2022-12-03,0.27853
2022-12-04,0.32048
2022-12-05,0.68992
2022-12-06,0.68292
2022-12-07,0.68642
2022-12-08,0.63165
2022-12-09,0.59901
2022-12-10,0.44052
2022-12-11,0.44052
2022-12-12,0.74585
2022-12-13,0.77732
2022-12-14,0.8251
2022-12-15,0.78664
2022-12-16,0.6701
2022-12-17,0.34379
2022-12-18,0.37526
2022-12-19,0.68525
2022-12-20,0.71555
2022-12-21,0.6771
2022-12-22,0.68292
2022-12-23,0.62349
2022-12-24,0.27387
2022-12-25,0.2995
2022-12-26,0.70973
2022-12-27,0.70623
2022-12-28,0.68292
2022-12-29,0.66894
2022-12-30,0.55589
2022-12-31,0.29368
2023-01-01,0.33214
2023-01-02,0.73886
2023-01-03,0.78781
2023-01-04,0.72721
2023-01-05,0.7377
2023-01-06,0.65845
2023-01-07,0.33214
2023-01-08,0.35078
2023-01-09,0.68525
2023-01-10,0.83443
2023-01-11,0.75751
2023-01-12,0.79597
2023-01-13,0.69807
2023-01-14,0.32281
2023-01-15,0.37526
2023-01-16,0.75751
2023-01-17,0.768
2023-01-18,0.77849
2023-01-19,0.64913
2023-01-20,0.56522
2023-01-21,0.28319
2023-01-22,0.24007
2023-01-23,0.29601
2023-01-24,0.3368
2023-01-25,0.86822
2023-01-26,0.90668
2023-01-27,0.89969
2023-01-28,0.40439
2023-01-29,0.41371
2023-01-30,0.96728
2023-01-31,0.92416
2023-02-01,0.85074
2023-02-02,0.78781
2023-02-03,0.79364
2023-02-04,0.41488
2023-02-05,0.39274
2023-02-06,0.91717
2023-02-07,0.93931
2023-02-08,0.97544
2023-02-09,1.1013
2023-02-10,0.99525
2023-02-11,0.38691
2023-02-12,0.37409
2023-02-13,1.00458
2023-02-14,1.04536
2023-02-15,1.03138
2023-02-16,0.97661
2023-02-17,0.79597
2023-02-18,0.32631
2023-02-19,0.42071
2023-02-20,0.92882
2023-02-21,0.92999
2023-02-22,0.9836
2023-02-23,0.87288
2023-02-24,0.83909
2023-02-25,0.34146
2023-02-26,0.34612
2023-02-27,0.89852
2023-02-28,0.91833
2023-03-01,0.42304
2023-03-02,0.87755
2023-03-03,0.81811
2023-03-04,0.43236
2023-03-05,0.38574
2023-03-06,0.93582
2023-03-07,0.96029
2023-03-08,0.96728
2023-03-09,0.97311
2023-03-10,0.91833
2023-03-11,0.35311
2023-03-12,0.40089
2023-03-13,0.98942
2023-03-14,1.20852
2023-03-15,1.13044
2023-03-16,1.15142
2023-03-17,0.98826
2023-03-18,0.43819
2023-03-19,0.42886
2023-03-20,1.1619
2023-03-21,1.28311
2023-03-22,1.42645
2023-03-23,1.80055
2023-03-24,1.49987
2023-03-25,0.86939
2023-03-26,0.69458
2023-03-27,1.45326
2023-03-28,1.34954
2023-03-29,1.35769
2023-03-30,1.22367
2023-03-31,1.23999
2023-04-01,0.48014
2023-04-02,0.48713
2023-04-03,1.03837
2023-04-04,1.14909
2023-04-05,1.17123
2023-04-06,1.09897
2023-04-07,1.27961
2023-04-08,0.83676
2023-04-09,0.52559
2023-04-10,1.14442
2023-04-11,1.23533
2023-04-12,1.21202
2023-04-13,1.0745
2023-04-14,1.02672
2023-04-15,0.47432
2023-04-16,0.50462
2023-04-17,1.07333
2023-04-18,1.22717
2023-04-19,1.16657
2023-04-20,1.07333
2023-04-21,0.97894
2023-04-22,0.48947
2023-04-23,0.50928
2023-04-24,1.14326
2023-04-25,1.12927
2023-04-26,1.11063
2023-04-27,1.19337
2023-04-28,1.0407
2023-04-29,0.38574
2023-04-30,0.39623
2023-05-01,0.51277
2023-05-02,1.06168
2023-05-03,0.94747
2023-05-04,0.80879
2023-05-05,0.34379
2023-05-06,0.31232
2023-05-07,0.31349
2023-05-08,0.9195
2023-05-09,0.96495
2023-05-10,1.05003
2023-05-11,1.13627
2023-05-12,1.07916
2023-05-13,0.35195
2023-05-14,0.38225
2023-05-15,1.81686
2023-05-16,1.17006
2023-05-17,1.00341
2023-05-18,0.92533
2023-05-19,0.83792
2023-05-20,0.31815
2023-05-21,0.34262
2023-05-22,0.86589
2023-05-23,0.88803
2023-05-24,0.92533
2023-05-25,0.86123
2023-05-26,0.73537
2023-05-27,0.30883
2023-05-28,0.31232
2023-05-29,0.41022
2023-05-30,0.87638
