date,마그네틱카드
2021-10-22,8.18713
2021-10-23,11.11111
2021-10-24,9.94152
2021-10-25,9.94152
2021-10-26,16.37426
2021-10-27,8.18713
2021-10-28,11.11111
2021-10-29,9.94152
2021-10-30,11.11111
2021-10-31,8.18713
2021-11-01,14.03508
2021-11-02,11.6959
2021-11-03,13.45029
2021-11-04,18.12865
2021-11-05,11.6959
2021-11-06,12.86549
2021-11-07,6.43274
2021-11-08,13.45029
2021-11-09,14.61988
2021-11-10,10.52631
2021-11-11,9.94152
2021-11-12,7.60233
2021-11-13,5.84795
2021-11-14,5.84795
2021-11-15,16.95906
2021-11-16,5.84795
2021-11-17,13.45029
2021-11-18,12.2807
2021-11-19,9.94152
2021-11-20,3.50877
2021-11-21,9.35672
2021-11-22,9.94152
2021-11-23,16.95906
2021-11-24,8.18713
2021-11-25,15.78947
2021-11-26,12.2807
2021-11-27,5.26315
2021-11-28,11.11111
2021-11-29,10.52631
2021-11-30,11.11111
2021-12-01,14.03508
2021-12-02,8.77192
2021-12-03,16.95906
2021-12-04,5.84795
2021-12-05,4.67836
2021-12-06,10.52631
2021-12-07,17.54385
2021-12-08,5.84795
2021-12-09,15.20467
2021-12-10,7.60233
2021-12-11,7.60233
2021-12-12,7.60233
2021-12-13,8.77192
2021-12-14,8.77192
2021-12-15,7.60233
2021-12-16,10.52631
2021-12-17,9.35672
2021-12-18,4.67836
2021-12-19,4.67836
2021-12-20,11.11111
2021-12-21,7.01754
2021-12-22,8.18713
2021-12-23,11.6959
2021-12-24,9.94152
2021-12-25,6.43274
2021-12-26,4.67836
2021-12-27,11.11111
2021-12-28,12.2807
2021-12-29,9.94152
2021-12-30,13.45029
2021-12-31,4.09356
2022-01-01,3.50877
2022-01-02,11.11111
2022-01-03,14.61988
2022-01-04,9.94152
2022-01-05,19.88304
2022-01-06,6.43274
2022-01-07,8.77192
2022-01-08,13.45029
2022-01-09,5.84795
2022-01-10,9.94152
2022-01-11,12.2807
2022-01-12,18.12865
2022-01-13,15.20467
2022-01-14,7.01754
2022-01-15,5.84795
2022-01-16,8.77192
2022-01-17,11.6959
2022-01-18,12.2807
2022-01-19,9.94152
2022-01-20,9.94152
2022-01-21,14.61988
2022-01-22,6.43274
2022-01-23,5.26315
2022-01-24,10.52631
2022-01-25,12.2807
2022-01-26,14.61988
2022-01-27,9.94152
2022-01-28,6.43274
2022-01-29,6.43274
2022-01-30,5.26315
2022-02-01,5.26315
2022-02-02,7.60233
2022-02-03,12.86549
2022-02-04,18.12865
2022-02-05,5.84795
2022-02-06,5.84795
2022-02-07,16.37426
2022-02-08,7.01754
2022-02-09,8.77192
2022-02-10,9.35672
2022-02-11,8.18713
2022-02-12,7.60233
2022-02-13,7.60233
2022-02-14,8.18713
2022-02-15,5.26315
2022-02-16,16.95906
2022-02-17,13.45029
2022-02-18,9.35672
2022-02-19,5.26315
2022-02-20,7.60233
2022-02-21,6.43274
2022-02-22,7.60233
2022-02-23,7.60233
2022-02-24,7.01754
2022-02-25,12.2807
2022-02-26,3.50877
2022-02-27,3.50877
2022-02-28,7.01754
2022-03-01,6.43274
2022-03-02,7.60233
2022-03-03,8.77192
2022-03-04,14.61988
2022-03-05,11.11111
2022-03-06,3.50877
2022-03-07,16.95906
2022-03-08,14.03508
2022-03-09,3.50877
2022-03-10,8.77192
2022-03-11,12.2807
2022-03-12,11.11111
2022-03-13,6.43274
2022-03-14,5.26315
2022-03-15,14.61988
2022-03-16,11.6959
2022-03-17,18.71345
2022-03-18,7.01754
2022-03-19,7.60233
2022-03-20,9.94152
2022-03-21,3.50877
2022-03-22,12.86549
2022-03-23,5.84795
2022-03-24,8.77192
2022-03-25,7.01754
2022-03-26,5.26315
2022-03-27,10.52631
2022-03-28,13.45029
2022-03-29,14.03508
2022-03-30,11.6959
2022-03-31,7.60233
2022-04-01,14.03508
2022-04-02,7.60233
2022-04-04,13.45029
2022-04-05,11.6959
2022-04-06,10.52631
2022-04-07,9.35672
2022-04-08,12.2807
2022-04-09,9.35672
2022-04-10,5.26315
2022-04-11,7.60233
2022-04-12,11.11111
2022-04-13,12.86549
2022-04-14,12.2807
2022-04-15,5.84795
2022-04-16,7.01754
2022-04-17,9.94152
2022-04-18,9.35672
2022-04-19,11.11111
2022-04-20,7.60233
2022-04-21,9.35672
2022-04-22,10.52631
2022-04-23,8.77192
2022-04-24,5.84795
2022-04-25,7.60233
2022-04-26,14.03508
2022-04-27,7.01754
2022-04-28,7.01754
2022-04-29,4.09356
2022-04-30,9.35672
2022-05-01,4.09356
2022-05-02,8.18713
2022-05-03,14.61988
2022-05-04,12.2807
2022-05-05,4.09356
2022-05-06,10.52631
2022-05-07,8.18713
2022-05-08,7.01754
2022-05-09,6.43274
2022-05-10,15.20467
2022-05-11,15.20467
2022-05-12,15.20467
2022-05-13,9.35672
2022-05-14,7.60233
2022-05-15,7.60233
2022-05-16,16.37426
2022-05-17,12.86549
2022-05-18,8.18713
2022-05-19,11.11111
2022-05-20,8.77192
2022-05-21,8.77192
2022-05-22,7.60233
2022-05-23,11.6959
2022-05-24,14.03508
2022-05-25,15.78947
2022-05-26,2.92397
2022-05-27,13.45029
2022-05-28,8.18713
2022-05-29,14.61988
2022-05-30,11.6959
2022-05-31,14.61988
2022-06-01,9.35672
2022-06-02,9.35672
2022-06-03,11.6959
2022-06-04,5.84795
2022-06-05,12.86549
2022-06-06,11.11111
2022-06-07,9.35672
2022-06-08,10.52631
2022-06-09,5.26315
2022-06-10,9.35672
2022-06-11,3.50877
2022-06-12,9.35672
2022-06-13,8.77192
2022-06-14,15.78947
2022-06-15,9.35672
2022-06-16,14.03508
2022-06-17,9.94152
2022-06-18,13.45029
2022-06-19,9.94152
2022-06-20,12.2807
2022-06-21,11.11111
2022-06-22,11.11111
2022-06-23,9.94152
2022-06-24,8.77192
2022-06-25,19.29824
2022-06-26,13.45029
2022-06-27,16.95906
2022-06-28,19.88304
2022-06-29,24.5614
2022-06-30,21.63742
2022-07-01,16.37426
2022-07-02,13.45029
2022-07-03,19.29824
2022-07-04,23.39181
2022-07-05,30.40935
2022-07-06,16.95906
2022-07-07,19.29824
2022-07-08,17.54385
2022-07-09,23.39181
2022-07-10,11.11111
2022-07-11,14.03508
2022-07-12,18.71345
2022-07-13,21.63742
2022-07-14,15.20467
2022-07-15,14.61988
2022-07-16,18.12865
2022-07-17,9.35672
2022-07-18,11.6959
2022-07-19,15.78947
2022-07-20,11.6959
2022-07-21,11.6959
2022-07-22,15.20467
2022-07-23,8.77192
2022-07-24,4.09356
2022-07-25,10.52631
2022-07-26,8.18713
2022-07-27,13.45029
2022-07-28,10.52631
2022-07-29,12.86549
2022-07-30,10.52631
2022-07-31,8.18713
2022-08-01,12.86549
2022-08-02,11.6959
2022-08-03,15.20467
2022-08-04,19.29824
2022-08-05,12.86549
2022-08-06,4.09356
2022-08-07,5.84795
2022-08-08,11.11111
2022-08-09,16.37426
2022-08-10,11.6959
2022-08-11,17.54385
2022-08-12,9.35672
2022-08-13,11.11111
2022-08-14,5.84795
2022-08-15,4.09356
2022-08-16,14.03508
2022-08-17,5.84795
2022-08-18,9.94152
2022-08-19,11.6959
2022-08-20,7.01754
2022-08-21,12.2807
2022-08-22,8.18713
2022-08-23,11.11111
2022-08-24,15.20467
2022-08-25,12.2807
2022-08-26,7.60233
2022-08-27,9.94152
2022-08-28,4.67836
2022-08-29,15.78947
2022-08-30,8.77192
2022-08-31,9.35672
2022-09-01,9.35672
2022-09-02,7.60233
2022-09-03,3.50877
2022-09-04,13.45029
2022-09-05,15.78947
2022-09-06,19.88304
2022-09-07,16.37426
2022-09-08,7.01754
2022-09-09,8.18713
2022-09-10,5.26315
2022-09-11,9.94152
2022-09-12,6.43274
2022-09-13,15.20467
2022-09-14,14.03508
2022-09-15,15.20467
2022-09-16,15.78947
2022-09-17,12.2807
2022-09-18,5.84795
2022-09-19,9.94152
2022-09-20,11.6959
2022-09-21,19.29824
2022-09-22,11.6959
2022-09-23,11.6959
2022-09-24,9.94152
2022-09-25,9.94152
2022-09-26,18.12865
2022-09-27,16.95906
2022-09-28,22.22222
2022-09-29,13.45029
2022-09-30,16.95906
2022-10-01,11.6959
2022-10-02,6.43274
2022-10-03,9.94152
2022-10-04,14.61988
2022-10-05,11.11111
2022-10-06,9.94152
2022-10-07,12.2807
2022-10-08,6.43274
2022-10-09,9.35672
2022-10-10,8.77192
2022-10-11,12.86549
2022-10-12,9.35672
2022-10-13,8.77192
2022-10-14,12.2807
2022-10-15,7.01754
2022-10-16,12.86549
2022-10-17,14.03508
2022-10-18,7.60233
2022-10-19,7.60233
2022-10-20,14.61988
2022-10-21,5.84795
2022-10-22,11.11111
2022-10-23,12.86549
2022-10-24,14.03508
2022-10-25,8.77192
2022-10-26,18.12865
2022-10-27,14.61988
2022-10-28,12.86549
2022-10-29,7.60233
2022-10-30,7.01754
2022-10-31,20.46783
2022-11-01,15.20467
2022-11-02,9.35672
2022-11-03,13.45029
2022-11-04,12.86549
2022-11-05,7.60233
2022-11-06,9.35672
2022-11-07,14.61988
2022-11-08,11.11111
2022-11-09,12.2807
2022-11-10,13.45029
2022-11-11,12.86549
2022-11-12,6.43274
2022-11-13,6.43274
2022-11-14,13.45029
2022-11-15,12.86549
2022-11-16,12.86549
2022-11-17,4.09356
2022-11-18,12.86549
2022-11-19,3.50877
2022-11-20,5.84795
2022-11-21,9.94152
2022-11-22,11.11111
2022-11-23,14.03508
2022-11-24,11.11111
2022-11-25,9.35672
2022-11-26,5.84795
2022-11-27,8.77192
2022-11-28,9.94152
2022-11-29,7.01754
2022-11-30,13.45029
2022-12-01,11.11111
2022-12-02,14.03508
2022-12-03,4.67836
2022-12-04,3.50877
2022-12-05,5.26315
2022-12-06,6.43274
2022-12-07,9.94152
2022-12-08,7.60233
2022-12-09,6.43274
2022-12-10,5.84795
2022-12-11,5.84795
2022-12-12,8.18713
2022-12-13,9.35672
2022-12-14,8.77192
2022-12-15,12.2807
2022-12-16,9.94152
2022-12-17,4.09356
2022-12-18,5.84795
2022-12-19,11.6959
2022-12-20,6.43274
2022-12-21,4.67836
2022-12-22,5.26315
2022-12-23,3.50877
2022-12-24,5.26315
2022-12-26,5.26315
2022-12-27,9.35672
2022-12-28,10.52631
2022-12-29,7.60233
2022-12-30,10.52631
2022-12-31,8.18713
2023-01-01,7.01754
2023-01-02,7.60233
2023-01-03,5.84795
2023-01-04,15.78947
2023-01-05,6.43274
2023-01-06,9.35672
2023-01-07,8.77192
2023-01-08,5.84795
2023-01-09,7.60233
2023-01-10,14.61988
2023-01-11,4.67836
2023-01-12,5.84795
2023-01-13,9.94152
2023-01-14,5.26315
2023-01-15,4.09356
2023-01-16,8.77192
2023-01-17,8.77192
2023-01-18,10.52631
2023-01-19,8.77192
2023-01-20,18.71345
2023-01-23,9.94152
2023-01-24,5.84795
2023-01-25,12.2807
2023-01-26,7.60233
2023-01-27,5.84795
2023-01-28,7.01754
2023-01-29,12.86549
2023-01-30,6.43274
2023-01-31,18.12865
2023-02-01,16.37426
2023-02-02,13.45029
2023-02-03,7.01754
2023-02-04,6.43274
2023-02-05,7.60233
2023-02-06,12.86549
2023-02-07,6.43274
2023-02-08,12.2807
2023-02-09,11.11111
2023-02-10,8.77192
2023-02-11,11.11111
2023-02-12,9.94152
2023-02-13,8.77192
2023-02-14,12.2807
2023-02-15,10.52631
2023-02-16,9.94152
2023-02-17,9.35672
2023-02-18,8.18713
2023-02-19,5.26315
2023-02-20,8.77192
2023-02-21,9.94152
2023-02-22,10.52631
2023-02-23,9.35672
2023-02-24,9.35672
2023-02-25,5.26315
2023-02-26,6.43274
2023-02-27,14.03508
2023-02-28,8.18713
2023-03-01,6.43274
2023-03-02,6.43274
2023-03-03,9.94152
2023-03-04,9.94152
2023-03-05,10.52631
2023-03-06,20.46783
2023-03-07,7.01754
2023-03-08,14.61988
2023-03-09,16.37426
2023-03-10,9.35672
2023-03-11,8.18713
2023-03-12,5.84795
2023-03-13,15.20467
2023-03-14,14.61988
2023-03-15,7.60233
2023-03-16,14.61988
2023-03-17,5.26315
2023-03-18,7.60233
2023-03-19,10.52631
2023-03-20,7.01754
2023-03-21,18.12865
2023-03-22,14.03508
2023-03-23,14.61988
2023-03-24,11.11111
2023-03-25,4.67836
2023-03-26,5.26315
2023-03-27,12.86549
2023-03-28,10.52631
2023-03-29,15.20467
2023-03-30,7.60233
2023-03-31,2.92397
2023-04-01,6.43274
2023-04-02,8.18713
2023-04-03,18.12865
2023-04-04,9.35672
2023-04-05,16.37426
2023-04-06,11.6959
2023-04-07,7.01754
2023-04-08,8.77192
2023-04-09,9.94152
2023-04-10,100.0
2023-04-11,45.61403
2023-04-12,9.94152
2023-04-13,14.61988
2023-04-14,12.2807
2023-04-15,5.84795
2023-04-16,18.12865
2023-04-17,14.03508
2023-04-18,19.88304
2023-04-19,13.45029
2023-04-20,11.6959
2023-04-21,15.78947
2023-04-22,3.50877
2023-04-23,9.35672
2023-04-24,6.43274
2023-04-25,5.84795
2023-04-26,11.11111
2023-04-27,9.94152
2023-04-28,18.71345
2023-04-29,5.84795
2023-04-30,5.84795
2023-05-01,5.84795
2023-05-02,3.50877
2023-05-03,16.37426
2023-05-04,10.52631
2023-05-05,7.01754
2023-05-06,8.18713
2023-05-07,12.2807
2023-05-08,8.18713
2023-05-09,12.2807
2023-05-10,9.94152
2023-05-11,12.2807
2023-05-12,7.60233
2023-05-13,7.60233
2023-05-14,8.77192
2023-05-15,12.2807
2023-05-16,16.37426
2023-05-17,15.78947
2023-05-18,11.11111
2023-05-19,8.77192
2023-05-20,12.86549
2023-05-21,12.86549
2023-05-22,14.61988
2023-05-23,14.03508
2023-05-24,12.86549
2023-05-25,8.77192
2023-05-26,8.77192
2023-05-27,4.67836
2023-05-28,5.84795
2023-05-29,7.60233
2023-05-30,9.35672
2023-05-31,8.18713
2023-06-01,6.43274
2023-06-02,10.52631
2023-06-03,6.43274
2023-06-04,5.26315
2023-06-05,8.18713
