date,트레이딩
2020-10-19,24.06015
2020-10-20,18.79699
2020-10-21,26.31578
2020-10-22,22.74436
2020-10-23,23.30827
2020-10-24,15.78947
2020-10-25,13.7218
2020-10-26,25.93984
2020-10-27,25.0
2020-10-28,25.5639
2020-10-29,25.75187
2020-10-30,16.54135
2020-10-31,18.42105
2020-11-01,21.05263
2020-11-02,24.81203
2020-11-03,24.62406
2020-11-04,23.87218
2020-11-05,25.93984
2020-11-06,25.5639
2020-11-07,13.7218
2020-11-08,17.29323
2020-11-09,21.42857
2020-11-10,30.26315
2020-11-11,27.81954
2020-11-12,23.49624
2020-11-13,27.63157
2020-11-14,18.42105
2020-11-15,16.35338
2020-11-16,26.31578
2020-11-17,25.0
2020-11-18,29.51127
2020-11-19,26.12781
2020-11-20,24.62406
2020-11-21,14.28571
2020-11-22,22.74436
2020-11-23,26.50375
2020-11-24,32.70676
2020-11-25,34.39849
2020-11-26,35.71428
2020-11-27,29.13533
2020-11-28,24.24812
2020-11-29,24.06015
2020-11-30,28.57142
2020-12-01,28.94736
2020-12-02,35.71428
2020-12-03,34.02255
2020-12-04,35.71428
2020-12-05,25.37593
2020-12-06,22.74436
2020-12-07,30.07518
2020-12-08,37.21804
2020-12-09,41.54135
2020-12-10,30.45112
2020-12-11,32.51879
2020-12-12,19.92481
2020-12-13,21.61654
2020-12-14,32.70676
2020-12-15,36.8421
2020-12-16,41.54135
2020-12-17,33.0827
2020-12-18,37.59398
2020-12-19,17.66917
2020-12-20,26.87969
2020-12-21,33.45864
2020-12-22,35.52631
2020-12-23,33.83458
2020-12-24,36.09022
2020-12-25,20.48872
2020-12-26,21.2406
2020-12-27,27.25563
2020-12-28,36.27819
2020-12-29,40.6015
2020-12-30,37.40601
2020-12-31,33.27067
2021-01-01,23.49624
2021-01-02,28.19548
2021-01-03,31.01503
2021-01-04,47.74436
2021-01-05,40.03759
2021-01-06,48.87218
2021-01-07,49.06015
2021-01-08,51.12781
2021-01-09,39.66165
2021-01-10,36.09022
2021-01-11,56.95488
2021-01-12,45.30075
2021-01-13,51.69172
2021-01-14,54.69924
2021-01-15,46.80451
2021-01-16,38.90977
2021-01-17,28.57142
2021-01-18,75.37593
2021-01-19,47.36842
2021-01-20,39.28571
2021-01-21,56.01503
2021-01-22,40.41353
2021-01-23,25.93984
2021-01-24,27.06766
2021-01-25,44.73684
2021-01-26,40.6015
2021-01-27,36.65413
2021-01-28,42.85714
2021-01-29,33.45864
2021-01-30,21.80451
2021-01-31,25.37593
2021-02-01,43.23308
2021-02-02,44.54887
2021-02-03,33.45864
2021-02-04,37.59398
2021-02-05,40.6015
2021-02-06,30.07518
2021-02-07,25.37593
2021-02-08,47.93233
2021-02-09,39.09774
2021-02-10,34.02255
2021-02-11,22.93233
2021-02-12,21.05263
2021-02-13,21.61654
2021-02-14,30.07518
2021-02-15,46.05263
2021-02-16,41.91729
2021-02-17,60.33834
2021-02-18,40.22556
2021-02-19,48.1203
2021-02-20,34.39849
2021-02-21,31.76691
2021-02-22,57.51879
2021-02-23,48.87218
2021-02-24,46.05263
2021-02-25,44.54887
2021-02-26,38.90977
2021-02-27,24.06015
2021-02-28,22.18045
2021-03-01,31.76691
2021-03-02,34.58646
2021-03-03,32.33082
2021-03-04,36.09022
2021-03-05,36.65413
2021-03-06,24.24812
2021-03-07,27.06766
2021-03-08,35.52631
2021-03-09,42.4812
2021-03-10,40.6015
2021-03-11,44.17293
2021-03-12,42.10526
2021-03-13,32.51879
2021-03-14,29.13533
2021-03-15,35.15037
2021-03-16,55.82706
2021-03-17,52.63157
2021-03-18,47.93233
2021-03-19,47.18045
2021-03-20,36.09022
2021-03-21,34.39849
2021-03-22,47.55639
2021-03-23,47.36842
2021-03-24,41.35338
2021-03-25,34.58646
2021-03-26,28.00751
2021-03-27,20.48872
2021-03-28,26.31578
2021-03-29,46.80451
2021-03-30,47.93233
2021-03-31,49.06015
2021-04-01,41.91729
2021-04-02,42.4812
2021-04-03,33.27067
2021-04-04,33.45864
2021-04-05,47.18045
2021-04-06,48.1203
2021-04-07,40.78947
2021-04-08,48.1203
2021-04-09,44.54887
2021-04-10,27.06766
2021-04-11,32.33082
2021-04-12,45.48872
2021-04-13,60.15037
2021-04-14,55.63909
2021-04-15,54.69924
2021-04-16,43.23308
2021-04-17,33.27067
2021-04-18,32.51879
2021-04-19,50.75187
2021-04-20,53.00751
2021-04-21,57.14285
2021-04-22,52.4436
2021-04-23,50.75187
2021-04-24,29.3233
2021-04-25,37.40601
2021-04-26,49.06015
2021-04-27,48.68421
2021-04-28,39.84962
2021-04-29,40.97744
2021-04-30,37.21804
2021-05-01,26.50375
2021-05-02,28.19548
2021-05-03,39.28571
2021-05-04,37.78195
2021-05-05,33.83458
2021-05-06,39.28571
2021-05-07,47.36842
2021-05-08,57.33082
2021-05-09,48.49624
2021-05-10,60.90225
2021-05-11,44.3609
2021-05-12,41.54135
2021-05-13,46.05263
2021-05-14,40.6015
2021-05-15,30.07518
2021-05-16,28.38345
2021-05-17,37.40601
2021-05-18,40.41353
2021-05-19,29.3233
2021-05-20,45.30075
2021-05-21,47.74436
2021-05-22,24.62406
2021-05-23,27.81954
2021-05-24,36.65413
2021-05-25,47.18045
2021-05-26,41.16541
2021-05-27,44.54887
2021-05-28,41.16541
2021-05-29,32.33082
2021-05-30,24.43609
2021-05-31,51.50375
2021-06-01,59.02255
2021-06-02,51.69172
2021-06-03,48.30827
2021-06-04,44.73684
2021-06-05,26.50375
2021-06-06,24.81203
2021-06-07,35.33834
2021-06-08,38.53383
2021-06-09,42.66917
2021-06-10,43.79699
2021-06-11,40.41353
2021-06-12,21.42857
2021-06-13,23.68421
2021-06-14,34.58646
2021-06-15,34.77443
2021-06-16,39.09774
2021-06-17,31.57894
2021-06-18,41.54135
2021-06-19,18.60902
2021-06-20,17.66917
2021-06-21,44.3609
2021-06-22,39.84962
2021-06-23,31.01503
2021-06-24,39.09774
2021-06-25,32.33082
2021-06-26,21.2406
2021-06-27,14.47368
2021-06-28,55.26315
2021-06-29,31.39097
2021-06-30,35.15037
2021-07-01,28.19548
2021-07-02,30.26315
2021-07-03,23.1203
2021-07-04,22.74436
2021-07-05,36.27819
2021-07-06,36.65413
2021-07-07,46.99248
2021-07-08,45.48872
2021-07-09,36.27819
2021-07-10,26.31578
2021-07-11,22.55639
2021-07-12,43.60902
2021-07-13,35.52631
2021-07-14,38.15789
2021-07-15,38.53383
2021-07-16,31.57894
2021-07-17,18.60902
2021-07-18,23.30827
2021-07-19,36.65413
2021-07-20,45.30075
2021-07-21,43.60902
2021-07-22,36.46616
2021-07-23,36.27819
2021-07-24,22.18045
2021-07-25,17.66917
2021-07-26,37.21804
2021-07-27,27.63157
2021-07-28,34.77443
2021-07-29,33.0827
2021-07-30,25.75187
2021-07-31,18.79699
2021-08-01,17.29323
2021-08-02,24.62406
2021-08-03,34.39849
2021-08-04,32.33082
2021-08-05,38.53383
2021-08-06,35.33834
2021-08-07,21.61654
2021-08-08,19.3609
2021-08-09,38.90977
2021-08-10,37.40601
2021-08-11,41.35338
2021-08-12,45.86466
2021-08-13,39.28571
2021-08-14,25.75187
2021-08-15,30.63909
2021-08-16,30.82706
2021-08-17,39.47368
2021-08-18,38.34586
2021-08-19,37.03007
2021-08-20,34.21052
2021-08-21,26.87969
2021-08-22,20.86466
2021-08-23,32.70676
2021-08-24,30.82706
2021-08-25,35.90225
2021-08-26,38.7218
2021-08-27,36.27819
2021-08-28,22.36842
2021-08-29,26.50375
2021-08-30,39.47368
2021-08-31,43.04511
2021-09-01,32.89473
2021-09-02,38.53383
2021-09-03,36.46616
2021-09-04,20.67669
2021-09-05,25.0
2021-09-06,40.97744
2021-09-07,35.15037
2021-09-08,40.41353
2021-09-09,33.45864
2021-09-10,33.83458
2021-09-11,18.79699
2021-09-12,21.99248
2021-09-13,36.65413
2021-09-14,28.19548
2021-09-15,33.83458
2021-09-16,30.63909
2021-09-17,31.95488
2021-09-18,18.98496
2021-09-19,15.03759
2021-09-20,16.72932
2021-09-21,13.7218
2021-09-22,17.4812
2021-09-23,30.07518
2021-09-24,27.25563
2021-09-25,19.3609
2021-09-26,18.98496
2021-09-27,34.39849
2021-09-28,34.77443
2021-09-29,32.70676
2021-09-30,30.45112
2021-10-01,33.45864
2021-10-02,22.36842
2021-10-03,17.85714
2021-10-04,19.17293
2021-10-05,27.63157
2021-10-06,26.31578
2021-10-07,29.51127
2021-10-08,28.00751
2021-10-09,23.1203
2021-10-10,46.05263
2021-10-11,27.06766
2021-10-12,37.21804
2021-10-13,29.69924
2021-10-14,37.03007
2021-10-15,32.89473
2021-10-16,22.18045
2021-10-17,21.80451
2021-10-18,26.87969
2021-10-19,30.63909
2021-10-20,29.13533
2021-10-21,33.27067
2021-10-22,30.26315
2021-10-23,17.85714
2021-10-24,20.67669
2021-10-25,32.70676
2021-10-26,34.39849
2021-10-27,36.65413
2021-10-28,29.13533
2021-10-29,29.3233
2021-10-30,18.98496
2021-10-31,20.86466
2021-11-01,24.24812
2021-11-02,27.63157
2021-11-03,36.65413
2021-11-04,36.46616
2021-11-05,30.45112
2021-11-06,19.73684
2021-11-07,18.98496
2021-11-08,31.203
2021-11-09,31.76691
2021-11-10,35.52631
2021-11-11,29.3233
2021-11-12,42.4812
2021-11-13,22.18045
2021-11-14,20.67669
2021-11-15,32.89473
2021-11-16,31.39097
2021-11-17,29.69924
2021-11-18,31.203
2021-11-19,29.51127
2021-11-20,18.98496
2021-11-21,19.17293
2021-11-22,27.81954
2021-11-23,28.38345
2021-11-24,35.52631
2021-11-25,34.21052
2021-11-26,26.69172
2021-11-27,22.36842
2021-11-28,29.88721
2021-11-29,35.33834
2021-11-30,22.74436
2021-12-01,30.07518
2021-12-02,32.51879
2021-12-03,25.75187
2021-12-04,19.92481
2021-12-05,18.79699
2021-12-06,34.21052
2021-12-07,36.65413
2021-12-08,33.45864
2021-12-09,36.09022
2021-12-10,44.54887
2021-12-11,31.203
2021-12-12,25.18796
2021-12-13,37.59398
2021-12-14,31.76691
2021-12-15,28.00751
2021-12-16,33.45864
2021-12-17,25.0
2021-12-18,15.03759
2021-12-19,15.6015
2021-12-20,24.81203
2021-12-21,30.63909
2021-12-22,26.87969
2021-12-23,31.01503
2021-12-24,27.06766
2021-12-25,18.04511
2021-12-26,20.48872
2021-12-27,31.203
2021-12-28,25.18796
2021-12-29,32.33082
2021-12-30,29.51127
2021-12-31,23.1203
2022-01-01,22.55639
2022-01-02,19.54887
2022-01-03,31.57894
2022-01-04,29.69924
2022-01-05,27.06766
2022-01-06,25.75187
2022-01-07,30.07518
2022-01-08,21.61654
2022-01-09,19.3609
2022-01-10,36.65413
2022-01-11,31.01503
2022-01-12,33.64661
2022-01-13,30.63909
2022-01-14,30.45112
2022-01-15,22.93233
2022-01-16,31.39097
2022-01-17,42.85714
2022-01-18,31.39097
2022-01-19,30.63909
2022-01-20,32.14285
2022-01-21,36.65413
2022-01-22,28.75939
2022-01-23,23.87218
2022-01-24,27.4436
2022-01-25,35.52631
2022-01-26,33.45864
2022-01-27,35.52631
2022-01-28,30.07518
2022-01-29,24.62406
2022-01-30,18.60902
2022-01-31,14.84962
2022-02-01,15.6015
2022-02-02,22.55639
2022-02-03,31.76691
2022-02-04,33.27067
2022-02-05,26.12781
2022-02-06,29.3233
2022-02-07,32.51879
2022-02-08,37.59398
2022-02-09,35.15037
2022-02-10,35.33834
2022-02-11,38.90977
2022-02-12,22.36842
2022-02-13,19.54887
2022-02-14,35.52631
2022-02-15,35.33834
2022-02-16,34.9624
2022-02-17,26.50375
2022-02-18,36.27819
2022-02-19,21.99248
2022-02-20,23.87218
2022-02-21,29.51127
2022-02-22,30.82706
2022-02-23,29.88721
2022-02-24,31.203
2022-02-25,27.81954
2022-02-26,19.3609
2022-02-27,17.10526
2022-02-28,24.06015
2022-03-01,23.1203
2022-03-02,25.75187
2022-03-03,30.07518
2022-03-04,26.12781
2022-03-05,20.48872
2022-03-06,17.10526
2022-03-07,32.70676
2022-03-08,21.61654
2022-03-09,21.2406
2022-03-10,23.1203
2022-03-11,32.33082
2022-03-12,18.42105
2022-03-13,21.61654
2022-03-14,27.63157
2022-03-15,28.38345
2022-03-16,33.0827
2022-03-17,36.8421
2022-03-18,34.77443
2022-03-19,26.50375
2022-03-20,19.73684
2022-03-21,27.81954
2022-03-22,35.90225
2022-03-23,33.27067
2022-03-24,33.27067
2022-03-25,33.27067
2022-03-26,20.48872
2022-03-27,22.36842
2022-03-28,31.95488
2022-03-29,34.02255
2022-03-30,28.94736
2022-03-31,32.33082
2022-04-01,26.12781
2022-04-02,20.30075
2022-04-03,23.68421
2022-04-04,33.64661
2022-04-05,29.69924
2022-04-06,38.7218
2022-04-07,34.58646
2022-04-08,27.63157
2022-04-09,17.4812
2022-04-10,15.41353
2022-04-11,25.75187
2022-04-12,27.4436
2022-04-13,30.07518
2022-04-14,27.25563
2022-04-15,28.57142
2022-04-16,18.04511
2022-04-17,18.42105
2022-04-18,33.27067
2022-04-19,28.38345
2022-04-20,26.31578
2022-04-21,33.0827
2022-04-22,28.00751
2022-04-23,16.72932
2022-04-24,20.11278
2022-04-25,25.93984
2022-04-26,31.39097
2022-04-27,26.87969
2022-04-28,28.38345
2022-04-29,28.57142
2022-04-30,17.85714
2022-05-01,14.28571
2022-05-02,29.3233
2022-05-03,27.63157
2022-05-04,23.30827
2022-05-05,15.22556
2022-05-06,21.80451
2022-05-07,17.85714
2022-05-08,12.59398
2022-05-09,21.42857
2022-05-10,23.49624
2022-05-11,22.93233
2022-05-12,25.18796
2022-05-13,21.05263
2022-05-14,16.72932
2022-05-15,12.78195
2022-05-16,24.43609
2022-05-17,24.43609
2022-05-18,28.19548
2022-05-19,25.37593
2022-05-20,22.18045
2022-05-21,14.66165
2022-05-22,11.8421
2022-05-23,25.5639
2022-05-24,24.24812
2022-05-25,22.93233
2022-05-26,31.57894
2022-05-27,30.07518
2022-05-28,15.22556
2022-05-29,14.84962
2022-05-30,26.50375
2022-05-31,26.12781
2022-06-01,21.99248
2022-06-02,24.43609
2022-06-03,19.17293
2022-06-04,15.41353
2022-06-05,15.03759
2022-06-06,19.17293
2022-06-07,25.37593
2022-06-08,25.37593
2022-06-09,22.74436
2022-06-10,23.87218
2022-06-11,13.15789
2022-06-12,16.72932
2022-06-13,22.74436
2022-06-14,24.24812
2022-06-15,21.05263
2022-06-16,21.42857
2022-06-17,25.5639
2022-06-18,13.7218
2022-06-19,16.91729
2022-06-20,20.67669
2022-06-21,22.74436
2022-06-22,25.0
2022-06-23,21.05263
2022-06-24,20.48872
2022-06-25,16.54135
2022-06-26,15.78947
2022-06-27,24.43609
2022-06-28,20.86466
2022-06-29,23.68421
2022-06-30,24.62406
2022-07-01,19.73684
2022-07-02,15.03759
2022-07-03,12.03007
2022-07-04,19.54887
2022-07-05,21.42857
2022-07-06,19.92481
2022-07-07,22.36842
2022-07-08,21.05263
2022-07-09,13.34586
2022-07-10,12.21804
2022-07-11,21.42857
2022-07-12,26.31578
2022-07-13,23.1203
2022-07-14,18.42105
2022-07-15,22.93233
2022-07-16,11.65413
2022-07-17,13.34586
2022-07-18,21.61654
2022-07-19,26.12781
2022-07-20,22.55639
2022-07-21,26.87969
2022-07-22,23.30827
2022-07-23,11.65413
2022-07-24,15.78947
2022-07-25,20.86466
2022-07-26,25.75187
2022-07-27,20.30075
2022-07-28,24.24812
2022-07-29,17.66917
2022-07-30,9.9624
2022-07-31,15.97744
2022-08-01,23.1203
2022-08-02,22.18045
2022-08-03,20.67669
2022-08-04,25.37593
2022-08-05,19.3609
2022-08-06,15.97744
2022-08-07,14.28571
2022-08-08,21.2406
2022-08-09,23.68421
2022-08-10,23.87218
2022-08-11,22.18045
2022-08-12,22.18045
2022-08-13,17.29323
2022-08-14,14.28571
2022-08-15,16.35338
2022-08-16,26.87969
2022-08-17,22.36842
2022-08-18,21.61654
2022-08-19,18.98496
2022-08-20,10.71428
2022-08-21,14.66165
2022-08-22,20.11278
2022-08-23,21.2406
2022-08-24,24.06015
2022-08-25,21.61654
2022-08-26,22.55639
2022-08-27,11.46616
2022-08-28,12.59398
2022-08-29,20.11278
2022-08-30,24.24812
2022-08-31,24.81203
2022-09-01,19.92481
2022-09-02,21.2406
2022-09-03,11.09022
2022-09-04,15.97744
2022-09-05,25.37593
2022-09-06,23.68421
2022-09-07,24.06015
2022-09-08,23.1203
2022-09-09,11.65413
2022-09-10,16.16541
2022-09-11,14.47368
2022-09-12,18.23308
2022-09-13,31.203
2022-09-14,30.07518
2022-09-15,24.81203
2022-09-16,23.87218
2022-09-17,15.78947
2022-09-18,15.6015
2022-09-19,27.25563
2022-09-20,29.88721
2022-09-21,22.55639
2022-09-22,27.81954
2022-09-23,23.68421
2022-09-24,15.03759
2022-09-25,14.28571
2022-09-26,21.99248
2022-09-27,19.54887
2022-09-28,21.42857
2022-09-29,21.99248
2022-09-30,18.98496
2022-10-01,12.59398
2022-10-02,11.8421
2022-10-03,14.66165
2022-10-04,22.93233
2022-10-05,19.54887
2022-10-06,22.74436
2022-10-07,25.75187
2022-10-08,12.96992
2022-10-09,13.53383
2022-10-10,16.16541
2022-10-11,20.86466
2022-10-12,19.92481
2022-10-13,27.25563
2022-10-14,27.4436
2022-10-15,12.21804
2022-10-16,13.34586
2022-10-17,23.1203
2022-10-18,29.3233
2022-10-19,20.86466
2022-10-20,22.36842
2022-10-21,20.67669
2022-10-22,15.22556
2022-10-23,13.7218
2022-10-24,19.73684
2022-10-25,21.2406
2022-10-26,26.87969
2022-10-27,18.60902
2022-10-28,23.30827
2022-10-29,14.84962
2022-10-30,10.90225
2022-10-31,23.49624
2022-11-01,23.49624
2022-11-02,25.18796
2022-11-03,22.36842
2022-11-04,18.98496
2022-11-05,11.46616
2022-11-06,15.97744
2022-11-07,23.68421
2022-11-08,26.31578
2022-11-09,28.94736
2022-11-10,25.37593
2022-11-11,25.37593
2022-11-12,21.61654
2022-11-13,16.35338
2022-11-14,27.63157
2022-11-15,25.5639
2022-11-16,22.36842
2022-11-17,26.69172
2022-11-18,22.36842
2022-11-19,13.34586
2022-11-20,11.27819
2022-11-21,22.74436
2022-11-22,24.06015
2022-11-23,25.75187
2022-11-24,20.67669
2022-11-25,17.66917
2022-11-26,13.15789
2022-11-27,17.29323
2022-11-28,20.30075
2022-11-29,21.42857
2022-11-30,17.29323
2022-12-01,19.73684
2022-12-02,13.53383
2022-12-03,10.71428
2022-12-04,13.34586
2022-12-05,19.54887
2022-12-06,18.04511
2022-12-07,17.29323
2022-12-08,19.92481
2022-12-09,19.17293
2022-12-10,12.78195
2022-12-11,12.21804
2022-12-12,18.79699
2022-12-13,20.48872
2022-12-14,21.61654
2022-12-15,25.0
2022-12-16,19.54887
2022-12-17,12.96992
2022-12-18,15.6015
2022-12-19,20.11278
2022-12-20,17.10526
2022-12-21,20.48872
2022-12-22,17.4812
2022-12-23,17.10526
2022-12-24,9.02255
2022-12-25,10.90225
2022-12-26,22.18045
2022-12-27,18.79699
2022-12-28,20.67669
2022-12-29,21.2406
2022-12-30,16.35338
2022-12-31,12.96992
2023-01-01,13.90977
2023-01-02,19.73684
2023-01-03,21.05263
2023-01-04,20.86466
2023-01-05,26.50375
2023-01-06,18.98496
2023-01-07,12.59398
2023-01-08,12.59398
2023-01-09,25.37593
2023-01-10,21.80451
2023-01-11,27.81954
2023-01-12,22.36842
2023-01-13,20.48872
2023-01-14,14.28571
2023-01-15,14.09774
2023-01-16,23.87218
2023-01-17,24.81203
2023-01-18,23.87218
2023-01-19,18.23308
2023-01-20,15.97744
2023-01-21,11.8421
2023-01-22,11.65413
2023-01-23,13.15789
2023-01-24,13.34586
2023-01-25,21.99248
2023-01-26,23.68421
2023-01-27,22.93233
2023-01-28,14.09774
2023-01-29,15.41353
2023-01-30,26.31578
2023-01-31,29.69924
2023-02-01,22.93233
2023-02-02,26.31578
2023-02-03,20.67669
2023-02-04,15.6015
2023-02-05,19.92481
2023-02-06,25.0
2023-02-07,31.39097
2023-02-08,26.50375
2023-02-09,24.06015
2023-02-10,25.0
2023-02-11,13.53383
2023-02-12,17.66917
2023-02-13,27.06766
2023-02-14,26.87969
2023-02-15,28.94736
2023-02-16,25.93984
2023-02-17,21.42857
2023-02-18,19.17293
2023-02-19,19.17293
2023-02-20,26.87969
2023-02-21,27.4436
2023-02-22,31.95488
2023-02-23,21.2406
2023-02-24,25.5639
2023-02-25,14.28571
2023-02-26,14.66165
2023-02-27,22.74436
2023-02-28,22.55639
2023-03-01,20.11278
2023-03-02,21.42857
2023-03-03,23.1203
2023-03-04,15.6015
2023-03-05,14.47368
2023-03-06,26.50375
2023-03-07,25.0
2023-03-08,25.37593
2023-03-09,50.37593
2023-03-10,70.86466
2023-03-11,29.88721
2023-03-12,27.81954
2023-03-13,29.13533
2023-03-14,29.88721
2023-03-15,28.57142
2023-03-16,28.38345
2023-03-17,27.06766
2023-03-18,15.97744
2023-03-19,21.2406
2023-03-20,28.57142
2023-03-21,29.88721
2023-03-22,26.50375
2023-03-23,31.39097
2023-03-24,24.81203
2023-03-25,16.91729
2023-03-26,19.73684
2023-03-27,24.43609
2023-03-28,25.37593
2023-03-29,26.31578
2023-03-30,23.30827
2023-03-31,23.30827
2023-04-01,12.59398
2023-04-02,12.96992
2023-04-03,20.11278
2023-04-04,24.43609
2023-04-05,26.69172
2023-04-06,21.61654
2023-04-07,32.33082
2023-04-08,23.1203
2023-04-09,16.16541
2023-04-10,25.0
2023-04-11,25.0
2023-04-12,22.55639
2023-04-13,27.81954
2023-04-14,27.81954
2023-04-15,17.66917
2023-04-16,15.6015
2023-04-17,21.2406
2023-04-18,24.24812
2023-04-19,24.43609
2023-04-20,21.05263
2023-04-21,25.18796
2023-04-22,13.34586
2023-04-23,13.90977
2023-04-24,19.17293
2023-04-25,20.48872
2023-04-26,25.0
2023-04-27,22.74436
2023-04-28,20.67669
2023-04-29,13.15789
2023-04-30,10.90225
2023-05-01,18.23308
2023-05-02,18.23308
2023-05-03,19.73684
2023-05-04,22.18045
2023-05-05,16.54135
2023-05-06,21.80451
2023-05-07,20.30075
2023-05-08,26.69172
2023-05-09,24.43609
2023-05-10,26.12781
2023-05-11,27.81954
2023-05-12,26.69172
2023-05-13,49.24812
2023-05-14,68.98496
2023-05-15,100.0
2023-05-16,87.21804
2023-05-17,33.64661
2023-05-18,26.31578
2023-05-19,30.82706
2023-05-20,17.29323
2023-05-21,17.4812
2023-05-22,23.30827
2023-05-23,22.74436
2023-05-24,21.80451
2023-05-25,22.18045
2023-05-26,22.55639
2023-05-27,11.27819
2023-05-28,13.53383
2023-05-29,14.84962
2023-05-30,21.05263
