date,사물인터넷
2021-09-05,22.90685
2021-09-06,39.83327
2021-09-07,38.09351
2021-09-08,36.75244
2021-09-09,39.54331
2021-09-10,31.27944
2021-09-11,20.33345
2021-09-12,29.32221
2021-09-13,44.94382
2021-09-14,42.37042
2021-09-15,38.20224
2021-09-16,31.89561
2021-09-17,22.03696
2021-09-18,11.81587
2021-09-19,12.25081
2021-09-20,9.60492
2021-09-21,10.40231
2021-09-22,13.01196
2021-09-23,25.40775
2021-09-24,22.07321
2021-09-25,14.75172
2021-09-26,22.29068
2021-09-27,32.00434
2021-09-28,35.77383
2021-09-29,31.64189
2021-09-30,32.91047
2021-10-01,24.93657
2021-10-02,13.41065
2021-10-03,14.24429
2021-10-04,18.41246
2021-10-05,31.13446
2021-10-06,29.93838
2021-10-07,32.51177
2021-10-08,23.92171
2021-10-09,14.13555
2021-10-10,15.6216
2021-10-11,22.39942
2021-10-12,32.36679
2021-10-13,29.43095
2021-10-14,35.62885
2021-10-15,28.05364
2021-10-16,18.01377
2021-10-17,22.50815
2021-10-18,32.25806
2021-10-19,41.24682
2021-10-20,37.29612
2021-10-21,38.38347
2021-10-22,33.8166
2021-10-23,21.05835
2021-10-24,25.66147
2021-10-25,42.04421
2021-10-26,40.88437
2021-10-27,38.78216
2021-10-28,35.88256
2021-10-29,27.03878
2021-10-30,17.61507
2021-10-31,24.39289
2021-11-01,28.95976
2021-11-02,36.82493
2021-11-03,31.27944
2021-11-04,35.19391
2021-11-05,27.43747
2021-11-06,16.63646
2021-11-07,19.68104
2021-11-08,28.81478
2021-11-09,29.35846
2021-11-10,26.8938
2021-11-11,25.62522
2021-11-12,23.30554
2021-11-13,12.75824
2021-11-14,16.74519
2021-11-15,28.77854
2021-11-16,27.98115
2021-11-17,24.28416
2021-11-18,20.91337
2021-11-19,27.90866
2021-11-20,19.20985
2021-11-21,26.93004
2021-11-22,32.47553
2021-11-23,40.15947
2021-11-24,33.74411
2021-11-25,35.88256
2021-11-26,31.20695
2021-11-27,19.89851
2021-11-28,23.23305
2021-11-29,30.59079
2021-11-30,32.54802
2021-12-01,29.28597
2021-12-02,31.27944
2021-12-03,24.82783
2021-12-04,13.91808
2021-12-05,22.50815
2021-12-06,28.30735
2021-12-07,27.36498
2021-12-08,26.45886
2021-12-09,24.3204
2021-12-10,24.03044
2021-12-11,14.8967
2021-12-12,18.77491
2021-12-13,26.8938
2021-12-14,27.6187
2021-12-15,28.77854
2021-12-16,27.32874
2021-12-17,24.35665
2021-12-18,11.01848
2021-12-19,20.22471
2021-12-20,29.3947
2021-12-21,25.7702
2021-12-22,26.06016
2021-12-23,27.9449
2021-12-24,17.83254
2021-12-25,8.55382
2021-12-26,17.03515
2021-12-27,25.51649
2021-12-28,21.63827
2021-12-29,20.15222
2021-12-30,17.21638
2021-12-31,15.29539
2022-01-01,7.50271
2022-01-02,13.22943
2022-01-03,16.6727
2022-01-04,16.20152
2022-01-05,15.65784
2022-01-06,15.18666
2022-01-07,14.35302
2022-01-08,8.51757
2022-01-09,10.76476
2022-01-10,16.31025
2022-01-11,14.24429
2022-01-12,13.7731
2022-01-13,13.30192
2022-01-14,10.76476
2022-01-15,10.22109
2022-01-16,8.91627
2022-01-17,13.95433
2022-01-18,12.25081
2022-01-19,13.66437
2022-01-20,15.25915
2022-01-21,11.56216
2022-01-22,7.03153
2022-01-23,8.77129
2022-01-24,11.92461
2022-01-25,11.12722
2022-01-26,13.0482
2022-01-27,10.00362
2022-01-28,9.31496
2022-01-29,5.72671
2022-01-30,4.6756
2022-01-31,5.14679
2022-02-01,5.72671
2022-02-02,7.68394
2022-02-03,11.2722
2022-02-04,9.38745
2022-02-05,6.92279
2022-02-06,10.00362
2022-02-07,14.35302
2022-02-08,12.46828
2022-02-09,13.12069
2022-02-10,11.48967
2022-02-11,11.63465
2022-02-12,7.86516
2022-02-13,7.28524
2022-02-14,12.57702
2022-02-15,11.9971
2022-02-16,12.43204
2022-02-17,12.14208
2022-02-18,11.41718
2022-02-19,7.5752
2022-02-20,7.9739
2022-02-21,12.90322
2022-02-22,11.5984
2022-02-23,12.79449
2022-02-24,11.45342
2022-02-25,9.82239
2022-02-26,10.40231
2022-02-27,6.59659
2022-02-28,10.51105
2022-03-01,8.3001
2022-03-02,16.02029
2022-03-03,23.16056
2022-03-04,20.65965
2022-03-05,11.05472
2022-03-06,14.71547
2022-03-07,35.9913
2022-03-08,36.96991
2022-03-09,16.45523
2022-03-10,42.80536
2022-03-11,39.57955
2022-03-12,11.74338
2022-03-13,21.56578
2022-03-14,49.18448
2022-03-15,53.02645
2022-03-16,49.25697
2022-03-17,51.86661
2022-03-18,38.92714
2022-03-19,16.92642
2022-03-20,22.36317
2022-03-21,45.27002
2022-03-22,50.63428
2022-03-23,47.2635
2022-03-24,31.13446
2022-03-25,32.58426
2022-03-26,16.85393
2022-03-27,24.42914
2022-03-28,39.10837
2022-03-29,39.90576
2022-03-30,39.03588
2022-03-31,40.81188
2022-04-01,31.02573
2022-04-02,14.1718
2022-04-03,24.10293
2022-04-04,38.02102
2022-04-05,39.90576
2022-04-06,34.28778
2022-04-07,36.57122
2022-04-08,32.94671
2022-04-09,16.92642
2022-04-10,28.77854
2022-04-11,52.26531
2022-04-12,41.60927
2022-04-13,39.57955
2022-04-14,37.18738
2022-04-15,30.95324
2022-04-16,16.12903
2022-04-17,21.92823
2022-04-18,35.66509
2022-04-19,34.75897
2022-04-20,39.83327
2022-04-21,38.05726
2022-04-22,26.53135
2022-04-23,17.36136
2022-04-24,20.76839
2022-04-25,38.8909
2022-04-26,36.82493
2022-04-27,20.36969
2022-04-28,18.81116
2022-04-29,15.58535
2022-04-30,10.54729
2022-05-01,12.50453
2022-05-02,24.06669
2022-05-03,21.78325
2022-05-04,18.73867
2022-05-05,10.07611
2022-05-06,13.84559
2022-05-07,10.25733
2022-05-08,20.73214
2022-05-09,29.53968
2022-05-10,30.69952
2022-05-11,34.79521
2022-05-12,25.40775
2022-05-13,19.78977
2022-05-14,12.35955
2022-05-15,21.81949
2022-05-16,32.87422
2022-05-17,34.17905
2022-05-18,32.22181
2022-05-19,33.67162
2022-05-20,25.08155
2022-05-21,14.71547
2022-05-22,18.88365
2022-05-23,38.31098
2022-05-24,36.7162
2022-05-25,30.08336
2022-05-26,28.23486
2022-05-27,22.79811
2022-05-28,12.79449
2022-05-29,23.74048
2022-05-30,32.98296
2022-05-31,25.73396
2022-06-01,17.43385
2022-06-02,28.12613
2022-06-03,24.35665
2022-06-04,13.22943
2022-06-05,13.66437
2022-06-06,18.70242
2022-06-07,30.26458
2022-06-08,27.18376
2022-06-09,24.75534
2022-06-10,31.27944
2022-06-11,14.38927
2022-06-12,19.64479
2022-06-13,35.77383
2022-06-14,32.33055
2022-06-15,27.47372
2022-06-16,30.88075
2022-06-17,31.42442
2022-06-18,12.28706
2022-06-19,14.31678
2022-06-20,25.29902
2022-06-21,25.11779
2022-06-22,21.34831
2022-06-23,17.97752
2022-06-24,14.20804
2022-06-25,7.93765
2022-06-26,10.00362
2022-06-27,17.54258
2022-06-28,18.05001
2022-06-29,17.32511
2022-06-30,16.16527
2022-07-01,13.08445
2022-07-02,11.2722
2022-07-03,10.51105
2022-07-04,20.18847
2022-07-05,20.26096
2022-07-06,20.47843
2022-07-07,23.34179
2022-07-08,18.77491
2022-07-09,9.4237
2022-07-10,13.15694
2022-07-11,34.79521
2022-07-12,31.93185
2022-07-13,32.58426
2022-07-14,28.3436
2022-07-15,21.20333
2022-07-16,8.33635
2022-07-17,10.29358
2022-07-18,18.73867
2022-07-19,18.8474
2022-07-20,15.69409
2022-07-21,13.0482
2022-07-22,10.07611
2022-07-23,6.74157
2022-07-24,6.88655
2022-07-25,12.10583
2022-07-26,11.77963
2022-07-27,10.65603
2022-07-28,9.20623
2022-07-29,9.96737
2022-07-30,8.66255
2022-07-31,7.32149
2022-08-01,11.34469
2022-08-02,12.17832
2022-08-03,12.14208
2022-08-04,11.05472
2022-08-05,11.45342
2022-08-06,7.53896
2022-08-07,7.50271
2022-08-08,12.43204
2022-08-09,14.498
2022-08-10,13.08445
2022-08-11,14.02682
2022-08-12,11.05472
2022-08-13,6.1254
2022-08-14,6.99528
2022-08-15,9.06125
2022-08-16,14.38927
2022-08-17,21.67451
2022-08-18,20.84088
2022-08-19,16.38274
2022-08-20,7.46647
2022-08-21,8.44508
2022-08-22,21.20333
2022-08-23,23.95795
2022-08-24,22.03696
2022-08-25,25.58898
2022-08-26,16.6727
2022-08-27,7.86516
2022-08-28,13.48314
2022-08-29,24.06669
2022-08-30,20.18847
2022-08-31,18.59369
2022-09-01,25.0453
2022-09-02,21.09459
2022-09-03,10.54729
2022-09-04,15.73033
2022-09-05,22.50815
2022-09-06,32.00434
2022-09-07,31.13446
2022-09-08,23.88546
2022-09-09,6.92279
2022-09-10,6.37912
2022-09-11,7.5752
2022-09-12,14.13555
2022-09-13,34.28778
2022-09-14,31.9681
2022-09-15,29.86589
2022-09-16,28.77854
2022-09-17,12.25081
2022-09-18,16.63646
2022-09-19,29.43095
2022-09-20,29.17723
2022-09-21,30.01087
2022-09-22,25.15404
2022-09-23,21.16708
2022-09-24,12.46828
2022-09-25,14.24429
2022-09-26,26.8938
2022-09-27,22.94309
2022-09-28,22.58064
2022-09-29,20.73214
2022-09-30,16.78144
2022-10-01,6.81406
2022-10-02,8.88002
2022-10-03,13.55563
2022-10-04,22.65313
2022-10-05,24.39289
2022-10-06,21.4208
2022-10-07,19.35483
2022-10-08,10.22109
2022-10-09,11.41718
2022-10-10,14.38927
2022-10-11,24.46538
2022-10-12,27.87241
2022-10-13,29.72091
2022-10-14,20.87712
2022-10-15,12.06959
2022-10-16,16.70895
2022-10-17,29.10474
2022-10-18,32.00434
2022-10-19,32.65675
2022-10-20,35.2664
2022-10-21,29.57593
2022-10-22,19.64479
2022-10-23,25.00906
2022-10-24,33.92533
2022-10-25,31.67814
2022-10-26,33.16418
2022-10-27,29.64842
2022-10-28,24.93657
2022-10-29,13.01196
2022-10-30,17.7963
2022-10-31,27.79992
2022-11-01,30.1196
2022-11-02,29.61217
2022-11-03,27.69119
2022-11-04,23.5955
2022-11-05,10.58354
2022-11-06,16.20152
2022-11-07,28.01739
2022-11-08,29.03225
2022-11-09,25.26277
2022-11-10,26.96629
2022-11-11,21.20333
2022-11-12,10.72852
2022-11-13,11.56216
2022-11-14,27.83617
2022-11-15,27.11127
2022-11-16,22.07321
2022-11-17,17.68756
2022-11-18,22.21819
2022-11-19,13.51939
2022-11-20,18.08626
2022-11-21,28.85103
2022-11-22,26.35012
2022-11-23,19.17361
2022-11-24,28.63356
2022-11-25,23.34179
2022-11-26,12.93947
2022-11-27,14.67923
2022-11-28,24.97281
2022-11-29,24.10293
2022-11-30,26.27763
2022-12-01,22.90685
2022-12-02,19.31859
2022-12-03,9.96737
2022-12-04,14.42551
2022-12-05,19.86226
2022-12-06,20.47843
2022-12-07,20.33345
2022-12-08,19.31859
2022-12-09,18.41246
2022-12-10,13.12069
2022-12-11,13.88184
2022-12-12,19.20985
2022-12-13,19.31859
2022-12-14,22.76187
2022-12-15,19.71728
2022-12-16,16.92642
2022-12-17,10.61978
2022-12-18,11.96085
2022-12-19,21.45704
2022-12-20,23.23305
2022-12-21,17.90503
2022-12-22,16.85393
2022-12-23,13.70061
2022-12-24,7.21275
2022-12-25,8.08263
2022-12-26,16.99891
2022-12-27,15.54911
2022-12-28,12.57702
2022-12-29,11.56216
2022-12-30,9.13374
2022-12-31,5.54548
2023-01-01,5.36426
2023-01-02,10.18484
2023-01-03,15.76658
2023-01-04,12.10583
2023-01-05,15.54911
2023-01-06,14.53425
2023-01-07,7.64769
2023-01-08,8.88002
2023-01-09,13.70061
2023-01-10,16.81768
2023-01-11,12.21457
2023-01-12,12.10583
2023-01-13,11.81587
2023-01-14,6.74157
2023-01-15,7.17651
2023-01-16,11.48967
2023-01-17,13.59188
2023-01-18,11.5984
2023-01-19,10.69227
2023-01-20,7.249
2023-01-21,3.87821
2023-01-22,4.20442
2023-01-23,4.85683
2023-01-24,6.8503
2023-01-25,10.65603
2023-01-26,12.25081
2023-01-27,13.08445
2023-01-28,7.14026
2023-01-29,21.71076
2023-01-30,16.49148
2023-01-31,12.64951
2023-02-01,12.50453
2023-02-02,12.28706
2023-02-03,10.94599
2023-02-04,6.74157
2023-02-05,7.82892
2023-02-06,13.01196
2023-02-07,13.22943
2023-02-08,13.01196
2023-02-09,13.15694
2023-02-10,10.40231
2023-02-11,5.54548
2023-02-12,8.73504
2023-02-13,10.76476
2023-02-14,12.3233
2023-02-15,12.75824
2023-02-16,11.19971
2023-02-17,9.27872
2023-02-18,4.63936
2023-02-19,5.50924
2023-02-20,11.41718
2023-02-21,10.22109
2023-02-22,11.05472
2023-02-23,12.03334
2023-02-24,10.83725
2023-02-25,5.00181
2023-02-26,12.14208
2023-02-27,11.2722
2023-02-28,10.22109
2023-03-01,7.9739
2023-03-02,16.49148
2023-03-03,13.91808
2023-03-04,14.35302
2023-03-05,12.86698
2023-03-06,25.08155
2023-03-07,27.76368
2023-03-08,28.19862
2023-03-09,31.89561
2023-03-10,31.67814
2023-03-11,11.52591
2023-03-12,15.65784
2023-03-13,43.34903
2023-03-14,44.61761
2023-03-15,39.03588
2023-03-16,34.79521
2023-03-17,32.11308
2023-03-18,11.05472
2023-03-19,16.38274
2023-03-20,39.65204
2023-03-21,36.60746
2023-03-22,35.66509
2023-03-23,25.33526
2023-03-24,25.91518
2023-03-25,11.38093
2023-03-26,18.23124
2023-03-27,41.0656
2023-03-28,41.3918
2023-03-29,28.92352
2023-03-30,29.93838
2023-03-31,22.68938
2023-04-01,9.4237
2023-04-02,15.33164
2023-04-03,32.33055
2023-04-04,35.30264
2023-04-05,32.04059
2023-04-06,30.5183
2023-04-07,25.69771
2023-04-08,10.76476
2023-04-09,16.56397
2023-04-10,29.86589
2023-04-11,29.14099
2023-04-12,32.07683
2023-04-13,28.88727
2023-04-14,23.41428
2023-04-15,12.75824
2023-04-16,16.78144
2023-04-17,28.45233
2023-04-18,30.22834
2023-04-19,26.53135
2023-04-20,29.28597
2023-04-21,21.38455
2023-04-22,12.54077
2023-04-23,13.73686
2023-04-24,24.82783
2023-04-25,24.35665
2023-04-26,26.20514
2023-04-27,17.47009
2023-04-28,15.73033
2023-04-29,10.07611
2023-04-30,9.45994
2023-05-01,17.10764
2023-05-02,20.55092
2023-05-03,19.31859
2023-05-04,14.67923
2023-05-05,7.35773
2023-05-06,8.91627
2023-05-07,10.43856
2023-05-08,23.5955
2023-05-09,25.80645
2023-05-10,22.5444
2023-05-11,20.98586
2023-05-12,17.68756
2023-05-13,8.80753
2023-05-14,10.03986
2023-05-15,21.56578
2023-05-16,23.84922
2023-05-17,23.5955
2023-05-18,21.31206
2023-05-19,18.81116
2023-05-20,10.11235
2023-05-21,14.67923
2023-05-22,23.37803
2023-05-23,24.13918
2023-05-24,22.36317
2023-05-25,22.72562
2023-05-26,19.10112
2023-05-27,7.68394
2023-05-28,12.46828
