date,보험상담
2020-06-26,16.13545
2020-06-27,10.15936
2020-06-28,10.95617
2020-06-29,24.70119
2020-06-30,22.31075
2020-07-01,22.11155
2020-07-02,19.92031
2020-07-03,17.13147
2020-07-04,13.34661
2020-07-05,10.75697
2020-07-06,23.90438
2020-07-07,25.2988
2020-07-08,17.13147
2020-07-09,15.93625
2020-07-10,20.91633
2020-07-11,9.76095
2020-07-12,9.76095
2020-07-13,25.69721
2020-07-14,29.68127
2020-07-15,24.10358
2020-07-16,22.90836
2020-07-17,19.1235
2020-07-18,12.9482
2020-07-19,9.16334
2020-07-20,24.30278
2020-07-21,28.68525
2020-07-22,23.10756
2020-07-23,21.11553
2020-07-24,23.70517
2020-07-25,16.13545
2020-07-26,8.96414
2020-07-27,26.69322
2020-07-28,22.50996
2020-07-29,28.28685
2020-07-30,24.50199
2020-07-31,22.11155
2020-08-01,8.56573
2020-08-02,6.5737
2020-08-03,22.50996
2020-08-04,22.90836
2020-08-05,23.70517
2020-08-06,19.3227
2020-08-07,17.33067
2020-08-08,10.55776
2020-08-09,10.75697
2020-08-10,30.67729
2020-08-11,29.08366
2020-08-12,22.70916
2020-08-13,22.31075
2020-08-14,23.50597
2020-08-15,12.15139
2020-08-16,9.36254
2020-08-17,15.13944
2020-08-18,20.51792
2020-08-19,26.29482
2020-08-20,22.70916
2020-08-21,25.498
2020-08-22,17.33067
2020-08-23,10.75697
2020-08-24,33.06772
2020-08-25,31.4741
2020-08-26,23.70517
2020-08-27,24.90039
2020-08-28,22.50996
2020-08-29,10.95617
2020-08-30,11.75298
2020-08-31,21.91235
2020-09-01,21.91235
2020-09-02,20.71713
2020-09-03,19.52191
2020-09-04,18.12749
2020-09-05,11.55378
2020-09-06,11.75298
2020-09-07,20.71713
2020-09-08,21.11553
2020-09-09,20.31872
2020-09-10,21.31474
2020-09-11,16.73306
2020-09-12,11.55378
2020-09-13,10.95617
2020-09-14,20.91633
2020-09-15,23.50597
2020-09-16,25.89641
2020-09-17,24.90039
2020-09-18,22.31075
2020-09-19,10.95617
2020-09-20,9.36254
2020-09-21,20.11952
2020-09-22,21.91235
2020-09-23,19.92031
2020-09-24,21.91235
2020-09-25,17.92828
2020-09-26,9.16334
2020-09-27,10.55776
2020-09-28,16.73306
2020-09-29,16.53386
2020-09-30,8.16733
2020-10-01,4.58167
2020-10-02,12.15139
2020-10-03,11.35458
2020-10-04,11.75298
2020-10-05,21.71314
2020-10-06,20.51792
2020-10-07,27.29083
2020-10-08,24.10358
2020-10-09,17.33067
2020-10-10,12.15139
2020-10-11,8.36653
2020-10-12,23.10756
2020-10-13,24.70119
2020-10-14,19.52191
2020-10-15,21.51394
2020-10-16,21.11553
2020-10-17,11.15537
2020-10-18,10.35856
2020-10-19,23.70517
2020-10-20,23.50597
2020-10-21,23.90438
2020-10-22,22.70916
2020-10-23,20.11952
2020-10-24,8.36653
2020-10-25,10.95617
2020-10-26,25.0996
2020-10-27,24.10358
2020-10-28,18.12749
2020-10-29,20.51792
2020-10-30,17.13147
2020-10-31,9.16334
2020-11-01,8.96414
2020-11-02,19.1235
2020-11-03,24.10358
2020-11-04,20.91633
2020-11-05,19.1235
2020-11-06,21.31474
2020-11-07,7.17131
2020-11-08,6.7729
2020-11-09,19.92031
2020-11-10,20.91633
2020-11-11,24.10358
2020-11-12,22.31075
2020-11-13,19.92031
2020-11-14,7.76892
2020-11-15,7.56972
2020-11-16,21.51394
2020-11-17,26.29482
2020-11-18,26.29482
2020-11-19,23.10756
2020-11-20,18.32669
2020-11-21,7.56972
2020-11-22,8.96414
2020-11-23,23.10756
2020-11-24,19.52191
2020-11-25,20.31872
2020-11-26,16.93227
2020-11-27,17.13147
2020-11-28,8.76494
2020-11-29,8.16733
2020-11-30,22.70916
2020-12-01,20.31872
2020-12-02,17.52988
2020-12-03,20.71713
2020-12-04,19.1235
2020-12-05,12.5498
2020-12-06,9.56175
2020-12-07,20.31872
2020-12-08,24.50199
2020-12-09,19.52191
2020-12-10,20.91633
2020-12-11,23.50597
2020-12-12,9.96015
2020-12-13,9.96015
2020-12-14,20.51792
2020-12-15,23.70517
2020-12-16,22.11155
2020-12-17,21.71314
2020-12-18,18.72509
2020-12-19,14.34262
2020-12-20,11.35458
2020-12-21,18.72509
2020-12-22,24.30278
2020-12-23,23.50597
2020-12-24,21.31474
2020-12-25,12.15139
2020-12-26,11.95219
2020-12-27,9.76095
2020-12-28,29.48207
2020-12-29,29.88047
2020-12-30,29.68127
2020-12-31,20.51792
2021-01-01,8.96414
2021-01-02,10.95617
2021-01-03,9.16334
2021-01-04,22.50996
2021-01-05,15.73705
2021-01-06,21.71314
2021-01-07,18.9243
2021-01-08,17.72908
2021-01-09,10.75697
2021-01-10,12.5498
2021-01-11,21.91235
2021-01-12,22.90836
2021-01-13,20.51792
2021-01-14,23.10756
2021-01-15,21.71314
2021-01-16,14.14342
2021-01-17,10.55776
2021-01-18,27.29083
2021-01-19,28.88446
2021-01-20,28.48605
2021-01-21,31.07569
2021-01-22,26.49402
2021-01-23,14.34262
2021-01-24,15.13944
2021-01-25,30.07968
2021-01-26,23.30677
2021-01-27,23.50597
2021-01-28,24.30278
2021-01-29,23.70517
2021-01-30,13.54581
2021-01-31,11.95219
2021-02-01,27.68924
2021-02-02,24.70119
2021-02-03,24.70119
2021-02-04,22.11155
2021-02-05,22.31075
2021-02-06,13.74501
2021-02-07,13.74501
2021-02-08,24.90039
2021-02-09,20.91633
2021-02-10,16.93227
2021-02-11,8.16733
2021-02-12,8.16733
2021-02-13,9.76095
2021-02-14,9.96015
2021-02-15,23.90438
2021-02-16,23.10756
2021-02-17,31.07569
2021-02-18,28.88446
2021-02-19,23.50597
2021-02-20,16.53386
2021-02-21,11.95219
2021-02-22,25.89641
2021-02-23,33.46613
2021-02-24,23.90438
2021-02-25,26.09561
2021-02-26,18.72509
2021-02-27,5.57768
2021-02-28,7.56972
2021-03-01,12.15139
2021-03-02,25.498
2021-03-03,16.73306
2021-03-04,17.52988
2021-03-05,16.13545
2021-03-06,6.3745
2021-03-07,9.96015
2021-03-08,22.90836
2021-03-09,19.1235
2021-03-10,21.51394
2021-03-11,25.0996
2021-03-12,19.52191
2021-03-13,8.76494
2021-03-14,14.34262
2021-03-15,18.12749
2021-03-16,24.50199
2021-03-17,21.71314
2021-03-18,21.51394
2021-03-19,17.92828
2021-03-20,11.95219
2021-03-21,12.749
2021-03-22,20.91633
2021-03-23,17.33067
2021-03-24,20.91633
2021-03-25,23.50597
2021-03-26,14.74103
2021-03-27,9.96015
2021-03-28,11.55378
2021-03-29,19.3227
2021-03-30,16.33466
2021-03-31,14.94023
2021-04-01,11.35458
2021-04-02,15.93625
2021-04-03,6.7729
2021-04-04,5.97609
2021-04-05,15.33864
2021-04-06,17.33067
2021-04-07,18.52589
2021-04-08,14.74103
2021-04-09,12.749
2021-04-10,5.77689
2021-04-11,5.37848
2021-04-12,16.33466
2021-04-13,15.93625
2021-04-14,16.53386
2021-04-15,16.13545
2021-04-16,15.53784
2021-04-17,8.36653
2021-04-18,4.58167
2021-04-19,16.93227
2021-04-20,16.73306
2021-04-21,12.9482
2021-04-22,15.13944
2021-04-23,14.34262
2021-04-24,7.17131
2021-04-25,8.36653
2021-04-26,19.3227
2021-04-27,15.93625
2021-04-28,17.33067
2021-04-29,15.13944
2021-04-30,14.14342
2021-05-01,9.16334
2021-05-02,6.17529
2021-05-03,13.74501
2021-05-04,17.52988
2021-05-05,8.16733
2021-05-06,16.93227
2021-05-07,15.33864
2021-05-08,10.35856
2021-05-09,9.16334
2021-05-10,21.11553
2021-05-11,19.1235
2021-05-12,15.33864
2021-05-13,21.11553
2021-05-14,17.33067
2021-05-15,7.76892
2021-05-16,8.96414
2021-05-17,16.53386
2021-05-18,17.52988
2021-05-19,8.56573
2021-05-20,21.11553
2021-05-21,17.72908
2021-05-22,12.15139
2021-05-23,7.96812
2021-05-24,19.72111
2021-05-25,24.30278
2021-05-26,18.9243
2021-05-27,17.92828
2021-05-28,15.93625
2021-05-29,8.96414
2021-05-30,6.5737
2021-05-31,21.71314
2021-06-01,18.32669
2021-06-02,18.12749
2021-06-03,21.71314
2021-06-04,17.52988
2021-06-05,14.74103
2021-06-06,9.16334
2021-06-07,27.09163
2021-06-08,25.89641
2021-06-09,23.70517
2021-06-10,22.31075
2021-06-11,23.50597
2021-06-12,9.56175
2021-06-13,9.36254
2021-06-14,27.49003
2021-06-15,29.48207
2021-06-16,23.10756
2021-06-17,21.91235
2021-06-18,19.3227
2021-06-19,8.16733
2021-06-20,8.96414
2021-06-21,21.71314
2021-06-22,25.89641
2021-06-23,18.72509
2021-06-24,24.30278
2021-06-25,22.31075
2021-06-26,10.35856
2021-06-27,12.749
2021-06-28,24.50199
2021-06-29,27.88844
2021-06-30,22.70916
2021-07-01,15.93625
2021-07-02,15.13944
2021-07-03,8.16733
2021-07-04,9.36254
2021-07-05,16.53386
2021-07-06,16.73306
2021-07-07,15.33864
2021-07-08,19.3227
2021-07-09,14.34262
2021-07-10,8.36653
2021-07-11,6.3745
2021-07-12,17.72908
2021-07-13,15.93625
2021-07-14,14.34262
2021-07-15,15.13944
2021-07-16,13.94422
2021-07-17,8.36653
2021-07-18,10.95617
2021-07-19,14.54183
2021-07-20,17.33067
2021-07-21,20.31872
2021-07-22,15.73705
2021-07-23,13.74501
2021-07-24,8.36653
2021-07-25,7.37051
2021-07-26,22.90836
2021-07-27,21.11553
2021-07-28,17.72908
2021-07-29,15.73705
2021-07-30,11.55378
2021-07-31,8.16733
2021-08-01,5.77689
2021-08-02,14.54183
2021-08-03,19.1235
2021-08-04,20.91633
2021-08-05,15.13944
2021-08-06,13.34661
2021-08-07,7.56972
2021-08-08,6.7729
2021-08-09,20.71713
2021-08-10,21.11553
2021-08-11,23.70517
2021-08-12,24.90039
2021-08-13,14.94023
2021-08-14,9.56175
2021-08-15,8.36653
2021-08-16,11.55378
2021-08-17,23.70517
2021-08-18,21.71314
2021-08-19,22.31075
2021-08-20,22.50996
2021-08-21,8.16733
2021-08-22,6.3745
2021-08-23,20.31872
2021-08-24,17.92828
2021-08-25,21.51394
2021-08-26,15.73705
2021-08-27,16.53386
2021-08-28,10.15936
2021-08-29,8.36653
2021-08-30,22.11155
2021-08-31,23.90438
2021-09-01,20.51792
2021-09-02,19.1235
2021-09-03,18.12749
2021-09-04,9.76095
2021-09-05,7.37051
2021-09-06,14.94023
2021-09-07,20.51792
2021-09-08,21.11553
2021-09-09,15.73705
2021-09-10,14.34262
2021-09-11,8.96414
2021-09-12,7.17131
2021-09-13,12.5498
2021-09-14,13.54581
2021-09-15,14.54183
2021-09-16,15.13944
2021-09-17,15.13944
2021-09-18,5.37848
2021-09-19,4.98007
2021-09-20,7.37051
2021-09-21,6.17529
2021-09-22,11.35458
2021-09-23,17.33067
2021-09-24,18.12749
2021-09-25,9.16334
2021-09-26,10.55776
2021-09-27,16.73306
2021-09-28,20.31872
2021-09-29,19.3227
2021-09-30,20.11952
2021-10-01,17.13147
2021-10-02,7.56972
2021-10-03,7.17131
2021-10-04,8.96414
2021-10-05,21.51394
2021-10-06,14.14342
2021-10-07,18.12749
2021-10-08,17.33067
2021-10-09,6.17529
2021-10-10,5.97609
2021-10-11,8.36653
2021-10-12,19.1235
2021-10-13,15.93625
2021-10-14,14.34262
2021-10-15,13.14741
2021-10-16,8.56573
2021-10-17,3.78486
2021-10-18,13.74501
2021-10-19,16.93227
2021-10-20,15.33864
2021-10-21,12.35059
2021-10-22,12.749
2021-10-23,7.76892
2021-10-24,6.3745
2021-10-25,15.93625
2021-10-26,17.72908
2021-10-27,13.54581
2021-10-28,11.95219
2021-10-29,14.54183
2021-10-30,4.58167
2021-10-31,4.78087
2021-11-01,15.53784
2021-11-02,12.5498
2021-11-03,13.54581
2021-11-04,12.15139
2021-11-05,14.34262
2021-11-06,7.96812
2021-11-07,3.38645
2021-11-08,11.55378
2021-11-09,12.5498
2021-11-10,13.34661
2021-11-11,12.15139
2021-11-12,9.96015
2021-11-13,4.18326
2021-11-14,5.77689
2021-11-15,15.53784
2021-11-16,9.96015
2021-11-17,9.76095
2021-11-18,13.54581
2021-11-19,11.75298
2021-11-20,7.96812
2021-11-21,7.17131
2021-11-22,10.15936
2021-11-23,15.33864
2021-11-24,15.53784
2021-11-25,13.34661
2021-11-26,11.15537
2021-11-27,5.77689
2021-11-28,8.56573
2021-11-29,12.9482
2021-11-30,13.14741
2021-12-01,10.35856
2021-12-02,13.34661
2021-12-03,9.96015
2021-12-04,8.36653
2021-12-05,4.18326
2021-12-06,10.35856
2021-12-07,11.95219
2021-12-08,12.749
2021-12-09,13.14741
2021-12-10,10.55776
2021-12-11,4.18326
2021-12-12,6.97211
2021-12-13,14.94023
2021-12-14,16.53386
2021-12-15,14.34262
2021-12-16,12.5498
2021-12-17,9.36254
2021-12-18,4.78087
2021-12-19,6.17529
2021-12-20,15.13944
2021-12-21,13.74501
2021-12-22,10.15936
2021-12-23,11.55378
2021-12-24,9.36254
2021-12-25,3.98406
2021-12-26,5.97609
2021-12-27,11.95219
2021-12-28,14.14342
2021-12-29,15.33864
2021-12-30,17.33067
2021-12-31,8.96414
2022-01-01,5.57768
2022-01-02,6.5737
2022-01-03,12.15139
2022-01-04,13.14741
2022-01-05,12.749
2022-01-06,20.71713
2022-01-07,12.5498
2022-01-08,7.56972
2022-01-09,7.56972
2022-01-10,13.14741
2022-01-11,15.13944
2022-01-12,13.54581
2022-01-13,12.35059
2022-01-14,13.94422
2022-01-15,9.16334
2022-01-16,5.57768
2022-01-17,17.13147
2022-01-18,16.13545
2022-01-19,16.13545
2022-01-20,14.94023
2022-01-21,13.94422
2022-01-22,7.76892
2022-01-23,8.76494
2022-01-24,13.34661
2022-01-25,16.13545
2022-01-26,14.54183
2022-01-27,20.51792
2022-01-28,8.36653
2022-01-29,3.58565
2022-01-30,1.99203
2022-01-31,3.38645
2022-02-01,4.58167
2022-02-02,6.97211
2022-02-03,16.53386
2022-02-04,13.54581
2022-02-05,4.58167
2022-02-06,5.97609
2022-02-07,25.498
2022-02-08,17.52988
2022-02-09,15.33864
2022-02-10,17.72908
2022-02-11,11.55378
2022-02-12,5.57768
2022-02-13,8.76494
2022-02-14,14.94023
2022-02-15,17.52988
2022-02-16,12.9482
2022-02-17,15.93625
2022-02-18,14.14342
2022-02-19,5.17928
2022-02-20,3.98406
2022-02-21,14.54183
2022-02-22,11.15537
2022-02-23,14.54183
2022-02-24,14.94023
2022-02-25,11.55378
2022-02-26,9.56175
2022-02-27,10.15936
2022-02-28,14.14342
2022-03-01,7.96812
2022-03-02,15.13944
2022-03-03,13.54581
2022-03-04,13.14741
2022-03-05,9.16334
2022-03-06,4.58167
2022-03-07,12.15139
2022-03-08,11.35458
2022-03-09,4.38247
2022-03-10,9.96015
2022-03-11,9.16334
2022-03-12,7.76892
2022-03-13,5.37848
2022-03-14,16.93227
2022-03-15,15.33864
2022-03-16,9.96015
2022-03-17,16.33466
2022-03-18,9.56175
2022-03-19,4.18326
2022-03-20,5.57768
2022-03-21,14.34262
2022-03-22,12.15139
2022-03-23,11.35458
2022-03-24,16.33466
2022-03-25,9.96015
2022-03-26,8.36653
2022-03-27,7.96812
2022-03-28,16.53386
2022-03-29,14.74103
2022-03-30,17.72908
2022-03-31,11.95219
2022-04-01,11.75298
2022-04-02,7.17131
2022-04-03,4.38247
2022-04-04,15.73705
2022-04-05,11.35458
2022-04-06,11.15537
2022-04-07,15.53784
2022-04-08,11.75298
2022-04-09,6.17529
2022-04-10,4.18326
2022-04-11,9.56175
2022-04-12,13.34661
2022-04-13,15.73705
2022-04-14,13.94422
2022-04-15,8.76494
2022-04-16,5.77689
2022-04-17,4.58167
2022-04-18,16.33466
2022-04-19,15.33864
2022-04-20,13.34661
2022-04-21,14.94023
2022-04-22,13.54581
2022-04-23,5.97609
2022-04-24,5.77689
2022-04-25,13.74501
2022-04-26,13.14741
2022-04-27,12.15139
2022-04-28,8.56573
2022-04-29,11.35458
2022-04-30,3.78486
2022-05-01,4.58167
2022-05-02,11.95219
2022-05-03,12.35059
2022-05-04,8.96414
2022-05-05,6.5737
2022-05-06,11.35458
2022-05-07,3.78486
2022-05-08,4.38247
2022-05-09,10.35856
2022-05-10,12.35059
2022-05-11,13.54581
2022-05-12,15.33864
2022-05-13,12.35059
2022-05-14,3.78486
2022-05-15,6.17529
2022-05-16,12.9482
2022-05-17,7.37051
2022-05-18,13.74501
2022-05-19,14.14342
2022-05-20,13.34661
2022-05-21,3.78486
2022-05-22,5.77689
2022-05-23,14.94023
2022-05-24,11.75298
2022-05-25,10.15936
2022-05-26,14.34262
2022-05-27,10.55776
2022-05-28,6.5737
2022-05-29,6.17529
2022-05-30,15.13944
2022-05-31,10.55776
2022-06-01,4.78087
2022-06-02,10.55776
2022-06-03,12.5498
2022-06-04,5.77689
2022-06-05,2.98804
2022-06-06,6.97211
2022-06-07,12.5498
2022-06-08,15.33864
2022-06-09,12.15139
2022-06-10,12.749
2022-06-11,5.37848
2022-06-12,4.58167
2022-06-13,15.13944
2022-06-14,19.1235
2022-06-15,13.54581
2022-06-16,13.54581
2022-06-17,10.75697
2022-06-18,5.57768
2022-06-19,7.37051
2022-06-20,14.94023
2022-06-21,18.9243
2022-06-22,14.14342
2022-06-23,10.55776
2022-06-24,11.15537
2022-06-25,6.97211
2022-06-26,3.78486
2022-06-27,12.9482
2022-06-28,13.74501
2022-06-29,13.14741
2022-06-30,13.14741
2022-07-01,8.96414
2022-07-02,7.76892
2022-07-03,5.57768
2022-07-04,12.5498
2022-07-05,15.33864
2022-07-06,15.73705
2022-07-07,11.95219
2022-07-08,11.15537
2022-07-09,4.38247
2022-07-10,6.17529
2022-07-11,12.35059
2022-07-12,16.33466
2022-07-13,16.93227
2022-07-14,14.54183
2022-07-15,9.76095
2022-07-16,6.17529
2022-07-17,5.77689
2022-07-18,15.13944
2022-07-19,14.14342
2022-07-20,13.14741
2022-07-21,14.14342
2022-07-22,14.74103
2022-07-23,4.58167
2022-07-24,4.18326
2022-07-25,12.15139
2022-07-26,12.9482
2022-07-27,12.35059
2022-07-28,13.14741
2022-07-29,12.35059
2022-07-30,7.76892
2022-07-31,4.38247
2022-08-01,9.56175
2022-08-02,12.749
2022-08-03,13.94422
2022-08-04,12.35059
2022-08-05,12.15139
2022-08-06,8.76494
2022-08-07,3.98406
2022-08-08,9.96015
2022-08-09,11.55378
2022-08-10,10.95617
2022-08-11,14.54183
2022-08-12,15.13944
2022-08-13,5.17928
2022-08-14,4.38247
2022-08-15,6.7729
2022-08-16,10.75697
2022-08-17,11.35458
2022-08-18,13.14741
2022-08-19,13.54581
2022-08-20,3.98406
2022-08-21,6.3745
2022-08-22,11.75298
2022-08-23,17.13147
2022-08-24,13.54581
2022-08-25,13.54581
2022-08-26,16.13545
2022-08-27,6.97211
2022-08-28,3.98406
2022-08-29,16.73306
2022-08-30,12.9482
2022-08-31,14.94023
2022-09-01,14.14342
2022-09-02,11.75298
2022-09-03,5.17928
2022-09-04,5.97609
2022-09-05,9.36254
2022-09-06,12.15139
2022-09-07,10.95617
2022-09-08,5.17928
2022-09-09,1.39442
2022-09-10,4.38247
2022-09-11,5.77689
2022-09-12,4.38247
2022-09-13,18.52589
2022-09-14,13.94422
2022-09-15,14.34262
2022-09-16,13.94422
2022-09-17,7.96812
2022-09-18,6.7729
2022-09-19,15.33864
2022-09-20,14.54183
2022-09-21,13.54581
2022-09-22,14.34262
2022-09-23,11.95219
2022-09-24,6.7729
2022-09-25,4.38247
2022-09-26,13.94422
2022-09-27,13.34661
2022-09-28,15.13944
2022-09-29,15.73705
2022-09-30,14.34262
2022-10-01,6.7729
2022-10-02,4.38247
2022-10-03,4.78087
2022-10-04,12.9482
2022-10-05,9.96015
2022-10-06,13.54581
2022-10-07,11.35458
2022-10-08,4.38247
2022-10-09,4.78087
2022-10-10,2.78884
2022-10-11,12.35059
2022-10-12,13.54581
2022-10-13,12.749
2022-10-14,13.54581
2022-10-15,4.18326
2022-10-16,5.57768
2022-10-17,10.55776
2022-10-18,10.95617
2022-10-19,9.56175
2022-10-20,12.9482
2022-10-21,13.94422
2022-10-22,3.18725
2022-10-23,4.98007
2022-10-24,18.12749
2022-10-25,16.53386
2022-10-26,12.35059
2022-10-27,13.14741
2022-10-28,12.749
2022-10-29,3.78486
2022-10-30,2.58964
2022-10-31,11.75298
2022-11-01,11.95219
2022-11-02,11.35458
2022-11-03,11.75298
2022-11-04,9.96015
2022-11-05,7.96812
2022-11-06,4.18326
2022-11-07,14.54183
2022-11-08,13.14741
2022-11-09,16.53386
2022-11-10,15.73705
2022-11-11,11.95219
2022-11-12,7.96812
2022-11-13,13.34661
2022-11-14,23.30677
2022-11-15,18.12749
2022-11-16,16.53386
2022-11-17,20.11952
2022-11-18,12.15139
2022-11-19,8.16733
2022-11-20,8.16733
2022-11-21,16.33466
2022-11-22,18.12749
2022-11-23,12.5498
2022-11-24,14.94023
2022-11-25,17.52988
2022-11-26,7.17131
2022-11-27,5.17928
2022-11-28,12.9482
2022-11-29,15.33864
2022-11-30,12.15139
2022-12-01,9.76095
2022-12-02,12.9482
2022-12-03,5.77689
2022-12-04,6.17529
2022-12-05,15.13944
2022-12-06,12.15139
2022-12-07,18.12749
2022-12-08,19.1235
2022-12-09,13.14741
2022-12-10,2.78884
2022-12-11,7.17131
2022-12-12,15.73705
2022-12-13,16.73306
2022-12-14,14.94023
2022-12-15,11.55378
2022-12-16,11.35458
2022-12-17,6.5737
2022-12-18,7.37051
2022-12-19,17.92828
2022-12-20,22.11155
2022-12-21,16.53386
2022-12-22,17.33067
2022-12-23,13.14741
2022-12-24,7.37051
2022-12-25,5.37848
2022-12-26,15.13944
2022-12-27,22.50996
2022-12-28,17.92828
2022-12-29,13.54581
2022-12-30,16.93227
2022-12-31,8.76494
2023-01-01,6.17529
2023-01-02,17.72908
2023-01-03,17.72908
2023-01-04,18.9243
2023-01-05,16.13545
2023-01-06,13.94422
2023-01-07,6.97211
2023-01-08,5.57768
2023-01-09,22.50996
2023-01-10,19.1235
2023-01-11,18.32669
2023-01-12,17.13147
2023-01-13,14.74103
2023-01-14,7.76892
2023-01-15,5.57768
2023-01-16,17.72908
2023-01-17,14.54183
2023-01-18,14.34262
2023-01-19,15.33864
2023-01-20,16.13545
2023-01-21,5.97609
2023-01-22,4.38247
2023-01-23,7.17131
2023-01-24,9.76095
2023-01-25,21.51394
2023-01-26,19.72111
2023-01-27,14.74103
2023-01-28,6.3745
2023-01-29,8.76494
2023-01-30,15.33864
2023-01-31,15.93625
2023-02-01,12.749
2023-02-02,16.73306
2023-02-03,12.35059
2023-02-04,8.76494
2023-02-05,7.96812
2023-02-06,15.53784
2023-02-07,16.33466
2023-02-08,17.33067
2023-02-09,18.72509
2023-02-10,14.34262
2023-02-11,8.96414
2023-02-12,8.36653
2023-02-13,15.93625
2023-02-14,18.52589
2023-02-15,20.91633
2023-02-16,13.94422
2023-02-17,13.74501
2023-02-18,7.17131
2023-02-19,9.76095
2023-02-20,13.54581
2023-02-21,17.92828
2023-02-22,14.94023
2023-02-23,17.72908
2023-02-24,12.749
2023-02-25,5.17928
2023-02-26,6.7729
2023-02-27,14.94023
2023-02-28,14.94023
2023-03-01,6.7729
2023-03-02,13.94422
2023-03-03,13.34661
2023-03-04,4.58167
2023-03-05,6.17529
2023-03-06,14.14342
2023-03-07,17.13147
2023-03-08,17.52988
2023-03-09,19.1235
2023-03-10,15.73705
2023-03-11,5.97609
2023-03-12,4.98007
2023-03-13,16.93227
2023-03-14,16.33466
2023-03-15,19.1235
2023-03-16,17.13147
2023-03-17,13.94422
2023-03-18,7.96812
2023-03-19,7.17131
2023-03-20,12.5498
2023-03-21,15.53784
2023-03-22,12.15139
2023-03-23,15.53784
2023-03-24,17.33067
2023-03-25,8.96414
2023-03-26,6.17529
2023-03-27,14.74103
2023-03-28,15.53784
2023-03-29,19.52191
2023-03-30,16.93227
2023-03-31,11.95219
2023-04-01,6.3745
2023-04-02,6.3745
2023-04-03,14.54183
2023-04-04,14.54183
2023-04-05,14.94023
2023-04-06,13.54581
2023-04-07,10.75697
2023-04-08,6.3745
2023-04-09,7.56972
2023-04-10,14.54183
2023-04-11,15.33864
2023-04-12,13.74501
2023-04-13,16.13545
2023-04-14,11.75298
2023-04-15,4.78087
2023-04-16,5.37848
2023-04-17,13.34661
2023-04-18,15.93625
2023-04-19,13.34661
2023-04-20,11.95219
2023-04-21,15.93625
2023-04-22,5.17928
2023-04-23,8.36653
2023-04-24,14.54183
2023-04-25,13.94422
2023-04-26,11.15537
2023-04-27,10.75697
2023-04-28,12.15139
2023-04-29,6.5737
2023-04-30,5.97609
2023-05-01,7.56972
2023-05-02,14.74103
2023-05-03,14.34262
2023-05-04,13.54581
2023-05-05,4.38247
2023-05-06,4.58167
2023-05-07,2.98804
2023-05-08,8.96414
2023-05-09,17.52988
2023-05-10,14.14342
2023-05-11,16.13545
2023-05-12,15.33864
2023-05-13,6.7729
2023-05-14,5.97609
2023-05-15,13.54581
2023-05-16,15.93625
2023-05-17,13.94422
2023-05-18,14.74103
2023-05-19,15.33864
2023-05-20,4.78087
2023-05-21,6.97211
2023-05-22,15.13944
2023-05-23,18.32669
2023-05-24,14.94023
2023-05-25,15.73705
2023-05-26,12.749
2023-05-27,7.76892
2023-05-28,6.3745
2023-05-29,5.77689
