date,AIG손해보험
2020-07-05,13.00052
2020-07-06,53.09412
2020-07-07,50.85803
2020-07-08,48.88195
2020-07-09,48.98595
2020-07-10,42.06968
2020-07-11,11.07644
2020-07-12,11.38845
2020-07-13,50.85803
2020-07-14,50.85803
2020-07-15,47.42589
2020-07-16,46.33385
2020-07-17,43.88975
2020-07-18,12.94851
2020-07-19,13.20852
2020-07-20,58.34633
2020-07-21,50.13
2020-07-22,47.42589
2020-07-23,46.85387
2020-07-24,45.91783
2020-07-25,12.6885
2020-07-26,11.44045
2020-07-27,58.91835
2020-07-28,56.47425
2020-07-29,49.81799
2020-07-30,48.46593
2020-07-31,51.06604
2020-08-01,14.09256
2020-08-02,12.16848
2020-08-03,53.40613
2020-08-04,47.94591
2020-08-05,51.89807
2020-08-06,47.00988
2020-08-07,49.34997
2020-08-08,14.66458
2020-08-09,13.26053
2020-08-10,51.84607
2020-08-11,46.48985
2020-08-12,49.66198
2020-08-13,47.32189
2020-08-14,44.51378
2020-08-15,11.12844
2020-08-16,10.1404
2020-08-17,23.86895
2020-08-18,51.53406
2020-08-19,49.97399
2020-08-20,53.04212
2020-08-21,48.93395
2020-08-22,15.96463
2020-08-23,10.55642
2020-08-24,55.2262
2020-08-25,59.38637
2020-08-26,61.15444
2020-08-27,57.7223
2020-08-28,55.48621
2020-08-29,18.14872
2020-08-30,13.67654
2020-08-31,68.27873
2020-09-01,53.35413
2020-09-02,51.48205
2020-09-03,52.10608
2020-09-04,48.15392
2020-09-05,13.15652
2020-09-06,14.82059
2020-09-07,55.74622
2020-09-08,54.75819
2020-09-09,53.19812
2020-09-10,56.52626
2020-09-11,49.86999
2020-09-12,15.1846
2020-09-13,13.05252
2020-09-14,54.81019
2020-09-15,58.50234
2020-09-16,55.43421
2020-09-17,51.01404
2020-09-18,47.5299
2020-09-19,12.27249
2020-09-20,13.10452
2020-09-21,59.80239
2020-09-22,51.17004
2020-09-23,51.06604
2020-09-24,48.04992
2020-09-25,52.15808
2020-09-26,15.2366
2020-09-27,12.32449
2020-09-28,47.89391
2020-09-29,47.06188
2020-09-30,9.67238
2020-10-01,11.12844
2020-10-02,7.5403
2020-10-03,9.10036
2020-10-04,9.51638
2020-10-05,65.0546
2020-10-06,53.66614
2020-10-07,57.41029
2020-10-08,47.16588
2020-10-09,16.48465
2020-10-10,12.16848
2020-10-11,11.23244
2020-10-12,60.53042
2020-10-13,56.26625
2020-10-14,51.06604
2020-10-15,53.04212
2020-10-16,44.35777
2020-10-17,14.40457
2020-10-18,11.23244
2020-10-19,52.5741
2020-10-20,59.59438
2020-10-21,54.49817
2020-10-22,48.36193
2020-10-23,46.69786
2020-10-24,15.1326
2020-10-25,13.26053
2020-10-26,58.65834
2020-10-27,56.63026
2020-10-28,53.04212
2020-10-29,52.05408
2020-10-30,51.17004
2020-10-31,12.89651
2020-11-01,12.79251
2020-11-02,56.83827
2020-11-03,47.5819
2020-11-04,43.05772
2020-11-05,49.34997
2020-11-06,41.70566
2020-11-07,11.33645
2020-11-08,11.18044
2020-11-09,53.04212
2020-11-10,56.16224
2020-11-11,47.16588
2020-11-12,45.70982
2020-11-13,44.72178
2020-11-14,13.52054
2020-11-15,11.49245
2020-11-16,58.86635
2020-11-17,52.36609
2020-11-18,47.32189
2020-11-19,48.41393
2020-11-20,50.49401
2020-11-21,17.21268
2020-11-22,13.00052
2020-11-23,54.81019
2020-11-24,50.234
2020-11-25,62.7145
2020-11-26,54.29017
2020-11-27,50.182
2020-11-28,15.2366
2020-11-29,15.44461
2020-11-30,72.85491
2020-12-01,53.14612
2020-12-02,49.55798
2020-12-03,44.82579
2020-12-04,45.60582
2020-12-05,14.19656
2020-12-06,13.93655
2020-12-07,55.59022
2020-12-08,53.56214
2020-12-09,50.13
2020-12-10,51.89807
2020-12-11,50.182
2020-12-12,15.60062
2020-12-13,14.30057
2020-12-14,55.64222
2020-12-15,54.39417
2020-12-16,53.04212
2020-12-17,53.35413
2020-12-18,51.58606
2020-12-19,14.92459
2020-12-20,15.28861
2020-12-21,60.32241
2020-12-22,57.46229
2020-12-23,58.34633
2020-12-24,48.82995
2020-12-25,15.86063
2020-12-26,16.69266
2020-12-27,16.17264
2020-12-28,74.93499
2020-12-29,65.26261
2020-12-30,58.24232
2020-12-31,63.02652
2021-01-01,15.44461
2021-01-02,15.49661
2021-01-03,15.91263
2021-01-04,65.78263
2021-01-05,61.05044
2021-01-06,61.46645
2021-01-07,55.0702
2021-01-08,50.33801
2021-01-09,19.18876
2021-01-10,15.96463
2021-01-11,67.39469
2021-01-12,62.5585
2021-01-13,59.17836
2021-01-14,61.10244
2021-01-15,61.98647
2021-01-16,19.70878
2021-01-17,14.97659
2021-01-18,66.14664
2021-01-19,61.25845
2021-01-20,64.27457
2021-01-21,59.85439
2021-01-22,57.5663
2021-01-23,23.08892
2021-01-24,17.36869
2021-01-25,77.5871
2021-01-26,71.65886
2021-01-27,65.62662
2021-01-28,65.73062
2021-01-29,61.51846
2021-01-30,18.56474
2021-01-31,18.35673
2021-02-01,68.22672
2021-02-02,57.04628
2021-02-03,55.53822
2021-02-04,53.51014
2021-02-05,51.48205
2021-02-06,17.99271
2021-02-07,16.27665
2021-02-08,66.25065
2021-02-09,56.05824
2021-02-10,41.91367
2021-02-11,12.48049
2021-02-12,13.41653
2021-02-13,12.32449
2021-02-14,12.89651
2021-02-15,71.39885
2021-02-16,61.20644
2021-02-17,63.65054
2021-02-18,61.10244
2021-02-19,57.20228
2021-02-20,19.65678
2021-02-21,16.01664
2021-02-22,67.44669
2021-02-23,65.26261
2021-02-24,62.92251
2021-02-25,64.37857
2021-02-26,64.58658
2021-02-27,18.92875
2021-02-28,16.43265
2021-03-01,18.87675
2021-03-02,73.16692
2021-03-03,56.42225
2021-03-04,55.33021
2021-03-05,53.66614
2021-03-06,15.44461
2021-03-07,15.1326
2021-03-08,62.19448
2021-03-09,56.89027
2021-03-10,57.77431
2021-03-11,52.5221
2021-03-12,48.72594
2021-03-13,15.54862
2021-03-14,15.65262
2021-03-15,66.66666
2021-03-16,58.65834
2021-03-17,57.5663
2021-03-18,57.82631
2021-03-19,50.65002
2021-03-20,15.91263
2021-03-21,15.75663
2021-03-22,68.27873
2021-03-23,56.94227
2021-03-24,56.68226
2021-03-25,59.59438
2021-03-26,51.69006
2021-03-27,18.14872
2021-03-28,17.10868
2021-03-29,67.13468
2021-03-30,64.22256
2021-03-31,74.15496
2021-04-01,50.85803
2021-04-02,45.81383
2021-04-03,12.7405
2021-04-04,13.15652
2021-04-05,55.33021
2021-04-06,53.51014
2021-04-07,52.36609
2021-04-08,51.32605
2021-04-09,47.37389
2021-04-10,14.87259
2021-04-11,12.5845
2021-04-12,57.04628
2021-04-13,55.33021
2021-04-14,51.06604
2021-04-15,53.45813
2021-04-16,47.06188
2021-04-17,13.67654
2021-04-18,13.10452
2021-04-19,59.07436
2021-04-20,52.99011
2021-04-21,53.61414
2021-04-22,52.99011
2021-04-23,45.96983
2021-04-24,13.15652
2021-04-25,14.14456
2021-04-26,66.45865
2021-04-27,55.74622
2021-04-28,49.45397
2021-04-29,54.08216
2021-04-30,54.70618
2021-05-01,13.88455
2021-05-02,11.59646
2021-05-03,54.34217
2021-05-04,49.34997
2021-05-05,17.05668
2021-05-06,53.56214
2021-05-07,48.20592
2021-05-08,14.71658
2021-05-09,10.0884
2021-05-10,60.0104
2021-05-11,57.41029
2021-05-12,51.84607
2021-05-13,52.31409
2021-05-14,46.80187
2021-05-15,15.0286
2021-05-16,16.27665
2021-05-17,60.37441
2021-05-18,51.95007
2021-05-19,15.80863
2021-05-20,62.40249
2021-05-21,53.51014
2021-05-22,13.62454
2021-05-23,13.83255
2021-05-24,55.2262
2021-05-25,62.40249
2021-05-26,55.27821
2021-05-27,51.01404
2021-05-28,53.19812
2021-05-29,16.06864
2021-05-30,13.78055
2021-05-31,75.50702
2021-06-01,52.36609
2021-06-02,50.75403
2021-06-03,49.08996
2021-06-04,46.22984
2021-06-05,13.62454
2021-06-06,12.94851
2021-06-07,61.25845
2021-06-08,50.59802
2021-06-09,46.43785
2021-06-10,53.19812
2021-06-11,45.86583
2021-06-12,12.5845
2021-06-13,12.27249
2021-06-14,58.60634
2021-06-15,56.11024
2021-06-16,49.40197
2021-06-17,50.13
2021-06-18,46.85387
2021-06-19,11.90847
2021-06-20,15.65262
2021-06-21,63.91055
2021-06-22,54.29017
2021-06-23,56.57826
2021-06-24,52.93811
2021-06-25,55.59022
2021-06-26,15.34061
2021-06-27,14.35257
2021-06-28,59.17836
2021-06-29,59.12636
2021-06-30,73.11492
2021-07-01,45.96983
2021-07-02,39.57358
2021-07-03,13.98855
2021-07-04,12.5325
2021-07-05,54.08216
2021-07-06,51.27405
2021-07-07,48.82995
2021-07-08,44.25377
2021-07-09,40.0416
2021-07-10,13.57254
2021-07-11,10.97243
2021-07-12,55.48621
2021-07-13,49.71398
2021-07-14,50.44201
2021-07-15,51.48205
2021-07-16,46.95787
2021-07-17,13.57254
2021-07-18,11.44045
2021-07-19,56.78627
2021-07-20,54.75819
2021-07-21,47.06188
2021-07-22,54.03016
2021-07-23,43.99375
2021-07-24,13.52054
2021-07-25,15.1846
2021-07-26,62.87051
2021-07-27,55.85023
2021-07-28,54.03016
2021-07-29,53.82215
2021-07-30,55.2262
2021-07-31,15.60062
2021-08-01,13.93655
2021-08-02,56.42225
2021-08-03,47.7379
2021-08-04,44.72178
2021-08-05,48.46593
2021-08-06,47.84191
2021-08-07,12.94851
2021-08-08,12.42849
2021-08-09,48.77795
2021-08-10,50.70202
2021-08-11,52.5221
2021-08-12,49.03796
2021-08-13,46.95787
2021-08-14,15.39261
2021-08-15,13.00052
2021-08-16,21.63286
2021-08-17,56.94227
2021-08-18,58.19032
2021-08-19,58.60634
2021-08-20,54.13416
2021-08-21,15.86063
2021-08-22,17.47269
2021-08-23,59.17836
2021-08-24,56.73426
2021-08-25,63.59854
2021-08-26,62.29849
2021-08-27,56.21424
2021-08-28,18.66874
2021-08-29,16.17264
2021-08-30,68.12272
2021-08-31,75.50702
2021-09-01,53.19812
2021-09-02,53.61414
2021-09-03,47.06188
2021-09-04,15.60062
2021-09-05,11.49245
2021-09-06,56.52626
2021-09-07,53.14612
2021-09-08,52.6781
2021-09-09,52.05408
2021-09-10,48.15392
2021-09-11,14.14456
2021-09-12,13.41653
2021-09-13,53.45813
2021-09-14,48.51794
2021-09-15,52.05408
2021-09-16,44.56578
2021-09-17,42.6937
2021-09-18,12.37649
2021-09-19,7.33229
2021-09-20,9.82839
2021-09-21,9.46437
2021-09-22,12.37649
2021-09-23,69.73478
2021-09-24,57.25429
2021-09-25,16.53666
2021-09-26,14.82059
2021-09-27,69.05876
2021-09-28,58.50234
2021-09-29,60.58242
2021-09-30,72.17888
2021-10-01,47.26989
2021-10-02,11.96047
2021-10-03,11.28445
2021-10-04,19.91679
2021-10-05,60.0104
2021-10-06,56.89027
2021-10-07,47.00988
2021-10-08,45.81383
2021-10-09,14.24856
2021-10-10,9.56838
2021-10-11,18.30473
2021-10-12,52.6261
2021-10-13,51.17004
2021-10-14,56.68226
2021-10-15,50.75403
2021-10-16,15.44461
2021-10-17,12.5845
2021-10-18,56.42225
2021-10-19,54.44617
2021-10-20,54.70618
2021-10-21,53.30213
2021-10-22,47.11388
2021-10-23,14.71658
2021-10-24,12.48049
2021-10-25,70.61882
2021-10-26,59.02236
2021-10-27,55.85023
2021-10-28,60.58242
2021-10-29,57.87831
2021-10-30,17.6287
2021-10-31,14.30057
2021-11-01,66.71866
2021-11-02,53.56214
2021-11-03,52.6261
2021-11-04,48.41393
2021-11-05,46.22984
2021-11-06,12.6885
2021-11-07,14.09256
2021-11-08,51.58606
2021-11-09,52.31409
2021-11-10,52.78211
2021-11-11,49.08996
2021-11-12,46.28185
2021-11-13,15.0286
2021-11-14,13.41653
2021-11-15,61.05044
2021-11-16,51.22204
2021-11-17,48.72594
2021-11-18,49.55798
2021-11-19,48.10192
2021-11-20,14.82059
2021-11-21,13.62454
2021-11-22,59.64638
2021-11-23,57.7223
2021-11-24,54.13416
2021-11-25,57.15028
2021-11-26,53.14612
2021-11-27,16.48465
2021-11-28,14.14456
2021-11-29,65.88663
2021-11-30,68.01872
2021-12-01,48.77795
2021-12-02,48.82995
2021-12-03,49.97399
2021-12-04,15.34061
2021-12-05,13.78055
2021-12-06,61.98647
2021-12-07,58.65834
2021-12-08,55.74622
2021-12-09,56.94227
2021-12-10,49.86999
2021-12-11,16.95267
2021-12-12,11.12844
2021-12-13,57.41029
2021-12-14,59.02236
2021-12-15,56.52626
2021-12-16,52.00208
2021-12-17,47.78991
2021-12-18,15.54862
2021-12-19,13.62454
2021-12-20,66.51066
2021-12-21,57.09828
2021-12-22,53.56214
2021-12-23,54.13416
2021-12-24,44.14976
2021-12-25,11.80447
2021-12-26,13.46853
2021-12-27,76.07904
2021-12-28,61.98647
2021-12-29,61.10244
2021-12-30,59.28237
2021-12-31,61.77847
2022-01-01,14.35257
2022-01-02,15.54862
2022-01-03,59.43837
2022-01-04,56.21424
2022-01-05,60.47841
2022-01-06,56.52626
2022-01-07,54.86219
2022-01-08,17.94071
2022-01-09,13.67654
2022-01-10,65.41861
2022-01-11,63.28653
2022-01-12,55.43421
2022-01-13,58.39833
2022-01-14,53.04212
2022-01-15,18.56474
2022-01-16,17.26469
2022-01-17,68.59074
2022-01-18,61.31045
2022-01-19,61.15444
2022-01-20,60.2184
2022-01-21,52.88611
2022-01-22,17.10868
2022-01-23,16.38065
2022-01-24,63.70254
2022-01-25,62.7145
2022-01-26,61.41445
2022-01-27,60.32241
2022-01-28,54.86219
2022-01-29,14.87259
2022-01-30,11.80447
2022-01-31,13.52054
2022-02-01,10.1924
2022-02-02,16.90067
2022-02-03,68.79875
2022-02-04,57.87831
2022-02-05,18.92875
2022-02-06,16.48465
2022-02-07,62.35049
2022-02-08,59.07436
2022-02-09,55.48621
2022-02-10,57.77431
2022-02-11,58.08632
2022-02-12,16.69266
2022-02-13,14.19656
2022-02-14,60.0624
2022-02-15,60.42641
2022-02-16,60.1144
2022-02-17,50.49401
2022-02-18,51.74206
2022-02-19,17.5767
2022-02-20,13.31253
2022-02-21,68.01872
2022-02-22,63.44253
2022-02-23,54.49817
2022-02-24,61.05044
2022-02-25,64.74258
2022-02-26,25.27301
2022-02-27,19.65678
2022-02-28,84.39937
2022-03-01,21.73686
2022-03-02,57.77431
2022-03-03,53.77015
2022-03-04,52.36609
2022-03-05,16.38065
2022-03-06,14.50858
2022-03-07,58.29433
2022-03-08,53.30213
2022-03-09,16.27665
2022-03-10,57.7223
2022-03-11,52.41809
2022-03-12,16.74466
2022-03-13,14.50858
2022-03-14,55.43421
2022-03-15,55.27821
2022-03-16,55.38221
2022-03-17,55.74622
2022-03-18,53.71814
2022-03-19,18.77275
2022-03-20,15.0806
2022-03-21,63.23452
2022-03-22,57.46229
2022-03-23,56.99427
2022-03-24,52.00208
2022-03-25,51.32605
2022-03-26,17.42069
2022-03-27,16.32865
2022-03-28,58.24232
2022-03-29,58.34633
2022-03-30,59.75039
2022-03-31,65.36661
2022-04-01,47.21788
2022-04-02,15.0806
2022-04-03,15.28861
2022-04-04,54.39417
2022-04-05,56.94227
2022-04-06,50.026
2022-04-07,51.11804
2022-04-08,43.47373
2022-04-09,15.28861
2022-04-10,13.36453
2022-04-11,59.49037
2022-04-12,56.00624
2022-04-13,56.47425
2022-04-14,51.95007
2022-04-15,48.93395
2022-04-16,16.90067
2022-04-17,14.14456
2022-04-18,55.74622
2022-04-19,52.21008
2022-04-20,58.19032
2022-04-21,48.98595
2022-04-22,47.37389
2022-04-23,15.80863
2022-04-24,12.42849
2022-04-25,66.14664
2022-04-26,60.94643
2022-04-27,51.95007
2022-04-28,52.15808
2022-04-29,50.75403
2022-04-30,16.58866
2022-05-01,13.36453
2022-05-02,55.69422
2022-05-03,50.49401
2022-05-04,44.20176
2022-05-05,13.05252
2022-05-06,49.29797
2022-05-07,15.1326
2022-05-08,10.76443
2022-05-09,57.09828
2022-05-10,53.45813
2022-05-11,51.84607
2022-05-12,56.00624
2022-05-13,51.63806
2022-05-14,13.46853
2022-05-15,10.34841
2022-05-16,59.95839
2022-05-17,55.1742
2022-05-18,53.04212
2022-05-19,48.10192
2022-05-20,50.078
2022-05-21,12.79251
2022-05-22,11.85647
2022-05-23,53.97815
2022-05-24,53.87415
2022-05-25,58.29433
2022-05-26,51.17004
2022-05-27,45.70982
2022-05-28,15.70462
2022-05-29,13.05252
2022-05-30,65.31461
2022-05-31,65.36661
2022-06-01,15.75663
2022-06-02,51.32605
2022-06-03,43.99375
2022-06-04,12.84451
2022-06-05,9.82839
2022-06-06,12.16848
2022-06-07,53.61414
2022-06-08,54.08216
2022-06-09,51.22204
2022-06-10,48.62194
2022-06-11,16.38065
2022-06-12,12.79251
2022-06-13,57.20228
2022-06-14,53.45813
2022-06-15,57.35829
2022-06-16,52.7301
2022-06-17,47.47789
2022-06-18,14.92459
2022-06-19,10.40041
2022-06-20,52.93811
2022-06-21,55.27821
2022-06-22,53.97815
2022-06-23,45.2418
2022-06-24,46.85387
2022-06-25,13.05252
2022-06-26,12.5325
2022-06-27,58.13832
2022-06-28,53.71814
2022-06-29,57.15028
2022-06-30,64.79459
2022-07-01,41.70566
2022-07-02,13.52054
2022-07-03,13.62454
2022-07-04,47.78991
2022-07-05,48.20592
2022-07-06,49.97399
2022-07-07,51.53406
2022-07-08,45.29381
2022-07-09,12.16848
2022-07-10,10.0364
2022-07-11,52.10608
2022-07-12,51.01404
2022-07-13,51.27405
2022-07-14,47.11388
2022-07-15,49.40197
2022-07-16,14.45657
2022-07-17,11.54446
2022-07-18,58.97035
2022-07-19,51.74206
2022-07-20,55.79823
2022-07-21,53.87415
2022-07-22,45.76183
2022-07-23,14.50858
2022-07-24,13.67654
2022-07-25,63.13052
2022-07-26,55.53822
2022-07-27,54.18616
2022-07-28,52.10608
2022-07-29,52.41809
2022-07-30,14.40457
2022-07-31,13.46853
2022-08-01,52.00208
2022-08-02,45.91783
2022-08-03,45.81383
2022-08-04,47.89391
2022-08-05,53.30213
2022-08-06,18.20072
2022-08-07,14.76859
2022-08-08,51.95007
2022-08-09,49.03796
2022-08-10,46.80187
2022-08-11,48.36193
2022-08-12,44.66978
2022-08-13,12.48049
2022-08-14,11.54446
2022-08-15,12.79251
2022-08-16,50.13
2022-08-17,47.99791
2022-08-18,46.22984
2022-08-19,44.66978
2022-08-20,14.87259
2022-08-21,9.88039
2022-08-22,51.79407
2022-08-23,50.96203
2022-08-24,45.39781
2022-08-25,50.44201
2022-08-26,46.69786
2022-08-27,15.86063
2022-08-28,10.71242
2022-08-29,48.98595
2022-08-30,49.40197
2022-08-31,52.78211
2022-09-01,39.05356
2022-09-02,36.55746
2022-09-03,10.81643
2022-09-04,11.23244
2022-09-05,48.46593
2022-09-06,46.80187
2022-09-07,45.91783
2022-09-08,37.28549
2022-09-09,10.2444
2022-09-10,8.84035
2022-09-11,8.99635
2022-09-12,12.16848
2022-09-13,57.46229
2022-09-14,56.42225
2022-09-15,53.19812
2022-09-16,46.80187
2022-09-17,12.84451
2022-09-18,12.42849
2022-09-19,51.17004
2022-09-20,55.1222
2022-09-21,54.03016
2022-09-22,49.97399
2022-09-23,50.44201
2022-09-24,14.19656
2022-09-25,13.52054
2022-09-26,56.47425
2022-09-27,60.27041
2022-09-28,53.09412
2022-09-29,51.79407
2022-09-30,57.98231
2022-10-01,14.14456
2022-10-02,9.04836
2022-10-03,13.46853
2022-10-04,51.48205
2022-10-05,50.44201
2022-10-06,54.81019
2022-10-07,46.64586
2022-10-08,13.00052
2022-10-09,10.66042
2022-10-10,12.32449
2022-10-11,52.88611
2022-10-12,51.89807
2022-10-13,51.22204
2022-10-14,47.00988
2022-10-15,14.50858
2022-10-16,10.92043
2022-10-17,55.48621
2022-10-18,53.30213
2022-10-19,48.56994
2022-10-20,51.58606
2022-10-21,44.14976
2022-10-22,12.6365
2022-10-23,12.01248
2022-10-24,52.5221
2022-10-25,57.87831
2022-10-26,56.42225
2022-10-27,48.25793
2022-10-28,49.34997
2022-10-29,13.00052
2022-10-30,11.38845
2022-10-31,61.62246
2022-11-01,53.97815
2022-11-02,47.11388
2022-11-03,47.6859
2022-11-04,42.43369
2022-11-05,13.20852
2022-11-06,9.72438
2022-11-07,53.56214
2022-11-08,49.40197
2022-11-09,46.33385
2022-11-10,48.36193
2022-11-11,43.31773
2022-11-12,14.30057
2022-11-13,11.75247
2022-11-14,52.5741
2022-11-15,57.04628
2022-11-16,48.62194
2022-11-17,50.80603
2022-11-18,42.32969
2022-11-19,15.2366
2022-11-20,14.09256
2022-11-21,57.6703
2022-11-22,55.85023
2022-11-23,48.88195
2022-11-24,46.12584
2022-11-25,49.97399
2022-11-26,14.24856
2022-11-27,13.10452
2022-11-28,57.46229
2022-11-29,55.95423
2022-11-30,65.1066
2022-12-01,49.60998
2022-12-02,41.28965
2022-12-03,12.22048
2022-12-04,12.6365
2022-12-05,56.68226
2022-12-06,48.25793
2022-12-07,46.48985
2022-12-08,49.50598
2022-12-09,47.42589
2022-12-10,13.88455
2022-12-11,11.28445
2022-12-12,54.70618
2022-12-13,57.09828
2022-12-14,48.51794
2022-12-15,48.56994
2022-12-16,44.20176
2022-12-17,12.11648
2022-12-18,14.56058
2022-12-19,52.7301
2022-12-20,53.66614
2022-12-21,56.78627
2022-12-22,54.08216
2022-12-23,48.82995
2022-12-24,14.40457
2022-12-25,13.52054
2022-12-26,64.01456
2022-12-27,59.43837
2022-12-28,58.71034
2022-12-29,56.26625
2022-12-30,51.58606
2022-12-31,17.94071
2023-01-01,15.39261
2023-01-02,58.03432
2023-01-03,54.13416
2023-01-04,54.03016
2023-01-05,54.08216
2023-01-06,49.29797
2023-01-07,15.49661
2023-01-08,11.85647
2023-01-09,52.47009
2023-01-10,52.99011
2023-01-11,51.79407
2023-01-12,51.01404
2023-01-13,46.38585
2023-01-14,14.24856
2023-01-15,13.83255
2023-01-16,59.33437
2023-01-17,55.48621
2023-01-18,47.6859
2023-01-19,44.82579
2023-01-20,43.68174
2023-01-21,11.23244
2023-01-22,12.6365
2023-01-23,13.36453
2023-01-24,17.00468
2023-01-25,68.27873
2023-01-26,60.99843
2023-01-27,56.89027
2023-01-28,18.20072
2023-01-29,19.39677
2023-01-30,100.0
2023-01-31,72.17888
2023-02-01,60.94643
2023-02-02,55.90223
2023-02-03,46.95787
2023-02-04,15.65262
2023-02-05,13.26053
2023-02-06,58.24232
2023-02-07,53.92615
2023-02-08,54.49817
2023-02-09,52.78211
2023-02-10,48.41393
2023-02-11,15.39261
2023-02-12,13.31253
2023-02-13,61.10244
2023-02-14,56.21424
2023-02-15,53.92615
2023-02-16,51.11804
2023-02-17,47.21788
2023-02-18,17.83671
2023-02-19,12.11648
2023-02-20,62.09048
2023-02-21,60.37441
2023-02-22,58.29433
2023-02-23,53.25013
2023-02-24,50.28601
2023-02-25,15.91263
2023-02-26,15.0806
2023-02-27,60.0624
2023-02-28,68.12272
2023-03-01,19.08476
2023-03-02,53.56214
2023-03-03,47.21788
2023-03-04,15.80863
2023-03-05,13.52054
2023-03-06,54.44617
2023-03-07,50.59802
2023-03-08,50.39001
2023-03-09,47.78991
2023-03-10,46.95787
2023-03-11,14.19656
2023-03-12,12.5845
2023-03-13,55.69422
2023-03-14,56.68226
2023-03-15,57.20228
2023-03-16,50.33801
2023-03-17,45.0338
2023-03-18,14.35257
2023-03-19,14.61258
2023-03-20,62.03848
2023-03-21,62.76651
2023-03-22,52.15808
2023-03-23,53.40613
2023-03-24,44.40977
2023-03-25,15.28861
2023-03-26,13.88455
2023-03-27,63.70254
2023-03-28,55.90223
2023-03-29,53.40613
2023-03-30,52.5741
2023-03-31,56.26625
2023-04-01,13.15652
2023-04-02,11.54446
2023-04-03,49.60998
2023-04-04,54.55018
2023-04-05,49.29797
2023-04-06,45.96983
2023-04-07,50.182
2023-04-08,13.05252
2023-04-09,11.90847
2023-04-10,50.80603
2023-04-11,49.50598
2023-04-12,51.43005
2023-04-13,46.54186
2023-04-14,43.62974
2023-04-15,14.30057
2023-04-16,11.07644
2023-04-17,56.63026
2023-04-18,49.66198
2023-04-19,43.68174
2023-04-20,49.86999
2023-04-21,43.83775
2023-04-22,14.97659
2023-04-23,12.48049
2023-04-24,56.94227
2023-04-25,57.04628
2023-04-26,51.79407
2023-04-27,54.81019
2023-04-28,52.5221
2023-04-29,15.96463
2023-04-30,12.84451
2023-05-01,27.6131
2023-05-02,55.33021
2023-05-03,48.77795
2023-05-04,43.94175
2023-05-05,12.11648
2023-05-06,12.27249
2023-05-07,12.42849
2023-05-08,52.78211
2023-05-09,53.61414
2023-05-10,54.70618
2023-05-11,50.13
2023-05-12,43.73374
2023-05-13,14.56058
2023-05-14,13.62454
2023-05-15,61.88247
2023-05-16,54.39417
2023-05-17,54.18616
2023-05-18,54.13416
2023-05-19,41.75767
2023-05-20,13.31253
2023-05-21,11.59646
2023-05-22,55.1742
2023-05-23,52.47009
2023-05-24,47.37389
2023-05-25,51.06604
2023-05-26,42.90171
2023-05-27,11.54446
2023-05-28,10.81643
2023-05-29,19.60478
