date,대주전자재료주가
2020-10-10,1.71296
2020-10-11,1.51267
2020-10-12,15.78559
2020-10-13,14.18331
2020-10-14,13.1608
2020-10-15,12.30169
2020-10-16,13.60881
2020-10-17,1.04885
2020-10-18,0.83803
2020-10-19,13.9514
2020-10-20,14.9212
2020-10-21,12.95525
2020-10-22,13.29784
2020-10-23,15.75396
2020-10-24,1.68133
2020-10-25,1.15427
2020-10-26,16.05439
2020-10-27,14.44157
2020-10-28,16.43915
2020-10-29,15.55368
2020-10-30,14.3098
2020-10-31,1.44942
2020-11-01,1.15427
2020-11-02,14.1675
2020-11-03,19.97048
2020-11-04,20.89284
2020-11-05,19.36963
2020-11-06,21.90481
2020-11-07,2.03447
2020-11-08,1.64444
2020-11-09,21.24598
2020-11-10,18.97433
2020-11-11,16.29684
2020-11-12,16.04385
2020-11-13,13.94613
2020-11-14,1.08575
2020-11-15,1.06467
2020-11-16,13.94613
2020-11-17,13.34528
2020-11-18,12.33858
2020-11-19,12.39656
2020-11-20,10.89969
2020-11-21,1.08575
2020-11-22,0.85384
2020-11-23,11.87476
2020-11-24,19.88615
2020-11-25,21.17219
2020-11-26,15.97006
2020-11-27,19.04812
2020-11-28,1.95013
2020-11-29,1.37563
2020-11-30,16.09128
2020-12-01,14.20966
2020-12-02,14.18331
2020-12-03,13.31365
2020-12-04,13.44015
2020-12-05,1.58119
2020-12-06,1.15427
2020-12-07,11.90639
2020-12-08,12.91835
2020-12-09,12.93416
2020-12-10,11.26864
2020-12-11,12.01707
2020-12-12,1.2913
2020-12-13,1.02777
2020-12-14,10.39371
2020-12-15,9.76651
2020-12-16,13.45596
2020-12-17,17.23501
2020-12-18,14.80524
2020-12-19,2.22948
2020-12-20,1.62335
2020-12-21,13.76693
2020-12-22,10.94186
2020-12-23,12.53887
2020-12-24,10.7732
2020-12-25,1.21751
2020-12-26,0.87492
2020-12-27,1.17008
2020-12-28,10.72049
2020-12-29,10.36209
2020-12-30,10.83118
2020-12-31,1.70768
2021-01-01,1.0225
2021-01-02,0.9329
2021-01-03,1.19116
2021-01-04,12.47562
2021-01-05,10.58346
2021-01-06,10.2883
2021-01-07,12.3175
2021-01-08,17.57761
2021-01-09,2.37706
2021-01-10,2.42449
2021-01-11,26.30053
2021-01-12,25.96321
2021-01-13,22.87461
2021-01-14,20.96136
2021-01-15,16.31265
2021-01-16,2.45085
2021-01-17,2.25056
2021-01-18,14.45738
2021-01-19,15.65909
2021-01-20,17.69356
2021-01-21,17.93074
2021-01-22,15.7645
2021-01-23,3.05697
2021-01-24,2.51409
2021-01-25,14.69983
2021-01-26,13.7722
2021-01-27,12.46508
2021-01-28,10.9893
2021-01-29,11.82206
2021-01-30,1.71823
2021-01-31,1.53902
2021-02-01,13.56664
2021-02-02,13.54556
2021-02-03,11.94328
2021-02-04,10.57291
2021-02-05,10.08801
2021-02-06,1.53375
2021-02-07,1.58646
2021-02-08,11.31608
2021-02-09,9.88773
2021-02-10,8.77562
2021-02-11,2.51409
2021-02-12,1.7235
2021-02-13,2.04501
2021-02-14,2.10825
2021-02-15,12.06978
2021-02-16,10.92605
2021-02-17,9.02334
2021-02-18,8.69656
2021-02-19,8.55426
2021-02-20,1.70768
2021-02-21,1.27549
2021-02-22,8.02719
2021-02-23,8.92847
2021-02-24,8.81252
2021-02-25,8.77562
2021-02-26,7.6846
2021-02-27,1.3809
2021-02-28,1.37036
2021-03-01,1.45996
2021-03-02,9.33958
2021-03-03,7.44742
2021-03-04,6.96779
2021-03-05,7.36309
2021-03-06,1.25968
2021-03-07,1.25441
2021-03-08,7.70041
2021-03-09,7.27876
2021-03-10,8.88104
2021-03-11,8.46993
2021-03-12,8.40141
2021-03-13,0.94871
2021-03-14,0.94871
2021-03-15,7.05739
2021-03-16,12.00653
2021-03-17,11.80625
2021-03-18,12.59157
2021-03-19,12.54941
2021-03-20,2.57207
2021-03-21,2.19258
2021-03-22,11.12106
2021-03-23,9.86138
2021-03-24,8.42249
2021-03-25,8.63332
2021-03-26,6.99942
2021-03-27,1.01196
2021-03-28,0.89601
2021-03-29,8.00611
2021-03-30,7.15753
2021-03-31,5.89258
2021-04-01,7.17862
2021-04-02,6.63047
2021-04-03,0.81167
2021-04-04,0.82222
2021-04-05,6.37221
2021-04-06,7.22605
2021-04-07,6.99414
2021-04-08,7.45269
2021-04-09,6.57249
2021-04-10,0.71153
2021-04-11,0.60085
2021-04-12,8.36451
2021-04-13,6.83075
2021-04-14,6.92036
2021-04-15,11.21593
2021-04-16,12.44399
2021-04-17,4.7225
2021-04-18,3.84757
2021-04-19,17.99926
2021-04-20,12.44927
2021-04-21,11.69556
2021-04-22,11.1316
2021-04-23,9.2289
2021-04-24,0.99615
2021-04-25,0.93817
2021-04-26,17.96236
2021-04-27,17.70937
2021-04-28,16.48131
2021-04-29,12.94471
2021-04-30,11.51109
2021-05-01,1.59173
2021-05-02,1.28603
2021-05-03,10.39371
2021-05-04,11.99072
2021-05-05,1.76039
2021-05-06,10.08274
2021-05-07,14.69983
2021-05-08,2.22948
2021-05-09,1.81837
2021-05-10,13.35055
2021-05-11,11.35297
2021-05-12,11.73246
2021-05-13,9.61366
2021-05-14,10.57291
2021-05-15,1.36509
2021-05-16,1.44942
2021-05-17,7.99557
2021-05-18,7.38417
2021-05-19,1.06467
2021-05-20,9.24998
2021-05-21,7.48959
2021-05-22,0.88019
2021-05-23,0.92763
2021-05-24,7.83745
2021-05-25,7.56337
2021-05-26,9.70853
2021-05-27,11.36878
2021-05-28,11.51636
2021-05-29,1.53902
2021-05-30,1.0594
2021-05-31,9.27634
2021-06-01,8.66494
2021-06-02,8.74927
2021-06-03,8.5648
2021-06-04,7.00469
2021-06-05,0.91182
2021-06-06,0.88546
2021-06-07,7.27349
2021-06-08,7.22605
2021-06-09,8.84414
2021-06-10,8.64386
2021-06-11,9.41337
2021-06-12,1.21751
2021-06-13,0.79586
2021-06-14,12.97633
2021-06-15,10.75739
2021-06-16,14.95282
2021-06-17,17.50909
2021-06-18,20.25509
2021-06-19,2.37706
2021-06-20,2.27164
2021-06-21,19.57518
2021-06-22,16.9504
2021-06-23,16.02276
2021-06-24,14.9212
2021-06-25,13.28203
2021-06-26,1.69187
2021-06-27,1.24914
2021-06-28,10.08274
2021-06-29,10.44642
2021-06-30,9.74015
2021-07-01,8.72292
2021-07-02,7.31038
2021-07-03,0.98034
2021-07-04,1.21224
2021-07-05,10.63089
2021-07-06,9.52933
2021-07-07,11.69029
2021-07-08,11.95909
2021-07-09,18.24698
2021-07-10,2.46139
2021-07-11,1.69187
2021-07-12,16.39171
2021-07-13,24.01834
2021-07-14,42.14937
2021-07-15,40.82116
2021-07-16,37.89068
2021-07-17,7.67933
2021-07-18,7.5054
2021-07-19,53.96089
2021-07-20,49.02756
2021-07-21,39.52458
2021-07-22,34.5122
2021-07-23,29.24682
2021-07-24,4.72777
2021-07-25,4.25341
2021-07-26,29.00437
2021-07-27,26.52717
2021-07-28,25.23586
2021-07-29,27.11748
2021-07-30,24.57703
2021-07-31,2.7829
2021-08-01,3.67891
2021-08-02,23.44384
2021-08-03,25.10936
2021-08-04,24.90381
2021-08-05,26.2162
2021-08-06,23.5229
2021-08-07,2.86723
2021-08-08,2.9621
2021-08-09,31.70294
2021-08-10,26.0001
2021-08-11,25.66278
2021-08-12,28.16107
2021-08-13,23.90765
2021-08-14,3.22563
2021-08-15,2.63005
2021-08-16,3.63674
2021-08-17,21.26179
2021-08-18,23.81278
2021-08-19,25.62588
2021-08-20,22.11036
2021-08-21,2.88304
2021-08-22,2.40341
2021-08-23,21.28814
2021-08-24,20.59769
2021-08-25,21.06677
2021-08-26,18.24171
2021-08-27,15.93843
2021-08-28,1.9027
2021-08-29,1.96068
2021-08-30,16.75011
2021-08-31,21.60438
2021-09-01,22.76919
2021-09-02,18.96379
2021-09-03,59.57413
2021-09-04,10.21451
2021-09-05,8.53844
2021-09-06,67.07426
2021-09-07,63.54292
2021-09-08,69.06656
2021-09-09,64.66557
2021-09-10,59.04179
2021-09-11,7.54756
2021-09-12,7.08375
2021-09-13,63.73794
2021-09-14,56.03752
2021-09-15,49.87086
2021-09-16,55.19949
2021-09-17,47.9787
2021-09-18,6.76224
2021-09-19,5.75027
2021-09-20,3.27834
2021-09-21,3.49443
2021-09-22,4.50113
2021-09-23,44.37358
2021-09-24,93.24302
2021-09-25,15.8014
2021-09-26,15.03715
2021-09-27,100.0
2021-09-28,82.38549
2021-09-29,82.71754
2021-09-30,69.34064
2021-10-01,60.3331
2021-10-02,8.09571
2021-10-03,5.72919
2021-10-04,9.40283
2021-10-05,91.82522
2021-10-06,85.82722
2021-10-07,85.77979
2021-10-08,66.02013
2021-10-09,6.87292
2021-10-10,5.23902
2021-10-11,7.12064
2021-10-12,57.4237
2021-10-13,91.42992
2021-10-14,75.15416
2021-10-15,80.409
2021-10-16,9.21836
2021-10-17,7.15753
2021-10-18,61.79307
2021-10-19,69.19833
2021-10-20,60.84435
2021-10-21,57.13909
2021-10-22,53.06488
2021-10-23,6.05597
2021-10-24,4.56438
2021-10-25,74.66926
2021-10-26,76.8355
2021-10-27,82.20102
2021-10-28,65.56158
2021-10-29,57.819
2021-10-30,5.90839
2021-10-31,5.044
2021-11-01,60.79165
2021-11-02,54.77257
2021-11-03,52.74864
2021-11-04,62.83666
2021-11-05,58.97327
2021-11-06,7.595
2021-11-07,7.03631
2021-11-08,65.68281
2021-11-09,68.77141
2021-11-10,63.53238
2021-11-11,72.96157
2021-11-12,71.27496
2021-11-13,9.78759
2021-11-14,9.04443
2021-11-15,60.34364
2021-11-16,55.63168
2021-11-17,57.70832
2021-11-18,61.54008
2021-11-19,53.80804
2021-11-20,6.83075
2021-11-21,5.85041
2021-11-22,54.41416
2021-11-23,48.89579
2021-11-24,56.40647
2021-11-25,56.17456
2021-11-26,74.56385
2021-11-27,9.08132
2021-11-28,8.07463
2021-11-29,58.42513
2021-11-30,60.39635
2021-12-01,57.4606
2021-12-02,57.60818
2021-12-03,51.33083
2021-12-04,5.85041
2021-12-05,5.19158
2021-12-06,47.20392
2021-12-07,46.05492
2021-12-08,55.05191
2021-12-09,47.50434
2021-12-10,41.02145
2021-12-11,5.20739
2021-12-12,4.43261
2021-12-13,41.72244
2021-12-14,46.18141
2021-12-15,48.62699
2021-12-16,43.3458
2021-12-17,39.25051
2021-12-18,5.19158
2021-12-19,4.34828
2021-12-20,36.75222
2021-12-21,43.35107
2021-12-22,40.62615
2021-12-23,42.98213
2021-12-24,45.04295
2021-12-25,4.94913
2021-12-26,4.21651
2021-12-27,36.74695
2021-12-28,46.9562
2021-12-29,51.2834
2021-12-30,44.87956
2021-12-31,8.10625
2022-01-01,3.88446
2022-01-02,3.7527
2022-01-03,37.79581
2022-01-04,37.85379
2022-01-05,33.9904
2022-01-06,34.35935
2022-01-07,31.21804
2022-01-08,3.47335
2022-01-09,3.23617
2022-01-10,30.54867
2022-01-11,32.18257
2022-01-12,38.1753
2022-01-13,33.62673
2022-01-14,30.18499
2022-01-15,3.447
2022-01-16,3.45754
2022-01-17,34.70194
2022-01-18,39.66162
2022-01-19,33.08912
2022-01-20,58.8784
2022-01-21,46.45021
2022-01-22,5.44457
2022-01-23,4.08475
2022-01-24,37.91176
2022-01-25,43.97301
2022-01-26,46.35007
2022-01-27,45.64908
2022-01-28,50.45064
2022-01-29,5.38133
2022-01-30,3.88446
2022-01-31,3.36267
2022-02-01,2.78817
2022-02-02,3.48916
2022-02-03,41.64865
2022-02-04,37.81689
2022-02-05,4.97549
2022-02-06,3.54714
2022-02-07,35.90365
2022-02-08,32.07716
2022-02-09,38.97116
2022-02-10,31.94012
2022-02-11,30.30622
2022-02-12,3.30996
2022-02-13,2.56153
2022-02-14,28.2085
2022-02-15,27.34939
2022-02-16,32.20365
2022-02-17,33.76904
2022-02-18,28.37189
2022-02-19,3.04116
2022-02-20,2.24002
2022-02-21,25.74184
2022-02-22,23.60196
2022-02-23,25.79455
2022-02-24,25.46249
2022-02-25,30.35893
2022-02-26,3.05697
2022-02-27,2.34543
2022-02-28,24.79839
2022-03-01,3.10441
2022-03-02,28.53001
2022-03-03,26.45865
2022-03-04,22.88515
2022-03-05,2.16096
2022-03-06,1.71296
2022-03-07,21.18273
2022-03-08,20.61877
2022-03-09,2.34016
2022-03-10,23.69683
2022-03-11,21.69398
2022-03-12,2.27691
2022-03-13,2.30854
2022-03-14,25.61534
2022-03-15,21.87845
2022-03-16,23.20666
2022-03-17,27.55494
2022-03-18,27.21235
2022-03-19,3.47335
2022-03-20,2.70384
2022-03-21,25.39925
2022-03-22,23.76008
2022-03-23,25.66805
2022-03-24,22.91677
2022-03-25,23.84441
2022-03-26,3.46808
2022-03-27,2.07663
2022-03-28,19.72803
2022-03-29,23.5756
2022-03-30,22.31065
2022-03-31,24.93543
2022-04-01,21.66236
2022-04-02,2.38233
2022-04-03,1.89743
2022-04-04,22.11036
2022-04-05,30.80693
2022-04-06,25.57845
2022-04-07,22.80082
2022-04-08,30.32203
2022-04-09,3.85284
2022-04-10,3.27307
2022-04-11,27.51278
2022-04-12,23.5229
2022-04-13,27.27033
2022-04-14,25.48885
2022-04-15,22.00495
2022-04-16,2.28219
2022-04-17,1.8131
2022-04-18,23.77589
2022-04-19,23.31207
2022-04-20,23.76008
2022-04-21,26.03172
2022-04-22,24.32931
2022-04-23,2.70384
2022-04-24,2.45612
2022-04-25,21.16165
2022-04-26,21.8521
2022-04-27,21.24071
2022-04-28,19.66478
2022-04-29,21.25652
2022-04-30,2.10825
2022-05-01,2.01338
2022-05-02,21.8521
2022-05-03,22.47404
2022-05-04,23.63358
2022-05-05,2.61951
2022-05-06,18.90054
2022-05-07,1.7235
2022-05-08,1.25968
2022-05-09,17.58815
2022-05-10,19.80182
2022-05-11,18.23117
2022-05-12,18.8004
2022-05-13,20.98771
2022-05-14,1.95541
2022-05-15,1.56011
2022-05-16,21.28287
2022-05-17,27.4179
2022-05-18,32.12459
2022-05-19,49.88668
2022-05-20,48.93796
2022-05-21,6.51452
2022-05-22,4.75412
2022-05-23,37.74837
2022-05-24,30.72787
2022-05-25,35.84567
2022-05-26,31.35508
2022-05-27,27.5444
2022-05-28,2.97791
2022-05-29,2.10298
2022-05-30,27.7236
2022-05-31,27.48115
2022-06-01,3.12549
2022-06-02,25.9105
2022-06-03,23.9709
2022-06-04,2.29273
2022-06-05,1.83418
2022-06-06,2.23475
2022-06-07,20.50809
2022-06-08,21.6729
2022-06-09,21.87318
2022-06-10,21.01407
2022-06-11,2.45085
2022-06-12,1.66552
2022-06-13,26.32688
2022-06-14,26.25309
2022-06-15,24.4558
2022-06-16,30.35366
2022-06-17,25.01976
2022-06-18,2.80398
2022-06-19,2.08717
2022-06-20,22.18942
2022-06-21,26.53771
2022-06-22,24.10267
2022-06-23,22.90623
2022-06-24,25.5521
2022-06-25,2.69857
2022-06-26,2.04501
2022-06-27,24.01834
2022-06-28,20.51863
2022-06-29,21.04042
2022-06-30,20.67148
2022-07-01,20.91393
2022-07-02,2.09244
2022-07-03,1.5074
2022-07-04,19.05339
2022-07-05,20.1286
2022-07-06,18.61592
2022-07-07,18.11521
2022-07-08,18.36293
2022-07-09,1.57592
2022-07-10,1.37036
2022-07-11,17.87276
2022-07-12,14.93701
2022-07-13,18.77931
2022-07-14,19.80182
2022-07-15,17.36678
2022-07-16,1.90797
2022-07-17,1.39145
2022-07-18,18.59484
2022-07-19,22.51093
2022-07-20,21.43572
2022-07-21,20.9192
2022-07-22,24.93543
2022-07-23,2.40341
2022-07-24,1.86053
2022-07-25,19.85453
2022-07-26,17.50909
2022-07-27,16.75011
2022-07-28,22.1209
2022-07-29,22.55837
2022-07-30,2.66694
2022-07-31,1.87635
2022-08-01,22.48985
2022-08-02,31.40251
2022-08-03,25.62061
2022-08-04,27.13856
2022-08-05,26.5746
2022-08-06,2.55099
2022-08-07,1.92905
2022-08-08,21.35139
2022-08-09,21.80994
2022-08-10,27.50751
2022-08-11,25.89996
2022-08-12,21.43045
2022-08-13,2.45085
2022-08-14,2.04501
2022-08-15,2.50882
2022-08-16,21.81521
2022-08-17,19.99683
2022-08-18,18.52105
2022-08-19,17.54071
2022-08-20,1.87107
2022-08-21,1.32293
2022-08-22,15.51151
2022-08-23,14.67875
2022-08-24,17.76208
2022-08-25,23.67047
2022-08-26,24.35566
2022-08-27,2.44558
2022-08-28,1.9027
2022-08-29,22.08401
2022-08-30,34.94966
2022-08-31,28.84098
2022-09-01,23.76008
2022-09-02,21.90481
2022-09-03,2.31381
2022-09-04,1.69714
2022-09-05,19.93358
2022-09-06,19.3749
2022-09-07,20.10225
2022-09-08,18.33658
2022-09-09,1.66025
2022-09-10,1.02777
2022-09-11,1.03304
2022-09-12,1.58646
2022-09-13,19.21678
2022-09-14,15.7645
2022-09-15,18.44726
2022-09-16,15.81721
2022-09-17,1.69187
2022-09-18,1.19643
2022-09-19,15.52205
2022-09-20,13.92505
2022-09-21,12.92362
2022-09-22,13.21878
2022-09-23,12.64955
2022-09-24,1.03304
2022-09-25,0.65883
2022-09-26,12.62847
2022-09-27,14.15168
2022-09-28,15.06878
2022-09-29,16.73957
2022-09-30,15.19527
2022-10-01,1.01723
2022-10-02,0.72734
2022-10-03,1.17535
2022-10-04,14.29399
2022-10-05,13.00268
2022-10-06,17.10325
2022-10-07,14.76308
2022-10-08,1.12264
2022-10-09,0.82749
2022-10-10,0.96979
2022-10-11,12.93944
2022-10-12,12.86565
2022-10-13,11.67448
2022-10-14,13.42433
2022-10-15,1.81837
2022-10-16,1.30712
2022-10-17,17.77789
2022-10-18,16.05966
2022-10-19,20.00737
2022-10-20,15.29014
2022-10-21,14.11479
2022-10-22,1.24914
2022-10-23,0.95398
2022-10-24,13.28203
2022-10-25,12.74442
2022-10-26,12.47035
2022-10-27,13.56137
2022-10-28,14.15695
2022-10-29,1.45996
2022-10-30,1.10156
2022-10-31,13.64043
2022-11-01,15.38502
2022-11-02,15.93843
2022-11-03,14.12533
2022-11-04,13.20824
2022-11-05,1.15954
2022-11-06,1.12791
2022-11-07,13.15553
2022-11-08,14.9212
2022-11-09,14.0779
2022-11-10,11.98545
2022-11-11,16.87134
2022-11-12,1.99757
2022-11-13,2.28219
2022-11-14,18.84256
2022-11-15,16.84499
2022-11-16,13.59827
2022-11-17,11.81679
2022-11-18,12.1383
2022-11-19,1.19116
2022-11-20,1.2017
2022-11-21,12.02234
2022-11-22,11.40568
2022-11-23,11.32135
2022-11-24,12.51778
2022-11-25,11.042
2022-11-26,1.18062
2022-11-27,1.04885
2022-11-28,9.99841
2022-11-29,10.07747
2022-11-30,10.15126
2022-12-01,13.93559
2022-12-02,10.43588
2022-12-03,1.2017
2022-12-04,0.99615
2022-12-05,9.88773
2022-12-06,9.18673
2022-12-07,10.79955
2022-12-08,9.10767
2022-12-09,17.79897
2022-12-10,2.01338
2022-12-11,1.37563
2022-12-12,10.85226
2022-12-13,13.30838
2022-12-14,11.91693
2022-12-15,10.5571
2022-12-16,9.75069
2022-12-17,0.86965
2022-12-18,0.70626
2022-12-19,9.5873
2022-12-20,9.49243
2022-12-21,8.6175
2022-12-22,9.29215
2022-12-23,10.05112
2022-12-24,1.3809
2022-12-25,1.07521
2022-12-26,9.86665
2022-12-27,10.14072
2022-12-28,10.21978
2022-12-29,9.45554
2022-12-30,2.91466
2022-12-31,0.81167
2023-01-01,0.61666
2023-01-02,10.70995
2023-01-03,16.15453
2023-01-04,15.30069
2023-01-05,11.78516
2023-01-06,13.21878
2023-01-07,1.77093
2023-01-08,1.76566
2023-01-09,14.12533
2023-01-10,12.37548
2023-01-11,13.36109
2023-01-12,12.2806
2023-01-13,11.44784
2023-01-14,1.52848
2023-01-15,1.33347
2023-01-16,10.88915
2023-01-17,9.62947
2023-01-18,9.27106
2023-01-19,9.3185
2023-01-20,9.07605
2023-01-21,1.0225
2023-01-22,0.60612
2023-01-23,0.76951
2023-01-24,1.59173
2023-01-25,11.24756
2023-01-26,13.91451
2023-01-27,14.12533
2023-01-28,1.67606
2023-01-29,1.45469
2023-01-30,13.96721
2023-01-31,12.97633
2023-02-01,13.16607
2023-02-02,12.66536
2023-02-03,10.9893
2023-02-04,1.37563
2023-02-05,0.98561
2023-02-06,13.45069
2023-02-07,19.56464
2023-02-08,16.04912
2023-02-09,22.40552
2023-02-10,21.20908
2023-02-11,2.43503
2023-02-12,3.47862
2023-02-13,22.10509
2023-02-14,24.02361
2023-02-15,22.15253
2023-02-16,23.91819
2023-02-17,24.75096
2023-02-18,3.51025
2023-02-19,2.80925
2023-02-20,19.39071
2023-02-21,20.54498
2023-02-22,18.94797
2023-02-23,16.35482
2023-02-24,13.89342
2023-02-25,2.43503
2023-02-26,2.1188
2023-02-27,15.87519
2023-02-28,15.66963
2023-03-01,3.2309
2023-03-02,16.26521
2023-03-03,21.25652
2023-03-04,3.81067
2023-03-05,3.60512
2023-03-06,27.13856
2023-03-07,25.30965
2023-03-08,20.88757
2023-03-09,19.01649
2023-03-10,15.95952
2023-03-11,1.8131
2023-03-12,1.61281
2023-03-13,17.70937
2023-03-14,15.72761
2023-03-15,16.90296
2023-03-16,15.7118
2023-03-17,16.63943
2023-03-18,2.07136
2023-03-19,2.22948
2023-03-20,16.92404
2023-03-21,15.45353
2023-03-22,16.12291
2023-03-23,25.19896
2023-03-24,20.07589
2023-03-25,2.63005
2023-03-26,2.57734
2023-03-27,25.8209
2023-03-28,23.80751
2023-03-29,21.25652
2023-03-30,21.64127
2023-03-31,25.13571
2023-04-01,5.80825
2023-04-02,4.44315
2023-04-03,32.1773
2023-04-04,28.72503
2023-04-05,30.49069
2023-04-06,40.44168
2023-04-07,68.22853
2023-04-08,9.90354
2023-04-09,9.72961
2023-04-10,49.29636
2023-04-11,44.66346
2023-04-12,38.84994
2023-04-13,33.86918
2023-04-14,30.03215
2023-04-15,4.74358
2023-04-16,5.01765
2023-04-17,32.0508
2023-04-18,31.70821
2023-04-19,29.59468
2023-04-20,26.18984
2023-04-21,23.43857
2023-04-22,4.26395
2023-04-23,3.48389
2023-04-24,21.66763
2023-04-25,24.5454
2023-04-26,23.60723
2023-04-27,24.4558
2023-04-28,20.9719
2023-04-29,3.29942
2023-04-30,2.52991
2023-05-01,5.24956
2023-05-02,20.41321
2023-05-03,16.35482
2023-05-04,18.49997
2023-05-05,4.52748
2023-05-06,3.24671
2023-05-07,3.30996
2023-05-08,23.34896
2023-05-09,21.74142
2023-05-10,17.81478
2023-05-11,18.00453
2023-05-12,15.30596
2023-05-13,2.75127
2023-05-14,1.64971
2023-05-15,14.08317
2023-05-16,15.61692
2023-05-17,14.80524
2023-05-18,14.23074
2023-05-19,14.57334
2023-05-20,2.44558
2023-05-21,1.8658
2023-05-22,15.25852
2023-05-23,17.24555
2023-05-24,13.30311
2023-05-25,12.71807
2023-05-26,12.5863
2023-05-27,1.9027
2023-05-28,1.73404
