date,동거주택상속공제
2021-04-04,13.00813
2021-04-05,18.42818
2021-04-06,14.09214
2021-04-07,14.09214
2021-04-08,15.17615
2021-04-09,20.5962
2021-04-10,13.27913
2021-04-11,9.21409
2021-04-12,16.26016
2021-04-13,13.55013
2021-04-14,15.17615
2021-04-15,18.42818
2021-04-16,18.42818
2021-04-17,10.0271
2021-04-18,11.92411
2021-04-19,21.13821
2021-04-20,15.98915
2021-04-21,17.61517
2021-04-22,15.17615
2021-04-23,20.0542
2021-04-24,8.13008
2021-04-25,10.2981
2021-04-26,15.98915
2021-04-27,15.44715
2021-04-28,20.0542
2021-04-29,15.17615
2021-04-30,16.80216
2021-05-01,13.82113
2021-05-02,9.48509
2021-05-03,12.19512
2021-05-04,14.36314
2021-05-05,68.02168
2021-05-06,21.95121
2021-05-07,17.07317
2021-05-08,13.82113
2021-05-09,14.63414
2021-05-10,14.09214
2021-05-11,14.09214
2021-05-12,14.09214
2021-05-13,10.2981
2021-05-14,10.2981
2021-05-15,10.2981
2021-05-16,12.73712
2021-05-17,17.34417
2021-05-18,15.17615
2021-05-19,11.38211
2021-05-20,14.36314
2021-05-21,13.00813
2021-05-22,11.92411
2021-05-23,11.92411
2021-05-24,13.27913
2021-05-25,15.98915
2021-05-26,11.65311
2021-05-27,10.8401
2021-05-28,17.61517
2021-05-29,9.48509
2021-05-30,13.00813
2021-05-31,17.88617
2021-06-01,16.26016
2021-06-02,13.00813
2021-06-03,16.80216
2021-06-04,14.36314
2021-06-05,12.73712
2021-06-06,13.82113
2021-06-07,18.69918
2021-06-08,18.69918
2021-06-09,13.27913
2021-06-10,15.71815
2021-06-11,15.98915
2021-06-12,8.40108
2021-06-13,7.58807
2021-06-14,16.53116
2021-06-15,20.3252
2021-06-16,15.71815
2021-06-17,10.5691
2021-06-18,14.90514
2021-06-19,22.22222
2021-06-20,15.17615
2021-06-21,17.88617
2021-06-22,15.17615
2021-06-23,11.65311
2021-06-24,13.82113
2021-06-25,14.09214
2021-06-26,14.63414
2021-06-27,9.48509
2021-06-28,15.17615
2021-06-29,14.63414
2021-06-30,13.00813
2021-07-01,11.65311
2021-07-02,10.8401
2021-07-03,7.58807
2021-07-04,13.27913
2021-07-05,16.53116
2021-07-06,16.26016
2021-07-07,13.27913
2021-07-08,15.98915
2021-07-09,13.82113
2021-07-10,10.0271
2021-07-11,7.58807
2021-07-12,13.55013
2021-07-13,17.61517
2021-07-14,8.67208
2021-07-15,11.65311
2021-07-16,16.53116
2021-07-17,11.11111
2021-07-18,12.19512
2021-07-19,16.80216
2021-07-20,13.27913
2021-07-21,10.8401
2021-07-22,17.61517
2021-07-23,7.85907
2021-07-24,8.94308
2021-07-25,11.92411
2021-07-26,28.72628
2021-07-27,38.21138
2021-07-28,18.15718
2021-07-29,18.42818
2021-07-30,15.71815
2021-07-31,10.5691
2021-08-01,20.5962
2021-08-02,17.61517
2021-08-03,14.09214
2021-08-04,14.09214
2021-08-05,10.0271
2021-08-06,10.5691
2021-08-07,10.2981
2021-08-08,10.2981
2021-08-09,17.61517
2021-08-10,12.73712
2021-08-11,16.53116
2021-08-12,14.63414
2021-08-13,10.0271
2021-08-14,13.00813
2021-08-15,9.21409
2021-08-16,13.00813
2021-08-17,19.24119
2021-08-18,14.36314
2021-08-19,16.53116
2021-08-20,10.5691
2021-08-21,9.75609
2021-08-22,8.13008
2021-08-23,13.27913
2021-08-24,12.19512
2021-08-25,16.26016
2021-08-26,11.92411
2021-08-27,15.17615
2021-08-28,9.75609
2021-08-29,9.21409
2021-08-30,21.40921
2021-08-31,14.90514
2021-09-01,20.3252
2021-09-02,11.92411
2021-09-03,15.44715
2021-09-04,10.2981
2021-09-05,7.31707
2021-09-06,24.93224
2021-09-07,18.42818
2021-09-08,17.61517
2021-09-09,21.95121
2021-09-10,14.36314
2021-09-11,9.48509
2021-09-12,22.22222
2021-09-13,11.65311
2021-09-14,14.63414
2021-09-15,15.17615
2021-09-16,15.71815
2021-09-17,8.94308
2021-09-18,13.82113
2021-09-19,10.2981
2021-09-20,3.79403
2021-09-21,8.67208
2021-09-22,15.98915
2021-09-23,16.53116
2021-09-24,18.97018
2021-09-25,10.5691
2021-09-26,10.2981
2021-09-27,12.73712
2021-09-28,19.24119
2021-09-29,19.78319
2021-09-30,14.63414
2021-10-01,16.80216
2021-10-02,11.92411
2021-10-03,15.71815
2021-10-04,12.73712
2021-10-05,23.57723
2021-10-06,23.03523
2021-10-07,19.51219
2021-10-08,11.92411
2021-10-09,5.96205
2021-10-10,15.98915
2021-10-11,16.26016
2021-10-12,17.34417
2021-10-13,17.07317
2021-10-14,30.0813
2021-10-15,17.61517
2021-10-16,9.75609
2021-10-17,7.04607
2021-10-18,17.34417
2021-10-19,19.51219
2021-10-20,16.80216
2021-10-21,30.0813
2021-10-22,20.8672
2021-10-23,11.11111
2021-10-24,16.80216
2021-10-25,14.63414
2021-10-26,17.34417
2021-10-27,11.65311
2021-10-28,19.51219
2021-10-29,13.55013
2021-10-30,10.5691
2021-10-31,17.88617
2021-11-01,16.80216
2021-11-02,16.26016
2021-11-03,23.57723
2021-11-04,19.78319
2021-11-05,13.00813
2021-11-06,12.46612
2021-11-07,12.19512
2021-11-08,14.90514
2021-11-09,17.34417
2021-11-10,10.2981
2021-11-11,17.61517
2021-11-12,19.51219
2021-11-13,15.17615
2021-11-14,22.76422
2021-11-15,21.13821
2021-11-16,17.07317
2021-11-17,9.75609
2021-11-18,14.36314
2021-11-19,13.27913
2021-11-20,12.19512
2021-11-21,12.73712
2021-11-22,20.8672
2021-11-23,16.53116
2021-11-24,13.27913
2021-11-25,18.97018
2021-11-26,17.61517
2021-11-27,21.40921
2021-11-28,14.63414
2021-11-29,22.76422
2021-11-30,21.40921
2021-12-01,15.17615
2021-12-02,18.97018
2021-12-03,18.42818
2021-12-04,11.11111
2021-12-05,5.14905
2021-12-06,20.0542
2021-12-07,14.63414
2021-12-08,32.52032
2021-12-09,22.22222
2021-12-10,15.98915
2021-12-11,9.21409
2021-12-12,9.75609
2021-12-13,15.44715
2021-12-14,17.34417
2021-12-15,21.95121
2021-12-16,26.55826
2021-12-17,33.33333
2021-12-18,12.19512
2021-12-19,20.5962
2021-12-20,43.08943
2021-12-21,23.30623
2021-12-22,18.42818
2021-12-23,12.73712
2021-12-24,13.55013
2021-12-25,9.48509
2021-12-26,17.61517
2021-12-27,27.64227
2021-12-28,20.3252
2021-12-29,25.47425
2021-12-30,14.09214
2021-12-31,23.03523
2022-01-01,23.84823
2022-01-02,24.66124
2022-01-03,22.76422
2022-01-04,24.39024
2022-01-05,20.8672
2022-01-06,24.66124
2022-01-07,19.51219
2022-01-08,13.55013
2022-01-09,15.71815
2022-01-10,19.51219
2022-01-11,18.42818
2022-01-12,20.3252
2022-01-13,21.13821
2022-01-14,17.88617
2022-01-15,13.27913
2022-01-16,15.98915
2022-01-17,19.51219
2022-01-18,13.82113
2022-01-19,15.98915
2022-01-20,16.80216
2022-01-21,14.90514
2022-01-22,14.36314
2022-01-23,15.44715
2022-01-24,20.0542
2022-01-25,17.88617
2022-01-26,20.0542
2022-01-27,14.09214
2022-01-28,13.82113
2022-01-29,9.21409
2022-01-30,14.09214
2022-01-31,85.90785
2022-02-01,66.66666
2022-02-02,100.0
2022-02-03,72.62872
2022-02-04,24.93224
2022-02-05,19.24119
2022-02-06,81.84281
2022-02-07,79.94579
2022-02-08,33.33333
2022-02-09,25.74525
2022-02-10,26.28726
2022-02-11,21.68021
2022-02-12,14.90514
2022-02-13,38.21138
2022-02-14,44.17344
2022-02-15,29.81029
2022-02-16,23.03523
2022-02-17,21.95121
2022-02-18,21.68021
2022-02-19,15.98915
2022-02-20,14.09214
2022-02-21,24.93224
2022-02-22,23.03523
2022-02-23,24.39024
2022-02-24,17.61517
2022-02-25,27.10027
2022-02-26,15.44715
2022-02-27,18.15718
2022-02-28,16.80216
2022-03-01,12.46612
2022-03-02,13.00813
2022-03-03,20.8672
2022-03-04,13.27913
2022-03-05,13.27913
2022-03-06,13.00813
2022-03-07,18.42818
2022-03-08,14.90514
2022-03-09,7.04607
2022-03-10,13.00813
2022-03-11,17.61517
2022-03-12,11.65311
2022-03-13,14.09214
2022-03-14,17.07317
2022-03-15,17.07317
2022-03-16,37.12737
2022-03-17,21.95121
2022-03-18,23.84823
2022-03-19,16.53116
2022-03-20,14.09214
2022-03-21,21.13821
2022-03-22,16.26016
2022-03-23,18.69918
2022-03-24,17.34417
2022-03-25,10.8401
2022-03-26,14.90514
2022-03-27,10.8401
2022-03-28,15.17615
2022-03-29,20.0542
2022-03-30,20.3252
2022-03-31,17.88617
2022-04-01,17.88617
2022-04-02,11.92411
2022-04-03,15.17615
2022-04-04,19.51219
2022-04-05,19.24119
2022-04-06,14.09214
2022-04-07,24.11924
2022-04-08,17.07317
2022-04-09,16.80216
2022-04-10,14.09214
2022-04-11,27.91327
2022-04-12,23.57723
2022-04-13,22.49322
2022-04-14,21.95121
2022-04-15,14.36314
2022-04-16,11.11111
2022-04-17,15.71815
2022-04-18,23.03523
2022-04-19,22.22222
2022-04-20,18.42818
2022-04-21,23.30623
2022-04-22,15.71815
2022-04-23,13.27913
2022-04-24,7.58807
2022-04-25,16.53116
2022-04-26,24.93224
2022-04-27,21.40921
2022-04-28,21.40921
2022-04-29,12.19512
2022-04-30,17.07317
2022-05-01,11.92411
2022-05-02,16.53116
2022-05-03,12.19512
2022-05-04,11.92411
2022-05-05,14.90514
2022-05-06,15.98915
2022-05-07,11.38211
2022-05-08,14.36314
2022-05-09,15.17615
2022-05-10,20.3252
2022-05-11,17.88617
2022-05-12,14.09214
2022-05-13,12.19512
2022-05-14,8.13008
2022-05-15,20.0542
2022-05-16,20.0542
2022-05-17,16.53116
2022-05-18,15.98915
2022-05-19,17.61517
2022-05-20,16.26016
2022-05-21,5.42005
2022-05-22,10.2981
2022-05-23,18.15718
2022-05-24,24.11924
2022-05-25,20.0542
2022-05-26,16.26016
2022-05-27,18.15718
2022-05-28,8.67208
2022-05-29,8.40108
2022-05-30,10.8401
2022-05-31,13.00813
2022-06-01,12.19512
2022-06-02,12.46612
2022-06-03,11.65311
2022-06-04,10.0271
2022-06-05,12.19512
2022-06-06,15.98915
2022-06-07,17.07317
2022-06-08,17.88617
2022-06-09,16.80216
2022-06-10,16.53116
2022-06-11,44.17344
2022-06-12,22.22222
2022-06-13,23.57723
2022-06-14,18.97018
2022-06-15,21.68021
2022-06-16,20.0542
2022-06-17,15.98915
2022-06-18,10.8401
2022-06-19,13.27913
2022-06-20,17.88617
2022-06-21,20.5962
2022-06-22,20.3252
2022-06-23,15.71815
2022-06-24,14.36314
2022-06-25,6.50406
2022-06-26,7.31707
2022-06-27,18.97018
2022-06-28,17.07317
2022-06-29,13.55013
2022-06-30,10.8401
2022-07-01,15.17615
2022-07-02,10.2981
2022-07-03,7.85907
2022-07-04,11.38211
2022-07-05,16.26016
2022-07-06,13.82113
2022-07-07,13.27913
2022-07-08,20.5962
2022-07-09,7.85907
2022-07-10,8.67208
2022-07-11,12.73712
2022-07-12,15.44715
2022-07-13,13.82113
2022-07-14,14.63414
2022-07-15,13.55013
2022-07-16,6.23306
2022-07-17,10.2981
2022-07-18,14.09214
2022-07-19,8.13008
2022-07-20,11.92411
2022-07-21,13.27913
2022-07-22,13.82113
2022-07-23,5.42005
2022-07-24,6.50406
2022-07-25,23.57723
2022-07-26,15.98915
2022-07-27,18.42818
2022-07-28,15.98915
2022-07-29,15.17615
2022-07-30,11.11111
2022-07-31,13.00813
2022-08-01,21.40921
2022-08-02,16.80216
2022-08-03,15.98915
2022-08-04,10.8401
2022-08-05,18.42818
2022-08-06,13.27913
2022-08-07,13.27913
2022-08-08,19.51219
2022-08-09,21.13821
2022-08-10,16.80216
2022-08-11,15.71815
2022-08-12,18.42818
2022-08-13,8.67208
2022-08-14,12.19512
2022-08-15,13.00813
2022-08-16,13.55013
2022-08-17,20.0542
2022-08-18,17.61517
2022-08-19,17.88617
2022-08-20,9.48509
2022-08-21,26.55826
2022-08-22,25.47425
2022-08-23,20.8672
2022-08-24,19.78319
2022-08-25,20.8672
2022-08-26,17.61517
2022-08-27,13.27913
2022-08-28,8.40108
2022-08-29,21.13821
2022-08-30,18.42818
2022-08-31,15.71815
2022-09-01,17.88617
2022-09-02,15.98915
2022-09-03,14.90514
2022-09-04,8.94308
2022-09-05,14.09214
2022-09-06,18.97018
2022-09-07,18.97018
2022-09-08,14.36314
2022-09-09,11.38211
2022-09-10,7.31707
2022-09-11,12.46612
2022-09-12,21.68021
2022-09-13,26.55826
2022-09-14,26.55826
2022-09-15,21.40921
2022-09-16,21.95121
2022-09-17,15.17615
2022-09-18,16.26016
2022-09-19,22.49322
2022-09-20,21.95121
2022-09-21,20.3252
2022-09-22,19.78319
2022-09-23,19.51219
2022-09-24,13.00813
2022-09-25,8.67208
2022-09-26,24.11924
2022-09-27,18.42818
2022-09-28,21.40921
2022-09-29,14.90514
2022-09-30,14.09214
2022-10-01,11.38211
2022-10-02,8.13008
2022-10-03,9.21409
2022-10-04,18.97018
2022-10-05,17.61517
2022-10-06,18.97018
2022-10-07,21.13821
2022-10-08,8.40108
2022-10-09,10.5691
2022-10-10,9.48509
2022-10-11,17.61517
2022-10-12,18.42818
2022-10-13,13.82113
2022-10-14,12.46612
2022-10-15,11.11111
2022-10-16,14.09214
2022-10-17,15.44715
2022-10-18,16.80216
2022-10-19,14.63414
2022-10-20,12.73712
2022-10-21,10.5691
2022-10-22,5.96205
2022-10-23,9.48509
2022-10-24,17.88617
2022-10-25,17.61517
2022-10-26,17.07317
2022-10-27,13.82113
2022-10-28,12.73712
2022-10-29,4.33604
2022-10-30,13.82113
2022-10-31,12.73712
2022-11-01,17.34417
2022-11-02,16.53116
2022-11-03,18.97018
2022-11-04,12.73712
2022-11-05,7.31707
2022-11-06,13.55013
2022-11-07,14.09214
2022-11-08,13.27913
2022-11-09,20.3252
2022-11-10,20.3252
2022-11-11,12.46612
2022-11-12,8.13008
2022-11-13,10.8401
2022-11-14,13.82113
2022-11-15,22.49322
2022-11-16,13.27913
2022-11-17,19.78319
2022-11-18,15.98915
2022-11-19,14.63414
2022-11-20,10.0271
2022-11-21,22.49322
2022-11-22,19.51219
2022-11-23,18.42818
2022-11-24,10.5691
2022-11-25,12.19512
2022-11-26,9.75609
2022-11-27,8.13008
2022-11-28,19.51219
2022-11-29,18.15718
2022-11-30,13.55013
2022-12-01,15.17615
2022-12-02,12.73712
2022-12-03,6.23306
2022-12-04,10.0271
2022-12-05,15.98915
2022-12-06,15.71815
2022-12-07,13.27913
2022-12-08,18.69918
2022-12-09,13.82113
2022-12-10,8.13008
2022-12-11,14.36314
2022-12-12,13.27913
2022-12-13,16.26016
2022-12-14,15.17615
2022-12-15,20.0542
2022-12-16,12.73712
2022-12-17,8.67208
2022-12-18,6.77506
2022-12-19,15.98915
2022-12-20,17.88617
2022-12-21,14.36314
2022-12-22,15.44715
2022-12-23,9.48509
2022-12-24,8.13008
2022-12-25,8.13008
2022-12-26,15.44715
2022-12-27,12.46612
2022-12-28,14.09214
2022-12-29,12.73712
2022-12-30,11.92411
2022-12-31,7.04607
2023-01-01,6.77506
2023-01-02,14.63414
2023-01-03,18.69918
2023-01-04,11.92411
2023-01-05,9.75609
2023-01-06,10.8401
2023-01-07,6.77506
2023-01-08,11.92411
2023-01-09,17.61517
2023-01-10,12.73712
2023-01-11,8.94308
2023-01-12,13.55013
2023-01-13,14.36314
2023-01-14,13.55013
2023-01-15,13.00813
2023-01-16,21.95121
2023-01-17,14.63414
2023-01-18,13.55013
2023-01-19,14.63414
2023-01-20,9.75609
2023-01-21,7.31707
2023-01-22,8.67208
2023-01-23,6.23306
2023-01-24,11.65311
2023-01-25,17.61517
2023-01-26,13.82113
2023-01-27,13.82113
2023-01-28,8.67208
2023-01-29,11.38211
2023-01-30,17.88617
2023-01-31,21.68021
2023-02-01,18.69918
2023-02-02,14.63414
2023-02-03,16.53116
2023-02-04,7.31707
2023-02-05,10.2981
2023-02-06,17.88617
2023-02-07,19.78319
2023-02-08,16.26016
2023-02-09,15.98915
2023-02-10,13.55013
2023-02-11,7.04607
2023-02-12,14.09214
2023-02-13,17.88617
2023-02-14,20.0542
2023-02-15,17.61517
2023-02-16,14.90514
2023-02-17,30.8943
2023-02-18,9.21409
2023-02-19,10.8401
2023-02-20,16.53116
2023-02-21,14.09214
2023-02-22,14.36314
2023-02-23,15.44715
2023-02-24,18.69918
2023-02-25,8.13008
2023-02-26,7.04607
2023-02-27,10.5691
2023-02-28,12.19512
2023-03-01,8.67208
2023-03-02,14.90514
2023-03-03,12.19512
2023-03-04,8.67208
2023-03-05,11.65311
2023-03-06,17.88617
2023-03-07,18.69918
2023-03-08,17.34417
2023-03-09,28.18428
2023-03-10,20.8672
2023-03-11,7.58807
2023-03-12,5.42005
2023-03-13,12.46612
2023-03-14,14.36314
2023-03-15,13.82113
2023-03-16,15.17615
2023-03-17,10.5691
2023-03-18,11.11111
2023-03-19,7.85907
2023-03-20,13.55013
2023-03-21,17.07317
2023-03-22,14.90514
2023-03-23,12.46612
2023-03-24,12.73712
2023-03-25,8.67208
2023-03-26,10.0271
2023-03-27,17.34417
2023-03-28,18.42818
2023-03-29,17.88617
2023-03-30,12.73712
2023-03-31,9.75609
2023-04-01,5.42005
2023-04-02,9.48509
2023-04-03,12.46612
2023-04-04,14.09214
2023-04-05,16.80216
2023-04-06,20.3252
2023-04-07,12.19512
2023-04-08,7.31707
2023-04-09,12.46612
2023-04-10,18.97018
2023-04-11,20.0542
2023-04-12,21.95121
2023-04-13,14.36314
2023-04-14,15.44715
2023-04-15,9.21409
2023-04-16,8.40108
2023-04-17,17.61517
2023-04-18,13.27913
2023-04-19,13.82113
2023-04-20,13.82113
2023-04-21,7.04607
2023-04-22,11.11111
2023-04-23,5.14905
2023-04-24,15.17615
2023-04-25,16.80216
2023-04-26,11.38211
2023-04-27,11.11111
2023-04-28,14.63414
2023-04-29,8.13008
2023-04-30,4.60704
2023-05-01,14.90514
2023-05-02,12.73712
2023-05-03,10.5691
2023-05-04,11.65311
2023-05-05,9.75609
2023-05-06,10.2981
2023-05-07,10.8401
2023-05-08,12.73712
2023-05-09,15.17615
2023-05-10,11.11111
2023-05-11,15.71815
2023-05-12,13.82113
2023-05-13,11.92411
2023-05-14,11.38211
2023-05-15,14.36314
2023-05-16,14.63414
2023-05-17,15.98915
2023-05-18,13.55013
2023-05-19,14.90514
2023-05-20,4.60704
2023-05-21,8.13008
2023-05-22,12.19512
2023-05-23,8.94308
2023-05-24,14.36314
2023-05-25,16.26016
2023-05-26,12.46612
2023-05-27,9.21409
