date,자녀증여세
2021-05-06,5.67823
2021-05-07,3.94321
2021-05-08,3.57518
2021-05-09,3.3123
2021-05-10,4.20609
2021-05-11,4.31125
2021-05-12,4.31125
2021-05-13,4.78443
2021-05-14,2.83911
2021-05-15,2.73396
2021-05-16,2.99684
2021-05-17,3.73291
2021-05-18,3.20715
2021-05-19,2.83911
2021-05-20,3.47003
2021-05-21,3.36487
2021-05-22,2.89169
2021-05-23,2.57623
2021-05-24,4.4164
2021-05-25,4.78443
2021-05-26,4.25867
2021-05-27,4.94216
2021-05-28,2.89169
2021-05-29,3.04942
2021-05-30,2.99684
2021-05-31,5.20504
2021-06-01,5.99369
2021-06-02,3.36487
2021-06-03,3.57518
2021-06-04,2.89169
2021-06-05,2.78654
2021-06-06,2.62881
2021-06-07,3.5226
2021-06-08,3.62776
2021-06-09,4.73186
2021-06-10,4.20609
2021-06-11,3.68033
2021-06-12,1.73501
2021-06-13,2.36593
2021-06-14,5.31019
2021-06-15,4.04837
2021-06-16,4.04837
2021-06-17,3.10199
2021-06-18,2.99684
2021-06-19,2.05047
2021-06-20,2.73396
2021-06-21,4.15352
2021-06-22,3.20715
2021-06-23,3.89064
2021-06-24,4.52155
2021-06-25,3.89064
2021-06-26,2.57623
2021-06-27,4.20609
2021-06-28,4.57413
2021-06-29,3.25972
2021-06-30,3.15457
2021-07-01,2.68138
2021-07-02,2.78654
2021-07-03,1.89274
2021-07-04,2.31335
2021-07-05,4.4164
2021-07-06,2.89169
2021-07-07,2.94426
2021-07-08,3.15457
2021-07-09,2.26077
2021-07-10,2.15562
2021-07-11,2.36593
2021-07-12,2.62881
2021-07-13,2.68138
2021-07-14,2.78654
2021-07-15,2.47108
2021-07-16,2.73396
2021-07-17,2.99684
2021-07-18,2.4185
2021-07-19,3.25972
2021-07-20,2.99684
2021-07-21,3.3123
2021-07-22,4.88958
2021-07-23,3.62776
2021-07-24,3.36487
2021-07-25,5.88853
2021-07-26,5.31019
2021-07-27,7.15036
2021-07-28,5.67823
2021-07-29,5.15247
2021-07-30,4.20609
2021-07-31,3.68033
2021-08-01,3.73291
2021-08-02,5.31019
2021-08-03,6.30914
2021-08-04,4.94216
2021-08-05,5.41535
2021-08-06,5.04731
2021-08-07,5.04731
2021-08-08,4.4164
2021-08-09,5.83596
2021-08-10,4.78443
2021-08-11,5.09989
2021-08-12,5.99369
2021-08-13,4.25867
2021-08-14,3.94321
2021-08-15,3.83806
2021-08-16,3.99579
2021-08-17,5.15247
2021-08-18,5.04731
2021-08-19,4.73186
2021-08-20,4.04837
2021-08-21,3.89064
2021-08-22,3.25972
2021-08-23,4.94216
2021-08-24,4.46898
2021-08-25,6.25657
2021-08-26,4.04837
2021-08-27,4.73186
2021-08-28,3.73291
2021-08-29,4.31125
2021-08-30,4.46898
2021-08-31,5.15247
2021-09-01,5.15247
2021-09-02,4.52155
2021-09-03,5.62565
2021-09-04,3.94321
2021-09-05,4.67928
2021-09-06,4.25867
2021-09-07,5.7308
2021-09-08,4.83701
2021-09-09,4.83701
2021-09-10,2.62881
2021-09-11,3.41745
2021-09-12,3.20715
2021-09-13,4.83701
2021-09-14,4.83701
2021-09-15,3.83806
2021-09-16,3.83806
2021-09-17,4.73186
2021-09-18,3.73291
2021-09-19,3.15457
2021-09-20,4.36382
2021-09-21,3.47003
2021-09-22,4.04837
2021-09-23,5.57308
2021-09-24,6.04626
2021-09-25,4.36382
2021-09-26,4.46898
2021-09-27,6.25657
2021-09-28,4.04837
2021-09-29,4.57413
2021-09-30,5.09989
2021-10-01,4.99474
2021-10-02,3.73291
2021-10-03,2.4185
2021-10-04,4.20609
2021-10-05,5.15247
2021-10-06,4.6267
2021-10-07,3.68033
2021-10-08,2.78654
2021-10-09,2.83911
2021-10-10,3.89064
2021-10-11,3.73291
2021-10-12,3.89064
2021-10-13,4.88958
2021-10-14,3.25972
2021-10-15,2.4185
2021-10-16,2.31335
2021-10-17,2.31335
2021-10-18,4.46898
2021-10-19,4.25867
2021-10-20,3.10199
2021-10-21,3.15457
2021-10-22,3.10199
2021-10-23,2.57623
2021-10-24,3.83806
2021-10-25,4.20609
2021-10-26,4.20609
2021-10-27,4.52155
2021-10-28,3.78548
2021-10-29,3.57518
2021-10-30,3.47003
2021-10-31,3.5226
2021-11-01,4.52155
2021-11-02,6.36172
2021-11-03,4.25867
2021-11-04,5.46792
2021-11-05,3.78548
2021-11-06,2.83911
2021-11-07,3.3123
2021-11-08,4.25867
2021-11-09,4.46898
2021-11-10,4.78443
2021-11-11,3.73291
2021-11-12,2.89169
2021-11-13,3.10199
2021-11-14,3.25972
2021-11-15,4.99474
2021-11-16,5.5205
2021-11-17,4.4164
2021-11-18,3.68033
2021-11-19,3.94321
2021-11-20,3.10199
2021-11-21,3.83806
2021-11-22,4.78443
2021-11-23,4.46898
2021-11-24,4.20609
2021-11-25,5.67823
2021-11-26,5.57308
2021-11-27,3.68033
2021-11-28,3.89064
2021-11-29,5.41535
2021-11-30,5.88853
2021-12-01,4.4164
2021-12-02,4.25867
2021-12-03,2.62881
2021-12-04,3.68033
2021-12-05,5.15247
2021-12-06,4.57413
2021-12-07,4.52155
2021-12-08,5.88853
2021-12-09,6.04626
2021-12-10,5.83596
2021-12-11,2.94426
2021-12-12,4.10094
2021-12-13,4.88958
2021-12-14,4.36382
2021-12-15,3.47003
2021-12-16,4.67928
2021-12-17,3.57518
2021-12-18,3.68033
2021-12-19,3.99579
2021-12-20,5.5205
2021-12-21,4.31125
2021-12-22,4.31125
2021-12-23,4.10094
2021-12-24,4.6267
2021-12-25,4.46898
2021-12-26,6.36172
2021-12-27,5.31019
2021-12-28,5.88853
2021-12-29,6.46687
2021-12-30,6.6246
2021-12-31,7.20294
2022-01-01,3.41745
2022-01-02,5.36277
2022-01-03,8.72765
2022-01-04,6.67718
2022-01-05,5.83596
2022-01-06,7.88643
2022-01-07,5.94111
2022-01-08,4.6267
2022-01-09,5.04731
2022-01-10,6.25657
2022-01-11,5.04731
2022-01-12,6.15141
2022-01-13,5.94111
2022-01-14,5.20504
2022-01-15,4.04837
2022-01-16,6.15141
2022-01-17,6.09884
2022-01-18,5.09989
2022-01-19,6.04626
2022-01-20,6.57202
2022-01-21,5.20504
2022-01-22,4.88958
2022-01-23,3.57518
2022-01-24,6.20399
2022-01-25,5.36277
2022-01-26,5.46792
2022-01-27,5.7308
2022-01-28,4.25867
2022-01-29,3.78548
2022-01-30,4.78443
2022-01-31,3.94321
2022-02-01,5.7308
2022-02-02,5.88853
2022-02-03,11.40904
2022-02-04,8.25446
2022-02-05,5.15247
2022-02-06,5.31019
2022-02-07,7.15036
2022-02-08,7.20294
2022-02-09,6.94006
2022-02-10,6.6246
2022-02-11,6.88748
2022-02-12,5.31019
2022-02-13,4.15352
2022-02-14,4.88958
2022-02-15,4.94216
2022-02-16,5.25762
2022-02-17,3.94321
2022-02-18,5.04731
2022-02-19,3.36487
2022-02-20,3.62776
2022-02-21,6.83491
2022-02-22,4.78443
2022-02-23,5.67823
2022-02-24,4.20609
2022-02-25,3.73291
2022-02-26,3.62776
2022-02-27,3.41745
2022-02-28,4.99474
2022-03-01,3.41745
2022-03-02,3.83806
2022-03-03,3.89064
2022-03-04,3.68033
2022-03-05,3.3123
2022-03-06,2.57623
2022-03-07,4.25867
2022-03-08,3.89064
2022-03-09,2.99684
2022-03-10,2.52365
2022-03-11,3.10199
2022-03-12,1.94532
2022-03-13,2.83911
2022-03-14,3.73291
2022-03-15,4.36382
2022-03-16,3.10199
2022-03-17,4.04837
2022-03-18,3.57518
2022-03-19,2.73396
2022-03-20,2.62881
2022-03-21,4.36382
2022-03-22,2.83911
2022-03-23,3.78548
2022-03-24,4.31125
2022-03-25,4.4164
2022-03-26,2.89169
2022-03-27,1.94532
2022-03-28,3.15457
2022-03-29,3.47003
2022-03-30,3.47003
2022-03-31,3.68033
2022-04-01,3.36487
2022-04-02,2.2082
2022-04-03,3.25972
2022-04-04,4.31125
2022-04-05,4.4164
2022-04-06,3.3123
2022-04-07,2.78654
2022-04-08,3.41745
2022-04-09,2.2082
2022-04-10,1.99789
2022-04-11,3.89064
2022-04-12,3.57518
2022-04-13,3.62776
2022-04-14,3.5226
2022-04-15,3.41745
2022-04-16,2.15562
2022-04-17,2.05047
2022-04-18,3.47003
2022-04-19,3.78548
2022-04-20,4.04837
2022-04-21,3.73291
2022-04-22,2.78654
2022-04-23,3.04942
2022-04-24,3.15457
2022-04-25,3.62776
2022-04-26,3.99579
2022-04-27,3.62776
2022-04-28,2.73396
2022-04-29,2.78654
2022-04-30,3.41745
2022-05-01,2.57623
2022-05-02,3.15457
2022-05-03,4.52155
2022-05-04,3.89064
2022-05-05,2.73396
2022-05-06,4.4164
2022-05-07,2.94426
2022-05-08,5.09989
2022-05-09,5.46792
2022-05-10,5.15247
2022-05-11,4.6267
2022-05-12,4.10094
2022-05-13,3.25972
2022-05-14,2.89169
2022-05-15,2.15562
2022-05-16,11.40904
2022-05-17,7.7287
2022-05-18,4.78443
2022-05-19,3.62776
2022-05-20,2.62881
2022-05-21,2.52365
2022-05-22,2.52365
2022-05-23,3.78548
2022-05-24,3.10199
2022-05-25,3.83806
2022-05-26,3.25972
2022-05-27,3.04942
2022-05-28,3.04942
2022-05-29,2.47108
2022-05-30,3.41745
2022-05-31,3.62776
2022-06-01,2.36593
2022-06-02,4.20609
2022-06-03,2.4185
2022-06-04,2.36593
2022-06-05,2.26077
2022-06-06,2.83911
2022-06-07,2.68138
2022-06-08,2.94426
2022-06-09,3.94321
2022-06-10,2.52365
2022-06-11,3.83806
2022-06-12,2.73396
2022-06-13,4.15352
2022-06-14,2.99684
2022-06-15,4.31125
2022-06-16,4.25867
2022-06-17,3.73291
2022-06-18,2.15562
2022-06-19,3.15457
2022-06-20,4.20609
2022-06-21,4.94216
2022-06-22,4.20609
2022-06-23,2.73396
2022-06-24,2.73396
2022-06-25,2.89169
2022-06-26,2.78654
2022-06-27,3.36487
2022-06-28,2.83911
2022-06-29,3.10199
2022-06-30,3.15457
2022-07-01,2.31335
2022-07-02,2.47108
2022-07-03,2.26077
2022-07-04,2.52365
2022-07-05,3.04942
2022-07-06,2.68138
2022-07-07,3.10199
2022-07-08,3.25972
2022-07-09,1.94532
2022-07-10,2.94426
2022-07-11,3.20715
2022-07-12,3.62776
2022-07-13,3.89064
2022-07-14,2.47108
2022-07-15,4.25867
2022-07-16,1.62986
2022-07-17,3.10199
2022-07-18,3.94321
2022-07-19,4.67928
2022-07-20,4.15352
2022-07-21,3.78548
2022-07-22,4.31125
2022-07-23,2.31335
2022-07-24,4.04837
2022-07-25,6.83491
2022-07-26,5.04731
2022-07-27,4.20609
2022-07-28,4.4164
2022-07-29,4.31125
2022-07-30,2.68138
2022-07-31,3.3123
2022-08-01,4.94216
2022-08-02,3.36487
2022-08-03,3.62776
2022-08-04,3.47003
2022-08-05,4.04837
2022-08-06,3.83806
2022-08-07,2.89169
2022-08-08,3.57518
2022-08-09,3.47003
2022-08-10,3.78548
2022-08-11,3.83806
2022-08-12,3.57518
2022-08-13,2.89169
2022-08-14,1.36698
2022-08-15,2.78654
2022-08-16,4.57413
2022-08-17,4.10094
2022-08-18,4.15352
2022-08-19,3.36487
2022-08-20,2.10304
2022-08-21,3.73291
2022-08-22,4.78443
2022-08-23,3.57518
2022-08-24,3.73291
2022-08-25,5.04731
2022-08-26,4.36382
2022-08-27,2.68138
2022-08-28,3.36487
2022-08-29,4.20609
2022-08-30,4.46898
2022-08-31,5.7308
2022-09-01,4.94216
2022-09-02,3.99579
2022-09-03,3.15457
2022-09-04,4.4164
2022-09-05,4.46898
2022-09-06,4.83701
2022-09-07,4.4164
2022-09-08,4.20609
2022-09-09,2.4185
2022-09-10,4.52155
2022-09-11,3.73291
2022-09-12,4.10094
2022-09-13,6.72975
2022-09-14,6.6246
2022-09-15,5.83596
2022-09-16,4.73186
2022-09-17,2.2082
2022-09-18,3.25972
2022-09-19,4.73186
2022-09-20,4.99474
2022-09-21,4.83701
2022-09-22,5.46792
2022-09-23,5.31019
2022-09-24,2.68138
2022-09-25,3.41745
2022-09-26,4.73186
2022-09-27,4.6267
2022-09-28,5.31019
2022-09-29,4.04837
2022-09-30,5.04731
2022-10-01,2.05047
2022-10-02,2.99684
2022-10-03,3.83806
2022-10-04,3.5226
2022-10-05,3.36487
2022-10-06,4.20609
2022-10-07,3.15457
2022-10-08,2.15562
2022-10-09,2.4185
2022-10-10,2.52365
2022-10-11,3.78548
2022-10-12,3.04942
2022-10-13,3.04942
2022-10-14,3.68033
2022-10-15,2.99684
2022-10-16,2.15562
2022-10-17,4.10094
2022-10-18,3.41745
2022-10-19,3.89064
2022-10-20,2.99684
2022-10-21,4.20609
2022-10-22,2.47108
2022-10-23,3.20715
2022-10-24,5.09989
2022-10-25,3.83806
2022-10-26,3.47003
2022-10-27,4.31125
2022-10-28,4.94216
2022-10-29,2.05047
2022-10-30,1.57728
2022-10-31,3.20715
2022-11-01,4.67928
2022-11-02,4.20609
2022-11-03,4.10094
2022-11-04,3.83806
2022-11-05,1.84016
2022-11-06,1.52471
2022-11-07,4.31125
2022-11-08,4.25867
2022-11-09,4.15352
2022-11-10,4.10094
2022-11-11,4.31125
2022-11-12,1.78759
2022-11-13,2.52365
2022-11-14,3.57518
2022-11-15,4.57413
2022-11-16,3.94321
2022-11-17,5.41535
2022-11-18,3.68033
2022-11-19,2.68138
2022-11-20,1.94532
2022-11-21,3.20715
2022-11-22,3.83806
2022-11-23,3.20715
2022-11-24,3.36487
2022-11-25,3.10199
2022-11-26,1.89274
2022-11-27,1.68243
2022-11-28,3.5226
2022-11-29,3.04942
2022-11-30,3.47003
2022-12-01,3.10199
2022-12-02,2.78654
2022-12-03,1.84016
2022-12-04,1.84016
2022-12-05,2.94426
2022-12-06,2.94426
2022-12-07,3.62776
2022-12-08,3.5226
2022-12-09,2.99684
2022-12-10,2.94426
2022-12-11,3.10199
2022-12-12,4.83701
2022-12-13,3.15457
2022-12-14,3.62776
2022-12-15,2.83911
2022-12-16,2.99684
2022-12-17,2.2082
2022-12-18,2.47108
2022-12-19,3.78548
2022-12-20,2.89169
2022-12-21,3.99579
2022-12-22,3.20715
2022-12-23,3.47003
2022-12-24,2.4185
2022-12-25,3.5226
2022-12-26,3.57518
2022-12-27,3.89064
2022-12-28,4.04837
2022-12-29,4.46898
2022-12-30,3.99579
2022-12-31,1.78759
2023-01-01,1.68243
2023-01-02,3.57518
2023-01-03,2.89169
2023-01-04,2.78654
2023-01-05,3.47003
2023-01-06,3.5226
2023-01-07,2.10304
2023-01-08,2.26077
2023-01-09,3.57518
2023-01-10,2.89169
2023-01-11,3.36487
2023-01-12,3.62776
2023-01-13,3.94321
2023-01-14,3.3123
2023-01-15,2.31335
2023-01-16,4.31125
2023-01-17,3.15457
2023-01-18,3.78548
2023-01-19,3.20715
2023-01-20,2.31335
2023-01-21,2.10304
2023-01-22,3.36487
2023-01-23,3.20715
2023-01-24,3.89064
2023-01-25,5.88853
2023-01-26,4.25867
2023-01-27,3.94321
2023-01-28,3.20715
2023-01-29,2.78654
2023-01-30,4.94216
2023-01-31,3.94321
2023-02-01,4.36382
2023-02-02,2.83911
2023-02-03,3.62776
2023-02-04,3.3123
2023-02-05,2.89169
2023-02-06,3.41745
2023-02-07,3.36487
2023-02-08,3.99579
2023-02-09,3.94321
2023-02-10,2.89169
2023-02-11,1.57728
2023-02-12,3.15457
2023-02-13,4.20609
2023-02-14,2.94426
2023-02-15,3.25972
2023-02-16,3.3123
2023-02-17,2.15562
2023-02-18,2.68138
2023-02-19,2.05047
2023-02-20,2.99684
2023-02-21,2.83911
2023-02-22,3.04942
2023-02-23,2.57623
2023-02-24,2.47108
2023-02-25,1.57728
2023-02-26,2.52365
2023-02-27,2.68138
2023-02-28,3.3123
2023-03-01,1.78759
2023-03-02,2.68138
2023-03-03,2.78654
2023-03-04,1.68243
2023-03-05,2.31335
2023-03-06,3.41745
2023-03-07,3.47003
2023-03-08,2.05047
2023-03-09,2.68138
2023-03-10,2.4185
2023-03-11,1.73501
2023-03-12,1.99789
2023-03-13,2.68138
2023-03-14,2.73396
2023-03-15,3.15457
2023-03-16,1.78759
2023-03-17,1.94532
2023-03-18,1.26182
2023-03-19,2.68138
2023-03-20,2.52365
2023-03-21,2.57623
2023-03-22,3.68033
2023-03-23,2.94426
2023-03-24,1.89274
2023-03-25,1.57728
2023-03-26,2.2082
2023-03-27,4.36382
2023-03-28,3.20715
2023-03-29,2.99684
2023-03-30,2.94426
2023-03-31,3.41745
2023-04-01,1.52471
2023-04-02,1.78759
2023-04-03,2.31335
2023-04-04,2.89169
2023-04-05,2.4185
2023-04-06,3.04942
2023-04-07,2.2082
2023-04-08,1.84016
2023-04-09,1.68243
2023-04-10,3.25972
2023-04-11,2.73396
2023-04-12,2.62881
2023-04-13,2.52365
2023-04-14,2.68138
2023-04-15,2.31335
2023-04-16,2.62881
2023-04-17,2.68138
2023-04-18,2.4185
2023-04-19,2.57623
2023-04-20,3.15457
2023-04-21,2.62881
2023-04-22,1.20925
2023-04-23,2.05047
2023-04-24,2.15562
2023-04-25,3.83806
2023-04-26,2.52365
2023-04-27,2.73396
2023-04-28,2.78654
2023-04-29,2.10304
2023-04-30,2.52365
2023-05-01,2.31335
2023-05-02,2.83911
2023-05-03,2.99684
2023-05-04,5.7308
2023-05-05,4.67928
2023-05-06,3.25972
2023-05-07,3.10199
2023-05-08,4.99474
2023-05-09,4.94216
2023-05-10,4.15352
2023-05-11,4.36382
2023-05-12,4.15352
2023-05-13,1.68243
2023-05-14,2.78654
2023-05-15,3.99579
2023-05-16,3.78548
2023-05-17,3.41745
2023-05-18,3.20715
2023-05-19,3.5226
2023-05-20,3.04942
2023-05-21,3.41745
2023-05-22,3.47003
2023-05-23,4.25867
2023-05-24,2.89169
2023-05-25,4.25867
2023-05-26,3.5226
2023-05-27,2.47108
2023-05-28,2.89169
