date,퇴직연금가입
2020-09-29,15.42288
2020-09-30,2.98507
2020-10-01,1.74129
2020-10-02,3.23383
2020-10-03,2.98507
2020-10-04,7.71144
2020-10-05,23.13432
2020-10-06,29.10447
2020-10-07,18.40796
2020-10-08,25.87064
2020-10-09,4.97512
2020-10-10,7.21393
2020-10-11,7.46268
2020-10-12,23.88059
2020-10-13,27.36318
2020-10-14,21.64179
2020-10-15,27.36318
2020-10-16,18.65671
2020-10-17,5.72139
2020-10-18,6.46766
2020-10-19,24.62686
2020-10-20,25.37313
2020-10-21,26.61691
2020-10-22,22.38805
2020-10-23,19.90049
2020-10-24,5.97014
2020-10-25,7.46268
2020-10-26,23.63184
2020-10-27,27.61194
2020-10-28,22.63681
2020-10-29,27.86069
2020-10-30,22.88557
2020-10-31,8.95522
2020-11-01,6.2189
2020-11-02,29.10447
2020-11-03,24.62686
2020-11-04,22.38805
2020-11-05,24.87562
2020-11-06,26.86567
2020-11-07,5.72139
2020-11-08,4.47761
2020-11-09,28.85572
2020-11-10,25.37313
2020-11-11,30.59701
2020-11-12,25.37313
2020-11-13,28.85572
2020-11-14,4.72636
2020-11-15,5.72139
2020-11-16,29.60199
2020-11-17,27.61194
2020-11-18,22.38805
2020-11-19,33.33333
2020-11-20,21.89054
2020-11-21,4.97512
2020-11-22,6.71641
2020-11-23,23.63184
2020-11-24,29.35323
2020-11-25,29.85074
2020-11-26,30.34825
2020-11-27,23.63184
2020-11-28,5.47263
2020-11-29,7.96019
2020-11-30,30.34825
2020-12-01,33.58208
2020-12-02,32.58706
2020-12-03,38.0597
2020-12-04,28.85572
2020-12-05,10.44776
2020-12-06,8.95522
2020-12-07,44.2786
2020-12-08,37.06467
2020-12-09,41.54228
2020-12-10,39.55223
2020-12-11,31.84079
2020-12-12,6.2189
2020-12-13,10.199
2020-12-14,37.06467
2020-12-15,37.31343
2020-12-16,34.32835
2020-12-17,34.82587
2020-12-18,27.36318
2020-12-19,8.45771
2020-12-20,7.46268
2020-12-21,36.56716
2020-12-22,47.51243
2020-12-23,43.28358
2020-12-24,44.2786
2020-12-25,13.93034
2020-12-26,9.45273
2020-12-27,12.68656
2020-12-28,54.72636
2020-12-29,51.24378
2020-12-30,43.28358
2020-12-31,31.59203
2021-01-01,10.94527
2021-01-02,12.18905
2021-01-03,16.41791
2021-01-04,36.81592
2021-01-05,41.04477
2021-01-06,43.28358
2021-01-07,32.08955
2021-01-08,32.08955
2021-01-09,13.68159
2021-01-10,6.71641
2021-01-11,31.34328
2021-01-12,37.81094
2021-01-13,34.32835
2021-01-14,33.58208
2021-01-15,32.83582
2021-01-16,12.93532
2021-01-17,13.93034
2021-01-18,32.83582
2021-01-19,38.0597
2021-01-20,38.55721
2021-01-21,46.0199
2021-01-22,34.32835
2021-01-23,10.44776
2021-01-24,13.18407
2021-01-25,35.32338
2021-01-26,36.81592
2021-01-27,37.06467
2021-01-28,30.84577
2021-01-29,30.0995
2021-01-30,9.70149
2021-01-31,7.96019
2021-02-01,33.33333
2021-02-02,37.06467
2021-02-03,33.58208
2021-02-04,22.38805
2021-02-05,26.1194
2021-02-06,12.68656
2021-02-07,17.41293
2021-02-08,29.35323
2021-02-09,26.36815
2021-02-10,19.90049
2021-02-11,6.2189
2021-02-12,7.96019
2021-02-13,4.97512
2021-02-14,10.44776
2021-02-15,35.07462
2021-02-16,36.81592
2021-02-17,36.06965
2021-02-18,32.83582
2021-02-19,20.398
2021-02-20,8.20895
2021-02-21,8.95522
2021-02-22,33.08457
2021-02-23,31.84079
2021-02-24,33.58208
2021-02-25,34.0796
2021-02-26,27.86069
2021-02-27,10.44776
2021-02-28,11.94029
2021-03-01,10.199
2021-03-02,29.35323
2021-03-03,31.84079
2021-03-04,33.08457
2021-03-05,33.33333
2021-03-06,10.44776
2021-03-07,9.20398
2021-03-08,29.10447
2021-03-09,35.07462
2021-03-10,31.59203
2021-03-11,32.58706
2021-03-12,24.12935
2021-03-13,8.20895
2021-03-14,6.71641
2021-03-15,34.57711
2021-03-16,28.3582
2021-03-17,24.87562
2021-03-18,29.85074
2021-03-19,18.65671
2021-03-20,6.71641
2021-03-21,7.21393
2021-03-22,31.09452
2021-03-23,23.38308
2021-03-24,26.86567
2021-03-25,25.12437
2021-03-26,19.65174
2021-03-27,4.72636
2021-03-28,8.70646
2021-03-29,19.40298
2021-03-30,30.59701
2021-03-31,27.86069
2021-04-01,17.66169
2021-04-02,16.41791
2021-04-03,4.22885
2021-04-04,7.21393
2021-04-05,23.13432
2021-04-06,21.89054
2021-04-07,24.3781
2021-04-08,22.63681
2021-04-09,22.38805
2021-04-10,7.71144
2021-04-11,7.21393
2021-04-12,26.1194
2021-04-13,25.87064
2021-04-14,22.38805
2021-04-15,22.1393
2021-04-16,23.38308
2021-04-17,4.47761
2021-04-18,6.46766
2021-04-19,25.37313
2021-04-20,26.1194
2021-04-21,27.11442
2021-04-22,23.63184
2021-04-23,15.92039
2021-04-24,6.96517
2021-04-25,4.72636
2021-04-26,24.62686
2021-04-27,23.13432
2021-04-28,22.88557
2021-04-29,19.40298
2021-04-30,17.16417
2021-05-01,6.46766
2021-05-02,7.71144
2021-05-03,20.89552
2021-05-04,23.38308
2021-05-05,4.47761
2021-05-06,24.62686
2021-05-07,18.90547
2021-05-08,7.71144
2021-05-09,4.97512
2021-05-10,28.60696
2021-05-11,29.10447
2021-05-12,26.1194
2021-05-13,23.88059
2021-05-14,17.91044
2021-05-15,4.47761
2021-05-16,5.47263
2021-05-17,23.38308
2021-05-18,24.12935
2021-05-19,9.95024
2021-05-20,27.86069
2021-05-21,27.61194
2021-05-22,10.69651
2021-05-23,6.96517
2021-05-24,24.12935
2021-05-25,33.33333
2021-05-26,33.83084
2021-05-27,30.0995
2021-05-28,24.3781
2021-05-29,8.70646
2021-05-30,10.94527
2021-05-31,27.36318
2021-06-01,37.31343
2021-06-02,37.31343
2021-06-03,28.85572
2021-06-04,23.63184
2021-06-05,8.20895
2021-06-06,4.97512
2021-06-07,22.63681
2021-06-08,25.37313
2021-06-09,24.3781
2021-06-10,25.37313
2021-06-11,18.1592
2021-06-12,4.97512
2021-06-13,2.73631
2021-06-14,21.64179
2021-06-15,20.398
2021-06-16,25.87064
2021-06-17,29.10447
2021-06-18,19.40298
2021-06-19,1.49253
2021-06-20,3.73134
2021-06-21,25.62189
2021-06-22,28.60696
2021-06-23,20.14925
2021-06-24,23.63184
2021-06-25,17.91044
2021-06-26,4.97512
2021-06-27,4.97512
2021-06-28,21.89054
2021-06-29,28.85572
2021-06-30,25.12437
2021-07-01,27.36318
2021-07-02,20.89552
2021-07-03,2.73631
2021-07-04,5.97014
2021-07-05,24.62686
2021-07-06,20.14925
2021-07-07,22.63681
2021-07-08,25.37313
2021-07-09,19.40298
2021-07-10,6.46766
2021-07-11,5.97014
2021-07-12,21.89054
2021-07-13,21.64179
2021-07-14,22.38805
2021-07-15,16.16915
2021-07-16,21.39303
2021-07-17,3.48258
2021-07-18,3.98009
2021-07-19,21.89054
2021-07-20,21.89054
2021-07-21,19.40298
2021-07-22,21.39303
2021-07-23,23.13432
2021-07-24,6.71641
2021-07-25,4.47761
2021-07-26,24.87562
2021-07-27,23.63184
2021-07-28,30.84577
2021-07-29,27.86069
2021-07-30,19.40298
2021-07-31,5.72139
2021-08-01,8.20895
2021-08-02,23.63184
2021-08-03,24.12935
2021-08-04,21.14427
2021-08-05,26.61691
2021-08-06,23.63184
2021-08-07,5.22388
2021-08-08,6.46766
2021-08-09,31.59203
2021-08-10,30.59701
2021-08-11,29.60199
2021-08-12,23.38308
2021-08-13,22.63681
2021-08-14,10.199
2021-08-15,7.46268
2021-08-16,14.1791
2021-08-17,28.60696
2021-08-18,27.36318
2021-08-19,24.3781
2021-08-20,26.61691
2021-08-21,10.44776
2021-08-22,10.69651
2021-08-23,25.37313
2021-08-24,34.82587
2021-08-25,31.84079
2021-08-26,29.60199
2021-08-27,19.40298
2021-08-28,7.71144
2021-08-29,10.199
2021-08-30,29.85074
2021-08-31,33.58208
2021-09-01,31.34328
2021-09-02,26.61691
2021-09-03,28.60696
2021-09-04,7.21393
2021-09-05,8.20895
2021-09-06,25.62189
2021-09-07,27.61194
2021-09-08,31.84079
2021-09-09,29.85074
2021-09-10,29.10447
2021-09-11,3.23383
2021-09-12,8.70646
2021-09-13,24.12935
2021-09-14,22.1393
2021-09-15,27.36318
2021-09-16,26.36815
2021-09-17,14.67661
2021-09-18,7.71144
2021-09-19,4.22885
2021-09-20,8.45771
2021-09-21,4.22885
2021-09-22,5.97014
2021-09-23,25.37313
2021-09-24,31.09452
2021-09-25,9.20398
2021-09-26,9.45273
2021-09-27,34.82587
2021-09-28,37.81094
2021-09-29,29.60199
2021-09-30,29.85074
2021-10-01,22.88557
2021-10-02,6.46766
2021-10-03,7.46268
2021-10-04,14.67661
2021-10-05,41.79104
2021-10-06,37.56218
2021-10-07,40.79601
2021-10-08,24.12935
2021-10-09,8.45771
2021-10-10,6.2189
2021-10-11,12.93532
2021-10-12,32.08955
2021-10-13,34.82587
2021-10-14,28.10945
2021-10-15,27.86069
2021-10-16,9.20398
2021-10-17,9.70149
2021-10-18,31.84079
2021-10-19,33.33333
2021-10-20,30.0995
2021-10-21,30.84577
2021-10-22,28.60696
2021-10-23,8.70646
2021-10-24,9.70149
2021-10-25,35.82089
2021-10-26,35.57213
2021-10-27,37.06467
2021-10-28,35.07462
2021-10-29,31.59203
2021-10-30,8.45771
2021-10-31,7.96019
2021-11-01,34.82587
2021-11-02,40.2985
2021-11-03,37.81094
2021-11-04,44.52736
2021-11-05,26.1194
2021-11-06,4.72636
2021-11-07,8.95522
2021-11-08,35.82089
2021-11-09,37.31343
2021-11-10,36.81592
2021-11-11,46.0199
2021-11-12,30.34825
2021-11-13,8.70646
2021-11-14,9.70149
2021-11-15,41.04477
2021-11-16,41.79104
2021-11-17,43.53233
2021-11-18,37.31343
2021-11-19,37.06467
2021-11-20,12.93532
2021-11-21,11.44278
2021-11-22,40.79601
2021-11-23,38.80597
2021-11-24,36.06965
2021-11-25,42.0398
2021-11-26,29.60199
2021-11-27,9.70149
2021-11-28,9.45273
2021-11-29,40.79601
2021-11-30,41.54228
2021-12-01,43.78109
2021-12-02,45.27363
2021-12-03,39.05472
2021-12-04,10.94527
2021-12-05,7.71144
2021-12-06,38.80597
2021-12-07,42.0398
2021-12-08,39.80099
2021-12-09,47.76119
2021-12-10,45.27363
2021-12-11,14.67661
2021-12-12,16.66666
2021-12-13,42.53731
2021-12-14,45.77114
2021-12-15,48.75621
2021-12-16,40.2985
2021-12-17,41.04477
2021-12-18,12.93532
2021-12-19,10.199
2021-12-20,53.98009
2021-12-21,64.92537
2021-12-22,49.00497
2021-12-23,53.48258
2021-12-24,36.3184
2021-12-25,8.70646
2021-12-26,13.18407
2021-12-27,53.48258
2021-12-28,55.22388
2021-12-29,56.71641
2021-12-30,55.72139
2021-12-31,34.0796
2022-01-01,11.19402
2022-01-02,15.17412
2022-01-03,49.00497
2022-01-04,46.51741
2022-01-05,43.78109
2022-01-06,44.52736
2022-01-07,36.06965
2022-01-08,9.95024
2022-01-09,11.19402
2022-01-10,40.04975
2022-01-11,43.03482
2022-01-12,43.28358
2022-01-13,39.55223
2022-01-14,30.0995
2022-01-15,9.70149
2022-01-16,9.20398
2022-01-17,37.06467
2022-01-18,45.77114
2022-01-19,37.56218
2022-01-20,42.28855
2022-01-21,32.83582
2022-01-22,13.93034
2022-01-23,10.69651
2022-01-24,35.57213
2022-01-25,37.31343
2022-01-26,41.79104
2022-01-27,33.08457
2022-01-28,25.37313
2022-01-29,9.45273
2022-01-30,7.21393
2022-01-31,6.46766
2022-02-01,7.96019
2022-02-02,10.44776
2022-02-03,37.56218
2022-02-04,38.80597
2022-02-05,12.93532
2022-02-06,11.94029
2022-02-07,38.80597
2022-02-08,41.54228
2022-02-09,40.04975
2022-02-10,42.78606
2022-02-11,33.58208
2022-02-12,7.46268
2022-02-13,9.95024
2022-02-14,37.56218
2022-02-15,46.0199
2022-02-16,38.55721
2022-02-17,41.04477
2022-02-18,29.10447
2022-02-19,7.21393
2022-02-20,13.43283
2022-02-21,30.34825
2022-02-22,38.80597
2022-02-23,38.55721
2022-02-24,37.81094
2022-02-25,38.80597
2022-02-26,15.17412
2022-02-27,12.18905
2022-02-28,32.08955
2022-03-01,11.94029
2022-03-02,38.55721
2022-03-03,29.85074
2022-03-04,35.32338
2022-03-05,9.95024
2022-03-06,7.46268
2022-03-07,30.34825
2022-03-08,33.83084
2022-03-09,6.96517
2022-03-10,30.59701
2022-03-11,33.58208
2022-03-12,10.94527
2022-03-13,9.20398
2022-03-14,30.84577
2022-03-15,38.0597
2022-03-16,35.07462
2022-03-17,35.82089
2022-03-18,27.11442
2022-03-19,11.69154
2022-03-20,5.97014
2022-03-21,27.61194
2022-03-22,23.38308
2022-03-23,31.09452
2022-03-24,32.08955
2022-03-25,25.62189
2022-03-26,9.95024
2022-03-27,6.96517
2022-03-28,28.85572
2022-03-29,29.60199
2022-03-30,29.35323
2022-03-31,27.86069
2022-04-01,27.61194
2022-04-02,6.96517
2022-04-03,7.71144
2022-04-04,32.3383
2022-04-05,29.35323
2022-04-06,26.61691
2022-04-07,25.62189
2022-04-08,29.85074
2022-04-09,10.94527
2022-04-10,9.70149
2022-04-11,29.35323
2022-04-12,31.84079
2022-04-13,36.3184
2022-04-14,45.02487
2022-04-15,32.3383
2022-04-16,6.2189
2022-04-17,9.20398
2022-04-18,32.3383
2022-04-19,35.07462
2022-04-20,27.61194
2022-04-21,23.38308
2022-04-22,20.89552
2022-04-23,6.46766
2022-04-24,10.69651
2022-04-25,37.56218
2022-04-26,31.59203
2022-04-27,34.57711
2022-04-28,29.10447
2022-04-29,34.57711
2022-04-30,8.95522
2022-05-01,7.21393
2022-05-02,25.62189
2022-05-03,30.84577
2022-05-04,29.35323
2022-05-05,8.20895
2022-05-06,18.65671
2022-05-07,9.45273
2022-05-08,7.21393
2022-05-09,30.0995
2022-05-10,32.83582
2022-05-11,32.58706
2022-05-12,32.58706
2022-05-13,25.12437
2022-05-14,7.71144
2022-05-15,6.46766
2022-05-16,24.12935
2022-05-17,27.11442
2022-05-18,32.08955
2022-05-19,29.85074
2022-05-20,23.88059
2022-05-21,5.22388
2022-05-22,5.97014
2022-05-23,27.61194
2022-05-24,33.83084
2022-05-25,35.57213
2022-05-26,29.10447
2022-05-27,33.83084
2022-05-28,13.93034
2022-05-29,8.20895
2022-05-30,30.0995
2022-05-31,31.59203
2022-06-01,8.45771
2022-06-02,23.63184
2022-06-03,28.60696
2022-06-04,6.2189
2022-06-05,3.23383
2022-06-06,7.71144
2022-06-07,32.08955
2022-06-08,31.59203
2022-06-09,36.06965
2022-06-10,30.34825
2022-06-11,5.97014
2022-06-12,8.95522
2022-06-13,32.3383
2022-06-14,35.82089
2022-06-15,35.82089
2022-06-16,32.58706
2022-06-17,26.86567
2022-06-18,6.71641
2022-06-19,5.97014
2022-06-20,25.37313
2022-06-21,32.08955
2022-06-22,16.66666
2022-06-23,26.61691
2022-06-24,25.37313
2022-06-25,5.97014
2022-06-26,7.46268
2022-06-27,37.81094
2022-06-28,33.58208
2022-06-29,32.08955
2022-06-30,30.34825
2022-07-01,33.83084
2022-07-02,5.22388
2022-07-03,8.95522
2022-07-04,23.63184
2022-07-05,37.56218
2022-07-06,37.06467
2022-07-07,39.05472
2022-07-08,27.61194
2022-07-09,11.94029
2022-07-10,9.45273
2022-07-11,36.06965
2022-07-12,34.32835
2022-07-13,27.61194
2022-07-14,24.62686
2022-07-15,23.88059
2022-07-16,7.96019
2022-07-17,4.72636
2022-07-18,25.62189
2022-07-19,32.58706
2022-07-20,28.3582
2022-07-21,24.12935
2022-07-22,27.11442
2022-07-23,4.22885
2022-07-24,7.21393
2022-07-25,30.34825
2022-07-26,35.32338
2022-07-27,29.10447
2022-07-28,27.61194
2022-07-29,22.88557
2022-07-30,6.46766
2022-07-31,5.97014
2022-08-01,27.86069
2022-08-02,27.36318
2022-08-03,27.36318
2022-08-04,28.3582
2022-08-05,22.63681
2022-08-06,10.94527
2022-08-07,7.21393
2022-08-08,25.87064
2022-08-09,28.10945
2022-08-10,28.85572
2022-08-11,28.10945
2022-08-12,23.88059
2022-08-13,4.72636
2022-08-14,3.23383
2022-08-15,9.95024
2022-08-16,23.38308
2022-08-17,28.85572
2022-08-18,27.11442
2022-08-19,21.39303
2022-08-20,7.21393
2022-08-21,5.72139
2022-08-22,30.59701
2022-08-23,24.62686
2022-08-24,27.36318
2022-08-25,24.87562
2022-08-26,25.12437
2022-08-27,7.71144
2022-08-28,2.48756
2022-08-29,29.35323
2022-08-30,33.58208
2022-08-31,32.08955
2022-09-01,25.62189
2022-09-02,22.38805
2022-09-03,6.96517
2022-09-04,4.97512
2022-09-05,31.59203
2022-09-06,26.36815
2022-09-07,28.10945
2022-09-08,15.92039
2022-09-09,3.73134
2022-09-10,3.48258
2022-09-11,4.22885
2022-09-12,3.98009
2022-09-13,27.61194
2022-09-14,32.83582
2022-09-15,29.10447
2022-09-16,32.08955
2022-09-17,6.46766
2022-09-18,3.23383
2022-09-19,26.61691
2022-09-20,34.82587
2022-09-21,25.37313
2022-09-22,26.1194
2022-09-23,29.60199
2022-09-24,5.97014
2022-09-25,3.98009
2022-09-26,24.62686
2022-09-27,27.61194
2022-09-28,25.37313
2022-09-29,24.3781
2022-09-30,33.83084
2022-10-01,14.42786
2022-10-02,11.94029
2022-10-03,18.1592
2022-10-04,52.2388
2022-10-05,48.75621
2022-10-06,43.53233
2022-10-07,39.30348
2022-10-08,7.71144
2022-10-09,8.45771
2022-10-10,14.1791
2022-10-11,41.29353
2022-10-12,47.26368
2022-10-13,45.27363
2022-10-14,35.57213
2022-10-15,9.70149
2022-10-16,11.19402
2022-10-17,46.0199
2022-10-18,43.28358
2022-10-19,41.29353
2022-10-20,41.04477
2022-10-21,30.0995
2022-10-22,8.20895
2022-10-23,7.96019
2022-10-24,40.79601
2022-10-25,43.28358
2022-10-26,42.28855
2022-10-27,45.52238
2022-10-28,30.0995
2022-10-29,11.94029
2022-10-30,7.96019
2022-10-31,34.0796
2022-11-01,47.76119
2022-11-02,47.51243
2022-11-03,41.54228
2022-11-04,36.06965
2022-11-05,11.19402
2022-11-06,10.69651
2022-11-07,44.77611
2022-11-08,43.28358
2022-11-09,44.2786
2022-11-10,46.51741
2022-11-11,34.82587
2022-11-12,12.43781
2022-11-13,7.71144
2022-11-14,35.57213
2022-11-15,45.52238
2022-11-16,48.2587
2022-11-17,46.26865
2022-11-18,36.3184
2022-11-19,10.94527
2022-11-20,12.18905
2022-11-21,46.51741
2022-11-22,50.24875
2022-11-23,49.75124
2022-11-24,61.44278
2022-11-25,39.80099
2022-11-26,16.41791
2022-11-27,9.45273
2022-11-28,49.25373
2022-11-29,55.97014
2022-11-30,48.50746
2022-12-01,52.2388
2022-12-02,48.50746
2022-12-03,11.94029
2022-12-04,21.64179
2022-12-05,64.42786
2022-12-06,61.94029
2022-12-07,59.20398
2022-12-08,88.0597
2022-12-09,69.15422
2022-12-10,21.39303
2022-12-11,17.41293
2022-12-12,62.18905
2022-12-13,71.89054
2022-12-14,66.41791
2022-12-15,60.199
2022-12-16,58.45771
2022-12-17,22.38805
2022-12-18,20.64676
2022-12-19,84.0796
2022-12-20,100.0
2022-12-21,84.82587
2022-12-22,70.398
2022-12-23,52.48756
2022-12-24,25.62189
2022-12-25,24.12935
2022-12-26,80.0995
2022-12-27,87.56218
2022-12-28,93.28358
2022-12-29,78.60696
2022-12-30,67.66169
2022-12-31,25.12437
2023-01-01,24.87562
2023-01-02,71.14427
2023-01-03,74.87562
2023-01-04,68.65671
2023-01-05,71.89054
2023-01-06,55.22388
2023-01-07,17.41293
2023-01-08,18.40796
2023-01-09,67.66169
2023-01-10,68.90547
2023-01-11,67.66169
2023-01-12,56.2189
2023-01-13,48.75621
2023-01-14,24.87562
2023-01-15,25.12437
2023-01-16,63.68159
2023-01-17,63.93034
2023-01-18,62.18905
2023-01-19,67.66169
2023-01-20,55.22388
2023-01-21,16.66666
2023-01-22,18.90547
2023-01-23,19.65174
2023-01-24,27.36318
2023-01-25,80.34825
2023-01-26,81.09452
2023-01-27,89.05472
2023-01-28,32.83582
2023-01-29,28.60696
2023-01-30,76.86567
2023-01-31,76.36815
2023-02-01,79.85074
2023-02-02,67.91044
2023-02-03,62.93532
2023-02-04,22.88557
2023-02-05,18.65671
2023-02-06,67.91044
2023-02-07,72.38805
2023-02-08,73.63184
2023-02-09,65.67164
2023-02-10,59.45273
2023-02-11,20.398
2023-02-12,20.64676
2023-02-13,69.65174
2023-02-14,82.3383
2023-02-15,59.20398
2023-02-16,67.91044
2023-02-17,54.72636
2023-02-18,21.89054
2023-02-19,21.89054
2023-02-20,61.69154
2023-02-21,58.70646
2023-02-22,72.38805
2023-02-23,53.98009
2023-02-24,52.2388
2023-02-25,17.41293
2023-02-26,14.1791
2023-02-27,54.97512
2023-02-28,57.46268
2023-03-01,23.63184
2023-03-02,50.24875
2023-03-03,52.73631
2023-03-04,17.16417
2023-03-05,16.66666
2023-03-06,59.20398
2023-03-07,50.74626
2023-03-08,61.19402
2023-03-09,49.75124
2023-03-10,45.02487
2023-03-11,14.67661
2023-03-12,14.92537
2023-03-13,52.2388
2023-03-14,60.199
2023-03-15,58.45771
2023-03-16,55.97014
2023-03-17,48.00995
2023-03-18,13.43283
2023-03-19,13.43283
2023-03-20,55.22388
2023-03-21,46.26865
2023-03-22,59.45273
2023-03-23,55.97014
2023-03-24,47.26368
2023-03-25,16.91542
2023-03-26,21.64179
2023-03-27,57.96019
2023-03-28,52.73631
2023-03-29,43.28358
2023-03-30,46.0199
2023-03-31,41.29353
2023-04-01,15.92039
2023-04-02,17.41293
2023-04-03,41.29353
2023-04-04,43.78109
2023-04-05,53.23383
2023-04-06,52.73631
2023-04-07,40.54726
2023-04-08,18.40796
2023-04-09,14.67661
2023-04-10,53.48258
2023-04-11,57.21393
2023-04-12,56.71641
2023-04-13,45.27363
2023-04-14,41.79104
2023-04-15,15.17412
2023-04-16,14.42786
2023-04-17,45.02487
2023-04-18,48.50746
2023-04-19,40.79601
2023-04-20,44.77611
2023-04-21,37.31343
2023-04-22,12.43781
2023-04-23,12.68656
2023-04-24,45.77114
2023-04-25,47.01492
2023-04-26,47.51243
2023-04-27,46.0199
2023-04-28,35.57213
2023-04-29,13.43283
2023-04-30,8.45771
2023-05-01,16.66666
2023-05-02,43.53233
2023-05-03,48.75621
2023-05-04,41.54228
2023-05-05,16.16915
2023-05-06,15.17412
2023-05-07,15.17412
2023-05-08,47.76119
2023-05-09,44.77611
2023-05-10,48.75621
2023-05-11,45.27363
2023-05-12,44.52736
2023-05-13,15.92039
2023-05-14,16.91542
2023-05-15,53.98009
2023-05-16,46.26865
2023-05-17,49.25373
2023-05-18,52.2388
2023-05-19,43.28358
2023-05-20,13.93034
2023-05-21,12.68656
2023-05-22,43.53233
2023-05-23,51.99004
2023-05-24,55.97014
2023-05-25,46.0199
2023-05-26,41.54228
2023-05-27,15.42288
2023-05-28,13.93034
2023-05-29,15.67164
