date,KODEX인버스
2020-06-21,3.22118
2020-06-22,17.83822
2020-06-23,17.59484
2020-06-24,15.34717
2020-06-25,19.22691
2020-06-26,13.68647
2020-06-27,3.99427
2020-06-28,3.02075
2020-06-29,18.35361
2020-06-30,13.801
2020-07-01,12.48389
2020-07-02,11.53901
2020-07-03,11.10952
2020-07-04,2.73443
2020-07-05,2.03292
2020-07-06,14.98926
2020-07-07,16.03435
2020-07-08,13.31424
2020-07-09,12.21188
2020-07-10,12.09735
2020-07-11,1.84681
2020-07-12,1.88976
2020-07-13,12.79885
2020-07-14,12.82748
2020-07-15,13.08518
2020-07-16,12.89906
2020-07-17,10.72297
2020-07-18,2.00429
2020-07-19,2.16177
2020-07-20,11.56764
2020-07-21,12.45526
2020-07-22,12.49821
2020-07-23,14.17322
2020-07-24,12.52684
2020-07-25,2.73443
2020-07-26,1.76091
2020-07-27,9.99284
2020-07-28,16.02004
2020-07-29,13.70078
2020-07-30,11.91123
2020-07-31,12.85612
2020-08-01,2.1045
2020-08-02,2.13314
2020-08-03,9.23407
2020-08-04,10.8375
2020-08-05,12.44094
2020-08-06,15.04652
2020-08-07,14.65998
2020-08-08,2.9778
2020-08-09,2.92054
2020-08-10,13.801
2020-08-11,22.01861
2020-08-12,24.1088
2020-08-13,16.62133
2020-08-14,17.48031
2020-08-15,3.4073
2020-08-16,3.89405
2020-08-17,4.29491
2020-08-18,25.11095
2020-08-19,19.05511
2020-08-20,43.02075
2020-08-21,26.91481
2020-08-22,4.22333
2020-08-23,4.20901
2020-08-24,14.17322
2020-08-25,12.41231
2020-08-26,13.44309
2020-08-27,14.05869
2020-08-28,10.85182
2020-08-29,1.94702
2020-08-30,2.04724
2020-08-31,11.42448
2020-09-01,10.75161
2020-09-02,9.67788
2020-09-03,9.11954
2020-09-04,19.58482
2020-09-05,2.9778
2020-09-06,2.1045
2020-09-07,9.64924
2020-09-08,10.70866
2020-09-09,13.72942
2020-09-10,10.25053
2020-09-11,11.36721
2020-09-12,1.76091
2020-09-13,1.84681
2020-09-14,9.4345
2020-09-15,11.22405
2020-09-16,12.32641
2020-09-17,13.09949
2020-09-18,10.07874
2020-09-19,2.34788
2020-09-20,1.76091
2020-09-21,11.43879
2020-09-22,18.94058
2020-09-23,15.70508
2020-09-24,24.06585
2020-09-25,12.78453
2020-09-26,2.70579
2020-09-27,1.93271
2020-09-28,8.10307
2020-09-29,7.00071
2020-09-30,1.15962
2020-10-01,1.43163
2020-10-02,2.2763
2020-10-03,1.54617
2020-10-04,1.84681
2020-10-05,7.45884
2020-10-06,6.7287
2020-10-07,8.10307
2020-10-08,7.70221
2020-10-09,1.47458
2020-10-10,1.30279
2020-10-11,1.05941
2020-10-12,7.25841
2020-10-13,7.22977
2020-10-14,8.43235
2020-10-15,13.05654
2020-10-16,13.68647
2020-10-17,1.80386
2020-10-18,1.43163
2020-10-19,8.6471
2020-10-20,11.69649
2020-10-21,6.58554
2020-10-22,7.87401
2020-10-23,6.32784
2020-10-24,1.21689
2020-10-25,1.01646
2020-10-26,9.33428
2020-10-27,10.17895
2020-10-28,7.27272
2020-10-29,11.76807
2020-10-30,10.93772
2020-10-31,2.83464
2020-11-01,2.23335
2020-11-02,8.5612
2020-11-03,7.14387
2020-11-04,6.57122
2020-11-05,10.32211
2020-11-06,11.13815
2020-11-07,1.73228
2020-11-08,2.20472
2020-11-09,12.69863
2020-11-10,10.89477
2020-11-11,12.38367
2020-11-12,9.30565
2020-11-13,10.02147
2020-11-14,2.26198
2020-11-15,2.47673
2020-11-16,14.77451
2020-11-17,12.69863
2020-11-18,11.28131
2020-11-19,11.58196
2020-11-20,10.3937
2020-11-21,3.0637
2020-11-22,4.40944
2020-11-23,19.87115
2020-11-24,18.39656
2020-11-25,23.36435
2020-11-26,17.48031
2020-11-27,14.31639
2020-11-28,4.22333
2020-11-29,4.1088
2020-11-30,17.07945
2020-12-01,15.67644
2020-12-02,19.0408
2020-12-03,19.02648
2020-12-04,23.62204
2020-12-05,8.31782
2020-12-06,8.31782
2020-12-07,21.27415
2020-12-08,24.20901
2020-12-09,19.87115
2020-12-10,18.81173
2020-12-11,16.62133
2020-12-12,6.01288
2020-12-13,6.97208
2020-12-14,18.49677
2020-12-15,17.48031
2020-12-16,13.85826
2020-12-17,15.69076
2020-12-18,14.37365
2020-12-19,3.10665
2020-12-20,3.65068
2020-12-21,15.70508
2020-12-22,20.30064
2020-12-23,14.88904
2020-12-24,15.31853
2020-12-25,4.35218
2020-12-26,3.79384
2020-12-27,4.20901
2020-12-28,16.09162
2020-12-29,21.96134
2020-12-30,19.54187
2020-12-31,7.73085
2021-01-01,5.19685
2021-01-02,4.86757
2021-01-03,5.23979
2021-01-04,25.86972
2021-01-05,32.31209
2021-01-06,34.07301
2021-01-07,38.85468
2021-01-08,58.46814
2021-01-09,21.03078
2021-01-10,21.71796
2021-01-11,91.91123
2021-01-12,100.0
2021-01-13,61.5748
2021-01-14,46.12741
2021-01-15,57.88117
2021-01-16,19.06943
2021-01-17,15.64781
2021-01-18,81.97566
2021-01-19,54.83178
2021-01-20,40.90193
2021-01-21,35.26127
2021-01-22,33.94416
2021-01-23,9.59198
2021-01-24,11.43879
2021-01-25,38.52541
2021-01-26,48.99069
2021-01-27,43.19255
2021-01-28,61.36005
2021-01-29,76.72154
2021-01-30,19.84251
2021-01-31,17.17967
2021-02-01,49.19112
2021-02-02,38.81173
2021-02-03,35.77666
2021-02-04,37.69506
2021-02-05,28.97637
2021-02-06,7.04366
2021-02-07,7.24409
2021-02-08,29.50608
2021-02-09,26.0272
2021-02-10,22.39083
2021-02-11,5.03937
2021-02-12,3.37866
2021-02-13,3.79384
2021-02-14,4.53829
2021-02-15,22.07587
2021-02-16,20.08589
2021-02-17,20.91624
2021-02-18,21.76091
2021-02-19,27.61632
2021-02-20,4.86757
2021-02-21,4.88188
2021-02-22,21.43163
2021-02-23,26.44237
2021-02-24,39.22691
2021-02-25,28.94774
2021-02-26,41.60343
2021-02-27,8.36077
2021-02-28,7.65926
2021-03-01,6.98639
2021-03-02,26.51395
2021-03-03,22.92054
2021-03-04,25.64065
2021-03-05,26.6428
2021-03-06,5.13958
2021-03-07,4.33786
2021-03-08,21.87544
2021-03-09,31.28131
2021-03-10,23.12097
2021-03-11,20.12884
2021-03-12,18.6972
2021-03-13,4.49534
2021-03-14,3.80816
2021-03-15,14.87473
2021-03-16,15.11811
2021-03-17,15.204
2021-03-18,15.4617
2021-03-19,16.66428
2021-03-20,3.77952
2021-03-21,3.35003
2021-03-22,14.57408
2021-03-23,16.67859
2021-03-24,17.36578
2021-03-25,14.61703
2021-03-26,11.19541
2021-03-27,2.59126
2021-03-28,2.47673
2021-03-29,11.9685
2021-03-30,14.00143
2021-03-31,13.27129
2021-04-01,12.8418
2021-04-02,14.84609
2021-04-03,2.99212
2021-04-04,3.56478
2021-04-05,12.15461
2021-04-06,13.18539
2021-04-07,12.09735
2021-04-08,12.12598
2021-04-09,12.52684
2021-04-10,2.49105
2021-04-11,2.3622
2021-04-12,11.65354
2021-04-13,15.07516
2021-04-14,13.55762
2021-04-15,15.13242
2021-04-16,13.801
2021-04-17,4.35218
2021-04-18,3.46456
2021-04-19,12.11166
2021-04-20,13.90121
2021-04-21,19.14101
2021-04-22,13.72942
2021-04-23,14.47387
2021-04-24,2.79169
2021-04-25,2.66284
2021-04-26,12.64137
2021-04-27,12.11166
2021-04-28,14.73156
2021-04-29,14.7602
2021-04-30,18.32498
2021-05-01,3.89405
2021-05-02,4.18038
2021-05-03,18.99785
2021-05-04,16.22047
2021-05-05,3.99427
2021-05-06,11.48174
2021-05-07,11.53901
2021-05-08,3.19255
2021-05-09,2.69148
2021-05-10,16.22047
2021-05-11,16.85039
2021-05-12,20.77308
2021-05-13,27.40157
2021-05-14,13.91553
2021-05-15,3.00644
2021-05-16,4.46671
2021-05-17,14.35934
2021-05-18,11.42448
2021-05-19,3.86542
2021-05-20,13.70078
2021-05-21,11.41016
2021-05-22,2.09019
2021-05-23,1.80386
2021-05-24,10.12168
2021-05-25,8.17465
2021-05-26,9.60629
2021-05-27,9.44881
2021-05-28,10.20758
2021-05-29,2.80601
2021-05-30,2.83464
2021-05-31,10.60844
2021-06-01,11.58196
2021-06-02,10.07874
2021-06-03,15.56191
2021-06-04,13.02791
2021-06-05,2.76306
2021-06-06,2.54831
2021-06-07,11.41016
2021-06-08,10.27916
2021-06-09,11.63922
2021-06-10,10.2219
2021-06-11,8.20329
2021-06-12,2.03292
2021-06-13,2.13314
2021-06-14,7.65926
2021-06-15,8.76163
2021-06-16,11.85397
2021-06-17,12.12598
2021-06-18,11.53901
2021-06-19,2.96349
2021-06-20,2.76306
2021-06-21,11.69649
2021-06-22,8.00286
2021-06-23,9.16249
2021-06-24,9.99284
2021-06-25,12.49821
2021-06-26,3.60773
2021-06-27,2.534
2021-06-28,10.3078
2021-06-29,9.10522
2021-06-30,8.06012
2021-07-01,8.91911
2021-07-02,8.58983
2021-07-03,2.31925
2021-07-04,1.77523
2021-07-05,7.35862
2021-07-06,9.16249
2021-07-07,9.39155
2021-07-08,13.18539
2021-07-09,16.26342
2021-07-10,2.84896
2021-07-11,2.17609
2021-07-12,9.00501
2021-07-13,8.53256
2021-07-14,8.77594
2021-07-15,8.58983
2021-07-16,7.32999
2021-07-17,1.98997
2021-07-18,2.33357
2021-07-19,11.66785
2021-07-20,13.58625
2021-07-21,11.23836
2021-07-22,8.99069
2021-07-23,6.58554
2021-07-24,1.5748
2021-07-25,1.44595
2021-07-26,8.06012
2021-07-27,7.31567
2021-07-28,8.96206
2021-07-29,7.05798
2021-07-30,9.70651
2021-07-31,2.34788
2021-08-01,2.11882
2021-08-02,7.97423
2021-08-03,7.53042
2021-08-04,8.34645
2021-08-05,8.20329
2021-08-06,7.93128
2021-08-07,1.3171
2021-08-08,2.69148
2021-08-09,7.47315
2021-08-10,8.10307
2021-08-11,11.15246
2021-08-12,10.43664
2021-08-13,18.39656
2021-08-14,3.02075
2021-08-15,2.40515
2021-08-16,3.57909
2021-08-17,18.39656
2021-08-18,14.47387
2021-08-19,27.12956
2021-08-20,29.90694
2021-08-21,4.76735
2021-08-22,5.068
2021-08-23,14.44523
2021-08-24,12.89906
2021-08-25,13.55762
2021-08-26,14.57408
2021-08-27,12.69863
2021-08-28,2.94917
2021-08-29,2.21904
2021-08-30,9.53471
2021-08-31,10.76592
2021-09-01,10.88045
2021-09-02,11.8826
2021-09-03,10.3937
2021-09-04,2.31925
2021-09-05,1.87544
2021-09-06,9.84967
2021-09-07,10.02147
2021-09-08,13.51467
2021-09-09,14.88904
2021-09-10,11.55332
2021-09-11,2.76306
2021-09-12,2.51968
2021-09-13,11.76807
2021-09-14,8.5612
2021-09-15,9.49176
2021-09-16,10.36506
2021-09-17,9.37723
2021-09-18,2.23335
2021-09-19,1.63206
2021-09-20,2.74874
2021-09-21,3.77952
2021-09-22,3.46456
2021-09-23,13.24266
2021-09-24,9.86399
2021-09-25,1.81818
2021-09-26,2.63421
2021-09-27,9.27702
2021-09-28,14.00143
2021-09-29,23.76521
2021-09-30,11.1811
2021-10-01,18.18181
2021-10-02,3.50751
2021-10-03,2.46241
2021-10-04,5.01073
2021-10-05,31.28131
2021-10-06,30.32211
2021-10-07,19.84251
2021-10-08,14.91768
2021-10-09,3.00644
2021-10-10,2.61989
2021-10-11,3.10665
2021-10-12,19.98568
2021-10-13,12.35504
2021-10-14,10.60844
2021-10-15,10.57981
2021-10-16,2.17609
2021-10-17,1.77523
2021-10-18,10.65139
2021-10-19,8.94774
2021-10-20,9.24838
2021-10-21,8.3894
2021-10-22,9.33428
2021-10-23,1.64638
2021-10-24,1.47458
2021-10-25,8.71868
2021-10-26,6.92913
2021-10-27,8.50393
2021-10-28,7.61632
2021-10-29,9.44881
2021-10-30,2.2763
2021-10-31,1.80386
2021-11-01,7.38725
2021-11-02,7.63063
2021-11-03,8.76163
2021-11-04,8.34645
2021-11-05,8.03149
2021-11-06,1.71796
2021-11-07,1.51753
2021-11-08,9.39155
2021-11-09,7.38725
2021-11-10,10.25053
2021-11-11,10.09305
2021-11-12,6.77165
2021-11-13,1.3171
2021-11-14,0.94488
2021-11-15,6.15604
2021-11-16,7.00071
2021-11-17,7.4302
2021-11-18,7.07229
2021-11-19,6.07015
2021-11-20,1.15962
2021-11-21,0.98783
2021-11-22,6.92913
2021-11-23,6.70007
2021-11-24,6.42806
2021-11-25,6.49964
2021-11-26,8.96206
2021-11-27,4.56692
2021-11-28,3.57909
2021-11-29,14.71725
2021-11-30,18.76879
2021-12-01,13.84395
2021-12-02,10.09305
2021-12-03,9.19112
2021-12-04,1.84681
2021-12-05,1.93271
2021-12-06,9.29133
2021-12-07,8.74731
2021-12-08,10.136
2021-12-09,8.86184
2021-12-10,8.07444
2021-12-11,1.60343
2021-12-12,1.17394
2021-12-13,8.99069
2021-12-14,8.96206
2021-12-15,7.22977
2021-12-16,6.97208
2021-12-17,6.05583
2021-12-18,1.24552
2021-12-19,1.54617
2021-12-20,8.99069
2021-12-21,9.92125
2021-12-22,6.19899
2021-12-23,6.59985
2021-12-24,6.17036
2021-12-25,1.2312
2021-12-26,1.4889
2021-12-27,6.28489
2021-12-28,6.49964
2021-12-29,10.15032
2021-12-30,7.24409
2021-12-31,2.14745
2022-01-01,0.6156
2022-01-02,0.98783
2022-01-03,5.74087
2022-01-04,5.5977
2022-01-05,7.17251
2022-01-06,9.30565
2022-01-07,6.12741
2022-01-08,1.15962
2022-01-09,0.91624
2022-01-10,7.75948
2022-01-11,7.05798
2022-01-12,6.18468
2022-01-13,6.01288
2022-01-14,7.55905
2022-01-15,1.61775
2022-01-16,1.43163
2022-01-17,8.93342
2022-01-18,9.23407
2022-01-19,10.79455
2022-01-20,8.70436
2022-01-21,12.95633
2022-01-22,3.55046
2022-01-23,2.74874
2022-01-24,18.7831
2022-01-25,28.76163
2022-01-26,19.14101
2022-01-27,35.44738
2022-01-28,21.36005
2022-01-29,2.534
2022-01-30,2.72011
2022-01-31,1.96134
2022-02-01,1.80386
2022-02-02,2.83464
2022-02-03,12.11166
2022-02-04,11.0952
2022-02-05,2.07587
2022-02-06,2.39083
2022-02-07,10.79455
2022-02-08,8.99069
2022-02-09,8.97637
2022-02-10,10.136
2022-02-11,9.54903
2022-02-12,2.73443
2022-02-13,3.07802
2022-02-14,15.23264
2022-02-15,12.94201
2022-02-16,8.17465
2022-02-17,10.35075
2022-02-18,10.70866
2022-02-19,2.00429
2022-02-20,1.80386
2022-02-21,10.36506
2022-02-22,11.48174
2022-02-23,8.74731
2022-02-24,18.56836
2022-02-25,11.15246
2022-02-26,1.53185
2022-02-27,1.53185
2022-02-28,8.43235
2022-03-01,1.46027
2022-03-02,7.94559
2022-03-03,6.52827
2022-03-04,9.07659
2022-03-05,1.51753
2022-03-06,1.67501
2022-03-07,12.55547
2022-03-08,12.31209
2022-03-09,2.534
2022-03-10,8.76163
2022-03-11,8.14602
2022-03-12,1.46027
2022-03-13,1.50322
2022-03-14,9.63493
2022-03-15,9.23407
2022-03-16,7.45884
2022-03-17,7.25841
2022-03-18,7.87401
2022-03-19,1.68933
2022-03-20,2.77738
2022-03-21,9.30565
2022-03-22,6.5569
2022-03-23,6.74302
2022-03-24,6.45669
2022-03-25,5.95561
2022-03-26,1.38869
2022-03-27,0.85898
2022-03-28,4.66714
2022-03-29,4.71009
2022-03-30,5.068
2022-03-31,4.69577
2022-04-01,5.26843
2022-04-02,0.91624
2022-04-03,1.00214
2022-04-04,4.42376
2022-04-05,4.00858
2022-04-06,5.66929
2022-04-07,7.15819
2022-04-08,6.27057
2022-04-09,0.93056
2022-04-10,1.01646
2022-04-11,6.27057
2022-04-12,8.5612
2022-04-13,5.95561
2022-04-14,5.91267
2022-04-15,5.91267
2022-04-16,1.36005
2022-04-17,1.54617
2022-04-18,5.05368
2022-04-19,4.06585
2022-04-20,4.2806
2022-04-21,4.36649
2022-04-22,4.85325
2022-04-23,2.23335
2022-04-24,1.83249
2022-04-25,8.54688
2022-04-26,5.64065
2022-04-27,9.62061
2022-04-28,7.07229
2022-04-29,5.29706
2022-04-30,2.06156
2022-05-01,1.64638
2022-05-02,6.58554
2022-05-03,5.52612
2022-05-04,4.25196
2022-05-05,1.44595
2022-05-06,7.30136
2022-05-07,1.98997
2022-05-08,1.4889
2022-05-09,10.06442
2022-05-10,13.90121
2022-05-11,7.602
2022-05-12,12.98496
2022-05-13,9.16249
2022-05-14,1.81818
2022-05-15,1.71796
2022-05-16,6.22763
2022-05-17,6.14173
2022-05-18,7.12956
2022-05-19,9.59198
2022-05-20,6.12741
2022-05-21,1.34574
2022-05-22,1.10236
2022-05-23,5.25411
2022-05-24,6.6428
2022-05-25,6.18468
2022-05-26,6.58554
2022-05-27,5.35433
2022-05-28,1.5748
2022-05-29,1.47458
2022-05-30,5.26843
2022-05-31,5.28274
2022-06-01,1.17394
2022-06-02,5.8554
2022-06-03,4.45239
2022-06-04,1.10236
2022-06-05,0.93056
2022-06-06,1.00214
2022-06-07,5.6836
2022-06-08,5.23979
2022-06-09,5.18253
2022-06-10,7.47315
2022-06-11,2.1045
2022-06-12,1.88976
2022-06-13,16.97924
2022-06-14,18.99785
2022-06-15,19.41302
2022-06-16,12.19756
2022-06-17,16.52111
2022-06-18,2.92054
2022-06-19,2.3622
2022-06-20,19.75662
2022-06-21,12.71295
2022-06-22,18.41088
2022-06-23,20.97351
2022-06-24,13.5433
2022-06-25,2.94917
2022-06-26,2.1904
2022-06-27,10.55118
2022-06-28,10.19327
2022-06-29,10.98067
2022-06-30,11.63922
2022-07-01,15.23264
2022-07-02,2.72011
2022-07-03,2.37652
2022-07-04,14.63135
2022-07-05,10.00715
2022-07-06,13.5433
2022-07-07,11.85397
2022-07-08,10.43664
2022-07-09,1.84681
2022-07-10,1.5748
2022-07-11,9.56335
2022-07-12,11.82534
2022-07-13,10.72297
2022-07-14,9.14817
2022-07-15,8.84753
2022-07-16,1.87544
2022-07-17,1.53185
2022-07-18,8.43235
2022-07-19,7.04366
2022-07-20,7.6879
2022-07-21,6.88618
2022-07-22,7.38725
2022-07-23,1.18826
2022-07-24,1.15962
2022-07-25,7.24409
2022-07-26,6.15604
2022-07-27,6.11309
2022-07-28,6.9005
2022-07-29,6.67143
2022-07-30,1.27415
2022-07-31,1.14531
2022-08-01,6.17036
2022-08-02,7.21546
2022-08-03,5.7695
2022-08-04,5.81245
2022-08-05,5.11095
2022-08-06,1.17394
2022-08-07,1.07372
2022-08-08,5.95561
2022-08-09,5.64065
2022-08-10,5.5977
2022-08-11,5.95561
2022-08-12,5.52612
2022-08-13,1.38869
2022-08-14,1.28847
2022-08-15,1.28847
2022-08-16,5.35433
2022-08-17,6.08446
2022-08-18,6.7287
2022-08-19,6.54259
2022-08-20,1.84681
2022-08-21,1.86113
2022-08-22,9.19112
2022-08-23,10.09305
2022-08-24,7.41589
2022-08-25,5.8554
2022-08-26,4.82462
2022-08-27,3.04939
2022-08-28,2.09019
2022-08-29,10.46528
2022-08-30,6.52827
2022-08-31,6.24194
2022-09-01,9.3486
2022-09-02,8.83321
2022-09-03,2.06156
2022-09-04,1.67501
2022-09-05,8.6471
2022-09-06,6.67143
2022-09-07,9.90694
2022-09-08,7.53042
2022-09-09,1.2312
2022-09-10,1.00214
2022-09-11,0.68718
2022-09-12,1.27415
2022-09-13,8.50393
2022-09-14,13.02791
2022-09-15,9.30565
2022-09-16,10.65139
2022-09-17,2.00429
2022-09-18,1.98997
2022-09-19,11.02362
2022-09-20,7.05798
2022-09-21,8.81889
2022-09-22,14.3307
2022-09-23,15.30422
2022-09-24,3.97995
2022-09-25,2.86327
2022-09-26,24.93915
2022-09-27,18.74015
2022-09-28,24.69577
2022-09-29,17.98138
2022-09-30,19.55619
2022-10-01,2.79169
2022-10-02,2.43378
2022-10-03,3.36435
2022-10-04,11.43879
2022-10-05,10.25053
2022-10-06,8.14602
2022-10-07,8.14602
2022-10-08,2.01861
2022-10-09,1.47458
2022-10-10,1.46027
2022-10-11,12.9277
2022-10-12,9.66356
2022-10-13,10.98067
2022-10-14,10.10737
2022-10-15,2.03292
2022-10-16,1.71796
2022-10-17,9.5204
2022-10-18,8.44667
2022-10-19,8.51825
2022-10-20,7.85969
2022-10-21,8.46098
2022-10-22,1.33142
2022-10-23,1.17394
2022-10-24,6.35647
2022-10-25,5.81245
2022-10-26,7.01503
2022-10-27,7.21546
2022-10-28,7.35862
2022-10-29,1.36005
2022-10-30,0.93056
2022-10-31,6.49964
2022-11-01,6.85755
2022-11-02,7.58768
2022-11-03,9.16249
2022-11-04,7.44452
2022-11-05,0.97351
2022-11-06,0.95919
2022-11-07,6.74302
2022-11-08,6.45669
2022-11-09,7.45884
2022-11-10,8.97637
2022-11-11,9.5204
2022-11-12,1.77523
2022-11-13,1.47458
2022-11-14,6.8146
2022-11-15,6.6428
2022-11-16,6.65712
2022-11-17,6.57122
2022-11-18,5.86972
2022-11-19,1.07372
2022-11-20,0.68718
2022-11-21,7.10093
2022-11-22,6.71438
2022-11-23,4.93915
2022-11-24,4.50966
2022-11-25,4.92483
2022-11-26,0.67287
2022-11-27,0.57265
2022-11-28,5.25411
2022-11-29,5.38296
2022-11-30,5.42591
2022-12-01,4.79599
2022-12-02,5.1539
2022-12-03,1.01646
2022-12-04,0.60128
2022-12-05,4.65282
2022-12-06,5.89835
2022-12-07,6.11309
2022-12-08,6.44237
2022-12-09,5.54044
2022-12-10,0.77308
2022-12-11,0.55833
2022-12-12,4.69577
2022-12-13,4.66714
2022-12-14,4.86757
2022-12-15,6.71438
2022-12-16,6.67143
2022-12-17,1.20257
2022-12-18,1.18826
2022-12-19,5.58339
2022-12-20,6.9005
2022-12-21,5.84108
2022-12-22,4.86757
2022-12-23,7.88833
2022-12-24,1.21689
2022-12-25,0.93056
2022-12-26,5.96993
2022-12-27,5.19685
2022-12-28,9.1768
2022-12-29,9.46313
2022-12-30,2.74874
2022-12-31,1.21689
2023-01-01,1.24552
2023-01-02,6.61417
2023-01-03,8.79026
2023-01-04,6.37079
2023-01-05,5.42591
2023-01-06,5.75518
2023-01-07,1.43163
2023-01-08,0.6156
2023-01-09,7.37294
2023-01-10,8.07444
2023-01-11,5.9413
2023-01-12,5.71224
2023-01-13,5.99856
2023-01-14,1.13099
2023-01-15,1.14531
2023-01-16,5.92698
2023-01-17,6.84323
2023-01-18,6.49964
2023-01-19,5.35433
2023-01-20,5.11095
2023-01-21,0.58697
2023-01-22,0.37222
2023-01-23,0.60128
2023-01-24,0.84466
2023-01-25,5.62634
2023-01-26,7.14387
2023-01-27,8.84753
2023-01-28,1.5748
2023-01-29,1.05941
2023-01-30,8.34645
2023-01-31,8.71868
2023-02-01,7.05798
2023-02-02,6.68575
2023-02-03,6.5569
2023-02-04,1.2312
2023-02-05,1.07372
2023-02-06,7.12956
2023-02-07,5.71224
2023-02-08,6.15604
2023-02-09,6.98639
2023-02-10,6.29921
2023-02-11,0.75876
2023-02-12,0.7015
2023-02-13,6.471
2023-02-14,5.62634
2023-02-15,7.94559
2023-02-16,7.15819
2023-02-17,6.39942
2023-02-18,1.20257
2023-02-19,0.83035
2023-02-20,5.9413
2023-02-21,4.45239
2023-02-22,7.32999
2023-02-23,5.55476
2023-02-24,5.12526
2023-02-25,1.38869
2023-02-26,0.87329
2023-02-27,6.58554
2023-02-28,4.7244
2023-03-01,1.04509
2023-03-02,5.18253
2023-03-03,4.63851
2023-03-04,0.67287
2023-03-05,0.64423
2023-03-06,4.42376
2023-03-07,4.59556
2023-03-08,5.92698
2023-03-09,6.01288
2023-03-10,7.93128
2023-03-11,1.58911
2023-03-12,1.54617
2023-03-13,7.87401
2023-03-14,8.89047
2023-03-15,6.42806
2023-03-16,6.75733
2023-03-17,4.7244
2023-03-18,0.88761
2023-03-19,0.7015
2023-03-20,5.61202
2023-03-21,5.39727
2023-03-22,4.76735
2023-03-23,4.50966
2023-03-24,4.40944
2023-03-25,0.73013
2023-03-26,0.58697
2023-03-27,4.16607
2023-03-28,3.90837
2023-03-29,4.00858
2023-03-30,4.65282
2023-03-31,3.83679
2023-04-01,1.03078
2023-04-02,0.64423
2023-04-03,3.65068
2023-04-04,3.60773
2023-04-05,4.22333
2023-04-06,5.28274
2023-04-07,4.55261
2023-04-08,0.90193
2023-04-09,0.74445
2023-04-10,4.8962
2023-04-11,5.99856
2023-04-12,7.12956
2023-04-13,6.34216
2023-04-14,4.69577
2023-04-15,0.68718
2023-04-16,1.18826
2023-04-17,4.49534
2023-04-18,4.58124
2023-04-19,4.25196
2023-04-20,6.57122
2023-04-21,5.08231
2023-04-22,0.87329
2023-04-23,1.00214
2023-04-24,6.14173
2023-04-25,7.93128
2023-04-26,5.62634
2023-04-27,5.11095
2023-04-28,3.12097
2023-04-29,0.50107
2023-04-30,0.51539
2023-05-01,1.14531
2023-05-02,3.26413
2023-05-03,3.69362
2023-05-04,3.77952
2023-05-05,0.7015
2023-05-06,0.48675
2023-05-07,0.4438
2023-05-08,2.94917
2023-05-09,3.50751
2023-05-10,3.0637
2023-05-11,3.1496
2023-05-12,3.16392
2023-05-13,0.58697
2023-05-14,0.55833
2023-05-15,3.70794
2023-05-16,3.62204
2023-05-17,2.92054
2023-05-18,3.00644
2023-05-19,3.56478
2023-05-20,0.55833
2023-05-21,0.51539
2023-05-22,4.38081
2023-05-23,3.90837
2023-05-24,3.33571
2023-05-25,3.86542
2023-05-26,3.12097
2023-05-27,0.54402
2023-05-28,0.62992
2023-05-29,1.00214
