date,경제
2021-03-18,43.07508
2021-03-19,39.84445
2021-03-20,24.08016
2021-03-21,27.60993
2021-03-22,36.46425
2021-03-23,35.41728
2021-03-24,37.54113
2021-03-25,35.4472
2021-03-26,34.84893
2021-03-27,22.22554
2021-03-28,25.30661
2021-03-29,35.35746
2021-03-30,31.1696
2021-03-31,37.42147
2021-04-01,32.48579
2021-04-02,30.99012
2021-04-03,20.93927
2021-04-04,24.88782
2021-04-05,34.19084
2021-04-06,35.05833
2021-04-07,38.01974
2021-04-08,34.1011
2021-04-09,33.68232
2021-04-10,20.28118
2021-04-11,22.88363
2021-04-12,31.97726
2021-04-13,31.64822
2021-04-14,30.66108
2021-04-15,32.48579
2021-04-16,31.85761
2021-04-17,19.44361
2021-04-18,23.33233
2021-04-19,31.04995
2021-04-20,31.94735
2021-04-21,33.62249
2021-04-22,31.22943
2021-04-23,28.53724
2021-04-24,19.14448
2021-04-25,21.4478
2021-04-26,30.9303
2021-04-27,33.89171
2021-04-28,36.91295
2021-04-29,32.75501
2021-04-30,29.01585
2021-05-01,20.9991
2021-05-02,23.63146
2021-05-03,38.49835
2021-05-04,32.09691
2021-05-05,23.69129
2021-05-06,33.32336
2021-05-07,38.28896
2021-05-08,22.07597
2021-05-09,27.69967
2021-05-10,43.3443
2021-05-11,44.9297
2021-05-12,47.14328
2021-05-13,41.90846
2021-05-14,37.09243
2021-05-15,21.98623
2021-05-16,29.67394
2021-05-17,43.07508
2021-05-18,35.17798
2021-05-19,28.2381
2021-05-20,41.25037
2021-05-21,38.04965
2021-05-22,22.64433
2021-05-23,30.87047
2021-05-24,40.77176
2021-05-25,37.33173
2021-05-26,40.4128
2021-05-27,37.90008
2021-05-28,37.51121
2021-05-29,21.77684
2021-05-30,29.67394
2021-05-31,39.81453
2021-06-01,34.07119
2021-06-02,35.02841
2021-06-03,35.20789
2021-06-04,35.47711
2021-06-05,23.21268
2021-06-06,27.96889
2021-06-07,38.46844
2021-06-08,38.43852
2021-06-09,38.22913
2021-06-10,40.92132
2021-06-11,37.75052
2021-06-12,21.50762
2021-06-13,26.204
2021-06-14,37.15225
2021-06-15,34.51989
2021-06-16,37.69069
2021-06-17,35.98564
2021-06-18,30.09273
2021-06-19,19.50344
2021-06-20,21.59736
2021-06-21,34.22075
2021-06-22,30.9303
2021-06-23,30.7209
2021-06-24,28.80646
2021-06-25,26.98175
2021-06-26,16.75142
2021-06-27,20.64014
2021-06-28,29.85342
2021-06-29,28.35776
2021-06-30,27.72958
2021-07-01,26.80227
2021-07-02,24.97756
2021-07-03,17.49925
2021-07-04,19.83248
2021-07-05,33.95154
2021-07-06,33.74214
2021-07-07,34.66945
2021-07-08,41.42985
2021-07-09,38.22913
2021-07-10,17.94795
2021-07-11,24.25964
2021-07-12,39.0667
2021-07-13,41.48967
2021-07-14,37.69069
2021-07-15,32.81483
2021-07-16,31.28926
2021-07-17,18.48638
2021-07-18,17.58899
2021-07-19,29.07568
2021-07-20,28.29793
2021-07-21,26.6527
2021-07-22,23.90068
2021-07-23,20.93927
2021-07-24,15.94376
2021-07-25,16.18306
2021-07-26,24.08016
2021-07-27,21.26832
2021-07-28,21.71702
2021-07-29,21.56745
2021-07-30,21.74693
2021-07-31,15.1361
2021-08-01,15.88393
2021-08-02,20.7897
2021-08-03,21.20849
2021-08-04,23.96051
2021-08-05,23.75112
2021-08-06,21.26832
2021-08-07,15.55489
2021-08-08,17.43942
2021-08-09,25.93478
2021-08-10,27.93897
2021-08-11,26.29374
2021-08-12,26.59288
2021-08-13,28.14836
2021-08-14,18.03769
2021-08-15,17.76847
2021-08-16,23.81094
2021-08-17,33.6524
2021-08-18,36.73347
2021-08-19,37.72061
2021-08-20,34.57971
2021-08-21,19.92222
2021-08-22,23.15285
2021-08-23,36.88303
2021-08-24,35.8959
2021-08-25,37.75052
2021-08-26,33.92162
2021-08-27,31.97726
2021-08-28,19.77265
2021-08-29,22.22554
2021-08-30,34.31049
2021-08-31,32.87466
2021-09-01,36.94286
2021-09-02,36.49416
2021-09-03,32.067
2021-09-04,20.04187
2021-09-05,24.85791
2021-09-06,34.9985
2021-09-07,33.44301
2021-09-08,37.42147
2021-09-09,33.6524
2021-09-10,31.04995
2021-09-11,19.29404
2021-09-12,23.69129
2021-09-13,33.2037
2021-09-14,33.23362
2021-09-15,34.31049
2021-09-16,29.10559
2021-09-17,24.64851
2021-09-18,15.67454
2021-09-19,14.53784
2021-09-20,18.36673
2021-09-21,20.81962
2021-09-22,23.81094
2021-09-23,30.66108
2021-09-24,28.26802
2021-09-25,19.56326
2021-09-26,22.40502
2021-09-27,29.97307
2021-09-28,35.8959
2021-09-29,38.94705
2021-09-30,31.22943
2021-10-01,29.16542
2021-10-02,18.84534
2021-10-03,18.90517
2021-10-04,23.84086
2021-10-05,37.54113
2021-10-06,39.27609
2021-10-07,34.69937
2021-10-08,27.1014
2021-10-09,19.4137
2021-10-10,18.78552
2021-10-11,21.17858
2021-10-12,36.61381
2021-10-13,29.22524
2021-10-14,26.6527
2021-10-15,27.04157
2021-10-16,19.29404
2021-10-17,21.83667
2021-10-18,31.55848
2021-10-19,30.9303
2021-10-20,31.97726
2021-10-21,32.18665
2021-10-22,25.54591
2021-10-23,14.35836
2021-10-24,19.83248
2021-10-25,30.69099
2021-10-26,29.07568
2021-10-27,29.46455
2021-10-28,28.2381
2021-10-29,26.14418
2021-10-30,15.5848
2021-10-31,23.99042
2021-11-01,28.77654
2021-11-02,29.43463
2021-11-03,33.71223
2021-11-04,30.0329
2021-11-05,26.83218
2021-11-06,12.68321
2021-11-07,18.84534
2021-11-08,26.98175
2021-11-09,25.90487
2021-11-10,24.55877
2021-11-11,22.37511
2021-11-12,21.80676
2021-11-13,14.38827
2021-11-14,16.06341
2021-11-15,23.45198
2021-11-16,23.51181
2021-11-17,23.99042
2021-11-18,24.28956
2021-11-19,21.86658
2021-11-20,15.97367
2021-11-21,20.40083
2021-11-22,30.45169
2021-11-23,26.35357
2021-11-24,21.98623
2021-11-25,27.63984
2021-11-26,26.23392
2021-11-27,19.02482
2021-11-28,19.95213
2021-11-29,29.1355
2021-11-30,32.15674
2021-12-01,25.09721
2021-12-02,26.92192
2021-12-03,22.46485
2021-12-04,19.38378
2021-12-05,18.81543
2021-12-06,22.07597
2021-12-07,22.25545
2021-12-08,21.11875
2021-12-09,22.97337
2021-12-10,21.8965
2021-12-11,16.09332
2021-12-12,15.46515
2021-12-13,22.07597
2021-12-14,21.53754
2021-12-15,23.51181
2021-12-16,26.95183
2021-12-17,20.40083
2021-12-18,13.81992
2021-12-19,17.70864
2021-12-20,29.10559
2021-12-21,27.28088
2021-12-22,25.33652
2021-12-23,25.15704
2021-12-24,20.22135
2021-12-25,13.90966
2021-12-26,17.97786
2021-12-27,22.79389
2021-12-28,23.90068
2021-12-29,22.52467
2021-12-30,20.31109
2021-12-31,16.99072
2022-01-01,12.2046
2022-01-02,17.46933
2022-01-03,23.66138
2022-01-04,23.00329
2022-01-05,22.79389
2022-01-06,25.24678
2022-01-07,20.25127
2022-01-08,13.67035
2022-01-09,20.04187
2022-01-10,24.3793
2022-01-11,23.60155
2022-01-12,22.76398
2022-01-13,21.29823
2022-01-14,20.64014
2022-01-15,14.2387
2022-01-16,15.46515
2022-01-17,20.9991
2022-01-18,23.42207
2022-01-19,22.52467
2022-01-20,18.24708
2022-01-21,22.28537
2022-01-22,18.15734
2022-01-23,16.90098
2022-01-24,25.03739
2022-01-25,27.13131
2022-01-26,24.22973
2022-01-27,29.19533
2022-01-28,22.10589
2022-01-29,14.02931
2022-01-30,12.02512
2022-01-31,13.79
2022-02-01,16.00358
2022-02-02,18.3069
2022-02-03,24.58869
2022-02-04,22.01615
2022-02-05,16.30272
2022-02-06,16.51211
2022-02-07,24.46903
2022-02-08,25.36643
2022-02-09,22.91355
2022-02-10,23.00329
2022-02-11,22.04606
2022-02-12,16.24289
2022-02-13,13.49087
2022-02-14,20.81962
2022-02-15,20.5504
2022-02-16,22.85372
2022-02-17,24.6186
2022-02-18,22.52467
2022-02-19,14.74723
2022-02-20,15.79419
2022-02-21,24.13999
2022-02-22,23.12294
2022-02-23,24.70834
2022-02-24,31.82769
2022-02-25,25.60574
2022-02-26,16.84116
2022-02-27,18.60604
2022-02-28,21.29823
2022-03-01,19.95213
2022-03-02,32.81483
2022-03-03,32.27639
2022-03-04,33.68232
2022-03-05,21.92641
2022-03-06,24.08016
2022-03-07,38.31887
2022-03-08,36.04546
2022-03-09,25.21687
2022-03-10,43.70326
2022-03-11,31.34908
2022-03-12,21.20849
2022-03-13,25.516
2022-03-14,33.62249
2022-03-15,34.04128
2022-03-16,33.50284
2022-03-17,32.067
2022-03-18,31.02004
2022-03-19,21.26832
2022-03-20,22.49476
2022-03-21,32.27639
2022-03-22,32.93448
2022-03-23,35.23781
2022-03-24,26.11426
2022-03-25,31.28926
2022-03-26,18.57612
2022-03-27,21.02901
2022-03-28,27.81932
2022-03-29,29.79359
2022-03-30,36.64373
2022-03-31,29.5842
2022-04-01,30.36195
2022-04-02,19.05474
2022-04-03,20.22135
2022-04-04,30.57134
2022-04-05,30.63116
2022-04-06,35.35746
2022-04-07,31.46874
2022-04-08,28.8962
2022-04-09,19.50344
2022-04-10,20.43075
2022-04-11,29.01585
2022-04-12,32.42596
2022-04-13,28.26802
2022-04-14,29.49446
2022-04-15,27.07149
2022-04-16,16.57194
2022-04-17,19.86239
2022-04-18,28.71672
2022-04-19,26.80227
2022-04-20,27.90906
2022-04-21,24.97756
2022-04-22,23.96051
2022-04-23,17.25994
2022-04-24,20.87944
2022-04-25,31.43882
2022-04-26,27.40053
2022-04-27,32.48579
2022-04-28,27.07149
2022-04-29,25.12713
2022-04-30,17.82829
2022-05-01,20.75979
2022-05-02,33.35327
2022-05-03,32.39605
2022-05-04,28.11845
2022-05-05,18.78552
2022-05-06,26.50314
2022-05-07,19.32396
2022-05-08,22.07597
2022-05-09,45.46814
2022-05-10,46.78432
2022-05-11,42.02811
2022-05-12,48.3099
2022-05-13,36.01555
2022-05-14,19.74274
2022-05-15,25.33652
2022-05-16,39.09661
2022-05-17,39.24618
2022-05-18,38.618
2022-05-19,39.78462
2022-05-20,33.8618
2022-05-21,22.79389
2022-05-22,28.56715
2022-05-23,37.66078
2022-05-24,39.18635
2022-05-25,37.78043
2022-05-26,34.63954
2022-05-27,30.24229
2022-05-28,18.57612
2022-05-29,26.80227
2022-05-30,37.06251
2022-05-31,30.63116
2022-06-01,21.74693
2022-06-02,34.37032
2022-06-03,32.66527
2022-06-04,20.07179
2022-06-05,19.59317
2022-06-06,26.50314
2022-06-07,34.5498
2022-06-08,36.94286
2022-06-09,32.54561
2022-06-10,37.78043
2022-06-11,24.43912
2022-06-12,28.86628
2022-06-13,54.98055
2022-06-14,59.25815
2022-06-15,55.72838
2022-06-16,53.45498
2022-06-17,47.83128
2022-06-18,28.59706
2022-06-19,30.06281
2022-06-20,58.42058
2022-06-21,42.32725
2022-06-22,47.05354
2022-06-23,47.62189
2022-06-24,39.87436
2022-06-25,23.63146
2022-06-26,25.36643
2022-06-27,35.4472
2022-06-28,33.95154
2022-06-29,32.48579
2022-06-30,32.63535
2022-07-01,32.24648
2022-07-02,22.34519
2022-07-03,25.21687
2022-07-04,40.02393
2022-07-05,39.21627
2022-07-06,48.22016
2022-07-07,45.52796
2022-07-08,44.42117
2022-07-09,19.71283
2022-07-10,27.69967
2022-07-11,46.78432
2022-07-12,47.20311
2022-07-13,46.93389
2022-07-14,45.70744
2022-07-15,42.98534
2022-07-16,23.2725
2022-07-17,28.32784
2022-07-18,43.25456
2022-07-19,37.15225
2022-07-20,30.96021
2022-07-21,29.37481
2022-07-22,24.88782
2022-07-23,18.36673
2022-07-24,17.1702
2022-07-25,26.59288
2022-07-26,26.38348
2022-07-27,26.23392
2022-07-28,24.76817
2022-07-29,22.46485
2022-07-30,17.40951
2022-07-31,19.08465
2022-08-01,24.3793
2022-08-02,22.5845
2022-08-03,24.85791
2022-08-04,25.24678
2022-08-05,23.69129
2022-08-06,17.52916
2022-08-07,19.2043
2022-08-08,26.204
2022-08-09,23.78103
2022-08-10,23.99042
2022-08-11,23.63146
2022-08-12,22.94346
2022-08-13,16.4822
2022-08-14,16.4822
2022-08-15,19.59317
2022-08-16,30.81064
2022-08-17,30.7209
2022-08-18,30.30212
2022-08-19,34.34041
2022-08-20,19.05474
2022-08-21,21.05892
2022-08-22,34.46006
2022-08-23,38.34878
2022-08-24,39.9641
2022-08-25,37.72061
2022-08-26,35.41728
2022-08-27,22.73407
2022-08-28,25.00747
2022-08-29,38.8274
2022-08-30,36.67364
2022-08-31,30.30212
2022-09-01,40.17349
2022-09-02,35.32755
2022-09-03,18.21717
2022-09-04,23.54172
2022-09-05,33.77206
2022-09-06,33.02422
2022-09-07,42.74603
2022-09-08,31.34908
2022-09-09,14.4481
2022-09-10,14.4481
2022-09-11,16.09332
2022-09-12,25.12713
2022-09-13,40.11367
2022-09-14,48.42955
2022-09-15,39.18635
2022-09-16,36.10529
2022-09-17,21.77684
2022-09-18,26.11426
2022-09-19,40.05384
2022-09-20,38.52826
2022-09-21,39.09661
2022-09-22,44.36135
2022-09-23,37.54113
2022-09-24,21.05892
2022-09-25,22.79389
2022-09-26,50.52348
2022-09-27,42.41699
2022-09-28,61.05294
2022-09-29,45.67753
2022-09-30,38.1693
2022-10-01,22.25545
2022-10-02,21.29823
2022-10-03,29.37481
2022-10-04,34.90876
2022-10-05,36.55399
2022-10-06,32.9644
2022-10-07,28.95602
2022-10-08,18.81543
2022-10-09,20.01196
2022-10-10,23.99042
2022-10-11,40.05384
2022-10-12,39.5154
2022-10-13,42.35716
2022-10-14,33.59258
2022-10-15,24.02034
2022-10-16,25.36643
2022-10-17,39.90427
2022-10-18,35.59676
2022-10-19,38.73766
2022-10-20,37.98982
2022-10-21,31.28926
2022-10-22,21.8965
2022-10-23,28.8962
2022-10-24,46.21597
2022-10-25,43.49386
2022-10-26,46.48519
2022-10-27,45.22883
2022-10-28,36.64373
2022-10-29,22.43493
2022-10-30,23.12294
2022-10-31,35.80616
2022-11-01,34.84893
2022-11-02,36.79329
2022-11-03,41.16063
2022-11-04,32.60544
2022-11-05,20.69997
2022-11-06,24.6186
2022-11-07,39.33592
2022-11-08,37.45139
2022-11-09,38.52826
2022-11-10,37.00269
2022-11-11,33.47292
2022-11-12,19.32396
2022-11-13,20.16153
2022-11-14,32.99431
2022-11-15,32.90457
2022-11-16,30.63116
2022-11-17,29.79359
2022-11-18,28.56715
2022-11-19,20.04187
2022-11-20,23.60155
2022-11-21,33.89171
2022-11-22,33.74214
2022-11-23,29.97307
2022-11-24,28.86628
2022-11-25,27.37062
2022-11-26,18.27699
2022-11-27,21.02901
2022-11-28,30.57134
2022-11-29,31.02004
2022-11-30,29.52437
2022-12-01,26.44331
2022-12-02,25.66556
2022-12-03,14.56775
2022-12-04,19.29404
2022-12-05,25.0673
2022-12-06,26.80227
2022-12-07,28.92611
2022-12-08,28.80646
2022-12-09,26.86209
2022-12-10,18.39664
2022-12-11,20.84953
2022-12-12,31.43882
2022-12-13,29.10559
2022-12-14,27.34071
2022-12-15,30.4816
2022-12-16,26.6527
2022-12-17,18.00777
2022-12-18,20.04187
2022-12-19,30.63116
2022-12-20,31.22943
2022-12-21,34.78911
2022-12-22,30.60125
2022-12-23,28.71672
2022-12-24,16.2728
2022-12-25,18.78552
2022-12-26,31.64822
2022-12-27,28.77654
2022-12-28,30.99012
2022-12-29,31.43882
2022-12-30,23.4819
2022-12-31,17.11037
2023-01-01,23.90068
2023-01-02,32.15674
2023-01-03,27.40053
2023-01-04,26.83218
2023-01-05,25.00747
2023-01-06,25.42626
2023-01-07,19.05474
2023-01-08,19.77265
2023-01-09,26.29374
2023-01-10,27.5501
2023-01-11,28.20819
2023-01-12,25.78522
2023-01-13,26.4134
2023-01-14,17.20011
2023-01-15,18.33682
2023-01-16,26.38348
2023-01-17,24.64851
2023-01-18,22.19563
2023-01-19,23.39216
2023-01-20,19.2043
2023-01-21,14.59766
2023-01-22,13.49087
2023-01-23,15.73437
2023-01-24,18.81543
2023-01-25,25.00747
2023-01-26,25.78522
2023-01-27,22.91355
2023-01-28,16.78133
2023-01-29,18.36673
2023-01-30,29.64403
2023-01-31,24.31947
2023-02-01,27.40053
2023-02-02,28.08854
2023-02-03,23.99042
2023-02-04,17.05055
2023-02-05,19.11456
2023-02-06,26.74244
2023-02-07,26.68262
2023-02-08,25.84504
2023-02-09,24.97756
2023-02-10,24.13999
2023-02-11,16.18306
2023-02-12,16.0335
2023-02-13,24.1699
2023-02-14,25.27669
2023-02-15,24.94765
2023-02-16,23.33233
2023-02-17,24.11008
2023-02-18,19.2043
2023-02-19,16.4822
2023-02-20,23.63146
2023-02-21,27.81932
2023-02-22,26.77236
2023-02-23,25.69548
2023-02-24,23.18276
2023-02-25,16.96081
2023-02-26,16.99072
2023-02-27,22.91355
2023-02-28,23.33233
2023-03-01,18.7556
2023-03-02,30.24229
2023-03-03,30.84056
2023-03-04,18.81543
2023-03-05,23.33233
2023-03-06,35.95572
2023-03-07,38.79748
2023-03-08,42.38707
2023-03-09,39.12653
2023-03-10,37.75052
2023-03-11,23.51181
2023-03-12,29.52437
2023-03-13,43.5836
2023-03-14,45.49805
2023-03-15,42.86568
2023-03-16,40.53245
2023-03-17,40.56236
2023-03-18,20.58031
2023-03-19,23.51181
2023-03-20,38.67783
2023-03-21,37.66078
2023-03-22,35.83607
2023-03-23,31.1696
2023-03-24,34.04128
2023-03-25,18.63595
2023-03-26,21.35806
2023-03-27,34.19084
2023-03-28,31.58839
2023-03-29,36.85312
2023-03-30,33.38318
2023-03-31,33.38318
2023-04-01,18.57612
2023-04-02,21.32814
2023-04-03,35.56685
2023-04-04,35.08824
2023-04-05,38.58809
2023-04-06,34.69937
2023-04-07,33.8618
2023-04-08,18.90517
2023-04-09,22.10589
2023-04-10,34.69937
2023-04-11,33.4131
2023-04-12,34.48997
2023-04-13,33.08405
2023-04-14,29.97307
2023-04-15,18.63595
2023-04-16,21.2384
2023-04-17,32.12683
2023-04-18,29.73377
2023-04-19,28.35776
2023-04-20,28.74663
2023-04-21,26.53305
2023-04-22,19.2043
2023-04-23,19.11456
2023-04-24,28.4475
2023-04-25,29.67394
2023-04-26,26.86209
2023-04-27,24.46903
2023-04-28,23.51181
2023-04-29,17.58899
2023-04-30,18.84534
2023-05-01,26.11426
2023-05-02,31.6183
2023-05-03,32.69518
2023-05-04,28.95602
2023-05-05,17.58899
2023-05-06,15.88393
2023-05-07,20.64014
2023-05-08,35.56685
2023-05-09,37.4813
2023-05-10,34.87885
2023-05-11,34.51989
2023-05-12,30.63116
2023-05-13,16.9309
2023-05-14,23.7212
2023-05-15,36.28477
2023-05-16,34.46006
2023-05-17,37.60095
2023-05-18,36.04546
2023-05-19,29.28507
2023-05-20,17.67873
2023-05-21,21.92641
2023-05-22,38.79748
2023-05-23,34.66945
2023-05-24,35.6865
2023-05-25,33.50284
2023-05-26,28.95602
2023-05-27,14.98653
2023-05-28,16.15315
2023-05-29,23.81094
