date,태국환율
2020-06-21,8.11211
2020-06-22,15.8885
2020-06-23,14.8579
2020-06-24,13.80387
2020-06-25,14.72517
2020-06-26,13.6321
2020-06-27,9.89225
2020-06-28,10.10306
2020-06-29,16.40381
2020-06-30,16.02123
2020-07-01,15.66989
2020-07-02,15.42785
2020-07-03,14.42067
2020-07-04,9.17395
2020-07-05,10.01717
2020-07-06,14.45971
2020-07-07,15.17801
2020-07-08,15.4747
2020-07-09,13.58525
2020-07-10,13.78044
2020-07-11,8.97876
2020-07-12,8.12773
2020-07-13,13.18707
2020-07-14,13.74141
2020-07-15,14.62367
2020-07-16,14.52998
2020-07-17,15.1702
2020-07-18,9.1193
2020-07-19,10.07183
2020-07-20,17.16895
2020-07-21,17.35633
2020-07-22,16.92692
2020-07-23,16.55996
2020-07-24,14.69394
2020-07-25,9.45502
2020-07-26,8.79918
2020-07-27,14.27232
2020-07-28,14.67832
2020-07-29,15.26389
2020-07-30,15.13116
2020-07-31,13.98344
2020-08-01,9.15833
2020-08-02,8.44003
2020-08-03,13.95221
2020-08-04,14.51436
2020-08-05,15.34197
2020-08-06,14.74859
2020-08-07,14.01467
2020-08-08,10.11867
2020-08-09,8.36976
2020-08-10,20.45596
2020-08-11,15.03747
2020-08-12,12.86695
2020-08-13,13.78044
2020-08-14,12.73422
2020-08-15,8.86945
2020-08-16,9.18956
2020-08-17,12.59369
2020-08-18,14.46752
2020-08-19,14.66271
2020-08-20,16.04465
2020-08-21,15.02186
2020-08-22,9.4316
2020-08-23,9.36133
2020-08-24,15.43566
2020-08-25,15.38101
2020-08-26,15.75577
2020-08-27,14.70174
2020-08-28,13.64772
2020-08-29,9.3301
2020-08-30,9.21299
2020-08-31,15.10774
2020-09-01,15.32635
2020-09-02,14.33479
2020-09-03,13.31199
2020-09-04,12.80449
2020-09-05,9.70487
2020-09-06,10.01717
2020-09-07,14.70955
2020-09-08,14.72517
2020-09-09,14.41286
2020-09-10,13.74141
2020-09-11,12.99188
2020-09-12,10.11867
2020-09-13,8.8148
2020-09-14,13.61648
2020-09-15,14.28013
2020-09-16,15.12336
2020-09-17,15.33416
2020-09-18,17.45783
2020-09-19,10.42317
2020-09-20,10.18113
2020-09-21,17.19237
2020-09-22,18.61336
2020-09-23,19.36289
2020-09-24,18.18394
2020-09-25,17.47345
2020-09-26,13.06995
2020-09-27,9.49406
2020-09-28,17.98094
2020-09-29,17.96533
2020-09-30,12.37507
2020-10-01,12.10181
2020-10-02,11.39912
2020-10-03,10.07183
2020-10-04,10.54809
2020-10-05,20.17489
2020-10-06,18.31667
2020-10-07,16.70049
2020-10-08,16.22423
2020-10-09,12.88257
2020-10-10,10.7589
2020-10-11,10.75109
2020-10-12,18.87882
2020-10-13,16.92692
2020-10-14,18.51186
2020-10-15,18.72267
2020-10-16,17.12991
2020-10-17,11.1727
2020-10-18,9.79856
2020-10-19,19.19113
2020-10-20,20.41692
2020-10-21,22.53279
2020-10-22,21.67395
2020-10-23,19.69862
2020-10-24,11.43816
2020-10-25,11.05559
2020-10-26,23.17301
2020-10-27,21.45534
2020-10-28,20.34665
2020-10-29,19.72985
2020-10-30,18.11367
2020-10-31,10.17332
2020-11-01,11.03216
2020-11-02,16.57557
2020-11-03,16.62242
2020-11-04,17.06745
2020-11-05,19.13647
2020-11-06,17.00499
2020-11-07,10.49344
2020-11-08,9.75171
2020-11-09,20.22173
2020-11-10,17.89506
2020-11-11,17.51249
2020-11-12,16.74734
2020-11-13,14.1396
2020-11-14,9.44722
2020-11-15,9.65021
2020-11-16,18.00437
2020-11-17,16.96595
2020-11-18,17.2158
2020-11-19,16.63803
2020-11-20,15.26389
2020-11-21,10.36071
2020-11-22,10.42317
2020-11-23,17.7311
2020-11-24,15.91973
2020-11-25,16.2945
2020-11-26,16.27888
2020-11-27,14.81886
2020-11-28,10.12648
2020-11-29,9.28326
2020-11-30,16.24765
2020-12-01,15.584
2020-12-02,16.05246
2020-12-03,18.56652
2020-12-04,22.15021
2020-12-05,12.89038
2020-12-06,11.46158
2020-12-07,21.10399
2020-12-08,20.14366
2020-12-09,18.09025
2020-12-10,16.62242
2020-12-11,16.64584
2020-12-12,10.98532
2020-12-13,9.41599
2020-12-14,15.69331
2020-12-15,15.85727
2020-12-16,16.13835
2020-12-17,15.48251
2020-12-18,18.97251
2020-12-19,10.17332
2020-12-20,10.89943
2020-12-21,17.97314
2020-12-22,17.25484
2020-12-23,15.25608
2020-12-24,14.44409
2020-12-25,11.15708
2020-12-26,10.36851
2020-12-27,11.21955
2020-12-28,19.29262
2020-12-29,16.16177
2020-12-30,16.41942
2020-12-31,12.56246
2021-01-01,10.02498
2021-01-02,10.83697
2021-01-03,10.85259
2021-01-04,19.2692
2021-01-05,16.85665
2021-01-06,16.86445
2021-01-07,15.26389
2021-01-08,15.13897
2021-01-09,10.3529
2021-01-10,10.23579
2021-01-11,14.93597
2021-01-12,14.87351
2021-01-13,15.13116
2021-01-14,15.09993
2021-01-15,13.60868
2021-01-16,10.44659
2021-01-17,10.36071
2021-01-18,14.48313
2021-01-19,14.60805
2021-01-20,15.15459
2021-01-21,14.4519
2021-01-22,12.99968
2021-01-23,10.89163
2021-01-24,11.03997
2021-01-25,16.41161
2021-01-26,14.88132
2021-01-27,14.52998
2021-01-28,15.46689
2021-01-29,15.66208
2021-01-30,12.28138
2021-01-31,10.57151
2021-02-01,17.10649
2021-02-02,16.52092
2021-02-03,15.06089
2021-02-04,14.59244
2021-02-05,15.46689
2021-02-06,10.31386
2021-02-07,10.68082
2021-02-08,15.18582
2021-02-09,13.86633
2021-02-10,14.12398
2021-02-11,11.18831
2021-02-12,10.93847
2021-02-13,10.71986
2021-02-14,11.43816
2021-02-15,17.40318
2021-02-16,15.88069
2021-02-17,15.34197
2021-02-18,15.40443
2021-02-19,14.60024
2021-02-20,10.49344
2021-02-21,12.8123
2021-02-22,16.11492
2021-02-23,15.09212
2021-02-24,14.88913
2021-02-25,15.0687
2021-02-26,15.02966
2021-02-27,10.61055
2021-02-28,10.82136
2021-03-01,13.49937
2021-03-02,15.81043
2021-03-03,15.61524
2021-03-04,15.84166
2021-03-05,15.95877
2021-03-06,11.28201
2021-03-07,13.0153
2021-03-08,16.78638
2021-03-09,16.25546
2021-03-10,15.60743
2021-03-11,15.01405
2021-03-12,14.34259
2021-03-13,10.37632
2021-03-14,10.70424
2021-03-15,14.85009
2021-03-16,15.54497
2021-03-17,14.81105
2021-03-18,16.77857
2021-03-19,14.56121
2021-03-20,10.61055
2021-03-21,10.18113
2021-03-22,15.56058
2021-03-23,15.4747
2021-03-24,15.32635
2021-03-25,15.30293
2021-03-26,17.40318
2021-03-27,11.84415
2021-03-28,11.53185
2021-03-29,17.94191
2021-03-30,16.52873
2021-03-31,17.76233
2021-04-01,17.84041
2021-04-02,17.06745
2021-04-03,11.49281
2021-04-04,12.35946
2021-04-05,19.73766
2021-04-06,19.29262
2021-04-07,20.61992
2021-04-08,20.10462
2021-04-09,18.51967
2021-04-10,11.80512
2021-04-11,10.50124
2021-04-12,18.77732
2021-04-13,16.05246
2021-04-14,16.55996
2021-04-15,15.41224
2021-04-16,15.82604
2021-04-17,10.83697
2021-04-18,9.64241
2021-04-19,15.74016
2021-04-20,15.787
2021-04-21,15.3732
2021-04-22,15.13897
2021-04-23,13.66333
2021-04-24,9.71267
2021-04-25,10.17332
2021-04-26,15.99781
2021-04-27,15.84946
2021-04-28,15.31855
2021-04-29,14.45971
2021-04-30,14.21767
2021-05-01,10.11867
2021-05-02,9.17395
2021-05-03,14.24109
2021-05-04,14.20206
2021-05-05,11.78169
2021-05-06,13.88975
2021-05-07,13.78825
2021-05-08,9.91567
2021-05-09,8.83822
2021-05-10,13.85071
2021-05-11,14.18644
2021-05-12,14.77982
2021-05-13,14.38163
2021-05-14,12.96064
2021-05-15,8.90849
2021-05-16,9.26764
2021-05-17,14.47532
2021-05-18,13.59306
2021-05-19,11.05559
2021-05-20,14.24109
2021-05-21,13.69456
2021-05-22,9.49406
2021-05-23,8.73672
2021-05-24,13.69456
2021-05-25,14.08494
2021-05-26,14.28013
2021-05-27,13.86633
2021-05-28,14.52217
2021-05-29,9.89225
2021-05-30,9.45502
2021-05-31,17.6296
2021-06-01,16.38038
2021-06-02,15.99
2021-06-03,16.02904
2021-06-04,13.80387
2021-06-05,10.54809
2021-06-06,11.75827
2021-06-07,15.40443
2021-06-08,14.92036
2021-06-09,15.0687
2021-06-10,14.44409
2021-06-11,14.66271
2021-06-12,12.33603
2021-06-13,10.32167
2021-06-14,15.25608
2021-06-15,14.92816
2021-06-16,15.53716
2021-06-17,16.40381
2021-06-18,16.12273
2021-06-19,13.1246
2021-06-20,12.47657
2021-06-21,16.61461
2021-06-22,16.88788
2021-06-23,15.92754
2021-06-24,15.62304
2021-06-25,16.67707
2021-06-26,14.60805
2021-06-27,13.0153
2021-06-28,16.45065
2021-06-29,17.87945
2021-06-30,18.73048
2021-07-01,16.25546
2021-07-02,17.17676
2021-07-03,12.03935
2021-07-04,11.11805
2021-07-05,18.58213
2021-07-06,16.66146
2021-07-07,15.97439
2021-07-08,14.97501
2021-07-09,15.93535
2021-07-10,11.485
2021-07-11,10.70424
2021-07-12,16.9113
2021-07-13,15.91193
2021-07-14,15.16239
2021-07-15,17.67645
2021-07-16,19.53466
2021-07-17,14.28794
2021-07-18,12.96845
2021-07-19,17.82479
2021-07-20,16.07589
2021-07-21,16.43504
2021-07-22,15.17801
2021-07-23,16.45065
2021-07-24,11.34447
2021-07-25,11.42254
2021-07-26,14.31917
2021-07-27,15.59181
2021-07-28,14.67051
2021-07-29,15.13116
2021-07-30,15.2717
2021-07-31,10.46221
2021-08-01,10.12648
2021-08-02,14.62367
2021-08-03,15.56058
2021-08-04,16.599
2021-08-05,17.8326
2021-08-06,18.62117
2021-08-07,11.97688
2021-08-08,12.22673
2021-08-09,21.3148
2021-08-10,18.16052
2021-08-11,16.71611
2021-08-12,16.76296
2021-08-13,16.53653
2021-08-14,11.42254
2021-08-15,10.61836
2021-08-16,13.36664
2021-08-17,16.83322
2021-08-18,15.93535
2021-08-19,15.42004
2021-08-20,14.34259
2021-08-21,10.61836
2021-08-22,10.08744
2021-08-23,17.07526
2021-08-24,15.27951
2021-08-25,15.2717
2021-08-26,15.01405
2021-08-27,15.55277
2021-08-28,9.80637
2021-08-29,9.19737
2021-08-30,14.39725
2021-08-31,15.12336
2021-09-01,15.42004
2021-09-02,13.4291
2021-09-03,13.49937
2021-09-04,9.71267
2021-09-05,9.1193
2021-09-06,14.17863
2021-09-07,13.06995
2021-09-08,13.72579
2021-09-09,13.08557
2021-09-10,12.54684
2021-09-11,8.34634
2021-09-12,8.67426
2021-09-13,12.89038
2021-09-14,12.23454
2021-09-15,12.67957
2021-09-16,12.07838
2021-09-17,12.3985
2021-09-18,9.20518
2021-09-19,8.65865
2021-09-20,9.6346
2021-09-21,9.77514
2021-09-22,11.18831
2021-09-23,16.09931
2021-09-24,14.10056
2021-09-25,9.7361
2021-09-26,10.16552
2021-09-27,14.23329
2021-09-28,13.9366
2021-09-29,15.38101
2021-09-30,16.34915
2021-10-01,15.35758
2021-10-02,10.26702
2021-10-03,9.90787
2021-10-04,13.07776
2021-10-05,15.40443
2021-10-06,15.06089
2021-10-07,13.59306
2021-10-08,13.33541
2021-10-09,9.5331
2021-10-10,10.29044
2021-10-11,12.9138
2021-10-12,17.36414
2021-10-13,16.31792
2021-10-14,16.16177
2021-10-15,14.63928
2021-10-16,10.82916
2021-10-17,9.32229
2021-10-18,14.32698
2021-10-19,14.01467
2021-10-20,15.22485
2021-10-21,14.80324
2021-10-22,13.92098
2021-10-23,10.50124
2021-10-24,11.18051
2021-10-25,17.12991
2021-10-26,17.06745
2021-10-27,16.35696
2021-10-28,15.90412
2021-10-29,15.3732
2021-10-30,10.61836
2021-10-31,10.74328
2021-11-01,16.23985
2021-11-02,15.46689
2021-11-03,15.16239
2021-11-04,14.21767
2021-11-05,14.73297
2021-11-06,10.77451
2021-11-07,10.23579
2021-11-08,16.95034
2021-11-09,19.46439
2021-11-10,16.83322
2021-11-11,16.35696
2021-11-12,15.09212
2021-11-13,11.22735
2021-11-14,10.40755
2021-11-15,15.80262
2021-11-16,16.20081
2021-11-17,16.73173
2021-11-18,15.09993
2021-11-19,15.6855
2021-11-20,10.16552
2021-11-21,10.93066
2021-11-22,15.66208
2021-11-23,15.66989
2021-11-24,16.36477
2021-11-25,16.23204
2021-11-26,15.69331
2021-11-27,11.23516
2021-11-28,11.21174
2021-11-29,17.71549
2021-11-30,18.70705
2021-12-01,19.20674
2021-12-02,18.93347
2021-12-03,17.27045
2021-12-04,11.35227
2021-12-05,10.18113
2021-12-06,16.01342
2021-12-07,16.89569
2021-12-08,15.07651
2021-12-09,15.60743
2021-12-10,14.5534
2021-12-11,12.17988
2021-12-12,12.74203
2021-12-13,16.64584
2021-12-14,14.62367
2021-12-15,15.54497
2021-12-16,14.70955
2021-12-17,14.20206
2021-12-18,10.86039
2021-12-19,11.60212
2021-12-20,15.31074
2021-12-21,14.24109
2021-12-22,14.29575
2021-12-23,14.02248
2021-12-24,13.17926
2021-12-25,11.03216
2021-12-26,10.41536
2021-12-27,14.39725
2021-12-28,13.99125
2021-12-29,13.57745
2021-12-30,14.10836
2021-12-31,12.21111
2022-01-01,11.74266
2022-01-02,12.33603
2022-01-03,16.396
2022-01-04,17.48906
2022-01-05,17.20799
2022-01-06,18.12148
2022-01-07,16.74734
2022-01-08,12.17207
2022-01-09,13.16364
2022-01-10,16.73953
2022-01-11,15.23266
2022-01-12,15.02186
2022-01-13,13.78825
2022-01-14,12.70299
2022-01-15,11.78169
2022-01-16,12.94503
2022-01-17,15.31855
2022-01-18,16.12273
2022-01-19,14.57682
2022-01-20,14.49094
2022-01-21,15.23266
2022-01-22,13.49156
2022-01-23,14.67051
2022-01-24,16.36477
2022-01-25,16.7083
2022-01-26,15.13116
2022-01-27,14.29575
2022-01-28,15.36539
2022-01-29,10.90724
2022-01-30,10.04059
2022-01-31,11.46158
2022-02-01,13.43691
2022-02-02,15.15459
2022-02-03,16.11492
2022-02-04,17.54372
2022-02-05,13.16364
2022-02-06,13.04653
2022-02-07,16.396
2022-02-08,15.33416
2022-02-09,14.13179
2022-02-10,14.80324
2022-02-11,14.92036
2022-02-12,11.87539
2022-02-13,12.15646
2022-02-14,15.96658
2022-02-15,20.54184
2022-02-16,17.81698
2022-02-17,18.58994
2022-02-18,16.93472
2022-02-19,13.02311
2022-02-20,14.42067
2022-02-21,18.15271
2022-02-22,17.63741
2022-02-23,15.24047
2022-02-24,16.58338
2022-02-25,16.90349
2022-02-26,12.52342
2022-02-27,11.92223
2022-02-28,18.36352
2022-03-01,15.04528
2022-03-02,17.22361
2022-03-03,15.69331
2022-03-04,16.81761
2022-03-05,12.52342
2022-03-06,12.96064
2022-03-07,18.71486
2022-03-08,17.13772
2022-03-09,13.03872
2022-03-10,15.8885
2022-03-11,17.67645
2022-03-12,14.3504
2022-03-13,14.20206
2022-03-14,19.66739
2022-03-15,18.62117
2022-03-16,18.27763
2022-03-17,21.1118
2022-03-18,20.07339
2022-03-19,14.89693
2022-03-20,15.36539
2022-03-21,22.17364
2022-03-22,21.15084
2022-03-23,23.20424
2022-03-24,20.89319
2022-03-25,20.72923
2022-03-26,15.84166
2022-03-27,16.16177
2022-03-28,20.98688
2022-03-29,21.16645
2022-03-30,20.26077
2022-03-31,20.20612
2022-04-01,19.84697
2022-04-02,16.81761
2022-04-03,18.93347
2022-04-04,21.58026
2022-04-05,20.73703
2022-04-06,20.33885
2022-04-07,20.58869
2022-04-08,17.63741
2022-04-09,13.15584
2022-04-10,15.74016
2022-04-11,19.79231
2022-04-12,21.87695
2022-04-13,19.49562
2022-04-14,19.32386
2022-04-15,18.30886
2022-04-16,15.42004
2022-04-17,16.34134
2022-04-18,21.39287
2022-04-19,20.05777
2022-04-20,21.61149
2022-04-21,19.92504
2022-04-22,18.94128
2022-04-23,15.7792
2022-04-24,16.73953
2022-04-25,24.22704
2022-04-26,23.86789
2022-04-27,24.00843
2022-04-28,24.68769
2022-04-29,22.25952
2022-04-30,15.84946
2022-05-01,16.46627
2022-05-02,22.0331
2022-05-03,21.04153
2022-05-04,20.92442
2022-05-05,18.78513
2022-05-06,22.08775
2022-05-07,15.89631
2022-05-08,20.00312
2022-05-09,28.33385
2022-05-10,27.06901
2022-05-11,28.02935
2022-05-12,29.15365
2022-05-13,23.75858
2022-05-14,19.62835
2022-05-15,20.26858
2022-05-16,25.92129
2022-05-17,25.46064
2022-05-18,24.8048
2022-05-19,24.70331
2022-05-20,23.68831
2022-05-21,18.09025
2022-05-22,17.62179
2022-05-23,25.70268
2022-05-24,25.37476
2022-05-25,24.00062
2022-05-26,24.25046
2022-05-27,24.14896
2022-05-28,18.56652
2022-05-29,17.96533
2022-05-30,30.60587
2022-05-31,28.65396
2022-06-01,24.26608
2022-06-02,26.90505
2022-06-03,26.05402
2022-06-04,21.0103
2022-06-05,20.43254
2022-06-06,23.3682
2022-06-07,27.17832
2022-06-08,27.40474
2022-06-09,26.26483
2022-06-10,24.72673
2022-06-11,20.58088
2022-06-12,21.97064
2022-06-13,30.30918
2022-06-14,30.51217
2022-06-15,29.98126
2022-06-16,29.19269
2022-06-17,27.61555
2022-06-18,21.75202
2022-06-19,23.56339
2022-06-20,33.40099
2022-06-21,31.99562
2022-06-22,32.29231
2022-06-23,34.33791
2022-06-24,33.90849
2022-06-25,25.47626
2022-06-26,26.55371
2022-06-27,37.84353
2022-06-28,34.40818
2022-06-29,34.36133
2022-06-30,34.09587
2022-07-01,36.4772
2022-07-02,28.49781
2022-07-03,30.16083
2022-07-04,39.54559
2022-07-05,38.51499
2022-07-06,40.01405
2022-07-07,39.31136
2022-07-08,42.64522
2022-07-09,33.08869
2022-07-10,35.60274
2022-07-11,41.24765
2022-07-12,40.90412
2022-07-13,38.67114
2022-07-14,38.35103
2022-07-15,40.61524
2022-07-16,29.11461
2022-07-17,30.56683
2022-07-18,42.59056
2022-07-19,41.84884
2022-07-20,42.80918
2022-07-21,38.86633
2022-07-22,38.6321
2022-07-23,29.5128
2022-07-24,31.83166
2022-07-25,44.14428
2022-07-26,41.93472
2022-07-27,40.24828
2022-07-28,39.67051
2022-07-29,43.52748
2022-07-30,38.46814
2022-07-31,38.59306
2022-08-01,49.50031
2022-08-02,45.26077
2022-08-03,42.12211
2022-08-04,41.66146
2022-08-05,41.61461
2022-08-06,31.11336
2022-08-07,39.01467
2022-08-08,43.44159
2022-08-09,40.40443
2022-08-10,43.5509
2022-08-11,45.65896
2022-08-12,43.12148
2022-08-13,32.44846
2022-08-14,34.1271
2022-08-15,42.08307
2022-08-16,48.93035
2022-08-17,44.76108
2022-08-18,45.46377
2022-08-19,44.22236
2022-08-20,32.22204
2022-08-21,36.31324
2022-08-22,54.4113
2022-08-23,51.55371
2022-08-24,47.42348
2022-08-25,45.11242
2022-08-26,42.54372
2022-08-27,30.41848
2022-08-28,33.56495
2022-08-29,47.53279
2022-08-30,44.45658
2022-08-31,45.34665
2022-09-01,45.62773
2022-09-02,43.70705
2022-09-03,30.55902
2022-09-04,34.03341
2022-09-05,51.81136
2022-09-06,49.09431
2022-09-07,52.78732
2022-09-08,46.98625
2022-09-09,33.77576
2022-09-10,32.16739
2022-09-11,36.31324
2022-09-12,43.19175
2022-09-13,57.04247
2022-09-14,59.39256
2022-09-15,56.40224
2022-09-16,53.1855
2022-09-17,35.71205
2022-09-18,37.3985
2022-09-19,56.53497
2022-09-20,49.46908
2022-09-21,49.74234
2022-09-22,61.55527
2022-09-23,50.50749
2022-09-24,35.64178
2022-09-25,39.24109
2022-09-26,64.52998
2022-09-27,59.28326
2022-09-28,58.15115
2022-09-29,52.68582
2022-09-30,47.98563
2022-10-01,37.03935
2022-10-02,39.9594
2022-10-03,47.55621
2022-10-04,55.17645
2022-10-05,53.63835
2022-10-06,52.65459
2022-10-07,46.99406
2022-10-08,31.44909
2022-10-09,33.74453
2022-10-10,43.54309
2022-10-11,53.41973
2022-10-12,53.42754
2022-10-13,48.34478
2022-10-14,46.92379
2022-10-15,35.64959
2022-10-16,38.37445
2022-10-17,54.05996
2022-10-18,52.4594
2022-10-19,50.93691
2022-10-20,52.69362
2022-10-21,51.41317
2022-10-22,38.63991
2022-10-23,40.75577
2022-10-24,51.87382
2022-10-25,49.43004
2022-10-26,47.51717
2022-10-27,46.33822
2022-10-28,41.48188
2022-10-29,30.8479
2022-10-30,29.45815
2022-10-31,45.33104
2022-11-01,47.07214
2022-11-02,46.18207
2022-11-03,49.04747
2022-11-04,46.4163
2022-11-05,33.95534
2022-11-06,39.02248
2022-11-07,55.42629
2022-11-08,60.42317
2022-11-09,63.41349
2022-11-10,56.76139
2022-11-11,66.41942
2022-11-12,43.81636
2022-11-13,42.99656
2022-11-14,63.90537
2022-11-15,62.14084
2022-11-16,55.62148
2022-11-17,52.63897
2022-11-18,51.76452
2022-11-19,37.74984
2022-11-20,39.81886
2022-11-21,54.20049
2022-11-22,51.81917
2022-11-23,51.84259
2022-11-24,53.88038
2022-11-25,65.77139
2022-11-26,51.56933
2022-11-27,41.11492
2022-11-28,52.02998
2022-11-29,60.18113
2022-11-30,55.36383
2022-12-01,59.2286
2022-12-02,57.12835
2022-12-03,35.64178
2022-12-04,42.4266
2022-12-05,58.36196
2022-12-06,54.02092
2022-12-07,55.42629
2022-12-08,56.81605
2022-12-09,55.88694
2022-12-10,41.21642
2022-12-11,45.37008
2022-12-12,62.08619
2022-12-13,61.68019
2022-12-14,59.34572
2022-12-15,55.98844
2022-12-16,53.80231
2022-12-17,39.95159
2022-12-18,43.00437
2022-12-19,56.62086
2022-12-20,60.5559
2022-12-21,63.19487
2022-12-22,60.23579
2022-12-23,59.00999
2022-12-24,43.57432
2022-12-25,45.12023
2022-12-26,64.48313
2022-12-27,64.13179
2022-12-28,63.99906
2022-12-29,60.21236
2022-12-30,54.70799
2022-12-31,42.39537
2023-01-01,45.93222
2023-01-02,66.77857
2023-01-03,68.17613
2023-01-04,70.33104
2023-01-05,70.44034
2023-01-06,64.33479
2023-01-07,49.27389
2023-01-08,52.20955
2023-01-09,77.13148
2023-01-10,75.89006
2023-01-11,71.87695
2023-01-12,68.94128
2023-01-13,67.97314
2023-01-14,52.22517
2023-01-15,60.14209
2023-01-16,80.70737
2023-01-17,74.46127
2023-01-18,75.14834
2023-01-19,71.81449
2023-01-20,66.47407
2023-01-21,51.29606
2023-01-22,50.03123
2023-01-23,55.34821
2023-01-24,61.40693
2023-01-25,80.05933
2023-01-26,74.35977
2023-01-27,71.66614
2023-01-28,54.41911
2023-01-29,55.98844
2023-01-30,76.49906
2023-01-31,70.57307
2023-02-01,70.35446
2023-02-02,72.28294
2023-02-03,65.87289
2023-02-04,50.99156
2023-02-05,53.05277
2023-02-06,71.73641
2023-02-07,69.84697
2023-02-08,67.89506
2023-02-09,69.03497
2023-02-10,63.60087
2023-02-11,47.93878
2023-02-12,51.08525
2023-02-13,71.4163
2023-02-14,66.27888
2023-02-15,64.56901
2023-02-16,65.16239
2023-02-17,65.80262
2023-02-18,51.40537
2023-02-19,50.55434
2023-02-20,67.52029
2023-02-21,65.81043
2023-02-22,66.72392
2023-02-23,62.21111
2023-02-24,57.60462
2023-02-25,47.68894
2023-02-26,45.79169
2023-02-27,58.37757
2023-02-28,59.05683
2023-03-01,50.64803
2023-03-02,54.9188
2023-03-03,51.79575
2023-03-04,43.83198
2023-03-05,45.23735
2023-03-06,55.54341
2023-03-07,51.38194
2023-03-08,52.41255
2023-03-09,48.42286
2023-03-10,46.44753
2023-03-11,35.43878
2023-03-12,37.65615
2023-03-13,57.66708
2023-03-14,53.46658
2023-03-15,52.80293
2023-03-16,52.3579
2023-03-17,51.46783
2023-03-18,42.97314
2023-03-19,41.6068
2023-03-20,58.89287
2023-03-21,53.63835
2023-03-22,49.91411
2023-03-23,56.59743
2023-03-24,52.68582
2023-03-25,36.71923
2023-03-26,38.97564
2023-03-27,54.16146
2023-03-28,51.92067
2023-03-29,48.14959
2023-03-30,49.13335
2023-03-31,45.44034
2023-04-01,33.98657
2023-04-02,36.18831
2023-04-03,53.22454
2023-04-04,50.60118
2023-04-05,55.82448
2023-04-06,53.41973
2023-04-07,48.43066
2023-04-08,35.03279
2023-04-09,38.57745
2023-04-10,53.95846
2023-04-11,53.09962
2023-04-12,51.91286
2023-04-13,51.0306
2023-04-14,50.45284
2023-04-15,37.21111
2023-04-16,40.19362
2023-04-17,55.37164
2023-04-18,53.73204
2023-04-19,51.81917
2023-04-20,51.76452
2023-04-21,47.79044
2023-04-22,38.06214
2023-04-23,39.77201
2023-04-24,59.24422
2023-04-25,58.83041
2023-04-26,58.89287
2023-04-27,59.58775
2023-04-28,58.67426
2023-04-29,41.9113
2023-04-30,38.9444
2023-05-01,51.29606
2023-05-02,62.25796
2023-05-03,59.64241
2023-05-04,56.05871
2023-05-05,47.17364
2023-05-06,45.35446
2023-05-07,40.61524
2023-05-08,64.7642
2023-05-09,58.26826
2023-05-10,57.05028
2023-05-11,56.6599
2023-05-12,51.7489
2023-05-13,41.92692
2023-05-14,41.193
2023-05-15,66.13835
2023-05-16,64.02248
2023-05-17,64.46752
2023-05-18,68.31667
2023-05-19,68.35571
2023-05-20,43.47282
2023-05-21,43.6524
2023-05-22,79.79387
2023-05-23,87.17207
2023-05-24,76.10087
2023-05-25,72.70455
2023-05-26,63.1246
2023-05-27,44.59712
2023-05-28,44.72985
2023-05-29,53.38069
