date,상장
2020-11-22,17.00352
2020-11-23,27.94353
2020-11-24,32.40295
2020-11-25,64.22842
2020-11-26,52.45428
2020-11-27,45.90952
2020-11-28,38.33814
2020-11-29,28.68142
2020-11-30,35.96406
2020-12-01,36.34905
2020-12-02,37.08694
2020-12-03,37.27943
2020-12-04,35.64324
2020-12-05,18.22264
2020-12-06,22.55373
2020-12-07,35.41867
2020-12-08,36.18864
2020-12-09,43.05421
2020-12-10,42.34841
2020-12-11,45.90952
2020-12-12,22.93872
2020-12-13,20.69297
2020-12-14,36.2528
2020-12-15,39.17228
2020-12-16,39.23644
2020-12-17,38.43439
2020-12-18,35.09785
2020-12-19,20.30798
2020-12-20,25.05614
2020-12-21,43.82418
2020-12-22,51.10683
2020-12-23,51.90888
2020-12-24,40.55181
2020-12-25,19.3776
2020-12-26,19.50593
2020-12-27,20.78922
2020-12-28,38.72313
2020-12-29,45.13955
2020-12-30,49.7273
2020-12-31,55.14918
2021-01-01,25.63362
2021-01-02,23.00288
2021-01-03,19.66634
2021-01-04,35.09785
2021-01-05,46.42284
2021-01-06,49.05357
2021-01-07,42.86172
2021-01-08,37.66442
2021-01-09,28.68142
2021-01-10,23.38787
2021-01-11,42.41257
2021-01-12,44.27333
2021-01-13,38.14565
2021-01-14,35.57908
2021-01-15,31.82547
2021-01-16,19.24927
2021-01-17,19.82675
2021-01-18,28.87391
2021-01-19,27.68687
2021-01-20,31.15174
2021-01-21,36.95861
2021-01-22,29.38723
2021-01-23,21.30253
2021-01-24,17.67725
2021-01-25,30.63843
2021-01-26,34.55245
2021-01-27,40.48764
2021-01-28,39.01187
2021-01-29,35.19409
2021-01-30,20.59672
2021-01-31,18.28681
2021-02-01,32.46711
2021-02-02,39.74975
2021-02-03,41.22553
2021-02-04,34.00705
2021-02-05,43.63169
2021-02-06,18.76804
2021-02-07,18.54347
2021-02-08,33.07667
2021-02-09,33.33333
2021-02-10,27.84728
2021-02-11,14.91819
2021-02-12,19.12094
2021-02-13,47.51363
2021-02-14,29.51555
2021-02-15,74.97593
2021-02-16,58.19698
2021-02-17,48.2836
2021-02-18,50.01604
2021-02-19,41.96342
2021-02-20,24.28617
2021-02-21,24.92781
2021-02-22,37.56817
2021-02-23,36.99069
2021-02-24,43.7921
2021-02-25,42.02759
2021-02-26,36.63779
2021-02-27,19.31344
2021-02-28,17.54892
2021-03-01,18.92845
2021-03-02,26.17901
2021-03-03,26.78857
2021-03-04,26.59608
2021-03-05,24.70324
2021-03-06,17.80558
2021-03-07,19.0247
2021-03-08,31.28007
2021-03-09,39.74975
2021-03-10,42.47674
2021-03-11,54.09047
2021-03-12,66.73083
2021-03-13,28.93808
2021-03-14,25.69778
2021-03-15,40.26307
2021-03-16,41.83509
2021-03-17,35.3545
2021-03-18,57.74783
2021-03-19,38.27398
2021-03-20,19.66634
2021-03-21,18.54347
2021-03-22,32.27462
2021-03-23,37.1511
2021-03-24,41.61052
2021-03-25,31.02341
2021-03-26,29.32306
2021-03-27,18.76804
2021-03-28,21.01379
2021-03-29,29.09849
2021-03-30,33.52582
2021-03-31,33.17292
2021-04-01,36.34905
2021-04-02,33.46166
2021-04-03,22.93872
2021-04-04,23.93326
2021-04-05,33.91081
2021-04-06,31.37632
2021-04-07,32.08213
2021-04-08,22.16875
2021-04-09,32.75585
2021-04-10,24.18992
2021-04-11,20.75713
2021-04-12,34.93743
2021-04-13,39.87808
2021-04-14,51.07475
2021-04-15,43.69586
2021-04-16,31.85755
2021-04-17,21.30253
2021-04-18,22.29708
2021-04-19,33.5579
2021-04-20,43.18254
2021-04-21,44.46583
2021-04-22,36.70195
2021-04-23,29.48347
2021-04-24,19.08886
2021-04-25,19.57009
2021-04-26,33.205
2021-04-27,41.51427
2021-04-28,46.93615
2021-04-29,40.03849
2021-04-30,34.52037
2021-05-01,21.36669
2021-05-02,19.40968
2021-05-03,38.11357
2021-05-04,34.29579
2021-05-05,20.2759
2021-05-06,37.6965
2021-05-07,37.63233
2021-05-08,26.33942
2021-05-09,20.50048
2021-05-10,38.43439
2021-05-11,63.68302
2021-05-12,34.93743
2021-05-13,35.99615
2021-05-14,49.37439
2021-05-15,18.1264
2021-05-16,17.61308
2021-05-17,29.29098
2021-05-18,24.06159
2021-05-19,15.39942
2021-05-20,27.84728
2021-05-21,25.79403
2021-05-22,14.40487
2021-05-23,15.49566
2021-05-24,24.12576
2021-05-25,22.77831
2021-05-26,29.99679
2021-05-27,25.15239
2021-05-28,25.44112
2021-05-29,13.282
2021-05-30,12.44786
2021-05-31,21.7196
2021-06-01,26.66025
2021-06-02,25.79403
2021-06-03,24.44658
2021-06-04,22.23291
2021-06-05,7.98845
2021-06-06,10.68334
2021-06-07,24.18992
2021-06-08,14.34071
2021-06-09,22.74623
2021-06-10,24.67115
2021-06-11,24.4145
2021-06-12,14.62945
2021-06-13,14.56528
2021-06-14,24.86365
2021-06-15,25.53737
2021-06-16,27.55854
2021-06-17,28.97016
2021-06-18,31.82547
2021-06-19,14.11613
2021-06-20,13.12159
2021-06-21,24.99197
2021-06-22,27.04523
2021-06-23,51.68431
2021-06-24,35.77157
2021-06-25,28.26435
2021-06-26,16.71478
2021-06-27,15.65607
2021-06-28,28.32852
2021-06-29,28.52101
2021-06-30,23.96535
2021-07-01,23.22746
2021-07-02,21.62335
2021-07-03,14.34071
2021-07-04,13.53865
2021-07-05,24.31825
2021-07-06,24.12576
2021-07-07,22.9708
2021-07-08,25.40904
2021-07-09,22.36124
2021-07-10,14.75777
2021-07-11,13.60282
2021-07-12,23.48411
2021-07-13,26.85274
2021-07-14,25.08822
2021-07-15,27.14148
2021-07-16,36.76612
2021-07-17,12.28745
2021-07-18,12.83285
2021-07-19,24.15784
2021-07-20,21.46294
2021-07-21,22.90664
2021-07-22,25.08822
2021-07-23,21.88001
2021-07-24,11.77414
2021-07-25,14.1803
2021-07-26,31.24799
2021-07-27,31.28007
2021-07-28,26.49983
2021-07-29,24.89573
2021-07-30,21.33461
2021-07-31,11.80622
2021-08-01,12.54411
2021-08-02,20.34007
2021-08-03,20.34007
2021-08-04,21.27045
2021-08-05,26.9169
2021-08-06,53.25633
2021-08-07,17.61308
2021-08-08,15.88065
2021-08-09,51.84472
2021-08-10,52.03721
2021-08-11,41.83509
2021-08-12,41.19345
2021-08-13,29.99679
2021-08-14,13.34616
2021-08-15,13.85948
2021-08-16,17.2281
2021-08-17,35.93198
2021-08-18,29.9647
2021-08-19,40.03849
2021-08-20,29.45139
2021-08-21,14.01989
2021-08-22,13.79531
2021-08-23,27.1094
2021-08-24,26.62816
2021-08-25,30.5101
2021-08-26,24.67115
2021-08-27,24.09367
2021-08-28,12.96118
2021-08-29,13.69906
2021-08-30,26.2111
2021-08-31,27.39813
2021-09-01,40.55181
2021-09-02,25.34488
2021-09-03,21.20628
2021-09-04,12.76868
2021-09-05,12.67244
2021-09-06,24.67115
2021-09-07,26.9169
2021-09-08,26.2111
2021-09-09,24.79948
2021-09-10,25.98652
2021-09-11,12.35162
2021-09-12,12.1912
2021-09-13,24.38241
2021-09-14,23.3237
2021-09-15,23.64452
2021-09-16,23.3237
2021-09-17,26.24318
2021-09-18,9.72088
2021-09-19,8.59801
2021-09-20,8.40551
2021-09-21,9.07924
2021-09-22,10.97208
2021-09-23,20.88546
2021-09-24,21.20628
2021-09-25,11.13249
2021-09-26,12.57619
2021-09-27,28.84183
2021-09-28,24.38241
2021-09-29,28.10394
2021-09-30,21.27045
2021-10-01,19.18511
2021-10-02,11.74205
2021-10-03,11.19666
2021-10-04,13.44241
2021-10-05,20.98171
2021-10-06,23.25954
2021-10-07,26.11485
2021-10-08,21.30253
2021-10-09,10.10587
2021-10-10,9.97754
2021-10-11,12.89701
2021-10-12,19.69842
2021-10-13,22.81039
2021-10-14,19.98716
2021-10-15,24.70324
2021-10-16,11.96663
2021-10-17,11.45332
2021-10-18,22.29708
2021-10-19,21.36669
2021-10-20,22.26499
2021-10-21,30.06095
2021-10-22,24.44658
2021-10-23,14.27654
2021-10-24,13.02534
2021-10-25,24.47866
2021-10-26,25.02406
2021-10-27,32.6596
2021-10-28,28.64934
2021-10-29,24.70324
2021-10-30,11.93455
2021-10-31,13.92364
2021-11-01,27.87937
2021-11-02,29.77221
2021-11-03,46.61533
2021-11-04,28.74558
2021-11-05,25.44112
2021-11-06,12.44786
2021-11-07,11.8383
2021-11-08,26.30734
2021-11-09,27.78312
2021-11-10,35.3545
2021-11-11,33.07667
2021-11-12,23.38787
2021-11-13,13.57074
2021-11-14,13.41033
2021-11-15,22.93872
2021-11-16,26.78857
2021-11-17,28.29643
2021-11-18,26.72441
2021-11-19,23.48411
2021-11-20,11.93455
2021-11-21,13.41033
2021-11-22,29.16265
2021-11-23,26.43567
2021-11-24,24.99197
2021-11-25,24.06159
2021-11-26,22.0725
2021-11-27,14.43695
2021-11-28,12.92909
2021-11-29,23.45203
2021-11-30,23.8691
2021-12-01,24.44658
2021-12-02,26.17901
2021-12-03,23.5162
2021-12-04,15.14276
2021-12-05,14.82194
2021-12-06,23.06705
2021-12-07,24.31825
2021-12-08,26.85274
2021-12-09,28.23227
2021-12-10,26.9169
2021-12-11,14.11613
2021-12-12,14.8861
2021-12-13,26.37151
2021-12-14,28.26435
2021-12-15,30.22136
2021-12-16,30.54218
2021-12-17,25.76195
2021-12-18,14.21238
2021-12-19,14.91819
2021-12-20,27.84728
2021-12-21,28.68142
2021-12-22,30.863
2021-12-23,32.94834
2021-12-24,30.54218
2021-12-25,16.16939
2021-12-26,14.8861
2021-12-27,33.42957
2021-12-28,34.35996
2021-12-29,33.62207
2021-12-30,39.4931
2021-12-31,34.93743
2022-01-01,14.01989
2022-01-02,13.6349
2022-01-03,29.86846
2022-01-04,30.60635
2022-01-05,27.23772
2022-01-06,26.9169
2022-01-07,26.0186
2022-01-08,14.72569
2022-01-09,13.79531
2022-01-10,25.85819
2022-01-11,30.60635
2022-01-12,27.43022
2022-01-13,29.13057
2022-01-14,24.28617
2022-01-15,17.26018
2022-01-16,19.3776
2022-01-17,32.69169
2022-01-18,48.86108
2022-01-19,48.95733
2022-01-20,63.87552
2022-01-21,35.38658
2022-01-22,18.51138
2022-01-23,18.80012
2022-01-24,35.96406
2022-01-25,29.9647
2022-01-26,41.06512
2022-01-27,73.85306
2022-01-28,30.28553
2022-01-29,17.45267
2022-01-30,15.36734
2022-01-31,11.96663
2022-02-01,11.77414
2022-02-02,13.47449
2022-02-03,29.80429
2022-02-04,32.78793
2022-02-05,13.85948
2022-02-06,15.11068
2022-02-07,30.25344
2022-02-08,34.35996
2022-02-09,29.83638
2022-02-10,26.72441
2022-02-11,23.00288
2022-02-12,12.67244
2022-02-13,14.8861
2022-02-14,23.93326
2022-02-15,26.75649
2022-02-16,27.91145
2022-02-17,28.68142
2022-02-18,25.18447
2022-02-19,13.95572
2022-02-20,12.57619
2022-02-21,25.47321
2022-02-22,26.2111
2022-02-23,28.10394
2022-02-24,23.19538
2022-02-25,22.39332
2022-02-26,12.1912
2022-02-27,11.90247
2022-02-28,18.41514
2022-03-01,14.34071
2022-03-02,19.34552
2022-03-03,21.49502
2022-03-04,16.49021
2022-03-05,11.16458
2022-03-06,11.13249
2022-03-07,17.26018
2022-03-08,17.2281
2022-03-09,9.23965
2022-03-10,20.14757
2022-03-11,18.22264
2022-03-12,11.32499
2022-03-13,13.47449
2022-03-14,17.74141
2022-03-15,21.46294
2022-03-16,19.82675
2022-03-17,21.49502
2022-03-18,24.60699
2022-03-19,12.99326
2022-03-20,11.54956
2022-03-21,18.86429
2022-03-22,19.85883
2022-03-23,21.59127
2022-03-24,21.81584
2022-03-25,19.89092
2022-03-26,15.23901
2022-03-27,13.05742
2022-03-28,19.53801
2022-03-29,19.44177
2022-03-30,21.55919
2022-03-31,23.06705
2022-04-01,24.25409
2022-04-02,11.80622
2022-04-03,13.37824
2022-04-04,19.12094
2022-04-05,18.4793
2022-04-06,21.5271
2022-04-07,21.11004
2022-04-08,16.93936
2022-04-09,13.6349
2022-04-10,14.46904
2022-04-11,19.95508
2022-04-12,19.44177
2022-04-13,20.05133
2022-04-14,20.69297
2022-04-15,17.80558
2022-04-16,11.06833
2022-04-17,13.02534
2022-04-18,20.78922
2022-04-19,23.19538
2022-04-20,22.64998
2022-04-21,20.53256
2022-04-22,19.79467
2022-04-23,14.5332
2022-04-24,14.14821
2022-04-25,22.23291
2022-04-26,24.89573
2022-04-27,24.02951
2022-04-28,27.14148
2022-04-29,24.12576
2022-04-30,13.92364
2022-05-01,13.05742
2022-05-02,21.46294
2022-05-03,29.16265
2022-05-04,28.64934
2022-05-05,14.72569
2022-05-06,21.78376
2022-05-07,17.581
2022-05-08,22.04042
2022-05-09,23.5162
2022-05-10,28.84183
2022-05-11,29.77221
2022-05-12,30.12512
2022-05-13,29.51555
2022-05-14,16.16939
2022-05-15,19.24927
2022-05-16,26.53192
2022-05-17,22.87455
2022-05-18,22.39332
2022-05-19,20.2759
2022-05-20,23.54828
2022-05-21,12.60827
2022-05-22,14.43695
2022-05-23,21.07795
2022-05-24,22.20083
2022-05-25,25.6657
2022-05-26,21.88001
2022-05-27,20.08341
2022-05-28,13.12159
2022-05-29,13.47449
2022-05-30,20.37215
2022-05-31,20.21174
2022-06-01,12.57619
2022-06-02,19.923
2022-06-03,17.581
2022-06-04,10.52293
2022-06-05,8.82258
2022-06-06,11.61373
2022-06-07,17.7735
2022-06-08,21.94417
2022-06-09,19.82675
2022-06-10,18.4793
2022-06-11,10.61918
2022-06-12,12.15912
2022-06-13,16.81103
2022-06-14,19.73051
2022-06-15,20.08341
2022-06-16,19.0247
2022-06-17,22.55373
2022-06-18,10.20211
2022-06-19,9.1434
2022-06-20,21.88001
2022-06-21,18.80012
2022-06-22,19.47385
2022-06-23,21.07795
2022-06-24,23.58036
2022-06-25,9.94546
2022-06-26,10.77959
2022-06-27,19.89092
2022-06-28,19.0247
2022-06-29,20.59672
2022-06-30,20.34007
2022-07-01,20.56464
2022-07-02,10.13795
2022-07-03,10.87584
2022-07-04,18.03015
2022-07-05,18.57555
2022-07-06,21.04587
2022-07-07,24.92781
2022-07-08,23.03496
2022-07-09,11.8383
2022-07-10,10.49085
2022-07-11,20.53256
2022-07-12,20.43631
2022-07-13,21.11004
2022-07-14,21.11004
2022-07-15,27.36605
2022-07-16,9.07924
2022-07-17,9.94546
2022-07-18,21.84793
2022-07-19,25.15239
2022-07-20,23.58036
2022-07-21,23.99743
2022-07-22,18.41514
2022-07-23,7.95636
2022-07-24,9.27173
2022-07-25,17.67725
2022-07-26,17.38851
2022-07-27,19.79467
2022-07-28,30.863
2022-07-29,17.03561
2022-07-30,8.37343
2022-07-31,7.8922
2022-08-01,15.72024
2022-08-02,17.61308
2022-08-03,17.00352
2022-08-04,22.36124
2022-08-05,15.33525
2022-08-06,8.75842
2022-08-07,10.0417
2022-08-08,15.75232
2022-08-09,21.39878
2022-08-10,17.19602
2022-08-11,17.09977
2022-08-12,14.91819
2022-08-13,9.43214
2022-08-14,9.6888
2022-08-15,10.26628
2022-08-16,17.38851
2022-08-17,18.44722
2022-08-18,19.44177
2022-08-19,18.1264
2022-08-20,12.1912
2022-08-21,9.78504
2022-08-22,27.43022
2022-08-23,20.01924
2022-08-24,19.85883
2022-08-25,17.99807
2022-08-26,17.09977
2022-08-27,10.71543
2022-08-28,9.40006
2022-08-29,16.23355
2022-08-30,19.12094
2022-08-31,18.03015
2022-09-01,16.49021
2022-09-02,15.14276
2022-09-03,9.97754
2022-09-04,10.61918
2022-09-05,15.36734
2022-09-06,17.64517
2022-09-07,18.22264
2022-09-08,14.40487
2022-09-09,6.28809
2022-09-10,6.25601
2022-09-11,7.3468
2022-09-12,9.33589
2022-09-13,16.74687
2022-09-14,18.1264
2022-09-15,17.64517
2022-09-16,16.10522
2022-09-17,11.00417
2022-09-18,12.70452
2022-09-19,18.86429
2022-09-20,19.50593
2022-09-21,19.40968
2022-09-22,19.31344
2022-09-23,16.13731
2022-09-24,9.30381
2022-09-25,11.32499
2022-09-26,19.24927
2022-09-27,19.63426
2022-09-28,20.91754
2022-09-29,23.61244
2022-09-30,22.26499
2022-10-01,11.42123
2022-10-02,10.33044
2022-10-03,13.21783
2022-10-04,21.88001
2022-10-05,21.81584
2022-10-06,22.16875
2022-10-07,23.93326
2022-10-08,11.32499
2022-10-09,11.16458
2022-10-10,12.54411
2022-10-11,23.09913
2022-10-12,22.4254
2022-10-13,23.22746
2022-10-14,24.54282
2022-10-15,14.85402
2022-10-16,17.26018
2022-10-17,28.07186
2022-10-18,27.94353
2022-10-19,24.7674
2022-10-20,22.74623
2022-10-21,20.94963
2022-10-22,12.47994
2022-10-23,12.22329
2022-10-24,19.82675
2022-10-25,22.84247
2022-10-26,21.97625
2022-10-27,22.26499
2022-10-28,21.27045
2022-10-29,10.52293
2022-10-30,10.84376
2022-10-31,19.98716
2022-11-01,21.36669
2022-11-02,22.20083
2022-11-03,19.53801
2022-11-04,24.7674
2022-11-05,10.74751
2022-11-06,11.51748
2022-11-07,21.39878
2022-11-08,24.06159
2022-11-09,22.71414
2022-11-10,21.23837
2022-11-11,22.90664
2022-11-12,11.54956
2022-11-13,11.90247
2022-11-14,22.87455
2022-11-15,24.70324
2022-11-16,22.55373
2022-11-17,25.24863
2022-11-18,22.10458
2022-11-19,11.61373
2022-11-20,12.67244
2022-11-21,23.22746
2022-11-22,24.92781
2022-11-23,22.32916
2022-11-24,23.77285
2022-11-25,23.41995
2022-11-26,13.79531
2022-11-27,12.80076
2022-11-28,22.77831
2022-11-29,21.68752
2022-11-30,24.4145
2022-12-01,24.28617
2022-12-02,22.23291
2022-12-03,12.12704
2022-12-04,12.09496
2022-12-05,24.89573
2022-12-06,23.16329
2022-12-07,29.45139
2022-12-08,31.56881
2022-12-09,26.11485
2022-12-10,12.80076
2022-12-11,13.18575
2022-12-12,25.92236
2022-12-13,27.94353
2022-12-14,26.59608
2022-12-15,30.25344
2022-12-16,24.57491
2022-12-17,14.34071
2022-12-18,13.282
2022-12-19,24.60699
2022-12-20,30.06095
2022-12-21,31.34424
2022-12-22,32.78793
2022-12-23,28.84183
2022-12-24,13.73115
2022-12-25,12.99326
2022-12-26,26.43567
2022-12-27,29.9647
2022-12-28,28.45684
2022-12-29,34.1033
2022-12-30,26.37151
2022-12-31,19.66634
2023-01-01,14.40487
2023-01-02,17.74141
2023-01-03,25.34488
2023-01-04,26.37151
2023-01-05,21.78376
2023-01-06,13.50657
2023-01-07,11.22874
2023-01-08,11.16458
2023-01-09,13.82739
2023-01-10,19.28136
2023-01-11,19.44177
2023-01-12,18.03015
2023-01-13,18.03015
2023-01-14,11.87038
2023-01-15,10.49085
2023-01-16,17.03561
2023-01-17,18.4793
2023-01-18,18.28681
2023-01-19,20.59672
2023-01-20,14.11613
2023-01-21,7.66762
2023-01-22,7.73179
2023-01-23,7.44305
2023-01-24,11.35707
2023-01-25,18.03015
2023-01-26,18.83221
2023-01-27,22.0725
2023-01-28,10.33044
2023-01-29,12.41578
2023-01-30,26.0186
2023-01-31,22.45749
2023-02-01,23.77285
2023-02-02,25.21655
2023-02-03,23.48411
2023-02-04,11.87038
2023-02-05,10.71543
2023-02-06,25.6657
2023-02-07,29.93262
2023-02-08,27.26981
2023-02-09,28.23227
2023-02-10,23.29162
2023-02-11,12.28745
2023-02-12,11.16458
2023-02-13,26.0186
2023-02-14,27.75104
2023-02-15,26.46775
2023-02-16,25.18447
2023-02-17,23.25954
2023-02-18,12.60827
2023-02-19,11.03625
2023-02-20,24.89573
2023-02-21,23.45203
2023-02-22,22.26499
2023-02-23,21.97625
2023-02-24,21.33461
2023-02-25,10.42669
2023-02-26,8.91883
2023-02-27,16.55437
2023-02-28,16.84311
2023-03-01,9.65672
2023-03-02,21.49502
2023-03-03,20.85338
2023-03-04,10.10587
2023-03-05,8.88675
2023-03-06,17.35643
2023-03-07,20.11549
2023-03-08,16.07314
2023-03-09,14.72569
2023-03-10,14.72569
2023-03-11,8.2451
2023-03-12,9.56047
2023-03-13,20.88546
2023-03-14,17.09977
2023-03-15,19.40968
2023-03-16,17.61308
2023-03-17,16.13731
2023-03-18,9.23965
2023-03-19,10.10587
2023-03-20,18.60763
2023-03-21,18.19056
2023-03-22,18.35097
2023-03-23,16.97144
2023-03-24,16.04106
2023-03-25,10.0417
2023-03-26,10.0417
2023-03-27,17.70933
2023-03-28,18.38306
2023-03-29,22.93872
2023-03-30,22.0725
2023-03-31,21.62335
2023-04-01,14.05197
2023-04-02,13.44241
2023-04-03,18.92845
2023-04-04,17.90182
2023-04-05,17.29226
2023-04-06,18.80012
2023-04-07,20.50048
2023-04-08,11.03625
2023-04-09,8.95091
2023-04-10,17.90182
2023-04-11,17.70933
2023-04-12,19.05678
2023-04-13,19.44177
2023-04-14,17.29226
2023-04-15,11.77414
2023-04-16,11.54956
2023-04-17,19.44177
2023-04-18,18.67179
2023-04-19,21.88001
2023-04-20,21.97625
2023-04-21,17.64517
2023-04-22,10.71543
2023-04-23,11.03625
2023-04-24,20.6288
2023-04-25,19.50593
2023-04-26,24.92781
2023-04-27,20.37215
2023-04-28,19.73051
2023-04-29,11.74205
2023-04-30,11.54956
2023-05-01,15.17484
2023-05-02,19.73051
2023-05-03,24.02951
2023-05-04,26.49983
2023-05-05,11.74205
2023-05-06,12.15912
2023-05-07,15.27109
2023-05-08,35.16201
2023-05-09,24.92781
2023-05-10,23.83702
2023-05-11,25.44112
2023-05-12,24.79948
2023-05-13,15.91273
2023-05-14,16.58646
2023-05-15,27.17356
2023-05-16,19.69842
2023-05-17,23.83702
2023-05-18,21.68752
2023-05-19,20.94963
2023-05-20,10.33044
2023-05-21,10.23419
2023-05-22,18.06223
2023-05-23,20.43631
2023-05-24,22.71414
2023-05-25,19.47385
2023-05-26,17.13185
2023-05-27,9.81713
2023-05-28,8.88675
2023-05-29,10.55502
2023-05-30,17.00352
