date,증시
2020-08-06,15.07749
2020-08-07,15.08323
2020-08-08,3.41934
2020-08-09,1.90961
2020-08-10,12.86771
2020-08-11,14.45835
2020-08-12,17.21993
2020-08-13,14.5685
2020-08-14,17.50758
2020-08-15,3.24968
2020-08-16,1.97225
2020-08-17,7.38422
2020-08-18,42.13054
2020-08-19,17.44023
2020-08-20,30.42958
2020-08-21,20.12769
2020-08-22,3.65061
2020-08-23,2.3476
2020-08-24,15.52018
2020-08-25,14.51108
2020-08-26,15.75614
2020-08-27,16.92237
2020-08-28,14.34298
2020-08-29,3.14371
2020-08-30,1.87985
2020-08-31,15.3406
2020-09-01,14.34246
2020-09-02,13.94989
2020-09-03,13.50459
2020-09-04,29.36358
2020-09-05,5.81445
2020-09-06,2.33559
2020-09-07,14.46044
2020-09-08,16.53346
2020-09-09,20.81834
2020-09-10,16.06623
2020-09-11,16.55434
2020-09-12,4.0578
2020-09-13,1.95659
2020-09-14,12.9956
2020-09-15,14.60714
2020-09-16,15.03521
2020-09-17,17.76964
2020-09-18,15.47633
2020-09-19,3.73726
2020-09-20,1.76135
2020-09-21,19.17705
2020-09-22,27.42838
2020-09-23,23.5439
2020-09-24,31.3729
2020-09-25,21.20361
2020-09-26,4.90872
2020-09-27,2.17428
2020-09-28,14.3007
2020-09-29,13.60378
2020-09-30,4.74323
2020-10-01,4.54903
2020-10-02,6.79119
2020-10-03,5.07264
2020-10-04,2.61593
2020-10-05,13.88777
2020-10-06,14.73712
2020-10-07,16.1341
2020-10-08,14.33098
2020-10-09,5.01521
2020-10-10,2.90096
2020-10-11,1.74882
2020-10-12,12.2778
2020-10-13,15.25759
2020-10-14,15.24402
2020-10-15,20.43256
2020-10-16,19.25693
2020-10-17,4.04944
2020-10-18,1.92162
2020-10-19,14.29443
2020-10-20,18.1382
2020-10-21,14.91462
2020-10-22,17.10978
2020-10-23,14.39571
2020-10-24,3.43553
2020-10-25,1.79372
2020-10-26,17.71065
2020-10-27,18.27863
2020-10-28,16.57939
2020-10-29,21.71259
2020-10-30,21.22919
2020-10-31,5.20262
2020-11-01,2.34342
2020-11-02,14.55076
2020-11-03,15.12552
2020-11-04,17.27005
2020-11-05,16.91245
2020-11-06,16.76472
2020-11-07,3.90954
2020-11-08,1.95764
2020-11-09,14.78515
2020-11-10,19.75182
2020-11-11,16.88792
2020-11-12,16.02029
2020-11-13,15.06026
2020-11-14,3.67149
2020-11-15,1.85793
2020-11-16,13.79954
2020-11-17,16.12835
2020-11-18,14.54449
2020-11-19,14.79872
2020-11-20,13.12455
2020-11-21,3.55403
2020-11-22,1.84592
2020-11-23,13.11202
2020-11-24,14.57842
2020-11-25,20.2441
2020-11-26,15.16937
2020-11-27,13.34433
2020-11-28,3.18286
2020-11-29,1.7744
2020-11-30,13.54583
2020-12-01,13.95615
2020-12-02,13.98591
2020-12-03,24.77069
2020-12-04,14.29966
2020-12-05,3.49452
2020-12-06,2.0041
2020-12-07,14.32419
2020-12-08,17.12231
2020-12-09,15.23828
2020-12-10,16.58879
2020-12-11,14.09658
2020-12-12,3.66783
2020-12-13,2.16436
2020-12-14,13.63719
2020-12-15,15.08532
2020-12-16,13.3793
2020-12-17,14.00314
2020-12-18,12.72728
2020-12-19,3.37706
2020-12-20,1.92579
2020-12-21,14.3837
2020-12-22,23.9798
2020-12-23,17.20845
2020-12-24,14.27616
2020-12-25,3.72473
2020-12-26,1.9686
2020-12-27,1.90387
2020-12-28,13.31875
2020-12-29,14.77575
2020-12-30,15.39646
2020-12-31,7.41398
2021-01-01,2.33194
2021-01-02,1.70497
2021-01-03,1.83913
2021-01-04,20.87472
2021-01-05,20.33493
2021-01-06,21.62176
2021-01-07,20.3151
2021-01-08,21.44844
2021-01-09,5.06481
2021-01-10,2.78663
2021-01-11,29.04566
2021-01-12,28.99032
2021-01-13,23.21554
2021-01-14,20.29004
2021-01-15,24.56866
2021-01-16,5.43023
2021-01-17,2.77097
2021-01-18,25.73124
2021-01-19,23.55747
2021-01-20,20.57298
2021-01-21,19.54248
2021-01-22,19.45008
2021-01-23,4.65083
2021-01-24,2.46088
2021-01-25,16.97928
2021-01-26,23.69842
2021-01-27,22.55725
2021-01-28,30.65197
2021-01-29,50.11354
2021-01-30,9.64256
2021-01-31,3.97792
2021-02-01,25.015
2021-02-02,22.7645
2021-02-03,21.60818
2021-02-04,23.36902
2021-02-05,20.08697
2021-02-06,4.7307
2021-02-07,2.34603
2021-02-08,18.77613
2021-02-09,18.57723
2021-02-10,17.00851
2021-02-11,4.7756
2021-02-12,3.80513
2021-02-13,3.2241
2021-02-14,2.23849
2021-02-15,15.15841
2021-02-16,17.05758
2021-02-17,18.48692
2021-02-18,20.3981
2021-02-19,21.52257
2021-02-20,4.32821
2021-02-21,2.24215
2021-02-22,18.2567
2021-02-23,22.85168
2021-02-24,39.4885
2021-02-25,23.22128
2021-02-26,31.95602
2021-02-27,6.99896
2021-02-28,2.84092
2021-03-01,6.87262
2021-03-02,23.05945
2021-03-03,21.51578
2021-03-04,23.67389
2021-03-05,25.25357
2021-03-06,6.47744
2021-03-07,2.76836
2021-03-08,22.57604
2021-03-09,28.32838
2021-03-10,25.87115
2021-03-11,22.34582
2021-03-12,19.11441
2021-03-13,5.26631
2021-03-14,2.44157
2021-03-15,17.55926
2021-03-16,17.85786
2021-03-17,18.87114
2021-03-18,18.23843
2021-03-19,19.29869
2021-03-20,4.68215
2021-03-21,2.28287
2021-03-22,15.8381
2021-03-23,19.59364
2021-03-24,19.23291
2021-03-25,18.84452
2021-03-26,15.82714
2021-03-27,4.16847
2021-03-28,2.11842
2021-03-29,15.6439
2021-03-30,15.62407
2021-03-31,16.06205
2021-04-01,15.1511
2021-04-02,14.53979
2021-04-03,3.50757
2021-04-04,1.92214
2021-04-05,13.14647
2021-04-06,15.35626
2021-04-07,14.46827
2021-04-08,14.04072
2021-04-09,13.09584
2021-04-10,3.12857
2021-04-11,1.8099
2021-04-12,12.34097
2021-04-13,13.52965
2021-04-14,13.48945
2021-04-15,13.98539
2021-04-16,12.92983
2021-04-17,3.10142
2021-04-18,1.75248
2021-04-19,11.70722
2021-04-20,13.3981
2021-04-21,17.70021
2021-04-22,14.31793
2021-04-23,14.53718
2021-04-24,3.33373
2021-04-25,1.6512
2021-04-26,11.53442
2021-04-27,13.9666
2021-04-28,16.43009
2021-04-29,15.56977
2021-04-30,15.1297
2021-05-01,3.22567
2021-05-02,1.71541
2021-05-03,15.03938
2021-05-04,15.56403
2021-05-05,5.31852
2021-05-06,14.01514
2021-05-07,12.51063
2021-05-08,3.03826
2021-05-09,1.61048
2021-05-10,12.3394
2021-05-11,18.46969
2021-05-12,22.17773
2021-05-13,24.22203
2021-05-14,16.98084
2021-05-15,4.19509
2021-05-16,1.93937
2021-05-17,15.5917
2021-05-18,14.25006
2021-05-19,6.29838
2021-05-20,16.12105
2021-05-21,14.98091
2021-05-22,3.46841
2021-05-23,1.84958
2021-05-24,14.12738
2021-05-25,13.61004
2021-05-26,13.75674
2021-05-27,14.48707
2021-05-28,12.86353
2021-05-29,3.11865
2021-05-30,1.57498
2021-05-31,11.71348
2021-06-01,12.69021
2021-06-02,13.15326
2021-06-03,13.3981
2021-06-04,13.36103
2021-06-05,3.19748
2021-06-06,1.56663
2021-06-07,12.09509
2021-06-08,13.36521
2021-06-09,13.5641
2021-06-10,13.00448
2021-06-11,11.95205
2021-06-12,2.88425
2021-06-13,1.47005
2021-06-14,10.69603
2021-06-15,12.01365
2021-06-16,12.26371
2021-06-17,13.06765
2021-06-18,11.88575
2021-06-19,3.506
2021-06-20,1.68357
2021-06-21,13.73272
2021-06-22,12.92983
2021-06-23,12.95854
2021-06-24,12.78105
2021-06-25,11.70826
2021-06-26,2.93594
2021-06-27,1.56506
2021-06-28,10.3139
2021-06-29,11.58297
2021-06-30,12.02827
2021-07-01,11.33605
2021-07-02,10.50131
2021-07-03,2.68066
2021-07-04,1.39018
2021-07-05,9.24685
2021-07-06,10.37236
2021-07-07,12.27885
2021-07-08,16.90776
2021-07-09,18.12567
2021-07-10,3.5937
2021-07-11,1.71071
2021-07-12,10.63965
2021-07-13,11.32665
2021-07-14,12.30234
2021-07-15,11.94735
2021-07-16,12.13529
2021-07-17,3.20113
2021-07-18,1.59325
2021-07-19,13.24566
2021-07-20,16.77516
2021-07-21,14.83161
2021-07-22,12.78836
2021-07-23,11.4107
2021-07-24,3.0654
2021-07-25,1.38914
2021-07-26,11.73854
2021-07-27,12.31957
2021-07-28,13.98226
2021-07-29,12.03244
2021-07-30,14.60922
2021-07-31,3.21679
2021-08-01,1.50033
2021-08-02,10.46216
2021-08-03,12.4767
2021-08-04,12.54822
2021-08-05,12.52473
2021-08-06,11.99695
2021-08-07,2.84667
2021-08-08,1.45126
2021-08-09,11.05258
2021-08-10,13.19502
2021-08-11,13.2916
2021-08-12,13.44351
2021-08-13,19.57589
2021-08-14,3.37497
2021-08-15,1.63554
2021-08-16,5.7847
2021-08-17,20.55732
2021-08-18,15.96861
2021-08-19,24.27423
2021-08-20,24.46843
2021-08-21,4.86121
2021-08-22,2.18577
2021-08-23,15.45962
2021-08-24,15.76449
2021-08-25,16.08502
2021-08-26,16.16385
2021-08-27,14.97047
2021-08-28,3.70699
2021-08-29,1.57707
2021-08-30,12.02618
2021-08-31,14.60296
2021-09-01,14.25685
2021-09-02,14.53092
2021-09-03,12.3441
2021-09-04,3.02259
2021-09-05,1.60109
2021-09-06,11.38721
2021-09-07,12.71057
2021-09-08,14.86032
2021-09-09,16.09233
2021-09-10,13.83348
2021-09-11,3.35461
2021-09-12,1.53009
2021-09-13,12.42189
2021-09-14,12.63853
2021-09-15,12.67246
2021-09-16,12.98882
2021-09-17,11.89254
2021-09-18,2.82944
2021-09-19,1.23722
2021-09-20,3.968
2021-09-21,8.35051
2021-09-22,9.05109
2021-09-23,18.40287
2021-09-24,14.43904
2021-09-25,3.62555
2021-09-26,1.65955
2021-09-27,11.60124
2021-09-28,18.6263
2021-09-29,25.4201
2021-09-30,16.95317
2021-10-01,21.01411
2021-10-02,4.6289
2021-10-03,1.92423
2021-10-04,8.46379
2021-10-05,28.80134
2021-10-06,33.46262
2021-10-07,21.89426
2021-10-08,18.77509
2021-10-09,3.95026
2021-10-10,1.82034
2021-10-11,6.25557
2021-10-12,21.31637
2021-10-13,17.84847
2021-10-14,16.24059
2021-10-15,15.21218
2021-10-16,3.61511
2021-10-17,1.79685
2021-10-18,13.86532
2021-10-19,13.79223
2021-10-20,14.36334
2021-10-21,14.34977
2021-10-22,13.24201
2021-10-23,3.02416
2021-10-24,1.47423
2021-10-25,12.04706
2021-10-26,12.39996
2021-10-27,13.80998
2021-10-28,13.95668
2021-10-29,14.66247
2021-10-30,3.10403
2021-10-31,1.43978
2021-11-01,11.0056
2021-11-02,12.80036
2021-11-03,14.8076
2021-11-04,13.94258
2021-11-05,13.19346
2021-11-06,2.95107
2021-11-07,1.44552
2021-11-08,12.61556
2021-11-09,12.472
2021-11-10,14.85041
2021-11-11,14.8076
2021-11-12,12.03192
2021-11-13,3.05235
2021-11-14,1.45909
2021-11-15,10.55299
2021-11-16,12.16609
2021-11-17,12.80454
2021-11-18,16.32986
2021-11-19,10.9252
2021-11-20,2.78402
2021-11-21,1.32545
2021-11-22,10.70177
2021-11-23,12.57432
2021-11-24,12.05541
2021-11-25,11.42479
2021-11-26,14.91409
2021-11-27,6.27541
2021-11-28,2.7976
2021-11-29,16.56582
2021-11-30,25.24888
2021-12-01,18.88941
2021-12-02,17.41309
2021-12-03,14.06735
2021-12-04,4.97084
2021-12-05,1.92005
2021-12-06,13.51921
2021-12-07,13.82408
2021-12-08,14.11068
2021-12-09,13.00605
2021-12-10,13.05146
2021-12-11,3.40212
2021-12-12,1.59534
2021-12-13,10.91476
2021-12-14,13.4597
2021-12-15,13.0927
2021-12-16,13.21695
2021-12-17,12.71892
2021-12-18,3.65687
2021-12-19,1.42411
2021-12-20,13.72541
2021-12-21,14.19055
2021-12-22,12.38847
2021-12-23,11.83511
2021-12-24,10.56395
2021-12-25,2.35543
2021-12-26,1.38809
2021-12-27,9.6958
2021-12-28,11.0056
2021-12-29,11.59759
2021-12-30,11.33344
2021-12-31,7.19211
2022-01-01,1.62405
2022-01-02,1.35416
2022-01-03,13.66799
2022-01-04,11.47178
2022-01-05,16.23276
2022-01-06,18.13663
2022-01-07,13.68835
2022-01-08,3.7618
2022-01-09,1.65903
2022-01-10,13.33911
2022-01-11,15.27169
2022-01-12,12.71945
2022-01-13,12.94131
2022-01-14,14.32837
2022-01-15,3.70542
2022-01-16,1.57394
2022-01-17,13.28481
2022-01-18,15.85481
2022-01-19,17.20741
2022-01-20,15.10203
2022-01-21,17.30242
2022-01-22,6.06712
2022-01-23,2.23693
2022-01-24,20.88725
2022-01-25,33.827
2022-01-26,25.27498
2022-01-27,37.56323
2022-01-28,25.99852
2022-01-29,6.00656
2022-01-30,2.0918
2022-01-31,3.18912
2022-02-01,5.30494
2022-02-02,6.58863
2022-02-03,18.33918
2022-02-04,17.68194
2022-02-05,4.95048
2022-02-06,2.03594
2022-02-07,14.19473
2022-02-08,16.19048
2022-02-09,14.33098
2022-02-10,15.51757
2022-02-11,15.80626
2022-02-12,5.24856
2022-02-13,2.07562
2022-02-14,18.74063
2022-02-15,20.13238
2022-02-16,17.15259
2022-02-17,22.0326
2022-02-18,18.50989
2022-02-19,5.3086
2022-02-20,2.08136
2022-02-21,15.73265
2022-02-22,21.8029
2022-02-23,19.12589
2022-02-24,30.48387
2022-02-25,23.76055
2022-02-26,6.07547
2022-02-27,2.36483
2022-02-28,15.73369
2022-03-01,8.57551
2022-03-02,17.328
2022-03-03,15.40063
2022-03-04,17.50236
2022-03-05,5.16974
2022-03-06,1.97121
2022-03-07,18.92648
2022-03-08,21.31428
2022-03-09,9.01193
2022-03-10,17.84638
2022-03-11,16.92029
2022-03-12,5.12693
2022-03-13,2.15758
2022-03-14,16.01246
2022-03-15,18.51302
2022-03-16,17.90694
2022-03-17,18.43576
2022-03-18,16.68067
2022-03-19,4.91968
2022-03-20,1.91692
2022-03-21,13.79902
2022-03-22,14.92088
2022-03-23,14.7366
2022-03-24,15.55359
2022-03-25,14.37744
2022-03-26,3.94347
2022-03-27,1.60317
2022-03-28,12.2162
2022-03-29,13.52234
2022-03-30,14.22814
2022-03-31,13.52965
2022-04-01,13.30204
2022-04-02,3.64434
2022-04-03,1.56037
2022-04-04,10.85055
2022-04-05,12.60355
2022-04-06,14.66978
2022-04-07,16.97875
2022-04-08,14.11903
2022-04-09,3.95234
2022-04-10,1.56402
2022-04-11,12.78209
2022-04-12,16.08972
2022-04-13,14.78097
2022-04-14,14.31062
2022-04-15,13.20285
2022-04-16,2.75635
2022-04-17,1.47214
2022-04-18,11.55113
2022-04-19,12.86979
2022-04-20,13.3934
2022-04-21,12.67768
2022-04-22,13.50772
2022-04-23,4.65031
2022-04-24,1.75874
2022-04-25,16.0678
2022-04-26,15.6131
2022-04-27,20.47171
2022-04-28,16.28183
2022-04-29,14.25946
2022-04-30,5.5336
2022-05-01,2.02655
2022-05-02,13.34746
2022-05-03,14.2866
2022-05-04,13.63301
2022-05-05,7.80289
2022-05-06,19.36812
2022-05-07,5.15773
2022-05-08,1.94772
2022-05-09,16.82736
2022-05-10,23.64726
2022-05-11,18.65188
2022-05-12,24.32122
2022-05-13,18.16691
2022-05-14,4.98337
2022-05-15,1.91535
2022-05-16,14.23544
2022-05-17,15.10516
2022-05-18,15.71542
2022-05-19,20.80164
2022-05-20,15.72064
2022-05-21,5.22925
2022-05-22,1.80103
2022-05-23,12.58894
2022-05-24,17.33426
2022-05-25,15.61832
2022-05-26,15.24715
2022-05-27,13.39392
2022-05-28,3.94869
2022-05-29,1.52696
2022-05-30,11.20815
2022-05-31,13.01857
2022-06-01,6.74316
2022-06-02,13.28116
2022-06-03,12.37856
2022-06-04,3.70281
2022-06-05,1.40428
2022-06-06,3.81766
2022-06-07,15.1772
2022-06-08,14.42808
2022-06-09,14.16288
2022-06-10,14.40302
2022-06-11,4.93899
2022-06-12,1.96651
2022-06-13,24.65428
2022-06-14,27.09063
2022-06-15,24.73676
2022-06-16,22.9801
2022-06-17,22.54054
2022-06-18,5.39839
2022-06-19,2.11581
2022-06-20,22.78695
2022-06-21,18.35276
2022-06-22,26.27364
2022-06-23,25.88681
2022-06-24,20.11672
2022-06-25,5.08725
2022-06-26,2.0824
2022-06-27,15.37349
2022-06-28,16.91611
2022-06-29,17.55874
2022-06-30,18.36685
2022-07-01,19.68395
2022-07-02,4.74845
2022-07-03,1.85636
2022-07-04,16.46507
2022-07-05,16.74853
2022-07-06,19.14678
2022-07-07,16.45306
2022-07-08,15.2294
2022-07-09,4.15437
2022-07-10,1.63241
2022-07-11,13.57611
2022-07-12,16.92864
2022-07-13,17.29563
2022-07-14,16.67023
2022-07-15,16.29802
2022-07-16,3.95495
2022-07-17,1.58177
2022-07-18,12.68865
2022-07-19,15.01798
2022-07-20,15.45806
2022-07-21,14.34768
2022-07-22,13.82356
2022-07-23,3.86203
2022-07-24,1.42777
2022-07-25,11.70722
2022-07-26,13.02275
2022-07-27,13.30465
2022-07-28,14.81491
2022-07-29,12.80506
2022-07-30,3.6031
2022-07-31,1.41106
2022-08-01,10.60519
2022-08-02,13.35529
2022-08-03,13.05407
2022-08-04,12.89381
2022-08-05,11.80953
2022-08-06,3.62659
2022-08-07,1.39123
2022-08-08,10.58901
2022-08-09,12.90112
2022-08-10,13.28951
2022-08-11,13.12611
2022-08-12,12.24022
2022-08-13,3.54515
2022-08-14,1.25341
2022-08-15,3.65322
2022-08-16,11.96301
2022-08-17,12.95802
2022-08-18,12.70483
2022-08-19,12.58163
2022-08-20,3.63025
2022-08-21,1.36199
2022-08-22,11.90402
2022-08-23,14.61653
2022-08-24,13.20285
2022-08-25,12.12067
2022-08-26,12.16661
2022-08-27,5.2162
2022-08-28,1.63554
2022-08-29,15.90388
2022-08-30,14.95794
2022-08-31,14.23492
2022-09-01,15.51914
2022-09-02,14.11277
2022-09-03,4.25513
2022-09-04,1.44969
2022-09-05,11.55739
2022-09-06,11.94683
2022-09-07,15.42569
2022-09-08,12.46521
2022-09-09,4.63621
2022-09-10,2.82265
2022-09-11,1.40062
2022-09-12,3.61302
2022-09-13,15.24611
2022-09-14,20.91909
2022-09-15,15.66061
2022-09-16,15.26125
2022-09-17,4.21127
2022-09-18,1.52069
2022-09-19,13.76457
2022-09-20,13.8032
2022-09-21,14.75905
2022-09-22,18.21285
2022-09-23,17.62086
2022-09-24,4.91655
2022-09-25,1.71541
2022-09-26,24.33374
2022-09-27,22.45441
2022-09-28,29.49774
2022-09-29,22.06967
2022-09-30,21.2746
2022-10-01,5.49235
2022-10-02,1.83078
2022-10-03,5.79409
2022-10-04,17.29772
2022-10-05,20.08436
2022-10-06,16.42905
2022-10-07,15.83862
2022-10-08,5.14102
2022-10-09,1.68461
2022-10-10,5.98933
2022-10-11,21.57008
2022-10-12,19.13164
2022-10-13,21.29183
2022-10-14,18.36059
2022-10-15,6.2728
2022-10-16,2.28965
2022-10-17,17.8161
2022-10-18,18.86957
2022-10-19,18.58245
2022-10-20,17.14581
2022-10-21,15.56769
2022-10-22,4.75941
2022-10-23,1.63189
2022-10-24,13.71758
2022-10-25,15.8689
2022-10-26,15.90388
2022-10-27,15.17981
2022-10-28,14.59147
2022-10-29,4.34805
2022-10-30,1.46327
2022-10-31,12.06638
2022-11-01,14.80603
2022-11-02,15.37088
2022-11-03,17.64018
2022-11-04,14.82326
2022-11-05,4.42583
2022-11-06,1.57812
2022-11-07,12.35767
2022-11-08,14.81125
2022-11-09,15.6084
2022-11-10,17.04349
2022-11-11,21.05378
2022-11-12,6.22999
2022-11-13,2.08032
2022-11-14,14.57895
2022-11-15,16.36797
2022-11-16,17.2523
2022-11-17,20.93632
2022-11-18,14.09971
2022-11-19,4.24886
2022-11-20,1.55097
2022-11-21,12.37334
2022-11-22,14.13574
2022-11-23,12.88389
2022-11-24,12.9173
2022-11-25,11.07764
2022-11-26,3.12805
2022-11-27,1.40062
2022-11-28,11.08651
2022-11-29,12.78053
2022-11-30,12.71475
2022-12-01,14.49385
2022-12-02,13.58707
2022-12-03,3.93459
2022-12-04,1.42098
2022-12-05,10.16355
2022-12-06,12.96898
2022-12-07,13.06608
2022-12-08,13.05251
2022-12-09,11.60646
2022-12-10,3.87978
2022-12-11,1.4048
2022-12-12,9.65195
2022-12-13,13.18615
2022-12-14,12.87815
2022-12-15,13.71341
2022-12-16,13.03685
2022-12-17,4.19561
2022-12-18,1.38026
2022-12-19,9.44523
2022-12-20,13.74003
2022-12-21,12.48818
2022-12-22,11.88523
2022-12-23,15.73578
2022-12-24,4.26661
2022-12-25,1.41159
2022-12-26,9.81065
2022-12-27,10.64382
2022-12-28,14.28713
2022-12-29,14.87598
2022-12-30,10.48512
2022-12-31,2.84301
2023-01-01,1.61883
2023-01-02,18.81267
2023-01-03,14.64994
2023-01-04,14.296
2023-01-05,13.69409
2023-01-06,12.81916
2023-01-07,4.38668
2023-01-08,1.55149
2023-01-09,11.22694
2023-01-10,13.90134
2023-01-11,12.9032
2023-01-12,13.07756
2023-01-13,12.6568
2023-01-14,4.24521
2023-01-15,1.47475
2023-01-16,9.67701
2023-01-17,11.7234
2023-01-18,11.87479
2023-01-19,12.24648
2023-01-20,10.68715
2023-01-21,3.42717
2023-01-22,1.28055
2023-01-23,2.36222
2023-01-24,5.23238
2023-01-25,11.95362
2023-01-26,12.67977
2023-01-27,12.401
2023-01-28,4.17369
2023-01-29,1.58856
2023-01-30,11.26192
2023-01-31,13.07652
2023-02-01,12.34619
2023-02-02,13.67164
2023-02-03,13.34694
2023-02-04,4.28801
2023-02-05,1.54262
2023-02-06,11.07033
2023-02-07,12.23761
2023-02-08,12.11023
2023-02-09,12.41771
2023-02-10,12.22142
2023-02-11,3.82705
2023-02-12,1.44604
2023-02-13,9.88948
2023-02-14,12.03975
2023-02-15,14.17906
2023-02-16,12.70744
2023-02-17,12.58894
2023-02-18,3.95495
2023-02-19,1.40898
2023-02-20,9.60497
2023-02-21,11.00768
2023-02-22,14.14826
2023-02-23,13.05668
2023-02-24,12.12015
2023-02-25,3.9299
2023-02-26,1.34737
2023-02-27,10.16668
2023-02-28,10.83854
2023-03-01,5.53621
2023-03-02,11.38825
2023-03-03,10.59841
2023-03-04,3.37862
2023-03-05,1.37034
2023-03-06,8.94407
2023-03-07,11.00194
2023-03-08,12.68082
2023-03-09,12.09822
2023-03-10,12.86614
2023-03-11,4.7876
2023-03-12,1.9023
2023-03-13,14.24223
2023-03-14,21.36753
2023-03-15,16.03439
2023-03-16,16.16959
2023-03-17,13.91126
2023-03-18,4.54329
2023-03-19,1.70601
2023-03-20,11.84973
2023-03-21,12.65941
2023-03-22,12.13163
2023-03-23,16.02603
2023-03-24,12.9695
2023-03-25,4.10895
2023-03-26,1.54679
2023-03-27,10.50653
2023-03-28,12.23447
2023-03-29,12.06794
2023-03-30,11.97032
2023-03-31,10.66157
2023-04-01,3.30971
2023-04-02,1.37556
2023-04-03,9.83832
2023-04-04,11.61638
2023-04-05,11.47647
2023-04-06,12.70848
2023-04-07,11.09643
2023-04-08,2.52718
2023-04-09,1.38496
2023-04-10,9.76471
2023-04-11,11.90559
2023-04-12,12.32165
2023-04-13,12.68708
2023-04-14,11.11992
2023-04-15,3.34626
2023-04-16,1.4095
2023-04-17,9.68432
2023-04-18,11.76151
2023-04-19,11.54538
2023-04-20,13.18719
2023-04-21,12.24074
2023-04-22,3.32433
2023-04-23,1.35834
2023-04-24,10.51749
2023-04-25,16.00724
2023-04-26,14.06317
2023-04-27,13.22478
2023-04-28,11.86957
2023-04-29,3.16615
2023-04-30,1.31501
2023-05-01,6.3344
2023-05-02,10.4538
2023-05-03,11.58193
2023-05-04,11.57827
2023-05-05,4.36371
2023-05-06,2.99806
2023-05-07,1.17719
2023-05-08,8.93728
2023-05-09,11.33918
2023-05-10,11.11
2023-05-11,11.18257
2023-05-12,10.41204
2023-05-13,3.02573
2023-05-14,1.14378
2023-05-15,9.22649
2023-05-16,10.577
2023-05-17,10.42613
2023-05-18,10.4679
2023-05-19,10.16303
2023-05-20,3.05026
2023-05-21,1.19859
2023-05-22,8.84749
2023-05-23,10.19957
2023-05-24,10.97845
2023-05-25,11.21232
2023-05-26,10.07741
2023-05-27,3.07636
2023-05-28,1.17562
2023-05-29,3.80722
