date,선물거래소
2023-07-29,7.56756
2023-07-30,14.05405
2023-07-31,15.13513
2023-08-01,21.62162
2023-08-02,26.48648
2023-08-03,17.29729
2023-08-04,14.05405
2023-08-05,7.56756
2023-08-06,7.56756
2023-08-07,17.83783
2023-08-08,21.62162
2023-08-09,25.94594
2023-08-10,28.1081
2023-08-11,27.56756
2023-08-12,10.81081
2023-08-13,11.89189
2023-08-14,22.7027
2023-08-15,24.86486
2023-08-16,13.51351
2023-08-17,29.18918
2023-08-18,34.59459
2023-08-19,25.94594
2023-08-20,18.91891
2023-08-21,19.45945
2023-08-22,29.18918
2023-08-23,16.21621
2023-08-24,23.24324
2023-08-25,14.05405
2023-08-26,16.21621
2023-08-27,14.59459
2023-08-28,16.21621
2023-08-29,21.08108
2023-08-30,15.67567
2023-08-31,17.29729
2023-09-01,20.54054
2023-09-02,12.97297
2023-09-03,16.21621
2023-09-04,17.29729
2023-09-05,19.45945
2023-09-06,22.16216
2023-09-07,23.24324
2023-09-08,14.05405
2023-09-09,7.02702
2023-09-10,7.02702
2023-09-11,14.59459
2023-09-12,16.21621
2023-09-13,12.43243
2023-09-14,17.29729
2023-09-15,14.59459
2023-09-16,8.1081
2023-09-17,10.81081
2023-09-18,21.08108
2023-09-19,15.13513
2023-09-20,21.62162
2023-09-21,16.75675
2023-09-22,12.43243
2023-09-23,5.94594
2023-09-24,4.32432
2023-09-25,15.13513
2023-09-26,15.13513
2023-09-27,19.45945
2023-09-28,15.67567
2023-09-29,10.27027
2023-09-30,9.18918
2023-10-01,9.72972
2023-10-02,18.37837
2023-10-03,15.13513
2023-10-04,16.21621
2023-10-05,12.97297
2023-10-06,15.13513
2023-10-07,4.86486
2023-10-08,12.43243
2023-10-09,17.29729
2023-10-10,18.91891
2023-10-11,22.7027
2023-10-12,13.51351
2023-10-13,20.0
2023-10-14,19.45945
2023-10-15,12.43243
2023-10-16,14.59459
2023-10-17,22.7027
2023-10-18,27.02702
2023-10-19,24.86486
2023-10-20,16.75675
2023-10-21,8.64864
2023-10-22,16.21621
2023-10-23,24.32432
2023-10-24,34.05405
2023-10-25,19.45945
2023-10-26,16.75675
2023-10-27,18.91891
2023-10-28,22.16216
2023-10-29,9.72972
2023-10-30,18.37837
2023-10-31,25.94594
2023-11-01,25.4054
2023-11-02,16.21621
2023-11-03,15.67567
2023-11-04,9.72972
2023-11-05,21.62162
2023-11-06,23.24324
2023-11-07,25.4054
2023-11-08,22.7027
2023-11-09,22.7027
2023-11-10,18.91891
2023-11-11,9.72972
2023-11-12,15.13513
2023-11-13,17.29729
2023-11-14,18.91891
2023-11-15,22.16216
2023-11-16,22.7027
2023-11-17,21.08108
2023-11-18,16.21621
2023-11-19,16.75675
2023-11-20,27.56756
2023-11-21,24.86486
2023-11-22,29.72972
2023-11-23,27.56756
2023-11-24,18.91891
2023-11-25,19.45945
2023-11-26,14.59459
2023-11-27,18.37837
2023-11-28,26.48648
2023-11-29,26.48648
2023-11-30,20.54054
2023-12-01,17.83783
2023-12-02,22.16216
2023-12-03,18.37837
2023-12-04,26.48648
2023-12-05,30.81081
2023-12-06,35.13513
2023-12-07,34.05405
2023-12-08,20.54054
2023-12-09,41.62162
2023-12-10,20.0
2023-12-11,27.02702
2023-12-12,28.64864
2023-12-13,25.4054
2023-12-14,35.67567
2023-12-15,27.02702
2023-12-16,21.62162
2023-12-17,28.1081
2023-12-18,28.64864
2023-12-19,23.78378
2023-12-20,18.91891
2023-12-21,31.89189
2023-12-22,29.18918
2023-12-23,20.0
2023-12-24,20.54054
2023-12-25,22.16216
2023-12-26,17.83783
2023-12-27,21.62162
2023-12-28,23.24324
2023-12-29,17.29729
2023-12-30,14.59459
2023-12-31,15.67567
2024-01-01,17.29729
2024-01-02,24.86486
2024-01-03,33.51351
2024-01-04,33.51351
2024-01-05,24.32432
2024-01-06,25.4054
2024-01-07,28.1081
2024-01-08,22.7027
2024-01-09,31.89189
2024-01-10,22.7027
2024-01-11,40.54054
2024-01-12,35.13513
2024-01-13,29.18918
2024-01-14,14.59459
2024-01-15,31.89189
2024-01-16,26.48648
2024-01-17,18.37837
2024-01-18,22.7027
2024-01-19,48.64864
2024-01-20,39.45945
2024-01-21,41.62162
2024-01-22,54.05405
2024-01-23,67.02702
2024-01-24,50.81081
2024-01-25,54.59459
2024-01-26,56.75675
2024-01-27,30.81081
2024-01-28,36.75675
2024-01-29,42.7027
2024-01-30,47.56756
2024-01-31,45.4054
2024-02-01,31.35135
2024-02-02,39.45945
2024-02-03,54.59459
2024-02-04,41.08108
2024-02-05,52.43243
2024-02-06,52.97297
2024-02-07,50.81081
2024-02-08,54.05405
2024-02-09,44.86486
2024-02-10,44.86486
2024-02-11,43.24324
2024-02-12,44.86486
2024-02-13,49.72972
2024-02-14,50.81081
2024-02-15,62.16216
2024-02-16,58.91891
2024-02-17,53.51351
2024-02-18,50.81081
2024-02-19,57.29729
2024-02-20,57.29729
2024-02-21,60.0
2024-02-22,65.94594
2024-02-23,56.21621
2024-02-24,44.32432
2024-02-25,41.08108
2024-02-26,49.72972
2024-02-27,63.24324
2024-02-28,49.72972
2024-02-29,72.97297
2024-03-01,52.43243
2024-03-02,47.02702
2024-03-03,55.13513
2024-03-04,60.0
2024-03-05,69.72972
2024-03-06,65.4054
2024-03-07,55.13513
2024-03-08,58.91891
2024-03-09,63.24324
2024-03-10,55.67567
2024-03-11,62.16216
2024-03-12,74.59459
2024-03-13,67.02702
2024-03-14,72.97297
2024-03-15,78.91891
2024-03-16,58.37837
2024-03-17,49.18918
2024-03-18,54.05405
2024-03-19,68.1081
2024-03-20,75.13513
