date,경제뉴스
2020-07-26,26.56727
2020-07-27,42.20183
2020-07-28,42.85168
2020-07-29,44.3425
2020-07-30,47.93577
2020-07-31,34.78593
2020-08-01,23.01223
2020-08-02,25.68807
2020-08-03,35.89449
2020-08-04,40.29051
2020-08-05,45.94801
2020-08-06,42.1636
2020-08-07,41.47553
2020-08-08,29.47247
2020-08-09,33.1422
2020-08-10,46.21559
2020-08-11,49.69418
2020-08-12,51.98776
2020-08-13,48.89143
2020-08-14,40.44342
2020-08-15,24.92354
2020-08-16,23.31804
2020-08-17,30.42813
2020-08-18,40.82568
2020-08-19,37.5
2020-08-20,45.52752
2020-08-21,34.13608
2020-08-22,22.8211
2020-08-23,27.52293
2020-08-24,34.70948
2020-08-25,40.13761
2020-08-26,41.2844
2020-08-27,45.33639
2020-08-28,38.87614
2020-08-29,24.54128
2020-08-30,28.66972
2020-08-31,48.24159
2020-09-01,44.53363
2020-09-02,51.33792
2020-09-03,48.27981
2020-09-04,54.74006
2020-09-05,28.9373
2020-09-06,35.93272
2020-09-07,57.22477
2020-09-08,57.26299
2020-09-09,56.80428
2020-09-10,58.48623
2020-09-11,50.53516
2020-09-12,33.48623
2020-09-13,36.23853
2020-09-14,52.21712
2020-09-15,55.00764
2020-09-16,50.68807
2020-09-17,53.9373
2020-09-18,39.44954
2020-09-19,26.29969
2020-09-20,29.96941
2020-09-21,47.01834
2020-09-22,49.77064
2020-09-23,46.90366
2020-09-24,51.10856
2020-09-25,35.16819
2020-09-26,24.65596
2020-09-27,29.16666
2020-09-28,41.39908
2020-09-29,30.237
2020-09-30,16.09327
2020-10-01,16.70489
2020-10-02,24.35015
2020-10-03,23.62385
2020-10-04,28.17278
2020-10-05,40.29051
2020-10-06,39.18195
2020-10-07,42.35474
2020-10-08,36.2003
2020-10-09,23.01223
2020-10-10,23.16513
2020-10-11,23.85321
2020-10-12,38.14984
2020-10-13,39.8318
2020-10-14,42.77522
2020-10-15,41.01681
2020-10-16,38.53211
2020-10-17,22.85932
2020-10-18,23.66207
2020-10-19,36.7737
2020-10-20,40.51987
2020-10-21,36.88837
2020-10-22,37.76758
2020-10-23,30.16055
2020-10-24,19.64831
2020-10-25,24.4266
2020-10-26,38.30275
2020-10-27,31.38379
2020-10-28,36.50611
2020-10-29,34.5948
2020-10-30,34.90061
2020-10-31,22.40061
2020-11-01,24.19724
2020-11-02,34.09785
2020-11-03,33.94495
2020-11-04,34.63302
2020-11-05,30.81039
2020-11-06,31.6896
2020-11-07,18.6162
2020-11-08,23.43272
2020-11-09,35.97094
2020-11-10,41.24617
2020-11-11,41.4373
2020-11-12,43.6162
2020-11-13,39.02905
2020-11-14,25.34403
2020-11-15,28.40214
2020-11-16,45.14525
2020-11-17,46.71253
2020-11-18,41.2844
2020-11-19,44.15137
2020-11-20,40.48165
2020-11-21,26.87308
2020-11-22,30.84862
2020-11-23,48.27981
2020-11-24,44.07492
2020-11-25,44.68654
2020-11-26,46.86544
2020-11-27,38.11162
2020-11-28,24.15902
2020-11-29,28.28746
2020-11-30,44.53363
2020-12-01,42.96636
2020-12-02,46.13914
2020-12-03,50.34403
2020-12-04,46.10091
2020-12-05,35.43577
2020-12-06,35.97094
2020-12-07,49.38837
2020-12-08,51.14678
2020-12-09,56.38379
2020-12-10,50.30581
2020-12-11,47.32415
2020-12-12,29.96941
2020-12-13,37.92048
2020-12-14,54.74006
2020-12-15,47.20948
2020-12-16,50.72629
2020-12-17,53.40214
2020-12-18,49.38837
2020-12-19,31.15443
2020-12-20,35.39755
2020-12-21,54.81651
2020-12-22,51.22324
2020-12-23,57.14831
2020-12-24,45.94801
2020-12-25,29.39602
2020-12-26,33.10397
2020-12-27,37.00305
2020-12-28,52.52293
2020-12-29,50.95565
2020-12-30,50.30581
2020-12-31,34.36544
2021-01-01,31.07798
2021-01-02,36.9266
2021-01-03,41.2844
2021-01-04,66.55198
2021-01-05,72.32415
2021-01-06,77.14067
2021-01-07,69.61009
2021-01-08,86.46788
2021-01-09,57.5688
2021-01-10,65.82568
2021-01-11,100.0
2021-01-12,87.88226
2021-01-13,84.5948
2021-01-14,81.07798
2021-01-15,73.85321
2021-01-16,43.23394
2021-01-17,43.53975
2021-01-18,64.56422
2021-01-19,64.02905
2021-01-20,76.72018
2021-01-21,80.08409
2021-01-22,75.45871
2021-01-23,51.56727
2021-01-24,49.84709
2021-01-25,77.17889
2021-01-26,80.65749
2021-01-27,71.67431
2021-01-28,73.39449
2021-01-29,68.11926
2021-01-30,39.22018
2021-01-31,43.92201
2021-02-01,60.05351
2021-02-02,55.16055
2021-02-03,60.70336
2021-02-04,62.11773
2021-02-05,52.06422
2021-02-06,38.87614
2021-02-07,45.6422
2021-02-08,61.62079
2021-02-09,50.84097
2021-02-10,46.78899
2021-02-11,36.35321
2021-02-12,33.25688
2021-02-13,34.44189
2021-02-14,43.88379
2021-02-15,68.4633
2021-02-16,71.75076
2021-02-17,84.40366
2021-02-18,82.07186
2021-02-19,67.85168
2021-02-20,44.41896
2021-02-21,46.25382
2021-02-22,76.56727
2021-02-23,75.19113
2021-02-24,81.65137
2021-02-25,65.59633
2021-02-26,62.11773
2021-02-27,40.78746
2021-02-28,45.87155
2021-03-01,52.02599
2021-03-02,66.20795
2021-03-03,62.53822
2021-03-04,65.97859
2021-03-05,58.90672
2021-03-06,39.48776
2021-03-07,46.67431
2021-03-08,63.30275
2021-03-09,59.90061
2021-03-10,59.36544
2021-03-11,59.13608
2021-03-12,55.58103
2021-03-13,37.88226
2021-03-14,50.07645
2021-03-15,74.35015
2021-03-16,75.53516
2021-03-17,73.58562
2021-03-18,74.88532
2021-03-19,63.87614
2021-03-20,40.32874
2021-03-21,48.62385
2021-03-22,65.67278
2021-03-23,67.12538
2021-03-24,66.81957
2021-03-25,55.84862
2021-03-26,55.27522
2021-03-27,37.5
2021-03-28,45.94801
2021-03-29,62.46177
2021-03-30,60.51223
2021-03-31,62.23241
2021-04-01,56.95718
2021-04-02,57.03363
2021-04-03,38.03516
2021-04-04,39.41131
2021-04-05,61.2003
2021-04-06,57.03363
2021-04-07,61.16207
2021-04-08,58.25688
2021-04-09,54.54892
2021-04-10,32.68348
2021-04-11,39.14373
2021-04-12,53.9373
2021-04-13,54.39602
2021-04-14,59.97706
2021-04-15,61.81192
2021-04-16,53.47859
2021-04-17,30.3899
2021-04-18,42.85168
2021-04-19,62.15596
2021-04-20,61.62079
2021-04-21,61.62079
2021-04-22,58.71559
2021-04-23,58.75382
2021-04-24,36.2003
2021-04-25,37.92048
2021-04-26,59.09785
2021-04-27,63.83792
2021-04-28,75.38226
2021-04-29,62.42354
2021-04-30,55.77217
2021-05-01,39.18195
2021-05-02,39.8318
2021-05-03,61.42966
2021-05-04,53.70795
2021-05-05,41.59021
2021-05-06,55.00764
2021-05-07,55.73394
2021-05-08,32.18654
2021-05-09,41.16972
2021-05-10,65.67278
2021-05-11,77.06422
2021-05-12,74.57951
2021-05-13,79.16666
2021-05-14,64.41131
2021-05-15,45.48929
2021-05-16,52.37003
2021-05-17,74.19724
2021-05-18,59.51834
2021-05-19,56.15443
2021-05-20,74.88532
2021-05-21,64.8318
2021-05-22,41.16972
2021-05-23,41.2844
2021-05-24,65.25229
2021-05-25,62.11773
2021-05-26,62.46177
2021-05-27,61.7737
2021-05-28,60.85626
2021-05-29,37.23241
2021-05-30,37.61467
2021-05-31,61.46788
2021-06-01,63.34097
2021-06-02,59.70948
2021-06-03,63.3792
2021-06-04,59.5948
2021-06-05,35.05351
2021-06-06,38.41743
2021-06-07,65.32874
2021-06-08,71.67431
2021-06-09,69.64831
2021-06-10,60.93272
2021-06-11,53.44036
2021-06-12,33.98318
2021-06-13,37.92048
2021-06-14,55.73394
2021-06-15,55.19877
2021-06-16,53.01987
2021-06-17,54.20489
2021-06-18,49.65596
2021-06-19,29.62538
2021-06-20,32.03363
2021-06-21,53.9373
2021-06-22,47.70642
2021-06-23,46.90366
2021-06-24,48.89143
2021-06-25,37.38532
2021-06-26,23.12691
2021-06-27,27.75229
2021-06-28,39.48776
2021-06-29,38.87614
2021-06-30,40.51987
2021-07-01,39.41131
2021-07-02,35.74159
2021-07-03,23.08868
2021-07-04,25.80275
2021-07-05,40.82568
2021-07-06,40.21406
2021-07-07,41.16972
2021-07-08,46.40672
2021-07-09,42.77522
2021-07-10,20.0688
2021-07-11,23.81498
2021-07-12,39.1055
2021-07-13,38.99082
2021-07-14,40.32874
2021-07-15,40.48165
2021-07-16,36.65902
2021-07-17,22.78287
2021-07-18,23.92966
2021-07-19,37.92048
2021-07-20,37.92048
2021-07-21,34.51834
2021-07-22,30.3899
2021-07-23,26.91131
2021-07-24,17.66055
2021-07-25,21.06269
2021-07-26,32.03363
2021-07-27,30.16055
2021-07-28,27.90519
2021-07-29,27.59938
2021-07-30,25.72629
2021-07-31,16.4373
2021-08-01,18.15749
2021-08-02,26.91131
2021-08-03,27.59938
2021-08-04,30.58103
2021-08-05,32.64525
2021-08-06,29.35779
2021-08-07,20.03058
2021-08-08,21.3685
2021-08-09,34.25076
2021-08-10,37.19418
2021-08-11,37.84403
2021-08-12,37.15596
2021-08-13,39.90825
2021-08-14,22.0948
2021-08-15,23.7003
2021-08-16,32.45412
2021-08-17,47.20948
2021-08-18,43.96024
2021-08-19,50.0
2021-08-20,47.51529
2021-08-21,27.82874
2021-08-22,28.44036
2021-08-23,45.14525
2021-08-24,45.41284
2021-08-25,50.34403
2021-08-26,48.31804
2021-08-27,43.34862
2021-08-28,27.02599
2021-08-29,28.17278
2021-08-30,42.8899
2021-08-31,41.47553
2021-09-01,47.36238
2021-09-02,44.26605
2021-09-03,44.11314
2021-09-04,24.65596
2021-09-05,30.35168
2021-09-06,42.50764
2021-09-07,41.62844
2021-09-08,50.64984
2021-09-09,43.4633
2021-09-10,41.4373
2021-09-11,26.49082
2021-09-12,27.86697
2021-09-13,40.82568
2021-09-14,40.48165
2021-09-15,39.64067
2021-09-16,43.69266
2021-09-17,33.37155
2021-09-18,20.75688
2021-09-19,19.1896
2021-09-20,21.86544
2021-09-21,28.51681
2021-09-22,37.23241
2021-09-23,51.64373
2021-09-24,41.2844
2021-09-25,24.92354
2021-09-26,27.82874
2021-09-27,43.84556
2021-09-28,52.52293
2021-09-29,60.20642
2021-09-30,46.67431
2021-10-01,46.78899
2021-10-02,25.80275
2021-10-03,23.05045
2021-10-04,35.43577
2021-10-05,55.31345
2021-10-06,60.16819
2021-10-07,45.45107
2021-10-08,36.23853
2021-10-09,22.2477
2021-10-10,24.61773
2021-10-11,25.8792
2021-10-12,43.00458
2021-10-13,37.69113
2021-10-14,38.91437
2021-10-15,37.6529
2021-10-16,23.66207
2021-10-17,28.63149
2021-10-18,40.25229
2021-10-19,39.9847
2021-10-20,39.29663
2021-10-21,37.15596
2021-10-22,33.63914
2021-10-23,19.03669
2021-10-24,23.20336
2021-10-25,38.22629
2021-10-26,35.81804
2021-10-27,41.66666
2021-10-28,38.57033
2021-10-29,32.30122
2021-10-30,22.36238
2021-10-31,27.17889
2021-11-01,38.60856
2021-11-02,38.18807
2021-11-03,46.33027
2021-11-04,43.99847
2021-11-05,38.45565
2021-11-06,20.83333
2021-11-07,22.8211
2021-11-08,37.76758
2021-11-09,35.70336
2021-11-10,37.42354
2021-11-11,35.51223
2021-11-12,32.14831
2021-11-13,21.67431
2021-11-14,20.83333
2021-11-15,36.58256
2021-11-16,37.15596
2021-11-17,35.24464
2021-11-18,34.40366
2021-11-19,34.25076
2021-11-20,22.74464
2021-11-21,26.72018
2021-11-22,37.95871
2021-11-23,39.06727
2021-11-24,35.01529
2021-11-25,39.9847
2021-11-26,38.26452
2021-11-27,23.31804
2021-11-28,24.80886
2021-11-29,36.08562
2021-11-30,44.61009
2021-12-01,35.28287
2021-12-02,32.79816
2021-12-03,27.40825
2021-12-04,27.86697
2021-12-05,25.34403
2021-12-06,35.24464
2021-12-07,32.4159
2021-12-08,31.07798
2021-12-09,33.63914
2021-12-10,30.12232
2021-12-11,20.6422
2021-12-12,22.43883
2021-12-13,32.49235
2021-12-14,32.72171
2021-12-15,33.94495
2021-12-16,36.39143
2021-12-17,30.58103
2021-12-18,18.15749
2021-12-19,24.38837
2021-12-20,38.11162
2021-12-21,36.12385
2021-12-22,34.44189
2021-12-23,31.03975
2021-12-24,25.57339
2021-12-25,16.09327
2021-12-26,21.71253
2021-12-27,30.9633
2021-12-28,29.28134
2021-12-29,30.69571
2021-12-30,25.72629
2021-12-31,18.96024
2022-01-01,18.15749
2022-01-02,22.36238
2022-01-03,34.5948
2022-01-04,31.30733
2022-01-05,36.7737
2022-01-06,41.4373
2022-01-07,27.79051
2022-01-08,22.13302
2022-01-09,23.92966
2022-01-10,35.05351
2022-01-11,32.18654
2022-01-12,33.18042
2022-01-13,32.53058
2022-01-14,31.34556
2022-01-15,19.57186
2022-01-16,22.36238
2022-01-17,30.00764
2022-01-18,37.07951
2022-01-19,39.02905
2022-01-20,31.91896
2022-01-21,34.67125
2022-01-22,24.65596
2022-01-23,24.69418
2022-01-24,37.61467
2022-01-25,42.85168
2022-01-26,38.11162
2022-01-27,49.80886
2022-01-28,28.9373
2022-01-29,19.11314
2022-01-30,19.57186
2022-01-31,18.4633
2022-02-01,22.36238
2022-02-02,25.07645
2022-02-03,35.77981
2022-02-04,28.13455
2022-02-05,21.86544
2022-02-06,23.73853
2022-02-07,37.84403
2022-02-08,35.09174
2022-02-09,30.16055
2022-02-10,34.32721
2022-02-11,28.86085
2022-02-12,25.0
2022-02-13,23.31804
2022-02-14,34.40366
2022-02-15,33.75382
2022-02-16,31.91896
2022-02-17,37.99694
2022-02-18,32.4159
2022-02-19,20.6422
2022-02-20,21.06269
2022-02-21,35.51223
2022-02-22,36.16207
2022-02-23,29.70183
2022-02-24,38.11162
2022-02-25,28.09633
2022-02-26,19.07492
2022-02-27,19.41896
2022-02-28,26.91131
2022-03-01,20.52752
2022-03-02,27.17889
2022-03-03,29.47247
2022-03-04,29.05198
2022-03-05,20.10703
2022-03-06,21.75076
2022-03-07,33.94495
2022-03-08,33.98318
2022-03-09,22.93577
2022-03-10,35.51223
2022-03-11,35.93272
2022-03-12,23.27981
2022-03-13,27.79051
2022-03-14,39.67889
2022-03-15,40.17584
2022-03-16,41.62844
2022-03-17,47.05657
2022-03-18,38.91437
2022-03-19,25.57339
2022-03-20,27.37003
2022-03-21,42.54587
2022-03-22,40.44342
2022-03-23,43.08103
2022-03-24,37.23241
2022-03-25,36.73547
2022-03-26,23.50917
2022-03-27,24.73241
2022-03-28,38.34097
2022-03-29,39.44954
2022-03-30,42.737
2022-03-31,41.97247
2022-04-01,40.32874
2022-04-02,23.20336
2022-04-03,26.26146
2022-04-04,41.51376
2022-04-05,41.81957
2022-04-06,46.5214
2022-04-07,45.18348
2022-04-08,37.57645
2022-04-09,21.59785
2022-04-10,22.0948
2022-04-11,34.0214
2022-04-12,37.6529
2022-04-13,37.00305
2022-04-14,35.74159
2022-04-15,32.18654
2022-04-16,18.99847
2022-04-17,19.80122
2022-04-18,34.05963
2022-04-19,31.57492
2022-04-20,33.37155
2022-04-21,30.237
2022-04-22,30.88685
2022-04-23,18.96024
2022-04-24,20.87155
2022-04-25,36.85015
2022-04-26,36.7737
2022-04-27,38.83792
2022-04-28,38.91437
2022-04-29,40.51987
2022-04-30,28.0581
2022-05-01,26.91131
2022-05-02,45.6422
2022-05-03,43.50152
2022-05-04,36.0474
2022-05-05,24.88532
2022-05-06,32.75993
2022-05-07,21.63608
2022-05-08,24.08256
2022-05-09,50.53516
2022-05-10,49.38837
2022-05-11,46.29204
2022-05-12,55.92507
2022-05-13,35.97094
2022-05-14,23.7003
2022-05-15,25.95565
2022-05-16,46.06269
2022-05-17,42.8899
2022-05-18,37.76758
2022-05-19,44.72477
2022-05-20,33.52446
2022-05-21,22.62996
2022-05-22,24.04434
2022-05-23,40.51987
2022-05-24,37.80581
2022-05-25,39.64067
2022-05-26,36.58256
2022-05-27,32.07186
2022-05-28,21.48318
2022-05-29,24.54128
2022-05-30,43.42507
2022-05-31,33.10397
2022-06-01,23.01223
2022-06-02,35.28287
2022-06-03,33.94495
2022-06-04,19.57186
2022-06-05,18.31039
2022-06-06,25.84097
2022-06-07,35.51223
2022-06-08,42.43119
2022-06-09,40.48165
2022-06-10,37.99694
2022-06-11,23.24159
2022-06-12,30.237
2022-06-13,62.84403
2022-06-14,52.02599
2022-06-15,51.72018
2022-06-16,50.72629
2022-06-17,43.65443
2022-06-18,24.80886
2022-06-19,25.19113
2022-06-20,47.47706
2022-06-21,40.29051
2022-06-22,44.72477
2022-06-23,41.97247
2022-06-24,36.42966
2022-06-25,18.57798
2022-06-26,23.43272
2022-06-27,33.33333
2022-06-28,32.5688
2022-06-29,32.75993
2022-06-30,33.2951
2022-07-01,29.5107
2022-07-02,18.53975
2022-07-03,20.94801
2022-07-04,35.09174
2022-07-05,33.10397
2022-07-06,37.88226
2022-07-07,38.14984
2022-07-08,36.50611
2022-07-09,19.07492
2022-07-10,19.45718
2022-07-11,39.06727
2022-07-12,37.69113
2022-07-13,38.72324
2022-07-14,35.474
2022-07-15,32.22477
2022-07-16,19.99235
2022-07-17,21.17737
2022-07-18,34.97706
2022-07-19,29.12844
2022-07-20,27.63761
2022-07-21,26.56727
2022-07-22,23.89143
2022-07-23,16.09327
2022-07-24,18.15749
2022-07-25,23.85321
2022-07-26,24.35015
2022-07-27,25.19113
2022-07-28,25.22935
2022-07-29,20.33639
2022-07-30,15.48165
2022-07-31,16.20795
2022-08-01,24.38837
2022-08-02,24.08256
2022-08-03,22.89755
2022-08-04,22.43883
2022-08-05,20.41284
2022-08-06,14.75535
2022-08-07,16.4373
2022-08-08,23.01223
2022-08-09,23.7003
2022-08-10,22.89755
2022-08-11,25.03822
2022-08-12,24.12079
2022-08-13,14.71712
2022-08-14,14.02905
2022-08-15,19.68654
2022-08-16,27.79051
2022-08-17,30.65749
2022-08-18,26.64373
2022-08-19,28.70795
2022-08-20,16.2844
2022-08-21,16.36085
2022-08-22,30.35168
2022-08-23,26.91131
2022-08-24,33.71559
2022-08-25,33.71559
2022-08-26,31.1162
2022-08-27,22.974
2022-08-28,20.18348
2022-08-29,34.86238
2022-08-30,29.89296
2022-08-31,27.37003
2022-09-01,32.5688
2022-09-02,32.26299
2022-09-03,16.39908
2022-09-04,17.58409
2022-09-05,28.9373
2022-09-06,28.47859
2022-09-07,34.40366
2022-09-08,24.92354
2022-09-09,13.22629
2022-09-10,13.22629
2022-09-11,15.25229
2022-09-12,20.14525
2022-09-13,38.53211
2022-09-14,43.31039
2022-09-15,35.58868
2022-09-16,31.03975
2022-09-17,20.56574
2022-09-18,22.93577
2022-09-19,38.60856
2022-09-20,35.85626
2022-09-21,38.76146
2022-09-22,44.07492
2022-09-23,34.0214
2022-09-24,19.38073
2022-09-25,21.33027
2022-09-26,46.44495
2022-09-27,38.22629
2022-09-28,53.09633
2022-09-29,41.2844
2022-09-30,32.18654
2022-10-01,19.03669
2022-10-02,20.37461
2022-10-03,26.22324
2022-10-04,35.39755
2022-10-05,34.13608
2022-10-06,31.99541
2022-10-07,26.22324
2022-10-08,18.15749
2022-10-09,18.4633
2022-10-10,21.94189
2022-10-11,39.71712
2022-10-12,37.76758
2022-10-13,39.44954
2022-10-14,33.44801
2022-10-15,32.22477
2022-10-16,27.44648
2022-10-17,37.5
2022-10-18,35.70336
2022-10-19,39.06727
2022-10-20,36.85015
2022-10-21,32.98929
2022-10-22,19.61009
2022-10-23,26.79663
2022-10-24,42.08715
2022-10-25,39.8318
2022-10-26,42.24006
2022-10-27,43.11926
2022-10-28,36.81192
2022-10-29,19.07492
2022-10-30,23.05045
2022-10-31,38.49388
2022-11-01,37.15596
2022-11-02,38.83792
2022-11-03,41.59021
2022-11-04,31.34556
2022-11-05,19.68654
2022-11-06,24.23547
2022-11-07,34.90061
2022-11-08,35.97094
2022-11-09,41.59021
2022-11-10,39.52599
2022-11-11,38.26452
2022-11-12,21.82721
2022-11-13,25.72629
2022-11-14,39.33486
2022-11-15,35.51223
2022-11-16,35.74159
2022-11-17,35.66513
2022-11-18,29.77828
2022-11-19,20.52752
2022-11-20,23.31804
2022-11-21,37.92048
2022-11-22,32.64525
2022-11-23,31.46024
2022-11-24,33.02752
2022-11-25,28.0581
2022-11-26,19.30428
2022-11-27,21.21559
2022-11-28,34.55657
2022-11-29,32.91284
2022-11-30,30.65749
2022-12-01,28.74617
2022-12-02,25.72629
2022-12-03,14.67889
2022-12-04,18.4633
2022-12-05,27.06422
2022-12-06,24.54128
2022-12-07,28.51681
2022-12-08,25.34403
2022-12-09,22.66819
2022-12-10,15.59633
2022-12-11,18.73088
2022-12-12,29.70183
2022-12-13,27.29357
2022-12-14,25.72629
2022-12-15,26.33792
2022-12-16,21.78899
2022-12-17,16.13149
2022-12-18,17.8899
2022-12-19,23.89143
2022-12-20,28.211
2022-12-21,26.91131
2022-12-22,24.65596
2022-12-23,23.43272
2022-12-24,13.72324
2022-12-25,15.09938
2022-12-26,22.70642
2022-12-27,22.85932
2022-12-28,25.07645
2022-12-29,24.88532
2022-12-30,18.57798
2022-12-31,13.53211
2023-01-01,15.94036
2023-01-02,27.52293
2023-01-03,25.19113
2023-01-04,24.2737
2023-01-05,24.80886
2023-01-06,23.5474
2023-01-07,17.77522
2023-01-08,18.34862
2023-01-09,25.42048
2023-01-10,27.25535
2023-01-11,25.72629
2023-01-12,25.68807
2023-01-13,24.84709
2023-01-14,19.03669
2023-01-15,18.15749
2023-01-16,25.61162
2023-01-17,22.85932
2023-01-18,21.82721
2023-01-19,21.63608
2023-01-20,17.737
2023-01-21,12.27064
2023-01-22,12.23241
2023-01-23,13.64678
2023-01-24,16.70489
2023-01-25,23.66207
2023-01-26,24.69418
2023-01-27,22.66819
2023-01-28,15.36697
2023-01-29,16.32262
2023-01-30,26.79663
2023-01-31,25.84097
2023-02-01,24.65596
2023-02-02,26.29969
2023-02-03,24.50305
2023-02-04,16.32262
2023-02-05,19.11314
2023-02-06,28.36391
2023-02-07,25.72629
2023-02-08,28.13455
2023-02-09,27.90519
2023-02-10,23.31804
2023-02-11,15.51987
2023-02-12,18.76911
2023-02-13,24.88532
2023-02-14,26.18501
2023-02-15,26.26146
2023-02-16,26.56727
2023-02-17,22.20948
2023-02-18,17.77522
2023-02-19,17.8899
2023-02-20,25.84097
2023-02-21,25.07645
2023-02-22,29.54892
2023-02-23,27.10244
2023-02-24,21.5214
2023-02-25,16.4373
2023-02-26,15.74923
2023-02-27,25.45871
2023-02-28,21.29204
2023-03-01,21.29204
2023-03-02,27.94342
2023-03-03,26.79663
2023-03-04,17.62232
2023-03-05,20.48929
2023-03-06,34.97706
2023-03-07,35.01529
2023-03-08,38.11162
2023-03-09,35.74159
2023-03-10,37.38532
2023-03-11,26.29969
2023-03-12,29.24311
2023-03-13,50.07645
2023-03-14,57.03363
2023-03-15,50.22935
2023-03-16,47.13302
2023-03-17,44.22782
2023-03-18,25.49694
2023-03-19,29.77828
2023-03-20,43.69266
2023-03-21,43.84556
2023-03-22,42.12538
2023-03-23,42.8899
2023-03-24,38.34097
2023-03-25,19.95412
2023-03-26,26.98776
2023-03-27,49.61773
2023-03-28,43.50152
2023-03-29,42.81345
2023-03-30,44.68654
2023-03-31,36.00917
2023-04-01,23.16513
2023-04-02,23.27981
2023-04-03,42.1636
2023-04-04,41.09327
2023-04-05,45.75688
2023-04-06,44.22782
2023-04-07,39.90825
2023-04-08,21.3685
2023-04-09,24.2737
2023-04-10,38.14984
2023-04-11,38.18807
2023-04-12,46.06269
2023-04-13,40.63455
2023-04-14,32.95107
2023-04-15,23.50917
2023-04-16,23.50917
2023-04-17,35.43577
2023-04-18,34.36544
2023-04-19,37.11773
2023-04-20,35.62691
2023-04-21,30.92507
2023-04-22,19.72477
2023-04-23,19.3425
2023-04-24,34.40366
2023-04-25,35.77981
2023-04-26,33.98318
2023-04-27,28.211
2023-04-28,24.46483
2023-04-29,20.94801
2023-04-30,19.26605
2023-05-01,25.99388
2023-05-02,28.89908
2023-05-03,36.2003
2023-05-04,30.88685
2023-05-05,18.23394
2023-05-06,20.22171
2023-05-07,21.78899
2023-05-08,41.74311
2023-05-09,40.06116
2023-05-10,37.92048
2023-05-11,40.63455
2023-05-12,33.8685
2023-05-13,19.99235
2023-05-14,23.7003
2023-05-15,38.64678
2023-05-16,38.11162
2023-05-17,39.8318
2023-05-18,33.21865
2023-05-19,31.6896
2023-05-20,17.0107
2023-05-21,23.58562
2023-05-22,39.90825
2023-05-23,35.16819
2023-05-24,40.02293
2023-05-25,36.88837
2023-05-26,30.88685
2023-05-27,16.01681
2023-05-28,18.6162
2023-05-29,25.42048
