date,집에서할수있는부업
2023-05-24,49.13657
2023-05-25,46.93877
2023-05-26,35.79277
2023-05-27,25.58869
2023-05-28,39.08948
2023-05-29,39.24646
2023-05-30,46.46781
2023-05-31,38.93249
2023-06-01,43.01412
2023-06-02,37.51962
2023-06-03,27.62951
2023-06-04,30.29827
2023-06-05,42.22919
2023-06-06,35.79277
2023-06-07,43.64207
2023-06-08,45.68288
2023-06-09,35.00784
2023-06-10,29.35635
2023-06-11,34.22291
2023-06-12,46.93877
2023-06-13,44.89795
2023-06-14,47.7237
2023-06-15,43.95604
2023-06-16,42.85714
2023-06-17,25.43171
2023-06-18,33.59497
2023-06-19,46.6248
2023-06-20,47.7237
2023-06-21,42.22919
2023-06-22,41.13029
2023-06-23,34.06593
2023-06-24,28.57142
2023-06-25,33.281
2023-06-26,45.99686
2023-06-27,47.56671
2023-06-28,39.71742
2023-06-29,41.13029
2023-06-30,30.45525
2023-07-01,30.14128
2023-07-02,33.59497
2023-07-03,45.36891
2023-07-04,45.68288
2023-07-05,46.78178
2023-07-06,43.3281
2023-07-07,41.91522
2023-07-08,25.58869
2023-07-09,32.81004
2023-07-10,45.36891
2023-07-11,45.21193
2023-07-12,39.71742
2023-07-13,42.85714
2023-07-14,34.3799
2023-07-15,29.51334
2023-07-16,29.51334
2023-07-17,39.71742
2023-07-18,40.18838
2023-07-19,38.30455
2023-07-20,40.65934
2023-07-21,32.02511
2023-07-22,23.70486
2023-07-23,35.94976
2023-07-24,38.93249
2023-07-25,41.44427
2023-07-26,40.34536
2023-07-27,36.42072
2023-07-28,29.35635
2023-07-29,21.0361
2023-07-30,29.04238
2023-07-31,40.97331
2023-08-01,40.50235
2023-08-02,32.33908
2023-08-03,34.3799
2023-08-04,29.9843
2023-08-05,20.25117
2023-08-06,24.64678
2023-08-07,39.40345
2023-08-08,37.51962
2023-08-09,42.70015
2023-08-10,40.81632
2023-08-11,39.08948
2023-08-12,32.33908
2023-08-13,34.3799
2023-08-14,36.10675
2023-08-15,40.50235
2023-08-16,52.43328
2023-08-17,50.07849
2023-08-18,42.07221
2023-08-19,32.1821
2023-08-20,36.42072
2023-08-21,52.43328
2023-08-22,53.37519
2023-08-23,45.21193
2023-08-24,43.3281
2023-08-25,39.71742
2023-08-26,26.68759
2023-08-27,33.43799
2023-08-28,47.7237
2023-08-29,50.54945
2023-08-30,46.15384
2023-08-31,47.09576
2023-09-01,34.53689
2023-09-02,29.9843
2023-09-03,30.14128
2023-09-04,45.83987
2023-09-05,43.48508
2023-09-06,46.6248
2023-09-07,36.73469
2023-09-08,34.22291
2023-09-09,28.10047
2023-09-10,29.82731
2023-09-11,46.15384
2023-09-12,40.34536
2023-09-13,38.93249
2023-09-14,38.61852
2023-09-15,28.57142
2023-09-16,26.05965
2023-09-17,32.02511
2023-09-18,41.91522
2023-09-19,31.24018
2023-09-20,34.22291
2023-09-21,28.25745
2023-09-22,30.29827
2023-09-23,20.40816
2023-09-24,26.37362
2023-09-25,37.99058
2023-09-26,33.281
2023-09-27,24.64678
2023-09-28,18.99529
2023-09-29,12.40188
2023-09-30,16.79748
2023-10-01,24.64678
2023-10-02,29.67032
2023-10-03,31.86813
2023-10-04,45.05494
2023-10-05,35.63579
2023-10-06,33.75196
2023-10-07,23.70486
2023-10-08,24.64678
2023-10-09,33.43799
2023-10-10,44.58398
2023-10-11,36.5777
2023-10-12,33.281
2023-10-13,35.4788
2023-10-14,25.90266
2023-10-15,26.68759
2023-10-16,39.71742
2023-10-17,37.36263
2023-10-18,37.99058
2023-10-19,42.54317
2023-10-20,36.89167
2023-10-21,24.64678
2023-10-22,28.41444
2023-10-23,38.77551
2023-10-24,45.05494
2023-10-25,39.87441
2023-10-26,45.5259
2023-10-27,29.19937
2023-10-28,23.86185
2023-10-29,34.22291
2023-10-30,43.48508
2023-10-31,42.38618
2023-11-01,45.21193
2023-11-02,36.89167
2023-11-03,30.61224
2023-11-04,23.54788
2023-11-05,31.0832
2023-11-06,44.74097
2023-11-07,39.87441
2023-11-08,36.10675
2023-11-09,30.14128
2023-11-10,29.67032
2023-11-11,21.66405
2023-11-12,28.57142
2023-11-13,41.75824
2023-11-14,33.75196
2023-11-15,36.10675
2023-11-16,40.03139
2023-11-17,30.92621
2023-11-18,21.66405
2023-11-19,35.00784
2023-11-20,46.6248
2023-11-21,41.60125
2023-11-22,38.30455
2023-11-23,34.69387
2023-11-24,32.81004
2023-11-25,34.06593
2023-11-26,34.22291
2023-11-27,45.83987
2023-11-28,42.70015
2023-11-29,43.95604
2023-11-30,42.38618
2023-12-01,37.51962
2023-12-02,37.99058
2023-12-03,38.77551
2023-12-04,49.9215
2023-12-05,55.72998
2023-12-06,48.97959
2023-12-07,41.60125
2023-12-08,35.4788
2023-12-09,35.4788
2023-12-10,36.42072
2023-12-11,52.59026
2023-12-12,47.09576
2023-12-13,43.79905
2023-12-14,42.38618
2023-12-15,37.04866
2023-12-16,34.85086
2023-12-17,35.63579
2023-12-18,44.11302
2023-12-19,40.97331
2023-12-20,36.73469
2023-12-21,45.83987
2023-12-22,34.06593
2023-12-23,26.37362
2023-12-24,26.68759
2023-12-25,30.14128
2023-12-26,47.09576
2023-12-27,48.66562
2023-12-28,43.17111
2023-12-29,31.39717
2023-12-30,33.12401
2023-12-31,25.90266
2024-01-01,39.71742
2024-01-02,49.29356
2024-01-03,49.9215
2024-01-04,49.45054
2024-01-05,48.66562
2024-01-06,41.60125
2024-01-07,42.07221
2024-01-08,53.06122
2024-01-09,45.99686
2024-01-10,54.16012
2024-01-11,51.64835
2024-01-12,43.17111
2024-01-13,34.85086
2024-01-14,38.46153
2024-01-15,50.86342
2024-01-16,50.23547
2024-01-17,50.39246
2024-01-18,42.54317
2024-01-19,40.50235
2024-01-20,32.02511
2024-01-21,49.9215
2024-01-22,48.97959
2024-01-23,45.99686
2024-01-24,51.33437
2024-01-25,57.45682
2024-01-26,52.74725
2024-01-27,33.281
2024-01-28,39.40345
2024-01-29,48.8226
2024-01-30,47.56671
2024-01-31,43.95604
2024-02-01,40.34536
2024-02-02,35.4788
2024-02-03,27.62951
2024-02-04,32.1821
2024-02-05,40.65934
2024-02-06,36.26373
2024-02-07,30.14128
2024-02-08,25.90266
2024-02-09,16.16954
2024-02-10,15.07064
2024-02-11,18.52433
2024-02-12,26.21664
2024-02-13,39.71742
2024-02-14,45.21193
2024-02-15,44.58398
2024-02-16,35.16483
2024-02-17,27.31554
2024-02-18,37.83359
2024-02-19,49.29356
2024-02-20,46.93877
2024-02-21,41.91522
2024-02-22,52.59026
2024-02-23,36.5777
2024-02-24,25.43171
2024-02-25,37.04866
2024-02-26,51.80533
2024-02-27,46.15384
2024-02-28,40.50235
2024-02-29,48.97959
2024-03-01,34.06593
2024-03-02,37.36263
2024-03-03,43.95604
2024-03-04,52.74725
2024-03-05,60.91051
2024-03-06,50.86342
2024-03-07,48.50863
2024-03-08,37.83359
2024-03-09,28.57142
2024-03-10,38.61852
2024-03-11,53.37519
2024-03-12,47.40973
2024-03-13,42.85714
2024-03-14,44.89795
2024-03-15,34.06593
2024-03-16,26.84458
2024-03-17,34.53689
2024-03-18,50.54945
2024-03-19,48.66562
2024-03-20,40.81632
