date,엔화환율
2021-07-16,2.25305
2021-07-17,0.95224
2021-07-18,0.87171
2021-07-19,2.77394
2021-07-20,3.26836
2021-07-21,2.73677
2021-07-22,2.32541
2021-07-23,2.36314
2021-07-24,1.05275
2021-07-25,0.90099
2021-07-26,2.46985
2021-07-27,2.3882
2021-07-28,2.59459
2021-07-29,2.26938
2021-07-30,2.17787
2021-07-31,1.01446
2021-08-01,0.88016
2021-08-02,2.31499
2021-08-03,2.53405
2021-08-04,2.4355
2021-08-05,2.28346
2021-08-06,2.1348
2021-08-07,0.99982
2021-08-08,0.98011
2021-08-09,2.28262
2021-08-10,2.23024
2021-08-11,2.29303
2021-08-12,2.60613
2021-08-13,3.09971
2021-08-14,1.25379
2021-08-15,1.15721
2021-08-16,1.78876
2021-08-17,4.46866
2021-08-18,3.8191
2021-08-19,3.58709
2021-08-20,3.74927
2021-08-21,1.46327
2021-08-22,1.26224
2021-08-23,3.24837
2021-08-24,3.00454
2021-08-25,2.77
2021-08-26,2.82603
2021-08-27,2.52729
2021-08-28,1.04543
2021-08-29,0.9131
2021-08-30,2.50111
2021-08-31,2.53264
2021-09-01,2.52363
2021-09-02,2.39721
2021-09-03,2.23109
2021-09-04,0.9849
2021-09-05,0.89508
2021-09-06,2.37497
2021-09-07,2.2035
2021-09-08,2.2615
2021-09-09,2.37131
2021-09-10,2.30796
2021-09-11,0.9849
2021-09-12,0.90606
2021-09-13,2.48844
2021-09-14,2.25727
2021-09-15,2.54588
2021-09-16,2.55263
2021-09-17,2.36342
2021-09-18,1.00264
2021-09-19,0.8306
2021-09-20,1.1696
2021-09-21,1.53
2021-09-22,1.59842
2021-09-23,3.25119
2021-09-24,2.92824
2021-09-25,1.20846
2021-09-26,1.04515
2021-09-27,2.56108
2021-09-28,2.52082
2021-09-29,2.72551
2021-09-30,2.51293
2021-10-01,2.61261
2021-10-02,1.15074
2021-10-03,0.89395
2021-10-04,1.44384
2021-10-05,2.81308
2021-10-06,2.97441
2021-10-07,2.59346
2021-10-08,2.43325
2021-10-09,1.03389
2021-10-10,0.98067
2021-10-11,1.53366
2021-10-12,3.26836
2021-10-13,2.73171
2021-10-14,2.71284
2021-10-15,2.96118
2021-10-16,1.29039
2021-10-17,1.06937
2021-10-18,2.8539
2021-10-19,2.73199
2021-10-20,3.23711
2021-10-21,2.89051
2021-10-22,2.42706
2021-10-23,1.05275
2021-10-24,0.90437
2021-10-25,2.76352
2021-10-26,2.89051
2021-10-27,2.79281
2021-10-28,2.55517
2021-10-29,2.39974
2021-10-30,1.11582
2021-10-31,1.01136
2021-11-01,2.49182
2021-11-02,2.51575
2021-11-03,2.34681
2021-11-04,2.37947
2021-11-05,2.36905
2021-11-06,0.98236
2021-11-07,0.90043
2021-11-08,2.37328
2021-11-09,2.71453
2021-11-10,2.36962
2021-11-11,2.2553
2021-11-12,2.14324
2021-11-13,0.92661
2021-11-14,0.90719
2021-11-15,2.28487
2021-11-16,2.25756
2021-11-17,2.45268
2021-11-18,2.34625
2021-11-19,2.22039
2021-11-20,1.10006
2021-11-21,0.99391
2021-11-22,2.32316
2021-11-23,2.55348
2021-11-24,2.68159
2021-11-25,2.6188
2021-11-26,2.76099
2021-11-27,1.30334
2021-11-28,1.08288
2021-11-29,3.0983
2021-11-30,2.88122
2021-12-01,2.79675
2021-12-02,2.45718
2021-12-03,2.18688
2021-12-04,1.05782
2021-12-05,0.93253
2021-12-06,2.47802
2021-12-07,2.36511
2021-12-08,2.27445
2021-12-09,2.30824
2021-12-10,2.09566
2021-12-11,0.9024
2021-12-12,0.81061
2021-12-13,2.15169
2021-12-14,2.18041
2021-12-15,2.04047
2021-12-16,2.11987
2021-12-17,2.07595
2021-12-18,0.92408
2021-12-19,0.86411
2021-12-20,2.55686
2021-12-21,2.41523
2021-12-22,2.1928
2021-12-23,2.10298
2021-12-24,1.87886
2021-12-25,0.82272
2021-12-26,0.86749
2021-12-27,2.03794
2021-12-28,2.11846
2021-12-29,1.95403
2021-12-30,1.97656
2021-12-31,1.443
2022-01-01,0.87424
2022-01-02,0.86918
2022-01-03,2.179
2022-01-04,2.2049
2022-01-05,2.38764
2022-01-06,2.63654
2022-01-07,2.39214
2022-01-08,1.13384
2022-01-09,0.99616
2022-01-10,2.2829
2022-01-11,2.26094
2022-01-12,2.77985
2022-01-13,2.67962
2022-01-14,2.54644
2022-01-15,1.20818
2022-01-16,1.14736
2022-01-17,2.51913
2022-01-18,2.34315
2022-01-19,2.40087
2022-01-20,2.30232
2022-01-21,2.72974
2022-01-22,1.17918
2022-01-23,1.0719
2022-01-24,2.67596
2022-01-25,2.89445
2022-01-26,2.57319
2022-01-27,2.61683
2022-01-28,2.34062
2022-01-29,1.09302
2022-01-30,0.9773
2022-01-31,1.14511
2022-02-01,1.23408
2022-02-02,1.43765
2022-02-03,2.82744
2022-02-04,2.48928
2022-02-05,1.23521
2022-02-06,1.16059
2022-02-07,2.36596
2022-02-08,2.18491
2022-02-09,2.2325
2022-02-10,2.16943
2022-02-11,2.0554
2022-02-12,1.12483
2022-02-13,0.98039
2022-02-14,2.31725
2022-02-15,2.2691
2022-02-16,2.12353
2022-02-17,2.11283
2022-02-18,2.17759
2022-02-19,1.01136
2022-02-20,1.03952
2022-02-21,2.28571
2022-02-22,2.45324
2022-02-23,2.06863
2022-02-24,3.66086
2022-02-25,3.05325
2022-02-26,1.16622
2022-02-27,1.06373
2022-02-28,2.6219
2022-03-01,1.4872
2022-03-02,2.62105
2022-03-03,2.29416
2022-03-04,2.90993
2022-03-05,1.3957
2022-03-06,1.18086
2022-03-07,4.59902
2022-03-08,4.4298
2022-03-09,1.94249
2022-03-10,2.9685
2022-03-11,2.96174
2022-03-12,1.48214
2022-03-13,1.33601
2022-03-14,3.17291
2022-03-15,3.1822
2022-03-16,3.16841
2022-03-17,4.87974
2022-03-18,4.39264
2022-03-19,4.36842
2022-03-20,3.50656
2022-03-21,4.64942
2022-03-22,5.94461
2022-03-23,10.46902
2022-03-24,7.06184
2022-03-25,9.51791
2022-03-26,3.76363
2022-03-27,3.06451
2022-03-28,12.99801
2022-03-29,16.5699
2022-03-30,14.39568
2022-03-31,10.86715
2022-04-01,9.03981
2022-04-02,4.61113
2022-04-03,3.78024
2022-04-04,8.73122
2022-04-05,9.67811
2022-04-06,10.23504
2022-04-07,9.43344
2022-04-08,7.16771
2022-04-09,3.33735
2022-04-10,2.8021
2022-04-11,8.00198
2022-04-12,8.08166
2022-04-13,10.41721
2022-04-14,9.87549
2022-04-15,9.92448
2022-04-16,4.68377
2022-04-17,3.2709
2022-04-18,8.66787
2022-04-19,15.58922
2022-04-20,18.16213
2022-04-21,16.87145
2022-04-22,11.03777
2022-04-23,5.2911
2022-04-24,4.57481
2022-04-25,11.91484
2022-04-26,11.31342
2022-04-27,13.02278
2022-04-28,15.24909
2022-04-29,17.65982
2022-04-30,6.46212
2022-05-01,4.94591
2022-05-02,11.98523
2022-05-03,11.28245
2022-05-04,9.85015
2022-05-05,5.78412
2022-05-06,10.64753
2022-05-07,4.72882
2022-05-08,5.69373
2022-05-09,11.1794
2022-05-10,10.2387
2022-05-11,9.47257
2022-05-12,13.58816
2022-05-13,12.23723
2022-05-14,4.56129
2022-05-15,3.74308
2022-05-16,9.52692
2022-05-17,9.70064
2022-05-18,9.45484
2022-05-19,9.7882
2022-05-20,8.89425
2022-05-21,4.18062
2022-05-22,3.64256
2022-05-23,8.44262
2022-05-24,8.22807
2022-05-25,7.3679
2022-05-26,7.66945
2022-05-27,8.37871
2022-05-28,3.33284
2022-05-29,2.93161
2022-05-30,10.34682
2022-05-31,13.07149
2022-06-01,5.90096
2022-06-02,12.00466
2022-06-03,12.93944
2022-06-04,4.38025
2022-06-05,3.54852
2022-06-06,4.74712
2022-06-07,17.92337
2022-06-08,20.18374
2022-06-09,18.83619
2022-06-10,17.74401
2022-06-11,7.13899
2022-06-12,5.13286
2022-06-13,17.96307
2022-06-14,15.89809
2022-06-15,13.27506
2022-06-16,12.65253
2022-06-17,13.52171
2022-06-18,5.29533
2022-06-19,4.47683
2022-06-20,12.73447
2022-06-21,10.71567
2022-06-22,13.61857
2022-06-23,14.52604
2022-06-24,11.07916
2022-06-25,6.22617
2022-06-26,5.32968
2022-06-27,12.1125
2022-06-28,12.38983
2022-06-29,12.37491
2022-06-30,10.69821
2022-07-01,11.29287
2022-07-02,4.27692
2022-07-03,3.816
2022-07-04,9.83466
2022-07-05,10.56109
2022-07-06,12.06632
2022-07-07,10.21646
2022-07-08,15.38959
2022-07-09,5.27562
2022-07-10,3.86021
2022-07-11,12.57426
2022-07-12,11.9796
2022-07-13,11.20361
2022-07-14,12.83104
2022-07-15,12.77895
2022-07-16,4.659
2022-07-17,4.34111
2022-07-18,10.66105
2022-07-19,9.65249
2022-07-20,10.76382
2022-07-21,10.9305
2022-07-22,9.65305
2022-07-23,4.04407
2022-07-24,4.58326
2022-07-25,11.21516
2022-07-26,8.86356
2022-07-27,8.17767
2022-07-28,8.94662
2022-07-29,10.32036
2022-07-30,4.02633
2022-07-31,3.49784
2022-08-01,11.22783
2022-08-02,15.28035
2022-08-03,12.17951
2022-08-04,10.509
2022-08-05,9.51058
2022-08-06,3.63383
2022-08-07,3.05466
2022-08-08,9.36305
2022-08-09,8.24637
2022-08-10,8.14923
2022-08-11,8.89284
2022-08-12,8.12558
2022-08-13,3.15236
2022-08-14,3.52487
2022-08-15,4.06828
2022-08-16,8.65154
2022-08-17,8.22948
2022-08-18,8.25651
2022-08-19,8.66477
2022-08-20,3.61525
2022-08-21,3.03072
2022-08-22,11.46575
2022-08-23,10.92487
2022-08-24,9.35488
2022-08-25,8.50006
2022-08-26,7.48756
2022-08-27,3.13997
2022-08-28,3.05747
2022-08-29,9.57422
2022-08-30,8.39673
2022-08-31,8.19569
2022-09-01,8.79823
2022-09-02,10.81224
2022-09-03,4.1733
2022-09-04,3.448
2022-09-05,10.39666
2022-09-06,9.7364
2022-09-07,14.49732
2022-09-08,11.87401
2022-09-09,5.32827
2022-09-10,4.55172
2022-09-11,6.04174
2022-09-12,6.20899
2022-09-13,12.80429
2022-09-14,16.35281
2022-09-15,16.50767
2022-09-16,14.58376
2022-09-17,7.29976
2022-09-18,6.72763
2022-09-19,13.96489
2022-09-20,12.69617
2022-09-21,12.50978
2022-09-22,22.96529
2022-09-23,30.6325
2022-09-24,12.69054
2022-09-25,9.14962
2022-09-26,26.6315
2022-09-27,23.15506
2022-09-28,22.32671
2022-09-29,18.1168
2022-09-30,16.38379
2022-10-01,8.56735
2022-10-02,7.64918
2022-10-03,8.94718
2022-10-04,19.6209
2022-10-05,17.21242
2022-10-06,21.43669
2022-10-07,16.51584
2022-10-08,7.17982
2022-10-09,6.46803
2022-10-10,9.13977
2022-10-11,19.79153
2022-10-12,21.7923
2022-10-13,19.33568
2022-10-14,21.03716
2022-10-15,13.93814
2022-10-16,8.88918
2022-10-17,21.4198
2022-10-18,31.46141
2022-10-19,32.99452
2022-10-20,34.3401
2022-10-21,35.07047
2022-10-22,19.61217
2022-10-23,12.40645
2022-10-24,26.72104
2022-10-25,22.43258
2022-10-26,18.89222
2022-10-27,18.636
2022-10-28,17.32983
2022-10-29,10.6281
2022-10-30,7.22064
2022-10-31,17.97489
2022-11-01,20.36648
2022-11-02,16.97816
2022-11-03,17.02715
2022-11-04,16.2599
2022-11-05,7.81305
2022-11-06,7.05734
2022-11-07,21.47048
2022-11-08,31.02274
2022-11-09,37.45586
2022-11-10,32.92722
2022-11-11,41.16346
2022-11-12,13.91731
2022-11-13,11.54459
2022-11-14,29.90578
2022-11-15,26.81396
2022-11-16,22.09555
2022-11-17,22.52605
2022-11-18,19.36299
2022-11-19,9.01616
2022-11-20,8.19513
2022-11-21,19.71635
2022-11-22,18.57687
2022-11-23,16.56652
2022-11-24,16.95141
2022-11-25,15.51292
2022-11-26,7.42787
2022-11-27,7.11083
2022-11-28,17.31012
2022-11-29,17.11669
2022-11-30,19.79209
2022-12-01,21.57719
2022-12-02,16.9134
2022-12-03,7.4107
2022-12-04,7.81586
2022-12-05,19.19799
2022-12-06,17.97039
2022-12-07,18.47185
2022-12-08,17.4709
2022-12-09,18.39498
2022-12-10,8.32352
2022-12-11,7.72492
2022-12-12,17.64265
2022-12-13,21.73515
2022-12-14,18.074
2022-12-15,16.43081
2022-12-16,15.74267
2022-12-17,7.55542
2022-12-18,7.56837
2022-12-19,16.22245
2022-12-20,31.60247
2022-12-21,32.13434
2022-12-22,23.32569
2022-12-23,18.09484
2022-12-24,8.17936
2022-12-25,8.03999
2022-12-26,18.86209
2022-12-27,21.07094
2022-12-28,25.73163
2022-12-29,21.56283
2022-12-30,16.36858
2022-12-31,8.9683
2023-01-01,8.68561
2023-01-02,21.46682
2023-01-03,24.00369
2023-01-04,21.82919
2023-01-05,23.11198
2023-01-06,29.43389
2023-01-07,11.00314
2023-01-08,9.41682
2023-01-09,28.67311
2023-01-10,29.74332
2023-01-11,25.97772
2023-01-12,22.27208
2023-01-13,24.68619
2023-01-14,12.75192
2023-01-15,11.21037
2023-01-16,24.84331
2023-01-17,22.51986
2023-01-18,33.02858
2023-01-19,23.915
2023-01-20,20.61059
2023-01-21,10.4189
2023-01-22,9.95207
2023-01-23,11.15688
2023-01-24,14.39146
2023-01-25,28.75927
2023-01-26,21.90239
2023-01-27,21.2365
2023-01-28,9.59815
2023-01-29,8.84272
2023-01-30,23.71227
2023-01-31,21.17653
2023-02-01,19.63639
2023-02-02,19.0071
2023-02-03,18.19845
2023-02-04,9.23888
2023-02-05,8.16331
2023-02-06,24.41392
2023-02-07,20.04803
2023-02-08,20.17642
2023-02-09,19.13042
2023-02-10,18.0343
2023-02-11,9.41119
2023-02-12,8.38321
2023-02-13,20.50134
2023-02-14,18.47917
2023-02-15,18.0602
2023-02-16,17.94533
2023-02-17,16.65042
2023-02-18,8.69321
2023-02-19,7.61286
2023-02-20,17.80117
2023-02-21,15.79251
2023-02-22,15.63511
2023-02-23,16.08026
2023-02-24,14.55842
2023-02-25,7.29075
2023-02-26,6.46606
2023-02-27,16.57637
2023-02-28,16.08111
2023-03-01,10.0188
2023-03-02,16.8157
2023-03-03,17.34279
2023-03-04,6.88333
2023-03-05,6.34358
2023-03-06,15.55036
2023-03-07,13.96264
2023-03-08,13.95053
2023-03-09,13.63772
2023-03-10,15.32877
2023-03-11,8.11545
2023-03-12,6.9968
2023-03-13,20.57821
2023-03-14,19.05665
2023-03-15,19.7369
2023-03-16,24.08591
2023-03-17,20.2775
2023-03-18,9.36502
2023-03-19,7.88091
2023-03-20,27.86446
2023-03-21,25.63478
2023-03-22,21.16808
2023-03-23,23.10579
2023-03-24,21.09994
2023-03-25,9.66375
2023-03-26,7.6824
2023-03-27,20.59989
2023-03-28,18.49465
2023-03-29,19.50912
2023-03-30,19.50884
2023-03-31,20.34254
2023-04-01,7.33974
2023-04-02,6.46831
2023-04-03,17.45794
2023-04-04,17.06517
2023-04-05,18.46368
2023-04-06,24.47953
2023-04-07,21.28465
2023-04-08,8.50991
2023-04-09,7.3068
2023-04-10,19.74366
2023-04-11,20.25976
2023-04-12,17.44189
2023-04-13,20.19557
2023-04-14,20.52837
2023-04-15,8.79373
2023-04-16,7.20488
2023-04-17,18.33726
2023-04-18,15.55656
2023-04-19,15.3009
2023-04-20,15.12352
2023-04-21,14.18394
2023-04-22,6.77915
2023-04-23,6.15352
2023-04-24,15.44168
2023-04-25,15.57289
2023-04-26,19.80279
2023-04-27,18.24125
2023-04-28,20.32452
2023-04-29,9.10401
2023-04-30,7.34284
2023-05-01,12.27158
2023-05-02,25.09756
2023-05-03,17.34025
2023-05-04,15.68608
2023-05-05,7.77983
2023-05-06,7.53937
2023-05-07,6.5066
2023-05-08,18.45833
2023-05-09,15.94371
2023-05-10,15.12661
2023-05-11,14.23716
2023-05-12,13.72866
2023-05-13,6.46944
2023-05-14,5.78552
2023-05-15,16.51696
2023-05-16,15.23783
2023-05-17,17.8907
2023-05-18,23.53573
2023-05-19,25.16232
2023-05-20,9.34756
2023-05-21,7.43998
2023-05-22,26.201
2023-05-23,36.78236
2023-05-24,25.41544
2023-05-25,26.45891
2023-05-26,23.79421
2023-05-27,11.33792
2023-05-28,8.88833
2023-05-29,11.68171
