date,구글애드센스
2020-07-28,26.97495
2020-07-29,24.85549
2020-07-30,25.0
2020-07-31,23.69942
2020-08-01,20.0867
2020-08-02,22.06165
2020-08-03,35.64547
2020-08-04,30.63583
2020-08-05,29.33526
2020-08-06,23.50674
2020-08-07,24.0366
2020-08-08,19.99036
2020-08-09,20.23121
2020-08-10,26.49325
2020-08-11,26.34874
2020-08-12,26.7341
2020-08-13,26.01156
2020-08-14,26.20423
2020-08-15,17.8709
2020-08-16,18.73795
2020-08-17,24.32562
2020-08-18,29.96146
2020-08-19,28.51637
2020-08-20,29.19075
2020-08-21,29.52793
2020-08-22,25.43352
2020-08-23,25.19267
2020-08-24,30.34682
2020-08-25,30.53949
2020-08-26,31.74373
2020-08-27,30.0578
2020-08-28,27.21579
2020-08-29,24.85549
2020-08-30,24.0366
2020-08-31,30.34682
2020-09-01,30.684
2020-09-02,34.15221
2020-09-03,33.33333
2020-09-04,29.19075
2020-09-05,25.48169
2020-09-06,26.01156
2020-09-07,32.65895
2020-09-08,31.21387
2020-09-09,32.94797
2020-09-10,30.97302
2020-09-11,31.45472
2020-09-12,25.28901
2020-09-13,23.21772
2020-09-14,29.14258
2020-09-15,30.73217
2020-09-16,30.15414
2020-09-17,28.80539
2020-09-18,25.91522
2020-09-19,21.24277
2020-09-20,23.16955
2020-09-21,34.05587
2020-09-22,38.15028
2020-09-23,48.45857
2020-09-24,56.31021
2020-09-25,65.55876
2020-09-26,57.17726
2020-09-27,57.80346
2020-09-28,77.89017
2020-09-29,76.2524
2020-09-30,65.17341
2020-10-01,71.00192
2020-10-02,73.45857
2020-10-03,76.78227
2020-10-04,75.52986
2020-10-05,77.31213
2020-10-06,75.19267
2020-10-07,55.39499
2020-10-08,51.58959
2020-10-09,37.28323
2020-10-10,37.95761
2020-10-11,44.84585
2020-10-12,48.69942
2020-10-13,47.7842
2020-10-14,48.60308
2020-10-15,43.44894
2020-10-16,39.78805
2020-10-17,30.25048
2020-10-18,29.86512
2020-10-19,45.90558
2020-10-20,44.89402
2020-10-21,46.96531
2020-10-22,46.48362
2020-10-23,31.45472
2020-10-24,25.28901
2020-10-25,31.1657
2020-10-26,38.39113
2020-10-27,38.34296
2020-10-28,41.37764
2020-10-29,36.46435
2020-10-30,36.41618
2020-10-31,27.02312
2020-11-01,26.54142
2020-11-02,35.21194
2020-11-03,37.76493
2020-11-04,35.35645
2020-11-05,33.3815
2020-11-06,31.74373
2020-11-07,28.42003
2020-11-08,25.81888
2020-11-09,37.76493
2020-11-10,36.12716
2020-11-11,35.35645
2020-11-12,37.52408
2020-11-13,35.50096
2020-11-14,32.41811
2020-11-15,28.61271
2020-11-16,34.87475
2020-11-17,33.71868
2020-11-18,35.54913
2020-11-19,34.15221
2020-11-20,31.64739
2020-11-21,28.32369
2020-11-22,31.06936
2020-11-23,36.03082
2020-11-24,33.09248
2020-11-25,34.44123
2020-11-26,32.80346
2020-11-27,34.63391
2020-11-28,29.09441
2020-11-29,27.55298
2020-11-30,38.05394
2020-12-01,38.82466
2020-12-02,36.65703
2020-12-03,37.28323
2020-12-04,32.41811
2020-12-05,25.81888
2020-12-06,27.3603
2020-12-07,36.17533
2020-12-08,35.88631
2020-12-09,35.74181
2020-12-10,35.26011
2020-12-11,31.64739
2020-12-12,27.16763
2020-12-13,28.22736
2020-12-14,38.96917
2020-12-15,34.53757
2020-12-16,33.67052
2020-12-17,32.80346
2020-12-18,29.09441
2020-12-19,25.33718
2020-12-20,27.02312
2020-12-21,37.47591
2020-12-22,37.23506
2020-12-23,37.42774
2020-12-24,29.86512
2020-12-25,22.7842
2020-12-26,28.9499
2020-12-27,29.52793
2020-12-28,37.86127
2020-12-29,39.64354
2020-12-30,36.65703
2020-12-31,32.22543
2021-01-01,29.76878
2021-01-02,33.86319
2021-01-03,36.03082
2021-01-04,48.55491
2021-01-05,51.92678
2021-01-06,44.31599
2021-01-07,45.66473
2021-01-08,43.54527
2021-01-09,35.54913
2021-01-10,33.95953
2021-01-11,44.12331
2021-01-12,42.19653
2021-01-13,47.3025
2021-01-14,43.20809
2021-01-15,40.70327
2021-01-16,34.92292
2021-01-17,33.33333
2021-01-18,43.3526
2021-01-19,39.83622
2021-01-20,41.32947
2021-01-21,42.14836
2021-01-22,44.79768
2021-01-23,30.73217
2021-01-24,33.42967
2021-01-25,45.03853
2021-01-26,42.19653
2021-01-27,35.40462
2021-01-28,34.29672
2021-01-29,34.20038
2021-01-30,27.93834
2021-01-31,28.85356
2021-02-01,38.4393
2021-02-02,37.37957
2021-02-03,35.21194
2021-02-04,39.30635
2021-02-05,32.32177
2021-02-06,27.55298
2021-02-07,27.98651
2021-02-08,38.19845
2021-02-09,35.50096
2021-02-10,32.2736
2021-02-11,23.60308
2021-02-12,28.4682
2021-02-13,34.58574
2021-02-14,28.70905
2021-02-15,38.34296
2021-02-16,36.75337
2021-02-17,35.1156
2021-02-18,32.85163
2021-02-19,31.98458
2021-02-20,26.10789
2021-02-21,28.4682
2021-02-22,42.29287
2021-02-23,38.24662
2021-02-24,37.52408
2021-02-25,33.91136
2021-02-26,32.32177
2021-02-27,27.55298
2021-02-28,28.27552
2021-03-01,28.32369
2021-03-02,36.46435
2021-03-03,33.81502
2021-03-04,34.0077
2021-03-05,30.0578
2021-03-06,25.19267
2021-03-07,27.74566
2021-03-08,33.14065
2021-03-09,33.04431
2021-03-10,38.96917
2021-03-11,38.87283
2021-03-12,37.52408
2021-03-13,26.05973
2021-03-14,27.3603
2021-03-15,35.35645
2021-03-16,35.16377
2021-03-17,33.52601
2021-03-18,30.82851
2021-03-19,28.37186
2021-03-20,26.44508
2021-03-21,29.76878
2021-03-22,37.95761
2021-03-23,33.47784
2021-03-24,31.69556
2021-03-25,29.33526
2021-03-26,30.10597
2021-03-27,24.27745
2021-03-28,26.20423
2021-03-29,35.06743
2021-03-30,34.29672
2021-03-31,33.62235
2021-04-01,35.50096
2021-04-02,31.59922
2021-04-03,25.67437
2021-04-04,27.50481
2021-04-05,32.65895
2021-04-06,32.2736
2021-04-07,30.684
2021-04-08,30.92485
2021-04-09,29.96146
2021-04-10,24.85549
2021-04-11,28.03468
2021-04-12,33.86319
2021-04-13,33.28516
2021-04-14,31.59922
2021-04-15,30.684
2021-04-16,30.44315
2021-04-17,27.11946
2021-04-18,28.75722
2021-04-19,34.92292
2021-04-20,34.82658
2021-04-21,35.88631
2021-04-22,41.37764
2021-04-23,31.55105
2021-04-24,25.6262
2021-04-25,26.44508
2021-04-26,34.34489
2021-04-27,30.39499
2021-04-28,32.32177
2021-04-29,38.77649
2021-04-30,30.39499
2021-05-01,26.49325
2021-05-02,25.96339
2021-05-03,35.45279
2021-05-04,35.64547
2021-05-05,27.07129
2021-05-06,34.82658
2021-05-07,28.85356
2021-05-08,25.48169
2021-05-09,26.2524
2021-05-10,34.73025
2021-05-11,35.5973
2021-05-12,32.8998
2021-05-13,29.19075
2021-05-14,27.98651
2021-05-15,23.74759
2021-05-16,25.67437
2021-05-17,33.33333
2021-05-18,29.86512
2021-05-19,26.44508
2021-05-20,36.65703
2021-05-21,34.82658
2021-05-22,30.34682
2021-05-23,28.03468
2021-05-24,36.2235
2021-05-25,36.36801
2021-05-26,36.36801
2021-05-27,33.81502
2021-05-28,32.51445
2021-05-29,28.56454
2021-05-30,28.08285
2021-05-31,45.42389
2021-06-01,38.29479
2021-06-02,34.20038
2021-06-03,36.07899
2021-06-04,34.68208
2021-06-05,29.23892
2021-06-06,25.38535
2021-06-07,36.03082
2021-06-08,33.91136
2021-06-09,37.86127
2021-06-10,34.53757
2021-06-11,31.55105
2021-06-12,26.78227
2021-06-13,25.77071
2021-06-14,32.32177
2021-06-15,36.60886
2021-06-16,39.35452
2021-06-17,37.42774
2021-06-18,33.28516
2021-06-19,28.13102
2021-06-20,27.45664
2021-06-21,41.85934
2021-06-22,40.55876
2021-06-23,37.90944
2021-06-24,34.87475
2021-06-25,30.58766
2021-06-26,25.48169
2021-06-27,25.52986
2021-06-28,35.40462
2021-06-29,37.23506
2021-06-30,40.84778
2021-07-01,36.2235
2021-07-02,32.41811
2021-07-03,27.07129
2021-07-04,28.32369
2021-07-05,37.47591
2021-07-06,36.46435
2021-07-07,35.93448
2021-07-08,33.47784
2021-07-09,29.52793
2021-07-10,27.31213
2021-07-11,27.16763
2021-07-12,35.35645
2021-07-13,32.65895
2021-07-14,35.54913
2021-07-15,33.67052
2021-07-16,31.40655
2021-07-17,27.69749
2021-07-18,28.75722
2021-07-19,36.07899
2021-07-20,35.64547
2021-07-21,40.89595
2021-07-22,42.19653
2021-07-23,35.93448
2021-07-24,26.30057
2021-07-25,28.42003
2021-07-26,36.65703
2021-07-27,36.65703
2021-07-28,35.01926
2021-07-29,32.99614
2021-07-30,32.12909
2021-07-31,24.56647
2021-08-01,26.10789
2021-08-02,32.51445
2021-08-03,35.21194
2021-08-04,35.35645
2021-08-05,32.08092
2021-08-06,31.93641
2021-08-07,28.42003
2021-08-08,27.45664
2021-08-09,37.04238
2021-08-10,35.54913
2021-08-11,35.45279
2021-08-12,32.8998
2021-08-13,36.7052
2021-08-14,28.85356
2021-08-15,29.23892
2021-08-16,34.34489
2021-08-17,41.42581
2021-08-18,41.32947
2021-08-19,34.44123
2021-08-20,36.51252
2021-08-21,32.51445
2021-08-22,36.17533
2021-08-23,42.29287
2021-08-24,42.00385
2021-08-25,37.66859
2021-08-26,36.27167
2021-08-27,33.62235
2021-08-28,28.37186
2021-08-29,28.85356
2021-08-30,37.23506
2021-08-31,36.36801
2021-09-01,39.30635
2021-09-02,39.06551
2021-09-03,35.26011
2021-09-04,28.37186
2021-09-05,30.00963
2021-09-06,37.18689
2021-09-07,39.59537
2021-09-08,34.4894
2021-09-09,36.17533
2021-09-10,34.34489
2021-09-11,28.37186
2021-09-12,32.2736
2021-09-13,40.26974
2021-09-14,38.15028
2021-09-15,37.09055
2021-09-16,37.13872
2021-09-17,32.12909
2021-09-18,25.09633
2021-09-19,26.83044
2021-09-20,27.21579
2021-09-21,26.34874
2021-09-22,30.0578
2021-09-23,41.28131
2021-09-24,36.60886
2021-09-25,34.39306
2021-09-26,30.63583
2021-09-27,42.43737
2021-09-28,37.57225
2021-09-29,40.17341
2021-09-30,37.95761
2021-10-01,34.10404
2021-10-02,31.7919
2021-10-03,31.50289
2021-10-04,31.55105
2021-10-05,39.78805
2021-10-06,41.61849
2021-10-07,37.3314
2021-10-08,37.28323
2021-10-09,30.82851
2021-10-10,32.22543
2021-10-11,36.27167
2021-10-12,39.25818
2021-10-13,38.19845
2021-10-14,36.65703
2021-10-15,34.77842
2021-10-16,28.27552
2021-10-17,29.33526
2021-10-18,35.78998
2021-10-19,37.95761
2021-10-20,40.89595
2021-10-21,42.43737
2021-10-22,39.35452
2021-10-23,27.11946
2021-10-24,29.81695
2021-10-25,38.48747
2021-10-26,41.66666
2021-10-27,38.82466
2021-10-28,35.78998
2021-10-29,32.32177
2021-10-30,28.80539
2021-10-31,29.52793
2021-11-01,37.8131
2021-11-02,35.01926
2021-11-03,35.35645
2021-11-04,36.17533
2021-11-05,36.84971
2021-11-06,31.1657
2021-11-07,30.53949
2021-11-08,38.19845
2021-11-09,39.01734
2021-11-10,34.92292
2021-11-11,39.64354
2021-11-12,35.78998
2021-11-13,28.75722
2021-11-14,28.22736
2021-11-15,34.73025
2021-11-16,39.40269
2021-11-17,42.19653
2021-11-18,42.77456
2021-11-19,35.35645
2021-11-20,31.69556
2021-11-21,36.31984
2021-11-22,46.05009
2021-11-23,42.19653
2021-11-24,42.29287
2021-11-25,39.16184
2021-11-26,34.63391
2021-11-27,31.40655
2021-11-28,30.82851
2021-11-29,38.48747
2021-11-30,37.57225
2021-12-01,39.93256
2021-12-02,41.28131
2021-12-03,38.63198
2021-12-04,30.0578
2021-12-05,33.3815
2021-12-06,43.9788
2021-12-07,44.74951
2021-12-08,44.02697
2021-12-09,47.10982
2021-12-10,48.31406
2021-12-11,46.43545
2021-12-12,53.37186
2021-12-13,62.23506
2021-12-14,60.69364
2021-12-15,54.62427
2021-12-16,54.76878
2021-12-17,43.54527
2021-12-18,36.46435
2021-12-19,38.34296
2021-12-20,45.7129
2021-12-21,48.79576
2021-12-22,50.91522
2021-12-23,45.85741
2021-12-24,37.09055
2021-12-25,30.49132
2021-12-26,34.97109
2021-12-27,48.07321
2021-12-28,46.43545
2021-12-29,43.9788
2021-12-30,40.94412
2021-12-31,38.77649
2022-01-01,35.50096
2022-01-02,34.68208
2022-01-03,48.79576
2022-01-04,48.45857
2022-01-05,46.96531
2022-01-06,46.33911
2022-01-07,44.02697
2022-01-08,35.35645
2022-01-09,38.72832
2022-01-10,47.7842
2022-01-11,47.15799
2022-01-12,45.95375
2022-01-13,44.17148
2022-01-14,39.45086
2022-01-15,33.18882
2022-01-16,35.5973
2022-01-17,42.58188
2022-01-18,47.88053
2022-01-19,45.90558
2022-01-20,45.76107
2022-01-21,43.4971
2022-01-22,36.65703
2022-01-23,37.09055
2022-01-24,48.16955
2022-01-25,48.07321
2022-01-26,45.27938
2022-01-27,43.3526
2022-01-28,38.48747
2022-01-29,34.10404
2022-01-30,33.42967
2022-01-31,32.65895
2022-02-01,32.12909
2022-02-02,39.21001
2022-02-03,49.13294
2022-02-04,42.72639
2022-02-05,37.62042
2022-02-06,37.28323
2022-02-07,45.03853
2022-02-08,44.07514
2022-02-09,47.35067
2022-02-10,41.42581
2022-02-11,42.05202
2022-02-12,33.04431
2022-02-13,33.52601
2022-02-14,43.01541
2022-02-15,41.85934
2022-02-16,41.23314
2022-02-17,39.40269
2022-02-18,39.45086
2022-02-19,33.67052
2022-02-20,36.03082
2022-02-21,40.12524
2022-02-22,45.90558
2022-02-23,40.99229
2022-02-24,41.90751
2022-02-25,38.63198
2022-02-26,35.1156
2022-02-27,32.61078
2022-02-28,41.66666
2022-03-01,37.04238
2022-03-02,39.69171
2022-03-03,37.04238
2022-03-04,37.52408
2022-03-05,32.8998
2022-03-06,33.04431
2022-03-07,39.73988
2022-03-08,40.22157
2022-03-09,32.56262
2022-03-10,42.53371
2022-03-11,43.40077
2022-03-12,31.74373
2022-03-13,35.50096
2022-03-14,42.77456
2022-03-15,45.80924
2022-03-16,47.01348
2022-03-17,47.06165
2022-03-18,42.2447
2022-03-19,38.53564
2022-03-20,36.89788
2022-03-21,45.66473
2022-03-22,47.35067
2022-03-23,41.85934
2022-03-24,42.72639
2022-03-25,41.763
2022-03-26,33.57418
2022-03-27,35.78998
2022-03-28,42.10019
2022-03-29,45.5684
2022-03-30,44.17148
2022-03-31,43.44894
2022-04-01,39.59537
2022-04-02,35.21194
2022-04-03,34.20038
2022-04-04,43.30443
2022-04-05,43.3526
2022-04-06,46.24277
2022-04-07,43.68978
2022-04-08,42.05202
2022-04-09,34.53757
2022-04-10,34.58574
2022-04-11,42.00385
2022-04-12,43.11175
2022-04-13,43.59344
2022-04-14,42.8709
2022-04-15,42.67822
2022-04-16,35.30828
2022-04-17,34.44123
2022-04-18,45.66473
2022-04-19,45.37572
2022-04-20,43.06358
2022-04-21,45.52023
2022-04-22,44.79768
2022-04-23,35.78998
2022-04-24,36.03082
2022-04-25,48.74759
2022-04-26,46.43545
2022-04-27,45.95375
2022-04-28,45.5684
2022-04-29,42.2447
2022-04-30,34.63391
2022-05-01,35.16377
2022-05-02,43.68978
2022-05-03,48.16955
2022-05-04,46.00192
2022-05-05,34.58574
2022-05-06,41.57032
2022-05-07,38.05394
2022-05-08,37.86127
2022-05-09,51.58959
2022-05-10,51.10789
2022-05-11,49.22928
2022-05-12,49.85549
2022-05-13,50.81888
2022-05-14,41.18497
2022-05-15,40.46242
2022-05-16,52.40847
2022-05-17,51.54142
2022-05-18,47.97687
2022-05-19,48.31406
2022-05-20,46.1946
2022-05-21,35.93448
2022-05-22,41.85934
2022-05-23,55.78034
2022-05-24,54.72061
2022-05-25,53.4682
2022-05-26,50.24084
2022-05-27,45.66473
2022-05-28,39.11368
2022-05-29,40.17341
2022-05-30,56.40655
2022-05-31,54.96146
2022-06-01,46.48362
2022-06-02,53.70905
2022-06-03,46.77263
2022-06-04,42.2447
2022-06-05,37.47591
2022-06-06,41.61849
2022-06-07,51.49325
2022-06-08,55.44315
2022-06-09,46.8208
2022-06-10,47.73603
2022-06-11,38.68015
2022-06-12,40.26974
2022-06-13,52.842
2022-06-14,55.34682
2022-06-15,52.50481
2022-06-16,52.40847
2022-06-17,50.43352
2022-06-18,40.89595
2022-06-19,38.82466
2022-06-20,54.72061
2022-06-21,58.33333
2022-06-22,67.96724
2022-06-23,58.86319
2022-06-24,48.79576
2022-06-25,44.36416
2022-06-26,38.921
2022-06-27,49.61464
2022-06-28,52.31213
2022-06-29,49.22928
2022-06-30,50.96339
2022-07-01,48.07321
2022-07-02,40.31791
2022-07-03,42.43737
2022-07-04,53.4682
2022-07-05,50.72254
2022-07-06,52.74566
2022-07-07,49.61464
2022-07-08,46.00192
2022-07-09,39.16184
2022-07-10,44.70134
2022-07-11,53.17919
2022-07-12,53.90173
2022-07-13,54.62427
2022-07-14,52.11946
2022-07-15,47.59152
2022-07-16,38.05394
2022-07-17,41.81117
2022-07-18,51.49325
2022-07-19,51.2524
2022-07-20,51.7341
2022-07-21,53.70905
2022-07-22,52.11946
2022-07-23,40.17341
2022-07-24,41.04046
2022-07-25,60.83815
2022-07-26,58.52601
2022-07-27,61.12716
2022-07-28,55.29865
2022-07-29,53.32369
2022-07-30,47.20616
2022-07-31,51.54142
2022-08-01,58.62235
2022-08-02,62.09055
2022-08-03,59.44123
2022-08-04,55.53949
2022-08-05,53.9499
2022-08-06,45.85741
2022-08-07,44.605
2022-08-08,59.34489
2022-08-09,57.8998
2022-08-10,58.14065
2022-08-11,56.55105
2022-08-12,57.56262
2022-08-13,51.58959
2022-08-14,46.43545
2022-08-15,51.7341
2022-08-16,59.10404
2022-08-17,61.65703
2022-08-18,61.2235
2022-08-19,54.33526
2022-08-20,49.61464
2022-08-21,50.04816
2022-08-22,67.96724
2022-08-23,63.96917
2022-08-24,61.51252
2022-08-25,63.58381
2022-08-26,59.0077
2022-08-27,49.90366
2022-08-28,49.61464
2022-08-29,61.84971
2022-08-30,60.54913
2022-08-31,60.74181
2022-09-01,56.69556
2022-09-02,55.25048
2022-09-03,47.10982
2022-09-04,56.7919
2022-09-05,66.57032
2022-09-06,61.75337
2022-09-07,58.04431
2022-09-08,48.8921
2022-09-09,42.43737
2022-09-10,40.12524
2022-09-11,39.69171
2022-09-12,42.77456
2022-09-13,59.15221
2022-09-14,60.78998
2022-09-15,57.12909
2022-09-16,52.98651
2022-09-17,41.47398
2022-09-18,42.10019
2022-09-19,55.44315
2022-09-20,56.11753
2022-09-21,55.82851
2022-09-22,54.76878
2022-09-23,75.81888
2022-09-24,50.86705
2022-09-25,47.73603
2022-09-26,63.96917
2022-09-27,58.62235
2022-09-28,55.684
2022-09-29,52.64932
2022-09-30,46.24277
2022-10-01,38.15028
2022-10-02,33.81502
2022-10-03,41.52215
2022-10-04,48.65125
2022-10-05,47.88053
2022-10-06,45.37572
2022-10-07,41.66666
2022-10-08,37.66859
2022-10-09,35.64547
2022-10-10,37.90944
2022-10-11,47.44701
2022-10-12,47.3025
2022-10-13,63.05394
2022-10-14,49.22928
2022-10-15,38.68015
2022-10-16,28.51637
2022-10-17,42.8709
2022-10-18,35.54913
2022-10-19,37.76493
2022-10-20,40.12524
2022-10-21,36.89788
2022-10-22,27.69749
2022-10-23,28.17919
2022-10-24,41.04046
2022-10-25,44.84585
2022-10-26,41.47398
2022-10-27,37.57225
2022-10-28,36.89788
2022-10-29,30.44315
2022-10-30,28.27552
2022-10-31,39.83622
2022-11-01,39.98073
2022-11-02,39.45086
2022-11-03,40.99229
2022-11-04,38.05394
2022-11-05,30.44315
2022-11-06,32.75529
2022-11-07,38.63198
2022-11-08,41.23314
2022-11-09,43.64161
2022-11-10,41.52215
2022-11-11,37.95761
2022-11-12,32.94797
2022-11-13,33.57418
2022-11-14,44.79768
2022-11-15,42.91907
2022-11-16,42.34104
2022-11-17,44.21965
2022-11-18,41.66666
2022-11-19,37.23506
2022-11-20,37.04238
2022-11-21,50.0
2022-11-22,53.17919
2022-11-23,56.64739
2022-11-24,51.39691
2022-11-25,47.01348
2022-11-26,42.43737
2022-11-27,43.78612
2022-11-28,58.42967
2022-11-29,60.83815
2022-11-30,55.87668
2022-12-01,55.63583
2022-12-02,53.4682
2022-12-03,47.68786
2022-12-04,48.02504
2022-12-05,58.57418
2022-12-06,62.8131
2022-12-07,62.86127
2022-12-08,57.75529
2022-12-09,62.3314
2022-12-10,52.07129
2022-12-11,53.22736
2022-12-12,65.31791
2022-12-13,59.34489
2022-12-14,64.21001
2022-12-15,56.45472
2022-12-16,51.83044
2022-12-17,44.70134
2022-12-18,46.29094
2022-12-19,59.63391
2022-12-20,59.73025
2022-12-21,57.08092
2022-12-22,62.37957
2022-12-23,56.93641
2022-12-24,43.01541
2022-12-25,44.31599
2022-12-26,62.18689
2022-12-27,64.5472
2022-12-28,60.26011
2022-12-29,62.90944
2022-12-30,61.56069
2022-12-31,57.51445
2023-01-01,54.86512
2023-01-02,66.66666
2023-01-03,68.44894
2023-01-04,67.34104
2023-01-05,70.47206
2023-01-06,68.83429
2023-01-07,62.95761
2023-01-08,62.28323
2023-01-09,79.52793
2023-01-10,84.44123
2023-01-11,65.84778
2023-01-12,59.39306
2023-01-13,58.42967
2023-01-14,48.45857
2023-01-15,51.78227
2023-01-16,64.83622
2023-01-17,69.84585
2023-01-18,67.43737
2023-01-19,68.30443
2023-01-20,64.5472
2023-01-21,52.3603
2023-01-22,54.28709
2023-01-23,54.52793
2023-01-24,54.76878
2023-01-25,71.62813
2023-01-26,68.11175
2023-01-27,67.43737
2023-01-28,65.75144
2023-01-29,72.73603
2023-01-30,99.08477
2023-01-31,90.6551
2023-02-01,98.21772
2023-02-02,95.32755
2023-02-03,78.66088
2023-02-04,60.26011
2023-02-05,67.2447
2023-02-06,83.81502
2023-02-07,84.44123
2023-02-08,82.80346
2023-02-09,100.0
2023-02-10,72.54335
2023-02-11,54.72061
2023-02-12,53.99807
2023-02-13,57.12909
2023-02-14,58.42967
2023-02-15,64.64354
2023-02-16,60.64547
2023-02-17,52.02312
2023-02-18,38.96917
2023-02-19,40.89595
2023-02-20,50.38535
2023-02-21,57.17726
2023-02-22,57.65895
2023-02-23,51.58959
2023-02-24,55.00963
2023-02-25,38.10211
2023-02-26,39.30635
2023-02-27,46.62813
2023-02-28,47.06165
2023-03-01,45.18304
2023-03-02,50.24084
2023-03-03,46.96531
2023-03-04,40.55876
2023-03-05,41.95568
2023-03-06,51.44508
2023-03-07,54.28709
2023-03-08,49.56647
2023-03-09,48.50674
2023-03-10,47.35067
2023-03-11,37.90944
2023-03-12,41.1368
2023-03-13,52.50481
2023-03-14,50.86705
2023-03-15,52.50481
2023-03-16,52.26396
2023-03-17,48.21772
2023-03-18,39.01734
2023-03-19,37.66859
2023-03-20,54.04624
2023-03-21,52.40847
2023-03-22,57.51445
2023-03-23,48.16955
2023-03-24,41.81117
2023-03-25,32.94797
2023-03-26,36.84971
2023-03-27,51.15606
2023-03-28,50.81888
2023-03-29,49.37379
2023-03-30,53.61271
2023-03-31,46.05009
2023-04-01,40.99229
2023-04-02,37.13872
2023-04-03,53.32369
2023-04-04,56.84007
2023-04-05,54.28709
2023-04-06,56.50289
2023-04-07,54.38342
2023-04-08,43.59344
2023-04-09,43.06358
2023-04-10,56.40655
2023-04-11,53.70905
2023-04-12,58.14065
2023-04-13,54.86512
2023-04-14,53.22736
2023-04-15,42.53371
2023-04-16,45.03853
2023-04-17,52.98651
2023-04-18,56.50289
2023-04-19,56.40655
2023-04-20,53.56454
2023-04-21,53.85356
2023-04-22,46.6763
2023-04-23,45.52023
2023-04-24,61.36801
2023-04-25,69.41233
2023-04-26,61.2235
2023-04-27,55.82851
2023-04-28,48.50674
2023-04-29,45.5684
2023-04-30,44.65317
2023-05-01,57.32177
2023-05-02,58.71868
2023-05-03,58.67052
2023-05-04,53.66088
2023-05-05,47.88053
2023-05-06,45.42389
2023-05-07,44.4605
2023-05-08,57.22543
2023-05-09,59.87475
2023-05-10,58.04431
2023-05-11,58.95953
2023-05-12,58.09248
2023-05-13,43.73795
2023-05-14,46.43545
2023-05-15,55.0578
2023-05-16,56.1657
2023-05-17,53.70905
2023-05-18,52.64932
2023-05-19,49.75915
2023-05-20,40.75144
2023-05-21,40.26974
2023-05-22,63.15028
2023-05-23,54.96146
2023-05-24,61.84971
2023-05-25,55.58766
2023-05-26,52.89017
2023-05-27,39.06551
2023-05-28,38.00578
2023-05-29,45.85741
