date,고액암종류
2020-06-25,63.75404
2020-06-26,64.40129
2020-06-27,32.03883
2020-06-28,31.71521
2020-06-29,61.48867
2020-06-30,53.72168
2020-07-01,77.99352
2020-07-02,76.3754
2020-07-03,73.13915
2020-07-04,41.10032
2020-07-05,28.80258
2020-07-06,60.19417
2020-07-07,81.22977
2020-07-08,65.69579
2020-07-09,79.93527
2020-07-10,61.81229
2020-07-11,31.39158
2020-07-12,29.12621
2020-07-13,60.84142
2020-07-14,67.96116
2020-07-15,57.60517
2020-07-16,31.06796
2020-07-17,27.83171
2020-07-18,20.06472
2020-07-19,21.35922
2020-07-20,34.3042
2020-07-21,41.10032
2020-07-22,51.45631
2020-07-23,66.01941
2020-07-24,57.28155
2020-07-25,36.24595
2020-07-26,34.95145
2020-07-27,54.0453
2020-07-28,56.95792
2020-07-29,57.60517
2020-07-30,55.98705
2020-07-31,57.60517
2020-08-01,35.5987
2020-08-02,25.56634
2020-08-03,58.25242
2020-08-04,56.31067
2020-08-05,66.01941
2020-08-06,66.01941
2020-08-07,66.99029
2020-08-08,39.4822
2020-08-09,29.12621
2020-08-10,65.37216
2020-08-11,69.25566
2020-08-12,62.78317
2020-08-13,59.2233
2020-08-14,55.98705
2020-08-15,35.92233
2020-08-16,30.42071
2020-08-17,43.04207
2020-08-18,52.42718
2020-08-19,55.3398
2020-08-20,51.13268
2020-08-21,55.3398
2020-08-22,30.42071
2020-08-23,33.65695
2020-08-24,59.54692
2020-08-25,66.01941
2020-08-26,76.69902
2020-08-27,75.72815
2020-08-28,66.01941
2020-08-29,40.12944
2020-08-30,38.83495
2020-08-31,49.51456
2020-09-01,64.72491
2020-09-02,76.69902
2020-09-03,64.07766
2020-09-04,66.34304
2020-09-05,39.80582
2020-09-06,30.74433
2020-09-07,52.7508
2020-09-08,69.90291
2020-09-09,75.40453
2020-09-10,77.6699
2020-09-11,68.60841
2020-09-12,38.1877
2020-09-13,29.77346
2020-09-14,57.60517
2020-09-15,68.28478
2020-09-16,60.84142
2020-09-17,66.66666
2020-09-18,64.40129
2020-09-19,42.07119
2020-09-20,35.92233
2020-09-21,70.87378
2020-09-22,69.90291
2020-09-23,75.0809
2020-09-24,69.57928
2020-09-25,66.34304
2020-09-26,35.27508
2020-09-27,33.0097
2020-09-28,54.0453
2020-09-29,51.13268
2020-09-30,27.18446
2020-10-01,14.5631
2020-10-02,27.18446
2020-10-03,22.33009
2020-10-04,16.82847
2020-10-05,49.83818
2020-10-06,66.01941
2020-10-07,76.05177
2020-10-08,65.69579
2020-10-09,36.24595
2020-10-10,34.3042
2020-10-11,26.86084
2020-10-12,69.57928
2020-10-13,70.22653
2020-10-14,76.69902
2020-10-15,57.60517
2020-10-16,71.84466
2020-10-17,29.77346
2020-10-18,30.74433
2020-10-19,66.34304
2020-10-20,81.87702
2020-10-21,83.81877
2020-10-22,82.20064
2020-10-23,79.28802
2020-10-24,32.68608
2020-10-25,36.56957
2020-10-26,72.16828
2020-10-27,76.3754
2020-10-28,75.0809
2020-10-29,85.76051
2020-10-30,72.16828
2020-10-31,33.33333
2020-11-01,35.92233
2020-11-02,69.25566
2020-11-03,66.66666
2020-11-04,77.99352
2020-11-05,74.75728
2020-11-06,68.28478
2020-11-07,32.36245
2020-11-08,32.68608
2020-11-09,72.16828
2020-11-10,70.87378
2020-11-11,67.31391
2020-11-12,82.20064
2020-11-13,75.40453
2020-11-14,41.10032
2020-11-15,37.54045
2020-11-16,66.34304
2020-11-17,62.45954
2020-11-18,68.93203
2020-11-19,65.04854
2020-11-20,60.19417
2020-11-21,37.86407
2020-11-22,27.50809
2020-11-23,61.48867
2020-11-24,71.19741
2020-11-25,70.55016
2020-11-26,67.63754
2020-11-27,67.96116
2020-11-28,44.01294
2020-11-29,39.15857
2020-11-30,63.75404
2020-12-01,68.60841
2020-12-02,71.19741
2020-12-03,76.05177
2020-12-04,75.0809
2020-12-05,38.1877
2020-12-06,38.83495
2020-12-07,69.90291
2020-12-08,72.16828
2020-12-09,84.78964
2020-12-10,84.78964
2020-12-11,81.55339
2020-12-12,39.15857
2020-12-13,25.56634
2020-12-14,62.45954
2020-12-15,81.55339
2020-12-16,69.57928
2020-12-17,76.05177
2020-12-18,62.78317
2020-12-19,33.0097
2020-12-20,27.83171
2020-12-21,75.40453
2020-12-22,69.90291
2020-12-23,91.90938
2020-12-24,57.9288
2020-12-25,32.03883
2020-12-26,44.01294
2020-12-27,43.36569
2020-12-28,81.87702
2020-12-29,100.0
2020-12-30,96.1165
2020-12-31,62.13592
2021-01-01,29.12621
2021-01-02,40.12944
2021-01-03,41.74757
2021-01-04,65.04854
2021-01-05,71.19741
2021-01-06,84.14239
2021-01-07,73.13915
2021-01-08,73.46278
2021-01-09,47.24919
2021-01-10,36.24595
2021-01-11,67.31391
2021-01-12,78.9644
2021-01-13,85.43689
2021-01-14,78.9644
2021-01-15,84.78964
2021-01-16,50.80906
2021-01-17,44.33656
2021-01-18,76.69902
2021-01-19,90.61488
2021-01-20,86.08414
2021-01-21,79.61165
2021-01-22,73.7864
2021-01-23,40.77669
2021-01-24,45.30744
2021-01-25,88.02588
2021-01-26,78.64077
2021-01-27,93.5275
2021-01-28,78.64077
2021-01-29,81.22977
2021-01-30,42.71844
2021-01-31,35.27508
2021-02-01,73.7864
2021-02-02,77.02265
2021-02-03,78.9644
2021-02-04,76.69902
2021-02-05,69.90291
2021-02-06,45.30744
2021-02-07,39.15857
2021-02-08,61.48867
2021-02-09,70.55016
2021-02-10,67.96116
2021-02-11,25.56634
2021-02-12,29.77346
2021-02-13,26.86084
2021-02-14,37.21682
2021-02-15,63.10679
2021-02-16,87.37864
2021-02-17,82.84789
2021-02-18,96.76375
2021-02-19,79.28802
2021-02-20,45.95469
2021-02-21,32.68608
2021-02-22,71.52103
2021-02-23,92.55663
2021-02-24,86.40776
2021-02-25,75.0809
2021-02-26,76.69902
2021-02-27,38.83495
2021-02-28,34.62783
2021-03-01,33.0097
2021-03-02,71.19741
2021-03-03,73.46278
2021-03-04,74.43365
2021-03-05,69.25566
2021-03-06,36.56957
2021-03-07,30.74433
2021-03-08,73.46278
2021-03-09,83.49514
2021-03-10,81.22977
2021-03-11,80.90614
2021-03-12,71.52103
2021-03-13,38.51132
2021-03-14,39.15857
2021-03-15,84.78964
2021-03-16,87.05501
2021-03-17,72.4919
2021-03-18,76.69902
2021-03-19,80.58252
2021-03-20,43.36569
2021-03-21,34.95145
2021-03-22,77.02265
2021-03-23,83.81877
2021-03-24,95.46925
2021-03-25,75.40453
2021-03-26,69.25566
2021-03-27,36.8932
2021-03-28,40.77669
2021-03-29,71.19741
2021-03-30,77.02265
2021-03-31,70.22653
2021-04-01,69.25566
2021-04-02,58.89967
2021-04-03,36.8932
2021-04-04,37.21682
2021-04-05,61.48867
2021-04-06,79.61165
2021-04-07,67.31391
2021-04-08,76.3754
2021-04-09,66.66666
2021-04-10,36.56957
2021-04-11,29.12621
2021-04-12,64.07766
2021-04-13,66.34304
2021-04-14,85.11326
2021-04-15,83.81877
2021-04-16,75.0809
2021-04-17,42.07119
2021-04-18,35.5987
2021-04-19,65.37216
2021-04-20,74.11003
2021-04-21,76.69902
2021-04-22,75.72815
2021-04-23,70.22653
2021-04-24,35.27508
2021-04-25,27.83171
2021-04-26,70.22653
2021-04-27,63.10679
2021-04-28,68.93203
2021-04-29,69.25566
2021-04-30,65.69579
2021-05-01,38.51132
2021-05-02,33.0097
2021-05-03,48.22006
2021-05-04,58.25242
2021-05-05,31.06796
2021-05-06,63.10679
2021-05-07,59.87055
2021-05-08,25.56634
2021-05-09,19.7411
2021-05-10,59.2233
2021-05-11,68.93203
2021-05-12,66.66666
2021-05-13,86.40776
2021-05-14,66.34304
2021-05-15,34.95145
2021-05-16,37.86407
2021-05-17,65.37216
2021-05-18,67.31391
2021-05-19,34.62783
2021-05-20,73.13915
2021-05-21,61.81229
2021-05-22,33.98058
2021-05-23,27.50809
2021-05-24,68.60841
2021-05-25,66.01941
2021-05-26,66.34304
2021-05-27,56.95792
2021-05-28,68.60841
2021-05-29,32.68608
2021-05-30,41.74757
2021-05-31,64.40129
2021-06-01,75.40453
2021-06-02,56.31067
2021-06-03,63.75404
2021-06-04,65.69579
2021-06-05,40.45307
2021-06-06,37.54045
2021-06-07,58.89967
2021-06-08,94.822
2021-06-09,75.0809
2021-06-10,72.4919
2021-06-11,66.99029
2021-06-12,34.95145
2021-06-13,25.88996
2021-06-14,59.87055
2021-06-15,81.87702
2021-06-16,79.28802
2021-06-17,71.19741
2021-06-18,68.60841
2021-06-19,30.74433
2021-06-20,28.80258
2021-06-21,68.93203
2021-06-22,67.63754
2021-06-23,77.34627
2021-06-24,69.90291
2021-06-25,69.90291
2021-06-26,31.71521
2021-06-27,33.98058
2021-06-28,56.31067
2021-06-29,70.87378
2021-06-30,71.19741
2021-07-01,69.25566
2021-07-02,59.87055
2021-07-03,29.77346
2021-07-04,28.80258
2021-07-05,55.66343
2021-07-06,62.45954
2021-07-07,67.63754
2021-07-08,59.54692
2021-07-09,49.83818
2021-07-10,29.77346
2021-07-11,23.30097
2021-07-12,62.13592
2021-07-13,55.01618
2021-07-14,74.11003
2021-07-15,54.0453
2021-07-16,66.01941
2021-07-17,29.77346
2021-07-18,28.47896
2021-07-19,67.31391
2021-07-20,56.31067
2021-07-21,58.89967
2021-07-22,60.84142
2021-07-23,58.57605
2021-07-24,27.83171
2021-07-25,25.56634
2021-07-26,56.6343
2021-07-27,56.95792
2021-07-28,50.48543
2021-07-29,56.95792
2021-07-30,39.80582
2021-07-31,19.41747
2021-08-01,22.00647
2021-08-02,47.89644
2021-08-03,51.45631
2021-08-04,49.19093
2021-08-05,57.9288
2021-08-06,43.36569
2021-08-07,29.77346
2021-08-08,20.71197
2021-08-09,59.2233
2021-08-10,61.16504
2021-08-11,61.16504
2021-08-12,55.3398
2021-08-13,60.51779
2021-08-14,30.74433
2021-08-15,19.41747
2021-08-16,32.36245
2021-08-17,60.19417
2021-08-18,44.33656
2021-08-19,52.7508
2021-08-20,53.39805
2021-08-21,33.33333
2021-08-22,25.56634
2021-08-23,48.54368
2021-08-24,61.48867
2021-08-25,59.87055
2021-08-26,58.57605
2021-08-27,53.72168
2021-08-28,41.10032
2021-08-29,24.27184
2021-08-30,54.36893
2021-08-31,45.63106
2021-09-01,51.13268
2021-09-02,61.16504
2021-09-03,49.51456
2021-09-04,25.24271
2021-09-05,25.24271
2021-09-06,40.77669
2021-09-07,39.80582
2021-09-08,37.86407
2021-09-09,42.07119
2021-09-10,41.74757
2021-09-11,24.91909
2021-09-12,23.30097
2021-09-13,40.77669
2021-09-14,49.19093
2021-09-15,42.07119
2021-09-16,43.04207
2021-09-17,34.95145
2021-09-18,20.71197
2021-09-19,9.38511
2021-09-20,17.47572
2021-09-21,14.88673
2021-09-22,12.94498
2021-09-23,36.56957
2021-09-24,42.07119
2021-09-25,25.24271
2021-09-26,24.27184
2021-09-27,50.80906
2021-09-28,45.30744
2021-09-29,48.54368
2021-09-30,38.83495
2021-10-01,37.54045
2021-10-02,27.83171
2021-10-03,19.7411
2021-10-04,29.77346
2021-10-05,43.04207
2021-10-06,45.95469
2021-10-07,49.83818
2021-10-08,42.07119
2021-10-09,22.97734
2021-10-10,22.00647
2021-10-11,25.24271
2021-10-12,47.24919
2021-10-13,48.86731
2021-10-14,57.60517
2021-10-15,46.92556
2021-10-16,24.91909
2021-10-17,27.83171
2021-10-18,51.45631
2021-10-19,62.13592
2021-10-20,54.0453
2021-10-21,61.16504
2021-10-22,53.39805
2021-10-23,27.50809
2021-10-24,28.47896
2021-10-25,42.71844
2021-10-26,51.77993
2021-10-27,66.01941
2021-10-28,55.3398
2021-10-29,47.24919
2021-10-30,22.65372
2021-10-31,22.00647
2021-11-01,41.10032
2021-11-02,53.39805
2021-11-03,59.2233
2021-11-04,60.84142
2021-11-05,44.66019
2021-11-06,22.33009
2021-11-07,20.71197
2021-11-08,49.51456
2021-11-09,48.22006
2021-11-10,57.60517
2021-11-11,56.95792
2021-11-12,48.54368
2021-11-13,29.44983
2021-11-14,21.35922
2021-11-15,55.01618
2021-11-16,54.69255
2021-11-17,62.13592
2021-11-18,59.54692
2021-11-19,47.24919
2021-11-20,23.30097
2021-11-21,24.91909
2021-11-22,51.45631
2021-11-23,55.66343
2021-11-24,55.3398
2021-11-25,42.39482
2021-11-26,37.54045
2021-11-27,28.80258
2021-11-28,31.39158
2021-11-29,54.69255
2021-11-30,49.19093
2021-12-01,45.95469
2021-12-02,56.31067
2021-12-03,40.12944
2021-12-04,29.77346
2021-12-05,22.65372
2021-12-06,52.10355
2021-12-07,53.07443
2021-12-08,55.66343
2021-12-09,62.13592
2021-12-10,47.57281
2021-12-11,23.62459
2021-12-12,21.35922
2021-12-13,51.45631
2021-12-14,59.2233
2021-12-15,57.9288
2021-12-16,58.57605
2021-12-17,56.31067
2021-12-18,27.83171
2021-12-19,31.39158
2021-12-20,55.01618
2021-12-21,73.13915
2021-12-22,63.43042
2021-12-23,67.96116
2021-12-24,48.54368
2021-12-25,27.18446
2021-12-26,31.06796
2021-12-27,61.48867
2021-12-28,48.86731
2021-12-29,67.31391
2021-12-30,69.25566
2021-12-31,45.30744
2022-01-01,26.53721
2022-01-02,20.71197
2022-01-03,43.68932
2022-01-04,47.57281
2022-01-05,56.95792
2022-01-06,55.98705
2022-01-07,53.72168
2022-01-08,31.06796
2022-01-09,26.21359
2022-01-10,53.07443
2022-01-11,57.28155
2022-01-12,56.31067
2022-01-13,68.60841
2022-01-14,54.0453
2022-01-15,33.98058
2022-01-16,25.56634
2022-01-17,63.75404
2022-01-18,63.43042
2022-01-19,59.2233
2022-01-20,64.72491
2022-01-21,52.7508
2022-01-22,32.36245
2022-01-23,36.8932
2022-01-24,66.01941
2022-01-25,52.7508
2022-01-26,54.36893
2022-01-27,50.80906
2022-01-28,50.16181
2022-01-29,34.95145
2022-01-30,14.88673
2022-01-31,17.1521
2022-02-01,21.35922
2022-02-02,24.27184
2022-02-03,54.69255
2022-02-04,60.84142
2022-02-05,27.50809
2022-02-06,30.42071
2022-02-07,58.25242
2022-02-08,59.54692
2022-02-09,53.39805
2022-02-10,62.45954
2022-02-11,56.31067
2022-02-12,38.83495
2022-02-13,22.97734
2022-02-14,54.36893
2022-02-15,53.07443
2022-02-16,44.98381
2022-02-17,70.87378
2022-02-18,56.31067
2022-02-19,36.56957
2022-02-20,23.62459
2022-02-21,56.6343
2022-02-22,47.89644
2022-02-23,61.48867
2022-02-24,58.25242
2022-02-25,62.13592
2022-02-26,32.68608
2022-02-27,33.98058
2022-02-28,41.74757
2022-03-01,41.10032
2022-03-02,47.57281
2022-03-03,45.30744
2022-03-04,51.45631
2022-03-05,29.44983
2022-03-06,28.47896
2022-03-07,48.86731
2022-03-08,43.68932
2022-03-09,31.06796
2022-03-10,42.07119
2022-03-11,47.24919
2022-03-12,26.53721
2022-03-13,29.12621
2022-03-14,46.60194
2022-03-15,46.92556
2022-03-16,51.13268
2022-03-17,59.2233
2022-03-18,51.13268
2022-03-19,26.53721
2022-03-20,27.50809
2022-03-21,42.71844
2022-03-22,51.77993
2022-03-23,59.2233
2022-03-24,57.60517
2022-03-25,51.77993
2022-03-26,30.09708
2022-03-27,22.00647
2022-03-28,50.48543
2022-03-29,56.31067
2022-03-30,57.60517
2022-03-31,61.16504
2022-04-01,44.33656
2022-04-02,24.59546
2022-04-03,14.88673
2022-04-04,41.10032
2022-04-05,43.36569
2022-04-06,48.22006
2022-04-07,54.0453
2022-04-08,49.19093
2022-04-09,20.71197
2022-04-10,15.21035
2022-04-11,41.10032
2022-04-12,54.0453
2022-04-13,45.95469
2022-04-14,44.66019
2022-04-15,47.24919
2022-04-16,18.4466
2022-04-17,20.38834
2022-04-18,43.68932
2022-04-19,45.95469
2022-04-20,45.30744
2022-04-21,55.66343
2022-04-22,50.80906
2022-04-23,21.35922
2022-04-24,24.59546
2022-04-25,44.33656
2022-04-26,53.07443
2022-04-27,51.77993
2022-04-28,42.39482
2022-04-29,44.66019
2022-04-30,25.56634
2022-05-01,24.27184
2022-05-02,44.01294
2022-05-03,45.95469
2022-05-04,47.57281
2022-05-05,14.5631
2022-05-06,34.95145
2022-05-07,31.06796
2022-05-08,3.55987
2022-05-09,7.44336
2022-05-10,45.30744
2022-05-11,51.45631
2022-05-12,58.25242
2022-05-13,45.95469
2022-05-14,23.62459
2022-05-15,21.35922
2022-05-16,50.80906
2022-05-17,52.7508
2022-05-18,55.98705
2022-05-19,51.45631
2022-05-20,49.19093
2022-05-21,18.4466
2022-05-22,21.35922
2022-05-23,46.60194
2022-05-24,50.80906
2022-05-25,47.57281
2022-05-26,42.71844
2022-05-27,48.54368
2022-05-28,25.56634
2022-05-29,22.65372
2022-05-30,46.60194
2022-05-31,49.51456
2022-06-01,25.24271
2022-06-02,42.71844
2022-06-03,40.77669
2022-06-04,31.71521
2022-06-05,18.4466
2022-06-06,25.88996
2022-06-07,45.63106
2022-06-08,45.63106
2022-06-09,52.42718
2022-06-10,42.07119
2022-06-11,23.62459
2022-06-12,22.65372
2022-06-13,44.33656
2022-06-14,44.33656
2022-06-15,58.57605
2022-06-16,53.72168
2022-06-17,53.72168
2022-06-18,28.47896
2022-06-19,21.35922
2022-06-20,47.57281
2022-06-21,52.10355
2022-06-22,54.69255
2022-06-23,54.0453
2022-06-24,51.77993
2022-06-25,19.09385
2022-06-26,21.35922
2022-06-27,52.7508
2022-06-28,44.33656
2022-06-29,55.3398
2022-06-30,47.89644
2022-07-01,31.39158
2022-07-02,28.47896
2022-07-03,20.06472
2022-07-04,40.12944
2022-07-05,54.36893
2022-07-06,51.45631
2022-07-07,55.3398
2022-07-08,57.28155
2022-07-09,32.68608
2022-07-10,23.94822
2022-07-11,56.6343
2022-07-12,63.43042
2022-07-13,58.89967
2022-07-14,68.28478
2022-07-15,52.10355
2022-07-16,32.36245
2022-07-17,20.71197
2022-07-18,52.42718
2022-07-19,71.84466
2022-07-20,67.31391
2022-07-21,54.69255
2022-07-22,48.22006
2022-07-23,32.36245
2022-07-24,28.15533
2022-07-25,58.89967
2022-07-26,57.28155
2022-07-27,74.43365
2022-07-28,70.87378
2022-07-29,69.25566
2022-07-30,32.03883
2022-07-31,20.71197
2022-08-01,40.77669
2022-08-02,45.63106
2022-08-03,63.10679
2022-08-04,56.95792
2022-08-05,54.36893
2022-08-06,3.88349
2022-08-07,3.88349
2022-08-08,30.74433
2022-08-09,46.27831
2022-08-10,62.13592
2022-08-11,57.28155
2022-08-12,41.10032
2022-08-13,30.09708
2022-08-14,22.33009
2022-08-15,21.35922
2022-08-16,49.19093
2022-08-17,54.36893
2022-08-18,58.57605
2022-08-19,37.54045
2022-08-20,33.33333
2022-08-21,20.38834
2022-08-22,52.10355
2022-08-23,56.31067
2022-08-24,65.69579
2022-08-25,51.77993
2022-08-26,66.34304
2022-08-27,28.15533
2022-08-28,16.18122
2022-08-29,57.28155
2022-08-30,60.51779
2022-08-31,57.9288
2022-09-01,50.16181
2022-09-02,41.74757
2022-09-03,27.50809
2022-09-04,27.50809
2022-09-05,38.1877
2022-09-06,44.66019
2022-09-07,47.24919
2022-09-08,39.15857
2022-09-09,18.77022
2022-09-10,16.18122
2022-09-11,17.47572
2022-09-12,23.94822
2022-09-13,52.42718
2022-09-14,59.54692
2022-09-15,54.36893
2022-09-16,58.57605
2022-09-17,52.42718
2022-09-18,24.27184
2022-09-19,66.01941
2022-09-20,53.39805
2022-09-21,56.95792
2022-09-22,70.22653
2022-09-23,60.19417
2022-09-24,28.47896
2022-09-25,30.42071
2022-09-26,58.25242
2022-09-27,61.48867
2022-09-28,78.9644
2022-09-29,70.55016
2022-09-30,67.63754
2022-10-01,28.15533
2022-10-02,19.7411
2022-10-03,26.21359
2022-10-04,57.28155
2022-10-05,57.28155
2022-10-06,63.43042
2022-10-07,49.83818
2022-10-08,20.71197
2022-10-09,22.00647
2022-10-10,28.15533
2022-10-11,48.22006
2022-10-12,50.48543
2022-10-13,56.31067
2022-10-14,46.27831
2022-10-15,26.53721
2022-10-16,22.33009
2022-10-17,47.89644
2022-10-18,54.36893
2022-10-19,52.10355
2022-10-20,63.75404
2022-10-21,54.0453
2022-10-22,22.00647
2022-10-23,23.94822
2022-10-24,51.13268
2022-10-25,57.9288
2022-10-26,52.7508
2022-10-27,56.31067
2022-10-28,47.24919
2022-10-29,25.24271
2022-10-30,23.94822
2022-10-31,49.19093
2022-11-01,44.66019
2022-11-02,56.6343
2022-11-03,52.7508
2022-11-04,43.68932
2022-11-05,23.30097
2022-11-06,15.53398
2022-11-07,42.39482
2022-11-08,49.19093
2022-11-09,57.28155
2022-11-10,52.7508
2022-11-11,51.13268
2022-11-12,17.47572
2022-11-13,27.50809
2022-11-14,45.30744
2022-11-15,53.72168
2022-11-16,56.6343
2022-11-17,61.81229
2022-11-18,55.98705
2022-11-19,30.09708
2022-11-20,22.97734
2022-11-21,46.92556
2022-11-22,58.25242
2022-11-23,60.51779
2022-11-24,54.0453
2022-11-25,48.54368
2022-11-26,29.44983
2022-11-27,21.03559
2022-11-28,43.36569
2022-11-29,55.01618
2022-11-30,50.16181
2022-12-01,44.33656
2022-12-02,43.68932
2022-12-03,25.24271
2022-12-04,21.35922
2022-12-05,46.27831
2022-12-06,53.39805
2022-12-07,56.95792
2022-12-08,61.16504
2022-12-09,64.72491
2022-12-10,27.50809
2022-12-11,25.24271
2022-12-12,56.31067
2022-12-13,59.54692
2022-12-14,59.87055
2022-12-15,55.66343
2022-12-16,57.28155
2022-12-17,29.44983
2022-12-18,20.71197
2022-12-19,43.04207
2022-12-20,51.45631
2022-12-21,58.89967
2022-12-22,60.51779
2022-12-23,48.86731
2022-12-24,24.59546
2022-12-25,22.00647
2022-12-26,52.7508
2022-12-27,57.60517
2022-12-28,47.57281
2022-12-29,57.9288
2022-12-30,37.21682
2022-12-31,22.00647
2023-01-01,14.5631
2023-01-02,41.10032
2023-01-03,39.4822
2023-01-04,59.87055
2023-01-05,45.63106
2023-01-06,53.39805
2023-01-07,27.83171
2023-01-08,22.33009
2023-01-09,54.0453
2023-01-10,62.13592
2023-01-11,63.43042
2023-01-12,55.3398
2023-01-13,66.99029
2023-01-14,31.06796
2023-01-15,19.41747
2023-01-16,38.83495
2023-01-17,58.25242
2023-01-18,50.48543
2023-01-19,52.7508
2023-01-20,36.56957
2023-01-21,21.68284
2023-01-22,23.30097
2023-01-23,19.09385
2023-01-24,25.24271
2023-01-25,46.27831
2023-01-26,55.01618
2023-01-27,56.31067
2023-01-28,32.36245
2023-01-29,28.47896
2023-01-30,47.57281
2023-01-31,53.39805
2023-02-01,49.51456
2023-02-02,65.69579
2023-02-03,58.89967
2023-02-04,30.42071
2023-02-05,30.42071
2023-02-06,48.22006
2023-02-07,71.84466
2023-02-08,56.6343
2023-02-09,55.66343
2023-02-10,53.72168
2023-02-11,28.47896
2023-02-12,27.18446
2023-02-13,61.16504
2023-02-14,58.25242
2023-02-15,54.0453
2023-02-16,62.13592
2023-02-17,49.83818
2023-02-18,25.24271
2023-02-19,28.47896
2023-02-20,48.54368
2023-02-21,73.13915
2023-02-22,64.40129
2023-02-23,56.6343
2023-02-24,52.42718
2023-02-25,30.42071
2023-02-26,23.94822
2023-02-27,51.45631
2023-02-28,53.07443
2023-03-01,25.56634
2023-03-02,48.86731
2023-03-03,58.57605
2023-03-04,26.21359
2023-03-05,23.30097
2023-03-06,47.57281
2023-03-07,54.69255
2023-03-08,57.60517
2023-03-09,50.48543
2023-03-10,46.60194
2023-03-11,21.03559
2023-03-12,19.09385
2023-03-13,49.19093
2023-03-14,50.16181
2023-03-15,50.80906
2023-03-16,57.60517
2023-03-17,46.92556
2023-03-18,32.36245
2023-03-19,22.65372
2023-03-20,54.0453
2023-03-21,53.39805
2023-03-22,61.48867
2023-03-23,58.89967
2023-03-24,52.42718
2023-03-25,32.03883
2023-03-26,30.09708
2023-03-27,57.9288
2023-03-28,54.0453
2023-03-29,57.60517
2023-03-30,51.77993
2023-03-31,50.48543
2023-04-01,23.94822
2023-04-02,25.88996
2023-04-03,35.27508
2023-04-04,48.22006
2023-04-05,56.6343
2023-04-06,55.3398
2023-04-07,50.16181
2023-04-08,29.44983
2023-04-09,22.65372
2023-04-10,41.74757
2023-04-11,54.36893
2023-04-12,57.9288
2023-04-13,56.95792
2023-04-14,55.01618
2023-04-15,24.27184
2023-04-16,23.94822
2023-04-17,56.95792
2023-04-18,46.92556
2023-04-19,56.6343
2023-04-20,54.69255
2023-04-21,48.86731
2023-04-22,31.39158
2023-04-23,25.24271
2023-04-24,44.98381
2023-04-25,61.48867
2023-04-26,58.25242
2023-04-27,55.3398
2023-04-28,46.60194
2023-04-29,25.88996
2023-04-30,22.00647
2023-05-01,28.15533
2023-05-02,45.95469
2023-05-03,48.86731
2023-05-04,55.66343
2023-05-05,29.44983
2023-05-06,29.44983
2023-05-07,24.27184
2023-05-08,41.10032
2023-05-09,45.95469
2023-05-10,50.80906
2023-05-11,62.13592
2023-05-12,46.60194
2023-05-13,27.83171
2023-05-14,20.06472
2023-05-15,44.98381
2023-05-16,55.3398
2023-05-17,43.04207
2023-05-18,40.12944
2023-05-19,40.45307
2023-05-20,30.09708
2023-05-21,19.41747
2023-05-22,51.45631
2023-05-23,47.89644
2023-05-24,48.86731
2023-05-25,46.60194
2023-05-26,38.83495
2023-05-27,21.68284
2023-05-28,24.91909
