date,나스닥실시간
2021-01-06,16.26856
2021-01-07,14.9774
2021-01-08,14.20271
2021-01-09,8.84441
2021-01-10,2.51775
2021-01-11,15.97805
2021-01-12,20.20658
2021-01-13,16.13944
2021-01-14,13.87992
2021-01-15,15.07424
2021-01-16,9.26404
2021-01-17,2.25952
2021-01-18,14.62233
2021-01-19,21.8528
2021-01-20,15.04196
2021-01-21,17.72111
2021-01-22,16.01032
2021-01-23,6.714
2021-01-24,1.6785
2021-01-25,12.5242
2021-01-26,23.78954
2021-01-27,25.08069
2021-01-28,52.00129
2021-01-29,38.18592
2021-01-30,17.20464
2021-01-31,3.84118
2021-02-01,20.52937
2021-02-02,22.95029
2021-02-03,20.14202
2021-02-04,18.78631
2021-02-05,17.81794
2021-02-06,8.16655
2021-02-07,1.83989
2021-02-08,8.16655
2021-02-09,13.84764
2021-02-10,13.00839
2021-02-11,18.01162
2021-02-12,12.33053
2021-02-13,7.87604
2021-02-14,1.96901
2021-02-15,6.16526
2021-02-16,10.26468
2021-02-17,15.13879
2021-02-18,16.72046
2021-02-19,13.00839
2021-02-20,6.03615
2021-02-21,0.83925
2021-02-22,11.81407
2021-02-23,31.37508
2021-02-24,55.06778
2021-02-25,32.60167
2021-02-26,51.93673
2021-02-27,20.59393
2021-02-28,4.48676
2021-03-01,25.59715
2021-03-02,35.63589
2021-03-03,44.09296
2021-03-04,63.94448
2021-03-05,94.15752
2021-03-06,46.35248
2021-03-07,5.6488
2021-03-08,51.12976
2021-03-09,61.16849
2021-03-10,52.00129
2021-03-11,56.68173
2021-03-12,43.99612
2021-03-13,17.10781
2021-03-14,5.1969
2021-03-15,22.88573
2021-03-16,22.95029
2021-03-17,28.79276
2021-03-18,42.60813
2021-03-19,35.79728
2021-03-20,11.78179
2021-03-21,4.64816
2021-03-22,18.75403
2021-03-23,22.65978
2021-03-24,25.01613
2021-03-25,37.83085
2021-03-26,27.37249
2021-03-27,10.10329
2021-03-28,2.06584
2021-03-29,18.91542
2021-03-30,22.98256
2021-03-31,19.561
2021-04-01,19.59328
2021-04-02,15.4293
2021-04-03,5.0355
2021-04-04,1.48482
2021-04-05,11.68495
2021-04-06,13.68624
2021-04-07,11.97546
2021-04-08,11.91091
2021-04-09,10.65203
2021-04-10,2.9051
2021-04-11,0.77469
2021-04-12,7.13363
2021-04-13,10.07101
2021-04-14,17.78566
2021-04-15,15.04196
2021-04-16,9.19948
2021-04-17,3.93802
2021-04-18,2.19496
2021-04-19,6.58489
2021-04-20,8.87669
2021-04-21,12.10458
2021-04-22,8.52162
2021-04-23,12.16914
2021-04-24,4.19625
2021-04-25,1.03292
2021-04-26,7.06907
2021-04-27,10.94254
2021-04-28,11.13621
2021-04-29,13.49257
2021-04-30,8.13428
2021-05-01,3.03421
2021-05-02,0.58102
2021-05-03,7.23047
2021-05-04,11.26533
2021-05-05,18.01162
2021-05-06,11.74951
2021-05-07,10.00645
2021-05-08,2.80826
2021-05-09,0.67785
2021-05-10,7.19819
2021-05-11,27.663
2021-05-12,29.47062
2021-05-13,48.38605
2021-05-14,27.17882
2021-05-15,6.45577
2021-05-16,2.32408
2021-05-17,20.07746
2021-05-18,15.71981
2021-05-19,20.7876
2021-05-20,22.20787
2021-05-21,13.52485
2021-05-22,5.45513
2021-05-23,2.06584
2021-05-24,13.16978
2021-05-25,12.42737
2021-05-26,13.42801
2021-05-27,13.84764
2021-05-28,10.74887
2021-05-29,3.90574
2021-05-30,1.77533
2021-05-31,9.74822
2021-06-01,11.42672
2021-06-02,11.52356
2021-06-03,16.23628
2021-06-04,14.42866
2021-06-05,5.10006
2021-06-06,0.96836
2021-06-07,10.20012
2021-06-08,12.75016
2021-06-09,12.87927
2021-06-10,14.78373
2021-06-11,10.52291
2021-06-12,3.64751
2021-06-13,0.9038
2021-06-14,7.74693
2021-06-15,9.6191
2021-06-16,9.87734
2021-06-17,22.11103
2021-06-18,9.71594
2021-06-19,4.80955
2021-06-20,1.32343
2021-06-21,11.78179
2021-06-22,11.58812
2021-06-23,12.36281
2021-06-24,12.23369
2021-06-25,8.97353
2021-06-26,4.45448
2021-06-27,0.9038
2021-06-28,6.58489
2021-06-29,9.90961
2021-06-30,8.74757
2021-07-01,9.10264
2021-07-02,8.58618
2021-07-03,3.51839
2021-07-04,0.80697
2021-07-05,4.90639
2021-07-06,7.77921
2021-07-07,10.58747
2021-07-08,18.46352
2021-07-09,14.29954
2021-07-10,3.61523
2021-07-11,0.67785
2021-07-12,6.81084
2021-07-13,10.52291
2021-07-14,9.10264
2021-07-15,10.2324
2021-07-16,10.42608
2021-07-17,3.67979
2021-07-18,0.4519
2021-07-19,15.04196
2021-07-20,20.56165
2021-07-21,14.88056
2021-07-22,12.42737
2021-07-23,10.26468
2021-07-24,4.03486
2021-07-25,0.71013
2021-07-26,8.102
2021-07-27,12.49193
2021-07-28,12.58876
2021-07-29,8.65074
2021-07-30,9.6191
2021-07-31,3.93802
2021-08-01,1.03292
2021-08-02,5.71336
2021-08-03,9.39315
2021-08-04,8.16655
2021-08-05,8.23111
2021-08-06,7.03679
2021-08-07,3.77663
2021-08-08,0.77469
2021-08-09,6.32666
2021-08-10,8.65074
2021-08-11,9.00581
2021-08-12,9.03808
2021-08-13,6.77856
2021-08-14,3.77663
2021-08-15,0.54874
2021-08-16,8.5539
2021-08-17,14.68689
2021-08-18,10.20012
2021-08-19,15.91349
2021-08-20,13.68624
2021-08-21,4.00258
2021-08-22,0.4519
2021-08-23,7.4887
2021-08-24,10.49063
2021-08-25,9.58683
2021-08-26,8.45706
2021-08-27,11.65267
2021-08-28,3.74435
2021-08-29,0.9038
2021-08-30,5.97159
2021-08-31,9.36087
2021-09-01,8.32795
2021-09-02,8.74757
2021-09-03,7.26275
2021-09-04,3.38928
2021-09-05,0.4519
2021-09-06,3.26016
2021-09-07,6.42349
2021-09-08,7.84377
2021-09-09,9.94189
2021-09-10,7.23047
2021-09-11,3.71207
2021-09-12,0.41962
2021-09-13,6.48805
2021-09-14,7.06907
2021-09-15,6.2621
2021-09-16,5.61652
2021-09-17,5.29373
2021-09-18,2.7437
2021-09-19,0.61329
2021-09-20,9.1672
2021-09-21,17.75338
2021-09-22,14.75145
2021-09-23,12.23369
2021-09-24,9.87734
2021-09-25,3.51839
2021-09-26,0.58102
2021-09-27,7.35958
2021-09-28,16.55907
2021-09-29,24.95158
2021-09-30,16.01032
2021-10-01,13.71852
2021-10-02,4.90639
2021-10-03,1.12976
2021-10-04,13.71852
2021-10-05,23.78954
2021-10-06,23.2408
2021-10-07,15.81665
2021-10-08,9.90961
2021-10-09,3.77663
2021-10-10,0.83925
2021-10-11,7.39186
2021-10-12,13.10522
2021-10-13,11.52356
2021-10-14,9.42543
2021-10-15,8.06972
2021-10-16,3.19561
2021-10-17,0.74241
2021-10-18,5.77792
2021-10-19,6.22982
2021-10-20,6.81084
2021-10-21,7.35958
2021-10-22,6.55261
2021-10-23,3.09877
2021-10-24,0.54874
2021-10-25,4.48676
2021-10-26,6.93996
2021-10-27,7.81149
2021-10-28,7.00451
2021-10-29,6.45577
2021-10-30,2.35635
2021-10-31,0.71013
2021-11-01,4.29309
2021-11-02,6.06843
2021-11-03,6.77856
2021-11-04,6.42349
2021-11-05,6.13298
2021-11-06,2.38863
2021-11-07,0.54874
2021-11-08,5.1969
2021-11-09,7.26275
2021-11-10,9.65138
2021-11-11,9.10264
2021-11-12,6.2621
2021-11-13,2.93737
2021-11-14,0.51646
2021-11-15,3.67979
2021-11-16,6.8754
2021-11-17,5.97159
2021-11-18,6.10071
2021-11-19,5.51969
2021-11-20,2.67914
2021-11-21,0.77469
2021-11-22,3.8089
2021-11-23,7.29502
2021-11-24,6.42349
2021-11-25,6.68173
2021-11-26,10.20012
2021-11-27,6.22982
2021-11-28,1.64622
2021-11-29,10.32924
2021-11-30,12.97611
2021-12-01,14.46094
2021-12-02,12.87927
2021-12-03,8.00516
2021-12-04,11.58812
2021-12-05,1.19431
2021-12-06,12.84699
2021-12-07,12.45965
2021-12-08,13.16978
2021-12-09,11.55584
2021-12-10,11.39444
2021-12-11,6.93996
2021-12-12,1.09748
2021-12-13,8.45706
2021-12-14,15.46158
2021-12-15,13.7508
2021-12-16,14.91284
2021-12-17,18.62491
2021-12-18,10.87798
2021-12-19,1.12976
2021-12-20,18.17301
2021-12-21,18.10845
2021-12-22,12.5242
2021-12-23,11.0071
2021-12-24,6.93996
2021-12-25,2.38863
2021-12-26,0.9038
2021-12-27,6.48805
2021-12-28,8.23111
2021-12-29,8.65074
2021-12-30,5.90703
2021-12-31,4.48676
2022-01-01,1.61394
2022-01-02,0.25823
2022-01-03,3.93802
2022-01-04,7.35958
2022-01-05,11.6204
2022-01-06,20.7876
2022-01-07,24.33828
2022-01-08,12.62104
2022-01-09,1.74306
2022-01-10,17.36604
2022-01-11,28.50225
2022-01-12,22.69205
2022-01-13,16.84958
2022-01-14,26.21045
2022-01-15,11.42672
2022-01-16,1.96901
2022-01-17,8.65074
2022-01-18,25.43576
2022-01-19,31.21368
2022-01-20,27.27566
2022-01-21,35.21626
2022-01-22,28.24402
2022-01-23,3.67979
2022-01-24,65.91349
2022-01-25,100.0
2022-01-26,61.07165
2022-01-27,54.55132
2022-01-28,42.05939
2022-01-29,19.561
2022-01-30,3.84118
2022-01-31,15.68754
2022-02-01,30.69722
2022-02-02,34.31245
2022-02-03,50.51646
2022-02-04,35.63589
2022-02-05,16.68818
2022-02-06,4.26081
2022-02-07,17.17236
2022-02-08,23.14396
2022-02-09,20.14202
2022-02-10,26.88831
2022-02-11,26.17817
2022-02-12,17.4306
2022-02-13,3.64751
2022-02-14,24.66107
2022-02-15,32.50484
2022-02-16,28.17947
2022-02-17,35.40994
2022-02-18,34.18334
2022-02-19,20.36797
2022-02-20,4.16397
2022-02-21,13.20206
2022-02-22,34.47385
2022-02-23,33.98967
2022-02-24,56.97224
2022-02-25,54.19625
2022-02-26,22.30471
2022-02-27,4.03486
2022-02-28,17.36604
2022-03-01,28.92188
2022-03-02,26.88831
2022-03-03,24.24144
2022-03-04,28.2763
2022-03-05,16.55907
2022-03-06,3.22788
2022-03-07,17.36604
2022-03-08,33.18269
2022-03-09,23.98321
2022-03-10,23.40219
2022-03-11,22.30471
2022-03-12,13.2989
2022-03-13,2.1304
2022-03-14,14.55777
2022-03-15,25.79083
2022-03-16,24.11233
2022-03-17,30.53582
2022-03-18,22.6275
2022-03-19,10.49063
2022-03-20,3.06649
2022-03-21,13.78308
2022-03-22,18.52808
2022-03-23,16.6559
2022-03-24,16.94641
2022-03-25,14.26726
2022-03-26,9.71594
2022-03-27,1.22659
2022-03-28,8.23111
2022-03-29,14.17043
2022-03-30,14.26726
2022-03-31,16.30083
2022-04-01,13.07295
2022-04-02,7.39186
2022-04-03,1.6785
2022-04-04,5.87475
2022-04-05,13.16978
2022-04-06,19.04454
2022-04-07,26.11362
2022-04-08,19.17366
2022-04-09,9.00581
2022-04-10,1.77533
2022-04-11,16.30083
2022-04-12,26.43641
2022-04-13,21.88508
2022-04-14,22.27243
2022-04-15,14.9774
2022-04-16,3.77663
2022-04-17,2.06584
2022-04-18,18.9477
2022-04-19,22.91801
2022-04-20,20.72304
2022-04-21,20.52937
2022-04-22,19.75468
2022-04-23,11.78179
2022-04-24,3.29244
2022-04-25,24.53195
2022-04-26,38.34732
2022-04-27,60.78114
2022-04-28,36.76565
2022-04-29,33.27953
2022-04-30,19.94835
2022-05-01,4.48676
2022-05-02,27.59845
2022-05-03,33.50548
2022-05-04,26.40413
2022-05-05,47.09489
2022-05-06,80.79406
2022-05-07,24.11233
2022-05-08,5.93931
2022-05-09,40.25177
2022-05-10,72.69205
2022-05-11,70.69076
2022-05-12,64.9774
2022-05-13,55.71336
2022-05-14,26.79147
2022-05-15,5.90703
2022-05-16,37.47579
2022-05-17,43.31826
2022-05-18,41.76888
2022-05-19,72.14331
2022-05-20,45.93285
2022-05-21,31.56875
2022-05-22,5.1969
2022-05-23,30.92317
2022-05-24,48.80568
2022-05-25,47.67591
2022-05-26,38.86378
2022-05-27,28.50225
2022-05-28,18.07617
2022-05-29,3.26016
2022-05-30,19.17366
2022-05-31,32.73079
2022-06-01,28.79276
2022-06-02,35.15171
2022-06-03,29.5029
2022-06-04,14.91284
2022-06-05,2.32408
2022-06-06,19.81923
2022-06-07,34.37701
2022-06-08,28.17947
2022-06-09,28.37314
2022-06-10,34.40929
2022-06-11,21.78825
2022-06-12,4.97094
2022-06-13,48.03098
2022-06-14,65.23563
2022-06-15,54.13169
2022-06-16,65.94577
2022-06-17,55.06778
2022-06-18,18.88315
2022-06-19,5.10006
2022-06-20,21.30406
2022-06-21,35.18398
2022-06-22,43.38282
2022-06-23,39.25112
2022-06-24,33.53776
2022-06-25,17.46287
2022-06-26,3.67979
2022-06-27,24.306
2022-06-28,36.18463
2022-06-29,40.86507
2022-06-30,42.60813
2022-07-01,38.41187
2022-07-02,15.17107
2022-07-03,2.55003
2022-07-04,13.07295
2022-07-05,29.69657
2022-07-06,36.89477
2022-07-07,34.15106
2022-07-08,34.95803
2022-07-09,16.8173
2022-07-10,3.19561
2022-07-11,20.14202
2022-07-12,33.76371
2022-07-13,43.51194
2022-07-14,33.18269
2022-07-15,29.08327
2022-07-16,12.87927
2022-07-17,2.96965
2022-07-18,19.91607
2022-07-19,31.7947
2022-07-20,33.31181
2022-07-21,38.37959
2022-07-22,30.7295
2022-07-23,14.88056
2022-07-24,2.25952
2022-07-25,20.88444
2022-07-26,28.63137
2022-07-27,28.76049
2022-07-28,33.37637
2022-07-29,28.21174
2022-07-30,14.29954
2022-07-31,2.9051
2022-08-01,15.97805
2022-08-02,29.85797
2022-08-03,31.69786
2022-08-04,30.89089
2022-08-05,30.34215
2022-08-06,15.10652
2022-08-07,2.64686
2022-08-08,19.59328
2022-08-09,30.98773
2022-08-10,31.85926
2022-08-11,29.08327
2022-08-12,28.21174
2022-08-13,14.94512
2022-08-14,3.16333
2022-08-15,17.97934
2022-08-16,27.92123
2022-08-17,33.05358
2022-08-18,31.37508
2022-08-19,31.31052
2022-08-20,13.42801
2022-08-21,2.35635
2022-08-22,22.24015
2022-08-23,31.69786
2022-08-24,29.051
2022-08-25,26.5978
2022-08-26,26.1459
2022-08-27,18.43124
2022-08-28,2.84054
2022-08-29,29.30923
2022-08-30,39.25112
2022-08-31,35.02259
2022-09-01,38.86378
2022-09-02,31.24596
2022-09-03,17.01097
2022-09-04,2.9051
2022-09-05,12.42737
2022-09-06,25.91994
2022-09-07,34.57069
2022-09-08,33.4732
2022-09-09,25.72627
2022-09-10,13.39573
2022-09-11,2.84054
2022-09-12,15.36475
2022-09-13,39.83214
2022-09-14,40.18721
2022-09-15,34.44157
2022-09-16,34.89347
2022-09-17,17.14009
2022-09-18,3.67979
2022-09-19,22.98256
2022-09-20,33.69916
2022-09-21,28.85732
2022-09-22,42.31762
2022-09-23,33.57004
2022-09-24,20.65848
2022-09-25,2.77598
2022-09-26,24.33828
2022-09-27,36.79793
2022-09-28,44.18979
2022-09-29,42.70497
2022-09-30,37.41123
2022-10-01,17.85022
2022-10-02,3.48612
2022-10-03,24.95158
2022-10-04,39.70303
2022-10-05,42.9632
2022-10-06,39.12201
2022-10-07,30.69722
2022-10-08,18.91542
2022-10-09,3.55067
2022-10-10,26.27501
2022-10-11,44.70626
2022-10-12,41.70432
2022-10-13,56.8754
2022-10-14,56.13298
2022-10-15,27.2111
2022-10-16,4.55132
2022-10-17,26.37185
2022-10-18,44.18979
2022-10-19,44.70626
2022-10-20,34.8612
2022-10-21,34.99031
2022-10-22,20.04519
2022-10-23,2.87282
2022-10-24,24.59651
2022-10-25,32.53712
2022-10-26,43.06003
2022-10-27,35.82956
2022-10-28,30.89089
2022-10-29,16.94641
2022-10-30,2.71142
2022-10-31,17.10781
2022-11-01,32.34344
2022-11-02,30.43899
2022-11-03,37.86313
2022-11-04,29.40606
2022-11-05,18.62491
2022-11-06,4.71271
2022-11-07,24.62879
2022-11-08,30.69722
2022-11-09,29.18011
2022-11-10,39.50936
2022-11-11,42.44673
2022-11-12,20.20658
2022-11-13,3.84118
2022-11-14,14.5255
2022-11-15,31.89154
2022-11-16,28.69593
2022-11-17,24.72562
2022-11-18,22.36927
2022-11-19,11.94318
2022-11-20,2.06584
2022-11-21,10.49063
2022-11-22,22.33699
2022-11-23,18.23757
2022-11-24,19.561
2022-11-25,14.29954
2022-11-26,8.19883
2022-11-27,2.32408
2022-11-28,8.68302
2022-11-29,18.17301
2022-11-30,17.14009
2022-12-01,22.27243
2022-12-02,21.01355
2022-12-03,12.0723
2022-12-04,1.32343
2022-12-05,7.06907
2022-12-06,20.49709
2022-12-07,21.11039
2022-12-08,20.65848
2022-12-09,22.69205
2022-12-10,15.55842
2022-12-11,2.35635
2022-12-12,8.61846
2022-12-13,26.17817
2022-12-14,26.40413
2022-12-15,27.53389
2022-12-16,24.306
2022-12-17,16.59134
2022-12-18,1.5171
2022-12-19,11.6204
2022-12-20,24.85474
2022-12-21,28.46998
2022-12-22,23.40219
2022-12-23,28.40542
2022-12-24,14.91284
2022-12-25,2.06584
2022-12-26,5.48741
2022-12-27,14.10587
2022-12-28,23.62814
2022-12-29,22.43382
2022-12-30,18.78631
2022-12-31,10.74887
2023-01-01,2.16268
2023-01-02,6.74628
2023-01-03,14.94512
2023-01-04,24.11233
2023-01-05,24.66107
2023-01-06,19.07682
2023-01-07,13.62169
2023-01-08,2.19496
2023-01-09,11.07165
2023-01-10,24.53195
2023-01-11,22.04648
2023-01-12,24.49967
2023-01-13,26.5978
2023-01-14,15.46158
2023-01-15,2.80826
2023-01-16,8.32795
2023-01-17,18.52808
2023-01-18,26.72692
2023-01-19,22.88573
2023-01-20,18.97998
2023-01-21,14.17043
2023-01-22,2.48547
2023-01-23,9.39315
2023-01-24,25.62943
2023-01-25,31.43963
2023-01-26,30.1162
2023-01-27,27.56617
2023-01-28,14.5255
2023-01-29,2.77598
2023-01-30,13.39573
2023-01-31,26.04906
2023-02-01,20.49709
2023-02-02,29.79341
2023-02-03,30.01936
2023-02-04,14.9774
2023-02-05,2.58231
2023-02-06,12.20142
2023-02-07,23.27307
2023-02-08,26.17817
2023-02-09,23.30535
2023-02-10,25.56488
2023-02-11,12.49193
2023-02-12,2.51775
2023-02-13,10.20012
2023-02-14,27.34021
2023-02-15,29.89025
2023-02-16,26.17817
2023-02-17,22.85345
2023-02-18,13.58941
2023-02-19,1.54938
2023-02-20,7.39186
2023-02-21,15.13879
2023-02-22,24.59651
2023-02-23,25.43576
2023-02-24,24.08005
2023-02-25,14.88056
2023-02-26,2.2918
2023-02-27,8.29567
2023-02-28,19.27049
2023-03-01,17.78566
2023-03-02,18.75403
2023-03-03,16.84958
2023-03-04,10.07101
2023-03-05,1.93673
2023-03-06,6.68173
2023-03-07,17.59199
2023-03-08,19.33505
2023-03-09,18.26985
2023-03-10,20.27114
2023-03-11,13.68624
2023-03-12,2.2918
2023-03-13,11.36216
2023-03-14,21.53001
2023-03-15,24.04777
2023-03-16,21.88508
2023-03-17,19.01226
2023-03-18,10.61975
2023-03-19,1.71078
2023-03-20,9.94189
2023-03-21,16.84958
2023-03-22,16.72046
2023-03-23,21.46546
2023-03-24,20.1743
2023-03-25,11.13621
2023-03-26,1.35571
2023-03-27,7.35958
2023-03-28,17.78566
2023-03-29,15.81665
2023-03-30,16.8173
2023-03-31,14.81601
2023-04-01,8.68302
2023-04-02,1.42027
2023-04-03,8.06972
2023-04-04,15.26791
2023-04-05,16.204
2023-04-06,15.94577
2023-04-07,14.49322
2023-04-08,3.90574
2023-04-09,1.22659
2023-04-10,6.58489
2023-04-11,14.23499
2023-04-12,17.52743
2023-04-13,15.81665
2023-04-14,14.3641
2023-04-15,7.68237
2023-04-16,1.19431
2023-04-17,7.23047
2023-04-18,12.97611
2023-04-19,14.94512
2023-04-20,16.204
2023-04-21,14.26726
2023-04-22,6.90768
2023-04-23,0.96836
2023-04-24,6.97224
2023-04-25,14.42866
2023-04-26,21.62685
2023-04-27,24.17688
2023-04-28,12.00774
2023-04-29,6.42349
2023-04-30,1.00064
2023-05-01,6.2621
2023-05-02,12.39509
2023-05-03,13.1375
2023-05-04,15.10652
2023-05-05,9.68366
2023-05-06,5.42285
2023-05-07,1.0652
2023-05-08,6.32666
2023-05-09,12.6856
2023-05-10,13.10522
2023-05-11,14.04131
2023-05-12,12.29825
2023-05-13,5.74564
2023-05-14,1.0652
2023-05-15,6.61717
2023-05-16,12.0723
2023-05-17,12.55648
2023-05-18,15.07424
2023-05-19,14.29954
2023-05-20,5.42285
2023-05-21,1.48482
2023-05-22,6.90768
2023-05-23,11.20077
2023-05-24,13.62169
2023-05-25,17.49515
2023-05-26,14.29954
2023-05-27,8.77985
2023-05-28,1.96901
2023-05-29,5.61652
