date,변액보험
2020-08-27,8.53313
2020-08-28,7.71407
2020-08-29,5.88235
2020-08-30,4.40804
2020-08-31,7.50558
2020-09-01,7.37155
2020-09-02,8.04169
2020-09-03,8.32464
2020-09-04,5.86746
2020-09-05,4.16976
2020-09-06,3.81236
2020-09-07,6.04616
2020-09-08,7.75874
2020-09-09,7.69918
2020-09-10,7.74385
2020-09-11,6.92479
2020-09-12,3.99106
2020-09-13,3.64854
2020-09-14,7.05882
2020-09-15,7.92256
2020-09-16,7.23752
2020-09-17,7.29709
2020-09-18,6.98436
2020-09-19,4.13998
2020-09-20,5.83767
2020-09-21,7.38644
2020-09-22,7.07371
2020-09-23,7.53536
2020-09-24,7.77364
2020-09-25,8.36932
2020-09-26,4.12509
2020-09-27,3.84214
2020-09-28,6.68652
2020-09-29,6.74609
2020-09-30,2.76991
2020-10-01,2.69545
2020-10-02,2.76991
2020-10-03,2.9784
2020-10-04,3.03797
2020-10-05,6.67163
2020-10-06,6.13551
2020-10-07,7.55026
2020-10-08,7.74385
2020-10-09,3.81236
2020-10-10,3.172
2020-10-11,2.88905
2020-10-12,5.9717
2020-10-13,6.20997
2020-10-14,4.83991
2020-10-15,5.74832
2020-10-16,6.10573
2020-10-17,4.42293
2020-10-18,4.2889
2020-10-19,5.80789
2020-10-20,5.62918
2020-10-21,7.05882
2020-10-22,6.79076
2020-10-23,5.49516
2020-10-24,3.46984
2020-10-25,2.94862
2020-10-26,6.20997
2020-10-27,7.07371
2020-10-28,6.85033
2020-10-29,6.29932
2020-10-30,5.82278
2020-10-31,3.55919
2020-11-01,3.21667
2020-11-02,5.51005
2020-11-03,7.96723
2020-11-04,5.80789
2020-11-05,5.92702
2020-11-06,5.39091
2020-11-07,2.45718
2020-11-08,3.06775
2020-11-09,7.38644
2020-11-10,6.50781
2020-11-11,5.33134
2020-11-12,7.16306
2020-11-13,5.49516
2020-11-14,3.39538
2020-11-15,3.08265
2020-11-16,6.47803
2020-11-17,7.66939
2020-11-18,7.22263
2020-11-19,8.11615
2020-11-20,6.93968
2020-11-21,3.69322
2020-11-22,3.87192
2020-11-23,5.62918
2020-11-24,6.80565
2020-11-25,6.62695
2020-11-26,6.46314
2020-11-27,6.29932
2020-11-28,3.85703
2020-11-29,3.723
2020-11-30,6.85033
2020-12-01,8.29486
2020-12-02,6.18019
2020-12-03,6.92479
2020-12-04,7.44601
2020-12-05,4.54206
2020-12-06,5.15264
2020-12-07,6.9099
2020-12-08,7.23752
2020-12-09,7.71407
2020-12-10,7.8332
2020-12-11,8.01191
2020-12-12,4.94415
2020-12-13,5.80789
2020-12-14,8.45867
2020-12-15,7.87788
2020-12-16,8.10126
2020-12-17,8.0268
2020-12-18,6.85033
2020-12-19,5.82278
2020-12-20,5.13775
2020-12-21,7.41623
2020-12-22,7.63961
2020-12-23,6.58227
2020-12-24,6.73119
2020-12-25,5.12285
2020-12-26,5.37602
2020-12-27,6.13551
2020-12-28,8.56291
2020-12-29,9.72449
2020-12-30,8.44378
2020-12-31,6.38868
2021-01-01,3.84214
2021-01-02,3.96128
2021-01-03,3.99106
2021-01-04,6.80565
2021-01-05,7.37155
2021-01-06,8.48845
2021-01-07,7.92256
2021-01-08,8.51824
2021-01-09,5.55472
2021-01-10,5.62918
2021-01-11,9.50111
2021-01-12,8.965
2021-01-13,8.87565
2021-01-14,8.38421
2021-01-15,8.69694
2021-01-16,5.55472
2021-01-17,5.52494
2021-01-18,8.84586
2021-01-19,8.92032
2021-01-20,8.48845
2021-01-21,8.7714
2021-01-22,7.81831
2021-01-23,5.58451
2021-01-24,5.19731
2021-01-25,8.51824
2021-01-26,11.61578
2021-01-27,14.0134
2021-01-28,10.88607
2021-01-29,8.71183
2021-01-30,4.70588
2021-01-31,5.42069
2021-02-01,8.29486
2021-02-02,8.29486
2021-02-03,7.50558
2021-02-04,10.12658
2021-02-05,7.55026
2021-02-06,4.97393
2021-02-07,4.98883
2021-02-08,8.27997
2021-02-09,7.80342
2021-02-10,5.94192
2021-02-11,3.9166
2021-02-12,3.06775
2021-02-13,3.41027
2021-02-14,3.52941
2021-02-15,7.87788
2021-02-16,8.66716
2021-02-17,9.36708
2021-02-18,10.15636
2021-02-19,10.18615
2021-02-20,5.37602
2021-02-21,4.81012
2021-02-22,8.29486
2021-02-23,7.99702
2021-02-24,8.95011
2021-02-25,8.90543
2021-02-26,7.92256
2021-02-27,4.6612
2021-02-28,4.12509
2021-03-01,3.63365
2021-03-02,6.92479
2021-03-03,6.26954
2021-03-04,6.5376
2021-03-05,5.89724
2021-03-06,4.16976
2021-03-07,3.36559
2021-03-08,7.02903
2021-03-09,8.10126
2021-03-10,7.07371
2021-03-11,6.92479
2021-03-12,6.1504
2021-03-13,3.81236
2021-03-14,3.9166
2021-03-15,5.91213
2021-03-16,6.64184
2021-03-17,6.59717
2021-03-18,7.14817
2021-03-19,7.20774
2021-03-20,3.57408
2021-03-21,3.9166
2021-03-22,5.98659
2021-03-23,6.40357
2021-03-24,5.07818
2021-03-25,6.52271
2021-03-26,4.8548
2021-03-27,3.15711
2021-03-28,2.76991
2021-03-29,6.7163
2021-03-30,5.89724
2021-03-31,4.94415
2021-04-01,4.05063
2021-04-02,4.67609
2021-04-03,2.88905
2021-04-04,2.72524
2021-04-05,4.54206
2021-04-06,6.77587
2021-04-07,6.22486
2021-04-08,5.89724
2021-04-09,4.94415
2021-04-10,3.172
2021-04-11,2.99329
2021-04-12,4.91437
2021-04-13,4.79523
2021-04-14,4.70588
2021-04-15,5.71854
2021-04-16,5.33134
2021-04-17,3.18689
2021-04-18,3.76768
2021-04-19,4.91437
2021-04-20,4.73566
2021-04-21,5.62918
2021-04-22,6.40357
2021-04-23,5.13775
2021-04-24,2.62099
2021-04-25,2.88905
2021-04-26,4.75055
2021-04-27,5.25688
2021-04-28,5.2271
2021-04-29,5.62918
2021-04-30,5.30156
2021-05-01,2.4274
2021-05-02,3.24646
2021-05-03,4.1102
2021-05-04,5.46537
2021-05-05,2.39761
2021-05-06,4.39314
2021-05-07,4.51228
2021-05-08,2.7997
2021-05-09,2.36783
2021-05-10,6.29932
2021-05-11,4.81012
2021-05-12,4.4825
2021-05-13,5.06329
2021-05-14,5.58451
2021-05-15,3.90171
2021-05-16,3.27624
2021-05-17,4.97393
2021-05-18,4.98883
2021-05-19,2.94862
2021-05-20,5.34623
2021-05-21,5.58451
2021-05-22,3.29113
2021-05-23,3.11243
2021-05-24,5.13775
2021-05-25,5.92702
2021-05-26,6.56738
2021-05-27,6.344
2021-05-28,5.31645
2021-05-29,3.29113
2021-05-30,2.75502
2021-05-31,4.75055
2021-06-01,4.82501
2021-06-02,4.82501
2021-06-03,5.4058
2021-06-04,4.8548
2021-06-05,2.91883
2021-06-06,2.84437
2021-06-07,5.09307
2021-06-08,6.92479
2021-06-09,6.1653
2021-06-10,5.49516
2021-06-11,5.58451
2021-06-12,3.05286
2021-06-13,2.76991
2021-06-14,4.81012
2021-06-15,5.68875
2021-06-16,5.64408
2021-06-17,6.41846
2021-06-18,5.88235
2021-06-19,3.18689
2021-06-20,2.32315
2021-06-21,4.36336
2021-06-22,5.24199
2021-06-23,6.09084
2021-06-24,5.06329
2021-06-25,6.59717
2021-06-26,3.70811
2021-06-27,2.85927
2021-06-28,6.73119
2021-06-29,7.86299
2021-06-30,5.4058
2021-07-01,3.85703
2021-07-02,4.6612
2021-07-03,2.56142
2021-07-04,3.18689
2021-07-05,7.0886
2021-07-06,5.71854
2021-07-07,4.45271
2021-07-08,5.16753
2021-07-09,4.33358
2021-07-10,2.4125
2021-07-11,1.87639
2021-07-12,4.86969
2021-07-13,5.2271
2021-07-14,5.37602
2021-07-15,5.67386
2021-07-16,4.08041
2021-07-17,2.71034
2021-07-18,3.75279
2021-07-19,4.82501
2021-07-20,5.30156
2021-07-21,6.50781
2021-07-22,6.44825
2021-07-23,6.28443
2021-07-24,2.45718
2021-07-25,2.66567
2021-07-26,4.6612
2021-07-27,5.58451
2021-07-28,5.95681
2021-07-29,5.21221
2021-07-30,3.99106
2021-07-31,2.02531
2021-08-01,2.18912
2021-08-02,4.49739
2021-08-03,5.30156
2021-08-04,4.73566
2021-08-05,4.42293
2021-08-06,3.87192
2021-08-07,2.44229
2021-08-08,2.87416
2021-08-09,4.73566
2021-08-10,5.4058
2021-08-11,4.4676
2021-08-12,5.46537
2021-08-13,4.98883
2021-08-14,3.09754
2021-08-15,2.50186
2021-08-16,2.69545
2021-08-17,4.78034
2021-08-18,5.45048
2021-08-19,6.31422
2021-08-20,5.95681
2021-08-21,5.19731
2021-08-22,5.16753
2021-08-23,6.01638
2021-08-24,7.11839
2021-08-25,7.58004
2021-08-26,7.60982
2021-08-27,6.01638
2021-08-28,3.41027
2021-08-29,2.96351
2021-08-30,6.28443
2021-08-31,7.04393
2021-09-01,4.67609
2021-09-02,4.31868
2021-09-03,4.91437
2021-09-04,2.66567
2021-09-05,2.56142
2021-09-06,7.10349
2021-09-07,5.27177
2021-09-08,5.80789
2021-09-09,6.07594
2021-09-10,4.86969
2021-09-11,2.74013
2021-09-12,2.24869
2021-09-13,4.24422
2021-09-14,4.63142
2021-09-15,4.12509
2021-09-16,4.76545
2021-09-17,3.97617
2021-09-18,2.39761
2021-09-19,1.84661
2021-09-20,1.71258
2021-09-21,2.0402
2021-09-22,2.59121
2021-09-23,4.36336
2021-09-24,4.83991
2021-09-25,2.38272
2021-09-26,2.81459
2021-09-27,5.64408
2021-09-28,4.95904
2021-09-29,5.31645
2021-09-30,4.86969
2021-10-01,3.97617
2021-10-02,1.93596
2021-10-03,1.74236
2021-10-04,3.15711
2021-10-05,4.39314
2021-10-06,4.64631
2021-10-07,4.91437
2021-10-08,4.33358
2021-10-09,2.4125
2021-10-10,2.08488
2021-10-11,2.38272
2021-10-12,4.24422
2021-10-13,4.37825
2021-10-14,4.45271
2021-10-15,3.78257
2021-10-16,2.01042
2021-10-17,2.45718
2021-10-18,4.05063
2021-10-19,4.64631
2021-10-20,5.74832
2021-10-21,5.82278
2021-10-22,5.74832
2021-10-23,2.45718
2021-10-24,2.75502
2021-10-25,5.2271
2021-10-26,4.78034
2021-10-27,4.4676
2021-10-28,5.2271
2021-10-29,4.0953
2021-10-30,4.52717
2021-10-31,5.51005
2021-11-01,5.4058
2021-11-02,6.65673
2021-11-03,4.89947
2021-11-04,4.37825
2021-11-05,4.12509
2021-11-06,2.12956
2021-11-07,2.68056
2021-11-08,7.17795
2021-11-09,5.67386
2021-11-10,4.36336
2021-11-11,5.24199
2021-11-12,4.81012
2021-11-13,2.4274
2021-11-14,2.94862
2021-11-15,4.27401
2021-11-16,4.60163
2021-11-17,4.86969
2021-11-18,5.09307
2021-11-19,4.79523
2021-11-20,2.08488
2021-11-21,2.56142
2021-11-22,5.18242
2021-11-23,5.30156
2021-11-24,5.64408
2021-11-25,5.74832
2021-11-26,5.53983
2021-11-27,2.59121
2021-11-28,2.62099
2021-11-29,4.4676
2021-11-30,4.34847
2021-12-01,3.70811
2021-12-02,3.70811
2021-12-03,3.723
2021-12-04,2.33804
2021-12-05,2.44229
2021-12-06,4.24422
2021-12-07,5.34623
2021-12-08,4.89947
2021-12-09,4.83991
2021-12-10,5.15264
2021-12-11,2.87416
2021-12-12,2.68056
2021-12-13,5.19731
2021-12-14,4.97393
2021-12-15,4.2889
2021-12-16,4.49739
2021-12-17,4.18466
2021-12-18,2.59121
2021-12-19,2.76991
2021-12-20,4.49739
2021-12-21,5.39091
2021-12-22,4.57185
2021-12-23,5.09307
2021-12-24,3.7379
2021-12-25,1.99553
2021-12-26,2.17423
2021-12-27,4.69099
2021-12-28,5.19731
2021-12-29,4.30379
2021-12-30,5.4058
2021-12-31,2.68056
2022-01-01,1.93596
2022-01-02,2.35294
2022-01-03,4.16976
2022-01-04,4.30379
2022-01-05,3.82725
2022-01-06,4.52717
2022-01-07,4.03574
2022-01-08,3.66344
2022-01-09,2.87416
2022-01-10,6.07594
2022-01-11,5.67386
2022-01-12,4.58674
2022-01-13,5.62918
2022-01-14,4.95904
2022-01-15,2.56142
2022-01-16,2.81459
2022-01-17,4.57185
2022-01-18,5.09307
2022-01-19,5.28667
2022-01-20,5.4058
2022-01-21,5.33134
2022-01-22,3.57408
2022-01-23,2.72524
2022-01-24,5.64408
2022-01-25,5.98659
2022-01-26,5.4058
2022-01-27,4.88458
2022-01-28,4.22933
2022-01-29,2.50186
2022-01-30,2.11466
2022-01-31,1.87639
2022-02-01,2.0551
2022-02-02,2.59121
2022-02-03,5.07818
2022-02-04,5.24199
2022-02-05,2.82948
2022-02-06,3.12732
2022-02-07,5.15264
2022-02-08,5.21221
2022-02-09,4.6612
2022-02-10,6.25465
2022-02-11,5.52494
2022-02-12,2.74013
2022-02-13,2.87416
2022-02-14,5.06329
2022-02-15,4.86969
2022-02-16,4.34847
2022-02-17,4.39314
2022-02-18,4.69099
2022-02-19,2.54653
2022-02-20,2.48696
2022-02-21,4.86969
2022-02-22,4.95904
2022-02-23,4.63142
2022-02-24,6.1653
2022-02-25,4.89947
2022-02-26,3.29113
2022-02-27,2.7997
2022-02-28,4.57185
2022-03-01,2.76991
2022-03-02,4.73566
2022-03-03,3.9166
2022-03-04,3.60387
2022-03-05,2.08488
2022-03-06,2.24869
2022-03-07,4.83991
2022-03-08,4.02084
2022-03-09,1.95085
2022-03-10,3.81236
2022-03-11,4.12509
2022-03-12,2.11466
2022-03-13,2.74013
2022-03-14,3.97617
2022-03-15,4.05063
2022-03-16,3.76768
2022-03-17,5.52494
2022-03-18,4.63142
2022-03-19,4.2889
2022-03-20,2.82948
2022-03-21,4.6612
2022-03-22,4.61653
2022-03-23,4.60163
2022-03-24,3.9166
2022-03-25,4.19955
2022-03-26,2.15934
2022-03-27,2.47207
2022-03-28,4.00595
2022-03-29,4.00595
2022-03-30,3.76768
2022-03-31,4.02084
2022-04-01,3.41027
2022-04-02,1.71258
2022-04-03,7.37155
2022-04-04,7.32688
2022-04-05,6.07594
2022-04-06,4.54206
2022-04-07,5.13775
2022-04-08,4.97393
2022-04-09,2.99329
2022-04-10,2.38272
2022-04-11,4.89947
2022-04-12,4.39314
2022-04-13,4.75055
2022-04-14,4.72077
2022-04-15,4.1102
2022-04-16,3.06775
2022-04-17,2.29337
2022-04-18,4.94415
2022-04-19,4.45271
2022-04-20,4.81012
2022-04-21,4.37825
2022-04-22,4.21444
2022-04-23,2.59121
2022-04-24,3.7379
2022-04-25,4.79523
2022-04-26,4.61653
2022-04-27,4.70588
2022-04-28,4.24422
2022-04-29,3.49962
2022-04-30,1.83172
2022-05-01,1.92107
2022-05-02,4.6612
2022-05-03,5.37602
2022-05-04,3.45495
2022-05-05,1.4892
2022-05-06,3.00819
2022-05-07,1.8615
2022-05-08,2.08488
2022-05-09,4.6612
2022-05-10,4.8548
2022-05-11,4.19955
2022-05-12,4.69099
2022-05-13,4.06552
2022-05-14,2.32315
2022-05-15,1.96574
2022-05-16,4.21444
2022-05-17,4.24422
2022-05-18,4.37825
2022-05-19,5.4058
2022-05-20,3.9166
2022-05-21,2.29337
2022-05-22,2.11466
2022-05-23,4.12509
2022-05-24,5.46537
2022-05-25,4.73566
2022-05-26,4.8548
2022-05-27,4.37825
2022-05-28,1.95085
2022-05-29,2.50186
2022-05-30,3.82725
2022-05-31,3.29113
2022-06-01,2.0402
2022-06-02,3.96128
2022-06-03,4.0953
2022-06-04,1.93596
2022-06-05,2.21891
2022-06-06,1.87639
2022-06-07,4.06552
2022-06-08,4.88458
2022-06-09,4.0953
2022-06-10,4.81012
2022-06-11,2.18912
2022-06-12,2.59121
2022-06-13,4.40804
2022-06-14,5.86746
2022-06-15,4.83991
2022-06-16,4.67609
2022-06-17,4.86969
2022-06-18,2.32315
2022-06-19,2.54653
2022-06-20,4.39314
2022-06-21,5.12285
2022-06-22,5.91213
2022-06-23,4.64631
2022-06-24,5.65897
2022-06-25,5.45048
2022-06-26,3.39538
2022-06-27,3.97617
2022-06-28,4.73566
2022-06-29,5.04839
2022-06-30,4.79523
2022-07-01,3.39538
2022-07-02,1.75725
2022-07-03,1.95085
2022-07-04,4.25912
2022-07-05,4.98883
2022-07-06,5.12285
2022-07-07,4.57185
2022-07-08,3.64854
2022-07-09,2.15934
2022-07-10,1.89128
2022-07-11,4.36336
2022-07-12,3.87192
2022-07-13,3.97617
2022-07-14,3.96128
2022-07-15,3.75279
2022-07-16,1.95085
2022-07-17,1.84661
2022-07-18,3.33581
2022-07-19,4.51228
2022-07-20,4.19955
2022-07-21,4.0953
2022-07-22,4.21444
2022-07-23,2.08488
2022-07-24,1.81682
2022-07-25,3.7379
2022-07-26,5.0335
2022-07-27,4.16976
2022-07-28,3.69322
2022-07-29,3.26135
2022-07-30,1.77215
2022-07-31,1.53387
2022-08-01,3.60387
2022-08-02,3.76768
2022-08-03,2.90394
2022-08-04,2.76991
2022-08-05,2.39761
2022-08-06,1.69769
2022-08-07,1.69769
2022-08-08,3.18689
2022-08-09,4.03574
2022-08-10,3.75279
2022-08-11,3.45495
2022-08-12,3.61876
2022-08-13,1.75725
2022-08-14,1.81682
2022-08-15,1.78704
2022-08-16,4.25912
2022-08-17,3.69322
2022-08-18,4.39314
2022-08-19,3.5443
2022-08-20,1.99553
2022-08-21,1.78704
2022-08-22,4.19955
2022-08-23,5.00372
2022-08-24,4.69099
2022-08-25,4.37825
2022-08-26,4.88458
2022-08-27,2.01042
2022-08-28,1.77215
2022-08-29,4.43782
2022-08-30,6.07594
2022-08-31,4.34847
2022-09-01,3.48473
2022-09-02,2.9784
2022-09-03,2.17423
2022-09-04,2.35294
2022-09-05,4.70588
2022-09-06,4.33358
2022-09-07,3.69322
2022-09-08,3.29113
2022-09-09,1.31049
2022-09-10,1.4892
2022-09-11,1.71258
2022-09-12,1.8615
2022-09-13,3.66344
2022-09-14,3.64854
2022-09-15,3.90171
2022-09-16,3.52941
2022-09-17,2.0551
2022-09-18,1.62323
2022-09-19,3.90171
2022-09-20,3.88682
2022-09-21,3.96128
2022-09-22,3.67833
2022-09-23,3.18689
2022-09-24,1.42963
2022-09-25,1.69769
2022-09-26,4.60163
2022-09-27,4.69099
2022-09-28,4.42293
2022-09-29,4.43782
2022-09-30,3.44005
2022-10-01,1.71258
2022-10-02,1.75725
2022-10-03,2.26358
2022-10-04,3.723
2022-10-05,3.51451
2022-10-06,4.0953
2022-10-07,3.00819
2022-10-08,1.71258
2022-10-09,2.09977
2022-10-10,2.32315
2022-10-11,4.02084
2022-10-12,3.81236
2022-10-13,4.33358
2022-10-14,3.20178
2022-10-15,1.87639
2022-10-16,3.39538
2022-10-17,3.97617
2022-10-18,4.02084
2022-10-19,4.02084
2022-10-20,4.51228
2022-10-21,4.69099
2022-10-22,2.12956
2022-10-23,2.11466
2022-10-24,3.93149
2022-10-25,4.25912
2022-10-26,5.67386
2022-10-27,4.88458
2022-10-28,4.51228
2022-10-29,2.4125
2022-10-30,1.63812
2022-10-31,3.99106
2022-11-01,5.31645
2022-11-02,3.69322
2022-11-03,3.64854
2022-11-04,3.84214
2022-11-05,1.99553
2022-11-06,1.56366
2022-11-07,5.48026
2022-11-08,4.31868
2022-11-09,4.63142
2022-11-10,4.24422
2022-11-11,3.63365
2022-11-12,2.27848
2022-11-13,1.69769
2022-11-14,3.81236
2022-11-15,4.00595
2022-11-16,4.24422
2022-11-17,3.723
2022-11-18,3.42516
2022-11-19,1.96574
2022-11-20,2.06999
2022-11-21,4.63142
2022-11-22,4.81012
2022-11-23,5.21221
2022-11-24,5.98659
2022-11-25,6.38868
2022-11-26,2.0551
2022-11-27,2.32315
2022-11-28,4.12509
2022-11-29,3.64854
2022-11-30,3.90171
2022-12-01,3.42516
2022-12-02,2.7997
2022-12-03,1.60833
2022-12-04,1.99553
2022-12-05,3.32092
2022-12-06,3.7379
2022-12-07,3.36559
2022-12-08,3.44005
2022-12-09,3.45495
2022-12-10,2.14445
2022-12-11,1.65301
2022-12-12,3.76768
2022-12-13,4.22933
2022-12-14,3.52941
2022-12-15,4.05063
2022-12-16,3.94638
2022-12-17,1.90618
2022-12-18,1.96574
2022-12-19,3.94638
2022-12-20,4.39314
2022-12-21,4.31868
2022-12-22,3.9166
2022-12-23,4.18466
2022-12-24,1.99553
2022-12-25,2.01042
2022-12-26,3.99106
2022-12-27,4.91437
2022-12-28,3.78257
2022-12-29,3.58897
2022-12-30,3.55919
2022-12-31,1.62323
2023-01-01,1.57855
2023-01-02,3.52941
2023-01-03,3.94638
2023-01-04,3.11243
2023-01-05,4.08041
2023-01-06,3.42516
2023-01-07,2.01042
2023-01-08,2.54653
2023-01-09,5.09307
2023-01-10,4.55696
2023-01-11,3.88682
2023-01-12,4.27401
2023-01-13,3.70811
2023-01-14,1.99553
2023-01-15,2.35294
2023-01-16,3.51451
2023-01-17,4.02084
2023-01-18,4.15487
2023-01-19,3.99106
2023-01-20,3.55919
2023-01-21,1.68279
2023-01-22,2.0402
2023-01-23,1.83172
2023-01-24,2.21891
2023-01-25,4.73566
2023-01-26,4.4825
2023-01-27,4.12509
2023-01-28,2.29337
2023-01-29,2.75502
2023-01-30,5.27177
2023-01-31,4.43782
2023-02-01,4.02084
2023-02-02,4.22933
2023-02-03,3.42516
2023-02-04,2.30826
2023-02-05,2.17423
2023-02-06,4.42293
2023-02-07,4.1102
2023-02-08,4.24422
2023-02-09,3.57408
2023-02-10,3.44005
2023-02-11,2.01042
2023-02-12,2.18912
2023-02-13,3.99106
2023-02-14,3.42516
2023-02-15,3.52941
2023-02-16,3.57408
2023-02-17,3.82725
2023-02-18,2.01042
2023-02-19,1.96574
2023-02-20,3.46984
2023-02-21,4.49739
2023-02-22,3.723
2023-02-23,4.92926
2023-02-24,4.02084
2023-02-25,1.74236
2023-02-26,2.2338
2023-02-27,3.99106
2023-02-28,5.01861
2023-03-01,2.18912
2023-03-02,2.91883
2023-03-03,3.05286
2023-03-04,2.30826
2023-03-05,1.8615
2023-03-06,4.64631
2023-03-07,3.88682
2023-03-08,3.96128
2023-03-09,4.42293
2023-03-10,3.55919
2023-03-11,1.54877
2023-03-12,1.89128
2023-03-13,3.15711
2023-03-14,2.99329
2023-03-15,3.06775
2023-03-16,3.87192
2023-03-17,3.33581
2023-03-18,1.87639
2023-03-19,1.80193
2023-03-20,3.60387
2023-03-21,3.55919
2023-03-22,3.79746
2023-03-23,4.69099
2023-03-24,4.05063
2023-03-25,1.71258
2023-03-26,1.96574
2023-03-27,3.82725
2023-03-28,3.90171
2023-03-29,3.14221
2023-03-30,3.18689
2023-03-31,2.69545
2023-04-01,1.4892
2023-04-02,1.51898
2023-04-03,3.46984
2023-04-04,2.90394
2023-04-05,3.27624
2023-04-06,3.20178
2023-04-07,2.74013
2023-04-08,1.93596
2023-04-09,1.99553
2023-04-10,4.13998
2023-04-11,4.4825
2023-04-12,3.30603
2023-04-13,3.33581
2023-04-14,3.27624
2023-04-15,1.78704
2023-04-16,3.81236
2023-04-17,3.93149
2023-04-18,3.46984
2023-04-19,3.42516
2023-04-20,3.76768
2023-04-21,3.42516
2023-04-22,2.93373
2023-04-23,2.26358
2023-04-24,3.90171
2023-04-25,3.61876
2023-04-26,3.69322
2023-04-27,3.3507
2023-04-28,2.93373
2023-04-29,1.78704
2023-04-30,1.99553
2023-05-01,2.54653
2023-05-02,3.93149
2023-05-03,3.88682
2023-05-04,3.36559
2023-05-05,2.12956
2023-05-06,2.0551
2023-05-07,2.0551
2023-05-08,4.43782
2023-05-09,4.37825
2023-05-10,5.64408
2023-05-11,6.1504
2023-05-12,4.22933
2023-05-13,2.24869
2023-05-14,1.95085
2023-05-15,3.96128
2023-05-16,3.27624
2023-05-17,3.14221
2023-05-18,3.60387
2023-05-19,3.7379
2023-05-20,1.92107
2023-05-21,1.71258
2023-05-22,4.05063
2023-05-23,3.85703
2023-05-24,4.05063
2023-05-25,4.19955
2023-05-26,3.51451
2023-05-27,1.53387
2023-05-28,1.38495
2023-05-29,1.98064
