date,시간외종가
2020-10-18,1.62664
2020-10-19,18.90007
2020-10-20,17.8931
2020-10-21,18.90007
2020-10-22,14.25251
2020-10-23,13.16808
2020-10-24,0.61967
2020-10-25,3.95042
2020-10-26,16.88613
2020-10-27,16.65375
2020-10-28,16.73121
2020-10-29,16.34391
2020-10-30,24.39969
2020-10-31,1.16189
2020-11-01,2.01394
2020-11-02,10.99922
2020-11-03,10.68938
2020-11-04,15.95662
2020-11-05,21.37877
2020-11-06,15.87916
2020-11-07,0.77459
2020-11-08,2.16886
2020-11-09,18.51278
2020-11-10,26.87838
2020-11-11,23.00542
2020-11-12,24.32223
2020-11-13,22.77304
2020-11-14,4.02788
2020-11-15,3.25329
2020-11-16,28.89233
2020-11-17,29.58946
2020-11-18,21.99845
2020-11-19,26.10379
2020-11-20,21.14639
2020-11-21,1.47172
2020-11-22,2.24632
2020-11-23,23.31525
2020-11-24,21.68861
2020-11-25,23.2378
2020-11-26,19.9845
2020-11-27,17.35089
2020-11-28,2.47869
2020-11-29,4.10534
2020-11-30,36.01859
2020-12-01,30.44151
2020-12-02,28.27265
2020-12-03,32.45546
2020-12-04,33.38497
2020-12-05,5.18977
2020-12-06,5.34469
2020-12-07,34.54686
2020-12-08,34.70178
2020-12-09,29.8993
2020-12-10,43.37722
2020-12-11,29.97676
2020-12-12,4.02788
2020-12-13,3.56312
2020-12-14,30.90627
2020-12-15,29.82184
2020-12-16,29.58946
2020-12-17,33.61735
2020-12-18,34.23702
2020-12-19,4.10534
2020-12-20,5.49961
2020-12-21,39.19442
2020-12-22,37.95507
2020-12-23,31.29357
2020-12-24,25.63903
2020-12-25,2.78853
2020-12-26,3.09837
2020-12-27,4.95739
2020-12-28,41.82804
2020-12-29,30.90627
2020-12-30,25.3292
2020-12-31,4.1828
2021-01-01,1.54918
2021-01-02,1.54918
2021-01-03,4.1828
2021-01-04,38.72966
2021-01-05,44.53911
2021-01-06,44.84895
2021-01-07,47.56003
2021-01-08,57.47482
2021-01-09,10.14717
2021-01-10,15.10457
2021-01-11,64.05886
2021-01-12,40.7436
2021-01-13,46.86289
2021-01-14,56.08055
2021-01-15,43.91944
2021-01-16,3.7955
2021-01-17,4.1828
2021-01-18,40.66615
2021-01-19,59.48876
2021-01-20,52.13013
2021-01-21,71.49496
2021-01-22,65.14329
2021-01-23,6.42912
2021-01-24,6.97134
2021-01-25,40.43377
2021-01-26,47.48257
2021-01-27,48.1797
2021-01-28,38.03253
2021-01-29,43.2223
2021-01-30,5.42215
2021-01-31,4.1828
2021-02-01,29.43454
2021-02-02,33.53989
2021-02-03,35.01161
2021-02-04,29.74438
2021-02-05,27.96281
2021-02-06,5.42215
2021-02-07,7.35863
2021-02-08,36.71572
2021-02-09,36.01859
2021-02-10,43.37722
2021-02-11,4.49264
2021-02-12,3.09837
2021-02-13,4.64756
2021-02-14,8.28814
2021-02-15,62.2773
2021-02-16,61.34779
2021-02-17,53.60185
2021-02-18,48.567
2021-02-19,43.29976
2021-02-20,4.1828
2021-02-21,6.58404
2021-02-22,41.36328
2021-02-23,35.08907
2021-02-24,34.62432
2021-02-25,43.14484
2021-02-26,52.05267
2021-02-27,2.71107
2021-02-28,3.25329
2021-03-01,6.2742
2021-03-02,37.87761
2021-03-03,31.21611
2021-03-04,32.06816
2021-03-05,25.71649
2021-03-06,3.40821
2021-03-07,3.64058
2021-03-08,31.21611
2021-03-09,25.56158
2021-03-10,31.06119
2021-03-11,24.86444
2021-03-12,22.61812
2021-03-13,2.78853
2021-03-14,4.02788
2021-03-15,25.63903
2021-03-16,24.32223
2021-03-17,28.11773
2021-03-18,37.10302
2021-03-19,41.05344
2021-03-20,3.17583
2021-03-21,3.40821
2021-03-22,30.36405
2021-03-23,31.9907
2021-03-24,31.06119
2021-03-25,25.87141
2021-03-26,25.63903
2021-03-27,3.17583
2021-03-28,4.49264
2021-03-29,27.57552
2021-03-30,25.01936
2021-03-31,28.27265
2021-04-01,25.09682
2021-04-02,18.51278
2021-04-03,2.86599
2021-04-04,3.56312
2021-04-05,22.8505
2021-04-06,23.08288
2021-04-07,23.39271
2021-04-08,25.71649
2021-04-09,24.9419
2021-04-10,3.09837
2021-04-11,5.18977
2021-04-12,32.06816
2021-04-13,27.49806
2021-04-14,23.54763
2021-04-15,31.6034
2021-04-16,27.4206
2021-04-17,2.32378
2021-04-18,1.85902
2021-04-19,24.08985
2021-04-20,24.86444
2021-04-21,32.76529
2021-04-22,30.20914
2021-04-23,25.48412
2021-04-24,4.64756
2021-04-25,3.25329
2021-04-26,26.33617
2021-04-27,24.32223
2021-04-28,29.66692
2021-04-29,25.48412
2021-04-30,25.09682
2021-05-01,1.7041
2021-05-02,2.16886
2021-05-03,18.51278
2021-05-04,14.48489
2021-05-05,3.48567
2021-05-06,17.04105
2021-05-07,16.26646
2021-05-08,1.62664
2021-05-09,2.86599
2021-05-10,20.52672
2021-05-11,31.44848
2021-05-12,26.41363
2021-05-13,28.42757
2021-05-14,22.92796
2021-05-15,3.56312
2021-05-16,2.24632
2021-05-17,20.13942
2021-05-18,16.73121
2021-05-19,4.02788
2021-05-20,17.19597
2021-05-21,18.51278
2021-05-22,1.54918
2021-05-23,4.64756
2021-05-24,17.35089
2021-05-25,15.02711
2021-05-26,15.64678
2021-05-27,23.54763
2021-05-28,17.8931
2021-05-29,2.01394
2021-05-30,1.7041
2021-05-31,18.20294
2021-06-01,17.5058
2021-06-02,20.21688
2021-06-03,16.26646
2021-06-04,17.11851
2021-06-05,1.00697
2021-06-06,2.16886
2021-06-07,20.52672
2021-06-08,18.04802
2021-06-09,19.90704
2021-06-10,19.75213
2021-06-11,22.30828
2021-06-12,1.23934
2021-06-13,3.09837
2021-06-14,24.01239
2021-06-15,19.9845
2021-06-16,16.26646
2021-06-17,18.12548
2021-06-18,17.5058
2021-06-19,1.78156
2021-06-20,2.01394
2021-06-21,19.75213
2021-06-22,19.28737
2021-06-23,19.9845
2021-06-24,17.97056
2021-06-25,15.4144
2021-06-26,1.3168
2021-06-27,1.08443
2021-06-28,15.56932
2021-06-29,16.65375
2021-06-30,16.96359
2021-07-01,15.18202
2021-07-02,16.57629
2021-07-03,0.92951
2021-07-04,1.08443
2021-07-05,17.42835
2021-07-06,20.7591
2021-07-07,15.4144
2021-07-08,21.45623
2021-07-09,19.28737
2021-07-10,1.39426
2021-07-11,1.54918
2021-07-12,16.03408
2021-07-13,16.88613
2021-07-14,17.27343
2021-07-15,17.66072
2021-07-16,12.78079
2021-07-17,0.69713
2021-07-18,1.23934
2021-07-19,13.78776
2021-07-20,15.87916
2021-07-21,14.71727
2021-07-22,14.71727
2021-07-23,13.94268
2021-07-24,0.46475
2021-07-25,1.16189
2021-07-26,11.15414
2021-07-27,16.57629
2021-07-28,14.48489
2021-07-29,14.48489
2021-07-30,16.80867
2021-07-31,0.61967
2021-08-01,1.39426
2021-08-02,10.61192
2021-08-03,14.17505
2021-08-04,14.94965
2021-08-05,15.49186
2021-08-06,28.73741
2021-08-07,1.54918
2021-08-08,1.7041
2021-08-09,33.53989
2021-08-10,23.78001
2021-08-11,30.44151
2021-08-12,27.18822
2021-08-13,30.82881
2021-08-14,1.78156
2021-08-15,1.54918
2021-08-16,2.86599
2021-08-17,22.92796
2021-08-18,17.11851
2021-08-19,22.30828
2021-08-20,25.09682
2021-08-21,1.62664
2021-08-22,1.7041
2021-08-23,16.26646
2021-08-24,19.67467
2021-08-25,18.74515
2021-08-26,16.80867
2021-08-27,14.79473
2021-08-28,2.55615
2021-08-29,3.09837
2021-08-30,18.2804
2021-08-31,20.7591
2021-09-01,22.4632
2021-09-02,23.31525
2021-09-03,18.04802
2021-09-04,1.54918
2021-09-05,2.0914
2021-09-06,15.8017
2021-09-07,15.49186
2021-09-08,19.05499
2021-09-09,18.59024
2021-09-10,17.81564
2021-09-11,1.47172
2021-09-12,1.23934
2021-09-13,16.34391
2021-09-14,17.66072
2021-09-15,16.189
2021-09-16,13.63284
2021-09-17,22.69558
2021-09-18,1.23934
2021-09-19,1.08443
2021-09-20,1.16189
2021-09-21,0.54221
2021-09-22,1.85902
2021-09-23,15.8017
2021-09-24,15.64678
2021-09-25,1.3168
2021-09-26,2.0914
2021-09-27,15.72424
2021-09-28,17.04105
2021-09-29,19.90704
2021-09-30,21.61115
2021-10-01,16.73121
2021-10-02,0.61967
2021-10-03,0.54221
2021-10-04,1.93648
2021-10-05,14.09759
2021-10-06,16.42137
2021-10-07,15.4144
2021-10-08,14.40743
2021-10-09,0.46475
2021-10-10,0.54221
2021-10-11,1.85902
2021-10-12,20.91402
2021-10-13,15.25948
2021-10-14,18.20294
2021-10-15,20.44926
2021-10-16,1.7041
2021-10-17,1.47172
2021-10-18,13.78776
2021-10-19,13.09062
2021-10-20,11.77381
2021-10-21,14.87219
2021-10-22,12.23857
2021-10-23,1.3168
2021-10-24,0.77459
2021-10-25,11.77381
2021-10-26,14.94965
2021-10-27,13.47792
2021-10-28,14.25251
2021-10-29,15.4144
2021-10-30,1.08443
2021-10-31,2.01394
2021-11-01,13.63284
2021-11-02,13.40046
2021-11-03,25.87141
2021-11-04,18.66769
2021-11-05,18.2804
2021-11-06,2.01394
2021-11-07,1.39426
2021-11-08,15.56932
2021-11-09,14.48489
2021-11-10,14.79473
2021-11-11,17.04105
2021-11-12,16.34391
2021-11-13,0.92951
2021-11-14,2.47869
2021-11-15,15.95662
2021-11-16,15.25948
2021-11-17,19.9845
2021-11-18,19.9845
2021-11-19,16.80867
2021-11-20,1.78156
2021-11-21,1.54918
2021-11-22,18.20294
2021-11-23,15.25948
2021-11-24,12.62587
2021-11-25,13.40046
2021-11-26,18.90007
2021-11-27,4.80247
2021-11-28,3.02091
2021-11-29,21.22385
2021-11-30,18.59024
2021-12-01,13.09062
2021-12-02,17.58326
2021-12-03,12.70333
2021-12-04,1.47172
2021-12-05,1.39426
2021-12-06,11.2316
2021-12-07,11.30906
2021-12-08,11.85127
2021-12-09,14.09759
2021-12-10,13.01316
2021-12-11,0.69713
2021-12-12,1.47172
2021-12-13,11.85127
2021-12-14,10.99922
2021-12-15,12.70333
2021-12-16,13.47792
2021-12-17,14.48489
2021-12-18,1.47172
2021-12-19,1.7041
2021-12-20,12.62587
2021-12-21,12.47095
2021-12-22,17.73818
2021-12-23,14.48489
2021-12-24,11.46398
2021-12-25,1.78156
2021-12-26,1.39426
2021-12-27,15.49186
2021-12-28,20.13942
2021-12-29,19.90704
2021-12-30,13.7103
2021-12-31,2.01394
2022-01-01,0.92951
2022-01-02,1.85902
2022-01-03,15.49186
2022-01-04,13.78776
2022-01-05,19.82958
2022-01-06,18.2804
2022-01-07,12.70333
2022-01-08,1.16189
2022-01-09,2.71107
2022-01-10,15.72424
2022-01-11,15.87916
2022-01-12,15.4144
2022-01-13,16.11154
2022-01-14,13.94268
2022-01-15,0.85205
2022-01-16,1.16189
2022-01-17,9.91479
2022-01-18,10.22463
2022-01-19,13.55538
2022-01-20,12.9357
2022-01-21,15.64678
2022-01-22,1.47172
2022-01-23,2.01394
2022-01-24,13.16808
2022-01-25,11.92873
2022-01-26,16.73121
2022-01-27,73.81874
2022-01-28,29.66692
2022-01-29,1.93648
2022-01-30,1.62664
2022-01-31,0.85205
2022-02-01,1.78156
2022-02-02,4.26026
2022-02-03,24.08985
2022-02-04,21.76607
2022-02-05,2.16886
2022-02-06,2.24632
2022-02-07,24.70952
2022-02-08,17.5058
2022-02-09,17.11851
2022-02-10,17.73818
2022-02-11,17.19597
2022-02-12,2.32378
2022-02-13,1.16189
2022-02-14,15.10457
2022-02-15,16.42137
2022-02-16,19.90704
2022-02-17,13.78776
2022-02-18,14.87219
2022-02-19,0.85205
2022-02-20,2.0914
2022-02-21,11.6189
2022-02-22,15.87916
2022-02-23,14.48489
2022-02-24,19.20991
2022-02-25,21.68861
2022-02-26,4.02788
2022-02-27,2.94345
2022-02-28,13.55538
2022-03-01,2.40123
2022-03-02,14.17505
2022-03-03,17.19597
2022-03-04,12.85824
2022-03-05,1.3168
2022-03-06,1.54918
2022-03-07,12.85824
2022-03-08,16.26646
2022-03-09,2.16886
2022-03-10,17.8931
2022-03-11,13.86522
2022-03-12,2.71107
2022-03-13,2.16886
2022-03-14,13.47792
2022-03-15,14.56235
2022-03-16,16.03408
2022-03-17,16.189
2022-03-18,13.78776
2022-03-19,1.3168
2022-03-20,2.16886
2022-03-21,15.18202
2022-03-22,17.11851
2022-03-23,23.78001
2022-03-24,17.5058
2022-03-25,15.56932
2022-03-26,2.40123
2022-03-27,1.54918
2022-03-28,18.97753
2022-03-29,20.52672
2022-03-30,25.40666
2022-03-31,25.87141
2022-04-01,22.4632
2022-04-02,1.78156
2022-04-03,3.02091
2022-04-04,15.87916
2022-04-05,17.35089
2022-04-06,21.45623
2022-04-07,17.35089
2022-04-08,15.8017
2022-04-09,1.39426
2022-04-10,1.47172
2022-04-11,13.7103
2022-04-12,15.56932
2022-04-13,14.02013
2022-04-14,15.33694
2022-04-15,14.56235
2022-04-16,1.00697
2022-04-17,0.61967
2022-04-18,9.83733
2022-04-19,13.63284
2022-04-20,12.78079
2022-04-21,14.79473
2022-04-22,16.189
2022-04-23,1.93648
2022-04-24,1.39426
2022-04-25,15.72424
2022-04-26,16.26646
2022-04-27,20.44926
2022-04-28,18.12548
2022-04-29,13.09062
2022-04-30,1.7041
2022-05-01,1.47172
2022-05-02,10.45701
2022-05-03,13.09062
2022-05-04,9.99225
2022-05-05,2.63361
2022-05-06,10.76684
2022-05-07,0.61967
2022-05-08,1.16189
2022-05-09,10.99922
2022-05-10,9.52749
2022-05-11,13.47792
2022-05-12,12.78079
2022-05-13,12.23857
2022-05-14,0.85205
2022-05-15,1.62664
2022-05-16,10.22463
2022-05-17,10.45701
2022-05-18,12.39349
2022-05-19,17.35089
2022-05-20,18.35786
2022-05-21,0.85205
2022-05-22,2.94345
2022-05-23,14.94965
2022-05-24,13.55538
2022-05-25,14.17505
2022-05-26,11.46398
2022-05-27,14.09759
2022-05-28,0.77459
2022-05-29,1.93648
2022-05-30,12.47095
2022-05-31,14.87219
2022-06-01,1.39426
2022-06-02,11.69635
2022-06-03,13.09062
2022-06-04,0.69713
2022-06-05,0.54221
2022-06-06,0.69713
2022-06-07,14.40743
2022-06-08,13.78776
2022-06-09,16.73121
2022-06-10,16.03408
2022-06-11,1.08443
2022-06-12,2.47869
2022-06-13,19.05499
2022-06-14,15.95662
2022-06-15,16.34391
2022-06-16,19.90704
2022-06-17,15.33694
2022-06-18,1.93648
2022-06-19,1.78156
2022-06-20,11.30906
2022-06-21,11.2316
2022-06-22,15.10457
2022-06-23,9.99225
2022-06-24,8.7529
2022-06-25,1.16189
2022-06-26,2.40123
2022-06-27,13.09062
2022-06-28,13.40046
2022-06-29,12.23857
2022-06-30,14.56235
2022-07-01,13.323
2022-07-02,0.61967
2022-07-03,0.85205
2022-07-04,8.7529
2022-07-05,9.29512
2022-07-06,8.98528
2022-07-07,9.37257
2022-07-08,10.06971
2022-07-09,0.69713
2022-07-10,0.38729
2022-07-11,10.06971
2022-07-12,11.54144
2022-07-13,8.83036
2022-07-14,10.22463
2022-07-15,8.59798
2022-07-16,0.85205
2022-07-17,1.16189
2022-07-18,9.83733
2022-07-19,9.29512
2022-07-20,11.6189
2022-07-21,11.85127
2022-07-22,9.21766
2022-07-23,0.85205
2022-07-24,0.85205
2022-07-25,8.13323
2022-07-26,6.58404
2022-07-27,7.82339
2022-07-28,8.44306
2022-07-29,8.90782
2022-07-30,0.92951
2022-08-01,8.3656
2022-08-02,7.82339
2022-08-03,10.22463
2022-08-04,10.61192
2022-08-05,10.8443
2022-08-07,0.46475
2022-08-08,11.46398
2022-08-09,9.1402
2022-08-10,11.92873
2022-08-11,12.47095
2022-08-12,9.45003
2022-08-13,0.85205
2022-08-15,1.3168
2022-08-16,10.14717
2022-08-17,8.52052
2022-08-18,6.81642
2022-08-19,8.44306
2022-08-20,0.54221
2022-08-21,0.92951
2022-08-22,8.67544
2022-08-23,10.06971
2022-08-24,8.05577
2022-08-25,13.16808
2022-08-26,10.92176
2022-08-27,1.62664
2022-08-28,0.54221
2022-08-29,11.30906
2022-08-30,8.44306
2022-08-31,8.3656
2022-09-01,7.74593
2022-09-02,7.66847
2022-09-05,5.42215
2022-09-06,7.35863
2022-09-07,6.58404
2022-09-08,9.83733
2022-09-09,1.00697
2022-09-10,0.77459
2022-09-11,0.38729
2022-09-12,1.08443
2022-09-13,11.2316
2022-09-14,12.70333
2022-09-15,8.21068
2022-09-16,8.28814
2022-09-17,0.54221
2022-09-19,7.82339
2022-09-20,7.28117
2022-09-21,8.98528
2022-09-22,7.90085
2022-09-23,7.12625
2022-09-24,0.77459
2022-09-25,0.38729
2022-09-26,10.99922
2022-09-27,8.7529
2022-09-28,8.3656
2022-09-29,8.44306
2022-09-30,9.91479
2022-10-01,0.54221
2022-10-02,0.46475
2022-10-03,0.38729
2022-10-04,7.82339
2022-10-05,9.60495
2022-10-06,8.44306
2022-10-07,7.90085
2022-10-08,1.23934
2022-10-09,0.77459
2022-10-10,0.46475
2022-10-11,7.59101
2022-10-12,6.6615
2022-10-13,7.66847
2022-10-14,11.38652
2022-10-15,0.92951
2022-10-16,1.93648
2022-10-17,9.45003
2022-10-18,10.99922
2022-10-19,8.21068
2022-10-20,7.28117
2022-10-21,7.97831
2022-10-22,0.77459
2022-10-23,0.77459
2022-10-24,9.29512
2022-10-25,7.12625
2022-10-26,9.06274
2022-10-27,7.74593
2022-10-28,7.20371
2022-10-29,0.69713
2022-10-30,1.00697
2022-10-31,8.3656
2022-11-01,11.38652
2022-11-02,8.83036
2022-11-03,9.45003
2022-11-04,8.3656
2022-11-05,0.85205
2022-11-06,0.38729
2022-11-07,5.8869
2022-11-08,7.82339
2022-11-09,8.67544
2022-11-10,10.92176
2022-11-11,21.37877
2022-11-12,1.16189
2022-11-13,1.78156
2022-11-14,10.45701
2022-11-15,9.52749
2022-11-16,9.68241
2022-11-17,10.45701
2022-11-18,7.28117
2022-11-19,1.23934
2022-11-20,0.69713
2022-11-21,6.73896
2022-11-22,9.52749
2022-11-23,9.52749
2022-11-24,9.75987
2022-11-25,7.20371
2022-11-26,0.46475
2022-11-27,0.85205
2022-11-28,8.13323
2022-11-29,7.12625
2022-11-30,9.91479
2022-12-01,7.59101
2022-12-02,7.90085
2022-12-03,0.38729
2022-12-04,0.69713
2022-12-05,6.89388
2022-12-06,6.11928
2022-12-07,8.3656
2022-12-08,7.74593
2022-12-09,10.22463
2022-12-11,0.54221
2022-12-12,6.04182
2022-12-13,7.66847
2022-12-14,8.28814
2022-12-15,8.98528
2022-12-16,9.83733
2022-12-18,0.69713
2022-12-19,6.42912
2022-12-20,6.58404
2022-12-21,7.20371
2022-12-22,6.97134
2022-12-23,7.59101
2022-12-24,0.54221
2022-12-25,0.54221
2022-12-26,5.80945
2022-12-27,8.28814
2022-12-28,9.45003
2022-12-29,8.3656
2022-12-30,2.01394
2023-01-01,0.38729
2023-01-02,8.13323
2023-01-03,6.6615
2023-01-04,7.97831
2023-01-05,8.59798
2023-01-06,6.81642
2023-01-07,0.46475
2023-01-08,0.46475
2023-01-09,8.83036
2023-01-10,7.20371
2023-01-11,8.98528
2023-01-12,8.44306
2023-01-13,8.05577
2023-01-14,0.77459
2023-01-15,1.39426
2023-01-16,9.60495
2023-01-17,7.97831
2023-01-18,7.51355
2023-01-19,9.21766
2023-01-20,9.45003
2023-01-24,0.54221
2023-01-25,10.30209
2023-01-26,13.47792
2023-01-27,12.39349
2023-01-28,1.23934
2023-01-29,1.62664
2023-01-30,13.86522
2023-01-31,12.23857
2023-02-01,12.23857
2023-02-02,13.86522
2023-02-03,14.87219
2023-02-04,1.3168
2023-02-05,1.39426
2023-02-06,12.00619
2023-02-07,12.62587
2023-02-08,12.08365
2023-02-09,15.72424
2023-02-10,12.23857
2023-02-11,1.16189
2023-02-12,0.61967
2023-02-13,7.59101
2023-02-14,10.76684
2023-02-15,10.92176
2023-02-16,14.71727
2023-02-17,9.91479
2023-02-18,1.00697
2023-02-19,1.47172
2023-02-20,10.99922
2023-02-21,12.08365
2023-02-22,13.86522
2023-02-23,8.83036
2023-02-24,13.09062
2023-02-25,1.00697
2023-02-26,1.39426
2023-02-27,9.99225
2023-02-28,11.54144
2023-03-01,1.23934
2023-03-02,14.17505
2023-03-03,13.16808
2023-03-04,1.93648
2023-03-05,1.85902
2023-03-06,12.54841
2023-03-07,17.04105
2023-03-08,14.63981
2023-03-09,14.17505
2023-03-10,12.70333
2023-03-11,1.16189
2023-03-12,1.54918
2023-03-13,13.78776
2023-03-14,14.87219
2023-03-15,15.64678
2023-03-16,14.02013
2023-03-17,15.25948
2023-03-18,1.78156
2023-03-19,1.78156
2023-03-20,14.09759
2023-03-21,11.92873
2023-03-22,15.56932
2023-03-23,16.73121
2023-03-24,18.59024
2023-03-25,1.85902
2023-03-26,0.92951
2023-03-27,13.323
2023-03-28,15.72424
2023-03-29,16.189
2023-03-30,20.13942
2023-03-31,16.96359
2023-04-01,1.39426
2023-04-02,2.40123
2023-04-03,17.27343
2023-04-04,18.43532
2023-04-05,20.44926
2023-04-06,19.13245
2023-04-07,17.58326
2023-04-08,1.7041
2023-04-09,2.01394
2023-04-10,20.68164
2023-04-11,19.82958
2023-04-12,20.91402
2023-04-13,18.66769
2023-04-14,18.90007
2023-04-15,3.09837
2023-04-16,1.93648
2023-04-17,18.04802
2023-04-18,21.53369
2023-04-19,25.40666
2023-04-20,20.68164
2023-04-21,16.11154
2023-04-22,1.23934
2023-04-23,1.3168
2023-04-24,14.79473
2023-04-25,17.5058
2023-04-26,15.4144
2023-04-27,17.11851
2023-04-28,16.49883
2023-04-29,1.93648
2023-04-30,0.69713
2023-05-01,1.78156
2023-05-02,12.39349
2023-05-03,13.63284
2023-05-04,12.62587
2023-05-05,1.47172
2023-05-06,0.46475
2023-05-07,1.16189
2023-05-08,12.00619
2023-05-09,12.31603
2023-05-10,12.85824
2023-05-11,17.35089
2023-05-12,11.77381
2023-05-13,0.46475
2023-05-14,0.69713
2023-05-15,12.00619
2023-05-16,9.99225
2023-05-17,9.99225
2023-05-18,11.15414
2023-05-19,11.92873
2023-05-20,1.16189
2023-05-21,2.16886
2023-05-22,10.53446
2023-05-23,12.00619
2023-05-24,10.99922
2023-05-25,11.46398
2023-05-26,10.53446
2023-05-27,1.08443
2023-05-28,0.46475
2023-05-29,0.54221
2023-05-30,12.08365
2023-05-31,13.55538
2023-06-01,10.45701
2023-06-02,8.67544
2023-06-03,1.23934
2023-06-04,1.23934
2023-06-05,9.29512
2023-06-06,0.77459
2023-06-07,11.6189
2023-06-08,10.76684
2023-06-09,12.62587
2023-06-10,0.69713
