date,청년창업지원금
2020-08-24,64.74358
2020-08-25,54.34472
2020-08-26,57.33618
2020-08-27,58.33333
2020-08-28,49.35897
2020-08-29,38.17663
2020-08-30,43.16239
2020-08-31,64.60113
2020-09-01,60.54131
2020-09-02,52.42165
2020-09-03,51.7094
2020-09-04,52.2792
2020-09-05,35.68376
2020-09-06,41.73789
2020-09-07,73.07692
2020-09-08,76.56695
2020-09-09,66.59544
2020-09-10,70.51282
2020-09-11,62.32193
2020-09-12,45.72649
2020-09-13,50.71225
2020-09-14,68.09116
2020-09-15,64.31623
2020-09-16,65.95441
2020-09-17,60.18518
2020-09-18,55.62678
2020-09-19,43.23361
2020-09-20,41.52421
2020-09-21,63.60398
2020-09-22,60.89743
2020-09-23,63.53276
2020-09-24,57.83475
2020-09-25,58.47578
2020-09-26,40.81196
2020-09-27,41.23931
2020-09-28,56.05413
2020-09-29,42.94871
2020-09-30,30.62678
2020-10-01,29.77207
2020-10-02,33.97435
2020-10-03,41.23931
2020-10-04,52.35042
2020-10-05,71.43874
2020-10-06,64.38746
2020-10-07,59.61538
2020-10-08,52.06552
2020-10-09,35.75498
2020-10-10,35.96866
2020-10-11,43.44729
2020-10-12,74.14529
2020-10-13,62.46438
2020-10-14,58.47578
2020-10-15,57.19373
2020-10-16,45.72649
2020-10-17,32.4074
2020-10-18,40.09971
2020-10-19,64.74358
2020-10-20,62.03703
2020-10-21,59.25925
2020-10-22,56.2678
2020-10-23,47.64957
2020-10-24,39.24501
2020-10-25,47.79202
2020-10-26,64.10256
2020-10-27,65.45584
2020-10-28,61.53846
2020-10-29,58.61823
2020-10-30,52.92022
2020-10-31,34.4017
2020-11-01,44.37321
2020-11-02,70.22792
2020-11-03,62.10826
2020-11-04,60.18518
2020-11-05,60.39886
2020-11-06,48.93162
2020-11-07,37.89173
2020-11-08,52.77777
2020-11-09,75.07122
2020-11-10,65.74074
2020-11-11,61.03988
2020-11-12,71.01139
2020-11-13,59.6866
2020-11-14,37.46438
2020-11-15,45.72649
2020-11-16,69.72934
2020-11-17,62.89173
2020-11-18,60.68376
2020-11-19,62.10826
2020-11-20,53.91737
2020-11-21,37.82051
2020-11-22,41.66666
2020-11-23,64.67236
2020-11-24,63.39031
2020-11-25,64.60113
2020-11-26,59.9715
2020-11-27,54.2735
2020-11-28,38.10541
2020-11-29,44.87179
2020-11-30,63.46153
2020-12-01,64.95726
2020-12-02,60.11396
2020-12-03,58.19088
2020-12-04,46.79487
2020-12-05,40.88319
2020-12-06,48.50427
2020-12-07,59.04558
2020-12-08,63.39031
2020-12-09,59.18803
2020-12-10,62.53561
2020-12-11,55.1282
2020-12-12,34.61538
2020-12-13,38.46153
2020-12-14,58.19088
2020-12-15,50.78347
2020-12-16,58.547
2020-12-17,57.6923
2020-12-18,45.37037
2020-12-19,29.34472
2020-12-20,38.31908
2020-12-21,64.81481
2020-12-22,58.68945
2020-12-23,59.18803
2020-12-24,43.73219
2020-12-25,28.49002
2020-12-26,39.03133
2020-12-27,46.08262
2020-12-28,73.36182
2020-12-29,70.01424
2020-12-30,68.58974
2020-12-31,53.63247
2021-01-01,42.87749
2021-01-02,46.01139
2021-01-03,58.33333
2021-01-04,90.95441
2021-01-05,86.18233
2021-01-06,80.76923
2021-01-07,63.10541
2021-01-08,59.1168
2021-01-09,43.51851
2021-01-10,55.19943
2021-01-11,92.73504
2021-01-12,77.13675
2021-01-13,79.98575
2021-01-14,76.21082
2021-01-15,72.64957
2021-01-16,51.56695
2021-01-17,63.24786
2021-01-18,96.50997
2021-01-19,97.64957
2021-01-20,86.11111
2021-01-21,88.03418
2021-01-22,71.86609
2021-01-23,56.8376
2021-01-24,53.49002
2021-01-25,88.03418
2021-01-26,83.61823
2021-01-27,91.38176
2021-01-28,78.20512
2021-01-29,72.36467
2021-01-30,54.34472
2021-01-31,60.54131
2021-02-01,93.66096
2021-02-02,81.5527
2021-02-03,79.20227
2021-02-04,87.74928
2021-02-05,70.72649
2021-02-06,52.13675
2021-02-07,51.63817
2021-02-08,74.43019
2021-02-09,68.51851
2021-02-10,54.48717
2021-02-11,39.24501
2021-02-12,42.52136
2021-02-13,47.29344
2021-02-14,64.60113
2021-02-15,100.0
2021-02-16,91.80911
2021-02-17,85.82621
2021-02-18,82.05128
2021-02-19,71.08262
2021-02-20,54.34472
2021-02-21,62.89173
2021-02-22,93.94586
2021-02-23,90.38461
2021-02-24,93.16239
2021-02-25,86.60968
2021-02-26,75.8547
2021-02-27,47.57834
2021-02-28,50.07122
2021-03-01,62.67806
2021-03-02,94.87179
2021-03-03,97.57834
2021-03-04,80.4131
2021-03-05,71.72364
2021-03-06,51.35327
2021-03-07,52.42165
2021-03-08,80.34188
2021-03-09,69.30199
2021-03-10,74.21652
2021-03-11,72.00854
2021-03-12,65.88319
2021-03-13,44.23076
2021-03-14,50.5698
2021-03-15,78.06267
2021-03-16,69.37321
2021-03-17,65.59829
2021-03-18,70.94017
2021-03-19,59.18803
2021-03-20,41.52421
2021-03-21,56.41025
2021-03-22,78.84615
2021-03-23,73.86039
2021-03-24,70.37037
2021-03-25,68.94586
2021-03-26,64.67236
2021-03-27,40.59829
2021-03-28,52.99145
2021-03-29,80.84045
2021-03-30,71.43874
2021-03-31,80.76923
2021-04-01,70.01424
2021-04-02,63.03418
2021-04-03,44.08831
2021-04-04,55.9829
2021-04-05,82.76353
2021-04-06,73.07692
2021-04-07,70.58404
2021-04-08,68.58974
2021-04-09,63.31908
2021-04-10,41.59544
2021-04-11,57.47863
2021-04-12,82.47863
2021-04-13,68.44729
2021-04-14,72.15099
2021-04-15,66.73789
2021-04-16,54.5584
2021-04-17,44.37321
2021-04-18,51.06837
2021-04-19,80.48433
2021-04-20,82.9772
2021-04-21,71.43874
2021-04-22,71.79487
2021-04-23,57.54985
2021-04-24,43.87464
2021-04-25,48.21937
2021-04-26,81.90883
2021-04-27,75.71225
2021-04-28,72.86324
2021-04-29,68.87464
2021-04-30,56.33903
2021-05-01,41.95156
2021-05-02,44.01709
2021-05-03,68.30484
2021-05-04,61.89458
2021-05-05,47.72079
2021-05-06,68.01994
2021-05-07,56.2678
2021-05-08,44.15954
2021-05-09,48.00569
2021-05-10,79.20227
2021-05-11,73.43304
2021-05-12,64.60113
2021-05-13,67.09401
2021-05-14,56.12535
2021-05-15,34.90028
2021-05-16,44.08831
2021-05-17,75.71225
2021-05-18,68.44729
2021-05-19,48.71794
2021-05-20,71.65242
2021-05-21,63.31908
2021-05-22,39.10256
2021-05-23,48.00569
2021-05-24,76.85185
2021-05-25,74.92877
2021-05-26,68.01994
2021-05-27,64.10256
2021-05-28,63.88888
2021-05-29,45.94017
2021-05-30,48.07692
2021-05-31,89.95726
2021-06-01,75.64102
2021-06-02,67.66381
2021-06-03,67.30769
2021-06-04,61.75213
2021-06-05,43.66096
2021-06-06,52.20797
2021-06-07,86.18233
2021-06-08,76.21082
2021-06-09,72.93447
2021-06-10,74.35897
2021-06-11,64.10256
2021-06-12,46.08262
2021-06-13,47.07977
2021-06-14,85.75498
2021-06-15,68.16239
2021-06-16,65.59829
2021-06-17,66.52421
2021-06-18,52.2792
2021-06-19,36.39601
2021-06-20,45.86894
2021-06-21,75.5698
2021-06-22,70.22792
2021-06-23,57.33618
2021-06-24,56.98005
2021-06-25,50.0
2021-06-26,39.95726
2021-06-27,50.35612
2021-06-28,81.98005
2021-06-29,66.88034
2021-06-30,65.59829
2021-07-01,64.52991
2021-07-02,55.9829
2021-07-03,34.90028
2021-07-04,44.94301
2021-07-05,66.02564
2021-07-06,65.59829
2021-07-07,66.59544
2021-07-08,67.73504
2021-07-09,59.61538
2021-07-10,35.47008
2021-07-11,40.38461
2021-07-12,67.73504
2021-07-13,63.53276
2021-07-14,66.66666
2021-07-15,62.53561
2021-07-16,60.68376
2021-07-17,38.17663
2021-07-18,45.29914
2021-07-19,69.30199
2021-07-20,73.21937
2021-07-21,64.60113
2021-07-22,61.96581
2021-07-23,57.47863
2021-07-24,42.16524
2021-07-25,48.36182
2021-07-26,77.20797
2021-07-27,57.83475
2021-07-28,54.2735
2021-07-29,55.55555
2021-07-30,48.00569
2021-07-31,31.12535
2021-08-01,35.25641
2021-08-02,53.7037
2021-08-03,54.13105
2021-08-04,55.4131
2021-08-05,54.5584
2021-08-06,42.94871
2021-08-07,33.547
2021-08-08,35.47008
2021-08-09,62.32193
2021-08-10,55.19943
2021-08-11,56.05413
2021-08-12,58.547
2021-08-13,47.72079
2021-08-14,30.698
2021-08-15,32.76353
2021-08-16,47.64957
2021-08-17,68.73219
2021-08-18,69.58689
2021-08-19,60.25641
2021-08-20,55.698
2021-08-21,33.547
2021-08-22,44.01709
2021-08-23,60.32763
2021-08-24,67.02279
2021-08-25,60.11396
2021-08-26,62.10826
2021-08-27,51.7094
2021-08-28,36.11111
2021-08-29,43.44729
2021-08-30,61.46723
2021-08-31,61.11111
2021-09-01,55.91168
2021-09-02,56.62393
2021-09-03,56.19658
2021-09-04,33.61823
2021-09-05,43.51851
2021-09-06,65.88319
2021-09-07,65.45584
2021-09-08,61.39601
2021-09-09,59.61538
2021-09-10,51.78062
2021-09-11,36.53846
2021-09-12,41.52421
2021-09-13,66.23931
2021-09-14,68.37606
2021-09-15,62.74928
2021-09-16,64.52991
2021-09-17,42.45014
2021-09-18,30.34188
2021-09-19,29.8433
2021-09-20,30.34188
2021-09-21,33.11965
2021-09-22,46.15384
2021-09-23,76.4245
2021-09-24,60.75498
2021-09-25,35.32763
2021-09-26,46.72364
2021-09-27,71.72364
2021-09-28,65.31339
2021-09-29,61.11111
2021-09-30,64.81481
2021-10-01,53.9886
2021-10-02,35.39886
2021-10-03,39.88603
2021-10-04,54.70085
2021-10-05,68.66096
2021-10-06,61.25356
2021-10-07,57.19373
2021-10-08,49.14529
2021-10-09,31.2678
2021-10-10,36.39601
2021-10-11,46.15384
2021-10-12,65.02849
2021-10-13,62.10826
2021-10-14,63.96011
2021-10-15,56.2678
2021-10-16,36.82336
2021-10-17,40.88319
2021-10-18,58.47578
2021-10-19,53.9886
2021-10-20,56.12535
2021-10-21,54.13105
2021-10-22,49.35897
2021-10-23,31.41025
2021-10-24,37.10826
2021-10-25,62.89173
2021-10-26,56.76638
2021-10-27,58.11965
2021-10-28,51.92307
2021-10-29,46.29629
2021-10-30,32.76353
2021-10-31,33.68945
2021-11-01,57.62108
2021-11-02,53.20512
2021-11-03,48.57549
2021-11-04,53.7037
2021-11-05,45.65527
2021-11-06,29.2735
2021-11-07,34.4017
2021-11-08,54.5584
2021-11-09,53.84615
2021-11-10,51.85185
2021-11-11,51.7094
2021-11-12,45.22792
2021-11-13,25.49857
2021-11-14,33.76068
2021-11-15,54.70085
2021-11-16,51.63817
2021-11-17,53.56125
2021-11-18,50.5698
2021-11-19,44.30199
2021-11-20,30.91168
2021-11-21,34.18803
2021-11-22,58.8319
2021-11-23,48.00569
2021-11-24,50.71225
2021-11-25,47.86324
2021-11-26,41.66666
2021-11-27,27.77777
2021-11-28,37.39316
2021-11-29,57.90598
2021-11-30,50.78347
2021-12-01,47.22222
2021-12-02,46.72364
2021-12-03,44.01709
2021-12-04,28.77492
2021-12-05,42.30769
2021-12-06,55.48433
2021-12-07,53.56125
2021-12-08,47.07977
2021-12-09,49.00284
2021-12-10,38.74643
2021-12-11,33.97435
2021-12-12,34.75783
2021-12-13,52.92022
2021-12-14,49.28774
2021-12-15,51.49572
2021-12-16,45.44159
2021-12-17,44.30199
2021-12-18,29.48717
2021-12-19,34.25925
2021-12-20,49.21652
2021-12-21,54.34472
2021-12-22,51.49572
2021-12-23,48.29059
2021-12-24,32.47863
2021-12-25,23.50427
2021-12-26,30.84045
2021-12-27,52.2792
2021-12-28,52.77777
2021-12-29,52.849
2021-12-30,46.08262
2021-12-31,40.09971
2022-01-01,35.04273
2022-01-02,42.87749
2022-01-03,69.01709
2022-01-04,69.01709
2022-01-05,66.23931
2022-01-06,65.59829
2022-01-07,61.03988
2022-01-08,43.16239
2022-01-09,48.14814
2022-01-10,71.29629
2022-01-11,66.02564
2022-01-12,65.95441
2022-01-13,60.47008
2022-01-14,56.8376
2022-01-15,36.96581
2022-01-16,46.22507
2022-01-17,70.72649
2022-01-18,66.16809
2022-01-19,58.19088
2022-01-20,57.54985
2022-01-21,51.4245
2022-01-22,40.09971
2022-01-23,41.31054
2022-01-24,60.39886
2022-01-25,59.47293
2022-01-26,56.48148
2022-01-27,58.97435
2022-01-28,46.58119
2022-01-29,34.61538
2022-01-30,31.05413
2022-01-31,30.76923
2022-02-01,35.61253
2022-02-02,42.23646
2022-02-03,59.6866
2022-02-04,54.77207
2022-02-05,39.74358
2022-02-06,43.44729
2022-02-07,67.73504
2022-02-08,58.19088
2022-02-09,60.61253
2022-02-10,59.54415
2022-02-11,50.2849
2022-02-12,40.09971
2022-02-13,43.51851
2022-02-14,63.03418
2022-02-15,61.32478
2022-02-16,60.11396
2022-02-17,61.68091
2022-02-18,54.77207
2022-02-19,37.46438
2022-02-20,42.94871
2022-02-21,66.16809
2022-02-22,71.65242
2022-02-23,70.58404
2022-02-24,71.36752
2022-02-25,58.76068
2022-02-26,42.23646
2022-02-27,45.58404
2022-02-28,62.46438
2022-03-01,51.92307
2022-03-02,69.15954
2022-03-03,60.89743
2022-03-04,53.63247
2022-03-05,38.88888
2022-03-06,43.80341
2022-03-07,68.16239
2022-03-08,58.68945
2022-03-09,36.60968
2022-03-10,61.75213
2022-03-11,86.82336
2022-03-12,65.02849
2022-03-13,53.84615
2022-03-14,69.80056
2022-03-15,67.45014
2022-03-16,78.06267
2022-03-17,62.10826
2022-03-18,60.11396
2022-03-19,38.60398
2022-03-20,54.13105
2022-03-21,64.10256
2022-03-22,64.45868
2022-03-23,61.60968
2022-03-24,66.52421
2022-03-25,50.92592
2022-03-26,34.47293
2022-03-27,46.50997
2022-03-28,62.82051
2022-03-29,59.18803
2022-03-30,70.65527
2022-03-31,56.98005
2022-04-01,48.78917
2022-04-02,30.698
2022-04-03,37.39316
2022-04-04,57.05128
2022-04-05,51.9943
2022-04-06,52.849
2022-04-07,47.00854
2022-04-08,42.45014
2022-04-09,29.70085
2022-04-10,34.4017
2022-04-11,61.46723
2022-04-12,59.61538
2022-04-13,49.78632
2022-04-14,54.70085
2022-04-15,48.71794
2022-04-16,30.34188
2022-04-17,39.17378
2022-04-18,63.60398
2022-04-19,56.48148
2022-04-20,54.48717
2022-04-21,56.12535
2022-04-22,51.28205
2022-04-23,35.82621
2022-04-24,35.82621
2022-04-25,55.48433
2022-04-26,54.77207
2022-04-27,52.20797
2022-04-28,52.70655
2022-04-29,46.86609
2022-04-30,32.83475
2022-05-01,31.5527
2022-05-02,52.92022
2022-05-03,57.05128
2022-05-04,44.80056
2022-05-05,29.2735
2022-05-06,42.09401
2022-05-07,33.8319
2022-05-08,37.53561
2022-05-09,58.68945
2022-05-10,53.1339
2022-05-11,52.99145
2022-05-12,51.9943
2022-05-13,42.02279
2022-05-14,28.77492
2022-05-15,36.18233
2022-05-16,57.54985
2022-05-17,56.12535
2022-05-18,55.05698
2022-05-19,51.4245
2022-05-20,46.65242
2022-05-21,30.34188
2022-05-22,38.46153
2022-05-23,56.2678
2022-05-24,58.76068
2022-05-25,50.07122
2022-05-26,50.8547
2022-05-27,44.30199
2022-05-28,24.92877
2022-05-29,35.39886
2022-05-30,60.96866
2022-05-31,55.05698
2022-06-01,40.52706
2022-06-02,56.48148
2022-06-03,46.65242
2022-06-04,28.9886
2022-06-05,32.19373
2022-06-06,44.15954
2022-06-07,54.05982
2022-06-08,59.47293
2022-06-09,55.19943
2022-06-10,47.00854
2022-06-11,31.33903
2022-06-12,39.95726
2022-06-13,63.10541
2022-06-14,50.49857
2022-06-15,53.63247
2022-06-16,54.20227
2022-06-17,46.15384
2022-06-18,29.5584
2022-06-19,34.47293
2022-06-20,52.35042
2022-06-21,54.20227
2022-06-22,51.78062
2022-06-23,49.28774
2022-06-24,41.02564
2022-06-25,29.98575
2022-06-26,35.68376
2022-06-27,51.21082
2022-06-28,50.21367
2022-06-29,52.849
2022-06-30,47.15099
2022-07-01,43.73219
2022-07-02,28.77492
2022-07-03,33.33333
2022-07-04,52.49287
2022-07-05,56.5527
2022-07-06,49.35897
2022-07-07,44.80056
2022-07-08,39.67236
2022-07-09,27.99145
2022-07-10,34.25925
2022-07-11,52.49287
2022-07-12,52.92022
2022-07-13,44.30199
2022-07-14,48.14814
2022-07-15,45.29914
2022-07-16,28.56125
2022-07-17,35.25641
2022-07-18,54.98575
2022-07-19,51.49572
2022-07-20,43.66096
2022-07-21,49.71509
2022-07-22,41.52421
2022-07-23,30.4131
2022-07-24,33.33333
2022-07-25,53.63247
2022-07-26,48.93162
2022-07-27,45.65527
2022-07-28,42.37891
2022-07-29,40.38461
2022-07-30,25.14245
2022-07-31,28.4188
2022-08-01,45.44159
2022-08-02,45.08547
2022-08-03,42.16524
2022-08-04,41.31054
2022-08-05,35.89743
2022-08-06,31.5527
2022-08-07,31.5527
2022-08-08,45.08547
2022-08-09,42.02279
2022-08-10,45.08547
2022-08-11,39.88603
2022-08-12,35.96866
2022-08-13,26.35327
2022-08-14,25.8547
2022-08-15,34.82905
2022-08-16,47.64957
2022-08-17,46.08262
2022-08-18,43.73219
2022-08-19,38.24786
2022-08-20,26.85185
2022-08-21,31.33903
2022-08-22,48.29059
2022-08-23,51.85185
2022-08-24,47.36467
2022-08-25,40.74074
2022-08-26,40.74074
2022-08-27,28.06267
2022-08-28,30.698
2022-08-29,48.86039
2022-08-30,48.36182
2022-08-31,47.29344
2022-09-01,40.09971
2022-09-02,36.03988
2022-09-03,24.85754
2022-09-04,27.63532
2022-09-05,43.80341
2022-09-06,39.17378
2022-09-07,35.96866
2022-09-08,30.34188
2022-09-09,19.87179
2022-09-10,22.72079
2022-09-11,27.20797
2022-09-12,30.48433
2022-09-13,54.34472
2022-09-14,50.92592
2022-09-15,50.8547
2022-09-16,38.53276
2022-09-17,29.5584
2022-09-18,31.05413
2022-09-19,53.06267
2022-09-20,54.77207
2022-09-21,49.14529
2022-09-22,44.65811
2022-09-23,36.68091
2022-09-24,23.86039
2022-09-25,30.05698
2022-09-26,47.43589
2022-09-27,47.86324
2022-09-28,45.08547
2022-09-29,49.07407
2022-09-30,41.16809
2022-10-01,19.65811
2022-10-02,22.79202
2022-10-03,30.84045
2022-10-04,44.72934
2022-10-05,37.74928
2022-10-06,39.24501
2022-10-07,27.70655
2022-10-08,19.80056
2022-10-09,21.01139
2022-10-10,24.71509
2022-10-11,41.45299
2022-10-12,35.89743
2022-10-13,36.46723
2022-10-14,34.33048
2022-10-15,21.65242
2022-10-16,25.92592
2022-10-17,48.50427
2022-10-18,42.73504
2022-10-19,38.17663
2022-10-20,37.67806
2022-10-21,29.05982
2022-10-22,19.51566
2022-10-23,22.43589
2022-10-24,37.39316
2022-10-25,35.75498
2022-10-26,39.17378
2022-10-27,38.88888
2022-10-28,30.4131
2022-10-29,19.08831
2022-10-30,18.87464
2022-10-31,35.89743
2022-11-01,36.75213
2022-11-02,37.10826
2022-11-03,35.89743
2022-11-04,31.12535
2022-11-05,19.37321
2022-11-06,21.86609
2022-11-07,41.80911
2022-11-08,38.96011
2022-11-09,38.60398
2022-11-10,33.76068
2022-11-11,27.13675
2022-11-12,20.37037
2022-11-13,25.0
2022-11-14,37.46438
2022-11-15,39.67236
2022-11-16,37.53561
2022-11-17,34.04558
2022-11-18,30.34188
2022-11-19,20.22792
2022-11-20,24.85754
2022-11-21,39.10256
2022-11-22,39.24501
2022-11-23,36.68091
2022-11-24,32.90598
2022-11-25,28.06267
2022-11-26,20.37037
2022-11-27,23.14814
2022-11-28,37.82051
2022-11-29,37.60683
2022-11-30,35.47008
2022-12-01,35.89743
2022-12-02,26.92307
2022-12-03,17.73504
2022-12-04,20.58404
2022-12-05,34.1168
2022-12-06,33.2621
2022-12-07,33.8319
2022-12-08,30.84045
2022-12-09,31.12535
2022-12-10,21.50997
2022-12-11,25.8547
2022-12-12,42.52136
2022-12-13,36.25356
2022-12-14,31.62393
2022-12-15,32.76353
2022-12-16,28.49002
2022-12-17,18.87464
2022-12-18,21.36752
2022-12-19,33.2621
2022-12-20,35.68376
2022-12-21,32.4074
2022-12-22,31.69515
2022-12-23,26.4245
2022-12-24,17.23646
2022-12-25,18.37606
2022-12-26,36.11111
2022-12-27,40.45584
2022-12-28,35.82621
2022-12-29,36.75213
2022-12-30,32.54985
2022-12-31,23.14814
2023-01-01,24.64387
2023-01-02,49.85754
2023-01-03,49.07407
2023-01-04,51.28205
2023-01-05,49.71509
2023-01-06,43.16239
2023-01-07,29.34472
2023-01-08,34.04558
2023-01-09,52.06552
2023-01-10,48.29059
2023-01-11,50.2849
2023-01-12,46.29629
2023-01-13,36.11111
2023-01-14,28.77492
2023-01-15,29.77207
2023-01-16,42.52136
2023-01-17,43.23361
2023-01-18,40.45584
2023-01-19,33.47578
2023-01-20,30.19943
2023-01-21,21.50997
2023-01-22,22.29344
2023-01-23,28.06267
2023-01-24,32.54985
2023-01-25,46.79487
2023-01-26,47.93447
2023-01-27,43.16239
2023-01-28,27.06552
2023-01-29,30.84045
2023-01-30,46.08262
2023-01-31,47.15099
2023-02-01,42.45014
2023-02-02,38.74643
2023-02-03,37.82051
2023-02-04,28.77492
2023-02-05,29.2735
2023-02-06,42.30769
2023-02-07,46.93732
2023-02-08,43.01994
2023-02-09,39.17378
2023-02-10,37.32193
2023-02-11,24.21652
2023-02-12,25.07122
2023-02-13,44.80056
2023-02-14,39.95726
2023-02-15,38.67521
2023-02-16,41.09686
2023-02-17,35.32763
2023-02-18,28.06267
2023-02-19,28.1339
2023-02-20,43.01994
2023-02-21,44.37321
2023-02-22,42.16524
2023-02-23,37.25071
2023-02-24,32.1225
2023-02-25,23.86039
2023-02-26,23.07692
2023-02-27,38.31908
2023-02-28,41.88034
2023-03-01,26.56695
2023-03-02,34.90028
2023-03-03,35.04273
2023-03-04,22.00854
2023-03-05,31.48148
2023-03-06,41.59544
2023-03-07,39.52991
2023-03-08,40.17094
2023-03-09,38.81766
2023-03-10,32.76353
2023-03-11,20.94017
2023-03-12,20.29914
2023-03-13,38.74643
2023-03-14,38.10541
2023-03-15,37.82051
2023-03-16,38.39031
2023-03-17,35.32763
2023-03-18,22.07977
2023-03-19,24.43019
2023-03-20,44.15954
2023-03-21,39.95726
2023-03-22,39.31623
2023-03-23,37.67806
2023-03-24,35.47008
2023-03-25,23.29059
2023-03-26,22.50712
2023-03-27,38.53276
2023-03-28,40.09971
2023-03-29,40.66951
2023-03-30,36.11111
2023-03-31,30.76923
2023-04-01,18.73219
2023-04-02,22.36467
2023-04-03,37.74928
2023-04-04,35.82621
2023-04-05,38.96011
2023-04-06,37.03703
2023-04-07,31.48148
2023-04-08,23.14814
2023-04-09,23.64672
2023-04-10,41.38176
2023-04-11,41.52421
2023-04-12,35.04273
2023-04-13,35.68376
2023-04-14,33.11965
2023-04-15,23.86039
2023-04-16,26.78062
2023-04-17,38.60398
2023-04-18,42.94871
2023-04-19,38.39031
2023-04-20,35.82621
2023-04-21,35.75498
2023-04-22,23.07692
2023-04-23,26.1396
2023-04-24,38.03418
2023-04-25,34.47293
2023-04-26,36.75213
2023-04-27,30.55555
2023-04-28,28.20512
2023-04-29,22.15099
2023-04-30,21.22507
2023-05-01,30.48433
2023-05-02,42.02279
2023-05-03,38.74643
2023-05-04,34.6866
2023-05-05,23.50427
2023-05-06,20.51282
2023-05-07,26.21082
2023-05-08,47.29344
2023-05-09,45.29914
2023-05-10,43.16239
2023-05-11,38.74643
2023-05-12,33.76068
2023-05-13,22.79202
2023-05-14,23.57549
2023-05-15,49.21652
2023-05-16,47.07977
2023-05-17,14.95726
2023-05-18,39.24501
2023-05-19,32.76353
2023-05-20,21.58119
2023-05-21,21.93732
2023-05-22,39.31623
2023-05-23,39.74358
2023-05-24,37.39316
2023-05-25,34.82905
2023-05-26,29.41595
2023-05-27,21.43874
2023-05-28,25.42735
2023-05-29,32.90598
