date,환전수수료
2021-04-19,9.73282
2021-04-20,8.77862
2021-04-21,7.91984
2021-04-22,11.35496
2021-04-23,7.729
2021-04-24,3.62595
2021-04-25,5.24809
2021-04-26,9.44656
2021-04-27,7.729
2021-04-28,8.77862
2021-04-29,9.06488
2021-04-30,6.01145
2021-05-01,2.67175
2021-05-02,3.24427
2021-05-03,7.53816
2021-05-04,5.91603
2021-05-05,4.77099
2021-05-06,8.11068
2021-05-07,5.05725
2021-05-08,4.00763
2021-05-09,5.34351
2021-05-10,7.34732
2021-05-11,8.11068
2021-05-12,6.01145
2021-05-13,7.63358
2021-05-14,6.2977
2021-05-15,3.91221
2021-05-16,3.14885
2021-05-17,5.91603
2021-05-18,6.96564
2021-05-19,2.76717
2021-05-20,7.53816
2021-05-21,7.82442
2021-05-22,4.67557
2021-05-23,3.72137
2021-05-24,7.06106
2021-05-25,13.54961
2021-05-26,12.11832
2021-05-27,12.0229
2021-05-28,8.96946
2021-05-29,4.48473
2021-05-30,3.81679
2021-05-31,10.40076
2021-06-01,9.82824
2021-06-02,7.729
2021-06-03,6.87022
2021-06-04,8.01526
2021-06-05,4.96183
2021-06-06,4.00763
2021-06-07,9.54198
2021-06-08,8.77862
2021-06-09,9.06488
2021-06-10,7.2519
2021-06-11,7.91984
2021-06-12,4.48473
2021-06-13,4.00763
2021-06-14,7.82442
2021-06-15,6.20229
2021-06-16,7.15648
2021-06-17,10.68702
2021-06-18,5.62977
2021-06-19,3.62595
2021-06-20,3.33969
2021-06-21,6.67938
2021-06-22,6.67938
2021-06-23,6.01145
2021-06-24,6.01145
2021-06-25,7.63358
2021-06-26,3.33969
2021-06-27,4.19847
2021-06-28,6.10687
2021-06-29,7.2519
2021-06-30,6.01145
2021-07-01,6.39312
2021-07-02,5.62977
2021-07-03,3.62595
2021-07-04,2.48091
2021-07-05,6.7748
2021-07-06,7.44274
2021-07-07,7.2519
2021-07-08,6.2977
2021-07-09,5.34351
2021-07-10,2.76717
2021-07-11,2.95801
2021-07-12,5.62977
2021-07-13,6.87022
2021-07-14,8.39694
2021-07-15,7.91984
2021-07-16,8.2061
2021-07-17,2.76717
2021-07-18,4.96183
2021-07-19,8.49236
2021-07-20,6.87022
2021-07-21,8.39694
2021-07-22,4.67557
2021-07-23,6.10687
2021-07-24,4.58015
2021-07-25,4.29389
2021-07-26,6.20229
2021-07-27,9.06488
2021-07-28,10.87786
2021-07-29,10.49618
2021-07-30,9.35114
2021-07-31,6.39312
2021-08-01,4.96183
2021-08-02,9.25572
2021-08-03,11.0687
2021-08-04,11.16412
2021-08-05,11.92748
2021-08-06,10.30534
2021-08-07,8.58778
2021-08-08,9.06488
2021-08-09,18.12977
2021-08-10,24.0458
2021-08-11,28.33969
2021-08-12,20.80152
2021-08-13,21.75572
2021-08-14,13.35877
2021-08-15,11.5458
2021-08-16,13.74045
2021-08-17,20.61068
2021-08-18,17.17557
2021-08-19,17.08015
2021-08-20,18.03435
2021-08-21,9.54198
2021-08-22,10.97328
2021-08-23,15.45801
2021-08-24,16.41221
2021-08-25,15.93511
2021-08-26,16.22137
2021-08-27,26.24045
2021-08-28,9.73282
2021-08-29,8.77862
2021-08-30,14.12213
2021-08-31,14.31297
2021-09-01,15.55343
2021-09-02,13.74045
2021-09-03,10.40076
2021-09-04,7.53816
2021-09-05,7.729
2021-09-06,13.64503
2021-09-07,12.69083
2021-09-08,13.54961
2021-09-09,13.54961
2021-09-10,11.92748
2021-09-11,7.2519
2021-09-12,5.34351
2021-09-13,15.45801
2021-09-14,14.12213
2021-09-15,12.30916
2021-09-16,11.83206
2021-09-17,11.83206
2021-09-18,6.87022
2021-09-19,5.24809
2021-09-20,7.06106
2021-09-21,9.25572
2021-09-22,8.49236
2021-09-23,16.22137
2021-09-24,13.93129
2021-09-25,7.34732
2021-09-26,6.96564
2021-09-27,13.93129
2021-09-28,13.74045
2021-09-29,14.79007
2021-09-30,11.45038
2021-10-01,10.1145
2021-10-02,5.91603
2021-10-03,6.10687
2021-10-04,11.25954
2021-10-05,15.07633
2021-10-06,16.69847
2021-10-07,14.69465
2021-10-08,14.79007
2021-10-09,7.06106
2021-10-10,5.43893
2021-10-11,8.2061
2021-10-12,17.93893
2021-10-13,13.64503
2021-10-14,13.07251
2021-10-15,14.69465
2021-10-16,8.77862
2021-10-17,6.01145
2021-10-18,10.97328
2021-10-19,14.50381
2021-10-20,11.0687
2021-10-21,10.78244
2021-10-22,11.92748
2021-10-23,6.10687
2021-10-24,4.48473
2021-10-25,13.26335
2021-10-26,16.41221
2021-10-27,14.12213
2021-10-28,12.78625
2021-10-29,10.20992
2021-10-30,5.82061
2021-10-31,6.58396
2021-11-01,12.5
2021-11-02,14.79007
2021-11-03,11.83206
2021-11-04,14.88549
2021-11-05,14.50381
2021-11-06,6.2977
2021-11-07,7.53816
2021-11-08,15.83969
2021-11-09,17.65267
2021-11-10,14.31297
2021-11-11,14.69465
2021-11-12,14.40839
2021-11-13,8.39694
2021-11-14,6.2977
2021-11-15,13.64503
2021-11-16,14.21755
2021-11-17,13.93129
2021-11-18,14.40839
2021-11-19,17.08015
2021-11-20,8.49236
2021-11-21,7.91984
2021-11-22,15.83969
2021-11-23,15.74427
2021-11-24,12.0229
2021-11-25,13.54961
2021-11-26,12.88167
2021-11-27,7.15648
2021-11-28,6.67938
2021-11-29,14.02671
2021-11-30,13.83587
2021-12-01,12.78625
2021-12-02,11.83206
2021-12-03,10.97328
2021-12-04,6.2977
2021-12-05,5.34351
2021-12-06,10.87786
2021-12-07,10.97328
2021-12-08,15.17175
2021-12-09,13.83587
2021-12-10,11.16412
2021-12-11,6.10687
2021-12-12,6.20229
2021-12-13,12.30916
2021-12-14,14.40839
2021-12-15,12.78625
2021-12-16,12.11832
2021-12-17,10.78244
2021-12-18,7.06106
2021-12-19,6.67938
2021-12-20,12.5
2021-12-21,12.21374
2021-12-22,14.69465
2021-12-23,14.69465
2021-12-24,12.97709
2021-12-25,6.01145
2021-12-26,7.91984
2021-12-27,14.40839
2021-12-28,12.30916
2021-12-29,12.59541
2021-12-30,12.5
2021-12-31,7.2519
2022-01-01,4.77099
2022-01-02,6.2977
2022-01-03,14.12213
2022-01-04,15.45801
2022-01-05,16.50763
2022-01-06,16.79389
2022-01-07,16.22137
2022-01-08,7.91984
2022-01-09,7.729
2022-01-10,14.31297
2022-01-11,15.45801
2022-01-12,11.92748
2022-01-13,14.31297
2022-01-14,13.35877
2022-01-15,8.6832
2022-01-16,6.2977
2022-01-17,11.92748
2022-01-18,11.92748
2022-01-19,11.64122
2022-01-20,11.5458
2022-01-21,9.82824
2022-01-22,6.87022
2022-01-23,5.62977
2022-01-24,10.97328
2022-01-25,11.5458
2022-01-26,12.21374
2022-01-27,15.83969
2022-01-28,15.64885
2022-01-29,7.63358
2022-01-30,6.48854
2022-01-31,5.62977
2022-02-01,10.97328
2022-02-02,12.88167
2022-02-03,17.74809
2022-02-04,15.26717
2022-02-05,8.39694
2022-02-06,7.729
2022-02-07,11.25954
2022-02-08,12.88167
2022-02-09,11.83206
2022-02-10,11.73664
2022-02-11,10.1145
2022-02-12,6.87022
2022-02-13,4.86641
2022-02-14,12.59541
2022-02-15,11.64122
2022-02-16,12.69083
2022-02-17,9.6374
2022-02-18,8.77862
2022-02-19,6.48854
2022-02-20,5.91603
2022-02-21,11.92748
2022-02-22,11.25954
2022-02-23,10.40076
2022-02-24,18.7977
2022-02-25,15.64885
2022-02-26,4.77099
2022-02-27,6.7748
2022-02-28,12.40458
2022-03-01,10.20992
2022-03-02,10.68702
2022-03-03,14.59923
2022-03-04,14.40839
2022-03-05,8.6832
2022-03-06,5.62977
2022-03-07,15.26717
2022-03-08,16.12595
2022-03-09,9.25572
2022-03-10,14.69465
2022-03-11,13.35877
2022-03-12,7.44274
2022-03-13,7.15648
2022-03-14,13.83587
2022-03-15,15.74427
2022-03-16,15.64885
2022-03-17,16.31679
2022-03-18,14.50381
2022-03-19,9.82824
2022-03-20,7.91984
2022-03-21,14.98091
2022-03-22,14.50381
2022-03-23,16.12595
2022-03-24,12.30916
2022-03-25,15.93511
2022-03-26,7.06106
2022-03-27,6.96564
2022-03-28,21.1832
2022-03-29,23.0916
2022-03-30,19.2748
2022-03-31,16.69847
2022-04-01,13.83587
2022-04-02,7.34732
2022-04-03,8.11068
2022-04-04,13.07251
2022-04-05,12.97709
2022-04-06,14.79007
2022-04-07,13.74045
2022-04-08,13.83587
2022-04-09,6.01145
2022-04-10,6.01145
2022-04-11,14.31297
2022-04-12,14.88549
2022-04-13,16.60305
2022-04-14,15.64885
2022-04-15,13.64503
2022-04-16,6.20229
2022-04-17,6.67938
2022-04-18,14.79007
2022-04-19,15.64885
2022-04-20,18.41603
2022-04-21,17.84351
2022-04-22,13.35877
2022-04-23,7.34732
2022-04-24,8.58778
2022-04-25,20.89694
2022-04-26,18.03435
2022-04-27,19.46564
2022-04-28,22.1374
2022-04-29,17.74809
2022-04-30,6.87022
2022-05-01,7.729
2022-05-02,15.74427
2022-05-03,14.02671
2022-05-04,16.31679
2022-05-05,11.25954
2022-05-06,18.12977
2022-05-07,8.58778
2022-05-08,6.10687
2022-05-09,16.31679
2022-05-10,15.64885
2022-05-11,16.41221
2022-05-12,19.46564
2022-05-13,15.17175
2022-05-14,8.30152
2022-05-15,6.87022
2022-05-16,12.97709
2022-05-17,14.21755
2022-05-18,14.12213
2022-05-19,15.36259
2022-05-20,13.26335
2022-05-21,5.82061
2022-05-22,6.10687
2022-05-23,11.35496
2022-05-24,11.45038
2022-05-25,14.50381
2022-05-26,15.74427
2022-05-27,11.45038
2022-05-28,5.91603
2022-05-29,6.67938
2022-05-30,14.79007
2022-05-31,17.17557
2022-06-01,8.2061
2022-06-02,16.79389
2022-06-03,19.37022
2022-06-04,4.77099
2022-06-05,6.2977
2022-06-06,9.1603
2022-06-07,18.70229
2022-06-08,21.6603
2022-06-09,18.22519
2022-06-10,20.80152
2022-06-11,10.1145
2022-06-12,7.06106
2022-06-13,18.89312
2022-06-14,20.7061
2022-06-15,18.41603
2022-06-16,21.1832
2022-06-17,18.03435
2022-06-18,10.01908
2022-06-19,9.6374
2022-06-20,19.65648
2022-06-21,17.74809
2022-06-22,23.28244
2022-06-23,22.90076
2022-06-24,22.99618
2022-06-25,10.40076
2022-06-26,10.49618
2022-06-27,21.27862
2022-06-28,17.17557
2022-06-29,19.17938
2022-06-30,16.12595
2022-07-01,17.74809
2022-07-02,8.39694
2022-07-03,9.35114
2022-07-04,18.98854
2022-07-05,19.65648
2022-07-06,22.70992
2022-07-07,20.99236
2022-07-08,20.03816
2022-07-09,11.0687
2022-07-10,12.21374
2022-07-11,22.1374
2022-07-12,25.57251
2022-07-13,22.99618
2022-07-14,23.75954
2022-07-15,26.81297
2022-07-16,10.01908
2022-07-17,13.07251
2022-07-18,24.5229
2022-07-19,21.46946
2022-07-20,22.23282
2022-07-21,19.94274
2022-07-22,20.89694
2022-07-23,11.35496
2022-07-24,12.30916
2022-07-25,21.27862
2022-07-26,22.90076
2022-07-27,19.7519
2022-07-28,20.89694
2022-07-29,20.99236
2022-07-30,9.73282
2022-07-31,10.30534
2022-08-01,21.37404
2022-08-02,21.94656
2022-08-03,19.46564
2022-08-04,18.7977
2022-08-05,19.65648
2022-08-06,10.01908
2022-08-07,10.97328
2022-08-08,20.7061
2022-08-09,17.46183
2022-08-10,21.08778
2022-08-11,21.94656
2022-08-12,20.51526
2022-08-13,10.78244
2022-08-14,9.06488
2022-08-15,11.45038
2022-08-16,24.14122
2022-08-17,18.03435
2022-08-18,17.74809
2022-08-19,20.80152
2022-08-20,11.16412
2022-08-21,11.35496
2022-08-22,25.38167
2022-08-23,30.62977
2022-08-24,20.03816
2022-08-25,20.229
2022-08-26,17.55725
2022-08-27,9.35114
2022-08-28,11.64122
2022-08-29,23.85496
2022-08-30,22.42366
2022-08-31,23.75954
2022-09-01,20.99236
2022-09-02,23.18702
2022-09-03,11.92748
2022-09-04,11.92748
2022-09-05,25.95419
2022-09-06,22.32824
2022-09-07,32.53816
2022-09-08,23.18702
2022-09-09,13.74045
2022-09-10,12.30916
2022-09-11,10.1145
2022-09-12,17.46183
2022-09-13,29.10305
2022-09-14,38.54961
2022-09-15,35.01908
2022-09-16,29.58015
2022-09-17,12.21374
2022-09-18,14.12213
2022-09-19,30.05725
2022-09-20,25.57251
2022-09-21,24.90458
2022-09-22,41.41221
2022-09-23,36.35496
2022-09-24,19.17938
2022-09-25,18.7977
2022-09-26,48.28244
2022-09-27,42.84351
2022-09-28,46.85114
2022-09-29,36.73664
2022-09-30,31.58396
2022-10-01,18.32061
2022-10-02,21.56488
2022-10-03,28.91221
2022-10-04,45.89694
2022-10-05,42.46183
2022-10-06,40.64885
2022-10-07,32.82442
2022-10-08,16.31679
2022-10-09,17.84351
2022-10-10,23.95038
2022-10-11,46.6603
2022-10-12,41.41221
2022-10-13,38.83587
2022-10-14,38.26335
2022-10-15,21.56488
2022-10-16,21.56488
2022-10-17,41.98473
2022-10-18,43.03435
2022-10-19,45.99236
2022-10-20,43.51145
2022-10-21,43.98854
2022-10-22,22.1374
2022-10-23,23.37786
2022-10-24,47.6145
2022-10-25,41.98473
2022-10-26,42.46183
2022-10-27,34.25572
2022-10-28,36.25954
2022-10-29,18.89312
2022-10-30,19.2748
2022-10-31,40.55343
2022-11-01,39.40839
2022-11-02,36.25954
2022-11-03,37.97709
2022-11-04,38.74045
2022-11-05,17.27099
2022-11-06,18.60687
2022-11-07,43.32061
2022-11-08,58.01526
2022-11-09,64.40839
2022-11-10,46.6603
2022-11-11,47.32824
2022-11-12,22.1374
2022-11-13,27.38549
2022-11-14,46.46946
2022-11-15,43.41603
2022-11-16,37.5
2022-11-17,38.35877
2022-11-18,31.96564
2022-11-19,16.79389
2022-11-20,20.99236
2022-11-21,41.31679
2022-11-22,36.64122
2022-11-23,37.0229
2022-11-24,38.26335
2022-11-25,33.01526
2022-11-26,17.84351
2022-11-27,24.61832
2022-11-28,35.40076
2022-11-29,41.12595
2022-11-30,41.69847
2022-12-01,44.17938
2022-12-02,35.49618
2022-12-03,17.74809
2022-12-04,23.66412
2022-12-05,47.04198
2022-12-06,36.92748
2022-12-07,41.03053
2022-12-08,36.35496
2022-12-09,41.60305
2022-12-10,18.22519
2022-12-11,25.28625
2022-12-12,48.0916
2022-12-13,49.14122
2022-12-14,44.65648
2022-12-15,44.56106
2022-12-16,39.59923
2022-12-17,22.90076
2022-12-18,26.24045
2022-12-19,49.80916
2022-12-20,55.72519
2022-12-21,51.52671
2022-12-22,46.37404
2022-12-23,40.93511
2022-12-24,21.46946
2022-12-25,27.67175
2022-12-26,48.95038
2022-12-27,51.81297
2022-12-28,55.91603
2022-12-29,50.09541
2022-12-30,47.32824
2022-12-31,20.41984
2023-01-01,27.48091
2023-01-02,59.25572
2023-01-03,51.43129
2023-01-04,56.48854
2023-01-05,52.76717
2023-01-06,58.58778
2023-01-07,32.34732
2023-01-08,34.25572
2023-01-09,73.75954
2023-01-10,68.7977
2023-01-11,63.64503
2023-01-12,56.39312
2023-01-13,51.71755
2023-01-14,28.05343
2023-01-15,34.25572
2023-01-16,61.25954
2023-01-17,57.34732
2023-01-18,63.54961
2023-01-19,54.19847
2023-01-20,49.23664
2023-01-21,27.48091
2023-01-22,29.67557
2023-01-23,35.87786
2023-01-24,50.47709
2023-01-25,84.44656
2023-01-26,72.6145
2023-01-27,66.50763
2023-01-28,37.11832
2023-01-29,40.45801
2023-01-30,72.32824
2023-01-31,63.74045
2023-02-01,60.1145
2023-02-02,62.59541
2023-02-03,53.53053
2023-02-04,33.6832
2023-02-05,35.87786
2023-02-06,76.81297
2023-02-07,61.83206
2023-02-08,60.30534
2023-02-09,54.29389
2023-02-10,56.48854
2023-02-11,29.29389
2023-02-12,33.01526
2023-02-13,59.54198
2023-02-14,59.73282
2023-02-15,56.67938
2023-02-16,57.63358
2023-02-17,55.53435
2023-02-18,29.19847
2023-02-19,29.10305
2023-02-20,56.20229
2023-02-21,44.7519
2023-02-22,47.04198
2023-02-23,51.04961
2023-02-24,42.27099
2023-02-25,23.5687
2023-02-26,26.81297
2023-02-27,46.75572
2023-02-28,41.69847
2023-03-01,31.48854
2023-03-02,44.7519
2023-03-03,40.17175
2023-03-04,22.6145
2023-03-05,23.18702
2023-03-06,41.69847
2023-03-07,37.11832
2023-03-08,40.07633
2023-03-09,36.5458
2023-03-10,35.87786
2023-03-11,18.22519
2023-03-12,21.08778
2023-03-13,47.80534
2023-03-14,38.83587
2023-03-15,40.45801
2023-03-16,35.40076
2023-03-17,35.40076
2023-03-18,18.03435
2023-03-19,20.03816
2023-03-20,40.07633
2023-03-21,38.35877
2023-03-22,34.35114
2023-03-23,40.64885
2023-03-24,35.68702
2023-03-25,20.229
2023-03-26,20.7061
2023-03-27,39.02671
2023-03-28,35.20992
2023-03-29,33.87404
2023-03-30,33.77862
2023-03-31,29.29389
2023-04-01,16.60305
2023-04-02,17.55725
2023-04-03,38.83587
2023-04-04,35.20992
2023-04-05,37.11832
2023-04-06,32.44274
2023-04-07,34.06488
2023-04-08,16.22137
2023-04-09,20.03816
2023-04-10,41.69847
2023-04-11,37.0229
2023-04-12,37.0229
2023-04-13,35.87786
2023-04-14,36.64122
2023-04-15,20.229
2023-04-16,24.0458
2023-04-17,42.27099
2023-04-18,36.35496
2023-04-19,36.64122
2023-04-20,36.5458
2023-04-21,31.96564
2023-04-22,17.55725
2023-04-23,18.22519
2023-04-24,40.74427
2023-04-25,40.07633
2023-04-26,42.74809
2023-04-27,33.01526
2023-04-28,33.11068
2023-04-29,20.03816
2023-04-30,17.65267
2023-05-01,32.06106
2023-05-02,48.66412
2023-05-03,38.64503
2023-05-04,42.46183
2023-05-05,22.6145
2023-05-06,20.03816
2023-05-07,26.04961
2023-05-08,45.80152
2023-05-09,43.70229
2023-05-10,38.93129
2023-05-11,37.5
2023-05-12,33.49236
2023-05-13,18.89312
2023-05-14,19.7519
2023-05-15,44.7519
2023-05-16,41.31679
2023-05-17,39.79007
2023-05-18,40.64885
2023-05-19,41.12595
2023-05-20,21.75572
2023-05-21,25.47709
2023-05-22,54.48473
2023-05-23,56.20229
2023-05-24,44.65648
2023-05-25,43.60687
2023-05-26,40.45801
2023-05-27,17.84351
2023-05-28,21.75572
2023-05-29,30.82061
2023-05-30,50.09541
