date,코인전망
2021-01-20,0.86506
2021-01-21,1.08254
2021-01-22,1.58998
2021-01-23,0.70075
2021-01-24,0.5606
2021-01-25,0.66692
2021-01-26,0.8264
2021-01-27,0.90373
2021-01-28,0.73458
2021-01-29,0.65242
2021-01-30,0.40595
2021-01-31,0.58476
2021-02-01,0.80707
2021-02-02,0.88923
2021-02-03,0.96655
2021-02-04,1.09704
2021-02-05,0.8409
2021-02-06,1.00038
2021-02-07,0.78291
2021-02-08,0.91339
2021-02-09,1.32901
2021-02-10,1.31935
2021-02-11,1.4015
2021-02-12,1.66731
2021-02-13,2.08776
2021-02-14,2.06843
2021-02-15,2.07809
2021-02-16,1.36284
2021-02-17,3.31529
2021-02-18,5.62052
2021-02-19,5.09375
2021-02-20,4.1127
2021-02-21,4.335
2021-02-22,5.12275
2021-02-23,5.96849
2021-02-24,3.27179
2021-02-25,2.51788
2021-02-26,3.06881
2021-02-27,2.17958
2021-02-28,2.97699
2021-03-01,2.01043
2021-03-02,1.60448
2021-03-03,2.5952
2021-03-04,2.2714
2021-03-05,1.89928
2021-03-06,1.4305
2021-03-07,1.7543
2021-03-08,1.6963
2021-03-09,2.67736
2021-03-10,2.92383
2021-03-11,2.59037
2021-03-12,3.35878
2021-03-13,3.87106
2021-03-14,4.20452
2021-03-15,5.18557
2021-03-16,5.96849
2021-03-17,5.81867
2021-03-18,5.24357
2021-03-19,4.87628
2021-03-20,5.49487
2021-03-21,5.49971
2021-03-22,5.49487
2021-03-23,5.76068
2021-03-24,3.78407
2021-03-25,4.89561
2021-03-26,3.62942
2021-03-27,3.28629
2021-03-28,3.75024
2021-03-29,3.96771
2021-03-30,6.06514
2021-03-31,6.1763
2021-04-01,7.29267
2021-04-02,8.96481
2021-04-03,7.71312
2021-04-04,7.55364
2021-04-05,9.71873
2021-04-06,9.9652
2021-04-07,13.87492
2021-04-08,7.60197
2021-04-09,5.88633
2021-04-10,5.54803
2021-04-11,6.29228
2021-04-12,6.62091
2021-04-13,6.84322
2021-04-14,7.14285
2021-04-15,5.39338
2021-04-16,8.64585
2021-04-17,8.32205
2021-04-18,11.62768
2021-04-19,10.2745
2021-04-20,17.5865
2021-04-21,9.07597
2021-04-22,14.23255
2021-04-23,30.05509
2021-04-24,9.32244
2021-04-25,7.54881
2021-04-26,7.70829
2021-04-27,6.39377
2021-04-28,6.87222
2021-04-29,5.45138
2021-04-30,4.17069
2021-05-01,4.18519
2021-05-02,4.14653
2021-05-03,4.73612
2021-05-04,5.15174
2021-05-05,5.51904
2021-05-06,6.40344
2021-05-07,7.65996
2021-05-08,6.12313
2021-05-09,6.82872
2021-05-10,6.7369
2021-05-11,8.47187
2021-05-12,6.11347
2021-05-13,13.47863
2021-05-14,7.19118
2021-05-15,6.52909
2021-05-16,6.95437
2021-05-17,18.85752
2021-05-18,8.41871
2021-05-19,22.57877
2021-05-20,15.05895
2021-05-21,8.82949
2021-05-22,17.24337
2021-05-23,24.22192
2021-05-24,22.72859
2021-05-25,9.21128
2021-05-26,6.61608
2021-05-27,6.01198
2021-05-28,8.97931
2021-05-29,8.35588
2021-05-30,8.98898
2021-05-31,7.8871
2021-06-01,6.0893
2021-06-02,5.17591
2021-06-03,5.38855
2021-06-04,6.23912
2021-06-05,4.58148
2021-06-06,4.89077
2021-06-07,5.15658
2021-06-08,14.69166
2021-06-09,10.81577
2021-06-10,6.34061
2021-06-11,6.57742
2021-06-12,9.9942
2021-06-13,5.67852
2021-06-14,5.11791
2021-06-15,3.99188
2021-06-16,4.90527
2021-06-17,4.74579
2021-06-18,5.95882
2021-06-19,6.25845
2021-06-20,9.71389
2021-06-21,17.26271
2021-06-22,25.68142
2021-06-23,11.4537
2021-06-24,6.50976
2021-06-25,5.80417
2021-06-26,5.49004
2021-06-27,4.52348
2021-06-28,4.81828
2021-06-29,7.18151
2021-06-30,5.62052
2021-07-01,4.90527
2021-07-02,4.13686
2021-07-03,3.39261
2021-07-04,4.18035
2021-07-05,5.49004
2021-07-06,3.94838
2021-07-07,3.58109
2021-07-08,5.61569
2021-07-09,5.01643
2021-07-10,3.05432
2021-07-11,3.12681
2021-07-12,3.66325
2021-07-13,5.15174
2021-07-14,7.42315
2021-07-15,5.60119
2021-07-16,8.38488
2021-07-17,7.39416
2021-07-18,5.09858
2021-07-19,7.22501
2021-07-20,16.82775
2021-07-21,9.94587
2021-07-22,7.51981
2021-07-23,5.78967
2021-07-24,5.09858
2021-07-25,4.44616
2021-07-26,8.31722
2021-07-27,6.23429
2021-07-28,5.41755
2021-07-29,4.63947
2021-07-30,5.14691
2021-07-31,5.34506
2021-08-01,6.64508
2021-08-02,4.87144
2021-08-03,4.82312
2021-08-04,4.35433
2021-08-05,5.27256
2021-08-06,4.66363
2021-08-07,9.71873
2021-08-08,8.95031
2021-08-09,7.07519
2021-08-10,6.38894
2021-08-11,10.10052
2021-08-12,14.0924
2021-08-13,9.95553
2021-08-14,14.90431
2021-08-15,13.33848
2021-08-16,13.49313
2021-08-17,13.34332
2021-08-18,16.67311
2021-08-19,9.21128
2021-08-20,8.72317
2021-08-21,8.67001
2021-08-22,8.03208
2021-08-23,10.63696
2021-08-24,11.54069
2021-08-25,14.51768
2021-08-26,14.17456
2021-08-27,12.97602
2021-08-28,7.2685
2021-08-29,7.51981
2021-08-30,8.97931
2021-08-31,7.87744
2021-09-01,7.96443
2021-09-02,9.12913
2021-09-03,8.89232
2021-09-04,10.75294
2021-09-05,11.27488
2021-09-06,12.07229
2021-09-07,18.50956
2021-09-08,50.64759
2021-09-09,10.45814
2021-09-10,9.81538
2021-09-11,10.26966
2021-09-12,8.47187
2021-09-13,13.63328
2021-09-14,8.51053
2021-09-15,5.93949
2021-09-16,6.02165
2021-09-17,6.88671
2021-09-18,6.01681
2021-09-19,5.64469
2021-09-20,28.09781
2021-09-21,20.8438
2021-09-22,27.46472
2021-09-23,13.82176
2021-09-24,20.37985
2021-09-25,14.73999
2021-09-26,17.03073
2021-09-27,11.63734
2021-09-28,16.86158
2021-09-29,14.30987
2021-09-30,9.35144
2021-10-01,9.02764
2021-10-02,9.56408
2021-10-03,8.02725
2021-10-04,9.79122
2021-10-05,9.82988
2021-10-06,10.05702
2021-10-07,8.67001
2021-10-08,7.75662
2021-10-09,7.61647
2021-10-10,8.5202
2021-10-11,8.42837
2021-10-12,11.16373
2021-10-13,6.58225
2021-10-14,6.90605
2021-10-15,8.41871
2021-10-16,7.42315
2021-10-17,6.06997
2021-10-18,8.24473
2021-10-19,6.49043
2021-10-20,6.4276
2021-10-21,7.31683
2021-10-22,5.71718
2021-10-23,4.76995
2021-10-24,4.95843
2021-10-25,5.15174
2021-10-26,5.64469
2021-10-27,17.35936
2021-10-28,9.38043
2021-10-29,6.35511
2021-10-30,6.65474
2021-10-31,9.6704
2021-11-01,9.01314
2021-11-02,9.94104
2021-11-03,10.64662
2021-11-04,9.13879
2021-11-05,7.77595
2021-11-06,6.60641
2021-11-07,6.76106
2021-11-08,8.85849
2021-11-09,9.89754
2021-11-10,7.93543
2021-11-11,9.9217
2021-11-12,6.9882
2021-11-13,6.28745
2021-11-14,5.60119
2021-11-15,8.41387
2021-11-16,17.17088
2021-11-17,14.12139
2021-11-18,14.43553
2021-11-19,16.21882
2021-11-20,8.815
2021-11-21,9.89754
2021-11-22,11.93214
2021-11-23,11.38604
2021-11-24,12.66189
2021-11-25,16.43147
2021-11-26,23.09104
2021-11-27,14.89464
2021-11-28,17.78948
2021-11-29,11.37154
2021-11-30,12.13512
2021-12-01,10.68045
2021-12-02,11.763
2021-12-03,9.0518
2021-12-04,100.0
2021-12-05,23.4535
2021-12-06,48.91745
2021-12-07,14.95263
2021-12-08,12.74405
2021-12-09,12.38642
2021-12-10,17.08389
2021-12-11,12.87454
2021-12-12,10.8496
2021-12-13,21.45273
2021-12-14,42.44152
2021-12-15,15.79837
2021-12-16,16.22366
2021-12-17,10.95109
2021-12-18,8.88749
2021-12-19,8.22056
2021-12-20,17.81364
2021-12-21,10.93659
2021-12-22,7.91127
2021-12-23,8.12874
2021-12-24,8.64102
2021-12-25,6.4566
2021-12-26,7.84361
2021-12-27,7.6068
2021-12-28,11.69534
2021-12-29,17.28687
2021-12-30,13.29499
2021-12-31,7.74212
2022-01-01,7.73245
2022-01-02,8.54436
2022-01-03,9.45292
2022-01-04,9.13396
2022-01-05,7.22501
2022-01-06,33.13357
2022-01-07,20.73265
2022-01-08,15.10728
2022-01-09,19.85308
2022-01-10,29.40266
2022-01-11,20.88729
2022-01-12,11.06224
2022-01-13,8.90682
2022-01-14,9.16779
2022-01-15,7.05586
2022-01-16,9.73323
2022-01-17,9.43359
2022-01-18,17.25787
2022-01-19,17.75082
2022-01-20,11.27005
2022-01-21,33.42837
2022-01-22,68.90585
2022-01-23,26.64797
2022-01-24,35.57413
2022-01-25,18.36458
2022-01-26,14.75449
2022-01-27,12.82621
2022-01-28,8.02242
2022-01-29,8.31722
2022-01-30,7.06069
2022-01-31,7.96926
2022-02-01,6.56292
2022-02-02,7.2685
2022-02-03,9.60274
2022-02-04,7.10902
2022-02-05,14.37753
2022-02-06,10.45331
2022-02-07,10.88343
2022-02-08,16.07867
2022-02-09,9.56891
2022-02-10,9.13396
2022-02-11,8.07075
2022-02-12,13.53663
2022-02-13,6.88671
2022-02-14,10.8061
2022-02-15,8.43804
2022-02-16,7.70346
2022-02-17,8.78117
2022-02-18,11.66634
2022-02-19,9.16296
2022-02-20,12.46858
2022-02-21,10.34216
2022-02-22,16.06901
2022-02-23,7.02203
2022-02-24,18.38391
2022-02-25,8.54436
2022-02-26,6.81906
2022-02-27,6.15213
2022-02-28,5.809
2022-03-01,11.05741
2022-03-02,7.0172
2022-03-03,5.49487
2022-03-04,7.22018
2022-03-05,6.84805
2022-03-06,6.17146
2022-03-07,7.44732
2022-03-08,5.5867
2022-03-09,5.69785
2022-03-10,7.29267
2022-03-11,5.5577
2022-03-12,4.92944
2022-03-13,5.49004
2022-03-14,6.70307
2022-03-15,7.10902
2022-03-16,5.80417
2022-03-17,5.49971
2022-03-18,5.06475
2022-03-19,5.8815
2022-03-20,6.14247
2022-03-21,5.15174
2022-03-22,7.38449
2022-03-23,6.55809
2022-03-24,5.88633
2022-03-25,5.95399
2022-03-26,5.30639
2022-03-27,6.64508
2022-03-28,9.70423
2022-03-29,9.14363
2022-03-30,7.82427
2022-03-31,8.82466
2022-04-01,7.94509
2022-04-02,6.6789
2022-04-03,6.35028
2022-04-04,9.07113
2022-04-05,7.6358
2022-04-06,17.99729
2022-04-07,13.17417
2022-04-08,4.86178
2022-04-09,4.79895
2022-04-10,5.05992
2022-04-11,15.65339
2022-04-12,12.38642
2022-04-13,4.97776
2022-04-14,4.22868
2022-04-15,4.30117
2022-04-16,3.60042
2022-04-17,4.81345
2022-04-18,11.64701
2022-04-19,4.79412
2022-04-20,4.28668
2022-04-21,4.55731
2022-04-22,5.09375
2022-04-23,4.1127
2022-04-24,4.66847
2022-04-25,12.3526
2022-04-26,5.45138
2022-04-27,8.41387
2022-04-28,4.76029
2022-04-29,6.90121
2022-04-30,8.95998
2022-05-01,19.96907
2022-05-02,7.80978
2022-05-03,5.78001
2022-05-04,6.23429
2022-05-05,6.90121
2022-05-06,10.69495
2022-05-07,5.56736
2022-05-08,10.92692
2022-05-09,19.79992
2022-05-10,26.02455
2022-05-11,33.45737
2022-05-12,91.04001
2022-05-13,31.47593
2022-05-14,18.34525
2022-05-15,12.3526
2022-05-16,15.17494
2022-05-17,11.82582
2022-05-18,12.43959
2022-05-19,15.75971
2022-05-20,7.6358
2022-05-21,6.64991
2022-05-22,6.23429
2022-05-23,6.45176
2022-05-24,9.01797
2022-05-25,7.02203
2022-05-26,11.90315
2022-05-27,11.03324
2022-05-28,8.06108
2022-05-29,6.67407
2022-05-30,7.49565
2022-05-31,7.33133
2022-06-01,5.05992
2022-06-02,6.35028
2022-06-03,5.36922
2022-06-04,5.25323
2022-06-05,4.40266
2022-06-06,5.2629
2022-06-07,7.36516
2022-06-08,5.8815
2022-06-09,5.16624
2022-06-10,5.53353
2022-06-11,8.94548
2022-06-12,25.86023
2022-06-13,35.8496
2022-06-14,23.31335
2022-06-15,16.69244
2022-06-16,10.41948
2022-06-17,8.42354
2022-06-18,8.17707
2022-06-19,11.80166
2022-06-20,7.80011
2022-06-21,7.25401
2022-06-22,5.43205
2022-06-23,5.2484
2022-06-24,5.20007
2022-06-25,4.48965
2022-06-26,4.33017
2022-06-27,5.33056
2022-06-28,4.91977
2022-06-29,6.55809
2022-06-30,9.07597
2022-07-01,5.18557
2022-07-02,3.8179
2022-07-03,3.88072
2022-07-04,4.76512
2022-07-05,4.63947
2022-07-06,3.7454
2022-07-07,4.12236
2022-07-08,4.64913
2022-07-09,2.72085
2022-07-10,3.4651
2022-07-11,4.46549
2022-07-12,4.38816
2022-07-13,4.65397
2022-07-14,4.01121
2022-07-15,3.73091
2022-07-16,2.54204
2022-07-17,4.12719
2022-07-18,6.98337
2022-07-19,5.70268
2022-07-20,5.92016
2022-07-21,4.96327
2022-07-22,3.28629
2022-07-23,3.28629
2022-07-24,2.82717
2022-07-25,4.67813
2022-07-26,5.13725
2022-07-27,3.64875
2022-07-28,4.6443
2022-07-29,5.62536
2022-07-30,3.48443
2022-07-31,3.8179
2022-08-01,4.12236
2022-08-02,4.77962
2022-08-03,3.27179
2022-08-04,3.4651
2022-08-05,2.92383
2022-08-06,2.78368
2022-08-07,2.99632
2022-08-08,4.53315
2022-08-09,4.0837
2022-08-10,4.42683
2022-08-11,4.25768
2022-08-12,3.30562
2022-08-13,3.33462
2022-08-14,3.98221
2022-08-15,4.53315
2022-08-16,4.04987
2022-08-17,4.22385
2022-08-18,3.71157
2022-08-19,14.09723
2022-08-20,6.42277
2022-08-21,4.48482
2022-08-22,5.39822
2022-08-23,3.90489
2022-08-24,3.41194
2022-08-25,3.71157
2022-08-26,4.07887
2022-08-27,5.84767
2022-08-28,3.07848
2022-08-29,4.13203
2022-08-30,3.03498
2022-08-31,2.79335
2022-09-01,2.89
2022-09-02,2.85134
2022-09-03,2.12642
2022-09-04,2.3004
2022-09-05,2.94799
2022-09-06,2.56137
2022-09-07,4.82795
2022-09-08,2.44055
2022-09-09,2.52754
2022-09-10,2.3004
2022-09-11,2.23757
2022-09-12,2.87067
2022-09-13,5.03576
2022-09-14,4.38333
2022-09-15,3.54243
2022-09-16,3.72124
2022-09-17,2.71119
2022-09-18,2.69186
2022-09-19,9.03247
2022-09-20,3.7454
2022-09-21,3.97254
2022-09-22,4.51382
2022-09-23,3.85656
2022-09-24,2.65803
2022-09-25,2.55171
2022-09-26,3.40228
2022-09-27,2.89967
2022-09-28,4.10303
2022-09-29,2.60003
2022-09-30,2.25207
2022-10-01,1.92344
2022-10-02,2.5952
2022-10-03,2.74985
2022-10-04,2.64353
2022-10-05,2.85617
2022-10-06,2.35356
2022-10-07,2.68219
2022-10-08,2.15058
2022-10-09,2.0491
2022-10-10,2.41156
2022-10-11,4.21418
2022-10-12,3.11714
2022-10-13,7.08969
2022-10-14,3.03982
2022-10-15,2.16508
2022-10-16,2.06359
2022-10-17,2.92383
2022-10-18,2.48405
2022-10-19,2.85134
2022-10-20,2.5807
2022-10-21,3.53276
2022-10-22,1.98627
2022-10-23,2.13125
2022-10-24,2.54687
2022-10-25,2.39706
2022-10-26,3.14131
2022-10-27,2.82234
2022-10-28,2.19891
2022-10-29,2.28107
2022-10-30,2.13125
2022-10-31,2.61936
2022-11-01,2.71602
2022-11-02,2.60487
2022-11-03,2.48405
2022-11-04,2.6097
2022-11-05,2.919
2022-11-06,2.57104
2022-11-07,3.4941
2022-11-08,9.70906
2022-11-09,31.00231
2022-11-10,28.65841
2022-11-11,10.97042
2022-11-12,13.82176
2022-11-13,15.31993
2022-11-14,23.83529
2022-11-15,9.16779
2022-11-16,7.06069
2022-11-17,6.20529
2022-11-18,4.56698
2022-11-19,3.67291
2022-11-20,4.18519
2022-11-21,7.24917
2022-11-22,6.37444
2022-11-23,4.35433
2022-11-24,5.00193
2022-11-25,4.11753
2022-11-26,2.87067
2022-11-27,3.32495
2022-11-28,4.89077
2022-11-29,4.11753
2022-11-30,3.54243
2022-12-01,3.56659
2022-12-02,3.43611
2022-12-03,2.07809
2022-12-04,2.57587
2022-12-05,3.07848
2022-12-06,2.71119
2022-12-07,4.393
2022-12-08,3.85656
2022-12-09,2.67253
2022-12-10,1.78813
2022-12-11,2.34873
2022-12-12,5.32089
2022-12-13,4.61047
2022-12-14,3.03015
2022-12-15,3.23313
2022-12-16,4.66363
2022-12-17,9.30794
2022-12-18,4.88111
2022-12-19,6.91571
2022-12-20,8.70384
2022-12-21,3.94838
2022-12-22,3.65358
2022-12-23,3.04465
2022-12-24,2.29074
2022-12-25,2.83201
2022-12-26,4.63464
2022-12-27,4.21418
2022-12-28,7.44248
2022-12-29,6.60641
2022-12-30,6.10864
2022-12-31,3.11714
2023-01-01,2.90933
2023-01-02,3.85173
2023-01-03,3.14614
2023-01-04,3.30562
2023-01-05,3.17514
2023-01-06,3.07365
2023-01-07,2.39222
2023-01-08,2.31007
2023-01-09,4.49932
2023-01-10,3.41194
2023-01-11,3.01565
2023-01-12,3.43611
2023-01-13,3.56176
2023-01-14,9.33694
2023-01-15,5.08409
2023-01-16,4.65397
2023-01-17,3.85656
2023-01-18,3.20896
2023-01-19,4.14169
2023-01-20,2.43572
2023-01-21,3.88072
2023-01-22,3.18963
2023-01-23,3.4651
2023-01-24,3.98221
2023-01-25,4.52348
2023-01-26,3.7454
2023-01-27,3.28629
2023-01-28,2.89483
2023-01-29,3.16547
2023-01-30,6.1328
2023-01-31,5.34022
2023-02-01,3.95321
2023-02-02,4.07887
2023-02-03,3.04948
2023-02-04,3.06881
2023-02-05,3.84206
2023-02-06,3.83239
2023-02-07,2.95766
2023-02-08,3.25246
2023-02-09,4.55248
2023-02-10,4.9681
2023-02-11,2.5662
2023-02-12,2.64353
2023-02-13,5.40788
2023-02-14,4.99226
2023-02-15,3.46994
2023-02-16,5.81384
2023-02-17,3.33462
2023-02-18,3.06881
2023-02-19,2.919
2023-02-20,3.83723
2023-02-21,4.33017
2023-02-22,3.94838
2023-02-23,3.11714
2023-02-24,3.16064
2023-02-25,3.48927
2023-02-26,2.63386
2023-02-27,2.52271
2023-02-28,2.70635
2023-03-01,2.48405
2023-03-02,3.25246
2023-03-03,6.9882
2023-03-04,3.39744
2023-03-05,3.26213
2023-03-06,4.61531
2023-03-07,3.55209
2023-03-08,4.60081
2023-03-09,3.64875
2023-03-10,7.28784
2023-03-11,3.53276
2023-03-12,4.13686
2023-03-13,4.03054
2023-03-14,4.78445
2023-03-15,3.77923
2023-03-16,3.53276
2023-03-17,3.50376
2023-03-18,3.87106
2023-03-19,2.9045
2023-03-20,3.83239
2023-03-21,4.0547
2023-03-22,3.92422
2023-03-23,4.19002
2023-03-24,2.84167
2023-03-25,2.55171
2023-03-26,2.33423
2023-03-27,3.51343
2023-03-28,5.74618
2023-03-29,3.96771
2023-03-30,3.43611
2023-03-31,2.9335
2023-04-01,2.5662
2023-04-02,2.47438
2023-04-03,3.38294
2023-04-04,2.96249
2023-04-05,3.37811
2023-04-06,3.76473
2023-04-07,2.41156
2023-04-08,1.82679
2023-04-09,2.5662
2023-04-10,2.51304
2023-04-11,2.97699
2023-04-12,3.39261
2023-04-13,2.29074
2023-04-14,2.53237
2023-04-15,1.83645
2023-04-16,2.16025
2023-04-17,2.67253
2023-04-18,2.68219
2023-04-19,4.84245
2023-04-20,4.38333
2023-04-21,3.4796
2023-04-22,4.19969
2023-04-23,1.82679
2023-04-24,3.23796
2023-04-25,3.75507
2023-04-26,2.52754
2023-04-27,2.63386
2023-04-28,1.6963
2023-04-29,1.58998
2023-04-30,1.70114
2023-05-01,2.40189
2023-05-02,3.01565
2023-05-03,2.28107
2023-05-04,1.9911
2023-05-05,1.70597
2023-05-06,2.26174
2023-05-07,2.49855
2023-05-08,5.49971
2023-05-09,5.84767
2023-05-10,3.03015
2023-05-11,3.17514
2023-05-12,4.95843
2023-05-13,2.23274
2023-05-14,2.15542
2023-05-15,2.35356
2023-05-16,2.43572
2023-05-17,2.10709
2023-05-18,1.78329
2023-05-19,1.83162
2023-05-20,1.54649
2023-05-21,1.6818
2023-05-22,3.09298
2023-05-23,2.00077
2023-05-24,2.94316
2023-05-25,3.30562
2023-05-26,2.18925
2023-05-27,1.36767
2023-05-28,1.33868
2023-05-29,1.99594
