date,현대건설주가
2020-11-07,1.28053
2020-11-08,1.0322
2020-11-09,15.78332
2020-11-10,21.2316
2020-11-11,20.4366
2020-11-12,17.63833
2020-11-13,15.8871
2020-11-14,1.8235
2020-11-15,1.38245
2020-11-16,19.66569
2020-11-17,28.52006
2020-11-18,22.75304
2020-11-19,19.82876
2020-11-20,18.8818
2020-11-21,1.9699
2020-11-22,1.59927
2020-11-23,21.26125
2020-11-24,24.96015
2020-11-25,26.8374
2020-11-26,20.62191
2020-11-27,20.85171
2020-11-28,2.56106
2020-11-29,2.09406
2020-11-30,19.43775
2020-12-01,21.25199
2020-12-02,21.41506
2020-12-03,20.80538
2020-12-04,31.29424
2020-12-05,6.41933
2020-12-06,6.11541
2020-12-07,43.0451
2020-12-08,34.72628
2020-12-09,34.62065
2020-12-10,49.87213
2020-12-11,44.11993
2020-12-12,5.9338
2020-12-13,4.81635
2020-12-14,38.17501
2020-12-15,31.63522
2020-12-16,29.88399
2020-12-17,28.14573
2020-12-18,30.74941
2020-12-19,3.68222
2020-12-20,3.1763
2020-12-21,28.69426
2020-12-22,26.05537
2020-12-23,27.84552
2020-12-24,29.03154
2020-12-25,4.1696
2020-12-26,2.96504
2020-12-27,3.18557
2020-12-28,26.16841
2020-12-29,25.77739
2020-12-30,35.46569
2020-12-31,7.01975
2021-01-01,3.76005
2021-01-02,3.88792
2021-01-03,3.99169
2021-01-04,38.57344
2021-01-05,58.65979
2021-01-06,53.56547
2021-01-07,51.61039
2021-01-08,56.77143
2021-01-09,10.35543
2021-01-10,10.1905
2021-01-11,94.46647
2021-01-12,89.99666
2021-01-13,71.59297
2021-01-14,60.33505
2021-01-15,54.1696
2021-01-16,7.5164
2021-01-17,5.52796
2021-01-18,61.73603
2021-01-19,74.26522
2021-01-20,64.28041
2021-01-21,58.02416
2021-01-22,57.57014
2021-01-23,6.66394
2021-01-24,5.55576
2021-01-25,57.54234
2021-01-26,47.28883
2021-01-27,44.45906
2021-01-28,40.7861
2021-01-29,42.56143
2021-01-30,4.79782
2021-01-31,3.99355
2021-02-01,53.48949
2021-02-02,51.51402
2021-02-03,56.36188
2021-02-04,65.70549
2021-02-05,47.58533
2021-02-06,5.9338
2021-02-07,5.18142
2021-02-08,46.58092
2021-02-09,39.16645
2021-02-10,32.33201
2021-02-11,3.45798
2021-02-12,2.41836
2021-02-13,2.87239
2021-02-14,3.15221
2021-02-15,38.31214
2021-02-16,33.64219
2021-02-17,30.85689
2021-02-18,29.56154
2021-02-19,30.92175
2021-02-20,3.90089
2021-02-21,2.91316
2021-02-22,29.20573
2021-02-23,30.29724
2021-02-24,30.99959
2021-02-25,32.88239
2021-02-26,28.03268
2021-02-27,3.2319
2021-02-28,2.57218
2021-03-01,2.95763
2021-03-02,29.13346
2021-03-03,26.88743
2021-03-04,24.56358
2021-03-05,23.81305
2021-03-06,2.84088
2021-03-07,2.3813
2021-03-08,26.5131
2021-03-09,29.97294
2021-03-10,26.58166
2021-03-11,29.30766
2021-03-12,36.07723
2021-03-13,5.00166
2021-03-14,4.78855
2021-03-15,43.425
2021-03-16,38.38812
2021-03-17,30.63452
2021-03-18,31.00515
2021-03-19,26.12208
2021-03-20,3.03361
2021-03-21,2.68522
2021-03-22,29.79504
2021-03-23,35.48608
2021-03-24,28.87587
2021-03-25,31.28868
2021-03-26,34.793
2021-03-27,4.31229
2021-03-28,3.66739
2021-03-29,40.26722
2021-03-30,37.85256
2021-03-31,34.31674
2021-04-01,30.78462
2021-04-02,29.9507
2021-04-03,4.11029
2021-04-04,3.73225
2021-04-05,40.44698
2021-04-06,39.32396
2021-04-07,37.41707
2021-04-08,55.49831
2021-04-09,47.29995
2021-04-10,4.94422
2021-04-11,4.27337
2021-04-12,37.09462
2021-04-13,41.62744
2021-04-14,42.65038
2021-04-15,41.89058
2021-04-16,44.40902
2021-04-17,6.20807
2021-04-18,5.51499
2021-04-19,48.99558
2021-04-20,61.50253
2021-04-21,58.23913
2021-04-22,49.87583
2021-04-23,47.62796
2021-04-24,6.47307
2021-04-25,5.19439
2021-04-26,55.21848
2021-04-27,57.85552
2021-04-28,60.13305
2021-04-29,65.57762
2021-04-30,66.88595
2021-05-01,7.18097
2021-05-02,6.00607
2021-05-03,56.95674
2021-05-04,48.94926
2021-05-05,6.45824
2021-05-06,50.94881
2021-05-07,54.20481
2021-05-08,6.63244
2021-05-09,5.68918
2021-05-10,58.70983
2021-05-11,55.49646
2021-05-12,50.57633
2021-05-13,48.58048
2021-05-14,45.25036
2021-05-15,5.43901
2021-05-16,7.0494
2021-05-17,48.06901
2021-05-18,46.76068
2021-05-19,6.32296
2021-05-20,43.97539
2021-05-21,40.54334
2021-05-22,4.18442
2021-05-23,4.02134
2021-05-24,43.33605
2021-05-25,43.425
2021-05-26,42.64667
2021-05-27,74.33193
2021-05-28,61.35613
2021-05-29,6.81776
2021-05-30,6.04684
2021-05-31,60.35728
2021-06-01,56.50643
2021-06-02,56.72324
2021-06-03,59.08231
2021-06-04,49.98517
2021-06-05,5.16103
2021-06-06,5.09803
2021-06-07,50.29094
2021-06-08,58.5449
2021-06-09,48.24876
2021-06-10,51.12301
2021-06-11,47.62054
2021-06-12,4.50872
2021-06-13,3.84529
2021-06-14,41.73307
2021-06-15,42.61146
2021-06-16,42.26863
2021-06-17,39.70386
2021-06-18,44.44423
2021-06-19,4.97387
2021-06-20,4.36603
2021-06-21,41.54219
2021-06-22,39.45183
2021-06-23,38.04529
2021-06-24,41.26792
2021-06-25,51.28794
2021-06-26,7.44042
2021-06-27,5.7559
2021-06-28,60.67603
2021-06-29,51.38616
2021-06-30,51.48067
2021-07-01,45.31151
2021-07-02,59.29728
2021-07-03,6.71769
2021-07-04,6.1395
2021-07-05,56.14135
2021-07-06,56.28775
2021-07-07,47.27215
2021-07-08,46.40302
2021-07-09,45.50239
2021-07-10,5.36673
2021-07-11,4.33267
2021-07-12,46.26959
2021-07-13,45.20217
2021-07-14,39.94477
2021-07-15,38.94963
2021-07-16,37.39483
2021-07-17,3.81379
2021-07-18,3.29305
2021-07-19,34.16848
2021-07-20,36.70545
2021-07-21,35.01538
2021-07-22,35.65842
2021-07-23,42.37611
2021-07-24,5.59653
2021-07-25,3.97316
2021-07-26,38.06567
2021-07-27,41.79237
2021-07-28,38.81064
2021-07-29,34.81153
2021-07-30,31.74085
2021-07-31,3.43019
2021-08-01,2.72599
2021-08-02,30.54927
2021-08-03,30.78091
2021-08-04,34.27041
2021-08-05,31.18676
2021-08-06,30.00259
2021-08-07,2.95949
2021-08-08,2.56106
2021-08-09,30.28612
2021-08-10,28.72576
2021-08-11,27.99933
2021-08-12,28.39776
2021-08-13,28.2495
2021-08-14,2.65927
2021-08-15,1.92172
2021-08-16,4.26781
2021-08-17,28.5701
2021-08-18,29.5671
2021-08-19,30.54186
2021-08-20,28.97038
2021-08-21,2.88721
2021-08-22,2.59812
2021-08-23,32.3876
2021-08-24,34.94866
2021-08-25,33.62551
2021-08-26,36.68136
2021-08-27,30.13231
2021-08-28,2.70746
2021-08-29,2.4999
2021-08-30,38.59011
2021-08-31,44.95756
2021-09-01,42.67447
2021-09-02,32.94355
2021-09-03,36.54423
2021-09-04,3.11515
2021-09-05,2.73711
2021-09-06,31.47029
2021-09-07,27.46191
2021-09-08,26.23512
2021-09-09,26.23327
2021-09-10,26.70212
2021-09-11,2.35165
2021-09-12,1.83277
2021-09-13,25.41418
2021-09-14,28.45335
2021-09-15,29.02783
2021-09-16,30.78833
2021-09-17,28.55157
2021-09-18,2.67966
2021-09-19,1.67154
2021-09-20,1.4992
2021-09-21,1.59186
2021-09-22,2.02549
2021-09-23,28.43111
2021-09-24,27.61202
2021-09-25,2.53511
2021-09-26,2.02549
2021-09-27,27.23768
2021-09-28,24.53578
2021-09-29,26.0146
2021-09-30,26.34446
2021-10-01,23.46651
2021-10-02,2.36092
2021-10-03,1.89763
2021-10-04,3.25043
2021-10-05,27.41188
2021-10-06,26.54831
2021-10-07,27.11167
2021-10-08,23.77784
2021-10-09,1.88836
2021-10-10,1.50661
2021-10-11,2.75008
2021-10-12,22.91612
2021-10-13,22.69189
2021-10-14,24.11326
2021-10-15,24.899
2021-10-16,2.30161
2021-10-17,1.88095
2021-10-18,21.12597
2021-10-19,20.3217
2021-10-20,19.71201
2021-10-21,19.48408
2021-10-22,18.80026
2021-10-23,1.58815
2021-10-24,1.40469
2021-10-25,21.69304
2021-10-26,21.25199
2021-10-27,19.16533
2021-10-28,19.84729
2021-10-29,20.20681
2021-10-30,1.92728
2021-10-31,2.14595
2021-11-01,21.89874
2021-11-02,23.06623
2021-11-03,21.7894
2021-11-04,20.69419
2021-11-05,18.89292
2021-11-06,2.11445
2021-11-07,1.65116
2021-11-08,21.45398
2021-11-09,19.27838
2021-11-10,17.54938
2021-11-11,18.40925
2021-11-12,20.04002
2021-11-13,2.04217
2021-11-14,1.89763
2021-11-15,20.1123
2021-11-16,17.5883
2021-11-17,17.01938
2021-11-18,17.27326
2021-11-19,18.44816
2021-11-20,2.27938
2021-11-21,2.14039
2021-11-22,22.49731
2021-11-23,19.53411
2021-11-24,20.19569
2021-11-25,19.88065
2021-11-26,18.71872
2021-11-27,2.62221
2021-11-28,2.04959
2021-11-29,19.25243
2021-11-30,21.0222
2021-12-01,21.99696
2021-12-02,23.57399
2021-12-03,23.77228
2021-12-04,2.34794
2021-12-05,2.29235
2021-12-06,23.01804
2021-12-07,30.10266
2021-12-08,27.95856
2021-12-09,23.88717
2021-12-10,21.72269
2021-12-11,2.47581
2021-12-12,2.2664
2021-12-13,22.78455
2021-12-14,20.22905
2021-12-15,22.20636
2021-12-16,22.14891
2021-12-17,19.9066
2021-12-18,2.19784
2021-12-19,1.99028
2021-12-20,20.16604
2021-12-21,21.94321
2021-12-22,23.21633
2021-12-23,22.63815
2021-12-24,21.13894
2021-12-25,2.58144
2021-12-26,2.47766
2021-12-27,21.95989
2021-12-28,21.92283
2021-12-29,21.68748
2021-12-30,20.0289
2021-12-31,5.48534
2022-01-01,2.16633
2022-01-02,2.58329
2022-01-03,29.92846
2022-01-04,28.23653
2022-01-05,27.73433
2022-01-06,28.32919
2022-01-07,26.9838
2022-01-08,3.17074
2022-01-09,3.054
2022-01-10,25.16215
2022-01-11,29.71535
2022-01-12,44.08287
2022-01-13,39.82432
2022-01-14,29.48741
2022-01-15,6.18398
2022-01-16,5.62062
2022-01-17,26.86334
2022-01-18,31.19602
2022-01-19,27.16541
2022-01-20,28.00118
2022-01-21,28.63867
2022-01-22,6.14506
2022-01-23,5.18513
2022-01-24,24.02616
2022-01-25,24.61732
2022-01-26,23.6055
2022-01-27,26.03313
2022-01-28,34.29635
2022-01-29,4.65142
2022-01-30,3.18001
2022-01-31,2.93354
2022-02-01,2.71857
2022-02-02,3.28935
2022-02-03,27.22656
2022-02-04,24.70256
2022-02-05,3.39312
2022-02-06,2.68336
2022-02-07,21.11485
2022-02-08,20.64971
2022-02-09,24.62473
2022-02-10,21.30202
2022-02-11,18.89477
2022-02-12,2.20525
2022-02-13,1.70305
2022-02-14,17.47711
2022-02-15,18.45557
2022-02-16,20.4088
2022-02-17,20.98884
2022-02-18,18.49264
2022-02-19,2.0292
2022-02-20,1.80682
2022-02-21,21.52811
2022-02-22,17.89777
2022-02-23,21.32241
2022-02-24,20.01408
2022-02-25,19.61565
2022-02-26,2.68151
2022-02-27,2.10333
2022-02-28,20.6701
2022-03-01,3.5247
2022-03-02,20.41807
2022-03-03,25.11767
2022-03-04,23.6685
2022-03-05,2.86127
2022-03-06,2.3498
2022-03-07,23.36088
2022-03-08,22.06552
2022-03-09,2.84088
2022-03-10,37.42077
2022-03-11,40.83243
2022-03-12,5.64285
2022-03-13,5.28334
2022-03-14,41.97027
2022-03-15,31.55924
2022-03-16,31.52588
2022-03-17,32.35424
2022-03-18,29.12049
2022-03-19,3.85641
2022-03-20,2.57403
2022-03-21,26.67803
2022-03-22,26.18879
2022-03-23,25.13806
2022-03-24,23.2256
2022-03-25,22.69004
2022-03-26,3.5247
2022-03-27,2.28308
2022-03-28,23.51284
2022-03-29,22.6678
2022-03-30,22.70857
2022-03-31,23.75189
2022-04-01,19.34138
2022-04-02,2.53326
2022-04-03,2.29235
2022-04-04,22.4028
2022-04-05,20.30873
2022-04-06,18.39627
2022-04-07,18.57047
2022-04-08,19.35436
2022-04-09,2.37945
2022-04-10,1.78829
2022-04-11,18.58344
2022-04-12,16.85074
2022-04-13,19.24317
2022-04-14,18.29806
2022-04-15,15.75367
2022-04-16,2.1441
2022-04-17,1.64745
2022-04-18,17.82735
2022-04-19,19.20981
2022-04-20,18.12201
2022-04-21,18.8818
2022-04-22,17.34368
2022-04-23,1.98658
2022-04-24,1.51217
2022-04-25,17.38074
2022-04-26,18.79656
2022-04-27,17.45116
2022-04-28,23.64997
2022-04-29,20.89433
2022-04-30,2.15892
2022-05-01,1.81053
2022-05-02,20.02149
2022-05-03,19.20796
2022-05-04,18.14054
2022-05-05,2.88536
2022-05-06,16.60983
2022-05-07,1.66784
2022-05-08,1.40098
2022-05-09,16.52459
2022-05-10,17.21767
2022-05-11,16.91746
2022-05-12,17.14169
2022-05-13,20.12342
2022-05-14,1.98843
2022-05-15,1.42693
2022-05-16,17.02864
2022-05-17,17.09721
2022-05-18,16.38375
2022-05-19,17.00455
2022-05-20,18.21281
2022-05-21,1.74567
2022-05-22,1.45658
2022-05-23,16.04091
2022-05-24,19.18572
2022-05-25,18.22578
2022-05-26,16.95267
2022-05-27,15.6499
2022-05-28,1.39913
2022-05-29,1.13598
2022-05-30,16.60983
2022-05-31,17.84403
2022-06-01,2.37018
2022-06-02,15.48126
2022-06-03,15.73514
2022-06-04,1.72899
2022-06-05,1.3843
2022-06-06,1.59371
2022-06-07,15.04762
2022-06-08,15.87042
2022-06-09,14.94384
2022-06-10,15.34042
2022-06-11,1.4714
2022-06-12,1.26385
2022-06-13,15.75738
2022-06-14,18.28138
2022-06-15,18.98558
2022-06-16,17.95337
2022-06-17,16.31147
2022-06-18,1.6771
2022-06-19,1.21567
2022-06-20,16.84704
2022-06-21,16.83221
2022-06-22,16.58389
2022-06-23,17.4456
2022-06-24,18.72984
2022-06-25,1.92542
2022-06-26,1.45472
2022-06-27,18.41295
2022-06-28,19.29876
2022-06-29,18.97261
2022-06-30,25.01945
2022-07-01,22.51028
2022-07-02,2.19598
2022-07-03,1.77532
2022-07-04,20.24387
2022-07-05,19.74167
2022-07-06,19.78058
2022-07-07,19.62121
2022-07-08,18.31844
2022-07-09,1.7049
2022-07-10,1.24532
2022-07-11,16.24476
2022-07-12,14.7993
2022-07-13,15.88339
2022-07-14,15.37563
2022-07-15,15.66102
2022-07-16,1.67339
2022-07-17,1.50105
2022-07-18,19.64159
2022-07-19,17.26214
2022-07-20,16.45417
2022-07-21,16.07983
2022-07-22,16.52644
2022-07-23,1.73084
2022-07-24,1.31203
2022-07-25,18.04417
2022-07-26,21.64856
2022-07-27,18.60383
2022-07-28,19.00967
2022-07-29,18.47596
2022-07-30,2.08665
2022-07-31,1.89021
2022-08-01,18.16463
2022-08-02,16.37263
2022-08-03,16.66913
2022-08-04,15.80556
2022-08-05,17.48081
2022-08-06,1.76791
2022-08-07,1.48993
2022-08-08,16.86001
2022-08-09,17.33997
2022-08-10,39.74092
2022-08-11,30.81798
2022-08-12,34.0888
2022-08-13,3.89348
2022-08-14,3.16704
2022-08-15,4.21592
2022-08-16,28.99447
2022-08-17,24.15774
2022-08-18,22.27864
2022-08-19,19.90104
2022-08-20,2.04959
2022-08-21,1.83277
2022-08-22,19.64715
2022-08-23,18.75579
2022-08-24,22.06182
2022-08-25,23.15703
2022-08-26,29.79874
2022-08-27,3.25599
2022-08-28,2.64445
2022-08-29,23.65738
2022-08-30,23.94462
2022-08-31,22.6956
2022-09-01,23.107
2022-09-02,21.00922
2022-09-03,2.02549
2022-09-04,1.75308
2022-09-05,18.42963
2022-09-06,16.80441
2022-09-07,16.3578
2022-09-08,15.36822
2022-09-09,1.48993
2022-09-10,1.26014
2022-09-11,1.27682
2022-09-12,1.6493
2022-09-13,20.94992
2022-09-14,16.94155
2022-09-15,19.91401
2022-09-16,16.60798
2022-09-17,1.84389
2022-09-18,1.75308
2022-09-19,16.64875
2022-09-20,16.74141
2022-09-21,14.85675
2022-09-22,14.73258
2022-09-23,14.1544
2022-09-24,1.50476
2022-09-25,1.17119
2022-09-26,16.34854
2022-09-27,15.85189
2022-09-28,15.79815
2022-09-29,15.71846
2022-09-30,14.27115
2022-10-01,1.41581
2022-10-02,1.04703
2022-10-03,1.49549
2022-10-04,16.24476
2022-10-05,15.21996
2022-10-06,14.51206
2022-10-07,13.62254
2022-10-08,1.49179
2022-10-09,1.02294
2022-10-10,1.74011
2022-10-11,13.95055
2022-10-12,14.15255
2022-10-13,13.19817
2022-10-14,16.32815
2022-10-15,1.81423
2022-10-16,1.2342
2022-10-17,23.50542
2022-10-18,19.89177
2022-10-19,19.09862
2022-10-20,17.57533
2022-10-21,18.78544
2022-10-22,2.2905
2022-10-23,1.96434
2022-10-24,18.95407
2022-10-25,17.7662
2022-10-26,18.01082
2022-10-27,19.81394
2022-10-28,16.87298
2022-10-29,1.8828
2022-10-30,1.23605
2022-10-31,16.5598
2022-11-01,24.19295
2022-11-02,23.48133
2022-11-03,24.35417
2022-11-04,21.28349
2022-11-05,2.35165
2022-11-06,1.94025
2022-11-07,21.96545
2022-11-08,21.97842
2022-11-09,23.00507
2022-11-10,21.34279
2022-11-11,28.80174
2022-11-12,3.63033
2022-11-13,2.92242
2022-11-14,26.25365
2022-11-15,22.89944
2022-11-16,22.90686
2022-11-17,28.3922
2022-11-18,27.54716
2022-11-19,3.11886
2022-11-20,2.19784
2022-11-21,21.43174
2022-11-22,19.60268
2022-11-23,18.4111
2022-11-24,17.40854
2022-11-25,15.07357
2022-11-26,1.54738
2022-11-27,1.26014
2022-11-28,14.54727
2022-11-29,17.15837
2022-11-30,17.12501
2022-12-01,18.24061
2022-12-02,15.55724
2022-12-03,1.3843
2022-12-04,1.28238
2022-12-05,15.21255
2022-12-06,12.99618
2022-12-07,13.5688
2022-12-08,13.07216
2022-12-09,14.39531
2022-12-10,1.3528
2022-12-11,1.26014
2022-12-12,16.52459
2022-12-13,14.8864
2022-12-14,14.73629
2022-12-15,13.41499
2022-12-16,12.91464
2022-12-17,1.39913
2022-12-18,1.00255
2022-12-19,12.92205
2022-12-20,12.49397
2022-12-21,12.40131
2022-12-22,12.93873
2022-12-23,11.82684
2022-12-24,1.32685
2022-12-25,1.02664
2022-12-26,12.1011
2022-12-27,13.91164
2022-12-28,12.81457
2022-12-29,11.83981
2022-12-30,3.65627
2022-12-31,0.81909
2023-01-01,0.795
2023-01-02,12.98321
2023-01-03,13.90422
2023-01-04,17.10277
2023-01-05,15.44234
2023-01-06,19.20981
2023-01-07,1.72528
2023-01-08,1.53626
2023-01-09,17.64019
2023-01-10,16.88966
2023-01-11,15.67028
2023-01-12,14.40828
2023-01-13,15.00315
2023-01-14,1.53997
2023-01-15,1.23605
2023-01-16,14.69182
2023-01-17,13.17037
2023-01-18,12.07887
2023-01-19,12.20859
2023-01-20,18.49634
2023-01-21,1.68822
2023-01-22,1.09892
2023-01-23,1.36948
2023-01-24,1.61965
2023-01-25,16.91746
2023-01-26,16.22252
2023-01-27,19.25799
2023-01-28,1.82721
2023-01-29,1.38616
2023-01-30,14.76965
2023-01-31,13.92831
2023-02-01,14.33786
2023-02-02,14.89937
2023-02-03,14.25818
2023-02-04,1.37504
2023-02-05,1.1193
2023-02-06,13.35013
2023-02-07,13.35569
2023-02-08,14.42681
2023-02-09,13.38534
2023-02-10,13.55212
2023-02-11,1.46955
2023-02-12,1.10262
2023-02-13,12.42911
2023-02-14,12.9202
2023-02-15,11.8639
2023-02-16,13.61513
2023-02-17,13.72447
2023-02-18,1.33427
2023-02-19,1.23605
2023-02-20,13.36681
2023-02-21,18.52229
2023-02-22,13.65034
2023-02-23,15.00129
2023-02-24,12.50694
2023-02-25,1.19899
2023-02-26,0.99699
2023-02-27,10.76127
2023-02-28,11.7175
2023-03-01,1.68081
2023-03-02,12.14743
2023-03-03,10.90952
2023-03-04,1.19157
2023-03-05,0.95993
2023-03-06,12.26233
2023-03-07,11.04666
2023-03-08,10.4833
2023-03-09,12.14558
2023-03-10,10.78536
2023-03-11,1.04703
2023-03-12,0.88024
2023-03-13,11.33575
2023-03-14,10.05707
2023-03-15,13.86901
2023-03-16,11.20047
2023-03-17,11.25792
2023-03-18,1.16563
2023-03-19,0.98587
2023-03-20,12.78492
2023-03-21,10.67417
2023-03-22,10.8984
2023-03-23,10.37396
2023-03-24,9.94218
2023-03-25,0.9692
2023-03-26,0.83021
2023-03-27,9.59008
2023-03-28,10.24239
2023-03-29,9.84581
2023-03-30,11.35984
2023-03-31,11.47474
2023-04-01,1.1749
2023-04-02,1.05259
2023-04-03,14.05062
2023-04-04,12.27715
2023-04-05,11.56369
2023-04-06,13.4187
2023-04-07,12.93502
2023-04-08,1.07297
2023-04-09,0.95808
2023-04-10,11.57666
2023-04-11,13.16111
2023-04-12,14.67328
2023-04-13,12.70894
2023-04-14,13.95055
2023-04-15,1.2064
2023-04-16,0.93584
2023-04-17,11.98806
2023-04-18,10.65379
2023-04-19,12.74785
2023-04-20,11.85834
2023-04-21,13.91349
2023-04-22,1.79756
2023-04-23,1.4436
2023-04-24,13.7708
2023-04-25,12.91093
2023-04-26,12.46988
2023-04-27,12.23824
2023-04-28,12.17894
2023-04-29,1.23234
2023-04-30,0.85986
2023-05-01,2.79455
2023-05-02,11.90096
2023-05-03,9.75686
2023-05-04,10.35172
2023-05-05,1.37874
2023-05-06,0.81724
2023-05-07,0.65787
2023-05-08,12.17338
2023-05-09,10.32763
2023-05-10,9.63641
2023-05-11,11.30425
2023-05-12,9.65123
2023-05-13,0.8543
2023-05-14,0.81353
2023-05-15,9.86434
2023-05-16,9.46592
2023-05-17,9.61231
2023-05-18,9.79578
2023-05-19,11.13005
2023-05-20,1.09521
2023-05-21,0.92657
2023-05-22,14.29339
2023-05-23,12.60331
2023-05-24,11.81386
2023-05-25,12.46062
2023-05-26,11.55257
2023-05-27,1.21752
2023-05-28,1.13413
2023-05-29,1.79385
