date,삼성엔지니어링주가
2020-08-21,13.54965
2020-08-22,1.2081
2020-08-23,0.75909
2020-08-24,13.4008
2020-08-25,13.70841
2020-08-26,12.43581
2020-08-27,12.02649
2020-08-28,12.64419
2020-08-29,1.26268
2020-08-30,1.01213
2020-08-31,12.59457
2020-09-01,12.99893
2020-09-02,13.14777
2020-09-03,12.81287
2020-09-04,11.77346
2020-09-05,1.26268
2020-09-06,0.90297
2020-09-07,12.76574
2020-09-08,12.59705
2020-09-09,11.2153
2020-09-10,11.80322
2020-09-11,11.06397
2020-09-12,1.35943
2020-09-13,1.04437
2020-09-14,12.36387
2020-09-15,12.05626
2020-09-16,11.36662
2020-09-17,10.24534
2020-09-18,9.62268
2020-09-19,1.16097
2020-09-20,0.85088
2020-09-21,10.49837
2020-09-22,10.24534
2020-09-23,10.7266
2020-09-24,10.95234
2020-09-25,10.20068
2020-09-26,1.14856
2020-09-27,0.90049
2020-09-28,9.88067
2020-09-29,11.08382
2020-09-30,1.10639
2020-10-01,0.78886
2020-10-02,0.82607
2020-10-03,0.66235
2020-10-04,0.61521
2020-10-05,11.74369
2020-10-06,11.96199
2020-10-07,10.93746
2020-10-08,11.02676
2020-10-09,1.47106
2020-10-10,0.93522
2020-10-11,0.95011
2020-10-12,10.75884
2020-10-13,10.53806
2020-10-14,9.63756
2020-10-15,9.46391
2020-10-16,12.61442
2020-10-17,1.73897
2020-10-18,1.07662
2020-10-19,13.04854
2020-10-20,11.59733
2020-10-21,11.44352
2020-10-22,11.24258
2020-10-23,12.08851
2020-10-24,1.29493
2020-10-25,1.23787
2020-10-26,13.8126
2020-10-27,11.72632
2020-10-28,11.4336
2020-10-29,10.84815
2020-10-30,41.73798
2020-10-31,4.98375
2020-11-01,3.31671
2020-11-02,25.55629
2020-11-03,21.22745
2020-11-04,18.53836
2020-11-05,19.75143
2020-11-06,17.91322
2020-11-07,2.7908
2020-11-08,1.74642
2020-11-09,19.87298
2020-11-10,26.44687
2020-11-11,26.75696
2020-11-12,21.23489
2020-11-13,20.19051
2020-11-14,2.48815
2020-11-15,2.09868
2020-11-16,32.88928
2020-11-17,30.69633
2020-11-18,31.03867
2020-11-19,34.10483
2020-11-20,30.05631
2020-11-21,3.62928
2020-11-22,3.18275
2020-11-23,32.50725
2020-11-24,31.45543
2020-11-25,40.81268
2020-11-26,34.58361
2020-11-27,29.01937
2020-11-28,3.49036
2020-11-29,2.76103
2020-11-30,30.97913
2020-12-01,33.24154
2020-12-02,28.3595
2020-12-03,28.97968
2020-12-04,33.06293
2020-12-05,4.32884
2020-12-06,4.67118
2020-12-07,29.56265
2020-12-08,25.86142
2020-12-09,28.68695
2020-12-10,34.98796
2020-12-11,31.72583
2020-12-12,4.9515
2020-12-13,3.61439
2020-12-14,27.48629
2020-12-15,25.61583
2020-12-16,25.96065
2020-12-17,24.40772
2020-12-18,24.23656
2020-12-19,3.26461
2020-12-20,2.59234
2020-12-21,24.57393
2020-12-22,22.53975
2020-12-23,25.12713
2020-12-24,28.20321
2020-12-25,4.92917
2020-12-26,3.53253
2020-12-27,3.96665
2020-12-28,27.09682
2020-12-29,25.56622
2020-12-30,29.57257
2020-12-31,7.8837
2021-01-01,4.37349
2021-01-02,4.73319
2021-01-03,4.27922
2021-01-04,35.72474
2021-01-05,40.76058
2021-01-06,45.06214
2021-01-07,46.61506
2021-01-08,47.77356
2021-01-09,6.7004
2021-01-10,6.10007
2021-01-11,49.61176
2021-01-12,42.00342
2021-01-13,41.48495
2021-01-14,36.41685
2021-01-15,31.7159
2021-01-16,3.78556
2021-01-17,4.08325
2021-01-18,32.32368
2021-01-19,35.8959
2021-01-20,30.26717
2021-01-21,30.2498
2021-01-22,27.43667
2021-01-23,3.76076
2021-01-24,3.2919
2021-01-25,30.23988
2021-01-26,25.96065
2021-01-27,26.34764
2021-01-28,25.56374
2021-01-29,26.37493
2021-01-30,3.1505
2021-01-31,2.36411
2021-02-01,27.31512
2021-02-02,26.30547
2021-02-03,25.89863
2021-02-04,22.44548
2021-02-05,21.51273
2021-02-06,2.7263
2021-02-07,2.00441
2021-02-08,27.00503
2021-02-09,25.60839
2021-02-10,26.92069
2021-02-11,3.04383
2021-02-12,2.01681
2021-02-13,2.06891
2021-02-14,2.41869
2021-02-15,30.07119
2021-02-16,22.77045
2021-02-17,21.19768
2021-02-18,22.44052
2021-02-19,20.65193
2021-02-20,3.32167
2021-02-21,2.48319
2021-02-22,23.66103
2021-02-23,28.69688
2021-02-24,25.89863
2021-02-25,26.01771
2021-02-26,21.12326
2021-02-27,2.22767
2021-02-28,2.04162
2021-03-01,2.37156
2021-03-02,21.53258
2021-03-03,20.66681
2021-03-04,20.31455
2021-03-05,18.59045
2021-03-06,2.27977
2021-03-07,1.82828
2021-03-08,33.39287
2021-03-09,30.06375
2021-03-10,24.40028
2021-03-11,24.64339
2021-03-12,23.44273
2021-03-13,2.51296
2021-03-14,2.16814
2021-03-15,22.95403
2021-03-16,24.5392
2021-03-17,22.92426
2021-03-18,28.48602
2021-03-19,24.00337
2021-03-20,3.41594
2021-03-21,2.61219
2021-03-22,32.51965
2021-03-23,28.56788
2021-03-24,23.57172
2021-03-25,23.00364
2021-03-26,25.72498
2021-03-27,3.27205
2021-03-28,2.63203
2021-03-29,32.98603
2021-03-30,30.91711
2021-03-31,32.07561
2021-04-01,27.39698
2021-04-02,24.52184
2021-04-03,2.84785
2021-04-04,2.39388
2021-04-05,25.18171
2021-04-06,23.3311
2021-04-07,22.30904
2021-04-08,22.69355
2021-04-09,20.64448
2021-04-10,2.96693
2021-04-11,2.77839
2021-04-12,21.3366
2021-04-13,21.69383
2021-04-14,28.27516
2021-04-15,53.20384
2021-04-16,37.75396
2021-04-17,4.21224
2021-04-18,3.49284
2021-04-19,29.63459
2021-04-20,40.0635
2021-04-21,36.00754
2021-04-22,38.76113
2021-04-23,35.97777
2021-04-24,4.85475
2021-04-25,4.23457
2021-04-26,54.19364
2021-04-27,54.99243
2021-04-28,50.87941
2021-04-29,49.93426
2021-04-30,51.76006
2021-05-01,6.13976
2021-05-02,4.63893
2021-05-03,54.80638
2021-05-04,51.90394
2021-05-05,6.83684
2021-05-06,52.76227
2021-05-07,49.09329
2021-05-08,6.05789
2021-05-09,5.22686
2021-05-10,46.71181
2021-05-11,61.67795
2021-05-12,56.59497
2021-05-13,56.50566
2021-05-14,48.09357
2021-05-15,5.69819
2021-05-16,4.70343
2021-05-17,43.66053
2021-05-18,46.45878
2021-05-19,8.68993
2021-05-20,53.31795
2021-05-21,44.15172
2021-05-22,4.98375
2021-05-23,4.71335
2021-05-24,40.84244
2021-05-25,40.27684
2021-05-26,40.79531
2021-05-27,40.97144
2021-05-28,38.93974
2021-05-29,4.50745
2021-05-30,3.63424
2021-05-31,38.48577
2021-06-01,35.50891
2021-06-02,45.18369
2021-06-03,51.44749
2021-06-04,40.60678
2021-06-05,4.8225
2021-06-06,4.46032
2021-06-07,37.53814
2021-06-08,63.98997
2021-06-09,57.8006
2021-06-10,51.40532
2021-06-11,45.1961
2021-06-12,4.42062
2021-06-13,3.3564
2021-06-14,41.81736
2021-06-15,56.2824
2021-06-16,52.83421
2021-06-17,58.89955
2021-06-18,69.02582
2021-06-19,7.95812
2021-06-20,6.53915
2021-06-21,63.07459
2021-06-22,89.29076
2021-06-23,86.47267
2021-06-24,96.58157
2021-06-25,97.65324
2021-06-26,14.16486
2021-06-27,9.85338
2021-06-28,88.50933
2021-06-29,100.0
2021-06-30,78.70308
2021-07-01,65.63717
2021-07-02,64.68457
2021-07-03,7.82912
2021-07-04,7.07747
2021-07-05,60.04316
2021-07-06,56.87033
2021-07-07,59.10793
2021-07-08,54.42186
2021-07-09,54.22837
2021-07-10,5.84703
2021-07-11,4.74064
2021-07-12,49.98883
2021-07-13,48.62444
2021-07-14,50.4949
2021-07-15,47.10872
2021-07-16,43.87139
2021-07-17,5.38314
2021-07-18,6.2117
2021-07-19,42.02823
2021-07-20,43.01803
2021-07-21,46.34218
2021-07-22,47.39649
2021-07-23,53.57842
2021-07-24,6.43992
2021-07-25,4.67366
2021-07-26,43.36781
2021-07-27,52.09496
2021-07-28,48.89484
2021-07-29,47.58254
2021-07-30,39.66659
2021-07-31,4.26186
2021-08-01,3.06864
2021-08-02,39.60953
2021-08-03,38.37414
2021-08-04,41.51472
2021-08-05,36.68477
2021-08-06,38.79586
2021-08-07,4.09317
2021-08-08,3.29686
2021-08-09,38.03924
2021-08-10,51.62114
2021-08-11,43.32316
2021-08-12,39.34906
2021-08-13,42.25645
2021-08-14,4.29411
2021-08-15,2.71638
2021-08-16,5.21445
2021-08-17,34.65307
2021-08-18,37.10897
2021-08-19,37.10649
2021-08-20,34.51415
2021-08-21,3.54245
2021-08-22,2.49559
2021-08-23,35.89839
2021-08-24,37.21316
2021-08-25,36.74679
2021-08-26,34.9061
2021-08-27,34.02297
2021-08-28,2.90739
2021-08-29,2.53528
2021-08-30,39.86256
2021-08-31,42.06544
2021-09-01,55.36454
2021-09-02,47.08888
2021-09-03,44.90089
2021-09-04,5.22934
2021-09-05,6.19681
2021-09-06,45.13408
2021-09-07,37.84574
2021-09-08,36.2308
2021-09-09,33.8766
2021-09-10,33.25395
2021-09-11,3.2274
2021-09-12,2.93964
2021-09-13,31.97638
2021-09-14,45.63022
2021-09-15,82.64989
2021-09-16,67.45553
2021-09-17,53.375
2021-09-18,5.93386
2021-09-19,4.34372
2021-09-20,3.47299
2021-09-21,3.50524
2021-09-22,4.72327
2021-09-23,61.2463
2021-09-24,59.74547
2021-09-25,6.76986
2021-09-26,4.96638
2021-09-27,46.94004
2021-09-28,41.18726
2021-09-29,45.81627
2021-09-30,44.51142
2021-10-01,40.87966
2021-10-02,4.6687
2021-10-03,4.36605
2021-10-04,6.85916
2021-10-05,45.70216
2021-10-06,45.66991
2021-10-07,44.47173
2021-10-08,37.87551
2021-10-09,3.64664
2021-10-10,2.90491
2021-10-11,4.1924
2021-10-12,42.64592
2021-10-13,39.39371
2021-10-14,38.16079
2021-10-15,36.69221
2021-10-16,4.18
2021-10-17,3.48788
2021-10-18,32.41546
2021-10-19,30.60951
2021-10-20,29.5428
2021-10-21,32.81734
2021-10-22,33.66822
2021-10-23,3.9096
2021-10-24,2.98925
2021-10-25,30.84021
2021-10-26,36.9899
2021-10-27,34.79695
2021-10-28,34.60593
2021-10-29,31.07836
2021-10-30,3.41346
2021-10-31,2.58242
2021-11-01,30.5326
2021-11-02,30.90719
2021-11-03,28.05933
2021-11-04,32.09793
2021-11-05,28.31981
2021-11-06,3.64912
2021-11-07,2.97189
2021-11-08,31.90196
2021-11-09,28.00476
2021-11-10,28.14616
2021-11-11,27.32752
2021-11-12,28.40911
2021-11-13,3.41346
2021-11-14,3.05871
2021-11-15,28.53315
2021-11-16,25.58358
2021-11-17,24.08275
2021-11-18,25.99786
2021-11-19,23.30381
2021-11-20,3.11329
2021-11-21,2.91235
2021-11-22,26.30299
2021-11-23,25.29086
2021-11-24,34.5464
2021-11-25,28.12383
2021-11-26,24.89146
2021-11-27,3.01158
2021-11-28,2.38892
2021-11-29,26.23849
2021-11-30,26.58827
2021-12-01,28.65719
2021-12-02,29.45597
2021-12-03,27.87328
2021-12-04,3.04135
2021-12-05,2.71638
2021-12-06,26.25337
2021-12-07,27.68227
2021-12-08,26.90332
2021-12-09,26.85123
2021-12-10,27.17868
2021-12-11,3.06119
2021-12-12,2.57994
2021-12-13,27.33993
2021-12-14,22.69107
2021-12-15,23.15497
2021-12-16,21.97663
2021-12-17,24.31594
2021-12-18,3.36136
2021-12-19,2.85281
2021-12-20,22.01384
2021-12-21,22.3016
2021-12-22,21.17288
2021-12-23,21.78809
2021-12-24,20.55518
2021-12-25,2.35171
2021-12-26,2.09868
2021-12-27,20.98682
2021-12-28,21.81042
2021-12-29,32.03592
2021-12-30,24.27377
2021-12-31,5.63865
2022-01-01,1.9672
2022-01-02,2.51544
2022-01-03,23.63126
2022-01-04,22.95899
2022-01-05,23.36086
2022-01-06,37.64729
2022-01-07,31.17511
2022-01-08,3.7682
2022-01-09,3.11577
2022-01-10,27.55079
2022-01-11,27.32752
2022-01-12,31.81513
2022-01-13,24.75999
2022-01-14,21.04388
2022-01-15,3.06119
2022-01-16,2.66428
2022-01-17,20.38401
2022-01-18,19.27513
2022-01-19,21.95678
2022-01-20,24.89146
2022-01-21,19.87546
2022-01-22,3.31175
2022-01-23,2.73622
2022-01-24,19.83081
2022-01-25,20.51301
2022-01-26,20.72635
2022-01-27,23.39063
2022-01-28,24.90883
2022-01-29,3.0984
2022-01-30,1.87789
2022-01-31,1.84068
2022-02-01,1.90518
2022-02-02,2.19294
2022-02-03,26.9579
2022-02-04,23.40056
2022-02-05,3.00414
2022-02-06,2.26985
2022-02-07,20.21284
2022-02-08,20.15082
2022-02-09,30.9444
2022-02-10,28.07918
2022-02-11,23.39063
2022-02-12,2.45342
2022-02-13,1.8382
2022-02-14,19.70677
2022-02-15,19.67949
2022-02-16,21.05876
2022-02-17,22.9962
2022-02-18,19.97717
2022-02-19,2.29217
2022-02-20,2.0441
2022-02-21,18.96256
2022-02-22,19.41405
2022-02-23,21.53258
2022-02-24,20.64945
2022-02-25,21.35893
2022-02-26,2.68413
2022-02-27,2.11852
2022-02-28,20.44603
2022-03-01,3.35392
2022-03-02,20.75115
2022-03-03,24.87162
2022-03-04,34.35042
2022-03-05,4.99863
2022-03-06,4.17751
2022-03-07,45.81875
2022-03-08,35.89342
2022-03-09,4.01627
2022-03-10,31.2024
2022-03-11,32.0384
2022-03-12,4.51489
2022-03-13,4.59427
2022-03-14,44.18148
2022-03-15,34.06762
2022-03-16,31.08828
2022-03-17,31.42318
2022-03-18,27.2407
2022-03-19,4.46032
2022-03-20,3.05127
2022-03-21,25.83662
2022-03-22,29.08139
2022-03-23,27.5235
2022-03-24,25.60591
2022-03-25,24.6806
2022-03-26,3.83022
2022-03-27,3.10089
2022-03-28,34.33554
2022-03-29,31.43062
2022-03-30,27.9477
2022-03-31,24.97581
2022-04-01,23.55188
2022-04-02,3.30182
2022-04-03,2.52288
2022-04-04,22.98876
2022-04-05,22.15524
2022-04-06,21.16543
2022-04-07,22.18749
2022-04-08,21.48296
2022-04-09,2.30458
2022-04-10,1.98456
2022-04-11,20.56262
2022-04-12,19.58522
2022-04-13,22.38098
2022-04-14,21.28203
2022-04-15,20.33936
2022-04-16,2.2624
2022-04-17,1.71417
2022-04-18,19.55545
2022-04-19,20.06648
2022-04-20,18.75914
2022-04-21,19.45622
2022-04-22,17.31041
2022-04-23,1.85061
2022-04-24,1.43881
2022-04-25,16.51906
2022-04-26,22.27431
2022-04-27,29.2079
2022-04-28,29.98933
2022-04-29,24.16213
2022-04-30,2.32938
2022-05-01,1.86053
2022-05-02,20.9124
2022-05-03,19.68197
2022-05-04,20.89256
2022-05-05,3.06864
2022-05-06,20.7586
2022-05-07,2.35419
2022-05-08,1.672
2022-05-09,18.34983
2022-05-10,18.99977
2022-05-11,19.07915
2022-05-12,19.47855
2022-05-13,21.53258
2022-05-14,2.06643
2022-05-15,1.62486
2022-05-16,18.13152
2022-05-17,22.45788
2022-05-18,20.34928
2022-05-19,19.5877
2022-05-20,20.56758
2022-05-21,2.19543
2022-05-22,1.59013
2022-05-23,20.4758
2022-05-24,19.80352
2022-05-25,18.72937
2022-05-26,20.51549
2022-05-27,18.19602
2022-05-28,1.76874
2022-05-29,1.29989
2022-05-30,17.6205
2022-05-31,17.4394
2022-06-01,2.49063
2022-06-02,15.22413
2022-06-03,15.48212
2022-06-04,1.50827
2022-06-05,1.26516
2022-06-06,1.61246
2022-06-07,13.75555
2022-06-08,15.72523
2022-06-09,15.19188
2022-06-10,15.6905
2022-06-11,2.00689
2022-06-12,1.43633
2022-06-13,15.42507
2022-06-14,18.48874
2022-06-15,17.06234
2022-06-16,16.73984
2022-06-17,16.69767
2022-06-18,1.70673
2022-06-19,1.18826
2022-06-20,16.6679
2022-06-21,15.70042
2022-06-22,16.75969
2022-06-23,16.49425
2022-06-24,17.76438
2022-06-25,1.80347
2022-06-26,1.3495
2022-06-27,18.5458
2022-06-28,16.66542
2022-06-29,15.86167
2022-06-30,17.53367
2022-07-01,20.94465
2022-07-02,2.25992
2022-07-03,1.74642
2022-07-04,16.94574
2022-07-05,16.58356
2022-07-06,20.78092
2022-07-07,20.41378
2022-07-08,17.81151
2022-07-09,1.49338
2022-07-10,1.21802
2022-07-11,15.51189
2022-07-12,15.07777
2022-07-13,19.935
2022-07-14,19.3173
2022-07-15,17.6329
2022-07-16,1.86053
2022-07-17,1.52563
2022-07-18,19.24784
2022-07-19,16.36277
2022-07-20,17.04745
2022-07-21,15.87904
2022-07-22,14.85202
2022-07-23,1.55044
2022-07-24,1.10143
2022-07-25,15.25142
2022-07-26,15.07777
2022-07-27,14.98598
2022-07-28,17.35506
2022-07-29,16.31316
2022-07-30,2.08131
2022-07-31,1.58269
2022-08-01,16.87132
2022-08-02,15.06536
2022-08-03,15.84431
2022-08-04,16.32308
2022-08-05,16.58604
2022-08-06,1.73153
2022-08-07,1.36935
2022-08-08,15.92865
2022-08-09,17.6453
2022-08-10,24.27873
2022-08-11,26.20128
2022-08-12,26.46424
2022-08-13,3.05871
2022-08-14,2.20535
2022-08-15,2.76103
2022-08-16,22.82007
2022-08-17,22.18749
2022-08-18,20.68914
2022-08-19,20.01934
2022-08-20,2.11604
2022-08-21,1.8258
2022-08-22,22.88953
2022-08-23,20.73379
2022-08-24,23.80491
2022-08-25,24.96092
2022-08-26,25.07504
2022-08-27,2.78335
2022-08-28,2.06643
2022-08-29,21.04884
2022-08-30,23.02845
2022-08-31,23.16737
2022-09-01,18.91295
2022-09-02,18.78891
2022-09-03,2.18798
2022-09-04,1.80595
2022-09-05,21.35645
2022-09-06,18.65991
2022-09-07,18.64007
2022-09-08,16.21641
2022-09-09,1.72409
2022-09-10,1.31229
2022-09-11,1.46113
2022-09-12,1.59757
2022-09-13,19.17342
2022-09-14,15.9609
2022-09-15,14.97606
2022-09-16,13.98377
2022-09-17,1.46362
2022-09-18,1.08903
2022-09-19,13.11056
2022-09-20,18.16873
2022-09-21,17.64034
2022-09-22,16.36774
2022-09-23,16.29331
2022-09-24,1.9027
2022-09-25,1.57773
2022-09-26,18.3399
2022-09-27,17.1442
2022-09-28,16.38014
2022-09-29,15.49949
2022-09-30,17.2856
2022-10-01,1.79107
2022-10-02,1.07662
2022-10-03,1.51571
2022-10-04,18.07199
2022-10-05,17.82639
2022-10-06,16.56123
2022-10-07,14.08548
2022-10-08,1.60502
2022-10-09,0.9774
2022-10-10,1.71665
2022-10-11,13.36111
2022-10-12,14.50968
2022-10-13,14.97109
2022-10-14,19.73654
2022-10-15,2.49807
2022-10-16,1.89774
2022-10-17,21.16543
2022-10-18,19.83825
2022-10-19,18.95016
2022-10-20,17.81895
2022-10-21,16.67782
2022-10-22,1.9548
2022-10-23,1.50827
2022-10-24,15.49701
2022-10-25,14.91652
2022-10-26,15.73763
2022-10-27,17.75445
2022-10-28,17.3501
2022-10-29,2.00193
2022-10-30,1.16593
2022-10-31,15.40026
2022-11-01,17.24591
2022-11-02,18.15633
2022-11-03,27.48133
2022-11-04,25.11225
2022-11-05,2.69653
2022-11-06,2.67916
2022-11-07,23.31869
2022-11-08,23.18721
2022-11-09,21.1952
2022-11-10,19.2404
2022-11-11,27.39946
2022-11-12,4.18
2022-11-13,3.79549
2022-11-14,25.48932
2022-11-15,21.75088
2022-11-16,22.37354
2022-11-17,23.86693
2022-11-18,21.34405
2022-11-19,3.07856
2022-11-20,2.37652
2022-11-21,19.04194
2022-11-22,17.14916
2022-11-23,17.72965
2022-11-24,17.64282
2022-11-25,16.55131
2022-11-26,2.09372
2022-11-27,1.46362
2022-11-28,15.23653
2022-11-29,15.47468
2022-11-30,16.10974
2022-12-01,16.73488
2022-12-02,14.52705
2022-12-03,1.71665
2022-12-04,1.65463
2022-12-05,15.3953
2022-12-06,14.30626
2022-12-07,14.84954
2022-12-08,14.0185
2022-12-09,14.49232
2022-12-10,1.76874
2022-12-11,1.25524
2022-12-12,15.07032
2022-12-13,14.31371
2022-12-14,14.17975
2022-12-15,12.58713
2022-12-16,12.31425
2022-12-17,1.39912
2022-12-18,1.10391
2022-12-19,15.36305
2022-12-20,15.47468
2022-12-21,13.16017
2022-12-22,12.71613
2022-12-23,11.60973
2022-12-24,1.2726
2022-12-25,1.1312
2022-12-26,12.42836
2022-12-27,13.6067
2022-12-28,14.82721
2022-12-29,13.26685
2022-12-30,4.59676
2022-12-31,1.04686
2023-01-01,1.17337
2023-01-02,15.85423
2023-01-03,14.46503
2023-01-04,14.91404
2023-01-05,14.45015
2023-01-06,18.20842
2023-01-07,2.2376
2023-01-08,1.74642
2023-01-09,18.74426
2023-01-10,20.22524
2023-01-11,17.65771
2023-01-12,16.57612
2023-01-13,19.41653
2023-01-14,2.17806
2023-01-15,2.55513
2023-01-16,18.68968
2023-01-17,16.89365
2023-01-18,15.65329
2023-01-19,14.61883
2023-01-20,14.84954
2023-01-21,1.4661
2023-01-22,1.03941
2023-01-23,1.10887
2023-01-24,1.36687
2023-01-25,16.45456
2023-01-26,16.60092
2023-01-27,17.97524
2023-01-28,2.07883
2023-01-29,1.52315
2023-01-30,14.34099
2023-01-31,21.61692
2023-02-01,25.92592
2023-02-02,21.02403
2023-02-03,17.88097
2023-02-04,2.00193
2023-02-05,1.48594
2023-02-06,16.26355
2023-02-07,16.09486
2023-02-08,15.70042
2023-02-09,14.50968
2023-02-10,16.00555
2023-02-11,1.94983
2023-02-12,1.49835
2023-02-13,20.66681
2023-02-14,19.88787
2023-02-15,18.48378
2023-02-16,22.07586
2023-02-17,24.12492
2023-02-18,3.29686
2023-02-19,3.46555
2023-02-20,20.1533
2023-02-21,18.91047
2023-02-22,16.24122
2023-02-23,16.56123
2023-02-24,14.78008
2023-02-25,1.72657
2023-02-26,1.30981
2023-02-27,15.18692
2023-02-28,14.87683
2023-03-01,2.16318
2023-03-02,16.14695
2023-03-03,14.14006
2023-03-04,2.11852
2023-03-05,1.41896
2023-03-06,16.07005
2023-03-07,15.50941
2023-03-08,13.73074
2023-03-09,25.10729
2023-03-10,22.25447
2023-03-11,2.51048
2023-03-12,2.22519
2023-03-13,21.79553
2023-03-14,20.55766
2023-03-15,26.24345
2023-03-16,21.4011
2023-03-17,21.40854
2023-03-18,2.17806
2023-03-19,1.94983
2023-03-20,21.87244
2023-03-21,19.3173
2023-03-22,18.52596
2023-03-23,17.96283
2023-03-24,16.26355
2023-03-25,1.9548
2023-03-26,1.4785
2023-03-27,15.22413
2023-03-28,17.03753
2023-03-29,16.09982
2023-03-30,19.36444
2023-03-31,23.93143
2023-04-01,2.95948
2023-04-02,2.77839
2023-04-03,20.21532
2023-04-04,18.52099
2023-04-05,19.51576
2023-04-06,18.91047
2023-04-07,17.96283
2023-04-08,2.0441
2023-04-09,1.62238
2023-04-10,16.37766
2023-04-11,17.71476
2023-04-12,15.95098
2023-04-13,16.31316
2023-04-14,17.4915
2023-04-15,2.43109
2023-04-16,1.6199
2023-04-17,16.40495
2023-04-18,15.6012
2023-04-19,15.21917
2023-04-20,14.212
2023-04-21,12.3986
2023-04-22,1.38919
2023-04-23,1.51323
2023-04-24,13.48763
2023-04-25,12.8476
2023-04-26,12.82528
2023-04-27,14.15742
2023-04-28,13.50003
2023-04-29,1.4016
2023-04-30,1.03693
2023-05-01,2.87266
2023-05-02,12.55736
2023-05-03,11.10863
2023-05-04,10.92257
2023-05-05,1.69432
2023-05-06,1.03445
2023-05-07,1.09647
2023-05-08,12.75582
2023-05-09,12.43333
2023-05-10,11.35422
2023-05-11,11.58492
2023-05-12,10.47356
2023-05-13,1.15601
2023-05-14,0.81119
2023-05-15,11.03668
2023-05-16,11.08382
2023-05-17,10.47108
2023-05-18,10.68194
2023-05-19,15.57639
2023-05-20,1.80595
2023-05-21,1.4264
2023-05-22,14.73295
2023-05-23,13.70097
2023-05-24,12.22247
2023-05-25,11.29964
2023-05-26,11.36662
2023-05-27,1.26516
2023-05-28,1.09647
