date,실시간해외선물
2023-06-20,4.28134
2023-06-21,6.42201
2023-06-22,4.28134
2023-06-23,7.33944
2023-06-25,1.83486
2023-06-26,6.42201
2023-06-27,6.72782
2023-06-28,4.58715
2023-06-29,1.83486
2023-06-30,5.19877
2023-07-02,2.14067
2023-07-03,6.1162
2023-07-04,4.58715
2023-07-05,7.33944
2023-07-06,8.25688
2023-07-07,4.89296
2023-07-08,1.83486
2023-07-09,2.44648
2023-07-10,6.42201
2023-07-11,1.52905
2023-07-12,5.50458
2023-07-13,3.36391
2023-07-14,4.58715
2023-07-15,1.52905
2023-07-17,11.9266
2023-07-18,3.97553
2023-07-19,2.14067
2023-07-20,3.36391
2023-07-21,12.53822
2023-07-22,3.36391
2023-07-23,1.52905
2023-07-24,4.28134
2023-07-25,5.50458
2023-07-26,5.81039
2023-07-27,4.28134
2023-07-28,6.42201
2023-07-29,1.52905
2023-07-31,3.97553
2023-08-01,3.66972
2023-08-02,7.64525
2023-08-03,4.58715
2023-08-04,1.83486
2023-08-05,3.36391
2023-08-06,1.83486
2023-08-07,8.25688
2023-08-08,8.56269
2023-08-09,7.33944
2023-08-10,7.33944
2023-08-11,4.89296
2023-08-12,4.58715
2023-08-13,3.36391
2023-08-14,6.42201
2023-08-15,5.50458
2023-08-16,5.50458
2023-08-17,8.25688
2023-08-18,7.33944
2023-08-19,7.95107
2023-08-20,7.33944
2023-08-21,7.95107
2023-08-22,7.64525
2023-08-23,7.95107
2023-08-24,9.48012
2023-08-25,8.56269
2023-08-26,9.78593
2023-08-27,7.64525
2023-08-28,8.56269
2023-08-29,8.25688
2023-08-30,8.56269
2023-08-31,9.78593
2023-09-01,10.09174
2023-09-02,5.19877
2023-09-03,9.48012
2023-09-04,10.70336
2023-09-05,9.48012
2023-09-06,11.9266
2023-09-07,9.78593
2023-09-08,11.00917
2023-09-09,3.97553
2023-09-10,5.81039
2023-09-11,8.56269
2023-09-12,6.42201
2023-09-13,8.56269
2023-09-14,8.56269
2023-09-15,10.39755
2023-09-16,5.50458
2023-09-17,3.97553
2023-09-18,7.64525
2023-09-19,6.1162
2023-09-20,7.95107
2023-09-21,10.70336
2023-09-22,7.64525
2023-09-23,5.50458
2023-09-24,6.1162
2023-09-25,6.1162
2023-09-26,7.64525
2023-09-27,8.56269
2023-09-28,8.25688
2023-09-29,6.42201
2023-09-30,7.33944
2023-10-01,5.19877
2023-10-02,6.1162
2023-10-03,8.8685
2023-10-04,5.50458
2023-10-05,13.76146
2023-10-06,9.48012
2023-10-07,7.33944
2023-10-08,5.81039
2023-10-09,11.00917
2023-10-10,10.09174
2023-10-11,11.62079
2023-10-12,8.25688
2023-10-13,11.31498
2023-10-14,9.17431
2023-10-15,6.72782
2023-10-16,13.45565
2023-10-17,11.9266
2023-10-18,14.37308
2023-10-19,8.8685
2023-10-20,8.8685
2023-10-21,3.36391
2023-10-22,6.1162
2023-10-23,6.42201
2023-10-24,8.56269
2023-10-25,9.48012
2023-10-26,11.62079
2023-10-27,10.70336
2023-10-28,10.09174
2023-10-29,7.95107
2023-10-30,13.76146
2023-10-31,13.14984
2023-11-01,10.09174
2023-11-02,11.9266
2023-11-03,6.72782
2023-11-04,6.42201
2023-11-05,11.31498
2023-11-06,10.09174
2023-11-07,11.00917
2023-11-08,8.25688
2023-11-09,11.62079
2023-11-10,7.64525
2023-11-11,7.33944
2023-11-12,9.78593
2023-11-13,8.8685
2023-11-14,14.06727
2023-11-15,13.14984
2023-11-16,15.59633
2023-11-17,10.39755
2023-11-18,6.42201
2023-11-19,5.81039
2023-11-20,10.39755
2023-11-21,14.06727
2023-11-22,15.59633
2023-11-23,13.45565
2023-11-24,11.62079
2023-11-25,7.64525
2023-11-26,6.72782
2023-11-27,11.31498
2023-11-28,12.23241
2023-11-29,12.23241
2023-11-30,12.23241
2023-12-01,11.62079
2023-12-02,10.09174
2023-12-03,9.17431
2023-12-04,12.84403
2023-12-05,16.51376
2023-12-06,13.14984
2023-12-07,18.34862
2023-12-08,18.34862
2023-12-09,12.23241
2023-12-10,15.29051
2023-12-11,18.65443
2023-12-12,21.10091
2023-12-13,25.99388
2023-12-14,16.20795
2023-12-15,18.04281
2023-12-16,12.53822
2023-12-17,11.31498
2023-12-18,16.20795
2023-12-19,15.59633
2023-12-20,10.70336
2023-12-21,11.62079
2023-12-22,10.70336
2023-12-23,5.81039
2023-12-24,4.89296
2023-12-25,8.8685
2023-12-26,8.8685
2023-12-27,8.8685
2023-12-28,6.72782
2023-12-29,7.33944
2023-12-30,7.95107
2023-12-31,5.19877
2024-01-01,10.39755
2024-01-02,9.48012
2024-01-03,18.96024
2024-01-04,17.737
2024-01-05,26.29969
2024-01-06,11.9266
2024-01-07,12.23241
2024-01-08,13.76146
2024-01-09,18.65443
2024-01-10,20.18348
2024-01-11,23.5474
2024-01-12,18.65443
2024-01-13,7.95107
2024-01-14,5.81039
2024-01-15,21.10091
2024-01-16,18.34862
2024-01-17,18.34862
2024-01-18,19.87767
2024-01-19,36.39143
2024-01-20,48.62385
2024-01-21,47.40061
2024-01-22,41.59021
2024-01-23,37.61467
2024-01-24,35.16819
2024-01-25,38.22629
2024-01-26,32.72171
2024-01-27,21.40672
2024-01-28,25.07645
2024-01-29,41.2844
2024-01-30,39.44954
2024-01-31,28.74617
2024-02-01,24.77064
2024-02-02,23.5474
2024-02-03,29.05198
2024-02-04,27.82874
2024-02-05,30.88685
2024-02-06,40.36697
2024-02-07,36.08562
2024-02-08,40.06116
2024-02-09,28.74617
2024-02-10,26.29969
2024-02-11,31.19266
2024-02-12,39.75535
2024-02-13,40.06116
2024-02-14,47.0948
2024-02-15,32.11009
2024-02-16,36.69724
2024-02-17,29.96941
2024-02-18,35.16819
2024-02-19,38.83792
2024-02-20,36.69724
2024-02-21,36.08562
2024-02-22,37.92048
2024-02-23,38.22629
2024-02-24,26.91131
2024-02-25,29.35779
2024-02-26,30.58103
2024-02-27,36.69724
2024-02-28,31.80428
2024-02-29,27.21712
2024-03-01,30.58103
2024-03-02,29.05198
2024-03-03,29.05198
2024-03-04,36.69724
2024-03-05,38.53211
2024-03-06,30.58103
2024-03-07,35.16819
2024-03-08,36.39143
2024-03-09,33.33333
2024-03-10,28.74617
2024-03-11,31.49847
2024-03-12,39.44954
2024-03-13,38.83792
2024-03-14,35.77981
2024-03-15,33.02752
2024-03-16,34.25076
2024-03-17,32.4159
2024-03-18,38.53211
2024-03-19,35.474
2024-03-20,32.4159
