date,베트남동
2021-03-03,11.32667
2021-03-04,9.78601
2021-03-05,10.07132
2021-03-06,6.24821
2021-03-07,5.44935
2021-03-08,10.64194
2021-03-09,11.21255
2021-03-10,12.06847
2021-03-11,10.58487
2021-03-12,10.55634
2021-03-13,6.01997
2021-03-14,4.90727
2021-03-15,10.6134
2021-03-16,10.01426
2021-03-17,8.07417
2021-03-18,9.10128
2021-03-19,8.93009
2021-03-20,5.99144
2021-03-21,5.56348
2021-03-22,9.98573
2021-03-23,8.38801
2021-03-24,8.1883
2021-03-25,8.67332
2021-03-26,8.58773
2021-03-27,6.47646
2021-03-28,4.39372
2021-03-29,9.32952
2021-03-30,9.10128
2021-03-31,10.47075
2021-04-01,9.90014
2021-04-02,9.64336
2021-04-03,5.90584
2021-04-04,5.39229
2021-04-05,10.64194
2021-04-06,11.01283
2021-04-07,10.72753
2021-04-08,12.26818
2021-04-09,12.15406
2021-04-10,7.73181
2021-04-11,6.81883
2021-04-12,11.66904
2021-04-13,11.64051
2021-04-14,11.95435
2021-04-15,10.07132
2021-04-16,10.92724
2021-04-17,5.33523
2021-04-18,6.10556
2021-04-19,9.84308
2021-04-20,9.44365
2021-04-21,7.56062
2021-04-22,8.64479
2021-04-23,8.4736
2021-04-24,5.33523
2021-04-25,4.25106
2021-04-26,9.27246
2021-04-27,8.24536
2021-04-28,8.81597
2021-04-29,8.70185
2021-04-30,6.19115
2021-05-01,4.33666
2021-05-02,5.24964
2021-05-03,7.70328
2021-05-04,9.5863
2021-05-05,8.41654
2021-05-06,9.32952
2021-05-07,8.64479
2021-05-08,5.82025
2021-05-09,4.42225
2021-05-10,9.9572
2021-05-11,10.04279
2021-05-12,9.41512
2021-05-13,9.70042
2021-05-14,9.90014
2021-05-15,5.87731
2021-05-16,5.16405
2021-05-17,9.87161
2021-05-18,10.24251
2021-05-19,7.24679
2021-05-20,10.81312
2021-05-21,9.12981
2021-05-22,6.67617
2021-05-23,5.64907
2021-05-24,9.5863
2021-05-25,9.01569
2021-05-26,9.24393
2021-05-27,10.24251
2021-05-28,9.32952
2021-05-29,5.50641
2021-05-30,4.53637
2021-05-31,11.21255
2021-06-01,10.95577
2021-06-02,9.2154
2021-06-03,9.18687
2021-06-04,7.8174
2021-06-05,4.99286
2021-06-06,4.5649
2021-06-07,9.24393
2021-06-08,9.18687
2021-06-09,8.33095
2021-06-10,11.24108
2021-06-11,9.12981
2021-06-12,5.70613
2021-06-13,4.59343
2021-06-14,10.21398
2021-06-15,9.81455
2021-06-16,10.75606
2021-06-17,14.46504
2021-06-18,8.8445
2021-06-19,4.82168
2021-06-20,4.99286
2021-06-21,10.92724
2021-06-22,9.35805
2021-06-23,10.01426
2021-06-24,8.67332
2021-06-25,8.53067
2021-06-26,4.59343
2021-06-27,3.76604
2021-06-28,8.41654
2021-06-29,8.07417
2021-06-30,8.64479
2021-07-01,7.96005
2021-07-02,9.04422
2021-07-03,4.02282
2021-07-04,3.96576
2021-07-05,8.87303
2021-07-06,8.30242
2021-07-07,8.41654
2021-07-08,9.90014
2021-07-09,9.78601
2021-07-10,5.42082
2021-07-11,3.88017
2021-07-12,9.27246
2021-07-13,9.64336
2021-07-14,10.27104
2021-07-15,8.87303
2021-07-16,9.10128
2021-07-17,4.62196
2021-07-18,3.68045
2021-07-19,10.3281
2021-07-20,9.72895
2021-07-21,9.52924
2021-07-22,8.61626
2021-07-23,7.93152
2021-07-24,4.30813
2021-07-25,3.08131
2021-07-26,8.70185
2021-07-27,8.15977
2021-07-28,8.10271
2021-07-29,8.33095
2021-07-30,7.64621
2021-07-31,4.07988
2021-08-01,4.36519
2021-08-02,9.30099
2021-08-03,7.98858
2021-08-04,7.33238
2021-08-05,7.93152
2021-08-06,8.13124
2021-08-07,5.07845
2021-08-08,3.73751
2021-08-09,8.81597
2021-08-10,9.30099
2021-08-11,10.47075
2021-08-12,11.04136
2021-08-13,11.69757
2021-08-14,5.47788
2021-08-15,5.6776
2021-08-16,6.7047
2021-08-17,12.23965
2021-08-18,9.98573
2021-08-19,10.9843
2021-08-20,10.44222
2021-08-21,6.30527
2021-08-22,5.76319
2021-08-23,9.67189
2021-08-24,9.98573
2021-08-25,9.92867
2021-08-26,8.30242
2021-08-27,8.64479
2021-08-28,3.8231
2021-08-29,4.22253
2021-08-30,8.27389
2021-08-31,10.01426
2021-09-01,9.84308
2021-09-02,7.4465
2021-09-03,7.18972
2021-09-04,5.07845
2021-09-05,3.93723
2021-09-06,9.01569
2021-09-07,8.01711
2021-09-08,7.53209
2021-09-09,8.35948
2021-09-10,8.78744
2021-09-11,5.10699
2021-09-12,4.25106
2021-09-13,10.24251
2021-09-14,8.78744
2021-09-15,8.33095
2021-09-16,7.36091
2021-09-17,8.04564
2021-09-18,4.76462
2021-09-19,4.07988
2021-09-20,7.53209
2021-09-21,6.47646
2021-09-22,6.67617
2021-09-23,10.92724
2021-09-24,9.78601
2021-09-25,5.6776
2021-09-26,4.59343
2021-09-27,8.38801
2021-09-28,9.92867
2021-09-29,9.44365
2021-09-30,9.9572
2021-10-01,10.27104
2021-10-02,6.13409
2021-10-03,4.99286
2021-10-04,7.56062
2021-10-05,10.64194
2021-10-06,11.32667
2021-10-07,9.92867
2021-10-08,10.21398
2021-10-09,6.3338
2021-10-10,5.33523
2021-10-11,8.53067
2021-10-12,12.8388
2021-10-13,10.75606
2021-10-14,10.87018
2021-10-15,10.58487
2021-10-16,5.87731
2021-10-17,5.13552
2021-10-18,10.35663
2021-10-19,9.9572
2021-10-20,11.32667
2021-10-21,9.04422
2021-10-22,8.27389
2021-10-23,5.70613
2021-10-24,4.10841
2021-10-25,10.78459
2021-10-26,13.18116
2021-10-27,12.43937
2021-10-28,9.98573
2021-10-29,8.41654
2021-10-30,5.90584
2021-10-31,6.3338
2021-11-01,10.52781
2021-11-02,9.47218
2021-11-03,9.84308
2021-11-04,8.73038
2021-11-05,9.38659
2021-11-06,5.6776
2021-11-07,5.24964
2021-11-08,9.98573
2021-11-09,11.95435
2021-11-10,10.09985
2021-11-11,9.78601
2021-11-12,9.01569
2021-11-13,5.53495
2021-11-14,4.62196
2021-11-15,9.72895
2021-11-16,8.93009
2021-11-17,8.38801
2021-11-18,8.1883
2021-11-19,9.64336
2021-11-20,5.87731
2021-11-21,5.10699
2021-11-22,9.10128
2021-11-23,10.21398
2021-11-24,9.70042
2021-11-25,9.5863
2021-11-26,9.32952
2021-11-27,6.44793
2021-11-28,5.82025
2021-11-29,11.41226
2021-11-30,10.24251
2021-12-01,11.04136
2021-12-02,12.61055
2021-12-03,10.72753
2021-12-04,7.50356
2021-12-05,5.93437
2021-12-06,13.2097
2021-12-07,13.26676
2021-12-08,10.84165
2021-12-09,10.24251
2021-12-10,10.21398
2021-12-11,5.56348
2021-12-12,4.45078
2021-12-13,10.41369
2021-12-14,8.50213
2021-12-15,8.24536
2021-12-16,8.30242
2021-12-17,8.5592
2021-12-18,5.73466
2021-12-19,4.87874
2021-12-20,9.90014
2021-12-21,8.87303
2021-12-22,8.64479
2021-12-23,8.8445
2021-12-24,8.44507
2021-12-25,5.33523
2021-12-26,4.33666
2021-12-27,7.84593
2021-12-28,7.70328
2021-12-29,9.64336
2021-12-30,8.70185
2021-12-31,7.38944
2022-01-01,5.22111
2022-01-02,4.76462
2022-01-03,8.78744
2022-01-04,9.98573
2022-01-05,11.58345
2022-01-06,12.21112
2022-01-07,11.38373
2022-01-08,7.90299
2022-01-09,7.10413
2022-01-10,13.40941
2022-01-11,12.81027
2022-01-12,10.89871
2022-01-13,11.84022
2022-01-14,11.04136
2022-01-15,5.6776
2022-01-16,4.62196
2022-01-17,10.49928
2022-01-18,9.90014
2022-01-19,8.64479
2022-01-20,8.15977
2022-01-21,8.87303
2022-01-22,6.16262
2022-01-23,4.73609
2022-01-24,9.07275
2022-01-25,11.24108
2022-01-26,9.67189
2022-01-27,9.41512
2022-01-28,10.09985
2022-01-29,5.47788
2022-01-30,4.82168
2022-01-31,4.10841
2022-02-01,4.73609
2022-02-02,5.53495
2022-02-03,7.70328
2022-02-04,6.67617
2022-02-05,6.73323
2022-02-06,6.47646
2022-02-07,11.32667
2022-02-08,11.01283
2022-02-09,8.1883
2022-02-10,11.44079
2022-02-11,8.95863
2022-02-12,6.21968
2022-02-13,4.73609
2022-02-14,11.29814
2022-02-15,10.92724
2022-02-16,9.70042
2022-02-17,10.01426
2022-02-18,8.67332
2022-02-19,6.21968
2022-02-20,5.39229
2022-02-21,9.35805
2022-02-22,8.95863
2022-02-23,10.72753
2022-02-24,11.75463
2022-02-25,11.58345
2022-02-26,5.96291
2022-02-27,5.47788
2022-02-28,11.44079
2022-03-01,9.87161
2022-03-02,11.7261
2022-03-03,9.24393
2022-03-04,9.87161
2022-03-05,7.27532
2022-03-06,5.84878
2022-03-07,14.40798
2022-03-08,12.81027
2022-03-09,9.24393
2022-03-10,13.63766
2022-03-11,10.699
2022-03-12,6.64764
2022-03-13,6.53352
2022-03-14,12.95292
2022-03-15,13.29529
2022-03-16,11.64051
2022-03-17,14.80741
2022-03-18,14.55064
2022-03-19,10.64194
2022-03-20,8.01711
2022-03-21,12.49643
2022-03-22,11.84022
2022-03-23,12.81027
2022-03-24,12.29671
2022-03-25,10.95577
2022-03-26,8.24536
2022-03-27,7.24679
2022-03-28,13.03851
2022-03-29,12.26818
2022-03-30,13.03851
2022-03-31,13.2097
2022-04-01,11.78316
2022-04-02,7.61768
2022-04-03,7.90299
2022-04-04,12.29671
2022-04-05,13.46647
2022-04-06,12.72467
2022-04-07,12.06847
2022-04-08,11.75463
2022-04-09,7.33238
2022-04-10,6.87589
2022-04-11,10.9843
2022-04-12,14.86447
2022-04-13,14.72182
2022-04-14,13.95149
2022-04-15,14.49358
2022-04-16,8.61626
2022-04-17,7.56062
2022-04-18,13.98002
2022-04-19,14.83594
2022-04-20,14.26533
2022-04-21,14.43651
2022-04-22,13.66619
2022-04-23,8.90156
2022-04-24,8.53067
2022-04-25,15.86305
2022-04-26,16.69044
2022-04-27,18.48787
2022-04-28,20.37089
2022-04-29,18.45934
2022-04-30,10.72753
2022-05-01,10.18544
2022-05-02,16.29101
2022-05-03,15.60627
2022-05-04,16.3766
2022-05-05,11.81169
2022-05-06,16.23395
2022-05-07,10.3281
2022-05-08,10.89871
2022-05-09,17.71754
2022-05-10,19.88587
2022-05-11,17.91726
2022-05-12,20.85592
2022-05-13,17.51783
2022-05-14,10.87018
2022-05-15,11.21255
2022-05-16,20.79885
2022-05-17,20.51355
2022-05-18,22.59629
2022-05-19,19.88587
2022-05-20,20.02853
2022-05-21,13.89443
2022-05-22,11.09843
2022-05-23,22.88159
2022-05-24,20.42796
2022-05-25,19.6291
2022-05-26,21.74037
2022-05-27,20.02853
2022-05-28,13.40941
2022-05-29,14.66476
2022-05-30,25.13552
2022-05-31,25.22111
2022-06-01,19.45791
2022-06-02,25.19258
2022-06-03,22.73894
2022-06-04,15.40656
2022-06-05,15.54921
2022-06-06,19.31526
2022-06-07,22.02567
2022-06-08,23.25249
2022-06-09,22.16833
2022-06-10,22.68188
2022-06-11,15.54921
2022-06-12,16.91868
2022-06-13,26.99001
2022-06-14,27.90299
2022-06-15,26.56205
2022-06-16,26.96148
2022-06-17,23.88017
2022-06-18,19.20114
2022-06-19,21.34094
2022-06-20,30.21398
2022-06-21,28.01711
2022-06-22,32.12553
2022-06-23,34.57917
2022-06-24,25.62054
2022-06-25,21.96861
2022-06-26,21.7689
2022-06-27,29.5863
2022-06-28,28.50213
2022-06-29,27.64621
2022-06-30,27.87446
2022-07-01,30.07132
2022-07-02,20.59914
2022-07-03,21.91155
2022-07-04,30.89871
2022-07-05,36.49072
2022-07-06,35.06419
2022-07-07,32.58202
2022-07-08,28.1883
2022-07-09,19.94293
2022-07-10,21.74037
2022-07-11,32.7532
2022-07-12,36.09129
2022-07-13,34.00855
2022-07-14,30.24251
2022-07-15,38.05991
2022-07-16,24.10841
2022-07-17,28.04564
2022-07-18,36.03423
2022-07-19,34.95007
2022-07-20,32.41084
2022-07-21,32.66761
2022-07-22,29.75748
2022-07-23,22.82453
2022-07-24,24.99286
2022-07-25,35.03566
2022-07-26,36.09129
2022-07-27,34.20827
2022-07-28,37.17546
2022-07-29,34.55064
2022-07-30,28.13124
2022-07-31,32.49643
2022-08-01,36.43366
2022-08-02,35.17831
2022-08-03,38.00285
2022-08-04,38.65905
2022-08-05,36.3766
2022-08-06,29.30099
2022-08-07,27.78887
2022-08-08,36.51925
2022-08-09,35.06419
2022-08-10,37.23252
2022-08-11,35.23537
2022-08-12,33.23823
2022-08-13,28.07417
2022-08-14,30.9843
2022-08-15,33.2097
2022-08-16,37.31811
2022-08-17,36.71897
2022-08-18,38.74465
2022-08-19,36.0057
2022-08-20,30.27104
2022-08-21,27.78887
2022-08-22,45.50641
2022-08-23,41.85449
2022-08-24,41.71184
2022-08-25,41.54065
2022-08-26,37.80313
2022-08-27,27.36091
2022-08-28,25.27817
2022-08-29,40.94151
2022-08-30,34.86447
2022-08-31,34.37945
2022-09-01,37.1184
2022-09-02,32.98145
2022-09-03,25.56348
2022-09-04,26.3338
2022-09-05,43.76604
2022-09-06,44.45078
2022-09-07,49.07275
2022-09-08,40.74179
2022-09-09,33.83737
2022-09-10,28.70185
2022-09-11,28.04564
2022-09-12,36.49072
2022-09-13,42.19686
2022-09-14,51.75463
2022-09-15,47.13266
2022-09-16,42.71041
2022-09-17,31.46932
2022-09-18,34.2368
2022-09-19,45.16405
2022-09-20,41.28388
2022-09-21,40.37089
2022-09-22,55.86305
2022-09-23,45.6776
2022-09-24,35.94864
2022-09-25,34.35092
2022-09-26,70.12838
2022-09-27,53.23823
2022-09-28,57.06134
2022-09-29,51.95435
2022-09-30,52.29671
2022-10-01,35.32097
2022-10-02,35.86305
2022-10-03,46.44793
2022-10-04,56.51925
2022-10-05,53.15263
2022-10-06,60.2853
2022-10-07,53.55206
2022-10-08,39.9144
2022-10-09,35.29243
2022-10-10,41.96861
2022-10-11,50.92724
2022-10-12,46.90442
2022-10-13,45.44935
2022-10-14,47.24679
2022-10-15,36.3766
2022-10-16,37.31811
2022-10-17,51.26961
2022-10-18,51.7261
2022-10-19,53.55206
2022-10-20,53.06704
2022-10-21,44.79315
2022-10-22,38.34522
2022-10-23,35.92011
2022-10-24,53.06704
2022-10-25,48.61626
2022-10-26,57.31811
2022-10-27,53.58059
2022-10-28,46.96148
2022-10-29,32.95292
2022-10-30,28.87303
2022-10-31,49.9572
2022-11-01,50.47075
2022-11-02,47.33238
2022-11-03,45.56348
2022-11-04,42.73894
2022-11-05,37.57489
2022-11-06,31.89728
2022-11-07,55.97717
2022-11-08,64.65049
2022-11-09,67.33238
2022-11-10,61.42653
2022-11-11,87.76034
2022-11-12,47.56062
2022-11-13,38.40228
2022-11-14,63.10984
2022-11-15,60.85592
2022-11-16,52.55349
2022-11-17,50.89871
2022-11-18,47.61768
2022-11-19,34.6077
2022-11-20,30.78459
2022-11-21,52.12553
2022-11-22,46.90442
2022-11-23,45.87731
2022-11-24,54.43651
2022-11-25,46.81883
2022-11-26,32.12553
2022-11-27,31.84022
2022-11-28,45.44935
2022-11-29,51.21255
2022-11-30,50.24251
2022-12-01,64.65049
2022-12-02,50.21398
2022-12-03,34.52211
2022-12-04,35.03566
2022-12-05,57.08987
2022-12-06,56.43366
2022-12-07,59.05848
2022-12-08,49.15834
2022-12-09,47.21825
2022-12-10,34.72182
2022-12-11,33.23823
2022-12-12,50.04279
2022-12-13,50.12838
2022-12-14,53.32382
2022-12-15,47.16119
2022-12-16,46.53352
2022-12-17,34.86447
2022-12-18,34.86447
2022-12-19,49.61483
2022-12-20,52.52496
2022-12-21,50.09985
2022-12-22,54.46504
2022-12-23,47.93152
2022-12-24,37.4893
2022-12-25,35.20684
2022-12-26,55.52068
2022-12-27,50.49928
2022-12-28,48.8445
2022-12-29,48.07417
2022-12-30,43.10984
2022-12-31,34.12268
2023-01-01,32.49643
2023-01-02,49.04422
2023-01-03,50.38516
2023-01-04,46.27674
2023-01-05,45.93437
2023-01-06,44.42225
2023-01-07,34.52211
2023-01-08,32.23965
2023-01-09,59.31526
2023-01-10,57.97432
2023-01-11,50.15691
2023-01-12,48.24536
2023-01-13,53.26676
2023-01-14,33.8659
2023-01-15,32.98145
2023-01-16,53.2097
2023-01-17,45.42082
2023-01-18,46.39087
2023-01-19,42.4251
2023-01-20,37.34664
2023-01-21,29.98573
2023-01-22,28.87303
2023-01-23,31.0699
2023-01-24,35.32097
2023-01-25,45.16405
2023-01-26,44.05135
2023-01-27,40.37089
2023-01-28,31.89728
2023-01-29,30.72753
2023-01-30,50.81312
2023-01-31,46.19115
2023-02-01,45.70613
2023-02-02,52.21112
2023-02-03,42.11126
2023-02-04,36.89015
2023-02-05,34.17974
2023-02-06,50.84165
2023-02-07,50.55634
2023-02-08,45.50641
2023-02-09,48.33095
2023-02-10,43.96576
2023-02-11,31.55492
2023-02-12,33.38088
2023-02-13,51.18402
2023-02-14,51.7261
2023-02-15,51.09843
2023-02-16,50.49928
2023-02-17,54.00855
2023-02-18,37.91726
2023-02-19,34.57917
2023-02-20,51.69757
2023-02-21,50.15691
2023-02-22,47.21825
2023-02-23,48.4736
2023-02-24,47.13266
2023-02-25,38.23109
2023-02-26,34.9786
2023-02-27,54.83594
2023-02-28,51.92582
2023-03-01,45.10699
2023-03-02,53.495
2023-03-03,49.87161
2023-03-04,37.66048
2023-03-05,38.34522
2023-03-06,54.26533
2023-03-07,43.85164
2023-03-08,52.98145
2023-03-09,46.10556
2023-03-10,44.65049
2023-03-11,35.97717
2023-03-12,35.83452
2023-03-13,59.02995
2023-03-14,51.18402
2023-03-15,49.15834
2023-03-16,46.76176
2023-03-17,47.4465
2023-03-18,36.91868
2023-03-19,34.43651
2023-03-20,49.84308
2023-03-21,45.3067
2023-03-22,45.33523
2023-03-23,58.45934
2023-03-24,50.04279
2023-03-25,33.38088
2023-03-26,34.86447
2023-03-27,45.79172
2023-03-28,49.2154
2023-03-29,42.51069
2023-03-30,43.02425
2023-03-31,39.51497
2023-04-01,33.95149
2023-04-02,32.21112
2023-04-03,54.83594
2023-04-04,49.15834
2023-04-05,51.32667
2023-04-06,53.80884
2023-04-07,48.33095
2023-04-08,37.51783
2023-04-09,39.08701
2023-04-10,59.6291
2023-04-11,58.65905
2023-04-12,58.28815
2023-04-13,57.74607
2023-04-14,56.43366
2023-04-15,41.16975
2023-04-16,41.05563
2023-04-17,63.39514
2023-04-18,59.57203
2023-04-19,59.37232
2023-04-20,59.45791
2023-04-21,55.69186
2023-04-22,43.96576
2023-04-23,43.85164
2023-04-24,61.22681
2023-04-25,62.96718
2023-04-26,61.88302
2023-04-27,62.51069
2023-04-28,55.60627
2023-04-29,46.99001
2023-04-30,43.76604
2023-05-01,48.58773
2023-05-02,59.31526
2023-05-03,61.25534
2023-05-04,63.48074
2023-05-05,48.33095
2023-05-06,45.99144
2023-05-07,41.6833
2023-05-08,61.08416
2023-05-09,63.5378
2023-05-10,65.10699
2023-05-11,61.11269
2023-05-12,52.63908
2023-05-13,41.94008
2023-05-14,43.96576
2023-05-15,66.27674
2023-05-16,62.25392
2023-05-17,58.43081
2023-05-18,57.97432
2023-05-19,57.86019
2023-05-20,42.51069
2023-05-21,41.11269
2023-05-22,74.09415
2023-05-23,76.77603
2023-05-24,66.27674
2023-05-25,67.8174
2023-05-26,66.73323
2023-05-27,51.7261
2023-05-28,49.75748
2023-05-29,57.34664
