date,에이전트
2021-08-12,23.74727
2021-08-13,20.33405
2021-08-14,17.57443
2021-08-15,13.72549
2021-08-16,14.66957
2021-08-17,18.59114
2021-08-18,23.45679
2021-08-19,22.94843
2021-08-20,21.78649
2021-08-21,25.34495
2021-08-22,18.01016
2021-08-23,21.56862
2021-08-24,20.76978
2021-08-25,24.47349
2021-08-26,23.81989
2021-08-27,23.52941
2021-08-28,21.78649
2021-08-29,16.04938
2021-08-30,29.70225
2021-08-31,34.20479
2021-09-01,24.98184
2021-09-02,26.36165
2021-09-03,21.56862
2021-09-04,24.69135
2021-09-05,20.33405
2021-09-06,23.45679
2021-09-07,23.74727
2021-09-08,21.27814
2021-09-09,24.11038
2021-09-10,21.93173
2021-09-11,21.42338
2021-09-12,14.01597
2021-09-13,23.60203
2021-09-14,21.06027
2021-09-15,21.64124
2021-09-16,21.27814
2021-09-17,16.92084
2021-09-18,12.05519
2021-09-19,12.85403
2021-09-20,12.20043
2021-09-21,12.85403
2021-09-22,14.16122
2021-09-23,20.40668
2021-09-24,19.53522
2021-09-25,19.02687
2021-09-26,15.61365
2021-09-27,22.00435
2021-09-28,21.85911
2021-09-29,23.38416
2021-09-30,19.8257
2021-10-01,17.35657
2021-10-02,14.59694
2021-10-03,12.27305
2021-10-04,14.37908
2021-10-05,26.57952
2021-10-06,23.09368
2021-10-07,24.61873
2021-10-08,18.30065
2021-10-09,12.92665
2021-10-10,12.92665
2021-10-11,16.99346
2021-10-12,21.78649
2021-10-13,19.02687
2021-10-14,23.67465
2021-10-15,19.89832
2021-10-16,14.16122
2021-10-17,14.52432
2021-10-18,20.84241
2021-10-19,19.75308
2021-10-20,19.53522
2021-10-21,21.42338
2021-10-22,19.8257
2021-10-23,14.81481
2021-10-24,13.50762
2021-10-25,23.45679
2021-10-26,21.13289
2021-10-27,22.87581
2021-10-28,20.40668
2021-10-29,19.75308
2021-10-30,13.58024
2021-10-31,13.14451
2021-11-01,20.91503
2021-11-02,21.78649
2021-11-03,20.98765
2021-11-04,19.8257
2021-11-05,18.51851
2021-11-06,12.20043
2021-11-07,12.63616
2021-11-08,21.93173
2021-11-09,21.64124
2021-11-10,19.24473
2021-11-11,24.69135
2021-11-12,26.94262
2021-11-13,14.52432
2021-11-14,16.55773
2021-11-15,24.183
2021-11-16,21.20551
2021-11-17,24.61873
2021-11-18,21.42338
2021-11-19,19.53522
2021-11-20,23.60203
2021-11-21,21.42338
2021-11-22,24.69135
2021-11-23,28.83079
2021-11-24,22.36746
2021-11-25,23.23892
2021-11-26,25.1997
2021-11-27,19.02687
2021-11-28,15.39578
2021-11-29,23.74727
2021-11-30,24.98184
2021-12-01,24.76397
2021-12-02,30.64633
2021-12-03,30.79157
2021-12-04,25.63543
2021-12-05,18.30065
2021-12-06,24.76397
2021-12-07,25.8533
2021-12-08,25.41757
2021-12-09,26.65214
2021-12-10,25.63543
2021-12-11,21.27814
2021-12-12,25.34495
2021-12-13,25.92592
2021-12-14,30.57371
2021-12-15,30.2106
2021-12-16,24.8366
2021-12-17,24.40087
2021-12-18,19.17211
2021-12-19,18.01016
2021-12-20,26.07116
2021-12-21,25.12708
2021-12-22,27.74146
2021-12-23,29.33914
2021-12-24,37.61801
2021-12-25,23.89251
2021-12-26,27.66884
2021-12-27,38.2716
2021-12-28,30.57371
2021-12-29,24.98184
2021-12-30,24.90922
2021-12-31,27.66884
2022-01-01,33.69644
2022-01-02,22.65795
2022-01-03,25.49019
2022-01-04,31.29992
2022-01-05,23.45679
2022-01-06,24.25562
2022-01-07,22.5127
2022-01-08,20.18881
2022-01-09,16.55773
2022-01-10,28.61292
2022-01-11,26.36165
2022-01-12,22.73057
2022-01-13,22.44008
2022-01-14,23.81989
2022-01-15,18.51851
2022-01-16,14.96005
2022-01-17,22.94843
2022-01-18,24.183
2022-01-19,24.11038
2022-01-20,23.38416
2022-01-21,27.88671
2022-01-22,15.17792
2022-01-23,17.71968
2022-01-24,20.26143
2022-01-25,26.65214
2022-01-26,25.05446
2022-01-27,25.56281
2022-01-28,21.42338
2022-01-29,20.11619
2022-01-30,12.70878
2022-01-31,12.34567
2022-02-01,12.99927
2022-02-02,15.61365
2022-02-03,21.27814
2022-02-04,20.69716
2022-02-05,17.93754
2022-02-06,16.92084
2022-02-07,22.5127
2022-02-08,19.17211
2022-02-09,28.24981
2022-02-10,40.01452
2022-02-11,41.32171
2022-02-12,42.33841
2022-02-13,43.35511
2022-02-14,33.9143
2022-02-15,38.63471
2022-02-16,26.21641
2022-02-17,30.2106
2022-02-18,28.61292
2022-02-19,29.99273
2022-02-20,24.61873
2022-02-21,30.86419
2022-02-22,25.41757
2022-02-23,35.51198
2022-02-24,23.38416
2022-02-25,22.65795
2022-02-26,16.99346
2022-02-27,18.66376
2022-02-28,18.59114
2022-03-01,15.90413
2022-03-02,20.84241
2022-03-03,22.44008
2022-03-04,21.42338
2022-03-05,16.48511
2022-03-06,18.44589
2022-03-07,23.1663
2022-03-08,22.5127
2022-03-09,16.99346
2022-03-10,18.88162
2022-03-11,23.45679
2022-03-12,20.76978
2022-03-13,20.18881
2022-03-14,21.35076
2022-03-15,25.05446
2022-03-16,31.8809
2022-03-17,28.5403
2022-03-18,28.24981
2022-03-19,14.66957
2022-03-20,16.77559
2022-03-21,26.43427
2022-03-22,27.16049
2022-03-23,22.94843
2022-03-24,21.13289
2022-03-25,22.22222
2022-03-26,16.19462
2022-03-27,30.86419
2022-03-28,23.23892
2022-03-29,22.80319
2022-03-30,21.56862
2022-03-31,28.61292
2022-04-01,20.62454
2022-04-02,21.78649
2022-04-03,18.30065
2022-04-04,24.183
2022-04-05,26.07116
2022-04-06,20.91503
2022-04-07,20.55192
2022-04-08,19.24473
2022-04-09,17.35657
2022-04-10,14.59694
2022-04-11,18.66376
2022-04-12,23.23892
2022-04-13,21.20551
2022-04-14,22.44008
2022-04-15,18.809
2022-04-16,15.1053
2022-04-17,13.28976
2022-04-18,19.68046
2022-04-19,20.33405
2022-04-20,23.45679
2022-04-21,19.89832
2022-04-22,20.55192
2022-04-23,15.32316
2022-04-24,13.79811
2022-04-25,20.62454
2022-04-26,20.4793
2022-04-27,17.57443
2022-04-28,28.61292
2022-04-29,21.06027
2022-04-30,17.86492
2022-05-01,32.244
2022-05-02,23.74727
2022-05-03,18.73638
2022-05-04,18.66376
2022-05-05,13.435
2022-05-06,16.92084
2022-05-07,13.87073
2022-05-08,14.30646
2022-05-09,23.45679
2022-05-10,26.14379
2022-05-11,26.57952
2022-05-12,23.38416
2022-05-13,21.20551
2022-05-14,13.50762
2022-05-15,19.09949
2022-05-16,22.07697
2022-05-17,21.64124
2022-05-18,21.27814
2022-05-19,20.04357
2022-05-20,20.18881
2022-05-21,10.748
2022-05-22,14.16122
2022-05-23,21.496
2022-05-24,22.87581
2022-05-25,21.78649
2022-05-26,19.02687
2022-05-27,17.57443
2022-05-28,12.56354
2022-05-29,13.79811
2022-05-30,19.68046
2022-05-31,22.58533
2022-06-01,18.01016
2022-06-02,22.22222
2022-06-03,18.88162
2022-06-04,14.37908
2022-06-05,14.4517
2022-06-06,17.28395
2022-06-07,20.33405
2022-06-08,22.80319
2022-06-09,21.71387
2022-06-10,19.8257
2022-06-11,13.36238
2022-06-12,14.4517
2022-06-13,20.98765
2022-06-14,21.85911
2022-06-15,24.32824
2022-06-16,24.183
2022-06-17,19.89832
2022-06-18,15.75889
2022-06-19,20.69716
2022-06-20,22.07697
2022-06-21,20.84241
2022-06-22,21.71387
2022-06-23,18.66376
2022-06-24,19.38997
2022-06-25,13.72549
2022-06-26,14.88743
2022-06-27,19.24473
2022-06-28,19.60784
2022-06-29,23.89251
2022-06-30,21.13289
2022-07-01,18.66376
2022-07-02,12.27305
2022-07-03,13.435
2022-07-04,19.53522
2022-07-05,22.65795
2022-07-06,25.27233
2022-07-07,22.00435
2022-07-08,19.68046
2022-07-09,11.7647
2022-07-10,11.83732
2022-07-11,18.66376
2022-07-12,20.84241
2022-07-13,19.89832
2022-07-14,21.13289
2022-07-15,22.80319
2022-07-16,12.49092
2022-07-17,16.63035
2022-07-18,20.98765
2022-07-19,21.496
2022-07-20,21.93173
2022-07-21,20.98765
2022-07-22,17.50181
2022-07-23,15.4684
2022-07-24,19.8257
2022-07-25,23.1663
2022-07-26,23.23892
2022-07-27,21.93173
2022-07-28,24.11038
2022-07-29,20.91503
2022-07-30,11.7647
2022-07-31,11.83732
2022-08-01,18.08278
2022-08-02,18.73638
2022-08-03,21.20551
2022-08-04,22.94843
2022-08-05,16.48511
2022-08-06,13.07189
2022-08-07,15.61365
2022-08-08,20.11619
2022-08-09,22.1496
2022-08-10,21.56862
2022-08-11,23.52941
2022-08-12,17.71968
2022-08-13,16.33986
2022-08-14,14.74219
2022-08-15,13.79811
2022-08-16,19.46259
2022-08-17,20.4793
2022-08-18,19.24473
2022-08-19,22.29484
2022-08-20,12.70878
2022-08-21,14.59694
2022-08-22,19.46259
2022-08-23,21.27814
2022-08-24,18.66376
2022-08-25,20.69716
2022-08-26,20.76978
2022-08-27,13.72549
2022-08-28,13.87073
2022-08-29,19.53522
2022-08-30,19.8257
2022-08-31,20.4793
2022-09-01,16.92084
2022-09-02,21.64124
2022-09-03,14.81481
2022-09-04,14.30646
2022-09-05,18.59114
2022-09-06,23.60203
2022-09-07,23.74727
2022-09-08,16.63035
2022-09-09,12.56354
2022-09-10,11.61946
2022-09-11,11.7647
2022-09-12,13.72549
2022-09-13,26.14379
2022-09-14,22.07697
2022-09-15,26.79738
2022-09-16,17.71968
2022-09-17,12.27305
2022-09-18,13.87073
2022-09-19,17.57443
2022-09-20,19.8257
2022-09-21,23.89251
2022-09-22,44.80755
2022-09-23,20.18881
2022-09-24,11.18373
2022-09-25,14.37908
2022-09-26,23.89251
2022-09-27,22.94843
2022-09-28,21.64124
2022-09-29,22.1496
2022-09-30,16.77559
2022-10-01,9.65867
2022-10-02,21.93173
2022-10-03,14.59694
2022-10-04,19.68046
2022-10-05,21.93173
2022-10-06,21.78649
2022-10-07,19.24473
2022-10-08,11.54684
2022-10-09,13.87073
2022-10-10,13.435
2022-10-11,17.57443
2022-10-12,21.64124
2022-10-13,22.73057
2022-10-14,20.26143
2022-10-15,11.47421
2022-10-16,11.69208
2022-10-17,19.8257
2022-10-18,22.29484
2022-10-19,18.30065
2022-10-20,18.51851
2022-10-21,18.37327
2022-10-22,13.36238
2022-10-23,12.12781
2022-10-24,20.11619
2022-10-25,18.88162
2022-10-26,21.20551
2022-10-27,21.85911
2022-10-28,19.89832
2022-10-29,15.4684
2022-10-30,11.61946
2022-10-31,19.17211
2022-11-01,18.73638
2022-11-02,23.09368
2022-11-03,25.99854
2022-11-04,20.26143
2022-11-05,11.61946
2022-11-06,10.67538
2022-11-07,18.66376
2022-11-08,20.84241
2022-11-09,20.26143
2022-11-10,20.91503
2022-11-11,19.75308
2022-11-12,12.63616
2022-11-13,13.21713
2022-11-14,23.67465
2022-11-15,20.84241
2022-11-16,23.45679
2022-11-17,22.00435
2022-11-18,20.55192
2022-11-19,16.92084
2022-11-20,13.36238
2022-11-21,23.31154
2022-11-22,26.43427
2022-11-23,23.02106
2022-11-24,20.84241
2022-11-25,33.69644
2022-11-26,66.30355
2022-11-27,38.2716
2022-11-28,41.90268
2022-11-29,51.12563
2022-11-30,37.2549
2022-12-01,31.44517
2022-12-02,29.92011
2022-12-03,19.68046
2022-12-04,25.56281
2022-12-05,31.51779
2022-12-06,31.00944
2022-12-07,33.69644
2022-12-08,34.42265
2022-12-09,29.92011
2022-12-10,26.07116
2022-12-11,25.41757
2022-12-12,33.33333
2022-12-13,32.97022
2022-12-14,39.50617
2022-12-15,31.15468
2022-12-16,26.50689
2022-12-17,24.61873
2022-12-18,21.85911
2022-12-19,29.99273
2022-12-20,35.14887
2022-12-21,37.10965
2022-12-22,30.50108
2022-12-23,31.15468
2022-12-24,26.21641
2022-12-25,24.183
2022-12-26,28.10457
2022-12-27,33.04284
2022-12-28,37.76325
2022-12-29,36.38344
2022-12-30,33.76906
2022-12-31,26.43427
2023-01-01,23.89251
2023-01-02,29.41176
2023-01-03,34.27741
2023-01-04,28.75816
2023-01-05,35.43936
2023-01-06,31.51779
2023-01-07,26.65214
2023-01-08,25.70806
2023-01-09,29.26652
2023-01-10,28.61292
2023-01-11,34.05954
2023-01-12,35.87509
2023-01-13,35.80246
2023-01-14,23.45679
2023-01-15,29.12127
2023-01-16,31.08206
2023-01-17,31.59041
2023-01-18,30.64633
2023-01-19,27.16049
2023-01-20,23.74727
2023-01-21,17.50181
2023-01-22,17.7923
2023-01-23,21.78649
2023-01-24,27.30573
2023-01-25,49.52795
2023-01-26,45.96949
2023-01-27,40.74074
2023-01-28,35.43936
2023-01-29,34.85838
2023-01-30,37.98111
2023-01-31,40.74074
2023-02-01,41.03122
2023-02-02,36.6013
2023-02-03,40.52287
2023-02-04,28.90341
2023-02-05,31.66303
2023-02-06,39.2883
2023-02-07,35.5846
2023-02-08,33.26071
2023-02-09,33.69644
2023-02-10,36.31082
2023-02-11,28.24981
2023-02-12,25.78068
2023-02-13,32.46187
2023-02-14,27.81408
2023-02-15,31.44517
2023-02-16,36.38344
2023-02-17,32.17138
2023-02-18,23.81989
2023-02-19,25.27233
2023-02-20,31.59041
2023-02-21,29.62962
2023-02-22,30.86419
2023-02-23,31.51779
2023-02-24,25.92592
2023-02-25,20.26143
2023-02-26,19.68046
2023-02-27,22.5127
2023-02-28,23.52941
2023-03-01,22.65795
2023-03-02,30.42846
2023-03-03,25.49019
2023-03-04,18.88162
2023-03-05,19.89832
2023-03-06,24.32824
2023-03-07,26.07116
2023-03-08,29.99273
2023-03-09,33.40595
2023-03-10,26.79738
2023-03-11,17.71968
2023-03-12,18.88162
2023-03-13,24.76397
2023-03-14,25.8533
2023-03-15,24.47349
2023-03-16,28.17719
2023-03-17,27.16049
2023-03-18,18.51851
2023-03-19,17.21132
2023-03-20,24.61873
2023-03-21,28.10457
2023-03-22,26.87
2023-03-23,25.41757
2023-03-24,36.23819
2023-03-25,29.99273
2023-03-26,29.41176
2023-03-27,34.05954
2023-03-28,35.29411
2023-03-29,32.38925
2023-03-30,31.37254
2023-03-31,27.16049
2023-04-01,20.11619
2023-04-02,21.06027
2023-04-03,27.74146
2023-04-04,28.46768
2023-04-05,30.28322
2023-04-06,28.97603
2023-04-07,22.1496
2023-04-08,15.83151
2023-04-09,18.95424
2023-04-10,25.99854
2023-04-11,29.19389
2023-04-12,26.65214
2023-04-13,33.18809
2023-04-14,25.70806
2023-04-15,24.40087
2023-04-16,17.1387
2023-04-17,24.25562
2023-04-18,24.90922
2023-04-19,27.01525
2023-04-20,25.63543
2023-04-21,22.94843
2023-04-22,13.65286
2023-04-23,16.19462
2023-04-24,21.13289
2023-04-25,23.67465
2023-04-26,20.84241
2023-04-27,20.04357
2023-04-28,30.93681
2023-04-29,48.65649
2023-04-30,48.72912
2023-05-01,46.25998
2023-05-02,42.12055
2023-05-03,45.24328
2023-05-04,40.66811
2023-05-05,47.85766
2023-05-06,40.74074
2023-05-07,30.13798
2023-05-08,36.09295
2023-05-09,31.29992
2023-05-10,30.57371
2023-05-11,32.09876
2023-05-12,25.56281
2023-05-13,20.33405
2023-05-14,29.12127
2023-05-15,26.07116
2023-05-16,28.61292
2023-05-17,30.2106
2023-05-18,29.04865
2023-05-19,25.63543
2023-05-20,19.24473
2023-05-21,19.09949
2023-05-22,24.54611
2023-05-23,33.98692
2023-05-24,23.23892
2023-05-25,22.80319
2023-05-26,24.40087
2023-05-27,16.55773
2023-05-28,15.39578
2023-05-29,18.30065
2023-05-30,25.63543
