date,이자
2020-11-17,37.97468
2020-11-18,37.84143
2020-11-19,39.57361
2020-11-20,33.97734
2020-11-21,26.98201
2020-11-22,32.97801
2020-11-23,39.97335
2020-11-24,40.03997
2020-11-25,39.17388
2020-11-26,42.70486
2020-11-27,34.97668
2020-11-28,33.57761
2020-11-29,33.97734
2020-11-30,41.50566
2020-12-01,43.03797
2020-12-02,43.30446
2020-12-03,41.23917
2020-12-04,38.17455
2020-12-05,31.91205
2020-12-06,30.51299
2020-12-07,46.30246
2020-12-08,46.56895
2020-12-09,46.4357
2020-12-10,46.70219
2020-12-11,37.70819
2020-12-12,32.97801
2020-12-13,36.10926
2020-12-14,45.03664
2020-12-15,43.50433
2020-12-16,43.97068
2020-12-17,37.97468
2020-12-18,35.30979
2020-12-19,28.58094
2020-12-20,26.84876
2020-12-21,37.70819
2020-12-22,36.50899
2020-12-23,32.91139
2020-12-24,30.31312
2020-12-25,19.52031
2020-12-26,24.65023
2020-12-27,24.58361
2020-12-28,36.8421
2020-12-29,37.84143
2020-12-30,36.17588
2020-12-31,29.31379
2021-01-01,23.98401
2021-01-02,24.25049
2021-01-03,30.71285
2021-01-04,34.91005
2021-01-05,33.37774
2021-01-06,37.10859
2021-01-07,34.17721
2021-01-08,29.18054
2021-01-09,23.65089
2021-01-10,24.71685
2021-01-11,35.30979
2021-01-12,35.6429
2021-01-13,34.37708
2021-01-14,32.84477
2021-01-15,32.31179
2021-01-16,24.18387
2021-01-17,27.98134
2021-01-18,36.2425
2021-01-19,34.24383
2021-01-20,36.77548
2021-01-21,36.2425
2021-01-22,32.0453
2021-01-23,27.78147
2021-01-24,24.11725
2021-01-25,35.0433
2021-01-26,35.84277
2021-01-27,35.10992
2021-01-28,29.0473
2021-01-29,28.58094
2021-01-30,24.31712
2021-01-31,24.18387
2021-02-01,33.51099
2021-02-02,32.57828
2021-02-03,34.37708
2021-02-04,29.44703
2021-02-05,27.98134
2021-02-06,22.71818
2021-02-07,23.98401
2021-02-08,31.31245
2021-02-09,31.97868
2021-02-10,27.8481
2021-02-11,24.65023
2021-02-12,21.78547
2021-02-13,24.31712
2021-02-14,24.11725
2021-02-15,36.04263
2021-02-16,32.77814
2021-02-17,32.0453
2021-02-18,36.04263
2021-02-19,29.98001
2021-02-20,22.05196
2021-02-21,23.65089
2021-02-22,31.37908
2021-02-23,32.77814
2021-02-24,30.11325
2021-02-25,29.91339
2021-02-26,29.91339
2021-02-27,23.51765
2021-02-28,23.18454
2021-03-01,26.6489
2021-03-02,31.11259
2021-03-03,31.4457
2021-03-04,32.77814
2021-03-05,31.11259
2021-03-06,27.2485
2021-03-07,28.4477
2021-03-08,34.77681
2021-03-09,37.50832
2021-03-10,36.2425
2021-03-11,32.97801
2021-03-12,34.97668
2021-03-13,24.58361
2021-03-14,27.04863
2021-03-15,36.90872
2021-03-16,33.64423
2021-03-17,33.8441
2021-03-18,34.77681
2021-03-19,31.24583
2021-03-20,29.44703
2021-03-21,29.71352
2021-03-22,37.10859
2021-03-23,37.30846
2021-03-24,32.24516
2021-03-25,32.17854
2021-03-26,27.91472
2021-03-27,24.71685
2021-03-28,27.91472
2021-03-29,34.71019
2021-03-30,39.64023
2021-03-31,36.2425
2021-04-01,34.64357
2021-04-02,29.78014
2021-04-03,28.51432
2021-04-04,30.44636
2021-04-05,33.31112
2021-04-06,36.30912
2021-04-07,32.17854
2021-04-08,34.84343
2021-04-09,30.91272
2021-04-10,31.31245
2021-04-11,29.91339
2021-04-12,37.37508
2021-04-13,38.30779
2021-04-14,37.50832
2021-04-15,36.97534
2021-04-16,36.8421
2021-04-17,32.11192
2021-04-18,34.11059
2021-04-19,41.83877
2021-04-20,37.4417
2021-04-21,39.04063
2021-04-22,38.97401
2021-04-23,35.70952
2021-04-24,30.11325
2021-04-25,29.98001
2021-04-26,38.10792
2021-04-27,36.57561
2021-04-28,35.24317
2021-04-29,34.91005
2021-04-30,29.24716
2021-05-01,21.31912
2021-05-02,24.25049
2021-05-03,31.57894
2021-05-04,30.91272
2021-05-05,27.11525
2021-05-06,31.24583
2021-05-07,29.24716
2021-05-08,21.71885
2021-05-09,25.11658
2021-05-10,32.37841
2021-05-11,34.84343
2021-05-12,35.17654
2021-05-13,30.17988
2021-05-14,28.31445
2021-05-15,25.24983
2021-05-16,27.18187
2021-05-17,35.77614
2021-05-18,33.77748
2021-05-19,27.2485
2021-05-20,34.51032
2021-05-21,32.37841
2021-05-22,25.04996
2021-05-23,28.64756
2021-05-24,39.64023
2021-05-25,36.57561
2021-05-26,37.04197
2021-05-27,37.10859
2021-05-28,38.17455
2021-05-29,28.31445
2021-05-30,27.64823
2021-05-31,39.50699
2021-06-01,37.64157
2021-06-02,35.6429
2021-06-03,37.90806
2021-06-04,36.44237
2021-06-05,30.64623
2021-06-06,31.91205
2021-06-07,45.8361
2021-06-08,54.23051
2021-06-09,43.97068
2021-06-10,46.83544
2021-06-11,43.23784
2021-06-12,35.10992
2021-06-13,34.97668
2021-06-14,45.63624
2021-06-15,42.17188
2021-06-16,41.43904
2021-06-17,38.30779
2021-06-18,37.50832
2021-06-19,30.8461
2021-06-20,30.51299
2021-06-21,36.17588
2021-06-22,34.24383
2021-06-23,34.64357
2021-06-24,32.91139
2021-06-25,32.11192
2021-06-26,25.64956
2021-06-27,32.31179
2021-06-28,36.64223
2021-06-29,35.90939
2021-06-30,32.6449
2021-07-01,32.51165
2021-07-02,44.43704
2021-07-03,28.84743
2021-07-04,28.24783
2021-07-05,37.64157
2021-07-06,35.17654
2021-07-07,37.70819
2021-07-08,35.17654
2021-07-09,31.64556
2021-07-10,27.8481
2021-07-11,22.71818
2021-07-12,32.0453
2021-07-13,34.11059
2021-07-14,33.37774
2021-07-15,33.57761
2021-07-16,30.37974
2021-07-17,21.05263
2021-07-18,20.71952
2021-07-19,32.17854
2021-07-20,30.31312
2021-07-21,28.18121
2021-07-22,29.24716
2021-07-23,30.04663
2021-07-24,21.45236
2021-07-25,20.45303
2021-07-26,26.31578
2021-07-27,28.98067
2021-07-28,25.78281
2021-07-29,26.38241
2021-07-30,23.65089
2021-07-31,19.85343
2021-08-01,20.05329
2021-08-02,29.91339
2021-08-03,24.18387
2021-08-04,25.24983
2021-08-05,26.51565
2021-08-06,27.18187
2021-08-07,21.85209
2021-08-08,19.52031
2021-08-09,33.31112
2021-08-10,30.04663
2021-08-11,32.77814
2021-08-12,26.58227
2021-08-13,26.6489
2021-08-14,21.38574
2021-08-15,21.71885
2021-08-16,27.04863
2021-08-17,34.11059
2021-08-18,33.2445
2021-08-19,35.77614
2021-08-20,38.77415
2021-08-21,28.31445
2021-08-22,24.11725
2021-08-23,38.10792
2021-08-24,41.17255
2021-08-25,40.77281
2021-08-26,53.56429
2021-08-27,47.43504
2021-08-28,26.91538
2021-08-29,29.71352
2021-08-30,43.10459
2021-08-31,40.77281
2021-09-01,40.83944
2021-09-02,40.30646
2021-09-03,35.84277
2021-09-04,29.51365
2021-09-05,30.77948
2021-09-06,38.70752
2021-09-07,40.90606
2021-09-08,39.30712
2021-09-09,36.2425
2021-09-10,37.10859
2021-09-11,31.17921
2021-09-12,34.51032
2021-09-13,39.17388
2021-09-14,37.17521
2021-09-15,34.04397
2021-09-16,34.57694
2021-09-17,35.24317
2021-09-18,28.31445
2021-09-19,26.51565
2021-09-20,26.91538
2021-09-21,28.98067
2021-09-22,34.71019
2021-09-23,43.30446
2021-09-24,39.17388
2021-09-25,31.64556
2021-09-26,36.44237
2021-09-27,44.57028
2021-09-28,42.57161
2021-09-29,40.97268
2021-09-30,42.63824
2021-10-01,35.77614
2021-10-02,33.2445
2021-10-03,33.44437
2021-10-04,40.17321
2021-10-05,40.83944
2021-10-06,42.2385
2021-10-07,43.57095
2021-10-08,35.24317
2021-10-09,31.24583
2021-10-10,35.44303
2021-10-11,38.6409
2021-10-12,42.30512
2021-10-13,44.50366
2021-10-14,40.90606
2021-10-15,38.44103
2021-10-16,34.84343
2021-10-17,36.70886
2021-10-18,42.03864
2021-10-19,37.4417
2021-10-20,40.83944
2021-10-21,37.64157
2021-10-22,33.44437
2021-10-23,29.18054
2021-10-24,31.71219
2021-10-25,40.57295
2021-10-26,42.30512
2021-10-27,34.37708
2021-10-28,36.8421
2021-10-29,34.51032
2021-10-30,25.18321
2021-10-31,28.64756
2021-11-01,41.77215
2021-11-02,37.37508
2021-11-03,43.23784
2021-11-04,36.30912
2021-11-05,35.30979
2021-11-06,23.71752
2021-11-07,26.6489
2021-11-08,30.2465
2021-11-09,37.04197
2021-11-10,36.17588
2021-11-11,37.70819
2021-11-12,36.64223
2021-11-13,24.71685
2021-11-14,29.18054
2021-11-15,38.84077
2021-11-16,43.4377
2021-11-17,38.17455
2021-11-18,32.17854
2021-11-19,32.71152
2021-11-20,29.18054
2021-11-21,28.91405
2021-11-22,37.50832
2021-11-23,36.77548
2021-11-24,38.44103
2021-11-25,49.30046
2021-11-26,39.50699
2021-11-27,37.24183
2021-11-28,31.11259
2021-11-29,39.77348
2021-11-30,39.64023
2021-12-01,39.44037
2021-12-02,38.70752
2021-12-03,36.97534
2021-12-04,31.4457
2021-12-05,32.51165
2021-12-06,39.64023
2021-12-07,38.37441
2021-12-08,40.77281
2021-12-09,38.50766
2021-12-10,36.30912
2021-12-11,30.11325
2021-12-12,32.77814
2021-12-13,36.50899
2021-12-14,39.77348
2021-12-15,36.37574
2021-12-16,36.64223
2021-12-17,29.98001
2021-12-18,28.58094
2021-12-19,25.71618
2021-12-20,37.97468
2021-12-21,31.51232
2021-12-22,31.64556
2021-12-23,27.38174
2021-12-24,23.91738
2021-12-25,18.72085
2021-12-26,22.85143
2021-12-27,29.58027
2021-12-28,27.38174
2021-12-29,29.38041
2021-12-30,27.98134
2021-12-31,25.84943
2022-01-01,21.71885
2022-01-02,26.24916
2022-01-03,31.84543
2022-01-04,31.24583
2022-01-05,32.71152
2022-01-06,37.24183
2022-01-07,32.57828
2022-01-08,25.78281
2022-01-09,25.11658
2022-01-10,36.04263
2022-01-11,35.17654
2022-01-12,36.10926
2022-01-13,31.24583
2022-01-14,44.50366
2022-01-15,30.8461
2022-01-16,30.71285
2022-01-17,41.70552
2022-01-18,40.83944
2022-01-19,41.37241
2022-01-20,36.04263
2022-01-21,32.44503
2022-01-22,28.78081
2022-01-23,32.77814
2022-01-24,37.97468
2022-01-25,37.10859
2022-01-26,35.24317
2022-01-27,36.50899
2022-01-28,34.11059
2022-01-29,25.78281
2022-01-30,24.65023
2022-01-31,26.0493
2022-02-01,30.91272
2022-02-02,31.57894
2022-02-03,40.03997
2022-02-04,34.84343
2022-02-05,28.71419
2022-02-06,27.8481
2022-02-07,36.10926
2022-02-08,35.77614
2022-02-09,37.70819
2022-02-10,35.97601
2022-02-11,32.11192
2022-02-12,26.6489
2022-02-13,25.91605
2022-02-14,37.97468
2022-02-15,36.30912
2022-02-16,33.64423
2022-02-17,30.31312
2022-02-18,34.17721
2022-02-19,27.04863
2022-02-20,28.18121
2022-02-21,44.90339
2022-02-22,46.16922
2022-02-23,44.50366
2022-02-24,42.77148
2022-02-25,38.97401
2022-02-26,28.58094
2022-02-27,25.51632
2022-02-28,33.37774
2022-03-01,30.2465
2022-03-02,33.37774
2022-03-03,36.04263
2022-03-04,37.4417
2022-03-05,27.64823
2022-03-06,30.44636
2022-03-07,35.37641
2022-03-08,32.77814
2022-03-09,25.91605
2022-03-10,36.70886
2022-03-11,33.64423
2022-03-12,29.31379
2022-03-13,28.31445
2022-03-14,36.04263
2022-03-15,35.77614
2022-03-16,40.77281
2022-03-17,39.57361
2022-03-18,37.24183
2022-03-19,35.77614
2022-03-20,33.11125
2022-03-21,38.57428
2022-03-22,33.04463
2022-03-23,41.37241
2022-03-24,33.57761
2022-03-25,34.84343
2022-03-26,28.98067
2022-03-27,30.17988
2022-03-28,37.97468
2022-03-29,37.4417
2022-03-30,41.30579
2022-03-31,40.90606
2022-04-01,34.24383
2022-04-02,29.6469
2022-04-03,31.57894
2022-04-04,38.6409
2022-04-05,42.30512
2022-04-06,39.30712
2022-04-07,36.44237
2022-04-08,36.57561
2022-04-09,31.31245
2022-04-10,33.44437
2022-04-11,37.4417
2022-04-12,40.97268
2022-04-13,39.44037
2022-04-14,48.36775
2022-04-15,42.8381
2022-04-16,36.2425
2022-04-17,39.30712
2022-04-18,41.0393
2022-04-19,42.8381
2022-04-20,42.30512
2022-04-21,41.83877
2022-04-22,38.0413
2022-04-23,33.64423
2022-04-24,36.50899
2022-04-25,45.2365
2022-04-26,40.4397
2022-04-27,38.37441
2022-04-28,38.84077
2022-04-29,31.84543
2022-04-30,28.51432
2022-05-01,27.58161
2022-05-02,38.50766
2022-05-03,35.6429
2022-05-04,33.8441
2022-05-05,27.78147
2022-05-06,34.04397
2022-05-07,25.98267
2022-05-08,29.11392
2022-05-09,41.6389
2022-05-10,39.57361
2022-05-11,42.57161
2022-05-12,40.83944
2022-05-13,34.51032
2022-05-14,28.78081
2022-05-15,30.77948
2022-05-16,44.23717
2022-05-17,41.10592
2022-05-18,36.90872
2022-05-19,36.30912
2022-05-20,33.04463
2022-05-21,30.57961
2022-05-22,33.8441
2022-05-23,43.30446
2022-05-24,41.97201
2022-05-25,45.56962
2022-05-26,48.50099
2022-05-27,43.90406
2022-05-28,30.44636
2022-05-29,38.97401
2022-05-30,46.16922
2022-05-31,43.23784
2022-06-01,42.2385
2022-06-02,44.57028
2022-06-03,39.57361
2022-06-04,29.98001
2022-06-05,30.64623
2022-06-06,41.57228
2022-06-07,49.10059
2022-06-08,46.96868
2022-06-09,41.57228
2022-06-10,43.50433
2022-06-11,38.10792
2022-06-12,44.10393
2022-06-13,53.2978
2022-06-14,54.497
2022-06-15,57.29513
2022-06-16,67.62158
2022-06-17,56.62891
2022-06-18,51.83211
2022-06-19,47.30179
2022-06-20,61.82544
2022-06-21,56.16255
2022-06-22,55.82944
2022-06-23,50.43304
2022-06-24,45.70286
2022-06-25,42.10526
2022-06-26,41.6389
2022-06-27,48.30113
2022-06-28,50.56628
2022-06-29,42.43837
2022-06-30,43.4377
2022-07-01,44.0373
2022-07-02,32.0453
2022-07-03,41.0393
2022-07-04,49.70019
2022-07-05,43.10459
2022-07-06,43.10459
2022-07-07,41.83877
2022-07-08,50.36642
2022-07-09,26.84876
2022-07-10,30.31312
2022-07-11,41.37241
2022-07-12,44.70353
2022-07-13,80.27981
2022-07-14,66.35576
2022-07-15,57.09526
2022-07-16,34.97668
2022-07-17,40.50632
2022-07-18,55.0966
2022-07-19,48.96735
2022-07-20,45.43637
2022-07-21,42.63824
2022-07-22,36.90872
2022-07-23,27.18187
2022-07-24,31.17921
2022-07-25,46.23584
2022-07-26,44.50366
2022-07-27,42.50499
2022-07-28,40.23984
2022-07-29,36.97534
2022-07-30,26.18254
2022-07-31,29.18054
2022-08-01,44.90339
2022-08-02,41.23917
2022-08-03,41.57228
2022-08-04,38.6409
2022-08-05,36.64223
2022-08-06,29.51365
2022-08-07,30.64623
2022-08-08,42.70486
2022-08-09,38.10792
2022-08-10,39.44037
2022-08-11,40.30646
2022-08-12,38.57428
2022-08-13,31.97868
2022-08-14,28.98067
2022-08-15,32.0453
2022-08-16,44.97001
2022-08-17,45.90273
2022-08-18,45.8361
2022-08-19,43.63757
2022-08-20,33.04463
2022-08-21,32.31179
2022-08-22,49.96668
2022-08-23,45.16988
2022-08-24,45.36975
2022-08-25,54.03064
2022-08-26,46.4357
2022-08-27,35.97601
2022-08-28,37.30846
2022-08-29,54.69686
2022-08-30,52.6982
2022-08-31,46.70219
2022-09-01,48.56762
2022-09-02,44.0373
2022-09-03,32.24516
2022-09-04,36.97534
2022-09-05,45.8361
2022-09-06,43.50433
2022-09-07,44.43704
2022-09-08,40.90606
2022-09-09,33.11125
2022-09-10,30.44636
2022-09-11,32.24516
2022-09-12,39.70686
2022-09-13,56.2958
2022-09-14,57.69487
2022-09-15,54.63024
2022-09-16,46.96868
2022-09-17,40.63957
2022-09-18,44.97001
2022-09-19,55.16322
2022-09-20,52.36508
2022-09-21,53.8974
2022-09-22,59.69353
2022-09-23,56.09593
2022-09-24,43.23784
2022-09-25,50.69953
2022-09-26,66.02265
2022-09-27,61.42571
2022-09-28,65.75616
2022-09-29,59.2938
2022-09-30,56.96202
2022-10-01,43.70419
2022-10-02,42.63824
2022-10-03,48.50099
2022-10-04,63.89073
2022-10-05,65.22318
2022-10-06,59.02731
2022-10-07,56.22918
2022-10-08,42.03864
2022-10-09,43.10459
2022-10-10,53.23117
2022-10-11,70.81945
2022-10-12,100.0
2022-10-13,97.3351
2022-10-14,84.27714
2022-10-15,60.95936
2022-10-16,60.42638
2022-10-17,81.67888
2022-10-18,82.3451
2022-10-19,75.81612
2022-10-20,83.41105
2022-10-21,72.08527
2022-10-22,49.16722
2022-10-23,56.22918
2022-10-24,72.21852
2022-10-25,80.01332
2022-10-26,77.41505
2022-10-27,72.01865
2022-10-28,67.0886
2022-10-29,46.76882
2022-10-30,40.90606
2022-10-31,69.22051
2022-11-01,72.61825
2022-11-02,70.35309
2022-11-03,73.35109
2022-11-04,67.55496
2022-11-05,47.76815
2022-11-06,51.56562
2022-11-07,76.48234
2022-11-08,70.21985
2022-11-09,69.75349
2022-11-10,70.0866
2022-11-11,59.42704
2022-11-12,45.43637
2022-11-13,43.83744
2022-11-14,73.28447
2022-11-15,71.68554
2022-11-16,70.35309
2022-11-17,64.15722
2022-11-18,64.02398
2022-11-19,45.50299
2022-11-20,48.76748
2022-11-21,71.95203
2022-11-22,68.15456
2022-11-23,63.89073
2022-11-24,69.22051
2022-11-25,64.49033
2022-11-26,47.16855
2022-11-27,45.90273
2022-11-28,63.29113
2022-11-29,58.96069
2022-11-30,62.09193
2022-12-01,59.42704
2022-12-02,55.42971
2022-12-03,37.30846
2022-12-04,41.6389
2022-12-05,60.89273
2022-12-06,55.56295
2022-12-07,61.89207
2022-12-08,65.15656
2022-12-09,54.63024
2022-12-10,42.8381
2022-12-11,45.63624
2022-12-12,58.6942
2022-12-13,57.69487
2022-12-14,56.02931
2022-12-15,58.76082
2022-12-16,50.63291
2022-12-17,37.70819
2022-12-18,39.64023
2022-12-19,64.75682
2022-12-20,58.42771
2022-12-21,49.03397
2022-12-22,47.16855
2022-12-23,42.37175
2022-12-24,34.11059
2022-12-25,35.30979
2022-12-26,49.43371
2022-12-27,50.2998
2022-12-28,49.63357
2022-12-29,48.23451
2022-12-30,45.63624
2022-12-31,33.8441
2023-01-01,37.4417
2023-01-02,56.09593
2023-01-03,55.16322
2023-01-04,52.36508
2023-01-05,49.70019
2023-01-06,48.70086
2023-01-07,37.90806
2023-01-08,41.6389
2023-01-09,55.89606
2023-01-10,57.56162
2023-01-11,52.49833
2023-01-12,54.16389
2023-01-13,56.42904
2023-01-14,38.37441
2023-01-15,41.57228
2023-01-16,54.16389
2023-01-17,52.03197
2023-01-18,52.03197
2023-01-19,47.70153
2023-01-20,42.37175
2023-01-21,34.04397
2023-01-22,32.57828
2023-01-23,37.10859
2023-01-24,43.90406
2023-01-25,62.2918
2023-01-26,55.42971
2023-01-27,51.63224
2023-01-28,39.37375
2023-01-29,37.10859
2023-01-30,55.49633
2023-01-31,58.36109
2023-02-01,56.8954
2023-02-02,48.83411
2023-02-03,48.76748
2023-02-04,41.90539
2023-02-05,98.73417
2023-02-06,68.75416
2023-02-07,60.02664
2023-02-08,53.2978
2023-02-09,51.56562
2023-02-10,47.63491
2023-02-11,38.70752
2023-02-12,39.50699
2023-02-13,55.0966
2023-02-14,52.6982
2023-02-15,49.50033
2023-02-16,51.69886
2023-02-17,47.56828
2023-02-18,39.70686
2023-02-19,34.51032
2023-02-20,54.83011
2023-02-21,55.6962
2023-02-22,49.83344
2023-02-23,54.29713
2023-02-24,46.30246
2023-02-25,36.70886
2023-02-26,34.51032
2023-02-27,49.50033
2023-02-28,48.16788
2023-03-01,39.77348
2023-03-02,41.90539
2023-03-03,40.50632
2023-03-04,35.84277
2023-03-05,32.84477
2023-03-06,46.16922
2023-03-07,46.70219
2023-03-08,49.96668
2023-03-09,45.10326
2023-03-10,43.17121
2023-03-11,33.11125
2023-03-12,36.44237
2023-03-13,50.43304
2023-03-14,48.56762
2023-03-15,47.10193
2023-03-16,44.23717
2023-03-17,38.77415
2023-03-18,36.57561
2023-03-19,36.90872
2023-03-20,54.36375
2023-03-21,50.63291
2023-03-22,45.30313
2023-03-23,45.43637
2023-03-24,46.30246
2023-03-25,34.11059
2023-03-26,37.24183
2023-03-27,45.70286
2023-03-28,46.03597
2023-03-29,43.57095
2023-03-30,44.77015
2023-03-31,46.03597
2023-04-01,39.10726
2023-04-02,37.04197
2023-04-03,49.76682
2023-04-04,52.63157
2023-04-05,51.43237
2023-04-06,49.96668
2023-04-07,44.70353
2023-04-08,42.30512
2023-04-09,37.90806
2023-04-10,55.76282
2023-04-11,52.76482
2023-04-12,53.09793
2023-04-13,47.90139
2023-04-14,48.30113
2023-04-15,38.84077
2023-04-16,42.77148
2023-04-17,52.36508
2023-04-18,52.23184
2023-04-19,48.03464
2023-04-20,48.56762
2023-04-21,44.43704
2023-04-22,37.64157
2023-04-23,38.44103
2023-04-24,51.23251
2023-04-25,50.69953
2023-04-26,48.03464
2023-04-27,42.50499
2023-04-28,37.24183
2023-04-29,31.71219
2023-04-30,32.11192
2023-05-01,38.50766
2023-05-02,43.10459
2023-05-03,41.43904
2023-05-04,38.30779
2023-05-05,34.24383
2023-05-06,30.11325
2023-05-07,33.77748
2023-05-08,43.10459
2023-05-09,43.10459
2023-05-10,46.50233
2023-05-11,41.83877
2023-05-12,35.30979
2023-05-13,32.57828
2023-05-14,32.37841
2023-05-15,52.36508
2023-05-16,45.76948
2023-05-17,45.16988
2023-05-18,42.70486
2023-05-19,39.44037
2023-05-20,29.78014
2023-05-21,34.64357
2023-05-22,50.76615
2023-05-23,51.43237
2023-05-24,43.17121
2023-05-25,46.4357
2023-05-26,44.43704
2023-05-27,35.97601
2023-05-28,36.17588
2023-05-29,37.50832
