date,부자되는법
2023-05-10,20.23809
2023-05-11,24.28571
2023-05-12,17.61904
2023-05-13,20.0
2023-05-14,17.61904
2023-05-15,30.95238
2023-05-16,27.38095
2023-05-17,21.42857
2023-05-18,20.95238
2023-05-19,14.7619
2023-05-20,20.71428
2023-05-21,25.0
2023-05-22,26.90476
2023-05-23,25.0
2023-05-24,30.0
2023-05-25,21.90476
2023-05-26,20.95238
2023-05-27,18.33333
2023-05-28,24.5238
2023-05-29,28.57142
2023-05-30,32.61904
2023-05-31,24.7619
2023-06-01,18.57142
2023-06-02,24.7619
2023-06-03,16.19047
2023-06-04,24.28571
2023-06-05,24.28571
2023-06-06,26.90476
2023-06-07,31.19047
2023-06-08,32.14285
2023-06-09,25.47619
2023-06-10,24.5238
2023-06-11,27.61904
2023-06-12,34.28571
2023-06-13,31.19047
2023-06-14,21.66666
2023-06-15,25.95238
2023-06-16,27.14285
2023-06-17,15.71428
2023-06-18,30.0
2023-06-19,28.57142
2023-06-20,27.61904
2023-06-21,26.90476
2023-06-22,28.57142
2023-06-23,23.57142
2023-06-24,19.28571
2023-06-25,23.33333
2023-06-26,25.71428
2023-06-27,27.61904
2023-06-28,25.47619
2023-06-29,25.0
2023-06-30,21.66666
2023-07-01,18.57142
2023-07-02,27.38095
2023-07-03,25.0
2023-07-04,28.57142
2023-07-05,22.14285
2023-07-06,26.42857
2023-07-07,18.57142
2023-07-08,18.09523
2023-07-09,23.09523
2023-07-10,27.14285
2023-07-11,25.23809
2023-07-12,19.28571
2023-07-13,23.57142
2023-07-14,20.23809
2023-07-15,18.80952
2023-07-16,24.5238
2023-07-17,24.04761
2023-07-18,26.19047
2023-07-19,22.85714
2023-07-20,18.33333
2023-07-21,21.66666
2023-07-22,17.14285
2023-07-23,18.57142
2023-07-24,26.19047
2023-07-25,24.04761
2023-07-26,23.33333
2023-07-27,18.09523
2023-07-28,16.42857
2023-07-29,19.28571
2023-07-30,23.33333
2023-07-31,21.66666
2023-08-01,22.61904
2023-08-02,21.42857
2023-08-03,16.19047
2023-08-04,17.61904
2023-08-05,15.0
2023-08-06,19.5238
2023-08-07,28.80952
2023-08-08,21.19047
2023-08-09,20.71428
2023-08-10,20.23809
2023-08-11,23.33333
2023-08-12,16.66666
2023-08-13,25.47619
2023-08-14,28.57142
2023-08-15,28.80952
2023-08-16,30.0
2023-08-17,26.19047
2023-08-18,17.14285
2023-08-19,18.57142
2023-08-20,22.85714
2023-08-21,28.80952
2023-08-22,22.14285
2023-08-23,18.57142
2023-08-24,24.5238
2023-08-25,19.04761
2023-08-26,16.90476
2023-08-27,21.66666
2023-08-28,25.0
2023-08-29,26.90476
2023-08-30,21.66666
2023-08-31,23.57142
2023-09-01,16.66666
2023-09-02,16.90476
2023-09-03,22.14285
2023-09-04,22.85714
2023-09-05,25.0
2023-09-06,19.5238
2023-09-07,23.09523
2023-09-08,16.66666
2023-09-09,13.80952
2023-09-10,26.90476
2023-09-11,20.95238
2023-09-12,20.23809
2023-09-13,20.47619
2023-09-14,17.85714
2023-09-15,18.80952
2023-09-16,16.42857
2023-09-17,20.95238
2023-09-18,21.42857
2023-09-19,21.66666
2023-09-20,17.38095
2023-09-21,16.90476
2023-09-22,19.28571
2023-09-23,12.38095
2023-09-24,19.28571
2023-09-25,17.14285
2023-09-26,18.57142
2023-09-27,15.23809
2023-09-28,16.19047
2023-09-29,14.7619
2023-09-30,17.14285
2023-10-01,14.5238
2023-10-02,21.90476
2023-10-03,24.28571
2023-10-04,23.33333
2023-10-05,20.71428
2023-10-06,15.95238
2023-10-07,14.7619
2023-10-08,17.14285
2023-10-09,17.38095
2023-10-10,22.14285
2023-10-11,22.38095
2023-10-12,18.57142
2023-10-13,12.61904
2023-10-14,17.38095
2023-10-15,20.47619
2023-10-16,22.85714
2023-10-17,23.09523
2023-10-18,18.33333
2023-10-19,19.28571
2023-10-20,17.61904
2023-10-21,15.23809
2023-10-22,19.04761
2023-10-23,25.23809
2023-10-24,18.57142
2023-10-25,22.61904
2023-10-26,53.33333
2023-10-27,49.28571
2023-10-28,45.47619
2023-10-29,52.61904
2023-10-30,44.28571
2023-10-31,56.66666
2023-11-01,44.7619
2023-11-02,46.19047
2023-11-03,44.7619
2023-11-04,14.5238
2023-11-05,24.5238
2023-11-06,24.04761
2023-11-07,23.09523
2023-11-08,23.80952
2023-11-09,20.95238
2023-11-10,22.38095
2023-11-11,40.23809
2023-11-12,50.0
2023-11-13,53.80952
2023-11-14,43.09523
2023-11-15,27.61904
2023-11-16,64.5238
2023-11-17,59.28571
2023-11-18,61.90476
2023-11-19,100.0
2023-11-20,73.57142
2023-11-21,93.09523
2023-11-22,93.09523
2023-11-23,54.04761
2023-11-24,16.90476
2023-11-25,18.09523
2023-11-26,20.0
2023-11-27,22.38095
2023-11-28,20.23809
2023-11-29,13.57142
2023-11-30,14.04761
2023-12-01,14.5238
2023-12-02,12.61904
2023-12-03,19.04761
2023-12-04,21.66666
2023-12-05,19.7619
2023-12-06,19.7619
2023-12-07,17.85714
2023-12-08,20.0
2023-12-09,15.47619
2023-12-10,16.19047
2023-12-11,20.71428
2023-12-12,25.23809
2023-12-13,17.85714
2023-12-14,17.61904
2023-12-15,15.23809
2023-12-16,12.14285
2023-12-17,17.14285
2023-12-18,22.38095
2023-12-19,19.28571
2023-12-20,17.85714
2023-12-21,15.47619
2023-12-22,12.14285
2023-12-23,16.19047
2023-12-24,17.85714
2023-12-25,18.57142
2023-12-26,21.90476
2023-12-27,20.71428
2023-12-28,14.7619
2023-12-29,20.47619
2023-12-30,15.47619
2023-12-31,18.80952
2024-01-01,19.28571
2024-01-02,21.42857
2024-01-03,19.28571
2024-01-04,15.71428
2024-01-05,17.85714
2024-01-06,17.85714
2024-01-07,17.38095
2024-01-08,18.80952
2024-01-09,22.38095
2024-01-10,22.61904
2024-01-11,14.7619
2024-01-12,18.33333
2024-01-13,14.04761
2024-01-14,20.95238
2024-01-15,20.95238
2024-01-16,19.04761
2024-01-17,21.19047
2024-01-18,18.33333
2024-01-19,15.23809
2024-01-20,19.5238
2024-01-21,21.42857
2024-01-22,23.09523
2024-01-23,20.95238
2024-01-24,17.61904
2024-01-25,14.28571
2024-01-26,20.23809
2024-01-27,14.7619
2024-01-28,22.85714
2024-01-29,23.09523
2024-01-30,20.47619
2024-01-31,20.95238
2024-02-01,15.95238
2024-02-02,16.42857
2024-02-03,15.95238
2024-02-04,18.33333
2024-02-05,17.14285
2024-02-06,19.5238
2024-02-07,10.95238
2024-02-08,15.47619
2024-02-09,12.61904
2024-02-10,15.95238
2024-02-11,18.57142
2024-02-12,21.19047
2024-02-13,27.14285
2024-02-14,23.80952
2024-02-15,17.61904
2024-02-16,21.66666
2024-02-17,14.28571
2024-02-18,18.80952
2024-02-19,24.28571
2024-02-20,17.85714
2024-02-21,19.7619
2024-02-22,16.42857
2024-02-23,13.80952
2024-02-24,18.80952
2024-02-25,19.7619
2024-02-26,20.47619
2024-02-27,18.57142
2024-02-28,16.19047
2024-02-29,15.47619
2024-03-01,13.33333
2024-03-02,16.19047
2024-03-03,20.71428
2024-03-04,16.19047
2024-03-05,17.38095
2024-03-06,17.61904
2024-03-07,14.28571
2024-03-08,14.5238
2024-03-09,14.7619
2024-03-10,16.90476
2024-03-11,18.57142
2024-03-12,22.14285
2024-03-13,19.5238
2024-03-14,20.71428
2024-03-15,15.23809
2024-03-16,10.23809
2024-03-17,18.09523
2024-03-18,20.0
2024-03-19,17.38095
2024-03-20,15.95238
