date,주식하는법
2021-08-17,13.7905
2021-08-18,14.39336
2021-08-19,13.22532
2021-08-20,10.58779
2021-08-21,7.04596
2021-08-22,9.4951
2021-08-23,11.6428
2021-08-24,12.54709
2021-08-25,10.09796
2021-08-26,9.75885
2021-08-27,8.51544
2021-08-28,7.95026
2021-08-29,7.76186
2021-08-30,8.89223
2021-08-31,10.39939
2021-09-01,9.94724
2021-09-02,8.32705
2021-09-03,8.17633
2021-09-04,6.10399
2021-09-05,9.57045
2021-09-06,9.45742
2021-09-07,7.68651
2021-09-08,9.53278
2021-09-09,9.11831
2021-09-10,7.53579
2021-09-11,5.80256
2021-09-12,6.17935
2021-09-13,7.27204
2021-09-14,8.36473
2021-09-15,8.85455
2021-09-16,7.83722
2021-09-17,7.00828
2021-09-18,5.61416
2021-09-19,4.63451
2021-09-20,4.14468
2021-09-21,6.51846
2021-09-22,8.02562
2021-09-23,8.92991
2021-09-24,8.62848
2021-09-25,6.40542
2021-09-26,6.85757
2021-09-27,8.5908
2021-09-28,9.41974
2021-09-29,8.85455
2021-09-30,8.32705
2021-10-01,7.68651
2021-10-02,4.03165
2021-10-03,5.95327
2021-10-04,7.27204
2021-10-05,8.36473
2021-10-06,8.32705
2021-10-07,8.47776
2021-10-08,7.53579
2021-10-09,5.0113
2021-10-10,5.50113
2021-10-11,6.02863
2021-10-12,11.30369
2021-10-13,9.94724
2021-10-14,8.92991
2021-10-15,8.5908
2021-10-16,6.85757
2021-10-17,5.31273
2021-10-18,6.66917
2021-10-19,7.38507
2021-10-20,6.85757
2021-10-21,7.19668
2021-10-22,5.80256
2021-10-23,4.59683
2021-10-24,5.08666
2021-10-25,7.57347
2021-10-26,8.62848
2021-10-27,7.19668
2021-10-28,7.49811
2021-10-29,5.46345
2021-10-30,4.03165
2021-10-31,4.74755
2021-11-01,7.04596
2021-11-02,8.70384
2021-11-03,8.36473
2021-11-04,7.27204
2021-11-05,8.02562
2021-11-06,5.57648
2021-11-07,5.57648
2021-11-08,7.27204
2021-11-09,7.76186
2021-11-10,7.76186
2021-11-11,9.04295
2021-11-12,8.51544
2021-11-13,6.85757
2021-11-14,7.53579
2021-11-15,9.38206
2021-11-16,9.87189
2021-11-17,11.86887
2021-11-18,9.64581
2021-11-19,9.90957
2021-11-20,6.70685
2021-11-21,7.91258
2021-11-22,10.47475
2021-11-23,9.15599
2021-11-24,9.38206
2021-11-25,9.04295
2021-11-26,8.17633
2021-11-27,6.81989
2021-11-28,6.48078
2021-11-29,11.11529
2021-11-30,9.08063
2021-12-01,9.00527
2021-12-02,8.96759
2021-12-03,7.53579
2021-12-04,7.83722
2021-12-05,7.79954
2021-12-06,9.04295
2021-12-07,8.62848
2021-12-08,8.96759
2021-12-09,8.40241
2021-12-10,7.27204
2021-12-11,6.48078
2021-12-12,6.63149
2021-12-13,9.34438
2021-12-14,9.38206
2021-12-15,9.08063
2021-12-16,7.72418
2021-12-17,6.48078
2021-12-18,5.87792
2021-12-19,6.48078
2021-12-20,7.91258
2021-12-21,8.55312
2021-12-22,7.23436
2021-12-23,7.12132
2021-12-24,6.63149
2021-12-25,5.91559
2021-12-26,6.29238
2021-12-27,8.02562
2021-12-28,10.06028
2021-12-29,8.85455
2021-12-30,7.98794
2021-12-31,6.10399
2022-01-01,7.00828
2022-01-02,9.75885
2022-01-03,9.75885
2022-01-04,10.24868
2022-01-05,10.81386
2022-01-06,11.00226
2022-01-07,8.7792
2022-01-08,7.8749
2022-01-09,11.34137
2022-01-10,11.41672
2022-01-11,12.24566
2022-01-12,12.50941
2022-01-13,10.9269
2022-01-14,9.53278
2022-01-15,7.12132
2022-01-16,10.85154
2022-01-17,12.28334
2022-01-18,14.16729
2022-01-19,14.80783
2022-01-20,13.56443
2022-01-21,11.00226
2022-01-22,7.04596
2022-01-23,8.92991
2022-01-24,10.211
2022-01-25,11.34137
2022-01-26,10.43707
2022-01-27,16.57874
2022-01-28,11.07761
2022-01-29,8.0633
2022-01-30,7.38507
2022-01-31,13.41371
2022-02-01,24.34061
2022-02-02,19.59306
2022-02-03,14.35568
2022-02-04,12.96156
2022-02-05,10.06028
2022-02-06,8.7792
2022-02-07,10.24868
2022-02-08,10.28636
2022-02-09,9.45742
2022-02-10,9.64581
2022-02-11,7.76186
2022-02-12,7.61115
2022-02-13,9.34438
2022-02-14,7.49811
2022-02-15,8.10097
2022-02-16,8.55312
2022-02-17,8.51544
2022-02-18,6.93293
2022-02-19,6.2547
2022-02-20,8.7792
2022-02-21,8.5908
2022-02-22,9.26902
2022-02-23,9.83421
2022-02-24,10.24868
2022-02-25,11.68048
2022-02-26,7.64883
2022-02-27,6.36774
2022-02-28,6.17935
2022-03-01,7.57347
2022-03-02,6.89525
2022-03-03,8.47776
2022-03-04,7.3474
2022-03-05,5.50113
2022-03-06,5.50113
2022-03-07,7.79954
2022-03-08,6.89525
2022-03-09,5.42577
2022-03-10,6.29238
2022-03-11,7.46043
2022-03-12,6.81989
2022-03-13,7.159
2022-03-14,6.36774
2022-03-15,6.81989
2022-03-16,7.53579
2022-03-17,7.61115
2022-03-18,8.0633
2022-03-19,7.53579
2022-03-20,7.38507
2022-03-21,7.30972
2022-03-22,7.38507
2022-03-23,7.98794
2022-03-24,7.3474
2022-03-25,7.61115
2022-03-26,5.91559
2022-03-27,5.84024
2022-03-28,7.00828
2022-03-29,6.89525
2022-03-30,7.83722
2022-03-31,7.38507
2022-04-01,6.2547
2022-04-02,5.04898
2022-04-03,7.08364
2022-04-04,7.46043
2022-04-05,6.10399
2022-04-06,7.57347
2022-04-07,6.93293
2022-04-08,7.46043
2022-04-09,5.35041
2022-04-10,5.27505
2022-04-11,6.89525
2022-04-12,6.78221
2022-04-13,5.80256
2022-04-14,7.19668
2022-04-15,6.29238
2022-04-16,3.95629
2022-04-17,6.63149
2022-04-18,8.02562
2022-04-19,7.159
2022-04-20,7.42275
2022-04-21,6.4431
2022-04-22,5.80256
2022-04-23,4.44611
2022-04-24,6.59382
2022-04-25,7.64883
2022-04-26,7.76186
2022-04-27,7.95026
2022-04-28,6.74453
2022-04-29,5.80256
2022-04-30,4.40844
2022-05-01,5.76488
2022-05-02,5.80256
2022-05-03,5.50113
2022-05-04,5.19969
2022-05-05,5.16201
2022-05-06,5.95327
2022-05-07,4.14468
2022-05-08,4.8229
2022-05-09,4.67219
2022-05-10,6.55614
2022-05-11,5.80256
2022-05-12,6.14167
2022-05-13,5.84024
2022-05-14,5.19969
2022-05-15,4.8229
2022-05-16,6.40542
2022-05-17,6.17935
2022-05-18,5.65184
2022-05-19,6.14167
2022-05-20,5.50113
2022-05-21,3.84325
2022-05-22,4.93594
2022-05-23,5.76488
2022-05-24,4.93594
2022-05-25,6.06631
2022-05-26,6.40542
2022-05-27,4.2954
2022-05-28,3.65486
2022-05-29,4.107
2022-05-30,5.19969
2022-05-31,4.59683
2022-06-01,4.03165
2022-06-02,5.23737
2022-06-03,4.2954
2022-06-04,4.03165
2022-06-05,4.67219
2022-06-06,4.67219
2022-06-07,5.87792
2022-06-08,5.42577
2022-06-09,4.97362
2022-06-10,5.23737
2022-06-11,3.3911
2022-06-12,7.98794
2022-06-13,9.57045
2022-06-14,10.85154
2022-06-15,9.75885
2022-06-16,7.42275
2022-06-17,9.87189
2022-06-18,6.89525
2022-06-19,6.51846
2022-06-20,9.72117
2022-06-21,7.64883
2022-06-22,8.25169
2022-06-23,8.10097
2022-06-24,6.66917
2022-06-25,5.50113
2022-06-26,5.61416
2022-06-27,7.46043
2022-06-28,6.2547
2022-06-29,6.17935
2022-06-30,5.68952
2022-07-01,4.63451
2022-07-02,4.2954
2022-07-03,3.88093
2022-07-04,4.89826
2022-07-05,5.04898
2022-07-06,4.70987
2022-07-07,4.93594
2022-07-08,5.08666
2022-07-09,3.24039
2022-07-10,3.42878
2022-07-11,5.38809
2022-07-12,4.74755
2022-07-13,4.18236
2022-07-14,4.06932
2022-07-15,3.65486
2022-07-16,2.75056
2022-07-17,2.82592
2022-07-18,5.12434
2022-07-19,4.44611
2022-07-20,4.37076
2022-07-21,4.70987
2022-07-22,4.25772
2022-07-23,3.69253
2022-07-24,4.55915
2022-07-25,5.27505
2022-07-26,5.23737
2022-07-27,4.52147
2022-07-28,4.52147
2022-07-29,4.18236
2022-07-30,3.76789
2022-07-31,4.14468
2022-08-01,4.14468
2022-08-02,4.40844
2022-08-03,4.33308
2022-08-04,4.78522
2022-08-05,4.25772
2022-08-06,3.84325
2022-08-07,3.73021
2022-08-08,4.89826
2022-08-09,5.0113
2022-08-10,5.46345
2022-08-11,4.48379
2022-08-12,4.22004
2022-08-13,4.52147
2022-08-14,3.95629
2022-08-15,5.38809
2022-08-16,7.38507
2022-08-17,6.21703
2022-08-18,5.5388
2022-08-19,5.16201
2022-08-20,4.03165
2022-08-21,4.70987
2022-08-22,5.80256
2022-08-23,5.84024
2022-08-24,5.31273
2022-08-25,5.0113
2022-08-26,4.59683
2022-08-27,2.78824
2022-08-28,3.84325
2022-08-29,6.2547
2022-08-30,4.03165
2022-08-31,4.14468
2022-09-01,4.06932
2022-09-02,4.70987
2022-09-03,3.3911
2022-09-04,4.25772
2022-09-05,4.59683
2022-09-06,4.25772
2022-09-07,3.80557
2022-09-08,4.03165
2022-09-09,5.0113
2022-09-10,4.14468
2022-09-11,5.7272
2022-09-12,6.85757
2022-09-13,5.95327
2022-09-14,5.35041
2022-09-15,4.74755
2022-09-16,5.84024
2022-09-17,4.59683
2022-09-18,5.12434
2022-09-19,5.38809
2022-09-20,5.46345
2022-09-21,5.35041
2022-09-22,4.55915
2022-09-23,4.2954
2022-09-24,3.24039
2022-09-25,4.06932
2022-09-26,6.4431
2022-09-27,5.27505
2022-09-28,6.14167
2022-09-29,5.16201
2022-09-30,5.08666
2022-10-01,3.35342
2022-10-02,3.88093
2022-10-03,5.0113
2022-10-04,5.0113
2022-10-05,5.04898
2022-10-06,5.27505
2022-10-07,4.22004
2022-10-08,2.78824
2022-10-09,3.69253
2022-10-10,4.67219
2022-10-11,5.23737
2022-10-12,4.97362
2022-10-13,5.16201
2022-10-14,5.12434
2022-10-15,4.48379
2022-10-16,6.17935
2022-10-17,8.02562
2022-10-18,5.50113
2022-10-19,5.95327
2022-10-20,4.44611
2022-10-21,3.5795
2022-10-22,3.27807
2022-10-23,3.50414
2022-10-24,4.78522
2022-10-25,3.99397
2022-10-26,6.36774
2022-10-27,5.80256
2022-10-28,3.61718
2022-10-29,3.3911
2022-10-30,2.59984
2022-10-31,4.74755
2022-11-01,4.63451
2022-11-02,4.59683
2022-11-03,3.99397
2022-11-04,4.14468
2022-11-05,3.31574
2022-11-06,3.08967
2022-11-07,4.06932
2022-11-08,4.55915
2022-11-09,4.63451
2022-11-10,4.89826
2022-11-11,6.4431
2022-11-12,5.0113
2022-11-13,4.06932
2022-11-14,5.19969
2022-11-15,4.59683
2022-11-16,4.22004
2022-11-17,4.33308
2022-11-18,3.46646
2022-11-19,2.75056
2022-11-20,3.3911
2022-11-21,4.107
2022-11-22,3.69253
2022-11-23,3.91861
2022-11-24,3.76789
2022-11-25,2.37377
2022-11-26,2.44913
2022-11-27,2.90128
2022-11-28,3.73021
2022-11-29,3.65486
2022-11-30,3.73021
2022-12-01,3.69253
2022-12-02,2.8636
2022-12-03,2.48681
2022-12-04,3.24039
2022-12-05,4.107
2022-12-06,3.31574
2022-12-07,3.76789
2022-12-08,4.18236
2022-12-09,3.99397
2022-12-10,2.93896
2022-12-11,2.93896
2022-12-12,4.18236
2022-12-13,4.25772
2022-12-14,4.14468
2022-12-15,3.84325
2022-12-16,3.20271
2022-12-17,2.78824
2022-12-18,2.82592
2022-12-19,3.88093
2022-12-20,3.76789
2022-12-21,3.42878
2022-12-22,3.20271
2022-12-23,3.3911
2022-12-24,2.18538
2022-12-25,2.71288
2022-12-26,3.91861
2022-12-27,3.73021
2022-12-28,3.50414
2022-12-29,3.99397
2022-12-30,3.24039
2022-12-31,2.97663
2023-01-01,2.71288
2023-01-02,5.19969
2023-01-03,4.89826
2023-01-04,5.27505
2023-01-05,5.12434
2023-01-06,4.74755
2023-01-07,4.22004
2023-01-08,4.44611
2023-01-09,5.68952
2023-01-10,5.87792
2023-01-11,5.31273
2023-01-12,5.38809
2023-01-13,4.97362
2023-01-14,3.73021
2023-01-15,4.70987
2023-01-16,4.48379
2023-01-17,4.97362
2023-01-18,5.04898
2023-01-19,3.99397
2023-01-20,4.107
2023-01-21,3.61718
2023-01-22,4.86058
2023-01-23,5.35041
2023-01-24,5.04898
2023-01-25,6.21703
2023-01-26,6.55614
2023-01-27,6.74453
2023-01-28,5.35041
2023-01-29,4.33308
2023-01-30,5.65184
2023-01-31,5.84024
2023-02-01,6.55614
2023-02-02,7.8749
2023-02-03,7.3474
2023-02-04,4.33308
2023-02-05,4.18236
2023-02-06,6.2547
2023-02-07,7.42275
2023-02-08,7.3474
2023-02-09,6.33006
2023-02-10,7.49811
2023-02-11,5.12434
2023-02-12,5.84024
2023-02-13,7.38507
2023-02-14,6.93293
2023-02-15,5.87792
2023-02-16,7.76186
2023-02-17,5.84024
2023-02-18,4.55915
2023-02-19,5.08666
2023-02-20,6.48078
2023-02-21,6.55614
2023-02-22,6.48078
2023-02-23,6.06631
2023-02-24,5.35041
2023-02-25,4.74755
2023-02-26,4.74755
2023-02-27,4.52147
2023-02-28,5.46345
2023-03-01,5.08666
2023-03-02,4.86058
2023-03-03,5.5388
2023-03-04,4.97362
2023-03-05,5.5388
2023-03-06,6.4431
2023-03-07,6.06631
2023-03-08,5.68952
2023-03-09,4.78522
2023-03-10,5.38809
2023-03-11,3.24039
2023-03-12,4.59683
2023-03-13,5.08666
2023-03-14,5.76488
2023-03-15,6.10399
2023-03-16,7.64883
2023-03-17,6.59382
2023-03-18,4.97362
2023-03-19,4.97362
2023-03-20,5.46345
2023-03-21,5.7272
2023-03-22,6.55614
2023-03-23,6.74453
2023-03-24,5.08666
2023-03-25,3.84325
2023-03-26,4.74755
2023-03-27,5.04898
2023-03-28,6.51846
2023-03-29,5.99095
2023-03-30,5.99095
2023-03-31,4.78522
2023-04-01,3.80557
2023-04-02,5.23737
2023-04-03,6.36774
2023-04-04,5.5388
2023-04-05,6.70685
2023-04-06,6.29238
2023-04-07,6.81989
2023-04-08,4.86058
2023-04-09,5.57648
2023-04-10,8.62848
2023-04-11,10.51243
2023-04-12,8.40241
2023-04-13,7.76186
2023-04-14,7.79954
2023-04-15,4.8229
2023-04-16,4.59683
2023-04-17,6.85757
2023-04-18,7.8749
2023-04-19,7.27204
2023-04-20,6.48078
2023-04-21,5.80256
2023-04-22,4.55915
2023-04-23,4.40844
2023-04-24,5.84024
2023-04-25,5.80256
2023-04-26,6.70685
2023-04-27,5.0113
2023-04-28,5.84024
2023-04-29,4.14468
2023-04-30,4.55915
2023-05-01,3.5795
2023-05-02,5.38809
2023-05-03,4.22004
2023-05-04,4.78522
2023-05-05,4.78522
2023-05-06,4.2954
2023-05-07,4.78522
2023-05-08,5.16201
2023-05-09,4.48379
2023-05-10,3.99397
2023-05-11,5.16201
2023-05-12,4.03165
2023-05-13,3.20271
2023-05-14,4.40844
2023-05-15,4.37076
2023-05-16,5.61416
2023-05-17,5.65184
2023-05-18,5.7272
2023-05-19,5.87792
2023-05-20,2.90128
2023-05-21,3.08967
2023-05-22,5.99095
2023-05-23,4.78522
2023-05-24,5.23737
2023-05-25,5.50113
2023-05-26,6.21703
2023-05-27,4.74755
2023-05-28,4.2954
2023-05-29,4.40844
