date,현대로템주가
2020-06-11,18.88345
2020-06-12,13.80033
2020-06-13,1.40456
2020-06-14,1.15921
2020-06-15,13.60476
2020-06-16,17.12863
2020-06-17,15.61205
2020-06-18,14.23593
2020-06-19,17.38287
2020-06-20,1.53258
2020-06-21,0.99386
2020-06-22,14.80487
2020-06-23,13.59943
2020-06-24,29.7662
2020-06-25,19.43106
2020-06-26,15.40936
2020-06-27,1.31745
2020-06-28,1.04898
2020-06-29,13.74166
2020-06-30,13.95146
2020-07-01,13.99057
2020-07-02,14.92932
2020-07-03,15.72762
2020-07-04,2.09263
2020-07-05,1.45435
2020-07-06,18.85678
2020-07-07,15.21913
2020-07-08,14.90799
2020-07-09,13.4163
2020-07-10,11.63481
2020-07-11,0.99919
2020-07-12,0.75384
2020-07-13,12.43488
2020-07-14,10.36892
2020-07-15,11.04987
2020-07-16,10.38847
2020-07-17,11.27922
2020-07-18,1.19655
2020-07-19,0.98675
2020-07-20,10.68895
2020-07-21,11.67392
2020-07-22,10.99119
2020-07-23,10.12534
2020-07-24,10.67472
2020-07-25,1.10765
2020-07-26,0.8783
2020-07-27,11.36456
2020-07-28,23.49897
2020-07-29,22.90336
2020-07-30,20.68806
2020-07-31,16.71081
2020-08-01,2.07307
2020-08-02,1.5948
2020-08-03,14.2946
2020-08-04,16.33034
2020-08-05,14.33371
2020-08-06,15.55516
2020-08-07,14.08125
2020-08-08,1.53969
2020-08-09,1.44546
2020-08-10,15.64761
2020-08-11,19.92177
2020-08-12,21.57169
2020-08-13,18.94212
2020-08-14,16.9135
2020-08-15,1.68192
2020-08-16,1.29078
2020-08-17,2.86603
2020-08-18,15.31158
2020-08-19,14.79064
2020-08-20,21.02231
2020-08-21,18.01582
2020-08-22,1.6677
2020-08-23,1.31389
2020-08-24,15.43426
2020-08-25,14.29993
2020-08-26,13.09805
2020-08-27,12.63756
2020-08-28,12.70868
2020-08-29,2.20286
2020-08-30,3.1096
2020-08-31,21.98951
2020-09-01,18.07805
2020-09-02,17.03973
2020-09-03,17.96781
2020-09-04,15.32936
2020-09-05,2.08374
2020-09-06,1.57169
2020-09-07,21.51302
2020-09-08,24.61196
2020-09-09,19.97155
2020-09-10,19.46484
2020-09-11,22.14063
2020-09-12,2.97626
2020-09-13,2.40376
2020-09-14,24.61907
2020-09-15,22.47133
2020-09-16,22.61889
2020-09-17,19.38483
2020-09-18,18.85856
2020-09-19,2.44643
2020-09-20,2.03218
2020-09-21,18.56342
2020-09-22,16.8815
2020-09-23,17.08951
2020-09-24,16.7197
2020-09-25,18.16339
2020-09-26,2.32554
2020-09-27,1.58414
2020-09-28,17.32242
2020-09-29,15.52493
2020-09-30,1.80638
2020-10-01,1.16988
2020-10-02,1.29078
2020-10-03,1.09876
2020-10-04,1.31922
2020-10-05,16.18632
2020-10-06,14.67152
2020-10-07,13.2794
2020-10-08,13.16205
2020-10-09,1.99128
2020-10-10,1.66414
2020-10-11,1.77793
2020-10-12,17.29753
2020-10-13,14.0048
2020-10-14,12.66957
2020-10-15,13.23673
2020-10-16,14.4475
2020-10-17,1.64636
2020-10-18,1.45079
2020-10-19,15.54449
2020-10-20,14.26437
2020-10-21,13.34163
2020-10-22,12.82069
2020-10-23,11.86772
2020-10-24,1.29078
2020-10-25,0.99919
2020-10-26,12.13085
2020-10-27,11.77882
2020-10-28,11.22944
2020-10-29,10.94141
2020-10-30,10.92008
2020-10-31,2.06418
2020-11-01,1.36545
2020-11-02,11.86949
2020-11-03,11.81616
2020-11-04,15.08222
2020-11-05,14.66441
2020-11-06,13.82167
2020-11-07,1.69437
2020-11-08,1.47213
2020-11-09,16.66281
2020-11-10,17.06107
2020-11-11,15.64761
2020-11-12,15.068
2020-11-13,13.0376
2020-11-14,1.41701
2020-11-15,1.11654
2020-11-16,14.27149
2020-11-17,13.6261
2020-11-18,13.39674
2020-11-19,11.58502
2020-11-20,11.80371
2020-11-21,1.45257
2020-11-22,1.18054
2020-11-23,13.65988
2020-11-24,15.70984
2020-11-25,14.74975
2020-11-26,13.13183
2020-11-27,11.53524
2020-11-28,1.62325
2020-11-29,1.22321
2020-11-30,12.73713
2020-12-01,13.1745
2020-12-02,12.63578
2020-12-03,11.66325
2020-12-04,12.40465
2020-12-05,1.65881
2020-12-06,1.55569
2020-12-07,11.74326
2020-12-08,11.42501
2020-12-09,13.0056
2020-12-10,20.61872
2020-12-11,19.3226
2020-12-12,2.08907
2020-12-13,1.59836
2020-12-14,18.11005
2020-12-15,25.72139
2020-12-16,20.49426
2020-12-17,17.38643
2020-12-18,23.32829
2020-12-19,3.05982
2020-12-20,2.45888
2020-12-21,21.78682
2020-12-22,21.18766
2020-12-23,19.05591
2020-12-24,17.91092
2020-12-25,2.18508
2020-12-26,1.64814
2020-12-27,1.50057
2020-12-28,17.28153
2020-12-29,17.41665
2020-12-30,21.65703
2020-12-31,5.04578
2021-01-01,2.72379
2021-01-02,2.24197
2021-01-03,2.52644
2021-01-04,42.53
2021-01-05,78.0496
2021-01-06,56.81749
2021-01-07,46.90194
2021-01-08,57.27975
2021-01-09,8.39007
2021-01-10,7.66823
2021-01-11,53.0056
2021-01-12,38.25228
2021-01-13,32.77446
2021-01-14,31.40368
2021-01-15,27.04418
2021-01-16,3.6821
2021-01-17,3.15761
2021-01-18,29.31638
2021-01-19,34.01902
2021-01-20,33.70077
2021-01-21,42.1104
2021-01-22,33.07316
2021-01-23,4.21192
2021-01-24,3.75144
2021-01-25,32.11841
2021-01-26,33.41452
2021-01-27,32.13263
2021-01-28,26.7117
2021-01-29,26.68148
2021-01-30,3.90612
2021-01-31,3.06516
2021-02-01,28.24073
2021-02-02,26.61214
2021-02-03,25.66805
2021-02-04,31.24366
2021-02-05,33.65632
2021-02-06,3.51142
2021-02-07,2.97626
2021-02-08,25.79251
2021-02-09,24.54084
2021-02-10,21.06676
2021-02-11,2.8038
2021-02-12,2.33976
2021-02-13,2.0624
2021-02-14,2.49088
2021-02-15,24.64574
2021-02-16,22.14774
2021-02-17,20.72184
2021-02-18,20.60627
2021-02-19,20.42314
2021-02-20,3.21273
2021-02-21,2.52644
2021-02-22,24.74886
2021-02-23,24.8911
2021-02-24,24.27949
2021-02-25,23.74255
2021-02-26,19.91465
2021-02-27,3.54164
2021-02-28,2.70246
2021-03-01,3.75855
2021-03-02,26.0432
2021-03-03,25.77117
2021-03-04,21.52369
2021-03-05,18.92079
2021-03-06,2.55311
2021-03-07,2.05707
2021-03-08,21.99484
2021-03-09,20.39292
2021-03-10,18.62209
2021-03-11,19.32971
2021-03-12,28.20339
2021-03-13,4.23148
2021-03-14,4.03413
2021-03-15,26.56413
2021-03-16,22.86247
2021-03-17,19.52529
2021-03-18,20.65072
2021-03-19,23.10605
2021-03-20,2.7558
2021-03-21,2.43043
2021-03-22,20.42314
2021-03-23,17.45755
2021-03-24,17.19975
2021-03-25,17.69046
2021-03-26,18.93146
2021-03-27,2.67045
2021-03-28,2.06596
2021-03-29,19.62307
2021-03-30,18.01937
2021-03-31,16.56502
2021-04-01,17.50377
2021-04-02,17.57667
2021-04-03,2.36465
2021-04-04,1.78504
2021-04-05,17.0024
2021-04-06,17.44332
2021-04-07,17.24775
2021-04-08,16.79082
2021-04-09,15.34003
2021-04-10,1.95217
2021-04-11,1.66592
2021-04-12,15.31336
2021-04-13,15.82896
2021-04-14,14.60752
2021-04-15,16.55436
2021-04-16,19.45239
2021-04-17,2.49977
2021-04-18,1.95928
2021-04-19,20.57782
2021-04-20,41.257
2021-04-21,30.88452
2021-04-22,24.20481
2021-04-23,23.65721
2021-04-24,3.26962
2021-04-25,3.01893
2021-04-26,23.43497
2021-04-27,20.36447
2021-04-28,21.34411
2021-04-29,19.87732
2021-04-30,17.26197
2021-05-01,3.09005
2021-05-02,3.0136
2021-05-03,22.2153
2021-05-04,23.01715
2021-05-05,3.24828
2021-05-06,19.63018
2021-05-07,20.53871
2021-05-08,2.80736
2021-05-09,2.31665
2021-05-10,23.09716
2021-05-11,30.68895
2021-05-12,29.70752
2021-05-13,24.15503
2021-05-14,21.03831
2021-05-15,2.72201
2021-05-16,2.44821
2021-05-17,21.60547
2021-05-18,23.47053
2021-05-19,3.25184
2021-05-20,22.36109
2021-05-21,24.57107
2021-05-22,3.13627
2021-05-23,2.88914
2021-05-24,21.68014
2021-05-25,21.07742
2021-05-26,23.72655
2021-05-27,25.80851
2021-05-28,22.45888
2021-05-29,3.08649
2021-05-30,2.70601
2021-05-31,22.67934
2021-06-01,28.47897
2021-06-02,26.18366
2021-06-03,24.07502
2021-06-04,32.04373
2021-06-05,4.44661
2021-06-06,4.24926
2021-06-07,47.84069
2021-06-08,42.36287
2021-06-09,42.28642
2021-06-10,38.57942
2021-06-11,41.04009
2021-06-12,5.028
2021-06-13,4.55684
2021-06-14,49.83554
2021-06-15,44.72753
2021-06-16,34.85287
2021-06-17,30.4027
2021-06-18,38.96346
2021-06-19,4.52662
2021-06-20,4.05547
2021-06-21,32.99137
2021-06-22,31.41434
2021-06-23,27.83358
2021-06-24,27.12952
2021-06-25,26.71526
2021-06-26,3.1665
2021-06-27,2.85892
2021-06-28,28.89323
2021-06-29,26.32945
2021-06-30,24.50173
2021-07-01,21.8206
2021-07-02,25.64494
2021-07-03,3.60032
2021-07-04,3.10249
2021-07-05,31.11565
2021-07-06,30.19112
2021-07-07,28.0096
2021-07-08,24.67063
2021-07-09,22.79669
2021-07-10,2.79669
2021-07-11,2.13174
2021-07-12,22.44999
2021-07-13,20.73962
2021-07-14,19.65863
2021-07-15,20.22046
2021-07-16,19.29593
2021-07-17,2.0784
2021-07-18,1.66414
2021-07-19,18.14916
2021-07-20,19.93243
2021-07-21,18.23806
2021-07-22,18.80167
2021-07-23,18.40874
2021-07-24,2.12285
2021-07-25,1.78504
2021-07-26,17.86647
2021-07-27,33.31673
2021-07-28,28.73322
2021-07-29,24.03235
2021-07-30,27.57045
2021-07-31,3.50075
2021-08-01,3.53631
2021-08-02,24.98888
2021-08-03,25.39247
2021-08-04,27.76957
2021-08-05,28.90923
2021-08-06,41.78504
2021-08-07,5.51515
2021-08-08,4.72041
2021-08-09,39.56084
2021-08-10,30.9343
2021-08-11,28.5412
2021-08-12,26.78104
2021-08-13,24.04835
2021-08-14,2.52111
2021-08-15,1.82238
2021-08-16,3.60209
2021-08-17,23.19672
2021-08-18,22.02329
2021-08-19,21.79038
2021-08-20,20.41603
2021-08-21,2.30776
2021-08-22,1.93439
2021-08-23,23.80656
2021-08-24,23.89367
2021-08-25,22.01795
2021-08-26,35.61205
2021-08-27,31.31478
2021-08-28,3.73188
2021-08-29,3.66965
2021-08-30,33.75766
2021-08-31,33.96924
2021-09-01,29.32349
2021-09-02,29.95821
2021-09-03,26.14987
2021-09-04,3.15405
2021-09-05,2.57089
2021-09-06,25.08134
2021-09-07,24.47684
2021-09-08,23.24828
2021-09-09,22.53178
2021-09-10,21.39034
2021-09-11,3.00648
2021-09-12,2.4251
2021-09-13,21.29255
2021-09-14,20.80718
2021-09-15,19.39016
2021-09-16,17.66201
2021-09-17,17.2033
2021-09-18,2.2882
2021-09-19,1.52369
2021-09-20,1.26766
2021-09-21,1.43657
2021-09-22,1.68726
2021-09-23,18.15805
2021-09-24,23.83856
2021-09-25,3.28206
2021-09-26,3.15761
2021-09-27,30.27824
2021-09-28,22.49799
2021-09-29,20.79118
2021-09-30,23.57542
2021-10-01,20.45159
2021-10-02,2.15308
2021-10-03,1.77437
2021-10-04,4.01102
2021-10-05,23.70344
2021-10-06,20.76806
2021-10-07,20.88896
2021-10-08,20.05511
2021-10-09,1.84905
2021-10-10,1.66236
2021-10-11,3.33718
2021-10-12,19.89687
2021-10-13,19.62841
2021-10-14,19.54662
2021-10-15,19.11814
2021-10-16,2.08729
2021-10-17,2.0944
2021-10-18,18.49408
2021-10-19,18.0336
2021-10-20,16.8815
2021-10-21,16.49035
2021-10-22,15.57293
2021-10-23,1.87216
2021-10-24,1.50057
2021-10-25,15.98542
2021-10-26,16.17566
2021-10-27,16.32678
2021-10-28,15.99431
2021-10-29,14.70175
2021-10-30,1.96639
2021-10-31,1.44368
2021-11-01,15.90541
2021-11-02,16.19343
2021-11-03,15.00222
2021-11-04,15.59427
2021-11-05,14.3995
2021-11-06,1.88105
2021-11-07,1.52724
2021-11-08,15.18179
2021-11-09,15.02889
2021-11-10,13.84834
2021-11-11,15.64583
2021-11-12,16.11165
2021-11-13,2.13885
2021-11-14,2.00373
2021-11-15,17.3082
2021-11-16,15.94452
2021-11-17,14.59151
2021-11-18,14.55773
2021-11-19,14.13281
2021-11-20,1.95572
2021-11-21,1.64281
2021-11-22,15.59427
2021-11-23,13.75766
2021-11-24,12.85092
2021-11-25,12.98959
2021-11-26,12.81358
2021-11-27,1.94683
2021-11-28,1.77793
2021-11-29,14.25371
2021-11-30,15.54449
2021-12-01,15.50182
2021-12-02,18.5012
2021-12-03,18.34118
2021-12-04,2.28109
2021-12-05,2.11752
2021-12-06,16.17032
2021-12-07,16.10276
2021-12-08,16.16321
2021-12-09,17.19441
2021-12-10,14.14881
2021-12-11,2.17619
2021-12-12,1.86861
2021-12-13,17.53044
2021-12-14,15.15156
2021-12-15,13.37363
2021-12-16,13.21006
2021-12-17,12.70335
2021-12-18,1.9735
2021-12-19,1.66414
2021-12-20,12.87047
2021-12-21,13.46786
2021-12-22,13.62432
2021-12-23,13.89279
2021-12-24,13.90701
2021-12-25,2.16552
2021-12-26,2.514
2021-12-27,14.7053
2021-12-28,14.6733
2021-12-29,17.60689
2021-12-30,14.99333
2021-12-31,4.76842
2022-01-01,1.7317
2022-01-02,2.31131
2022-01-03,17.03618
2022-01-04,17.0664
2022-01-05,16.20232
2022-01-06,16.1881
2022-01-07,16.23077
2022-01-08,2.51044
2022-01-09,2.37354
2022-01-10,18.68788
2022-01-11,17.30464
2022-01-12,17.68512
2022-01-13,20.58494
2022-01-14,16.81216
2022-01-15,2.48555
2022-01-16,2.49444
2022-01-17,16.90639
2022-01-18,15.57293
2022-01-19,14.65196
2022-01-20,15.99075
2022-01-21,18.52964
2022-01-22,3.06516
2022-01-23,2.28464
2022-01-24,15.10889
2022-01-25,15.22268
2022-01-26,15.08578
2022-01-27,15.052
2022-01-28,15.75962
2022-01-29,2.16908
2022-01-30,1.41879
2022-01-31,1.39567
2022-02-01,2.13707
2022-02-02,2.4731
2022-02-03,16.33567
2022-02-04,14.25904
2022-02-05,2.6509
2022-02-06,1.97884
2022-02-07,13.57987
2022-02-08,13.57276
2022-02-09,13.19406
2022-02-10,12.46333
2022-02-11,11.14054
2022-02-12,2.46777
2022-02-13,1.84549
2022-02-14,11.95661
2022-02-15,11.74148
2022-02-16,14.24304
2022-02-17,14.08836
2022-02-18,13.20828
2022-02-19,2.21175
2022-02-20,1.98773
2022-02-21,13.89456
2022-02-22,12.70335
2022-02-23,14.05102
2022-02-24,14.66619
2022-02-25,14.48306
2022-02-26,2.64734
2022-02-27,2.13885
2022-02-28,16.55613
2022-03-01,3.14872
2022-03-02,16.87972
2022-03-03,15.26891
2022-03-04,13.45541
2022-03-05,2.25975
2022-03-06,2.00906
2022-03-07,13.29184
2022-03-08,12.57356
2022-03-09,2.05351
2022-03-10,14.57907
2022-03-11,14.89199
2022-03-12,2.93003
2022-03-13,2.55311
2022-03-14,14.39239
2022-03-15,12.25353
2022-03-16,13.20295
2022-03-17,13.82522
2022-03-18,12.98782
2022-03-19,2.39843
2022-03-20,1.96284
2022-03-21,13.09094
2022-03-22,12.82425
2022-03-23,12.57711
2022-03-24,13.49097
2022-03-25,13.81811
2022-03-26,1.84549
2022-03-27,1.52013
2022-03-28,13.78255
2022-03-29,13.06249
2022-03-30,13.10872
2022-03-31,15.63694
2022-04-01,12.25531
2022-04-02,1.63214
2022-04-03,1.40634
2022-04-04,12.83847
2022-04-05,11.45168
2022-04-06,11.13521
2022-04-07,10.76184
2022-04-08,10.87563
2022-04-09,1.68192
2022-04-10,1.47213
2022-04-11,11.39656
2022-04-12,10.00977
2022-04-13,12.6429
2022-04-14,11.21344
2022-04-15,9.48528
2022-04-16,1.58769
2022-04-17,1.17165
2022-04-18,10.51115
2022-04-19,10.90408
2022-04-20,10.37603
2022-04-21,11.91928
2022-04-22,10.62494
2022-04-23,1.6677
2022-04-24,1.29433
2022-04-25,9.99199
2022-04-26,10.42581
2022-04-27,9.68441
2022-04-28,9.86754
2022-04-29,10.20179
2022-04-30,1.2001
2022-05-01,0.92808
2022-05-02,10.03111
2022-05-03,9.6044
2022-05-04,9.1297
2022-05-05,1.63392
2022-05-06,9.2666
2022-05-07,1.36901
2022-05-08,1.26411
2022-05-09,10.24091
2022-05-10,10.05244
2022-05-11,9.42661
2022-05-12,9.34483
2022-05-13,10.6925
2022-05-14,1.55747
2022-05-15,1.34767
2022-05-16,10.11823
2022-05-17,9.75553
2022-05-18,9.28082
2022-05-19,8.91634
2022-05-20,9.89954
2022-05-21,1.3939
2022-05-22,1.23566
2022-05-23,9.79998
2022-05-24,9.28438
2022-05-25,9.40883
2022-05-26,9.10125
2022-05-27,8.63721
2022-05-28,1.0632
2022-05-29,1.43657
2022-05-30,10.56093
2022-05-31,11.86238
2022-06-01,2.50688
2022-06-02,10.91474
2022-06-03,10.56093
2022-06-04,1.73526
2022-06-05,1.41168
2022-06-06,2.09263
2022-06-07,20.91741
2022-06-08,40.22401
2022-06-09,49.65952
2022-06-10,33.82167
2022-06-11,4.95866
2022-06-12,4.84487
2022-06-13,28.69943
2022-06-14,25.71072
2022-06-15,25.55071
2022-06-16,20.82674
2022-06-17,18.22206
2022-06-18,2.98159
2022-06-19,2.38776
2022-06-20,19.02035
2022-06-21,18.39807
2022-06-22,17.12863
2022-06-23,14.74442
2022-06-24,14.87598
2022-06-25,2.13174
2022-06-26,1.71748
2022-06-27,16.69659
2022-06-28,19.15192
2022-06-29,19.55907
2022-06-30,17.69046
2022-07-01,16.95261
2022-07-02,2.22775
2022-07-03,1.84727
2022-07-04,17.80424
2022-07-05,14.90265
2022-07-06,13.54787
2022-07-07,14.37105
2022-07-08,14.7053
2022-07-09,1.94328
2022-07-10,1.48279
2022-07-11,12.54867
2022-07-12,10.98053
2022-07-13,12.97004
2022-07-14,12.32109
2022-07-15,12.68379
2022-07-16,1.81171
2022-07-17,1.6517
2022-07-18,16.6877
2022-07-19,18.91545
2022-07-20,16.277
2022-07-21,14.94177
2022-07-22,73.9639
2022-07-23,17.20864
2022-07-24,13.48919
2022-07-25,60.26491
2022-07-26,49.33594
2022-07-27,52.7958
2022-07-28,54.63596
2022-07-29,60.17779
2022-07-30,10.62316
2022-07-31,9.32705
2022-08-01,45.3178
2022-08-02,41.74237
2022-08-03,34.61107
2022-08-04,33.07138
2022-08-05,29.4515
2022-08-06,5.76051
2022-08-07,6.73304
2022-08-08,37.56778
2022-08-09,31.30767
2022-08-10,26.90194
2022-08-11,27.95448
2022-08-12,32.82069
2022-08-13,4.97999
2022-08-14,4.68841
2022-08-15,5.85829
2022-08-16,30.12356
2022-08-17,26.87883
2022-08-18,28.46475
2022-08-19,29.92443
2022-08-20,4.4715
2022-08-21,3.90079
2022-08-22,25.35514
2022-08-23,33.68832
2022-08-24,100.0
2022-08-25,72.49888
2022-08-26,64.68308
2022-08-27,14.25726
2022-08-28,11.95661
2022-08-29,62.53533
2022-08-30,53.21184
2022-08-31,52.89181
2022-09-01,42.38598
2022-09-02,38.62743
2022-09-03,7.37487
2022-09-04,7.39976
2022-09-05,38.04782
2022-09-06,32.86336
2022-09-07,33.25984
2022-09-08,29.97955
2022-09-09,5.46537
2022-09-10,4.61374
2022-09-11,5.44048
2022-09-12,6.06631
2022-09-13,39.71908
2022-09-14,31.08009
2022-09-15,28.45586
2022-09-16,25.33025
2022-09-17,4.92488
2022-09-18,4.29193
2022-09-19,28.26028
2022-09-20,27.15085
2022-09-21,27.80158
2022-09-22,29.49062
2022-09-23,29.67908
2022-09-24,4.98355
2022-09-25,6.35434
2022-09-26,32.63756
2022-09-27,27.36776
2022-09-28,28.28162
2022-09-29,31.41434
2022-09-30,27.82469
2022-10-01,4.65108
2022-10-02,3.53631
2022-10-03,4.46795
2022-10-04,33.76655
2022-10-05,27.48155
2022-10-06,24.2866
2022-10-07,23.17894
2022-10-08,3.15939
2022-10-09,3.18783
2022-10-10,4.4395
2022-10-11,23.5932
2022-10-12,21.94861
2022-10-13,21.35478
2022-10-14,23.53453
2022-10-15,3.61632
2022-10-16,3.00471
2022-10-17,23.35852
2022-10-18,23.17539
2022-10-19,22.08018
2022-10-20,21.0152
2022-10-21,18.51186
2022-10-22,2.63845
2022-10-23,2.11396
2022-10-24,20.22579
2022-10-25,17.73668
2022-10-26,18.03004
2022-10-27,19.31727
2022-10-28,18.39274
2022-10-29,2.26153
2022-10-30,1.62325
2022-10-31,18.14383
2022-11-01,22.59756
2022-11-02,20.45337
2022-11-03,19.19103
2022-11-04,17.92159
2022-11-05,2.34331
2022-11-06,2.12285
2022-11-07,18.44786
2022-11-08,19.43817
2022-11-09,19.30482
2022-11-10,24.35949
2022-11-11,23.29095
2022-11-12,3.17539
2022-11-13,2.51222
2022-11-14,20.25068
2022-11-15,18.82478
2022-11-16,27.54378
2022-11-17,74.83865
2022-11-18,60.82851
2022-11-19,8.30829
2022-11-20,6.96239
2022-11-21,63.07405
2022-11-22,40.49071
2022-11-23,48.73499
2022-11-24,41.25522
2022-11-25,37.87181
2022-11-26,6.57658
2022-11-27,6.19432
2022-11-28,34.25548
2022-11-29,47.07974
2022-11-30,50.65339
2022-12-01,47.28242
2022-12-02,43.87412
2022-12-03,5.50982
2022-12-04,5.25557
2022-12-05,32.21264
2022-12-06,26.03253
2022-12-07,28.07005
2022-12-08,26.77037
2022-12-09,26.34189
2022-12-10,3.92212
2022-12-11,3.19672
2022-12-12,27.7269
2022-12-13,27.20597
2022-12-14,25.14356
2022-12-15,23.92923
2022-12-16,22.17619
2022-12-17,3.13627
2022-12-18,2.8518
2022-12-19,21.91661
2022-12-20,22.76113
2022-12-21,21.55391
2022-12-22,21.34945
2022-12-23,18.64521
2022-12-24,2.46244
2022-12-25,2.38954
2022-12-26,20.18846
2022-12-27,29.1297
2022-12-28,23.73722
2022-12-29,21.25522
2022-12-30,7.23975
2022-12-31,2.0944
2023-01-01,2.38598
2023-01-02,21.83838
2023-01-03,21.90772
2023-01-04,21.56636
2023-01-05,22.89092
2023-01-06,22.02329
2023-01-07,2.7558
2023-01-08,2.46777
2023-01-09,23.62165
2023-01-10,21.09876
2023-01-11,21.40812
2023-01-12,23.77811
2023-01-13,25.45826
2023-01-14,3.64654
2023-01-15,4.64574
2023-01-16,26.63347
2023-01-17,23.32473
2023-01-18,19.99111
2023-01-19,18.95635
2023-01-20,17.8238
2023-01-21,2.04995
2023-01-22,2.46421
2023-01-23,1.94328
2023-01-24,2.49977
2023-01-25,21.49524
2023-01-26,31.25077
2023-01-27,30.15556
2023-01-28,3.42252
2023-01-29,2.8358
2023-01-30,44.80931
2023-01-31,30.65339
2023-02-01,28.751
2023-02-02,26.67259
2023-02-03,24.20481
2023-02-04,4.03058
2023-02-05,2.4731
2023-02-06,27.39087
2023-02-07,23.74077
2023-02-08,23.02249
2023-02-09,20.51382
2023-02-10,19.94488
2023-02-11,2.72913
2023-02-12,2.0784
2023-02-13,19.21415
2023-02-14,18.69321
2023-02-15,19.79731
2023-02-16,21.01164
2023-02-17,18.22739
2023-02-18,2.52466
2023-02-19,2.36998
2023-02-20,19.07013
2023-02-21,19.05769
2023-02-22,19.81153
2023-02-23,25.23779
2023-02-24,19.51106
2023-02-25,2.68112
2023-02-26,2.20997
2023-02-27,17.44688
2023-02-28,17.50911
2023-03-01,3.32118
2023-03-02,18.31096
2023-03-03,17.74557
2023-03-04,2.61
2023-03-05,2.21175
2023-03-06,19.44706
2023-03-07,16.7766
2023-03-08,15.47159
2023-03-09,17.11796
2023-03-10,14.5044
2023-03-11,1.93439
2023-03-12,1.75304
2023-03-13,16.35167
2023-03-14,14.44928
2023-03-15,18.36074
2023-03-16,17.0664
2023-03-17,17.1713
2023-03-18,2.08018
2023-03-19,1.66948
2023-03-20,17.33309
2023-03-21,17.72602
2023-03-22,16.58102
2023-03-23,17.01128
2023-03-24,15.084
2023-03-25,2.09796
2023-03-26,1.60547
2023-03-27,14.24126
2023-03-28,17.79002
2023-03-29,15.71161
2023-03-30,16.66281
2023-03-31,16.06898
2023-04-01,2.24908
2023-04-02,1.91305
2023-04-03,20.46404
2023-04-04,18.2754
2023-04-05,24.30616
2023-04-06,20.33958
2023-04-07,17.68157
2023-04-08,2.20641
2023-04-09,1.70326
2023-04-10,16.72859
2023-04-11,16.8566
2023-04-12,18.5172
2023-04-13,18.82122
2023-04-14,18.1385
2023-04-15,2.54422
2023-04-16,2.13885
2023-04-17,24.36305
2023-04-18,23.01893
2023-04-19,21.22321
2023-04-20,71.94061
2023-04-21,65.49915
2023-04-22,8.46119
2023-04-23,7.26642
2023-04-24,69.97955
2023-04-25,69.98666
2023-04-26,49.5244
2023-04-27,41.12009
2023-04-28,36.48857
2023-04-29,4.4555
2023-04-30,3.26429
2023-05-01,6.62103
2023-05-02,32.39754
2023-05-03,31.96017
2023-05-04,28.93234
2023-05-05,4.14792
2023-05-06,2.96737
2023-05-07,3.20028
2023-05-08,29.09591
2023-05-09,24.64219
2023-05-10,23.88301
2023-05-11,23.39763
2023-05-12,21.32634
2023-05-13,2.6349
2023-05-14,2.17263
2023-05-15,21.11476
2023-05-16,19.37061
2023-05-17,23.98257
2023-05-18,21.79215
2023-05-19,21.28544
2023-05-20,2.64912
2023-05-21,2.66868
2023-05-22,23.90968
2023-05-23,19.56973
2023-05-24,17.85225
2023-05-25,18.49231
2023-05-26,17.42021
2023-05-27,3.15939
2023-05-28,2.14952
2023-05-29,3.07227
