date,사출금형
2021-02-10,18.1208
2021-02-11,10.06711
2021-02-12,7.60626
2021-02-13,5.36912
2021-02-14,8.2774
2021-02-15,22.81879
2021-02-16,23.71364
2021-02-17,24.83221
2021-02-18,24.83221
2021-02-19,24.16107
2021-02-20,10.29082
2021-02-21,8.94854
2021-02-22,22.81879
2021-02-23,23.0425
2021-02-24,22.81879
2021-02-25,16.5548
2021-02-26,17.00223
2021-02-27,8.94854
2021-02-28,5.81655
2021-03-01,10.96196
2021-03-02,27.06935
2021-03-03,27.29306
2021-03-04,30.20134
2021-03-05,23.71364
2021-03-06,12.75167
2021-03-07,10.73825
2021-03-08,26.62192
2021-03-09,36.01789
2021-03-10,31.76733
2021-03-11,27.51677
2021-03-12,23.93736
2021-03-13,10.73825
2021-03-14,8.2774
2021-03-15,28.41163
2021-03-16,25.50335
2021-03-17,29.75391
2021-03-18,28.85906
2021-03-19,23.71364
2021-03-20,9.17225
2021-03-21,10.51454
2021-03-22,24.83221
2021-03-23,25.72706
2021-03-24,22.37136
2021-03-25,22.59507
2021-03-26,23.48993
2021-03-27,8.05369
2021-03-28,13.64653
2021-03-29,23.26621
2021-03-30,20.13422
2021-03-31,25.27964
2021-04-01,21.70022
2021-04-02,25.50335
2021-04-03,6.04026
2021-04-04,9.17225
2021-04-05,16.10738
2021-04-06,21.25279
2021-04-07,23.0425
2021-04-08,23.0425
2021-04-09,17.00223
2021-04-10,7.60626
2021-04-11,6.48769
2021-04-12,22.59507
2021-04-13,27.06935
2021-04-14,25.50335
2021-04-15,20.35794
2021-04-16,17.44966
2021-04-17,7.60626
2021-04-18,11.85682
2021-04-19,25.95078
2021-04-20,25.72706
2021-04-21,20.35794
2021-04-22,19.23937
2021-04-23,19.91051
2021-04-24,7.60626
2021-04-25,15.65995
2021-04-26,22.14765
2021-04-27,29.97762
2021-04-28,21.92393
2021-04-29,18.1208
2021-04-30,15.21252
2021-05-01,9.17225
2021-05-02,6.48769
2021-05-03,16.5548
2021-05-04,14.54138
2021-05-05,7.82997
2021-05-06,15.21252
2021-05-07,16.33109
2021-05-08,6.7114
2021-05-09,6.26398
2021-05-10,17.22595
2021-05-11,22.81879
2021-05-12,21.25279
2021-05-13,25.05592
2021-05-14,19.23937
2021-05-15,11.85682
2021-05-16,8.2774
2021-05-17,21.47651
2021-05-18,17.44966
2021-05-19,8.72483
2021-05-20,19.6868
2021-05-21,20.13422
2021-05-22,5.59284
2021-05-23,8.72483
2021-05-24,18.79194
2021-05-25,24.6085
2021-05-26,22.81879
2021-05-27,21.70022
2021-05-28,23.26621
2021-05-29,9.8434
2021-05-30,8.72483
2021-05-31,21.92393
2021-06-01,21.25279
2021-06-02,24.16107
2021-06-03,23.71364
2021-06-04,22.59507
2021-06-05,7.15883
2021-06-06,7.82997
2021-06-07,22.37136
2021-06-08,17.67337
2021-06-09,21.25279
2021-06-10,19.23937
2021-06-11,17.89709
2021-06-12,8.2774
2021-06-13,9.61968
2021-06-14,26.84563
2021-06-15,23.71364
2021-06-16,19.46308
2021-06-17,22.37136
2021-06-18,20.80536
2021-06-19,8.72483
2021-06-20,4.9217
2021-06-21,20.58165
2021-06-22,17.67337
2021-06-23,20.35794
2021-06-24,20.35794
2021-06-25,14.09395
2021-06-26,8.05369
2021-06-27,7.82997
2021-06-28,17.44966
2021-06-29,27.74049
2021-06-30,23.71364
2021-07-01,16.5548
2021-07-02,22.59507
2021-07-03,8.72483
2021-07-04,9.8434
2021-07-05,25.72706
2021-07-06,24.38478
2021-07-07,20.80536
2021-07-08,22.37136
2021-07-09,13.64653
2021-07-10,6.7114
2021-07-11,5.81655
2021-07-12,20.35794
2021-07-13,17.89709
2021-07-14,24.38478
2021-07-15,23.0425
2021-07-16,20.35794
2021-07-17,8.05369
2021-07-18,6.93512
2021-07-19,19.23937
2021-07-20,21.47651
2021-07-21,22.81879
2021-07-22,19.01565
2021-07-23,15.65995
2021-07-24,6.04026
2021-07-25,6.48769
2021-07-26,16.5548
2021-07-27,21.47651
2021-07-28,15.21252
2021-07-29,20.58165
2021-07-30,15.65995
2021-07-31,4.9217
2021-08-01,5.14541
2021-08-02,15.65995
2021-08-03,15.88366
2021-08-04,15.21252
2021-08-05,16.33109
2021-08-06,14.7651
2021-08-07,7.60626
2021-08-08,6.93512
2021-08-09,14.54138
2021-08-10,11.6331
2021-08-11,19.01565
2021-08-12,17.89709
2021-08-13,12.75167
2021-08-14,6.26398
2021-08-15,3.57941
2021-08-16,8.50111
2021-08-17,18.1208
2021-08-18,21.02908
2021-08-19,19.91051
2021-08-20,19.23937
2021-08-21,8.50111
2021-08-22,7.60626
2021-08-23,19.01565
2021-08-24,19.91051
2021-08-25,17.22595
2021-08-26,21.25279
2021-08-27,19.01565
2021-08-28,7.60626
2021-08-29,8.05369
2021-08-30,17.89709
2021-08-31,19.6868
2021-09-01,25.72706
2021-09-02,23.26621
2021-09-03,24.38478
2021-09-04,11.85682
2021-09-05,12.08053
2021-09-06,24.38478
2021-09-07,27.29306
2021-09-08,25.72706
2021-09-09,27.06935
2021-09-10,21.70022
2021-09-11,10.06711
2021-09-12,10.06711
2021-09-13,26.84563
2021-09-14,23.26621
2021-09-15,22.59507
2021-09-16,18.34451
2021-09-17,11.40939
2021-09-18,4.9217
2021-09-19,3.57941
2021-09-20,4.02684
2021-09-21,4.9217
2021-09-22,7.38255
2021-09-23,15.88366
2021-09-24,11.40939
2021-09-25,8.05369
2021-09-26,6.7114
2021-09-27,21.02908
2021-09-28,14.98881
2021-09-29,20.13422
2021-09-30,20.35794
2021-10-01,18.56823
2021-10-02,8.50111
2021-10-03,5.81655
2021-10-04,8.05369
2021-10-05,17.00223
2021-10-06,17.44966
2021-10-07,18.1208
2021-10-08,14.31767
2021-10-09,6.7114
2021-10-10,8.72483
2021-10-11,11.40939
2021-10-12,17.89709
2021-10-13,24.83221
2021-10-14,19.01565
2021-10-15,16.77852
2021-10-16,8.2774
2021-10-17,8.05369
2021-10-18,16.77852
2021-10-19,22.59507
2021-10-20,17.22595
2021-10-21,16.77852
2021-10-22,14.7651
2021-10-23,9.8434
2021-10-24,6.7114
2021-10-25,19.01565
2021-10-26,20.80536
2021-10-27,19.01565
2021-10-28,18.79194
2021-10-29,14.09395
2021-10-30,5.81655
2021-10-31,6.93512
2021-11-01,16.10738
2021-11-02,20.80536
2021-11-03,23.0425
2021-11-04,17.44966
2021-11-05,15.21252
2021-11-06,8.05369
2021-11-07,8.05369
2021-11-08,17.89709
2021-11-09,24.83221
2021-11-10,22.81879
2021-11-11,20.80536
2021-11-12,17.44966
2021-11-13,5.81655
2021-11-14,2.46085
2021-11-15,11.6331
2021-11-16,19.6868
2021-11-17,17.89709
2021-11-18,21.25279
2021-11-19,17.00223
2021-11-20,6.93512
2021-11-21,6.48769
2021-11-22,18.79194
2021-11-23,19.91051
2021-11-24,17.22595
2021-11-25,19.46308
2021-11-26,13.1991
2021-11-27,9.17225
2021-11-28,5.36912
2021-11-29,18.79194
2021-11-30,17.22595
2021-12-01,21.02908
2021-12-02,16.33109
2021-12-03,13.64653
2021-12-04,9.39597
2021-12-05,8.05369
2021-12-06,14.31767
2021-12-07,14.7651
2021-12-08,18.79194
2021-12-09,19.23937
2021-12-10,20.80536
2021-12-11,8.2774
2021-12-12,10.96196
2021-12-13,18.34451
2021-12-14,18.1208
2021-12-15,18.56823
2021-12-16,16.77852
2021-12-17,14.09395
2021-12-18,6.93512
2021-12-19,6.04026
2021-12-20,16.33109
2021-12-21,19.91051
2021-12-22,13.42281
2021-12-23,16.10738
2021-12-24,11.85682
2021-12-25,6.04026
2021-12-26,6.04026
2021-12-27,13.64653
2021-12-28,19.01565
2021-12-29,15.65995
2021-12-30,14.7651
2021-12-31,7.82997
2022-01-01,5.59284
2022-01-02,6.93512
2022-01-03,19.23937
2022-01-04,19.46308
2022-01-05,19.23937
2022-01-06,17.00223
2022-01-07,15.21252
2022-01-08,8.2774
2022-01-09,7.38255
2022-01-10,18.79194
2022-01-11,21.47651
2022-01-12,16.77852
2022-01-13,17.00223
2022-01-14,14.98881
2022-01-15,6.48769
2022-01-16,4.25055
2022-01-17,14.7651
2022-01-18,15.21252
2022-01-19,19.01565
2022-01-20,19.91051
2022-01-21,15.88366
2022-01-22,6.93512
2022-01-23,5.81655
2022-01-24,18.79194
2022-01-25,15.65995
2022-01-26,17.67337
2022-01-27,14.7651
2022-01-28,12.08053
2022-01-29,7.82997
2022-01-30,4.47427
2022-01-31,3.3557
2022-02-01,2.68456
2022-02-02,7.82997
2022-02-03,16.77852
2022-02-04,14.54138
2022-02-05,8.2774
2022-02-06,4.02684
2022-02-07,19.91051
2022-02-08,19.01565
2022-02-09,17.22595
2022-02-10,21.25279
2022-02-11,13.1991
2022-02-12,7.15883
2022-02-13,5.81655
2022-02-14,16.77852
2022-02-15,19.6868
2022-02-16,16.77852
2022-02-17,18.1208
2022-02-18,13.1991
2022-02-19,8.05369
2022-02-20,6.04026
2022-02-21,18.34451
2022-02-22,18.34451
2022-02-23,18.1208
2022-02-24,19.46308
2022-02-25,17.89709
2022-02-26,9.61968
2022-02-27,5.36912
2022-02-28,11.6331
2022-03-01,8.72483
2022-03-02,19.23937
2022-03-03,17.67337
2022-03-04,12.75167
2022-03-05,7.82997
2022-03-06,4.9217
2022-03-07,21.92393
2022-03-08,15.21252
2022-03-09,9.17225
2022-03-10,20.13422
2022-03-11,11.6331
2022-03-12,5.36912
2022-03-13,7.60626
2022-03-14,20.35794
2022-03-15,19.01565
2022-03-16,13.87024
2022-03-17,17.67337
2022-03-18,14.54138
2022-03-19,7.60626
2022-03-20,6.7114
2022-03-21,19.6868
2022-03-22,19.6868
2022-03-23,17.22595
2022-03-24,16.33109
2022-03-25,14.09395
2022-03-26,10.73825
2022-03-27,9.61968
2022-03-28,15.65995
2022-03-29,16.10738
2022-03-30,23.71364
2022-03-31,19.46308
2022-04-01,13.87024
2022-04-02,5.59284
2022-04-03,6.04026
2022-04-04,12.08053
2022-04-05,19.6868
2022-04-06,19.23937
2022-04-07,16.5548
2022-04-08,12.52796
2022-04-09,5.14541
2022-04-10,5.59284
2022-04-11,17.44966
2022-04-12,16.33109
2022-04-13,19.23937
2022-04-14,15.21252
2022-04-15,16.10738
2022-04-16,4.02684
2022-04-17,6.48769
2022-04-18,15.65995
2022-04-19,19.91051
2022-04-20,16.77852
2022-04-21,16.5548
2022-04-22,17.44966
2022-04-23,5.81655
2022-04-24,10.06711
2022-04-25,15.21252
2022-04-26,20.58165
2022-04-27,20.13422
2022-04-28,23.0425
2022-04-29,12.08053
2022-04-30,6.26398
2022-05-01,4.47427
2022-05-02,16.5548
2022-05-03,15.21252
2022-05-04,15.88366
2022-05-05,7.38255
2022-05-06,7.82997
2022-05-07,7.15883
2022-05-08,4.69798
2022-05-09,17.22595
2022-05-10,18.1208
2022-05-11,11.85682
2022-05-12,14.54138
2022-05-13,14.98881
2022-05-14,5.59284
2022-05-15,3.80313
2022-05-16,17.67337
2022-05-17,16.5548
2022-05-18,19.23937
2022-05-19,21.02908
2022-05-20,12.08053
2022-05-21,5.81655
2022-05-22,7.60626
2022-05-23,16.10738
2022-05-24,16.5548
2022-05-25,15.88366
2022-05-26,14.98881
2022-05-27,12.97539
2022-05-28,6.26398
2022-05-29,6.26398
2022-05-30,13.64653
2022-05-31,14.98881
2022-06-01,6.93512
2022-06-02,18.1208
2022-06-03,15.65995
2022-06-04,5.14541
2022-06-05,7.38255
2022-06-06,8.72483
2022-06-07,14.31767
2022-06-08,18.34451
2022-06-09,19.01565
2022-06-10,14.54138
2022-06-11,4.02684
2022-06-12,3.57941
2022-06-13,11.85682
2022-06-14,22.81879
2022-06-15,16.5548
2022-06-16,14.98881
2022-06-17,13.87024
2022-06-18,5.59284
2022-06-19,4.02684
2022-06-20,18.56823
2022-06-21,23.71364
2022-06-22,19.6868
2022-06-23,16.33109
2022-06-24,13.1991
2022-06-25,6.7114
2022-06-26,4.25055
2022-06-27,18.79194
2022-06-28,14.54138
2022-06-29,16.33109
2022-06-30,11.85682
2022-07-01,14.31767
2022-07-02,5.81655
2022-07-03,3.80313
2022-07-04,16.5548
2022-07-05,18.79194
2022-07-06,16.33109
2022-07-07,20.13422
2022-07-08,15.43624
2022-07-09,2.90827
2022-07-10,4.69798
2022-07-11,14.31767
2022-07-12,16.33109
2022-07-13,17.44966
2022-07-14,13.1991
2022-07-15,13.1991
2022-07-16,5.81655
2022-07-17,3.3557
2022-07-18,13.42281
2022-07-19,17.22595
2022-07-20,16.77852
2022-07-21,15.88366
2022-07-22,13.42281
2022-07-23,4.69798
2022-07-24,2.68456
2022-07-25,12.08053
2022-07-26,14.31767
2022-07-27,16.77852
2022-07-28,14.09395
2022-07-29,12.08053
2022-07-30,5.36912
2022-07-31,3.80313
2022-08-01,8.50111
2022-08-02,9.39597
2022-08-03,10.06711
2022-08-04,10.06711
2022-08-05,9.39597
2022-08-06,6.93512
2022-08-07,4.69798
2022-08-08,10.73825
2022-08-09,15.88366
2022-08-10,12.97539
2022-08-11,14.54138
2022-08-12,15.65995
2022-08-13,2.90827
2022-08-14,1.56599
2022-08-15,3.57941
2022-08-16,14.7651
2022-08-17,13.42281
2022-08-18,10.06711
2022-08-19,8.72483
2022-08-20,4.25055
2022-08-21,4.25055
2022-08-22,18.34451
2022-08-23,15.43624
2022-08-24,18.79194
2022-08-25,15.21252
2022-08-26,12.97539
2022-08-27,3.57941
2022-08-28,5.36912
2022-08-29,11.18568
2022-08-30,12.52796
2022-08-31,13.64653
2022-09-01,12.75167
2022-09-02,16.33109
2022-09-03,5.14541
2022-09-04,3.3557
2022-09-05,13.64653
2022-09-06,16.33109
2022-09-07,12.08053
2022-09-08,10.29082
2022-09-09,3.80313
2022-09-10,4.25055
2022-09-11,2.68456
2022-09-12,7.15883
2022-09-13,17.67337
2022-09-14,15.21252
2022-09-15,14.7651
2022-09-16,15.43624
2022-09-17,7.15883
2022-09-18,6.04026
2022-09-19,15.88366
2022-09-20,14.98881
2022-09-21,13.1991
2022-09-22,15.88366
2022-09-23,15.65995
2022-09-24,5.14541
2022-09-25,5.59284
2022-09-26,12.08053
2022-09-27,16.10738
2022-09-28,13.1991
2022-09-29,11.18568
2022-09-30,12.08053
2022-10-01,3.57941
2022-10-02,2.90827
2022-10-03,5.36912
2022-10-04,12.97539
2022-10-05,16.33109
2022-10-06,9.39597
2022-10-07,11.18568
2022-10-08,4.02684
2022-10-09,4.69798
2022-10-10,5.36912
2022-10-11,12.75167
2022-10-12,8.94854
2022-10-13,11.18568
2022-10-14,11.18568
2022-10-15,6.7114
2022-10-16,4.02684
2022-10-17,13.64653
2022-10-18,14.54138
2022-10-19,15.88366
2022-10-20,17.22595
2022-10-21,14.09395
2022-10-22,7.15883
2022-10-23,2.90827
2022-10-24,14.09395
2022-10-25,19.6868
2022-10-26,14.98881
2022-10-27,16.33109
2022-10-28,16.10738
2022-10-29,6.26398
2022-10-30,5.81655
2022-10-31,9.17225
2022-11-01,16.77852
2022-11-02,14.09395
2022-11-03,12.75167
2022-11-04,16.33109
2022-11-05,4.47427
2022-11-06,5.59284
2022-11-07,13.64653
2022-11-08,15.21252
2022-11-09,21.25279
2022-11-10,10.73825
2022-11-11,19.91051
2022-11-12,4.02684
2022-11-13,6.04026
2022-11-14,15.88366
2022-11-15,10.29082
2022-11-16,13.87024
2022-11-17,12.97539
2022-11-18,11.18568
2022-11-19,5.81655
2022-11-20,5.14541
2022-11-21,13.42281
2022-11-22,16.5548
2022-11-23,16.77852
2022-11-24,16.33109
2022-11-25,12.75167
2022-11-26,6.04026
2022-11-27,6.04026
2022-11-28,13.42281
2022-11-29,11.6331
2022-11-30,14.98881
2022-12-01,18.56823
2022-12-02,14.54138
2022-12-03,4.9217
2022-12-04,8.50111
2022-12-05,12.97539
2022-12-06,16.10738
2022-12-07,10.73825
2022-12-08,13.1991
2022-12-09,14.09395
2022-12-10,9.61968
2022-12-11,5.59284
2022-12-12,14.31767
2022-12-13,16.77852
2022-12-14,12.30425
2022-12-15,17.67337
2022-12-16,12.52796
2022-12-17,4.02684
2022-12-18,4.47427
2022-12-19,13.1991
2022-12-20,13.42281
2022-12-21,18.56823
2022-12-22,14.31767
2022-12-23,10.29082
2022-12-24,2.68456
2022-12-25,3.80313
2022-12-26,14.31767
2022-12-27,13.87024
2022-12-28,12.97539
2022-12-29,10.29082
2022-12-30,9.61968
2022-12-31,3.57941
2023-01-01,1.7897
2023-01-02,14.98881
2023-01-03,16.10738
2023-01-04,10.06711
2023-01-05,12.30425
2023-01-06,12.97539
2023-01-07,2.90827
2023-01-08,4.9217
2023-01-09,12.30425
2023-01-10,18.34451
2023-01-11,18.34451
2023-01-12,14.7651
2023-01-13,11.6331
2023-01-14,6.7114
2023-01-15,5.14541
2023-01-16,11.85682
2023-01-17,18.1208
2023-01-18,16.5548
2023-01-19,12.30425
2023-01-20,10.96196
2023-01-21,2.68456
2023-01-22,3.57941
2023-01-23,5.14541
2023-01-24,7.15883
2023-01-25,12.30425
2023-01-26,13.87024
2023-01-27,11.40939
2023-01-28,4.9217
2023-01-29,6.04026
2023-01-30,10.96196
2023-01-31,14.09395
2023-02-01,13.1991
2023-02-02,17.44966
2023-02-03,16.5548
2023-02-04,6.7114
2023-02-05,5.14541
2023-02-06,17.89709
2023-02-07,14.7651
2023-02-08,15.65995
2023-02-09,19.46308
2023-02-10,13.1991
2023-02-11,6.26398
2023-02-12,6.7114
2023-02-13,16.5548
2023-02-14,19.01565
2023-02-15,15.88366
2023-02-16,13.42281
2023-02-17,16.10738
2023-02-18,3.80313
2023-02-19,5.14541
2023-02-20,13.1991
2023-02-21,17.67337
2023-02-22,14.31767
2023-02-23,18.34451
2023-02-24,16.10738
2023-02-25,6.04026
2023-02-26,5.81655
2023-02-27,13.42281
2023-02-28,10.06711
2023-03-01,8.94854
2023-03-02,16.10738
2023-03-03,14.31767
2023-03-04,5.81655
2023-03-05,6.93512
2023-03-06,16.33109
2023-03-07,18.56823
2023-03-08,20.13422
2023-03-09,19.91051
2023-03-10,19.23937
2023-03-11,10.96196
2023-03-12,9.17225
2023-03-13,19.91051
2023-03-14,18.34451
2023-03-15,17.89709
2023-03-16,17.44966
2023-03-17,16.33109
2023-03-18,2.68456
2023-03-19,5.14541
2023-03-20,16.5548
2023-03-21,17.00223
2023-03-22,14.98881
2023-03-23,17.00223
2023-03-24,13.87024
2023-03-25,7.60626
2023-03-26,4.9217
2023-03-27,18.79194
2023-03-28,17.44966
2023-03-29,14.7651
2023-03-30,15.88366
2023-03-31,14.7651
2023-04-01,5.81655
2023-04-02,4.47427
2023-04-03,15.65995
2023-04-04,16.33109
2023-04-05,13.42281
2023-04-06,19.01565
2023-04-07,10.06711
2023-04-08,3.80313
2023-04-09,2.46085
2023-04-10,11.40939
2023-04-11,14.54138
2023-04-12,14.7651
2023-04-13,13.1991
2023-04-14,14.09395
2023-04-15,6.48769
2023-04-16,7.60626
2023-04-17,23.26621
2023-04-18,17.44966
2023-04-19,18.56823
2023-04-20,14.7651
2023-04-21,10.51454
2023-04-22,5.36912
2023-04-23,5.14541
2023-04-24,16.10738
2023-04-25,15.65995
2023-04-26,12.97539
2023-04-27,15.43624
2023-04-28,13.1991
2023-04-29,4.69798
2023-04-30,3.3557
2023-05-01,5.81655
2023-05-02,12.97539
2023-05-03,11.6331
2023-05-04,9.61968
2023-05-05,3.80313
2023-05-06,5.36912
2023-05-07,5.81655
2023-05-08,13.42281
2023-05-09,15.88366
2023-05-10,11.6331
2023-05-11,16.10738
2023-05-12,15.88366
2023-05-13,6.26398
2023-05-14,5.59284
2023-05-15,11.85682
2023-05-16,13.64653
2023-05-17,14.09395
2023-05-18,14.98881
2023-05-19,9.8434
2023-05-20,5.36912
2023-05-21,6.48769
2023-05-22,16.77852
2023-05-23,14.09395
2023-05-24,14.98881
2023-05-25,14.09395
2023-05-26,10.96196
2023-05-27,3.3557
2023-05-28,2.46085
